candidate_id,dipole_axis,wavelength_nm,frequency_hz,cone_half_angle_deg,R_power,L_power,total_cone_power,L_fraction,DoCP_RminusL,status,data_source,result_fsp,state
BW2_J1J2_D194_T90_PSI99_H525,x,441.50110375275943,679029917369999.9,20.0,7.336789405069992e-12,3.1587865878785754e-11,3.892465528385575e-11,0.81151305383267,-0.6230261076653401,ok,current_Native_M1_FDTD_post_FSP_farfieldvector3d,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\_runtime\stage_paper_a_cp_current_native_broadband_revalidation_v1\cases\CP_NATIVE_M1_CENTER_X\attempt_001\CP_NATIVE_M1_CENTER_X_run.fsp,
BW2_J1J2_D194_T90_PSI99_H525,x,440.52863436123357,680528879659999.9,5.0,6.496926508493948e-13,1.887280222613559e-12,2.5369728734629537e-12,0.7439102886572974,-0.4878205773145947,ok,current_Native_M1_FDTD_post_FSP_farfieldvector3d,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\_runtime\stage_paper_a_cp_current_native_broadband_revalidation_v1\cases\CP_NATIVE_M1_CENTER_X\attempt_001\CP_NATIVE_M1_CENTER_X_run.fsp,
BW2_J1J2_D194_T90_PSI99_H525,x,440.52863436123357,680528879659999.9,10.0,2.393735785134087e-12,8.350690739612195e-12,1.0744426524746282e-11,0.7772113961018862,-0.5544227922037724,ok,current_Native_M1_FDTD_post_FSP_farfieldvector3d,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\_runtime\stage_paper_a_cp_current_native_broadband_revalidation_v1\cases\CP_NATIVE_M1_CENTER_X\attempt_001\CP_NATIVE_M1_CENTER_X_run.fsp,
BW2_J1J2_D194_T90_PSI99_H525,x,440.52863436123357,680528879659999.9,20.0,7.423839597328855e-12,3.2238724688721793e-11,3.966256428605065e-11,0.812825022008478,-0.625650044016956,ok,current_Native_M1_FDTD_post_FSP_farfieldvector3d,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\_runtime\stage_paper_a_cp_current_native_broadband_revalidation_v1\cases\CP_NATIVE_M1_CENTER_X\attempt_001\CP_NATIVE_M1_CENTER_X_run.fsp,
BW2_J1J2_D194_T90_PSI99_H525,x,439.5604395604396,682027841949999.9,5.0,6.457333551570692e-13,1.951598481622774e-12,2.597331836779843e-12,0.7513858853100397,-0.5027717706200795,ok,current_Native_M1_FDTD_post_FSP_farfieldvector3d,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\_runtime\stage_paper_a_cp_current_native_broadband_revalidation_v1\cases\CP_NATIVE_M1_CENTER_X\attempt_001\CP_NATIVE_M1_CENTER_X_run.fsp,
BW2_J1J2_D194_T90_PSI99_H525,x,439.5604395604396,682027841949999.9,10.0,2.4016459654964804e-12,8.572687082351196e-12,1.0974333047847677e-11,0.7811579113714342,-0.5623158227428683,ok,current_Native_M1_FDTD_post_FSP_farfieldvector3d,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\_runtime\stage_paper_a_cp_current_native_broadband_revalidation_v1\cases\CP_NATIVE_M1_CENTER_X\attempt_001\CP_NATIVE_M1_CENTER_X_run.fsp,
BW2_J1J2_D194_T90_PSI99_H525,x,439.5604395604396,682027841949999.9,20.0,7.495981581119517e-12,3.288842580826928e-11,4.0384407389388796e-11,0.8143842620038266,-0.6287685240076533,ok,current_Native_M1_FDTD_post_FSP_farfieldvector3d,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\_runtime\stage_paper_a_cp_current_native_broadband_revalidation_v1\cases\CP_NATIVE_M1_CENTER_X\attempt_001\CP_NATIVE_M1_CENTER_X_run.fsp,
BW2_J1J2_D194_T90_PSI99_H525,x,438.59649122807025,683526804239999.9,5.0,6.346049614734942e-13,2.020227239793239e-12,2.654832201266733e-12,0.7609623082126632,-0.5219246164253265,ok,current_Native_M1_FDTD_post_FSP_farfieldvector3d,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\_runtime\stage_paper_a_cp_current_native_broadband_revalidation_v1\cases\CP_NATIVE_M1_CENTER_X\attempt_001\CP_NATIVE_M1_CENTER_X_run.fsp,
BW2_J1J2_D194_T90_PSI99_H525,x,438.59649122807025,683526804239999.9,10.0,2.392044425097973e-12,8.801835271071357e-12,1.1193879696169331e-11,0.7863078315986765,-0.5726156631973529,ok,current_Native_M1_FDTD_post_FSP_farfieldvector3d,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\_runtime\stage_paper_a_cp_current_native_broadband_revalidation_v1\cases\CP_NATIVE_M1_CENTER_X\attempt_001\CP_NATIVE_M1_CENTER_X_run.fsp,
BW2_J1J2_D194_T90_PSI99_H525,x,438.59649122807025,683526804239999.9,20.0,7.555804806058994e-12,3.35364810785063e-11,4.1092285884565296e-11,0.8161259554339605,-0.6322519108679211,ok,current_Native_M1_FDTD_post_FSP_farfieldvector3d,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\_runtime\stage_paper_a_cp_current_native_broadband_revalidation_v1\cases\CP_NATIVE_M1_CENTER_X\attempt_001\CP_NATIVE_M1_CENTER_X_run.fsp,
BW2_J1J2_D194_T90_PSI99_H525,x,437.6367614879651,685025766529999.9,5.0,6.170180461301512e-13,2.092638001396882e-12,2.7096560475270334e-12,0.772289163160294,-0.5445783263205878,ok,current_Native_M1_FDTD_post_FSP_farfieldvector3d,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\_runtime\stage_paper_a_cp_current_native_broadband_revalidation_v1\cases\CP_NATIVE_M1_CENTER_X\attempt_001\CP_NATIVE_M1_CENTER_X_run.fsp,
BW2_J1J2_D194_T90_PSI99_H525,x,437.6367614879651,685025766529999.9,10.0,2.3664555385867362e-12,9.037477384436344e-12,1.140393292302308e-11,0.7924877711434828,-0.5849755422869657,ok,current_Native_M1_FDTD_post_FSP_farfieldvector3d,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\_runtime\stage_paper_a_cp_current_native_broadband_revalidation_v1\cases\CP_NATIVE_M1_CENTER_X\attempt_001\CP_NATIVE_M1_CENTER_X_run.fsp,
BW2_J1J2_D194_T90_PSI99_H525,x,437.6367614879651,685025766529999.9,20.0,7.605258219303838e-12,3.418130570523776e-11,4.17865639245416e-11,0.8179975210922473,-0.6359950421844948,ok,current_Native_M1_FDTD_post_FSP_farfieldvector3d,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\_runtime\stage_paper_a_cp_current_native_broadband_revalidation_v1\cases\CP_NATIVE_M1_CENTER_X\attempt_001\CP_NATIVE_M1_CENTER_X_run.fsp,
BW2_J1J2_D194_T90_PSI99_H525,x,436.6812227074237,686524728819999.9,5.0,5.941960029841467e-13,2.168070042291877e-12,2.762266045276024e-12,0.7848882065504408,-0.5697764131008817,ok,current_Native_M1_FDTD_post_FSP_farfieldvector3d,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\_runtime\stage_paper_a_cp_current_native_broadband_revalidation_v1\cases\CP_NATIVE_M1_CENTER_X\attempt_001\CP_NATIVE_M1_CENTER_X_run.fsp,
BW2_J1J2_D194_T90_PSI99_H525,x,436.6812227074237,686524728819999.9,10.0,2.327246573773444e-12,9.278103663140762e-12,1.1605350236914206e-11,0.799467786299895,-0.5989355725997899,ok,current_Native_M1_FDTD_post_FSP_farfieldvector3d,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\_runtime\stage_paper_a_cp_current_native_broadband_revalidation_v1\cases\CP_NATIVE_M1_CENTER_X\attempt_001\CP_NATIVE_M1_CENTER_X_run.fsp,
BW2_J1J2_D194_T90_PSI99_H525,x,436.6812227074237,686524728819999.9,20.0,7.645134274290894e-12,3.482024051607743e-11,4.2465374790368324e-11,0.8199678134943741,-0.6399356269887482,ok,current_Native_M1_FDTD_post_FSP_farfieldvector3d,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\_runtime\stage_paper_a_cp_current_native_broadband_revalidation_v1\cases\CP_NATIVE_M1_CENTER_X\attempt_001\CP_NATIVE_M1_CENTER_X_run.fsp,
BW2_J1J2_D194_T90_PSI99_H525,x,435.72984749455344,688023691109999.9,5.0,5.675708653747536e-13,2.245735526603861e-12,2.813306391978615e-12,0.7982548694329814,-0.5965097388659628,ok,current_Native_M1_FDTD_post_FSP_farfieldvector3d,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\_runtime\stage_paper_a_cp_current_native_broadband_revalidation_v1\cases\CP_NATIVE_M1_CENTER_X\attempt_001\CP_NATIVE_M1_CENTER_X_run.fsp,
BW2_J1J2_D194_T90_PSI99_H525,x,435.72984749455344,688023691109999.9,10.0,2.2769881734548025e-12,9.521914274029673e-12,1.1798902447484475e-11,0.8070169506367725,-0.614033901273545,ok,current_Native_M1_FDTD_post_FSP_farfieldvector3d,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\_runtime\stage_paper_a_cp_current_native_broadband_revalidation_v1\cases\CP_NATIVE_M1_CENTER_X\attempt_001\CP_NATIVE_M1_CENTER_X_run.fsp,
BW2_J1J2_D194_T90_PSI99_H525,x,435.72984749455344,688023691109999.9,20.0,7.674904839930566e-12,3.545047616476496e-11,4.312538100469552e-11,0.8220327644387672,-0.6440655288775342,ok,current_Native_M1_FDTD_post_FSP_farfieldvector3d,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\_runtime\stage_paper_a_cp_current_native_broadband_revalidation_v1\cases\CP_NATIVE_M1_CENTER_X\attempt_001\CP_NATIVE_M1_CENTER_X_run.fsp,
BW2_J1J2_D194_T90_PSI99_H525,x,434.78260869565224,689522653399999.9,5.0,5.38465434902066e-13,2.3250582997937134e-12,2.8635237346957794e-12,0.8119570554356614,-0.623914110871323,ok,current_Native_M1_FDTD_post_FSP_farfieldvector3d,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\_runtime\stage_paper_a_cp_current_native_broadband_revalidation_v1\cases\CP_NATIVE_M1_CENTER_X\attempt_001\CP_NATIVE_M1_CENTER_X_run.fsp,
BW2_J1J2_D194_T90_PSI99_H525,x,434.78260869565224,689522653399999.9,10.0,2.2179111822782104e-12,9.767695885619985e-12,1.1985607067898196e-11,0.8149521196787286,-0.6299042393574571,ok,current_Native_M1_FDTD_post_FSP_farfieldvector3d,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\_runtime\stage_paper_a_cp_current_native_broadband_revalidation_v1\cases\CP_NATIVE_M1_CENTER_X\attempt_001\CP_NATIVE_M1_CENTER_X_run.fsp,
BW2_J1J2_D194_T90_PSI99_H525,x,434.78260869565224,689522653399999.9,20.0,7.693007246407358e-12,3.60705099695418e-11,4.376351721594916e-11,0.8242141460329491,-0.6484282920658981,ok,current_Native_M1_FDTD_post_FSP_farfieldvector3d,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\_runtime\stage_paper_a_cp_current_native_broadband_revalidation_v1\cases\CP_NATIVE_M1_CENTER_X\attempt_001\CP_NATIVE_M1_CENTER_X_run.fsp,
BW2_J1J2_D194_T90_PSI99_H525,x,433.8394793926248,691021615689999.9,5.0,5.079008997348003e-13,2.405813798914347e-12,2.913714698649147e-12,0.8256861250107045,-0.6513722500214091,ok,current_Native_M1_FDTD_post_FSP_farfieldvector3d,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\_runtime\stage_paper_a_cp_current_native_broadband_revalidation_v1\cases\CP_NATIVE_M1_CENTER_X\attempt_001\CP_NATIVE_M1_CENTER_X_run.fsp,
BW2_J1J2_D194_T90_PSI99_H525,x,433.8394793926248,691021615689999.9,10.0,2.15171747961855e-12,1.001551667081113e-11,1.2167234150429681e-11,0.8231547570289371,-0.6463095140578743,ok,current_Native_M1_FDTD_post_FSP_farfieldvector3d,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\_runtime\stage_paper_a_cp_current_native_broadband_revalidation_v1\cases\CP_NATIVE_M1_CENTER_X\attempt_001\CP_NATIVE_M1_CENTER_X_run.fsp,
BW2_J1J2_D194_T90_PSI99_H525,x,433.8394793926248,691021615689999.9,20.0,7.69752262830777e-12,3.668130494157031e-11,4.437882756987808e-11,0.8265496623094111,-0.6530993246188221,ok,current_Native_M1_FDTD_post_FSP_farfieldvector3d,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\_runtime\stage_paper_a_cp_current_native_broadband_revalidation_v1\cases\CP_NATIVE_M1_CENTER_X\attempt_001\CP_NATIVE_M1_CENTER_X_run.fsp,
BW2_J1J2_D194_T90_PSI99_H525,x,432.900432900433,692520577979999.9,5.0,4.766038227024537e-13,2.4880639531642494e-12,2.964667775866703e-12,0.8392387077627538,-0.6784774155255077,ok,current_Native_M1_FDTD_post_FSP_farfieldvector3d,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\_runtime\stage_paper_a_cp_current_native_broadband_revalidation_v1\cases\CP_NATIVE_M1_CENTER_X\attempt_001\CP_NATIVE_M1_CENTER_X_run.fsp,
BW2_J1J2_D194_T90_PSI99_H525,x,432.900432900433,692520577979999.9,10.0,2.0798142313060056e-12,1.0266736301501805e-11,1.234655053280781e-11,0.831546938897676,-0.6630938777953519,ok,current_Native_M1_FDTD_post_FSP_farfieldvector3d,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\_runtime\stage_paper_a_cp_current_native_broadband_revalidation_v1\cases\CP_NATIVE_M1_CENTER_X\attempt_001\CP_NATIVE_M1_CENTER_X_run.fsp,
BW2_J1J2_D194_T90_PSI99_H525,x,432.900432900433,692520577979999.9,20.0,7.687019760340916e-12,3.7286308847426914e-11,4.497332860776783e-11,0.8290760324328493,-0.6581520648656988,ok,current_Native_M1_FDTD_post_FSP_farfieldvector3d,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\_runtime\stage_paper_a_cp_current_native_broadband_revalidation_v1\cases\CP_NATIVE_M1_CENTER_X\attempt_001\CP_NATIVE_M1_CENTER_X_run.fsp,
BW2_J1J2_D194_T90_PSI99_H525,x,431.9654427645789,694019540269999.9,5.0,4.4518042891590873e-13,2.5718778239902973e-12,3.017058252906206e-12,0.8524455308454568,-0.7048910616909136,ok,current_Native_M1_FDTD_post_FSP_farfieldvector3d,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\_runtime\stage_paper_a_cp_current_native_broadband_revalidation_v1\cases\CP_NATIVE_M1_CENTER_X\attempt_001\CP_NATIVE_M1_CENTER_X_run.fsp,
BW2_J1J2_D194_T90_PSI99_H525,x,431.9654427645789,694019540269999.9,10.0,2.0038031230986484e-12,1.0523132753394609e-11,1.2526935876493257e-11,0.840040442223483,-0.6800808844469658,ok,current_Native_M1_FDTD_post_FSP_farfieldvector3d,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\_runtime\stage_paper_a_cp_current_native_broadband_revalidation_v1\cases\CP_NATIVE_M1_CENTER_X\attempt_001\CP_NATIVE_M1_CENTER_X_run.fsp,
BW2_J1J2_D194_T90_PSI99_H525,x,431.9654427645789,694019540269999.9,20.0,7.66124290210289e-12,3.7889993038760857e-11,4.555123594086375e-11,0.8318104274481379,-0.6636208548962758,ok,current_Native_M1_FDTD_post_FSP_farfieldvector3d,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\_runtime\stage_paper_a_cp_current_native_broadband_revalidation_v1\cases\CP_NATIVE_M1_CENTER_X\attempt_001\CP_NATIVE_M1_CENTER_X_run.fsp,
BW2_J1J2_D194_T90_PSI99_H525,x,431.03448275862075,695518502559999.9,5.0,4.1433694429631335e-13,2.6569501621686823e-12,3.0712871064649955e-12,0.8650933859540052,-0.7301867719080104,ok,current_Native_M1_FDTD_post_FSP_farfieldvector3d,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\_runtime\stage_paper_a_cp_current_native_broadband_revalidation_v1\cases\CP_NATIVE_M1_CENTER_X\attempt_001\CP_NATIVE_M1_CENTER_X_run.fsp,
BW2_J1J2_D194_T90_PSI99_H525,x,431.03448275862075,695518502559999.9,10.0,1.925903705192937e-12,1.0785428182663635e-11,1.2711331887856572e-11,0.848489228179716,-0.696978456359432,ok,current_Native_M1_FDTD_post_FSP_farfieldvector3d,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\_runtime\stage_paper_a_cp_current_native_broadband_revalidation_v1\cases\CP_NATIVE_M1_CENTER_X\attempt_001\CP_NATIVE_M1_CENTER_X_run.fsp,
BW2_J1J2_D194_T90_PSI99_H525,x,431.03448275862075,695518502559999.9,20.0,7.621368731225291e-12,3.849534430782501e-11,4.6116713039050306e-11,0.8347373819818482,-0.6694747639636963,ok,current_Native_M1_FDTD_post_FSP_farfieldvector3d,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\_runtime\stage_paper_a_cp_current_native_broadband_revalidation_v1\cases\CP_NATIVE_M1_CENTER_X\attempt_001\CP_NATIVE_M1_CENTER_X_run.fsp,
BW2_J1J2_D194_T90_PSI99_H525,x,430.1075268817205,697017464849999.9,5.0,3.8500293093748754e-13,2.742307496710566e-12,3.1273104276480537e-12,0.8768900817988077,-0.7537801635976153,ok,current_Native_M1_FDTD_post_FSP_farfieldvector3d,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\_runtime\stage_paper_a_cp_current_native_broadband_revalidation_v1\cases\CP_NATIVE_M1_CENTER_X\attempt_001\CP_NATIVE_M1_CENTER_X_run.fsp,
BW2_J1J2_D194_T90_PSI99_H525,x,430.1075268817205,697017464849999.9,10.0,1.849017764630881e-12,1.1051890078364428e-11,1.290090784299531e-11,0.8566753760949601,-0.7133507521899203,ok,current_Native_M1_FDTD_post_FSP_farfieldvector3d,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\_runtime\stage_paper_a_cp_current_native_broadband_revalidation_v1\cases\CP_NATIVE_M1_CENTER_X\attempt_001\CP_NATIVE_M1_CENTER_X_run.fsp,
BW2_J1J2_D194_T90_PSI99_H525,x,430.1075268817205,697017464849999.9,20.0,7.569745330947847e-12,3.910136141827553e-11,4.667110674922338e-11,0.8378066033097916,-0.6756132066195832,ok,current_Native_M1_FDTD_post_FSP_farfieldvector3d,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\_runtime\stage_paper_a_cp_current_native_broadband_revalidation_v1\cases\CP_NATIVE_M1_CENTER_X\attempt_001\CP_NATIVE_M1_CENTER_X_run.fsp,
BW2_J1J2_D194_T90_PSI99_H525,x,429.1845493562233,698516427139999.9,5.0,3.5827433383606717e-13,2.826272037921138e-12,3.1845463717572053e-12,0.8874959595459198,-0.7749919190918394,ok,current_Native_M1_FDTD_post_FSP_farfieldvector3d,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\_runtime\stage_paper_a_cp_current_native_broadband_revalidation_v1\cases\CP_NATIVE_M1_CENTER_X\attempt_001\CP_NATIVE_M1_CENTER_X_run.fsp,
BW2_J1J2_D194_T90_PSI99_H525,x,429.1845493562233,698516427139999.9,10.0,1.7763446667444343e-12,1.1317748243538023e-11,1.3094092910282457e-11,0.8643399982789556,-0.7286799965579112,ok,current_Native_M1_FDTD_post_FSP_farfieldvector3d,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\_runtime\stage_paper_a_cp_current_native_broadband_revalidation_v1\cases\CP_NATIVE_M1_CENTER_X\attempt_001\CP_NATIVE_M1_CENTER_X_run.fsp,
BW2_J1J2_D194_T90_PSI99_H525,x,429.1845493562233,698516427139999.9,20.0,7.509274204330368e-12,3.97017013101457e-11,4.721097551447607e-11,0.8409421935789521,-0.681884387157904,ok,current_Native_M1_FDTD_post_FSP_farfieldvector3d,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\_runtime\stage_paper_a_cp_current_native_broadband_revalidation_v1\cases\CP_NATIVE_M1_CENTER_X\attempt_001\CP_NATIVE_M1_CENTER_X_run.fsp,
BW2_J1J2_D194_T90_PSI99_H525,x,428.26552462526774,700015389429999.9,5.0,3.352019974853763e-13,2.906734856967525e-12,3.241936854452901e-12,0.896604402696812,-0.793208805393624,ok,current_Native_M1_FDTD_post_FSP_farfieldvector3d,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\_runtime\stage_paper_a_cp_current_native_broadband_revalidation_v1\cases\CP_NATIVE_M1_CENTER_X\attempt_001\CP_NATIVE_M1_CENTER_X_run.fsp,
BW2_J1J2_D194_T90_PSI99_H525,x,428.26552462526774,700015389429999.9,10.0,1.7107265025042993e-12,1.1575825748074391e-11,1.328655225057869e-11,0.8712437605903526,-0.7424875211807052,ok,current_Native_M1_FDTD_post_FSP_farfieldvector3d,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\_runtime\stage_paper_a_cp_current_native_broadband_revalidation_v1\cases\CP_NATIVE_M1_CENTER_X\attempt_001\CP_NATIVE_M1_CENTER_X_run.fsp,
BW2_J1J2_D194_T90_PSI99_H525,x,428.26552462526774,700015389429999.9,20.0,7.442775355155888e-12,4.028509985164437e-11,4.772787520680025e-11,0.8440581039296834,-0.6881162078593668,ok,current_Native_M1_FDTD_post_FSP_farfieldvector3d,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\_runtime\stage_paper_a_cp_current_native_broadband_revalidation_v1\cases\CP_NATIVE_M1_CENTER_X\attempt_001\CP_NATIVE_M1_CENTER_X_run.fsp,
BW2_J1J2_D194_T90_PSI99_H525,x,427.3504273504274,701514351719999.9,5.0,3.1654736458835523e-13,2.9816275754197815e-12,3.2981749400081367e-12,0.904023476514689,-0.808046953029378,ok,current_Native_M1_FDTD_post_FSP_farfieldvector3d,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\_runtime\stage_paper_a_cp_current_native_broadband_revalidation_v1\cases\CP_NATIVE_M1_CENTER_X\attempt_001\CP_NATIVE_M1_CENTER_X_run.fsp,
BW2_J1J2_D194_T90_PSI99_H525,x,427.3504273504274,701514351719999.9,10.0,1.6540802420965497e-12,1.1818185144181429e-11,1.3472265386277979e-11,0.8772233032329296,-0.7544466064658593,ok,current_Native_M1_FDTD_post_FSP_farfieldvector3d,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\_runtime\stage_paper_a_cp_current_native_broadband_revalidation_v1\cases\CP_NATIVE_M1_CENTER_X\attempt_001\CP_NATIVE_M1_CENTER_X_run.fsp,
BW2_J1J2_D194_T90_PSI99_H525,x,427.3504273504274,701514351719999.9,20.0,7.37267766473528e-12,4.083732310778479e-11,4.821000077252007e-11,0.8470716128065747,-0.6941432256131495,ok,current_Native_M1_FDTD_post_FSP_farfieldvector3d,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\_runtime\stage_paper_a_cp_current_native_broadband_revalidation_v1\cases\CP_NATIVE_M1_CENTER_X\attempt_001\CP_NATIVE_M1_CENTER_X_run.fsp,
BW2_J1J2_D194_T90_PSI99_H525,x,426.43923240938176,703013314009999.9,5.0,3.0265239571554547e-13,3.04936554447772e-12,3.3520179401932655e-12,0.9097103890505742,-0.8194207781011483,ok,current_Native_M1_FDTD_post_FSP_farfieldvector3d,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\_runtime\stage_paper_a_cp_current_native_broadband_revalidation_v1\cases\CP_NATIVE_M1_CENTER_X\attempt_001\CP_NATIVE_M1_CENTER_X_run.fsp,
BW2_J1J2_D194_T90_PSI99_H525,x,426.43923240938176,703013314009999.9,10.0,1.6072481878860775e-12,1.2038055537648038e-11,1.3645303725534115e-11,0.8822123552384933,-0.7644247104769866,ok,current_Native_M1_FDTD_post_FSP_farfieldvector3d,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\_runtime\stage_paper_a_cp_current_native_broadband_revalidation_v1\cases\CP_NATIVE_M1_CENTER_X\attempt_001\CP_NATIVE_M1_CENTER_X_run.fsp,
BW2_J1J2_D194_T90_PSI99_H525,x,426.43923240938176,703013314009999.9,20.0,7.301182931690945e-12,4.1343671015898866e-11,4.864485394758981e-11,0.8499084211547377,-0.6998168423094755,ok,current_Native_M1_FDTD_post_FSP_farfieldvector3d,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\_runtime\stage_paper_a_cp_current_native_broadband_revalidation_v1\cases\CP_NATIVE_M1_CENTER_X\attempt_001\CP_NATIVE_M1_CENTER_X_run.fsp,
BW2_J1J2_D194_T90_PSI99_H525,x,425.5319148936171,704512276299999.9,5.0,2.9350676258572096e-13,3.109039075646195e-12,3.4025458382319158e-12,0.9137390717010186,-0.8274781434020372,ok,current_Native_M1_FDTD_post_FSP_farfieldvector3d,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\_runtime\stage_paper_a_cp_current_native_broadband_revalidation_v1\cases\CP_NATIVE_M1_CENTER_X\attempt_001\CP_NATIVE_M1_CENTER_X_run.fsp,
BW2_J1J2_D194_T90_PSI99_H525,x,425.5319148936171,704512276299999.9,10.0,1.5703678029104942e-12,1.2231141461382823e-11,1.3801509264293318e-11,0.8862176757020854,-0.7724353514041709,ok,current_Native_M1_FDTD_post_FSP_farfieldvector3d,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\_runtime\stage_paper_a_cp_current_native_broadband_revalidation_v1\cases\CP_NATIVE_M1_CENTER_X\attempt_001\CP_NATIVE_M1_CENTER_X_run.fsp,
BW2_J1J2_D194_T90_PSI99_H525,x,425.5319148936171,704512276299999.9,20.0,7.23075599667818e-12,4.1790885057066175e-11,4.9021641053744354e-11,0.852498695652583,-0.7049973913051659,ok,current_Native_M1_FDTD_post_FSP_farfieldvector3d,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\_runtime\stage_paper_a_cp_current_native_broadband_revalidation_v1\cases\CP_NATIVE_M1_CENTER_X\attempt_001\CP_NATIVE_M1_CENTER_X_run.fsp,
BW2_J1J2_D194_T90_PSI99_H525,x,424.62845010615723,706011238589999.9,5.0,2.8897546097822835e-13,3.1602650744850157e-12,3.449240535463244e-12,0.9162205540590349,-0.8324411081180697,ok,current_Native_M1_FDTD_post_FSP_farfieldvector3d,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\_runtime\stage_paper_a_cp_current_native_broadband_revalidation_v1\cases\CP_NATIVE_M1_CENTER_X\attempt_001\CP_NATIVE_M1_CENTER_X_run.fsp,
BW2_J1J2_D194_T90_PSI99_H525,x,424.62845010615723,706011238589999.9,10.0,1.5435498929378992e-12,1.2395743536354488e-11,1.3939293429292388e-11,0.8892662744515984,-0.778532548903197,ok,current_Native_M1_FDTD_post_FSP_farfieldvector3d,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\_runtime\stage_paper_a_cp_current_native_broadband_revalidation_v1\cases\CP_NATIVE_M1_CENTER_X\attempt_001\CP_NATIVE_M1_CENTER_X_run.fsp,
BW2_J1J2_D194_T90_PSI99_H525,x,424.62845010615723,706011238589999.9,20.0,7.164561974677553e-12,4.216782022824511e-11,4.9332382202922666e-11,0.8547695924107818,-0.7095391848215635,ok,current_Native_M1_FDTD_post_FSP_farfieldvector3d,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\_runtime\stage_paper_a_cp_current_native_broadband_revalidation_v1\cases\CP_NATIVE_M1_CENTER_X\attempt_001\CP_NATIVE_M1_CENTER_X_run.fsp,
BW2_J1J2_D194_T90_PSI99_H525,x,423.7288135593221,707510200879999.9,5.0,2.890431446676168e-13,3.202814880365132e-12,3.491858025032749e-12,0.9172236836104165,-0.834447367220833,ok,current_Native_M1_FDTD_post_FSP_farfieldvector3d,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\_runtime\stage_paper_a_cp_current_native_broadband_revalidation_v1\cases\CP_NATIVE_M1_CENTER_X\attempt_001\CP_NATIVE_M1_CENTER_X_run.fsp,
BW2_J1J2_D194_T90_PSI99_H525,x,423.7288135593221,707510200879999.9,10.0,1.5274417875679492e-12,1.2531790395512656e-11,1.4059232183080604e-11,0.8913566709989946,-0.7827133419979893,ok,current_Native_M1_FDTD_post_FSP_farfieldvector3d,D:\project\worktrees\blue_apcd_cp_stage10_bw2a\_runtime\stage_paper_a_cp_current_native_broadband_revalidation_v1\cases\CP_NATIVE_M1_CENTER_X\attempt_001\CP_NATIVE_M1_CENTER_X_run.fsp,
