case_id,u_x,polarization,wavelength_nm,output,rcwa,fdtd,delta
NP_K6_M11_ALT1_UX_P0d378689399989_P,0.37868939998860307,P_XLIKE,447,T,0.8713549814144813,0.8734598296054461,0.002104848190964792
NP_K6_M11_ALT1_UX_P0d378689399989_P,0.37868939998860307,P_XLIKE,447,R,0.12864501858584718,0.12349337383074487,-0.005151644755102311
NP_K6_M11_ALT1_UX_P0d378689399989_P,0.37868939998860307,P_XLIKE,447,eta_0,0.03100802466859455,0.04060151816072349,0.009593493492128943
NP_K6_M11_ALT1_UX_P0d378689399989_P,0.37868939998860307,P_XLIKE,447,eta_minus1,0.009660786889985463,0.010976347981787338,0.001315561091801875
NP_K6_M11_ALT1_UX_P0d378689399989_P,0.37868939998860307,P_XLIKE,448,eta_plus1,0.4309373325192697,0.423673194117709,-0.007264138401560705
NP_K6_M11_ALT1_UX_P0d378689399989_P,0.37868939998860307,P_XLIKE,448,T,0.8705948120310332,0.8726992154154648,0.00210440338443163
NP_K6_M11_ALT1_UX_P0d378689399989_P,0.37868939998860307,P_XLIKE,448,R,0.1294051879693522,0.12413206428608076,-0.00527312368327143
NP_K6_M11_ALT1_UX_P0d378689399989_P,0.37868939998860307,P_XLIKE,448,eta_0,0.030362876046773603,0.039684389210137526,0.009321513163363923
NP_K6_M11_ALT1_UX_P0d378689399989_P,0.37868939998860307,P_XLIKE,448,eta_minus1,0.009400118067316278,0.010534856248732773,0.0011347381814164944
NP_K6_M11_ALT1_UX_P0d378689399989_P,0.37868939998860307,P_XLIKE,449,eta_plus1,0.4325023301259011,0.4268551554786228,-0.005647174647278319
NP_K6_M11_ALT1_UX_P0d378689399989_P,0.37868939998860307,P_XLIKE,449,T,0.8694623058661017,0.8708380691317142,0.0013757632656125063
NP_K6_M11_ALT1_UX_P0d378689399989_P,0.37868939998860307,P_XLIKE,449,R,0.13053769413375937,0.12580972919775008,-0.004727964936009299
NP_K6_M11_ALT1_UX_P0d378689399989_P,0.37868939998860307,P_XLIKE,449,eta_0,0.029685631432958985,0.03875874448812972,0.009073113055170737
NP_K6_M11_ALT1_UX_P0d378689399989_P,0.37868939998860307,P_XLIKE,449,eta_minus1,0.009073231263598961,0.010127624452405167,0.0010543931888062057
NP_K6_M11_ALT1_UX_P0d378689399989_P,0.37868939998860307,P_XLIKE,450,eta_plus1,0.4338724032114391,0.4290831058190014,-0.004789297392437719
NP_K6_M11_ALT1_UX_P0d378689399989_P,0.37868939998860307,P_XLIKE,450,T,0.8674651528481369,0.8677646777981692,0.00029952495003238155
NP_K6_M11_ALT1_UX_P0d378689399989_P,0.37868939998860307,P_XLIKE,450,R,0.13253484716301633,0.12872754236623868,-0.003807304796777655
NP_K6_M11_ALT1_UX_P0d378689399989_P,0.37868939998860307,P_XLIKE,450,eta_0,0.02910746726059988,0.03789172195890135,0.00878425469830147
NP_K6_M11_ALT1_UX_P0d378689399989_P,0.37868939998860307,P_XLIKE,450,eta_minus1,0.008937179509046853,0.009768630774802185,0.0008314512657553313
NP_K6_M11_ALT1_UX_P0d378689399989_P,0.37868939998860307,P_XLIKE,451,eta_plus1,0.4355566687429759,0.4304101292033362,-0.005146539539639672
NP_K6_M11_ALT1_UX_P0d378689399989_P,0.37868939998860307,P_XLIKE,451,T,0.8657271745119016,0.8635448959090376,-0.0021822786028640184
NP_K6_M11_ALT1_UX_P0d378689399989_P,0.37868939998860307,P_XLIKE,451,R,0.13427282548828523,0.1328936355245177,-0.0013791899637675409
NP_K6_M11_ALT1_UX_P0d378689399989_P,0.37868939998860307,P_XLIKE,451,eta_0,0.02863220285433334,0.03713150526443693,0.008499302410103594
NP_K6_M11_ALT1_UX_P0d378689399989_P,0.37868939998860307,P_XLIKE,451,eta_minus1,0.008802640271139485,0.009450508263859994,0.0006478679927205098
NP_K6_M11_ALT1_UX_P0d378689399989_P,0.37868939998860307,P_XLIKE,452,eta_plus1,0.4374634553017532,0.43103561555207626,-0.006427839749676922
NP_K6_M11_ALT1_UX_P0d378689399989_P,0.37868939998860307,P_XLIKE,452,T,0.8641411152722274,0.8583750248876936,-0.005766090384533795
NP_K6_M11_ALT1_UX_P0d378689399989_P,0.37868939998860307,P_XLIKE,452,R,0.1358588847276767,0.13814466820131535,0.0022857834736386418
NP_K6_M11_ALT1_UX_P0d378689399989_P,0.37868939998860307,P_XLIKE,452,eta_0,0.028239349958867,0.0365096700043019,0.0082703200454349
NP_K6_M11_ALT1_UX_P0d378689399989_P,0.37868939998860307,P_XLIKE,452,eta_minus1,0.008669787910968061,0.009166944103949163,0.0004971561929811019
NP_K6_M11_ALT1_UX_P0d378689399989_P,0.37868939998860307,P_XLIKE,453,eta_plus1,0.43961770671353795,0.4312554517540334,-0.008362254959504545
NP_K6_M11_ALT1_UX_P0d378689399989_P,0.37868939998860307,P_XLIKE,453,T,0.8627165988102524,0.8525549451645191,-0.010161653645733293
NP_K6_M11_ALT1_UX_P0d378689399989_P,0.37868939998860307,P_XLIKE,453,R,0.13728340118940116,0.14417035173391635,0.006886950544515186
NP_K6_M11_ALT1_UX_P0d378689399989_P,0.37868939998860307,P_XLIKE,453,eta_0,0.02792189021075366,0.03605341635139702,0.008131526140643362
NP_K6_M11_ALT1_UX_P0d378689399989_P,0.37868939998860307,P_XLIKE,453,eta_minus1,0.008542029813830858,0.008925019355997947,0.00038298954216708925
NP_K6_M11_ALT1_UX_P0d378689399989_P,0.37868939998860307,P_XLIKE,454,eta_plus1,0.4421142220538941,0.4314382137849769,-0.010676008268917236
NP_K6_M11_ALT1_UX_P0d378689399989_P,0.37868939998860307,P_XLIKE,454,T,0.8615236937801087,0.8464794995144298,-0.015044194265678934
NP_K6_M11_ALT1_UX_P0d378689399989_P,0.37868939998860307,P_XLIKE,454,R,0.13847630621981116,0.15053642635482573,0.012060120135014563
NP_K6_M11_ALT1_UX_P0d378689399989_P,0.37868939998860307,P_XLIKE,454,eta_0,0.027676856204097978,0.035793324515162796,0.008116468311064818
NP_K6_M11_ALT1_UX_P0d378689399989_P,0.37868939998860307,P_XLIKE,454,eta_minus1,0.00842534732938361,0.008748433071474387,0.0003230857420907767
NP_K6_M11_ALT1_UX_P0d378689399989_P,0.37868939998860307,P_XLIKE,455,eta_plus1,0.4452112354738525,0.4320514674140268,-0.013159768059825716
NP_K6_M11_ALT1_UX_P0d378689399989_P,0.37868939998860307,P_XLIKE,455,T,0.8607701675845668,0.8406599076814736,-0.02011025990309323
NP_K6_M11_ALT1_UX_P0d378689399989_P,0.37868939998860307,P_XLIKE,455,R,0.13922983241540268,0.15668431541609962,0.017454483000696935
NP_K6_M11_ALT1_UX_P0d378689399989_P,0.37868939998860307,P_XLIKE,455,eta_0,0.027508577495533128,0.03576646926021815,0.00825789176468502
NP_K6_M11_ALT1_UX_P0d378689399989_P,0.37868939998860307,P_XLIKE,455,eta_minus1,0.008326376895153219,0.008679941686785202,0.00035356479163198284
NP_K6_M11_ALT1_UX_P0d378689399989_S,0.37868939998860307,S_YLIKE,445,eta_plus1,0.38175035071830005,0.3911353066618871,0.00938495594358707
NP_K6_M11_ALT1_UX_P0d378689399989_S,0.37868939998860307,S_YLIKE,445,T,0.8589897602207336,0.8584936595915192,-0.0004961006292143466
NP_K6_M11_ALT1_UX_P0d378689399989_S,0.37868939998860307,S_YLIKE,445,R,0.14101023977933133,0.13853212442870808,-0.0024781153506232556
NP_K6_M11_ALT1_UX_P0d378689399989_S,0.37868939998860307,S_YLIKE,445,eta_0,0.005495450407026042,0.007834310519561976,0.0023388601125359336
NP_K6_M11_ALT1_UX_P0d378689399989_S,0.37868939998860307,S_YLIKE,445,eta_minus1,0.002891057387935599,0.00209512570934428,-0.0007959316785913187
NP_K6_M11_ALT1_UX_P0d378689399989_S,0.37868939998860307,S_YLIKE,446,eta_plus1,0.3935743259132758,0.402788432708842,0.009214106795566224
NP_K6_M11_ALT1_UX_P0d378689399989_S,0.37868939998860307,S_YLIKE,446,T,0.8628139841276331,0.8584106895786594,-0.004403294548973702
NP_K6_M11_ALT1_UX_P0d378689399989_S,0.37868939998860307,S_YLIKE,446,R,0.13718601587221968,0.13940994608087182,0.002223930208652136
NP_K6_M11_ALT1_UX_P0d378689399989_S,0.37868939998860307,S_YLIKE,446,eta_0,0.0045427972733710015,0.0064252741424248834,0.001882476869053882
NP_K6_M11_ALT1_UX_P0d378689399989_S,0.37868939998860307,S_YLIKE,446,eta_minus1,0.00241891529683886,0.0018386986938870669,-0.0005802166029517932
NP_K6_M11_ALT1_UX_P0d378689399989_S,0.37868939998860307,S_YLIKE,447,eta_plus1,0.40406369157063293,0.4018627989834553,-0.0022008925871776497
NP_K6_M11_ALT1_UX_P0d378689399989_S,0.37868939998860307,S_YLIKE,447,T,0.8645226850710669,0.8539169406626865,-0.010605744408380358
NP_K6_M11_ALT1_UX_P0d378689399989_S,0.37868939998860307,S_YLIKE,447,R,0.13547731492996928,0.1433696310954127,0.00789231616544342
NP_K6_M11_ALT1_UX_P0d378689399989_S,0.37868939998860307,S_YLIKE,447,eta_0,0.0036340914219815464,0.004411015184076151,0.0007769237620946045
NP_K6_M11_ALT1_UX_P0d378689399989_S,0.37868939998860307,S_YLIKE,447,eta_minus1,0.001953938035597396,0.001492494170427402,-0.00046144386516999377
NP_K6_M11_ALT1_UX_P0d378689399989_S,0.37868939998860307,S_YLIKE,448,eta_plus1,0.41281225905810315,0.40443218393397246,-0.008380075124130693
NP_K6_M11_ALT1_UX_P0d378689399989_S,0.37868939998860307,S_YLIKE,448,T,0.8641479532407322,0.8559293289896434,-0.00821862425108888
NP_K6_M11_ALT1_UX_P0d378689399989_S,0.37868939998860307,S_YLIKE,448,R,0.135852046758283,0.14158730583372875,0.005735259075445753
NP_K6_M11_ALT1_UX_P0d378689399989_S,0.37868939998860307,S_YLIKE,448,eta_0,0.0028223620842619834,0.003848249363395657,0.0010258872791336737
NP_K6_M11_ALT1_UX_P0d378689399989_S,0.37868939998860307,S_YLIKE,448,eta_minus1,0.0014959192706793987,0.0011526326585051736,-0.0003432866121742251
NP_K6_M11_ALT1_UX_P0d378689399989_S,0.37868939998860307,S_YLIKE,449,eta_plus1,0.42275459151308503,0.4150050155563295,-0.007749575956755517
NP_K6_M11_ALT1_UX_P0d378689399989_S,0.37868939998860307,S_YLIKE,449,T,0.8624175444490638,0.8557089538866397,-0.0067085905624241216
NP_K6_M11_ALT1_UX_P0d378689399989_S,0.37868939998860307,S_YLIKE,449,R,0.13758245555018161,0.14232801737690431,0.0047455618267226995
NP_K6_M11_ALT1_UX_P0d378689399989_S,0.37868939998860307,S_YLIKE,449,eta_0,0.0022576755651451436,0.003396990933352383,0.0011393153682072396
NP_K6_M11_ALT1_UX_P0d378689399989_S,0.37868939998860307,S_YLIKE,449,eta_minus1,0.0010756861895945904,0.0009248922225342807,-0.00015079396706030974
NP_K6_M11_ALT1_UX_P0d378689399989_S,0.37868939998860307,S_YLIKE,450,eta_plus1,0.42554031211924875,0.41306369033371415,-0.012476621785534603
NP_K6_M11_ALT1_UX_P0d378689399989_S,0.37868939998860307,S_YLIKE,450,T,0.8545680531224654,0.847921688003112,-0.006646365119353459
NP_K6_M11_ALT1_UX_P0d378689399989_S,0.37868939998860307,S_YLIKE,450,R,0.14543194687699038,0.149819824115424,0.004387877238433618
NP_K6_M11_ALT1_UX_P0d378689399989_S,0.37868939998860307,S_YLIKE,450,eta_0,0.0014760014448438,0.0024036506746604176,0.0009276492298166176
NP_K6_M11_ALT1_UX_P0d378689399989_S,0.37868939998860307,S_YLIKE,450,eta_minus1,0.0006664558389042516,0.0006501332184103794,-1.632262049387214e-05
NP_K6_M11_ALT1_UX_P0d378689399989_S,0.37868939998860307,S_YLIKE,451,eta_plus1,0.4188556387472375,0.4028976963117096,-0.01595794243552795
NP_K6_M11_ALT1_UX_P0d378689399989_S,0.37868939998860307,S_YLIKE,451,T,0.8421784002340122,0.8386429177308253,-0.0035354825031869153
NP_K6_M11_ALT1_UX_P0d378689399989_S,0.37868939998860307,S_YLIKE,451,R,0.15782159976514357,0.16021463457055307,0.002393034805409505
NP_K6_M11_ALT1_UX_P0d378689399989_S,0.37868939998860307,S_YLIKE,451,eta_0,0.0010138347831272292,0.0018354533804805907,0.0008216185973533615
NP_K6_M11_ALT1_UX_P0d378689399989_S,0.37868939998860307,S_YLIKE,451,eta_minus1,0.00025136594751425784,0.00038983708416802485,0.000138471136653767
NP_K6_M11_ALT1_UX_P0d378689399989_S,0.37868939998860307,S_YLIKE,452,eta_plus1,0.39856333088713475,0.3796283747871611,-0.018934956099973643
NP_K6_M11_ALT1_UX_P0d378689399989_S,0.37868939998860307,S_YLIKE,452,T,0.8238504764423692,0.8226824432584953,-0.0011680331838739288
NP_K6_M11_ALT1_UX_P0d378689399989_S,0.37868939998860307,S_YLIKE,452,R,0.17614952355768015,0.1754767107744474,-0.0006728127832327513
NP_K6_M11_ALT1_UX_P0d378689399989_S,0.37868939998860307,S_YLIKE,452,eta_0,0.0013025732867434198,0.0018179143724539114,0.0005153410857104915
NP_K6_M11_ALT1_UX_P0d378689399989_S,0.37868939998860307,S_YLIKE,452,eta_minus1,1.7044538989707055e-06,0.00030777424039719886,0.00030606978649822816
NP_K6_M11_ALT1_UX_P0d378689399989_S,0.37868939998860307,S_YLIKE,453,eta_plus1,0.3590511325405972,0.34854126990941564,-0.010509862631181532
NP_K6_M11_ALT1_UX_P0d378689399989_S,0.37868939998860307,S_YLIKE,453,T,0.798161203576018,0.8039375542518892,0.0057763506758711225
NP_K6_M11_ALT1_UX_P0d378689399989_S,0.37868939998860307,S_YLIKE,453,R,0.20183879642478522,0.1960289842862853,-0.005809812138499931
NP_K6_M11_ALT1_UX_P0d378689399989_S,0.37868939998860307,S_YLIKE,453,eta_0,0.002974351167254553,0.002791436065659281,-0.0001829151015952722
NP_K6_M11_ALT1_UX_P0d378689399989_S,0.37868939998860307,S_YLIKE,453,eta_minus1,0.0005065819053438155,0.0006476975558253063,0.00014111565048149075
NP_K6_M11_ALT1_UX_P0d378689399989_S,0.37868939998860307,S_YLIKE,454,eta_plus1,0.30179433334858263,0.2972383623577611,-0.004555970990821556
NP_K6_M11_ALT1_UX_P0d378689399989_S,0.37868939998860307,S_YLIKE,454,T,0.7672628782378309,0.7773370178838465,0.010074139646015556
NP_K6_M11_ALT1_UX_P0d378689399989_S,0.37868939998860307,S_YLIKE,454,R,0.23273712176302025,0.22204031655758102,-0.010696805205439225
NP_K6_M11_ALT1_UX_P0d378689399989_S,0.37868939998860307,S_YLIKE,454,eta_0,0.0064519906068062505,0.005401009631466879,-0.0010509809753393717
NP_K6_M11_ALT1_UX_P0d378689399989_S,0.37868939998860307,S_YLIKE,454,eta_minus1,0.003163188842478592,0.0029895599232865238,-0.00017362891919206827
NP_K6_M11_ALT1_UX_P0d378689399989_S,0.37868939998860307,S_YLIKE,455,eta_plus1,0.25385719818513586,0.24892308522477818,-0.004934112960357673
NP_K6_M11_ALT1_UX_P0d378689399989_S,0.37868939998860307,S_YLIKE,455,T,0.7435150117734942,0.7642125022780589,0.02069749050456471
NP_K6_M11_ALT1_UX_P0d378689399989_S,0.37868939998860307,S_YLIKE,455,R,0.2564849882261223,0.23660944619901828,-0.019875542027104037
NP_K6_M11_ALT1_UX_P0d378689399989_S,0.37868939998860307,S_YLIKE,455,eta_0,0.010375413529365997,0.008815363782036394,-0.0015600497473296036
NP_K6_M11_ALT1_UX_P0d378689399989_S,0.37868939998860307,S_YLIKE,455,eta_minus1,0.009390078782910923,0.008878433941992222,-0.0005116448409187013
