model,held_out_case,case_id,u_x,polarization,wavelength_nm,output,truth,prediction,error
POLARIZATION_CONDITIONAL_BIAS,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,453,eta_0,0.006271660627336429,0.011083667643597993,0.004812007016261563
POLARIZATION_CONDITIONAL_BIAS,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,454,eta_0,0.007902667206684763,0.013059860422209645,0.005157193215524882
POLARIZATION_CONDITIONAL_BIAS,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,455,eta_0,0.007639707808350683,0.01310971254913865,0.005470004740787967
POLARIZATION_CONDITIONAL_BIAS,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,445,eta_minus1,0.00425226224906996,0.0019097987418739387,-0.002342463507196021
POLARIZATION_CONDITIONAL_BIAS,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,446,eta_minus1,0.004152719278554387,0.0017390266032118378,-0.0024136926753425495
POLARIZATION_CONDITIONAL_BIAS,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,447,eta_minus1,0.0036019191988565635,0.0014881433889359053,-0.0021137758099206583
POLARIZATION_CONDITIONAL_BIAS,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,448,eta_minus1,0.002852837180328593,0.0011509886712580124,-0.0017018485090705808
POLARIZATION_CONDITIONAL_BIAS,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,449,eta_minus1,0.002397068946929137,0.000718068879301264,-0.001679000067627873
POLARIZATION_CONDITIONAL_BIAS,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,450,eta_minus1,0.0020644187704347843,0.0001484355930795086,-0.0019159831773552757
POLARIZATION_CONDITIONAL_BIAS,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,451,eta_minus1,0.0016822359396558909,-0.0001734887742735683,-0.0018557247139294592
POLARIZATION_CONDITIONAL_BIAS,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,452,eta_minus1,0.0013375273907483825,-0.0004895985042528105,-0.001827125895001193
POLARIZATION_CONDITIONAL_BIAS,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,453,eta_minus1,0.0015125072870413184,-0.00024275472935513702,-0.0017552620163964554
POLARIZATION_CONDITIONAL_BIAS,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,454,eta_minus1,0.0031662063928790734,0.0016029695047014,-0.0015632368881776735
POLARIZATION_CONDITIONAL_BIAS,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,455,eta_minus1,0.006713826835015671,0.0056787789216855905,-0.0010350479133300807
AFFINE_CALIBRATION,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,445,eta_plus1,0.7294241604100041,0.7927043756226878,0.06328021521268368
AFFINE_CALIBRATION,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,446,eta_plus1,0.7287000529510556,0.7958780108735289,0.06717795792247339
AFFINE_CALIBRATION,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,447,eta_plus1,0.7353623986964631,0.7971941023039383,0.06183170360747514
AFFINE_CALIBRATION,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,448,eta_plus1,0.7523101413301236,0.7964123215784774,0.04410218024835377
AFFINE_CALIBRATION,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,449,eta_plus1,0.761663578924976,0.7930963725980271,0.031432793673051074
AFFINE_CALIBRATION,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,450,eta_plus1,0.7580261794616757,0.7891436646365813,0.031117485174905535
AFFINE_CALIBRATION,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,451,eta_plus1,0.73976514862208,0.7655432220577049,0.025778073435624882
AFFINE_CALIBRATION,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,452,eta_plus1,0.7078277887387409,0.7299280100719783,0.022100221333237413
AFFINE_CALIBRATION,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,453,eta_plus1,0.6615660226132029,0.676668953745525,0.015102931132322195
AFFINE_CALIBRATION,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,454,eta_plus1,0.6125112333693812,0.611577900454645,-0.0009333329147361846
AFFINE_CALIBRATION,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,455,eta_plus1,0.5876677913887906,0.5662321318071909,-0.021435659581599653
AFFINE_CALIBRATION,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,445,T,0.8285227553664776,0.8452928370366423,0.016770081670164694
AFFINE_CALIBRATION,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,446,T,0.8287389754921577,0.8454064934057877,0.01666751791362997
AFFINE_CALIBRATION,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,447,T,0.8312333718812577,0.8438210516565035,0.012587679775245775
AFFINE_CALIBRATION,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,448,T,0.8362435474253451,0.8401172771193818,0.003873729694036654
AFFINE_CALIBRATION,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,449,T,0.833986428727437,0.83358240469838,-0.0004040240290570374
AFFINE_CALIBRATION,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,450,T,0.8225732925992202,0.8226704012154136,9.710861619338651e-05
AFFINE_CALIBRATION,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,451,T,0.8014622900040931,0.8005239184036511,-0.0009383716004419673
AFFINE_CALIBRATION,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,452,T,0.7712781433059805,0.7703676010416646,-0.0009105422643159722
AFFINE_CALIBRATION,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,453,T,0.7359428866782343,0.730780754584466,-0.005162132093768257
AFFINE_CALIBRATION,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,454,T,0.711457534923813,0.6912341078540293,-0.02022342706978375
AFFINE_CALIBRATION,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,455,T,0.7161575445646609,0.6757100194329697,-0.04044752513169114
AFFINE_CALIBRATION,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,445,R,0.1681408185194816,0.15035669843401686,-0.017784120085464733
AFFINE_CALIBRATION,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,446,R,0.16874695414189703,0.15068228622467084,-0.01806466791722619
AFFINE_CALIBRATION,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,447,R,0.16562565930572526,0.15270697213441056,-0.012918687171314697
AFFINE_CALIBRATION,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,448,R,0.16147535099683227,0.15684999083253215,-0.004625360164300124
AFFINE_CALIBRATION,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,449,R,0.16310358405155356,0.16382410741421552,0.0007205233626619567
AFFINE_CALIBRATION,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,450,R,0.17539957890500332,0.17517535505730045,-0.00022422384770287573
AFFINE_CALIBRATION,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,451,R,0.1959439358203393,0.197761082031999,0.0018171462116596815
AFFINE_CALIBRATION,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,452,R,0.22717466797944297,0.22835664355206092,0.0011819755726179548
AFFINE_CALIBRATION,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,453,R,0.2621017169933782,0.26838273417022007,0.006281017176841874
AFFINE_CALIBRATION,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,454,R,0.2879941773965336,0.30836862506145035,0.02037444766491675
AFFINE_CALIBRATION,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,455,R,0.2827893490721654,0.3243319576432141,0.04154260857104869
AFFINE_CALIBRATION,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,445,eta_0,0.0007506172316772205,-0.008896757077239428,-0.00964737430891665
AFFINE_CALIBRATION,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,446,eta_0,0.00036904338376552874,-0.007739480945165259,-0.008108524328930788
AFFINE_CALIBRATION,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,447,eta_0,0.000277994229088721,-0.006409664223779643,-0.006687658452868364
AFFINE_CALIBRATION,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,448,eta_0,0.0004397238747783402,-0.0048906249905754815,-0.005330348865353822
AFFINE_CALIBRATION,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,449,eta_0,0.0007442233892435622,-0.003143811224315442,-0.0038880346135590042
AFFINE_CALIBRATION,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,450,eta_0,0.0013349200257571946,-0.0011041762144035848,-0.0024390962401607793
AFFINE_CALIBRATION,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,451,eta_0,0.0024204055684422993,0.0013302709147034989,-0.0010901346537388005
AFFINE_CALIBRATION,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,452,eta_0,0.004114867516180543,0.004378780991124031,0.0002639134749434875
AFFINE_CALIBRATION,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,453,eta_0,0.006271660627336429,0.00798604699139693,0.0017143863640605005
AFFINE_CALIBRATION,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,454,eta_0,0.007902667206684763,0.011376891468497276,0.0034742242618125124
AFFINE_CALIBRATION,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,455,eta_0,0.007639707808350683,0.012841395293914967,0.005201687485564284
AFFINE_CALIBRATION,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,445,eta_minus1,0.00425226224906996,0.0009777401582340872,-0.0032745220908358724
AFFINE_CALIBRATION,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,446,eta_minus1,0.004152719278554387,-5.330196507984976e-05,-0.004206021243634237
AFFINE_CALIBRATION,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,447,eta_minus1,0.0036019191988565635,-0.0011644551640076183,-0.004766374362864182
AFFINE_CALIBRATION,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,448,eta_minus1,0.002852837180328593,-0.0023618798663373472,-0.005214717046665941
AFFINE_CALIBRATION,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,449,eta_minus1,0.002397068946929137,-0.0036550696429459317,-0.006052138589875069
AFFINE_CALIBRATION,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,450,eta_minus1,0.0020644187704347843,-0.005084972913819524,-0.0071493916842543075
AFFINE_CALIBRATION,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,451,eta_minus1,0.0016822359396558909,-0.006267167265824436,-0.007949403205480326
AFFINE_CALIBRATION,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,452,eta_minus1,0.0013375273907483825,-0.007443546980455514,-0.008781074371203897
AFFINE_CALIBRATION,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,453,eta_minus1,0.0015125072870413184,-0.008056973190209676,-0.009569480477250994
AFFINE_CALIBRATION,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,454,eta_minus1,0.0031662063928790734,-0.007071518940804976,-0.010237725333684049
AFFINE_CALIBRATION,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,455,eta_minus1,0.006713826835015671,-0.0038559795084726215,-0.010569806343488293
RIDGE_RESIDUAL,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,445,eta_plus1,0.7294241604100041,0.6190586407574223,-0.11036551965258179
RIDGE_RESIDUAL,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,446,eta_plus1,0.7287000529510556,0.6163409412082939,-0.1123591117427617
RIDGE_RESIDUAL,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,447,eta_plus1,0.7353623986964631,0.6128413450990099,-0.12252105359745324
RIDGE_RESIDUAL,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,448,eta_plus1,0.7523101413301236,0.6084586909405543,-0.14385145038956937
RIDGE_RESIDUAL,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,449,eta_plus1,0.761663578924976,0.6030093284656453,-0.1586542504593308
RIDGE_RESIDUAL,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,450,eta_plus1,0.7580261794616757,0.5972919348135373,-0.16073424464813846
RIDGE_RESIDUAL,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,451,eta_plus1,0.73976514862208,0.5833042134613556,-0.15646093516072435
RIDGE_RESIDUAL,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,452,eta_plus1,0.7078277887387409,0.5642591110843245,-0.1435686776544164
RIDGE_RESIDUAL,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,453,eta_plus1,0.6615660226132029,0.5377871792316218,-0.12377884338158107
RIDGE_RESIDUAL,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,454,eta_plus1,0.6125112333693812,0.5063348008212138,-0.10617643254816733
RIDGE_RESIDUAL,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,455,eta_plus1,0.5876677913887906,0.4831938118769227,-0.10447397951186788
RIDGE_RESIDUAL,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,445,T,0.8285227553664776,0.8479080367076839,0.019385281341206317
RIDGE_RESIDUAL,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,446,T,0.8287389754921577,0.8437915295901486,0.015052554097990889
RIDGE_RESIDUAL,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,447,T,0.8312333718812577,0.8390252720931067,0.007791900211849057
RIDGE_RESIDUAL,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,448,T,0.8362435474253451,0.8334489451139737,-0.002794602311371408
RIDGE_RESIDUAL,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,449,T,0.833986428727437,0.8267899808789233,-0.0071964478485136985
RIDGE_RESIDUAL,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,450,T,0.8225732925992202,0.8184571624162609,-0.00411613018295931
RIDGE_RESIDUAL,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,451,T,0.8014622900040931,0.805828178165251,0.004365888161157905
RIDGE_RESIDUAL,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,452,T,0.7712781433059805,0.790136161248651,0.018858017942670502
RIDGE_RESIDUAL,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,453,T,0.7359428866782343,0.7708378253136863,0.03489493863545201
RIDGE_RESIDUAL,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,454,T,0.711457534923813,0.7515548621152551,0.0400973271914421
RIDGE_RESIDUAL,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,455,T,0.7161575445646609,0.7414583409527087,0.02530079638804783
RIDGE_RESIDUAL,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,445,R,0.1681408185194816,0.14768416714234056,-0.020456651377141033
RIDGE_RESIDUAL,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,446,R,0.16874695414189703,0.1523326541856007,-0.016414299956296313
RIDGE_RESIDUAL,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,447,R,0.16562565930572526,0.15760788727647626,-0.008017772029248998
RIDGE_RESIDUAL,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,448,R,0.16147535099683227,0.16366450943943606,0.0021891584426037836
RIDGE_RESIDUAL,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,449,R,0.16310358405155356,0.17076543821953788,0.007661854167984317
RIDGE_RESIDUAL,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,450,R,0.17539957890500332,0.17948095862434488,0.004081379719341555
RIDGE_RESIDUAL,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,451,R,0.1959439358203393,0.19234053959811706,-0.0036033962222222493
RIDGE_RESIDUAL,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,452,R,0.22717466797944297,0.20815470694154592,-0.01901996103789705
RIDGE_RESIDUAL,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,453,R,0.2621017169933782,0.2274475120238801,-0.03465420496949809
RIDGE_RESIDUAL,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,454,R,0.2879941773965336,0.24672548863946192,-0.04126868875707168
RIDGE_RESIDUAL,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,455,R,0.2827893490721654,0.2571422680675789,-0.025647081004586514
RIDGE_RESIDUAL,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,445,eta_0,0.0007506172316772205,0.007128089833200943,0.006377472601523723
RIDGE_RESIDUAL,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,446,eta_0,0.00036904338376552874,0.007999360945013424,0.0076303175612478956
RIDGE_RESIDUAL,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,447,eta_0,0.000277994229088721,0.008729134647110228,0.008451140418021507
RIDGE_RESIDUAL,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,448,eta_0,0.0004397238747783402,0.009303730397230233,0.008864006522451893
RIDGE_RESIDUAL,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,449,eta_0,0.0007442233892435622,0.009691532381574774,0.008947308992331213
RIDGE_RESIDUAL,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,450,eta_0,0.0013349200257571946,0.009839196971861473,0.008504276946104278
RIDGE_RESIDUAL,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,451,eta_0,0.0024204055684422993,0.00966308329980758,0.00724267773136528
RIDGE_RESIDUAL,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,452,eta_0,0.004114867516180543,0.008983387735550984,0.0048685202193704405
RIDGE_RESIDUAL,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,453,eta_0,0.006271660627336429,0.00784546656650241,0.0015738059391659804
RIDGE_RESIDUAL,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,454,eta_0,0.007902667206684763,0.006885028765615767,-0.0010176384410689968
RIDGE_RESIDUAL,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,455,eta_0,0.007639707808350683,0.0075043480151185515,-0.00013535979323213172
RIDGE_RESIDUAL,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,445,eta_minus1,0.00425226224906996,-0.002645212933860342,-0.006897475182930301
RIDGE_RESIDUAL,NP_K6_M11_ALT1_UX_P0d224137931034_S,NP_K6_M11_ALT1_UX_P0d224137931034_S,0.22413793103448276,S_YLIKE,446,eta_minus1,0.004152719278554387,-0.001594304905964591,-0.005747024184518978
