wavelength_nm,theta_deg,I_proxy
457.0,10.0,0.01893499
457.0,11.0,0.00947061
457.0,12.0,0.00502049
457.0,13.0,0.00375984
457.0,14.0,0.00470301
457.0,15.0,0.00757021
457.0,16.0,0.01254638
457.0,17.0,0.02002011
457.0,18.0,0.03032287
457.0,19.0,0.04347618
457.0,20.0,0.05897873
457.0,21.0,0.07569457
457.0,22.0,0.09190791
457.0,23.0,0.10557446
457.0,24.0,0.11473144
457.0,25.0,0.11795698
457.0,26.0,0.11473144
457.0,27.0,0.10557446
457.0,28.0,0.0919079
457.0,29.0,0.07569452
457.0,30.0,0.05897849
457.0,31.0,0.04347509
457.0,32.0,0.0303183
457.0,33.0,0.02000262
457.0,34.0,0.01248494
457.0,35.0,0.00737231
457.0,36.0,0.00411849
457.0,37.0,0.00217666
457.0,38.0,0.00108833
457.0,39.0,0.00051481
457.0,40.0,0.00023038
457.5,0.0,0.15632018
457.5,1.0,0.17801565
457.5,2.0,0.1858971
457.5,3.0,0.17801575
457.5,4.0,0.15632053
457.5,5.0,0.12587718
457.5,6.0,0.09295183
457.5,7.0,0.06294723
457.5,8.0,0.03910431
457.5,9.0,0.02231254
457.5,10.0,0.01176167
457.5,11.0,0.00588277
457.5,12.0,0.00311853
457.5,13.0,0.00233546
457.5,14.0,0.00292133
457.5,15.0,0.00470232
457.5,16.0,0.00779332
457.5,17.0,0.01243571
457.5,18.0,0.01883537
457.5,19.0,0.02700569
457.5,20.0,0.03663527
457.5,21.0,0.04701849
457.5,22.0,0.05708958
457.5,23.0,0.0655787
457.5,24.0,0.07126666
457.5,25.0,0.07327024
457.5,26.0,0.07126666
457.5,27.0,0.0655787
457.5,28.0,0.05708958
457.5,29.0,0.04701846
457.5,30.0,0.03663512
457.5,31.0,0.02700501
457.5,32.0,0.01883254
457.5,33.0,0.01242484
457.5,34.0,0.00775515
457.5,35.0,0.00457939
457.5,36.0,0.00255825
457.5,37.0,0.00135206
457.5,38.0,0.00067603
457.5,39.0,0.00031978
457.5,40.0,0.00014311
458.0,0.0,0.09177958
458.0,1.0,0.10451755
458.0,2.0,0.10914495
458.0,3.0,0.10451761
458.0,4.0,0.09177979
458.0,5.0,0.07390572
458.0,6.0,0.0545744
458.0,7.0,0.03695793
458.0,8.0,0.02295914
458.0,9.0,0.01310027
458.0,10.0,0.00690558
458.0,11.0,0.00345392
458.0,12.0,0.00183097
458.0,13.0,0.00137121
458.0,14.0,0.00171519
458.0,15.0,0.00276085
458.0,16.0,0.00457566
458.0,17.0,0.00730132
458.0,18.0,0.01105873
458.0,19.0,0.01585574
458.0,20.0,0.02150951
458.0,21.0,0.02760576
458.0,22.0,0.03351876
458.0,23.0,0.03850294
458.0,24.0,0.04184248
458.0,25.0,0.04301884
458.0,26.0,0.04184248
458.0,27.0,0.03850294
458.0,28.0,0.03351875
458.0,29.0,0.02760574
458.0,30.0,0.02150942
458.0,31.0,0.01585534
458.0,32.0,0.01105707
458.0,33.0,0.00729494
458.0,34.0,0.00455325
458.0,35.0,0.00268868
458.0,36.0,0.00150201
458.0,37.0,0.00079383
458.0,38.0,0.00039691
458.0,39.0,0.00018775
458.0,40.0,8.402e-05
458.5,0.0,0.05093358
458.5,1.0,0.05800259
458.5,2.0,0.06057059
458.5,3.0,0.05800262
458.5,4.0,0.0509337
458.5,5.0,0.04101439
458.5,6.0,0.03028636
458.5,7.0,0.02051001
458.5,8.0,0.0127413
458.5,9.0,0.00727006
458.5,10.0,0.00383229
458.5,11.0,0.00191677
458.5,12.0,0.00101611
458.5,13.0,0.00076096
458.5,14.0,0.00095185
458.5,15.0,0.00153215
458.5,16.0,0.00253929
458.5,17.0,0.00405191
458.5,18.0,0.0061371
458.5,19.0,0.00879923
458.5,20.0,0.01193682
458.5,21.0,0.01531997
458.5,22.0,0.01860142
458.5,23.0,0.02136742
458.5,24.0,0.02322072
458.5,25.0,0.02387354
458.5,26.0,0.02322072
458.5,27.0,0.02136742
458.5,28.0,0.01860142
458.5,29.0,0.01531996
458.5,30.0,0.01193677
458.5,31.0,0.00879901
458.5,32.0,0.00613618
458.5,33.0,0.00404837
458.5,34.0,0.00252685
458.5,35.0,0.0014921
458.5,36.0,0.00083355
458.5,37.0,0.00044054
458.5,38.0,0.00022027
458.5,39.0,0.00010419
458.5,40.0,4.663e-05
459.0,0.0,0.02671711
459.0,1.0,0.03042514
459.0,2.0,0.03177218
459.0,3.0,0.03042516
459.0,4.0,0.02671717
459.0,5.0,0.02151401
459.0,6.0,0.01588665
459.0,7.0,0.01075848
459.0,8.0,0.00668342
459.0,9.0,0.0038135
459.0,10.0,0.00201022
459.0,11.0,0.00100544
459.0,12.0,0.000533
459.0,13.0,0.00039916
459.0,14.0,0.00049929
459.0,15.0,0.00080369
459.0,16.0,0.00133198
459.0,17.0,0.00212542
459.0,18.0,0.00321921
459.0,19.0,0.00461562
459.0,20.0,0.00626143
459.0,21.0,0.00803606
459.0,22.0,0.00975734
459.0,23.0,0.01120824
459.0,24.0,0.01218038
459.0,25.0,0.01252282
459.0,26.0,0.01218038
459.0,27.0,0.01120824
459.0,28.0,0.00975734
459.0,29.0,0.00803605
459.0,30.0,0.00626141
459.0,31.0,0.0046155
459.0,32.0,0.00321872
459.0,33.0,0.00212356
459.0,34.0,0.00132545
459.0,35.0,0.00078268
459.0,36.0,0.00043724
459.0,37.0,0.00023108
459.0,38.0,0.00011554
459.0,39.0,5.465e-05
459.0,40.0,2.446e-05
459.5,0.0,0.01324652
459.5,1.0,0.01508499
459.5,2.0,0.01575286
459.5,3.0,0.015085
459.5,4.0,0.01324655
459.5,5.0,0.01066679
459.5,6.0,0.00787671
459.5,7.0,0.00533413
459.5,8.0,0.00331369
459.5,9.0,0.00189076
459.5,10.0,0.00099668
459.5,11.0,0.0004985
459.5,12.0,0.00026426
459.5,13.0,0.00019791
459.5,14.0,0.00024755
459.5,15.0,0.00039847
459.5,16.0,0.0006604
459.5,17.0,0.0010538
459.5,18.0,0.0015961
459.5,19.0,0.00228845
459.5,20.0,0.00310446
459.5,21.0,0.00398433
459.5,22.0,0.00483775
459.5,23.0,0.00555712
459.5,24.0,0.00603911
459.5,25.0,0.0062089
459.5,26.0,0.00603911
459.5,27.0,0.00555712
459.5,28.0,0.00483775
459.5,29.0,0.00398433
459.5,30.0,0.00310445
459.5,31.0,0.0022884
459.5,32.0,0.00159586
459.5,33.0,0.00105288
459.5,34.0,0.00065717
459.5,35.0,0.00038806
459.5,36.0,0.00021678
459.5,37.0,0.00011457
459.5,38.0,5.729e-05
459.5,39.0,2.71e-05
459.5,40.0,1.213e-05
460.0,0.0,0.00620785
460.0,1.0,0.00706943
460.0,2.0,0.00738242
460.0,3.0,0.00706943
460.0,4.0,0.00620786
460.0,5.0,0.00499889
460.0,6.0,0.00369134
460.0,7.0,0.00249979
460.0,8.0,0.00155293
460.0,9.0,0.00088608
460.0,10.0,0.00046708
460.0,11.0,0.00023362
460.0,12.0,0.00012384
460.0,13.0,9.275e-05
460.0,14.0,0.00011601
460.0,15.0,0.00018674
460.0,16.0,0.00030949
460.0,17.0,0.00049385
460.0,18.0,0.000748
460.0,19.0,0.00107246
460.0,20.0,0.00145487
460.0,21.0,0.00186722
460.0,22.0,0.00226716
460.0,23.0,0.00260429
460.0,24.0,0.00283017
460.0,25.0,0.00290974
460.0,26.0,0.00283017
460.0,27.0,0.00260429
460.0,28.0,0.00226716
460.0,29.0,0.00186722
460.0,30.0,0.00145487
460.0,31.0,0.00107243
460.0,32.0,0.00074789
460.0,33.0,0.00049342
460.0,34.0,0.00030798
460.0,35.0,0.00018186
460.0,36.0,0.00010159
460.0,37.0,5.369e-05
460.0,38.0,2.685e-05
460.0,39.0,1.27e-05
460.0,40.0,5.68e-06
460.5,0.0,0.00274984
460.5,1.0,0.00313149
460.5,2.0,0.00327013
460.5,3.0,0.00313149
460.5,4.0,0.00274985
460.5,5.0,0.00221432
460.5,6.0,0.00163512
460.5,7.0,0.00110731
460.5,8.0,0.00068789
460.5,9.0,0.0003925
460.5,10.0,0.0002069
460.5,11.0,0.00010348
460.5,12.0,5.486e-05
460.5,13.0,4.108e-05
460.5,14.0,5.139e-05
460.5,15.0,8.272e-05
460.5,16.0,0.00013709
460.5,17.0,0.00021876
460.5,18.0,0.00033133
460.5,19.0,0.00047506
460.5,20.0,0.00064445
460.5,21.0,0.00082711
460.5,22.0,0.00100427
460.5,23.0,0.0011536
460.5,24.0,0.00125366
460.5,25.0,0.0012889
460.5,26.0,0.00125366
460.5,27.0,0.0011536
460.5,28.0,0.00100427
460.5,29.0,0.00082711
460.5,30.0,0.00064445
460.5,31.0,0.00047505
460.5,32.0,0.00033128
460.5,33.0,0.00021857
460.5,34.0,0.00013642
460.5,35.0,8.056e-05
460.5,36.0,4.5e-05
460.5,37.0,2.378e-05
460.5,38.0,1.189e-05
460.5,39.0,5.63e-06
460.5,40.0,2.52e-06
461.0,0.0,0.00115133
461.0,1.0,0.00131113
461.0,2.0,0.00136917
461.0,3.0,0.00131113
461.0,4.0,0.00115134
461.0,5.0,0.00092711
461.0,6.0,0.00068461
461.0,7.0,0.00046362
461.0,8.0,0.00028801
461.0,9.0,0.00016434
461.0,10.0,8.663e-05
461.0,11.0,4.333e-05
461.0,12.0,2.297e-05
461.0,13.0,1.72e-05
461.0,14.0,2.152e-05
461.0,15.0,3.463e-05
461.0,16.0,5.74e-05
461.0,17.0,9.159e-05
461.0,18.0,0.00013873
461.0,19.0,0.0001989
461.0,20.0,0.00026983
461.0,21.0,0.0003463
461.0,22.0,0.00042048
461.0,23.0,0.000483
461.0,24.0,0.0005249
461.0,25.0,0.00053965
461.0,26.0,0.0005249
461.0,27.0,0.000483
461.0,28.0,0.00042048
461.0,29.0,0.0003463
461.0,30.0,0.00026983
461.0,31.0,0.0001989
461.0,32.0,0.00013871
461.0,33.0,9.151e-05
461.0,34.0,5.712e-05
461.0,35.0,3.373e-05
461.0,36.0,1.884e-05
461.0,37.0,9.96e-06
461.0,38.0,4.98e-06
461.0,39.0,2.36e-06
461.0,40.0,1.05e-06
