model,geometry_id,wavelength_nm,true_delta_eta_plus1,pred_delta_eta_plus1,abs_delta_error,true_delta_T,pred_delta_T
direct_mlp,K6X_D120_D145_D200_D215_D220_D230,455,0.096438466423,0.00781075656414032,0.08862770985885968,-0.11947043596544982,-0.026929701298589293
direct_mlp,K6X_D140_D160_D165_D170_D180_D190,445,-0.07834248321500001,-0.17989324529965722,0.10155076208465721,-0.004180132369096867,-0.15168206964760134
direct_mlp,K6X_D140_D160_D165_D170_D180_D190,446,-0.017173414785999985,-0.17225914200146986,0.15508572721546987,-0.012653992148089932,-0.14157137234845618
direct_mlp,K6X_D140_D160_D165_D170_D180_D190,447,0.06826394688099999,-0.16503431399663293,0.23329826087763292,-0.020739289011830087,-0.13049016475148778
direct_mlp,K6X_D140_D160_D165_D170_D180_D190,448,0.1461783571992,-0.15821914871533715,0.3043975059145372,-0.021133890161269875,-0.11856971904004865
direct_mlp,K6X_D140_D160_D165_D170_D180_D190,449,0.2034531042211,-0.15171769261360168,0.35517079683470165,-0.011645607321840057,-0.1060605298359103
direct_mlp,K6X_D140_D160_D165_D170_D180_D190,450,0.24156997531279997,-0.14534925421079004,0.38691922952359004,-0.0010451838999399055,-0.09329272690714185
direct_mlp,K6X_D140_D160_D165_D170_D180_D190,451,0.2628472554885,-0.13887130220731103,0.40171855769581105,0.004822718528809999,-0.0805636583827436
direct_mlp,K6X_D140_D160_D165_D170_D180_D190,452,0.27016700033350005,-0.13200286030769348,0.40216986064119353,0.004886971115910188,-0.06800143484239629
direct_mlp,K6X_D140_D160_D165_D170_D180_D190,453,0.2669774855109,-0.12444821993509925,0.39142570544599925,9.549481908988078e-05,-0.05550164681699232
direct_mlp,K6X_D140_D160_D165_D170_D180_D190,454,0.25812902835400003,-0.11591755350430799,0.374046581858308,-0.007369438239000048,-0.04278659963953624
direct_mlp,K6X_D140_D160_D165_D170_D180_D190,455,0.249011541421,-0.10614745815594984,0.35515899957694985,-0.01348931221687999,-0.02954920933401195
direct_mlp,K6X_D125_D135_D150_D175_D190_D210,445,-0.159434664244,-0.07866299152374268,0.08077167272025731,-0.12023898112865905,-0.07445342896350371
direct_mlp,K6X_D125_D135_D150_D175_D190_D210,446,-0.14605581543200008,-0.06661639610926307,0.07943941932273701,-0.10944819633966607,-0.06336349094484228
direct_mlp,K6X_D125_D135_D150_D175_D190_D210,447,-0.13089681298900002,-0.05521394809087121,0.07568286489812881,-0.09743968778365308,-0.05283665497790935
direct_mlp,K6X_D125_D135_D150_D175_D190_D210,448,-0.11652621598199997,-0.04422309001286817,0.0723031259691318,-0.08671596007833904,-0.04271036053978605
direct_mlp,K6X_D125_D135_D150_D175_D190_D210,449,-0.096590289236,-0.03333296378453565,0.06325732545146434,-0.07157481793854237,-0.0328001117292539
direct_mlp,K6X_D125_D135_D150_D175_D190_D210,450,-0.070484034142,-0.02221415440241492,0.048269879739585075,-0.05108061416705245,-0.022914812865868384
direct_mlp,K6X_D125_D135_D150_D175_D190_D210,451,-0.040522584064,-0.01056329409281409,0.02995928997118591,-0.025187107583599655,-0.01284037039325392
direct_mlp,K6X_D125_D135_D150_D175_D190_D210,452,-0.005858227078999967,0.0018686850865681226,0.0077269121655680895,0.0037309074021049105,-0.002327929579829857
direct_mlp,K6X_D125_D135_D150_D175_D190_D210,453,-0.011659169303000039,0.015260974566141838,0.026920143869141877,0.0008238250657650603,0.008881026237910872
direct_mlp,K6X_D125_D135_D150_D175_D190_D210,454,0.009323899330999974,0.02971893548965454,0.020395036158654567,0.015871433912044264,0.020999176435301026
direct_mlp,K6X_D125_D135_D150_D175_D190_D210,455,0.02390797317100002,0.045272747675577873,0.021364774504577855,0.019981109749156678,0.03413530194787506
direct_mlp,K6X_D100_D115_D130_D145_D155_D185,445,-0.23267006901600007,-0.2061682144800822,0.026501854535917857,-0.13600734619348798,-0.19061870223046484
direct_mlp,K6X_D100_D115_D130_D145_D155_D185,446,-0.191259103935,-0.20089889566103614,0.009639791726036129,-0.10907502970400995,-0.18388725200720457
direct_mlp,K6X_D100_D115_D130_D145_D155_D185,447,-0.159622498725,-0.195147156715393,0.035524657990393005,-0.08692605189148572,-0.1768539421024241
direct_mlp,K6X_D100_D115_D130_D145_D155_D185,448,-0.12804053628400003,-0.18880912661552435,0.06076859033152432,-0.07267440253294599,-0.16947601660334832
direct_mlp,K6X_D100_D115_D130_D145_D155_D185,449,-0.29903107314199995,-0.18177803357442224,0.11725303956757771,-0.23189368407242694,-0.1617121679503476
direct_mlp,K6X_D100_D115_D130_D145_D155_D185,450,-0.16352115437500003,-0.17395097017288202,0.010429815797881992,-0.09241786738647406,-0.15352746521502592
direct_mlp,K6X_D100_D115_D130_D145_D155_D185,451,-0.11772493872599998,-0.1652281483014425,0.04750320957544252,-0.06016657832434691,-0.14489044342076707
direct_mlp,K6X_D100_D115_D130_D145_D155_D185,452,-0.07673565707300001,-0.15551489591598505,0.07877923884298504,-0.03058545905386001,-0.13577089148662025
direct_mlp,K6X_D100_D115_D130_D145_D155_D185,453,-0.03742880771500001,-0.1447216073671977,0.10729279965219768,-0.005585873345869907,-0.12613632835875455
direct_mlp,K6X_D100_D115_D130_D145_D155_D185,454,0.0026666946560000016,-0.13276919722557062,0.13543589188157062,0.02028108224094982,-0.11595303209372843
direct_mlp,K6X_D100_D115_D130_D145_D155_D185,455,0.026821436490000017,-0.11959877610206604,0.14642021259206606,0.033324389314270064,-0.10519214436005153
direct_mlp,K6X_D130_D145_D155_D180_D195_D230,445,0.07995845899800003,-0.12221197287241614,0.20217043187041617,0.03409675308732796,-0.11472189902027208
direct_mlp,K6X_D130_D145_D155_D180_D195_D230,446,0.07892165262499995,-0.10786588986714674,0.18678754249214669,0.035006128041819906,-0.10035360817225092
direct_mlp,K6X_D130_D145_D155_D180_D195_D230,447,0.091377064176,-0.0934285124142964,0.1848055765902964,0.044831842178735704,-0.08526357220277236
direct_mlp,K6X_D130_D145_D155_D180_D195_D230,448,0.10914779682100006,-0.07895565032958984,0.1881034471505899,0.058717444235876104,-0.0698582432426822
direct_mlp,K6X_D130_D145_D155_D180_D195_D230,449,0.12965030172199998,-0.06439081827799475,0.19404111999999474,0.0756045400775669,-0.05463560260250222
direct_mlp,K6X_D130_D145_D155_D180_D195_D230,450,0.147113048121,-0.0496232112248739,0.1967362593458739,0.09139276849390399,-0.0400478455291402
direct_mlp,K6X_D130_D145_D155_D180_D195_D230,451,0.15515635674499995,-0.03453495105107629,0.18969130779607624,0.10130049732829682,-0.026288437258093156
direct_mlp,K6X_D130_D145_D155_D180_D195_D230,452,0.15082408628199995,-0.019032518068949345,0.1698566043509493,0.10282266140633989,-0.013169611973353312
direct_mlp,K6X_D130_D145_D155_D180_D195_D230,453,0.13778019512500006,-0.0030663013458251953,0.14084649647082526,0.09786320553458994,-0.00020519094202120503
direct_mlp,K6X_D130_D145_D155_D180_D195_D230,454,0.13028854810699997,0.01336405674616492,0.11692449136083505,0.09566764700089003,0.013153819581627202
direct_mlp,K6X_D130_D145_D155_D180_D195_D230,455,0.139464812876,0.030214210351308224,0.10925060252469176,0.10184630284208995,0.027285994550159787
direct_mlp,K6X_D110_D190_D210_D215_D220_D225,445,-0.022326647789844264,-0.030731348941723507,0.008404701151879242,0.05986572869195561,-0.11190878320034398
direct_mlp,K6X_D110_D190_D210_D215_D220_D225,446,-0.02091519204804919,-0.029469138632218048,0.008553946584168859,-0.011969960076408714,-0.13066914840586225
direct_mlp,K6X_D110_D190_D210_D215_D220_D225,447,-0.015931359765030993,-0.027304419626792267,0.011373059861761275,-0.08367583363735454,-0.15104542681713917
direct_mlp,K6X_D110_D190_D210_D215_D220_D225,448,-0.0100829978138215,-0.02429359033703804,0.01421059252321654,-0.19311801276232543,-0.17274355721807888
direct_mlp,K6X_D110_D190_D210_D215_D220_D225,449,-0.015541943383274007,-0.020582683384418488,0.0050407400011444805,-0.2816940330984315,-0.1953959970715004
direct_mlp,K6X_D110_D190_D210_D215_D220_D225,450,0.01583225231648099,-0.016378973300258316,0.03221122561673931,-0.26239366369851624,-0.2184956980756093
direct_mlp,K6X_D110_D190_D210_D215_D220_D225,451,0.0072428662374637645,-0.011916142577926322,0.019159008815390087,-0.23948292654921327,-0.2413614500925783
direct_mlp,K6X_D110_D190_D210_D215_D220_D225,452,-0.015084286053095843,-0.007423950980106987,0.007660335072988855,-0.1404433883423607,-0.26317082798050245
direct_mlp,K6X_D110_D190_D210_D215_D220_D225,453,-0.0026390605938245125,-0.0031061420838038103,0.00046708148997929785,-0.1340761921956537,-0.2830543588393084
direct_mlp,K6X_D110_D190_D210_D215_D220_D225,454,-0.005290785946465582,0.0008727908134460449,0.006163576759911627,-0.1486048502858407,-0.30023092967803666
direct_mlp,K6X_D110_D190_D210_D215_D220_D225,455,-0.0016529227571321324,0.004393418629964195,0.006046341387096327,-0.20117913765641782,-0.3141383710146025
direct_mlp,K6X_D150_D205_D215_D220_D225_D230,445,-0.03578345837882728,-0.0002576510111490897,0.035525807367678186,0.19018853796083612,-0.049168889008881056
direct_mlp,K6X_D150_D205_D215_D220_D225_D230,446,0.006725564945800247,0.0007640135784943922,0.005961551367305855,0.19633140477593714,-0.05308607150462186
direct_mlp,K6X_D150_D205_D215_D220_D225_D230,447,-0.06398798620540756,0.002075941301882267,0.06606392750728983,0.04109517213691816,-0.05757903056306202
direct_mlp,K6X_D150_D205_D215_D220_D225_D230,448,-0.12511752092943818,0.0037016735101739577,0.12881919443961212,-0.04911293711436704,-0.06273563762389506
direct_mlp,K6X_D150_D205_D215_D220_D225_D230,449,-0.10567231080805983,0.0056332228705286945,0.11130553367858853,0.022728744635029496,-0.06850967737465663
direct_mlp,K6X_D150_D205_D215_D220_D225_D230,450,-0.1018166837226982,0.007825762033462521,0.10964244575616072,0.11807434407724327,-0.0747424635754233
direct_mlp,K6X_D150_D205_D215_D220_D225_D230,451,-0.07998202886759033,0.01020046416670084,0.09018249303429117,0.3035944666379887,-0.08120665372956398
direct_mlp,K6X_D150_D205_D215_D220_D225_D230,452,-0.1325844350919738,0.012653652578592304,0.1452380876705661,0.3330098846980424,-0.08765369463765182
direct_mlp,K6X_D150_D205_D215_D220_D225_D230,453,-0.13133684478485327,0.015069367674489818,0.1464062124593431,0.2498276539156189,-0.093854898634947
direct_mlp,K6X_D150_D205_D215_D220_D225_D230,454,-0.13910326455112879,0.01733193670709928,0.15643520125822807,0.1733794987177013,-0.09963031218694707
direct_mlp,K6X_D150_D205_D215_D220_D225_D230,455,-0.16021552272325576,0.019336393723885216,0.17955191644714097,0.10359899414006946,-0.10486519099665631
direct_mlp,K6X_D105_D120_D125_D130_D165_D190,445,-0.07507165292505757,-0.0556185245513916,0.019453128373665973,0.001787062412937357,-0.05567871324633544
direct_mlp,K6X_D105_D120_D125_D130_D165_D190,446,-0.05198061707784574,-0.048893749713897705,0.0030868673639480315,0.014130203141392572,-0.04901509047920227
direct_mlp,K6X_D105_D120_D125_D130_D165_D190,447,-0.03508817979233558,-0.04281441370646155,0.007726233914125968,0.025154015445206124,-0.04300534812092316
direct_mlp,K6X_D105_D120_D125_D130_D165_D190,448,-0.024049438342906182,-0.0372255643208822,0.013176125977976016,0.03305439965084833,-0.03749698587336092
direct_mlp,K6X_D105_D120_D125_D130_D165_D190,449,-0.015750623315036072,-0.031967004140218136,0.016216380825182064,0.040997281582154765,-0.03233300396387495
direct_mlp,K6X_D105_D120_D125_D130_D165_D190,450,-0.005114812498532517,-0.026868700981140137,0.02175388848260762,0.04854891014776841,-0.027347316873119754
direct_mlp,K6X_D105_D120_D125_D130_D165_D190,451,-0.07617494409121173,-0.021746397018432617,0.05442854707277911,-0.04079949565319885,-0.02236040051640631
direct_mlp,K6X_D105_D120_D125_D130_D165_D190,452,-0.06452904159950956,-0.016395092010498047,0.048133949589011515,-0.0025557575759215245,-0.01717278173405412
direct_mlp,K6X_D105_D120_D125_D130_D165_D190,453,-0.05282850924151561,-0.010582943757375118,0.04224556548414049,0.012960304171196646,-0.01155902365554562
direct_mlp,K6X_D105_D120_D125_D130_D165_D190,454,-0.05160131803804413,-0.004045963287353516,0.047555354750690615,0.017015397254035447,-0.005262522567075267
direct_mlp,K6X_D105_D120_D125_D130_D165_D190,455,-0.05192315291585148,0.0035158793131511157,0.055439032229002594,0.019138772588845332,0.002008267212208148
resmlp,K6X_D200_D205_D215_D220_D225_D230,445,-0.024239119369170004,-0.01781561784446239,0.006423501524707612,0.1477796911824899,0.28345528132437414
resmlp,K6X_D200_D205_D215_D220_D225_D230,446,-0.022382683367131,-0.019250940764322877,0.0031317426028081227,0.03502958851915883,0.28573681437410403
resmlp,K6X_D200_D205_D215_D220_D225_D230,447,-0.037899608821476,-0.02066884787442784,0.01723076094704816,-0.015786607345776082,0.2876101133103172
resmlp,K6X_D200_D205_D215_D220_D225_D230,448,-0.039014915668150005,-0.022033147358645998,0.016981768309504007,-0.042251531712955925,0.2892470099419976
resmlp,K6X_D200_D205_D215_D220_D225_D230,449,-0.04515537053781,-0.02330778748728335,0.02184758305052665,-0.05733917112437714,0.2908384204298878
resmlp,K6X_D200_D205_D215_D220_D225_D230,450,-0.0398161529288,-0.024459912131230034,0.015356240797569969,-0.07446868672478013,0.29255818917105597
resmlp,K6X_D200_D205_D215_D220_D225_D230,451,-0.043141242350000004,-0.02546131323712568,0.017679929112874325,-0.028855550628409943,0.2945376673402886
resmlp,K6X_D200_D205_D215_D220_D225_D230,452,-0.07361210259212,-0.026288853880638882,0.04732324871148112,-0.24122805784097,0.2968431239326796
resmlp,K6X_D200_D205_D215_D220_D225_D230,453,-0.014917221755000001,-0.026922732824459672,0.01200551106945967,0.4784733313676999,0.2994655947356175
resmlp,K6X_D200_D205_D215_D220_D225_D230,454,-0.000643715643799999,-0.02734342271772524,0.02669970707392524,0.3694244175542999,0.3023303764251371
resmlp,K6X_D200_D205_D215_D220_D225_D230,455,-0.011804698510099996,-0.02752885726901392,0.015724158758913923,0.19351797890990008,0.3053199128868679
resmlp,K6X_D100_D140_D145_D155_D225_D230,445,0.11482951317799997,0.06170115868250531,0.05312835449549466,0.02801180812064985,0.07337763548518217
resmlp,K6X_D100_D140_D145_D155_D225_D230,446,0.10607995602800002,0.07309985160827642,0.0329801044197236,0.034769428994260054,0.07186725347613299
resmlp,K6X_D100_D140_D145_D155_D225_D230,447,0.101393122592,0.08471464117368066,0.016678481418319346,0.04244363422085995,0.06953199688966072
resmlp,K6X_D100_D140_D145_D155_D225_D230,448,0.114069083565,0.09638459483782452,0.017684488727175485,0.05349002441504602,0.0664859820778172
resmlp,K6X_D100_D140_D145_D155_D225_D230,449,0.10454003501200004,0.10791632533073431,0.003376290318734265,0.08815038650924412,0.06284144318973028
resmlp,K6X_D100_D140_D145_D155_D225_D230,450,0.10852712226699995,0.11909494797388714,0.01056782570688719,0.09683233319774898,0.05869292328134179
resmlp,K6X_D100_D140_D145_D155_D225_D230,451,0.13611690844400004,0.12969572345415747,0.0064211849898425655,0.10835057833538442,0.054097406566142814
resmlp,K6X_D100_D140_D145_D155_D225_D230,452,0.17192465312599997,0.13948761423428857,0.0324370388917114,0.11848832505188034,0.04905119538307179
resmlp,K6X_D100_D140_D145_D155_D225_D230,453,0.21517041048099997,0.14822726448376972,0.06694314599723025,0.124509879764789,0.04347167319307721
resmlp,K6X_D100_D140_D145_D155_D225_D230,454,0.258673225184,0.1556489765644074,0.10302424861959258,0.11900402028173307,0.03719240737458074
resmlp,K6X_D100_D140_D145_D155_D225_D230,455,0.28356771511400003,0.16145751873652142,0.12211019637747861,0.09265327967651493,0.029974155438443173
resmlp,K6X_D100_D200_D205_D210_D215_D220,445,-0.01504830391078,0.0003164102478573714,0.015364714158637372,-0.0823232833710601,-0.0793171241724242
resmlp,K6X_D100_D200_D205_D210_D215_D220,446,-0.021394224809200002,0.0009656134837617474,0.02235983829296175,-0.14107825746674096,-0.08982128595622862
resmlp,K6X_D100_D200_D205_D210_D215_D220,447,-0.029099577420599997,0.0016926414488504325,0.03079221886945043,-0.18435982934888395,-0.09909624117426574
resmlp,K6X_D100_D200_D205_D210_D215_D220,448,-0.0345216927392,0.002483392134308815,0.037005084873508814,-0.24715625029195004,-0.10717420636986708
resmlp,K6X_D100_D200_D205_D210_D215_D220,449,-0.014084312477400003,0.0033207605592906475,0.01740507303669065,-0.35756940204693,-0.11411486278908944
resmlp,K6X_D100_D200_D205_D210_D215_D220,450,-0.004242197120399999,0.004185224883258342,0.008427422003658341,-0.3969936648106901,-0.11998763851200533
resmlp,K6X_D100_D200_D205_D210_D215_D220,451,-0.004348208372899998,0.0050557702003667755,0.009403978573266775,-0.4033571107379698,-0.12486124690622102
resmlp,K6X_D100_D200_D205_D210_D215_D220,452,-0.019475301307000002,0.005911087539667885,0.025386388846667888,-0.46859771519047005,-0.12879841456500174
resmlp,K6X_D100_D200_D205_D210_D215_D220,453,-0.0192906722634,0.00673090146544079,0.026021573728840793,-0.37855964375803997,-0.13185483287088562
resmlp,K6X_D100_D200_D205_D210_D215_D220,454,-0.029541872631500002,0.007497456079969804,0.0370393287114698,-0.33049140436243996,-0.13407591334544122
resmlp,K6X_D100_D200_D205_D210_D215_D220,455,-0.0377347903963,0.008196800636748474,0.045931591033048474,-0.287390814456035,-0.13549432065337896
resmlp,K6X_D100_D110_D115_D220_D225_D230,445,-0.03173940106459,-0.045033812522888184,0.013294411458298183,-0.019062892232389994,-0.0016286100334638176
resmlp,K6X_D100_D110_D115_D220_D225_D230,446,-0.02740973311727,-0.042721887429555294,0.015312154312285293,-0.06806797924372898,-0.0022943672107089697
resmlp,K6X_D100_D110_D115_D220_D225_D230,447,-0.0081213248378,-0.039672334988911984,0.03155101015111198,-0.08051088275143004,-0.0022066192008196595
resmlp,K6X_D100_D110_D115_D220_D225_D230,448,0.017573153434700003,-0.0357384284337362,0.05331158186843621,-0.078258097600867,-0.0012435293909524026
resmlp,K6X_D100_D110_D115_D220_D225_D230,449,0.024165330602899996,-0.030821263790130615,0.05498659439303061,-0.06833245594814619,0.0006778688718894754
resmlp,K6X_D100_D110_D115_D220_D225_D230,450,0.0384881912305,-0.024881025155385372,0.06336921638588537,-0.050307307866809925,0.0035899283325306897
resmlp,K6X_D100_D110_D115_D220_D225_D230,451,0.04265260686740001,-0.017945388952890995,0.060597995820291004,-0.015826366231489808,0.007463967242377634
resmlp,K6X_D100_D110_D115_D220_D225_D230,452,0.0329606833769,-0.010110000769297245,0.04307068414619725,0.008265381614362854,0.012206425001901722
resmlp,K6X_D100_D110_D115_D220_D225_D230,453,0.0224187826343,-0.001535634199778202,0.0239544168340782,0.01692941681416804,0.017657899324149184
resmlp,K6X_D100_D110_D115_D220_D225_D230,454,0.0167949318539,0.007561226685841915,0.009233705168058083,0.014390947888489825,0.023599618180772497
resmlp,K6X_D100_D110_D115_D220_D225_D230,455,0.018829220182799998,0.016919155915578243,0.0019100642672217547,0.0008445768193900971,0.02976261031411309
resmlp,K6X_D100_D130_D135_D155_D160_D225,445,-0.011188844990000057,-0.045284946759541755,0.0340961017695417,0.014217414267670092,-0.012227335755596758
resmlp,K6X_D100_D130_D135_D155_D160_D225,446,-0.03014639113000006,-0.04156738519668579,0.01142099406668573,-0.0035871034069999697,-0.011505477581522427
resmlp,K6X_D100_D130_D135_D155_D160_D225,447,-0.07706040698399996,-0.03795723120371497,0.03910317578028499,-0.03663123450640016,-0.010547875839013843
resmlp,K6X_D100_D130_D135_D155_D160_D225,448,-0.235939379053,-0.034347037474314335,0.20159234157868566,-0.1326217162248,-0.00937121789320372
resmlp,K6X_D100_D130_D135_D155_D160_D225,449,-0.07207590797699992,-0.030598143736521366,0.041477764240478554,-0.04163956084658782,-0.007982147745982049
resmlp,K6X_D100_D130_D135_D155_D160_D225,450,-0.036619354308999985,-0.02654343843460083,0.010075915874399155,-0.027232914101090078,-0.0063726748048793525
resmlp,K6X_D100_D130_D135_D155_D160_D225,451,-0.02598189155399999,-0.02199319998423266,0.003988691569767333,-0.031181686186440016,-0.004520010397148666
resmlp,K6X_D100_D130_D135_D155_D160_D225,452,-0.018926647232000104,-0.016745169957478767,0.0021814772745213373,-0.04172604899303012,-0.002389693467800047
resmlp,K6X_D100_D130_D135_D155_D160_D225,453,-0.012677232390999937,-0.010603209336598751,0.002074023054401186,-0.05523575781298995,5.550686425215279e-05
resmlp,K6X_D100_D130_D135_D155_D160_D225,454,-0.008914920594999987,-0.003404676914215088,0.005510243680784899,-0.07135234939973989,0.002842805115506053
resmlp,K6X_D100_D130_D135_D155_D160_D225,455,-0.008714737723999999,0.0049416422843933105,0.01365638000839331,-0.08932551794079002,0.005969646755450531
resmlp,K6X_D100_D105_D115_D120_D125_D130,445,-0.0016850975300000126,-0.019435544808705685,0.017750447278705672,-0.010867716562119933,-0.04214280290436079
resmlp,K6X_D100_D105_D115_D120_D125_D130,446,-0.0018718825769999947,-0.017689396937688173,0.01581751436068818,-0.011154830745229827,-0.04424093409776719
resmlp,K6X_D100_D105_D115_D120_D125_D130,447,-0.0020360951610000066,-0.015882819890975952,0.013846724729975946,-0.01224542147719021,-0.046221815367402996
resmlp,K6X_D100_D105_D115_D120_D125_D130,448,-0.0019030725999999998,-0.013860012094179752,0.011956939494179752,-0.012818763607870043,-0.047933482846739595
resmlp,K6X_D100_D105_D115_D120_D125_D130,449,-0.0019115757889999752,-0.01142615576585132,0.009514579976851345,-0.01271517280995993,-0.0491940281013209
resmlp,K6X_D100_D105_D115_D120_D125_D130,450,-0.0020671192649999726,-0.008382191260655758,0.0063150719956557855,-0.013339123140110098,-0.049821629902832454
resmlp,K6X_D100_D105_D115_D120_D125_D130,451,-0.002000505396999974,-0.004568095008532225,0.0025675896115322505,-0.014109925547859947,-0.049669468683077866
resmlp,K6X_D100_D105_D115_D120_D125_D130,452,-0.0019332358820000062,0.0001009205977122174,0.0020341564797122236,-0.01413837654431005,-0.048656217951020264
resmlp,K6X_D100_D105_D115_D120_D125_D130,453,-0.0020856345289999856,0.005614807208379147,0.007700441737379132,-0.014494360630020076,-0.046781931265134746
resmlp,K6X_D100_D105_D115_D120_D125_D130,454,-0.0021538708499999892,0.01186603307723999,0.01401990392723998,-0.015429991841069968,-0.04412903769192189
resmlp,K6X_D100_D105_D115_D120_D125_D130,455,-0.0020974817509999966,0.018669063846270262,0.02076654559727026,-0.015799016441050084,-0.04084831668327138
resmlp,K6X_D110_D125_D135_D150_D175_D190,445,-0.13520397594400002,-0.1116981108983357,0.02350586504566432,-0.10673573162934913,-0.03987393248826254
resmlp,K6X_D110_D125_D135_D150_D175_D190,446,-0.14219426695000004,-0.09780633449554443,0.0443879324544556,-0.1162973011575611,-0.034655418557425266
resmlp,K6X_D110_D125_D135_D150_D175_D190,447,-0.15953291227599997,-0.08455818891525269,0.07497472336074729,-0.13485123595214288,-0.030196254374459386
resmlp,K6X_D110_D125_D135_D150_D175_D190,448,-0.233370776793,-0.07207765181859338,0.16129312497440662,-0.19810696724598897,-0.026451895634333256
resmlp,K6X_D110_D125_D135_D150_D175_D190,449,-0.501273205047,-0.06045456727345788,0.44081863777354213,-0.3861496846394611,-0.023371737217530608
resmlp,K6X_D110_D125_D135_D150_D175_D190,450,-0.19830966961700003,-0.04974468549092603,0.148564984126074,-0.14562830828970497,-0.020911824190989248
resmlp,K6X_D110_D125_D135_D150_D175_D190,451,-0.080724190295,-0.03996886809666955,0.040755322198330446,-0.07267756554180316,-0.019043886490787143
resmlp,K6X_D110_D125_D135_D150_D175_D190,452,-0.03420824799400002,-0.031111041704813602,0.003097206289186416,-0.050948954923891954,-0.01775919894377398
resmlp,K6X_D110_D125_D135_D150_D175_D190,453,-0.0032689600829999277,-0.02312004566192627,0.019851085578926342,-0.041732557506954926,-0.017069088760763407
resmlp,K6X_D110_D125_D135_D150_D175_D190,454,-0.011127285986999969,-0.015912433465321896,0.004785147478321927,-0.06171075962590311,-0.01700049126520764
resmlp,K6X_D110_D125_D135_D150_D175_D190,455,-0.322838665805,-0.009379804134368896,0.3134588616706311,-0.24513415591852594,-0.017587262981881624
resmlp,K6X_D120_D125_D180_D185_D190_D195,445,-0.21795129345000003,-0.23581643899281812,0.017865145542818095,-0.13187194451625084,-0.05899617386360956
resmlp,K6X_D120_D125_D180_D185_D190_D195,446,-0.17682906055599998,-0.19560305277506507,0.01877399221906509,-0.1483828480651237,-0.04086716511907684
resmlp,K6X_D120_D125_D180_D185_D190_D195,447,-0.166655742166,-0.15345259507497144,0.013203147091028544,-0.14777562347274487,-0.022197990988691574
resmlp,K6X_D120_D125_D180_D185_D190_D195,448,-0.161499169356,-0.10977325836817431,0.051725910987825696,-0.14444502043837792,-0.003223229975750197
resmlp,K6X_D120_D125_D180_D185_D190_D195,449,-0.15956487938500002,-0.06524930397669482,0.09431557540830521,-0.14067072882546006,0.015748599233726623
resmlp,K6X_D120_D125_D180_D185_D190_D195,450,-0.160013086907,-0.020817220211029053,0.13919586669597095,-0.13730082175522018,0.03436288967107737
resmlp,K6X_D120_D125_D180_D185_D190_D195,451,-0.16159783983800002,0.022429823875427246,0.18402766371342727,-0.13369579659078012,0.05225643406932545
resmlp,K6X_D120_D125_D180_D185_D190_D195,452,-0.16393136584399998,0.06338059902191162,0.2273119648659116,-0.13010325263126998,0.06908493225152279
resmlp,K6X_D120_D125_D180_D185_D190_D195,453,-0.166418497499,0.10104524095853162,0.26746373845753163,-0.12617777595461988,0.08453154951954878
resmlp,K6X_D120_D125_D180_D185_D190_D195,454,-0.16915681662000004,0.1346556146939596,0.30381243131395963,-0.12218232378167004,0.0983023247681557
resmlp,K6X_D120_D125_D180_D185_D190_D195,455,-0.17203411931899998,0.16370799144109094,0.3357421107600909,-0.11845301291596988,0.11012105115999782
resmlp,K6X_D120_D145_D200_D215_D220_D230,445,-0.23806877227380002,-0.0945506989955902,0.1435180732782098,-0.31154060067090006,0.02264884692461544
resmlp,K6X_D120_D145_D200_D215_D220_D230,446,-0.22707805099779999,-0.09256583824753761,0.13451221275026237,-0.28962385120199996,0.01378218426058686
resmlp,K6X_D120_D145_D200_D215_D220_D230,447,-0.188651535421,-0.09027753646175067,0.09837399895924932,-0.24574004137143002,0.006688262103125342
resmlp,K6X_D120_D145_D200_D215_D220_D230,448,-0.15367536706200002,-0.08797843630115192,0.06569693076084811,-0.20016025540741011,0.0014088494547953578
resmlp,K6X_D120_D145_D200_D215_D220_D230,449,-0.08368074158899999,-0.08590177694956462,0.00222103536056463,-0.07256202058350003,-0.0020839038770646967
resmlp,K6X_D120_D145_D200_D215_D220_D230,450,-0.04898153152899999,-0.08419414609670638,0.035212614567706385,-0.013467869999479909,-0.003905446035787352
resmlp,K6X_D120_D145_D200_D215_D220_D230,451,-0.06568821796100001,-0.08289830634991328,0.017210088388913275,-0.10805829360473007,-0.004264457461734539
resmlp,K6X_D120_D145_D200_D215_D220_D230,452,-0.033135087561000004,-0.08194843182961146,0.04881334426861146,-0.12922993765192803,-0.003443902280802491
resmlp,K6X_D120_D145_D200_D215_D220_D230,453,0.01492643414299999,-0.08118017017841338,0.09610660432141337,-0.12634305904423604,-0.0017591825841615227
resmlp,K6X_D120_D145_D200_D215_D220_D230,454,0.058873959922999985,-0.08035578082005182,0.1392297407430518,-0.12205493051689997,0.0004986248289545747
resmlp,K6X_D120_D145_D200_D215_D220_D230,455,0.096438466423,-0.07920197645823161,0.1756404428812316,-0.11947043596544982,0.0031136434990912676
resmlp,K6X_D140_D160_D165_D170_D180_D190,445,-0.07834248321500001,-0.21754347284634906,0.13920098963134905,-0.004180132369096867,-0.026241661282256246
resmlp,K6X_D140_D160_D165_D170_D180_D190,446,-0.017173414785999985,-0.21027430891990662,0.19310089413390663,-0.012653992148089932,-0.023034809040837212
