case_uid,geometry_id,geometry_hash,source_position,dipole_orientation,case_count_per_geometry,joint_profile_schema,labels_status,solver_status,case_identity_contract
65dbd42400b572404fc24fa66116ab8fae8ab07b6b2c65e318fe7e9260bae13a,MDC_V3_AL_G027,200f5f95f059ad9beab7223ffff91d0e06df1317430a6c1a52581dc9c3a9128d,centroid,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
0fafc5cea1123e0cd84a0a3bafa80b755b84dc8cc705e45829dff3a9b318cb2f,MDC_V3_AL_G027,200f5f95f059ad9beab7223ffff91d0e06df1317430a6c1a52581dc9c3a9128d,bottom,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
4dbdcd53acc7201255b899ad61a8fcbec3cf388517f5975f4f4164324d5c5518,MDC_V3_AL_G027,200f5f95f059ad9beab7223ffff91d0e06df1317430a6c1a52581dc9c3a9128d,bottom,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
0d5cbf9c926ef8698a717487db094185b03719baeb7946e5933789e5c2cbdd49,MDC_V3_AL_G028,911ca50c97bcf4ed77f81ecd50d59898dae383f9cec71628f8f57e7d0f25bfb6,top,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
fd9d6da9cb564225b95c4e43ecb239c40478229ebe4a519e5d421ea1262d1f01,MDC_V3_AL_G028,911ca50c97bcf4ed77f81ecd50d59898dae383f9cec71628f8f57e7d0f25bfb6,top,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
9ba47c4ab220bc41d9febe33ca29547128f6b6cc98981ff55d7033a8d8b35f20,MDC_V3_AL_G028,911ca50c97bcf4ed77f81ecd50d59898dae383f9cec71628f8f57e7d0f25bfb6,centroid,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
d6571a3d6d56d22b941132018e5568e6994a292fbed2e1494959c3e08e0dd1f4,MDC_V3_AL_G028,911ca50c97bcf4ed77f81ecd50d59898dae383f9cec71628f8f57e7d0f25bfb6,centroid,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
c9545d94bc000f5f0f72a05a620a954aea2d49195e20d538f42c57ceedac37f2,MDC_V3_AL_G028,911ca50c97bcf4ed77f81ecd50d59898dae383f9cec71628f8f57e7d0f25bfb6,bottom,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
aa7f88a58a9e3d8b831c0c39fb6c8dd2b9c52cc87d613939c4bc319a5459f9f0,MDC_V3_AL_G028,911ca50c97bcf4ed77f81ecd50d59898dae383f9cec71628f8f57e7d0f25bfb6,bottom,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
80a675fc9f9aa2530dae06054ed2aea8e197905548354af5c03fd578fa255ba6,MDC_V3_AL_G029,acbb734ce9bba9d8ad4b4b529cef42f33b83799d39d1a8bb9e665a1b214ccb46,top,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
99b59d6f609ecae0d621c4056784a3dcab04752b94b606b9527f6545be2f86b6,MDC_V3_AL_G029,acbb734ce9bba9d8ad4b4b529cef42f33b83799d39d1a8bb9e665a1b214ccb46,top,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
a37d61afa34ef75049c75bc53cda8efec41063fd607d8c129f7ec60731cda613,MDC_V3_AL_G029,acbb734ce9bba9d8ad4b4b529cef42f33b83799d39d1a8bb9e665a1b214ccb46,centroid,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
92a628c609242611d3f5045101d7c04dbc803111f94154d62c13cad6bf42ebfa,MDC_V3_AL_G029,acbb734ce9bba9d8ad4b4b529cef42f33b83799d39d1a8bb9e665a1b214ccb46,centroid,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
e95218d9f334383a952d8bd9394acbc74363fe7968574380e9bacf5f22b1f8e4,MDC_V3_AL_G029,acbb734ce9bba9d8ad4b4b529cef42f33b83799d39d1a8bb9e665a1b214ccb46,bottom,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
0ffee6b26c3cf8d8e6af9d046428d0f01b2264719971d279aa01f05a7feaec73,MDC_V3_AL_G029,acbb734ce9bba9d8ad4b4b529cef42f33b83799d39d1a8bb9e665a1b214ccb46,bottom,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
4fe7bf4ea84e89b70fbd797bcfa69a21f22e0566acd4e533d4d14df275a12506,MDC_V3_AL_G030,502c12775cfea32f611b430a47550d77c505df50c43e73e91cae7499fb19a97a,top,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
13322a81cd787e6d6b9f348fc70a6c64577d7ce109737778d3cd97a5817f110e,MDC_V3_AL_G030,502c12775cfea32f611b430a47550d77c505df50c43e73e91cae7499fb19a97a,top,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
348137b9512120e9ea85a2a35cafa6b0419d15052a839f11a91e19fbcdf8f3b7,MDC_V3_AL_G030,502c12775cfea32f611b430a47550d77c505df50c43e73e91cae7499fb19a97a,centroid,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
a9ebda7570cabf816d9d11907535a0b83be79307fd7a1ee3a609e98a0c272572,MDC_V3_AL_G030,502c12775cfea32f611b430a47550d77c505df50c43e73e91cae7499fb19a97a,centroid,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
e783deed38aa3208159eaf8c7cfe3a12dc38d0dd5f4948eb71eb49345ea8b71c,MDC_V3_AL_G030,502c12775cfea32f611b430a47550d77c505df50c43e73e91cae7499fb19a97a,bottom,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
3fa92ca7b83aa2128cb53a295d772805d9899360aaa6190b63078ca0f954d837,MDC_V3_AL_G030,502c12775cfea32f611b430a47550d77c505df50c43e73e91cae7499fb19a97a,bottom,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
cb9139212db038d014173c805bcfa779b2c72a625589a62d9606c5023e319f2e,MDC_V3_AL_G031,a42fa2874b36de59b095598196aee922e50b12c2f0bee8ca4e98d4b0eb1192ea,top,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
504700cd38509f604e45c3df3abb8752a620243f0e2bd7364cc0f2b68e5be820,MDC_V3_AL_G031,a42fa2874b36de59b095598196aee922e50b12c2f0bee8ca4e98d4b0eb1192ea,top,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
61d7cba53582dbbfab3dee11a57d9da32a0831d76e4c481915f16931eee84f28,MDC_V3_AL_G031,a42fa2874b36de59b095598196aee922e50b12c2f0bee8ca4e98d4b0eb1192ea,centroid,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
5793b32ea3dd382813cbe46f6599b5aea4ce7efcbb4d6a023cdfd7b770b03be3,MDC_V3_AL_G031,a42fa2874b36de59b095598196aee922e50b12c2f0bee8ca4e98d4b0eb1192ea,centroid,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
d876636cc8483eb73d5703bb765c26140be5130f37501b693cc93ab2def5484f,MDC_V3_AL_G031,a42fa2874b36de59b095598196aee922e50b12c2f0bee8ca4e98d4b0eb1192ea,bottom,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
471a0482c1874326a302931b41fde79dee7cfa87f6b3b30754c2c766a35d2c25,MDC_V3_AL_G031,a42fa2874b36de59b095598196aee922e50b12c2f0bee8ca4e98d4b0eb1192ea,bottom,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
f07b69f034a41bf62c216681d6335be7ad9d0a9757e57ff16f124c2cea876bbc,MDC_V3_AL_G032,9dd635ffaef85c19d10d9601f6a587ec6a2e48c427100493061d9d6105e7df58,top,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
0319a8634487f1de49e2674328bc512622d21abae2fe2e5d6a13ccbe8a1068c6,MDC_V3_AL_G032,9dd635ffaef85c19d10d9601f6a587ec6a2e48c427100493061d9d6105e7df58,top,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
71a8a51b67e4dfde436c98b79cd46be208ea6e6dad0db75cb4bafaeeb2f9a89d,MDC_V3_AL_G032,9dd635ffaef85c19d10d9601f6a587ec6a2e48c427100493061d9d6105e7df58,centroid,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
d926045cda7942c742ebb3e3531cdcdb2c9afe0bae2834350fd0762e50adf5e0,MDC_V3_AL_G032,9dd635ffaef85c19d10d9601f6a587ec6a2e48c427100493061d9d6105e7df58,centroid,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
f0a5807f3d7b0ab5a533a0e2a31155224b7be82f3d493907006359fd225d5a18,MDC_V3_AL_G032,9dd635ffaef85c19d10d9601f6a587ec6a2e48c427100493061d9d6105e7df58,bottom,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
6c8eb3cf7182fa854cdd6ec29b04dd86e07d5fea66da5ba3fdb2c5d0e0f54050,MDC_V3_AL_G032,9dd635ffaef85c19d10d9601f6a587ec6a2e48c427100493061d9d6105e7df58,bottom,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
93e30651d72cc6797e5a850fd3d8f2d112b58ec5957dca7e47beaf052e28c54d,MDC_V3_AL_G033,5e7c68405ae07293973e3eefcb01c30473d969b82ae6280db820da971fe813c0,top,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
cc5ec3ab669637fcf5d05737db8ce13702bacc6d9b080d84ecdbccc20692df04,MDC_V3_AL_G033,5e7c68405ae07293973e3eefcb01c30473d969b82ae6280db820da971fe813c0,top,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
0a63332bde653097957d78f7b775718edf9111c14bc2156ca5c99366632e6794,MDC_V3_AL_G033,5e7c68405ae07293973e3eefcb01c30473d969b82ae6280db820da971fe813c0,centroid,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
db498b1934cdf82ed590bb77738b28f3bee8aaa89d2822e85608715d18852ec0,MDC_V3_AL_G033,5e7c68405ae07293973e3eefcb01c30473d969b82ae6280db820da971fe813c0,centroid,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
955a47dc3fc90554a0078022e07785ac9a8431f33f53170c76c35a8c64456017,MDC_V3_AL_G033,5e7c68405ae07293973e3eefcb01c30473d969b82ae6280db820da971fe813c0,bottom,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
c95d2c6a2d434551947bb6aacec83676e5608e8c53bfb2a2d18e2dad16fd03a1,MDC_V3_AL_G033,5e7c68405ae07293973e3eefcb01c30473d969b82ae6280db820da971fe813c0,bottom,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
1ec67fc819c6791692f35a825452541d1feca2eef72c92d4f61108454a650dd0,MDC_V3_AL_G034,0c74ef653666ecbd1e426334153ef221be37518683395c236dd4a8c7c925cd36,top,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
92e17209b880b1e543b79eb4bb45e0e888b17e2ffd4254f04a2d1b4bc146f5ac,MDC_V3_AL_G034,0c74ef653666ecbd1e426334153ef221be37518683395c236dd4a8c7c925cd36,top,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
2f33a0d156fc9218a8ec6562177791c6ad1c1df959638450258e623c89b6dc88,MDC_V3_AL_G034,0c74ef653666ecbd1e426334153ef221be37518683395c236dd4a8c7c925cd36,centroid,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
06d3150eb7b3e32320c5e8f9d19e64a44764a6f3e1d77a86a71f78ae8dcdae78,MDC_V3_AL_G034,0c74ef653666ecbd1e426334153ef221be37518683395c236dd4a8c7c925cd36,centroid,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
67f10e22fac943876bf2b813a42bab696267c27234560725e1882f02a9bdbbba,MDC_V3_AL_G034,0c74ef653666ecbd1e426334153ef221be37518683395c236dd4a8c7c925cd36,bottom,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
8d08659e701cbe24c32d6bf6c56f8585973ab4858bab53e8d2f30c46da9da7ac,MDC_V3_AL_G034,0c74ef653666ecbd1e426334153ef221be37518683395c236dd4a8c7c925cd36,bottom,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
a1eac8e82f0b623e988af21fe66a1d4c1c989e871c9cfc599f6fc2c658c50eb8,MDC_V3_AL_G035,e3932a15722c2c24e00f146d875d5f84357d777e4b8c92e5152912be188ee4f9,top,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
797566efb9819879b9f1dd854e818581ce3127024315864b4805745137f31a81,MDC_V3_AL_G035,e3932a15722c2c24e00f146d875d5f84357d777e4b8c92e5152912be188ee4f9,top,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
37efed02f19957269f1a3985bd58d7b92000156dca44bd81bdff8b7d3b1f8b7b,MDC_V3_AL_G035,e3932a15722c2c24e00f146d875d5f84357d777e4b8c92e5152912be188ee4f9,centroid,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
5405c1ad5826a763d26dc0490df95c4abe7db300c8f809609c59e3e5bc32b766,MDC_V3_AL_G035,e3932a15722c2c24e00f146d875d5f84357d777e4b8c92e5152912be188ee4f9,centroid,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
76f2ab37002fae8cb45d6269fb57a289f8400d4e42f584a5248d7f3e3742c58e,MDC_V3_AL_G035,e3932a15722c2c24e00f146d875d5f84357d777e4b8c92e5152912be188ee4f9,bottom,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
4d6648b2ee0ea0387edec3b5641e671143a535325a587faae7db5899d7ca86fa,MDC_V3_AL_G035,e3932a15722c2c24e00f146d875d5f84357d777e4b8c92e5152912be188ee4f9,bottom,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
fb8e4bbc7dbeea304eeb8ad6abadee7fa94151aeae54695e8f8982ac73007793,MDC_V3_AL_G036,781e4af83d3f0275998c852d6e7f3250be89a4a1cd81e4f5f1b5071273b1dd3f,top,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
eb23a28be34d0c2d0b3faa5ae6d397a726afcf10ad58c775bd27b3cb38530225,MDC_V3_AL_G036,781e4af83d3f0275998c852d6e7f3250be89a4a1cd81e4f5f1b5071273b1dd3f,top,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
81601aa1dd16bea79999b08c59d68979eaf8e3b48974b7bfc8fef0baada9b061,MDC_V3_AL_G036,781e4af83d3f0275998c852d6e7f3250be89a4a1cd81e4f5f1b5071273b1dd3f,centroid,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
f7103e7587170888a97d8d6ccd1655948997a6a2f4ec61b4676e3b7ae5684279,MDC_V3_AL_G036,781e4af83d3f0275998c852d6e7f3250be89a4a1cd81e4f5f1b5071273b1dd3f,centroid,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
af0c65f4149f17af2bd8137544873e6bb765543905622308dd18c4d424e5796f,MDC_V3_AL_G036,781e4af83d3f0275998c852d6e7f3250be89a4a1cd81e4f5f1b5071273b1dd3f,bottom,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
ee2bf3ffd38f87d7cfd809698a6e1d430f64294b46a51f7f90a525a6f51cf05e,MDC_V3_AL_G036,781e4af83d3f0275998c852d6e7f3250be89a4a1cd81e4f5f1b5071273b1dd3f,bottom,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
529e621916bf42a0862d4113ec09602a597a4f7777a605e33e63397b0b8eee01,MDC_V3_AL_G037,e48b85e3ee3a5db892a448b1ef7b24e54a50dca579e0a34aff873642e0533491,top,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
0e279d09578bc6553b7e82ca9bd40eef4b805d7de0821aad8710f85a5434237a,MDC_V3_AL_G037,e48b85e3ee3a5db892a448b1ef7b24e54a50dca579e0a34aff873642e0533491,top,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
e048c3907a431bd011cdb39d2f8e77ac0a06658b1fa8dcac0d7c87313914b177,MDC_V3_AL_G037,e48b85e3ee3a5db892a448b1ef7b24e54a50dca579e0a34aff873642e0533491,centroid,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
fc3b4661255577c32a47d8ce438bd388b218978c535e83b4c1f715de48d670f3,MDC_V3_AL_G037,e48b85e3ee3a5db892a448b1ef7b24e54a50dca579e0a34aff873642e0533491,centroid,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
aebfa4e93db0606cb887664c6b7dc98cd894d92af0c62078e4969f87910da521,MDC_V3_AL_G037,e48b85e3ee3a5db892a448b1ef7b24e54a50dca579e0a34aff873642e0533491,bottom,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
d996a5a3a14ad1ee35c80c7b7abbc4d5eacd14a396b37478abf837f0c466ad1b,MDC_V3_AL_G037,e48b85e3ee3a5db892a448b1ef7b24e54a50dca579e0a34aff873642e0533491,bottom,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
0a7ac6daf005a990d1222b4b79a30df6dda38eca59a445c8c0ca44894cb2a533,MDC_V3_AL_G038,28040f5c420cbed7e45c98b83ff15b264b41ea0a00ea78ecd4873b154aeedabc,top,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
6ebee2d60253ebc7906647a8350893826b1b16312cb33f3605ca4e5bd1095483,MDC_V3_AL_G038,28040f5c420cbed7e45c98b83ff15b264b41ea0a00ea78ecd4873b154aeedabc,top,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
f7e8726d76ff1075a3863aa3e12ccb4e769cbfc1e9bec84ef95a5c76de571769,MDC_V3_AL_G038,28040f5c420cbed7e45c98b83ff15b264b41ea0a00ea78ecd4873b154aeedabc,centroid,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
74269819b6ea8d6b545d088905e34c12dc42e324e5a46c993a158cdda7dd17d1,MDC_V3_AL_G038,28040f5c420cbed7e45c98b83ff15b264b41ea0a00ea78ecd4873b154aeedabc,centroid,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
faf4c4f3bac094f1fabf23b160cace1b267e9993799d82d0092fdbf035f31947,MDC_V3_AL_G038,28040f5c420cbed7e45c98b83ff15b264b41ea0a00ea78ecd4873b154aeedabc,bottom,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
9a945dbe5469f622297ba679e539000475c75c91559de5059a708e308daa80e6,MDC_V3_AL_G038,28040f5c420cbed7e45c98b83ff15b264b41ea0a00ea78ecd4873b154aeedabc,bottom,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
4ecfb4c722ea8d8f91c1cfa887f9ca9b773edbd3f321cb55e7b63132fa1e5e34,MDC_V3_AL_G039,2b515c311b0854bcc091b34708cf335804fecf97e713c972141bdb1472f85be0,top,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
238ae8888c546493408b7457e48ab46ace382d00140273f6a33f7b0b1465955c,MDC_V3_AL_G039,2b515c311b0854bcc091b34708cf335804fecf97e713c972141bdb1472f85be0,top,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
fb58651ab820c30a30c914600f5bcdc81956e405afd7d047ffbfc82dd85cdc50,MDC_V3_AL_G039,2b515c311b0854bcc091b34708cf335804fecf97e713c972141bdb1472f85be0,centroid,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
b31367eec815d716005a39e8246899a31160c251efab0311b3130646f4ecce04,MDC_V3_AL_G039,2b515c311b0854bcc091b34708cf335804fecf97e713c972141bdb1472f85be0,centroid,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
da6914bb8851cb6fcc7bd2a55ec1d9822569e148b8f527fb154e4a3800350863,MDC_V3_AL_G039,2b515c311b0854bcc091b34708cf335804fecf97e713c972141bdb1472f85be0,bottom,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
b115cbfbfcbfbbf4ad19a148de5b67c43e46ab817cbdf933bf5b16f71bd32f02,MDC_V3_AL_G039,2b515c311b0854bcc091b34708cf335804fecf97e713c972141bdb1472f85be0,bottom,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
b1d9970d37b366f65e8d3e885f22494e2c30fe3ccd2ecc38b66abf8c53ba3448,MDC_V3_AL_G040,384ae12f7758497dce8e638570ea1447bbb47d25d8629323a6ff3af648299f34,top,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
ddf0278c0e2ffa8899ccd5667dfcfb2d56bad741c5a78a910162a18947d74a56,MDC_V3_AL_G040,384ae12f7758497dce8e638570ea1447bbb47d25d8629323a6ff3af648299f34,top,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
cc90b6128d0856989f422e4538e66d9bd201eaf96422084a281347d0a3c13da9,MDC_V3_AL_G040,384ae12f7758497dce8e638570ea1447bbb47d25d8629323a6ff3af648299f34,centroid,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
68661c0b96a33d77010ec9729485e727f1285a839702223a1e43be25805549fb,MDC_V3_AL_G040,384ae12f7758497dce8e638570ea1447bbb47d25d8629323a6ff3af648299f34,centroid,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
bc9f3ff7416704d42b775d81eb6c42278a575119f87e9f8a4ad6b777488d1340,MDC_V3_AL_G040,384ae12f7758497dce8e638570ea1447bbb47d25d8629323a6ff3af648299f34,bottom,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
ab54c45389bbcf50d67874ab939666cd6c2cb62e81686e14bf3251ec76722448,MDC_V3_AL_G040,384ae12f7758497dce8e638570ea1447bbb47d25d8629323a6ff3af648299f34,bottom,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
4357144705ed7bb0708e5528255784e12091b143e41367fa94e88e3b08be9936,MDC_V3_AL_G041,17f0b0b6eb537e9983a34caabfb560ff50b9ef644155c001101430fea371af48,top,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
6803761805c45241344fc17c96338ed3dcd43fb7040287dd111dcfd31868bfa4,MDC_V3_AL_G041,17f0b0b6eb537e9983a34caabfb560ff50b9ef644155c001101430fea371af48,top,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
cbf2255af0413aac583fa3c8b3e2042ba2a54f31e18aa3d1069e49deee5de89b,MDC_V3_AL_G041,17f0b0b6eb537e9983a34caabfb560ff50b9ef644155c001101430fea371af48,centroid,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
