sample_index,L1_nm,W1_nm,L2_nm,W2_nm,A1,A2,A_mean,Delta_A,delta_theta_deg,D_nm,theta1_deg,theta2_deg,j1_center_x_nm,j1_center_y_nm,j2_center_x_nm,j2_center_y_nm,height_nm,period_x_nm,period_y_nm,pillar_1_area_nm2,pillar_2_area_nm2,total_footprint_nm2,cell_area_nm2,footprint_fill_fraction,direct_clearance_nm,periodic_image_clearance_nm,periodic_x_clearance_nm,periodic_y_clearance_nm,periodic_diagonal_clearance_nm,global_minimum_clearance_nm,nearest_object_image_pair,cell_containment_pass,overlap_or_touching_pass,minimum_lateral_feature_nm,aspect_ratio_H_over_min_feature,distance_from_i03_6d,geometry_hash_sha256,geometry_hash_recomputed,geometry_hash_recomputed_match,solver_entered,solver_run_called,parent_pool_sample_index
2378,264,90,200,77,0.4915254237288136,0.44404332129963897,0.4677843725142263,0.04748210242917461,80.784940123,211,0.0,80.784940123,0.0,105.5,0.0,-105.5,525.0,432.0,432.0,23760,15400,39160,186624.0,0.20983367626886146,61.125164441108495,71.12516444110852,168.0,71.12516444110852,259.75458615183555,61.125164441108495,"{""distance_nm"": 61.125164441108495, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.98906242875006, 60.5], ""point_b_nm"": [-21.989062428750064, -0.6251644411084971], ""touch_or_overlap"": false}",True,True,77,6.818181818181818,1.6801633123972166,fe54c6159b5d93460d5f5e9ae949e9a124551213454ff5ac31fa81a8b111718c,fe54c6159b5d93460d5f5e9ae949e9a124551213454ff5ac31fa81a8b111718c,True,False,False,2378
2390,259,87,199,77,0.49710982658959535,0.4420289855072464,0.4695694060484209,0.05508084108234895,87.70976007,217,0.0,87.70976007,0.0,108.5,0.0,-108.5,525.0,432.0,432.0,22533,15323,37856,186624.0,0.2028463648834019,72.54095794297663,70.54095794297663,173.0,70.54095794297663,270.27392064034245,70.54095794297663,"{""distance_nm"": 70.54095794297663, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [34.49306925931916, 152.0], ""point_b_nm"": [34.49306925931916, 222.54095794297663], ""touch_or_overlap"": false}",True,True,77,6.818181818181818,1.2469114416286922,a8a6db4e5e0fb6cab9b34f51a50abee9819fd64217e77bbd37724aaa5a0f8bf8,a8a6db4e5e0fb6cab9b34f51a50abee9819fd64217e77bbd37724aaa5a0f8bf8,True,False,False,2390
2406,257,88,201,77,0.48985507246376814,0.4460431654676259,0.467949118965697,0.043811906996142236,85.632314086,218,0.0,85.632314086,0.0,109.0,0.0,-109.0,525.0,432.0,432.0,22616,15477,38093,186624.0,0.20411629801097395,70.85983324635541,66.85983324635541,175.0,66.85983324635541,267.5320897089641,66.85983324635541,"{""distance_nm"": 66.85983324635541, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [30.73444325232495, 153.0], ""point_b_nm"": [30.73444325232496, 219.8598332463554], ""touch_or_overlap"": false}",True,True,77,6.818181818181818,1.4090807703370372,afcae9d8e5abec7445a513fc03d835a5e0bb34b3385223773594bcb66ca4b1ed,afcae9d8e5abec7445a513fc03d835a5e0bb34b3385223773594bcb66ca4b1ed,True,False,False,2406
2412,251,89,195,78,0.4764705882352941,0.42857142857142855,0.4525210084033613,0.04789915966386554,88.402242064,211,0.0,88.402242064,0.0,105.5,0.0,-105.5,525.0,432.0,432.0,22339,15210,37549,186624.0,0.20120134602194786,67.95048894859536,77.95048894859536,181.0,77.95048894859536,276.65378396986796,67.95048894859536,"{""distance_nm"": 67.95048894859536, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-36.266291119014014, 61.0], ""point_b_nm"": [-36.266291119014035, -6.95048894859537], ""touch_or_overlap"": false}",True,True,78,6.730769230769231,1.528390338860167,4739955aae69c8de7c8ed35163883b63767262de58ff0883f519c51002a6b327,4739955aae69c8de7c8ed35163883b63767262de58ff0883f519c51002a6b327,True,False,False,2412
2430,254,87,195,80,0.4897360703812317,0.41818181818181815,0.45395894428152495,0.07155425219941353,81.477422118,213,0.0,81.477422118,0.0,106.5,0.0,-106.5,525.0,432.0,432.0,22098,15600,37698,186624.0,0.20199974279835392,67.14867456351097,73.14867456351098,178.0,73.14867456351098,264.99605486814386,67.14867456351097,"{""distance_nm"": 67.14867456351097, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-25.10888650246983, 63.0], ""point_b_nm"": [-25.10888650246983, -4.14867456351096], ""touch_or_overlap"": false}",True,True,80,6.5625,1.0643811408547368,0a74abdf2b978414f3d9dcd47c57770f252baa1a9708d23c14f0ef857434dbfa,0a74abdf2b978414f3d9dcd47c57770f252baa1a9708d23c14f0ef857434dbfa,True,False,False,2430
2434,259,89,195,79,0.4885057471264368,0.4233576642335766,0.45593170568000674,0.06514808289286017,85.459193587,217,0.0,85.459193587,0.0,108.5,0.0,-108.5,525.0,432.0,432.0,23051,15405,38456,186624.0,0.20606138545953362,72.1788539022201,70.17885390222008,173.0,70.17885390222008,266.5966018908499,70.17885390222008,"{""distance_nm"": 70.17885390222008, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [31.65703153531456, 153.0], ""point_b_nm"": [31.657031535314573, 223.17885390222008], ""touch_or_overlap"": false}",True,True,79,6.6455696202531644,0.7649748990312101,03e2085de9460b32d6dc5c61f7ecc1256735920f29f3531e978746e502edc632,03e2085de9460b32d6dc5c61f7ecc1256735920f29f3531e978746e502edc632,True,False,False,2434
2450,261,89,199,77,0.49142857142857144,0.4420289855072464,0.46672877846790894,0.04939958592132504,89.614085555,210,0.0,89.614085555,0.0,105.0,0.0,-105.0,525.0,432.0,432.0,23229,15323,38552,186624.0,0.20657578875171467,65.74294305219786,77.74294305219789,171.0,77.74294305219789,273.75585614581047,65.74294305219786,"{""distance_nm"": 65.74294305219786, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-37.8289517316164, 60.5], ""point_b_nm"": [-37.82895173161639, -5.242943052197864], ""touch_or_overlap"": false}",True,True,77,6.818181818181818,1.5653441267422328,f526f43c3f230dc88848260858e97f8b3aebf20e3183c50be0ea1bb411d47e78,f526f43c3f230dc88848260858e97f8b3aebf20e3183c50be0ea1bb411d47e78,True,False,False,2450
2452,253,90,201,79,0.4752186588921283,0.4357142857142857,0.455466472303207,0.039504373177842556,80.380992293,218,0.0,80.380992293,0.0,109.0,0.0,-109.0,525.0,432.0,432.0,22770,15879,38649,186624.0,0.20709555041152264,67.3126782602433,63.312678260243274,179.0,63.312678260243274,261.2191417261716,63.312678260243274,"{""distance_nm"": 63.312678260243274, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [22.1515241795491, 154.0], ""point_b_nm"": [22.151524179549114, 217.31267826024327], ""touch_or_overlap"": false}",True,True,79,6.6455696202531644,1.5225361906524204,94456d11e4cb620c7847a7d5a0343e5fb8f08051df81280207de032d701666b0,94456d11e4cb620c7847a7d5a0343e5fb8f08051df81280207de032d701666b0,True,False,False,2452
2458,263,87,202,78,0.5028571428571429,0.44285714285714284,0.47285714285714286,0.06000000000000005,81.304301619,212,0.0,81.304301619,0.0,106.0,0.0,-106.0,525.0,432.0,432.0,22881,15756,38637,186624.0,0.20703125,62.764693086328826,70.76469308632883,169.0,70.76469308632883,260.12680785060155,62.764693086328826,"{""distance_nm"": 62.764693086328826, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-23.281857139664837, 62.5], ""point_b_nm"": [-23.281857139664844, -0.2646930863288288], ""touch_or_overlap"": false}",True,True,78,6.730769230769231,1.3743479534444236,4f4c8e7d18fe6477a8ba63d1c80de03feb35ce68fb6a4ecfc0c62dd6ce57f70c,4f4c8e7d18fe6477a8ba63d1c80de03feb35ce68fb6a4ecfc0c62dd6ce57f70c,True,False,False,2458
2476,251,87,203,80,0.48520710059171596,0.43462897526501765,0.45991803792836683,0.05057812532669831,84.766711593,215,0.0,84.766711593,0.0,107.5,0.0,-107.5,525.0,432.0,432.0,21837,16240,38077,186624.0,0.20403056412894377,66.77464862722438,68.77464862722437,181.0,68.77464862722437,268.4141794134523,66.77464862722438,"{""distance_nm"": 66.77464862722438, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-30.575329595094843, 64.0], ""point_b_nm"": [-30.575329595094836, -2.7746486272243756], ""touch_or_overlap"": false}",True,True,80,6.5625,1.4780738662249637,9e3494f07b5e5c344caacf92fcae4bed49947605e7dc559386b2d8a17bfd143b,9e3494f07b5e5c344caacf92fcae4bed49947605e7dc559386b2d8a17bfd143b,True,False,False,2476
2484,253,88,196,77,0.4838709677419355,0.4358974358974359,0.4598842018196857,0.047973531844499595,82.458438277,210,0.0,82.458438277,0.0,105.0,0.0,-105.0,525.0,432.0,432.0,22264,15092,37356,186624.0,0.20016718106995884,63.79476238242624,75.79476238242626,179.0,75.79476238242626,268.57848828031763,63.79476238242624,"{""distance_nm"": 63.79476238242624, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-25.304928443591507, 61.0], ""point_b_nm"": [-25.304928443591514, -2.794762382426243], ""touch_or_overlap"": false}",True,True,77,6.818181818181818,1.6233592143391185,3699db3801618dee3653ac9cde7fceb7e47a249f4f25cea726b3bf8e37c49a6c,3699db3801618dee3653ac9cde7fceb7e47a249f4f25cea726b3bf8e37c49a6c,True,False,False,2484
2486,258,90,200,78,0.4827586206896552,0.43884892086330934,0.46080377077648227,0.04390969982634585,86.151675582,220,0.0,86.151675582,0.0,110.0,0.0,-110.0,525.0,432.0,432.0,23220,15600,38820,186624.0,0.20801183127572018,72.60797607130833,64.60797607130831,174.0,64.60797607130831,266.68455006782955,64.60797607130831,"{""distance_nm"": 64.60797607130831, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [32.20051918504164, 155.0], ""point_b_nm"": [32.20051918504163, 219.60797607130831], ""touch_or_overlap"": false}",True,True,78,6.730769230769231,1.2905454845111135,507cc2765ab64fb57f647d93afe22bb7e34d404ed92abadf486118c9306797e7,507cc2765ab64fb57f647d93afe22bb7e34d404ed92abadf486118c9306797e7,True,False,False,2486
2502,257,89,200,80,0.48554913294797686,0.42857142857142855,0.45706028075970273,0.05697770437654831,82.11219728,215,0.0,82.11219728,0.0,107.5,0.0,-107.5,525.0,432.0,432.0,22873,16000,38873,186624.0,0.20829582475994513,65.95678274010707,67.95678274010709,175.0,67.95678274010709,262.3135062721172,65.95678274010707,"{""distance_nm"": 65.95678274010707, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-25.898179954406544, 63.0], ""point_b_nm"": [-25.89817995440655, -2.9567827401070756], ""touch_or_overlap"": false}",True,True,80,6.5625,1.138184566883102,6e5681343adf1b4c97b19ed1143ba5b35b820be50f8b2587665514f4cebf9c14,6e5681343adf1b4c97b19ed1143ba5b35b820be50f8b2587665514f4cebf9c14,True,False,False,2502
2506,264,87,197,77,0.5042735042735043,0.43795620437956206,0.47111485432653316,0.0663172998939422,83.035506606,219,0.0,83.035506606,0.0,109.5,0.0,-109.5,525.0,432.0,432.0,22968,15169,38137,186624.0,0.20435206618655694,73.05849585635,67.05849585635002,168.0,67.05849585635002,261.25944559229254,67.05849585635002,"{""distance_nm"": 67.05849585635002, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [26.272385289245122, 153.0], ""point_b_nm"": [26.272385289245126, 220.05849585635002], ""touch_or_overlap"": false}",True,True,77,6.818181818181818,1.0934266622804405,3303b605145325898b720cdb9f1509e0d04a513de771875365ca50d7aad08b6f,3303b605145325898b720cdb9f1509e0d04a513de771875365ca50d7aad08b6f,True,False,False,2506
2510,256,90,202,80,0.4797687861271676,0.4326241134751773,0.45619644980117247,0.047144672651990294,88.575362563,217,0.0,88.575362563,0.0,108.5,0.0,-108.5,525.0,432.0,432.0,23040,16160,39200,186624.0,0.2100480109739369,70.03673789067135,68.03673789067133,176.0,68.03673789067133,270.71484505242205,68.03673789067133,"{""distance_nm"": 68.03673789067133, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [37.47656841313443, 153.5], ""point_b_nm"": [37.47656841313443, 221.53673789067133], ""touch_or_overlap"": false}",True,True,80,6.5625,1.3673878579729712,58bc57e6c3716f5f09eefcf26cd295bf067f6cc1e7737d5b0dde7bdcfc684cc8,58bc57e6c3716f5f09eefcf26cd295bf067f6cc1e7737d5b0dde7bdcfc684cc8,True,False,False,2510
2516,254,87,198,78,0.4897360703812317,0.43478260869565216,0.4622593395384419,0.05495346168557952,89.960326552,215,0.0,89.960326552,0.0,107.5,0.0,-107.5,525.0,432.0,432.0,22098,15444,37542,186624.0,0.20116383744855967,72.47301887611428,74.47301887611428,178.0,74.47301887611428,276.17715083135016,72.47301887611428,"{""distance_nm"": 72.47301887611428, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-38.93143985893127, 64.0], ""point_b_nm"": [-38.93143985893126, -8.47301887611428], ""touch_or_overlap"": false}",True,True,78,6.730769230769231,1.2564779829723665,9f86e8a121c7d0e27facfa17a6cb2b411ce7a129b18c3c16f7192c73dc01485b,9f86e8a121c7d0e27facfa17a6cb2b411ce7a129b18c3c16f7192c73dc01485b,True,False,False,2516
2522,263,91,197,79,0.4858757062146893,0.427536231884058,0.45670596904937366,0.0583394743306313,87.190398574,208,0.0,87.190398574,0.0,104.0,0.0,-104.0,525.0,432.0,432.0,23933,15563,39496,186624.0,0.2116340877914952,62.18222593254792,78.18222593254791,169.0,78.18222593254791,269.03769269762586,62.18222593254792,"{""distance_nm"": 62.18222593254792, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.624329685232, 58.5], ""point_b_nm"": [-34.624329685232, -3.6822259325479196], ""touch_or_overlap"": false}",True,True,79,6.6455696202531644,1.4989740179107993,03a4e3310e7bb7e2bfa206a7d726f723988644afcc57f4d399dba0daf50e47e3,03a4e3310e7bb7e2bfa206a7d726f723988644afcc57f4d399dba0daf50e47e3,True,False,False,2522
2532,252,88,202,79,0.4823529411764706,0.4377224199288256,0.4600376805526481,0.044630521247644994,83.727988601,216,0.0,83.727988601,0.0,108.0,0.0,-108.0,525.0,432.0,432.0,22176,15958,38134,186624.0,0.20433599108367628,67.28921561069262,67.28921561069262,180.0,67.28921561069262,266.73487809767545,67.28921561069262,"{""distance_nm"": 67.28921561069262, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-28.229446196763803, 64.0], ""point_b_nm"": [-28.229446196763796, -3.289215610692623], ""touch_or_overlap"": false}",True,True,79,6.6455696202531644,1.4038076786101645,4cb2b9fcca80b2e1df3f74c2f68e9430c67b2dd39a2032b15d7a1ab056933705,4cb2b9fcca80b2e1df3f74c2f68e9430c67b2dd39a2032b15d7a1ab056933705,True,False,False,2532
2537,259,91,198,78,0.48,0.43478260869565216,0.45739130434782604,0.04521739130434782,88.344535232,210,0.0,88.344535232,0.0,105.0,0.0,-105.0,525.0,432.0,432.0,23569,15444,39013,186624.0,0.2090459962277092,64.41463853963158,76.41463853963157,173.0,76.41463853963157,272.26885463861015,64.41463853963158,"{""distance_nm"": 64.41463853963158, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-36.12368227835306, 59.5], ""point_b_nm"": [-36.12368227835306, -4.914638539631577], ""touch_or_overlap"": false}",True,True,78,6.730769230769231,1.596273326267127,b7a7531f2a820fc0a99c7facb5599efd3186132f6c80f7d9edefe5a7161ff80a,b7a7531f2a820fc0a99c7facb5599efd3186132f6c80f7d9edefe5a7161ff80a,True,False,False,2537
2542,256,88,196,78,0.4883720930232558,0.4306569343065693,0.4595145136649126,0.05771515871668648,86.497916579,209,0.0,86.497916579,0.0,104.5,0.0,-104.5,525.0,432.0,432.0,22528,15288,37816,186624.0,0.20263203017832648,64.80069883279978,78.80069883279978,176.0,78.80069883279978,272.2296542329578,64.80069883279978,"{""distance_nm"": 64.80069883279978, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-32.94085678310003, 60.5], ""point_b_nm"": [-32.94085678310004, -4.3006988327997755], ""touch_or_overlap"": false}",True,True,78,6.730769230769231,1.3341292114455785,c3b1edfab40b4231fe3643d55a0076a8ad8aa85943848314155462134e23851e,c3b1edfab40b4231fe3643d55a0076a8ad8aa85943848314155462134e23851e,True,False,False,2542
2546,261,90,194,79,0.48717948717948717,0.42124542124542125,0.4542124542124542,0.06593406593406592,82.343024611,216,0.0,82.343024611,0.0,108.0,0.0,-108.0,525.0,432.0,432.0,23490,15326,38816,186624.0,0.2079903978052126,69.6018383626861,69.6018383626861,171.0,69.6018383626861,261.98221350585663,69.6018383626861,"{""distance_nm"": 69.6018383626861, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-26.223325810681644, 63.0], ""point_b_nm"": [-26.22332581068164, -6.601838362686092], ""touch_or_overlap"": false}",True,True,79,6.6455696202531644,0.9792142733973257,c2e984a5a3348c0069e8c2c1cfce9332942015b04e34764f781a4199ad832aa7,c2e984a5a3348c0069e8c2c1cfce9332942015b04e34764f781a4199ad832aa7,True,False,False,2546
2558,254,89,198,80,0.48104956268221577,0.4244604316546763,0.452754997168446,0.056589131027539485,83.266333938,218,0.0,83.266333938,0.0,109.0,0.0,-109.0,525.0,432.0,432.0,22606,15840,38446,186624.0,0.20600780178326475,70.49273798681739,66.49273798681739,178.0,66.49273798681739,264.77169613093486,66.49273798681739,"{""distance_nm"": 66.49273798681739, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [28.115902485026965, 153.5], ""point_b_nm"": [28.115902485026957, 219.9927379868174], ""touch_or_overlap"": false}",True,True,80,6.5625,1.0640627978808406,123c3bf60a8a171b0c8b9baab8f882b7714f063004eb04b66bfdb780ebdad4db,123c3bf60a8a171b0c8b9baab8f882b7714f063004eb04b66bfdb780ebdad4db,True,False,False,2558
2562,259,89,195,77,0.4885057471264368,0.4338235294117647,0.46116463826910076,0.05468221771467208,88.416668773,219,0.0,88.416668773,0.0,109.5,0.0,-109.5,525.0,432.0,432.0,23051,15015,38066,186624.0,0.20397162208504802,75.9734391045137,69.97343910451372,173.0,69.97343910451372,271.0849702708423,69.97343910451372,"{""distance_nm"": 69.97343910451372, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [35.791295004624146, 154.0], ""point_b_nm"": [35.79129500462414, 223.97343910451372], ""touch_or_overlap"": false}",True,True,77,6.818181818181818,1.21846346207897,ea56900bfb168ae76b9a2bd79c6f51364a78922324913a5de965b7992dbe0dca,ea56900bfb168ae76b9a2bd79c6f51364a78922324913a5de965b7992dbe0dca,True,False,False,2562
2566,257,88,203,80,0.48985507246376814,0.43462897526501765,0.4622420238643929,0.05522609719875049,82.876812816,217,0.0,82.876812816,0.0,108.5,0.0,-108.5,525.0,432.0,432.0,22616,16240,38856,186624.0,0.20820473251028807,67.3232714007403,65.32327140074031,175.0,65.32327140074031,262.2485255775759,65.32327140074031,"{""distance_nm"": 65.32327140074031, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [27.104963245841276, 152.5], ""point_b_nm"": [27.10496324584128, 217.8232714007403], ""touch_or_overlap"": false}",True,True,80,6.5625,1.2253800111728963,75c80214b041172b5b50e118437e9586735cefa97c7f2f93b02f492b30e59575,75c80214b041172b5b50e118437e9586735cefa97c7f2f93b02f492b30e59575,True,False,False,2566
2578,261,88,200,79,0.49570200573065903,0.4336917562724014,0.4646968810015302,0.062010249458257616,85.185086131,208,0.0,85.185086131,0.0,104.0,0.0,-104.0,525.0,432.0,432.0,22968,15800,38768,186624.0,0.20773319615912209,61.03737521577585,77.03737521577585,171.0,77.03737521577585,267.1839620135046,61.03737521577585,"{""distance_nm"": 61.03737521577585, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-30.9668838849354, 60.0], ""point_b_nm"": [-30.9668838849354, -1.0373752157758527], ""touch_or_overlap"": false}",True,True,79,6.6455696202531644,1.294349021125407,f5d353ad2575ac1cd155153f6d95d0ccc5fc85688ac6662293e9027057203797,f5d353ad2575ac1cd155153f6d95d0ccc5fc85688ac6662293e9027057203797,True,False,False,2578
2581,264,91,195,79,0.48732394366197185,0.4233576642335766,0.4553408039477742,0.06396627942839522,83.338467479,213,0.0,83.338467479,0.0,106.5,0.0,-106.5,525.0,432.0,432.0,24024,15405,39429,186624.0,0.21127507716049382,66.07609171713787,72.07609171713787,168.0,72.07609171713787,262.35175754802435,66.07609171713787,"{""distance_nm"": 66.07609171713787, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-27.922944483516957, 61.0], ""point_b_nm"": [-27.922944483516957, -5.0760917171378725], ""touch_or_overlap"": false}",True,True,79,6.6455696202531644,1.2350334896280382,aa61b57b9bae56d75b1395823ff55c04f73a4d7562fec2f2432d8694ee380506,aa61b57b9bae56d75b1395823ff55c04f73a4d7562fec2f2432d8694ee380506,True,False,False,2581
2590,255,87,196,78,0.49122807017543857,0.4306569343065693,0.46094250224100397,0.06057113586886925,80.5685395,212,0.0,80.5685395,0.0,106.0,0.0,-106.0,525.0,432.0,432.0,22185,15288,37473,186624.0,0.20079411008230452,65.4338929310782,73.43389293107819,177.0,73.43389293107819,264.4186169582418,65.4338929310782,"{""distance_nm"": 65.4338929310782, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-22.413780887158396, 62.5], ""point_b_nm"": [-22.413780887158392, -2.9338929310781996], ""touch_or_overlap"": false}",True,True,78,6.730769230769231,1.3012783528142784,e1f952f203cffa7c3bd63d3147470394cfe037bb887d87b9e43438bcab194cf5,e1f952f203cffa7c3bd63d3147470394cfe037bb887d87b9e43438bcab194cf5,True,False,False,2590
2596,252,88,199,77,0.4823529411764706,0.4420289855072464,0.4621909633418585,0.0403239556692242,80.799366832,218,0.0,80.799366832,0.0,109.0,0.0,-109.0,525.0,432.0,432.0,22176,15323,37499,186624.0,0.20093342764060357,69.62427171925592,65.62427171925592,180.0,65.62427171925592,263.8586650160977,65.62427171925592,"{""distance_nm"": 65.62427171925592, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [22.09541458910155, 153.0], ""point_b_nm"": [22.095414589101544, 218.62427171925592], ""touch_or_overlap"": false}",True,True,77,6.818181818181818,1.5821012626671203,d12c719eb97224a2028894a6cd0b99d906c81d13345050ef3f6548906705be06,d12c719eb97224a2028894a6cd0b99d906c81d13345050ef3f6548906705be06,True,False,False,2596
2598,258,91,195,78,0.4785100286532951,0.42857142857142855,0.45354072861236183,0.04993860008186657,84.492604136,209,0.0,84.492604136,0.0,104.5,0.0,-104.5,525.0,432.0,432.0,23478,15210,38688,186624.0,0.20730452674897118,62.70708239005299,76.70708239005299,174.0,76.70708239005299,268.37101527249547,62.70708239005299,"{""distance_nm"": 62.70708239005299, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-29.462480541774354, 59.0], ""point_b_nm"": [-29.46248054177435, -3.7070823900529906], ""touch_or_overlap"": false}",True,True,78,6.730769230769231,1.5898747649805425,7adce02324680ed3c528ee1c00d5453988aea08fc602d008391800e783a5884c,7adce02324680ed3c528ee1c00d5453988aea08fc602d008391800e783a5884c,True,False,False,2598
2604,251,90,203,78,0.47214076246334313,0.44483985765124556,0.45849031005729435,0.02730090481209757,89.109150767,216,0.0,89.109150767,0.0,108.0,0.0,-108.0,525.0,432.0,432.0,22590,15834,38424,186624.0,0.20588991769547324,68.90591106507875,68.90591106507875,181.0,68.90591106507875,275.0156254194193,68.90591106507875,"{""distance_nm"": 68.90591106507875, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-37.41720198716618, 63.0], ""point_b_nm"": [-37.41720198716618, -5.905911065078759], ""touch_or_overlap"": false}",True,True,78,6.730769230769231,1.7961764412198562,64bcedc37e4c69f7beb9e97ad9c93aea79abd77a2948a55626bf9cae7895bcd3,64bcedc37e4c69f7beb9e97ad9c93aea79abd77a2948a55626bf9cae7895bcd3,True,False,False,2604
2614,258,87,199,80,0.4956521739130435,0.4265232974910394,0.4610877357020414,0.0691288764220041,88.647496104,218,0.0,88.647496104,0.0,109.0,0.0,-109.0,525.0,432.0,432.0,22446,15920,38366,186624.0,0.20557913237311384,74.08358257615676,70.08358257615674,174.0,70.08358257615674,270.41623415144244,70.08358257615674,"{""distance_nm"": 70.08358257615674, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [37.64031232283379, 152.5], ""point_b_nm"": [37.64031232283379, 222.58358257615674], ""touch_or_overlap"": false}",True,True,80,6.5625,0.7933427322472296,0d8f672c5538a4b2e9007b76b2de5c00e4bf836e5b062989b5d59724fe836a3b,0d8f672c5538a4b2e9007b76b2de5c00e4bf836e5b062989b5d59724fe836a3b,True,False,False,2614
2622,254,90,201,80,0.47674418604651164,0.4306049822064057,0.45367458412645867,0.04613920384010595,82.184330821,214,0.0,82.184330821,0.0,107.0,0.0,-107.0,525.0,432.0,432.0,22860,16080,38940,186624.0,0.2086548353909465,63.99411521235264,67.99411521235265,178.0,67.99411521235265,263.7732482236305,63.99411521235264,"{""distance_nm"": 63.99411521235264, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-25.96178268076615, 62.0], ""point_b_nm"": [-25.961782680766145, -1.994115212352642], ""touch_or_overlap"": false}",True,True,80,6.5625,1.4633267120040911,693361009dfda8fd918ed96e9c75572399591ae839c453c6ffa2bcb24675e57d,693361009dfda8fd918ed96e9c75572399591ae839c453c6ffa2bcb24675e57d,True,False,False,2622
2628,252,87,197,78,0.48672566371681414,0.43272727272727274,0.45972646822204344,0.0539983909895414,88.301255107,213,0.0,88.301255107,0.0,106.5,0.0,-106.5,525.0,432.0,432.0,21924,15366,37290,186624.0,0.19981352880658437,69.88716021969496,75.88716021969498,180.0,75.88716021969498,275.431416808275,69.88716021969496,"{""distance_nm"": 69.88716021969496, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-36.06289160485166, 63.0], ""point_b_nm"": [-36.06289160485166, -6.887160219694966], ""touch_or_overlap"": false}",True,True,78,6.730769230769231,1.3451682020669637,0bee6a4673cf648a74f5620ccdf7b3bef1cf11ec72f33f1dcdc13a803d619774,0bee6a4673cf648a74f5620ccdf7b3bef1cf11ec72f33f1dcdc13a803d619774,True,False,False,2628
