candidate_id,wavelength_nm,input_polarization,order_m,order_n,target_order,reflected_power,transmitted_power,propagating_estimate,energy_balance_error
H1C1B_V2_009,450.0,y,-4,2,False,1.3552527156068805e-20,1.6940658945086007e-21,False,-1.6209256159527285e-14
H1C1B_V2_009,450.0,y,4,-2,False,-1.6940658945086007e-21,-3.3881317890172014e-21,False,-1.6209256159527285e-14
H1C1B_V2_009,450.0,y,4,2,False,-0.0,6.776263578034403e-21,False,-1.6209256159527285e-14
H1C1B_V2_009,450.0,y,0,-5,False,4.6859485846973766e-21,2.786010020891014e-20,False,-1.6209256159527285e-14
H1C1B_V2_009,450.0,y,5,0,False,3.3835613190516544e-22,7.818901807457063e-21,False,-1.6209256159527285e-14
H1C1B_V2_009,450.0,y,0,5,False,1.5767496729298207e-20,-3.698162122773628e-21,False,-1.6209256159527285e-14
H1C1B_V2_009,450.0,y,-5,0,False,5.5040091647759005e-21,1.1836925501799802e-20,False,-1.6209256159527285e-14
H1C1B_V2_009,450.0,y,3,4,False,-0.0,4.658681209898652e-21,False,-1.6209256159527285e-14
H1C1B_V2_009,450.0,y,4,3,False,8.470329472543003e-22,1.6940658945086007e-21,False,-1.6209256159527285e-14
H1C1B_V2_009,450.0,y,4,-3,False,4.9498487855173176e-21,-3.3881317890172014e-21,False,-1.6209256159527285e-14
H1C1B_V2_009,450.0,y,3,-4,False,-3.3881317890172014e-21,1.6940658945086007e-21,False,-1.6209256159527285e-14
H1C1B_V2_009,450.0,y,-4,3,False,-1.6940658945086007e-21,-8.470329472543003e-22,False,-1.6209256159527285e-14
H1C1B_V2_009,450.0,y,-3,-4,False,6.776263578034403e-21,3.3881317890172014e-21,False,-1.6209256159527285e-14
H1C1B_V2_009,450.0,y,-4,-3,False,-8.470329472543003e-22,-5.442848430598922e-22,False,-1.6209256159527285e-14
H1C1B_V2_009,450.0,y,-3,4,False,-0.0,0.0,False,-1.6209256159527285e-14
H1C1B_V2_009,450.0,y,-5,1,False,2.541098841762901e-21,-2.541098841762901e-21,False,-1.6209256159527285e-14
H1C1B_V2_009,450.0,y,-5,-1,False,-1.3552527156068805e-20,3.3881317890172014e-21,False,-1.6209256159527285e-14
H1C1B_V2_009,450.0,y,-1,5,False,1.6940658945086007e-20,6.776263578034403e-21,False,-1.6209256159527285e-14
H1C1B_V2_009,450.0,y,-1,-5,False,-4.0657581468206416e-20,1.3552527156068805e-20,False,-1.6209256159527285e-14
H1C1B_V2_009,450.0,y,1,-5,False,1.3552527156068805e-20,0.0,False,-1.6209256159527285e-14
H1C1B_V2_009,450.0,y,5,-1,False,1.6940658945086007e-21,-1.6940658945086007e-21,False,-1.6209256159527285e-14
H1C1B_V2_009,450.0,y,1,5,False,-3.494010907423989e-21,-2.710505431213761e-20,False,-1.6209256159527285e-14
H1C1B_V2_009,450.0,y,5,1,False,-0.0,1.1011428314305904e-20,False,-1.6209256159527285e-14
H1C1B_V2_009,450.0,y,5,-2,False,-0.0,8.470329472543003e-22,False,-1.6209256159527285e-14
H1C1B_V2_009,450.0,y,2,-5,False,-0.0,1.3552527156068805e-20,False,-1.6209256159527285e-14
H1C1B_V2_009,450.0,y,2,5,False,-1.6940658945086007e-21,-1.6940658945086007e-21,False,-1.6209256159527285e-14
H1C1B_V2_009,450.0,y,-5,-2,False,1.6940658945086007e-21,-1.6940658945086007e-20,False,-1.6209256159527285e-14
H1C1B_V2_009,450.0,y,-2,5,False,-2.117582368135751e-21,0.0,False,-1.6209256159527285e-14
H1C1B_V2_009,450.0,y,-2,-5,False,-0.0,0.0,False,-1.6209256159527285e-14
H1C1B_V2_009,450.0,y,-5,2,False,-4.235164736271502e-22,3.3881317890172014e-21,False,-1.6209256159527285e-14
H1C1B_V2_009,450.0,y,5,2,False,-3.3881317890172014e-21,0.0,False,-1.6209256159527285e-14
H1C1B_V2_009,450.0,y,4,-4,False,-4.235164736271502e-22,-1.6940658945086007e-21,False,-1.6209256159527285e-14
H1C1B_V2_009,450.0,y,-4,-4,False,-0.0,-1.6940658945086007e-21,False,-1.6209256159527285e-14
H1C1B_V2_009,450.0,y,-4,4,False,-0.0,0.0,False,-1.6209256159527285e-14
H1C1B_V2_009,450.0,y,4,4,False,-0.0,0.0,False,-1.6209256159527285e-14
H1C1B_V2_009,450.0,y,5,-3,False,-0.0,-1.6940658945086007e-21,False,-1.6209256159527285e-14
H1C1B_V2_009,450.0,y,3,5,False,-8.470329472543003e-22,-1.1117307432712692e-21,False,-1.6209256159527285e-14
H1C1B_V2_009,450.0,y,-5,-3,False,-1.0164395367051604e-20,-6.776263578034403e-21,False,-1.6209256159527285e-14
H1C1B_V2_009,450.0,y,-3,-5,False,4.235164736271502e-21,8.470329472543003e-21,False,-1.6209256159527285e-14
H1C1B_V2_009,450.0,y,-5,3,False,-8.470329472543003e-22,0.0,False,-1.6209256159527285e-14
H1C1B_V2_009,450.0,y,5,3,False,-3.3881317890172014e-21,5.082197683525802e-21,False,-1.6209256159527285e-14
H1C1B_V2_009,450.0,y,3,-5,False,6.776263578034403e-21,3.3881317890172014e-21,False,-1.6209256159527285e-14
H1C1B_V2_009,450.0,y,-3,5,False,-1.6940658945086007e-21,0.0,False,-1.6209256159527285e-14
H1C1B_V2_009,450.0,y,-4,-5,False,1.2705494208814505e-21,-1.6940658945086007e-21,False,-1.6209256159527285e-14
H1C1B_V2_009,450.0,y,-5,-4,False,5.082197683525802e-21,1.6940658945086007e-21,False,-1.6209256159527285e-14
H1C1B_V2_009,450.0,y,-4,5,False,4.235164736271502e-22,-1.6940658945086007e-21,False,-1.6209256159527285e-14
H1C1B_V2_009,450.0,y,4,5,False,-8.470329472543003e-22,0.0,False,-1.6209256159527285e-14
H1C1B_V2_009,450.0,y,5,-4,False,-0.0,0.0,False,-1.6209256159527285e-14
H1C1B_V2_009,450.0,y,-5,4,False,-0.0,0.0,False,-1.6209256159527285e-14
H1C1B_V2_009,450.0,y,4,-5,False,4.235164736271502e-22,0.0,False,-1.6209256159527285e-14
H1C1B_V2_009,450.0,y,5,4,False,-0.0,1.6940658945086007e-21,False,-1.6209256159527285e-14
H1C1B_V2_009,450.0,y,-5,-5,False,-0.0,-2.541098841762901e-21,False,-1.6209256159527285e-14
H1C1B_V2_009,450.0,y,-5,5,False,8.470329472543003e-22,-4.235164736271502e-22,False,-1.6209256159527285e-14
H1C1B_V2_009,450.0,y,5,-5,False,-0.0,0.0,False,-1.6209256159527285e-14
H1C1B_V2_009,450.0,y,5,5,False,2.541098841762901e-21,0.0,False,-1.6209256159527285e-14
H1C1B_V2_009,451.0,x,0,0,True,0.7638256952091972,0.2361743047907996,True,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,0,-1,False,3.4159435885539068e-18,2.264707348908041e-19,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,0,1,False,8.061471643322917e-18,1.4251688752964766e-17,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,-1,0,False,-9.489916137805403e-19,7.341565854310911e-19,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,1,0,False,1.7625188076676093e-18,2.8058576033666563e-18,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,-1,1,False,-3.469446951953614e-18,-1.0842021724855044e-19,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,1,-1,False,-1.3010426069826053e-18,0.0,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,-1,-1,False,-0.0,0.0,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,1,1,False,8.673617379884035e-19,0.0,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,0,2,False,-8.876235237585209e-19,1.6527833117090411e-18,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,0,-2,False,-1.8882862289031297e-20,3.798283786054363e-19,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,-2,0,False,1.386636676911296e-20,9.380189633546682e-21,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,2,0,False,-7.505555349281331e-20,2.4596509338194437e-19,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,-1,-2,False,-2.168404344971009e-19,-1.0842021724855044e-19,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,-2,-1,False,-0.0,0.0,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,-2,1,False,-1.0842021724855044e-19,0.0,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,1,-2,False,-9.486769009248164e-20,0.0,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,2,-1,False,-0.0,0.0,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,2,1,False,4.336808689942018e-19,-4.336808689942018e-19,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,1,2,False,2.168404344971009e-19,0.0,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,-1,2,False,-0.0,-1.0842021724855044e-19,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,-2,2,False,1.3552527156068805e-19,-5.421010862427522e-20,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,2,2,False,-0.0,-2.168404344971009e-19,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,2,-2,False,-0.0,0.0,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,-2,-2,False,1.0842021724855044e-19,-2.168404344971009e-19,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,0,3,False,1.2944574001532305e-20,-1.254844654802e-19,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,0,-3,False,5.659708662363991e-20,1.5051622677048616e-19,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,-3,0,False,-1.849002328303069e-20,2.8172846284107164e-20,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,3,0,False,2.098647982399785e-22,-5.441450756472482e-20,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,-1,-3,False,-3.3881317890172014e-20,0.0,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,-3,1,False,2.710505431213761e-20,-9.994988777600744e-20,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,-3,-1,False,-0.0,5.421010862427522e-20,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,3,-1,False,-1.6940658945086007e-21,2.710505431213761e-20,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,1,-3,False,-5.082197683525802e-20,1.0842021724855044e-19,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,1,3,False,2.710505431213761e-20,-5.421010862427522e-20,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,3,1,False,1.6940658945086007e-21,-1.6263032587282567e-19,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,-1,3,False,-5.421010862427522e-19,0.0,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,2,-3,False,-0.0,0.0,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,-3,2,False,-0.0,8.131516293641283e-20,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,-3,-2,False,-5.421010862427522e-20,8.470329472543003e-21,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,-2,-3,False,-2.710505431213761e-20,-2.710505431213761e-20,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,-2,3,False,-2.710505431213761e-20,5.421010862427522e-20,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,3,-2,False,1.0164395367051604e-20,-4.0657581468206416e-20,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,3,2,False,-0.0,-2.710505431213761e-20,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,2,3,False,1.0842021724855044e-19,0.0,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,0,4,False,-8.864176489797669e-20,1.2633326951321414e-19,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,0,-4,False,-6.779133915849707e-21,5.0311221306144335e-20,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,4,0,False,-1.7256561122538323e-22,1.59252728470361e-22,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,-4,0,False,1.6004591855370468e-22,-4.530164050705436e-23,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,1,-4,False,6.352747104407253e-22,2.0328790734103208e-20,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,1,4,False,-1.6940658945086007e-21,-1.0164395367051604e-20,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,4,-1,False,-1.6940658945086007e-21,1.6940658945086007e-21,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,-1,4,False,-0.0,-3.3881317890172014e-21,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,-1,-4,False,8.470329472543003e-22,-6.776263578034403e-21,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,-4,-1,False,-0.0,-8.470329472543003e-22,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,4,1,False,-0.0,1.6940658945086007e-21,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,-4,1,False,-3.3881317890172014e-21,3.3881317890172014e-21,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,-3,3,False,-1.3552527156068805e-20,2.0328790734103208e-20,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,3,3,False,-0.0,0.0,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,-3,-3,False,-2.710505431213761e-20,1.6940658945086007e-20,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,3,-3,False,3.3881317890172014e-21,-6.776263578034403e-21,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,-4,-2,False,-6.776263578034403e-21,0.0,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,-2,4,False,6.776263578034403e-21,-1.6940658945086007e-21,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,-2,-4,False,-0.0,-7.623296525288703e-21,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,2,4,False,2.710505431213761e-20,8.470329472543003e-21,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,2,-4,False,-1.3552527156068805e-20,-1.4823076576950256e-21,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,-4,2,False,-2.0328790734103208e-20,-6.776263578034403e-21,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,4,-2,False,1.3552527156068805e-20,0.0,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,4,2,False,1.0164395367051604e-20,1.6940658945086007e-21,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,0,-5,False,-7.52838687877769e-21,-7.090047366916189e-21,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,5,0,False,4.493458553404717e-22,2.812029580724653e-22,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,0,5,False,-6.161315416726746e-23,-1.5864049165158487e-20,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,-5,0,False,-7.47956003055328e-23,-4.815638092066256e-22,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,3,4,False,-1.6940658945086007e-21,0.0,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,4,3,False,-3.3881317890172014e-21,-1.1011428314305904e-20,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,4,-3,False,6.776263578034403e-21,-1.6940658945086007e-21,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,3,-4,False,2.117582368135751e-22,0.0,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,-4,3,False,1.3552527156068805e-20,3.3881317890172014e-21,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,-3,-4,False,-0.0,-8.470329472543003e-22,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,-4,-3,False,-0.0,-8.470329472543003e-22,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,-3,4,False,-1.6940658945086007e-21,0.0,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,-5,1,False,-6.776263578034403e-21,6.776263578034403e-21,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,-5,-1,False,-1.3552527156068805e-20,-6.776263578034403e-21,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,-1,5,False,1.6940658945086007e-21,6.352747104407253e-22,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,-1,-5,False,-5.082197683525802e-20,-2.541098841762901e-21,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,1,-5,False,-4.404571325722362e-20,2.0328790734103208e-20,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,5,-1,False,3.3881317890172014e-21,2.541098841762901e-21,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,1,5,False,1.6940658945086007e-20,1.2705494208814505e-21,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,5,1,False,-0.0,-5.082197683525802e-21,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,5,-2,False,-1.1858461261560205e-20,-1.249373597200093e-20,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,2,-5,False,-3.3881317890172014e-21,1.0587911840678754e-22,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,2,5,False,2.541098841762901e-21,3.3881317890172014e-21,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,-5,-2,False,-6.776263578034403e-21,-6.776263578034403e-21,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,-2,5,False,6.776263578034403e-21,-6.352747104407253e-22,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,-2,-5,False,-0.0,0.0,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,-5,2,False,-1.3552527156068805e-20,0.0,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,5,2,False,1.3552527156068805e-20,-1.2705494208814505e-20,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,4,-4,False,6.776263578034403e-21,3.1763735522036263e-22,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,-4,-4,False,-1.6940658945086007e-21,8.470329472543003e-22,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,-4,4,False,-0.0,1.0587911840678754e-22,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,4,4,False,-1.6940658945086007e-21,-2.93152809088793e-21,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,5,-3,False,-1.3552527156068805e-20,1.6940658945086007e-21,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,3,5,False,-0.0,-4.235164736271502e-22,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,-5,-3,False,-8.470329472543003e-21,-1.4399560103323106e-20,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,-3,-5,False,3.3881317890172014e-21,-2.117582368135751e-22,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,-5,3,False,5.082197683525802e-21,1.6940658945086007e-21,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,5,3,False,1.2705494208814505e-20,2.541098841762901e-21,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,3,-5,False,8.470329472543003e-22,1.5881867761018131e-22,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,-3,5,False,1.6940658945086007e-21,0.0,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,-4,-5,False,-0.0,0.0,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,-5,-4,False,1.6940658945086007e-21,0.0,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,-4,5,False,8.470329472543003e-22,8.470329472543003e-22,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,4,5,False,-0.0,-2.117582368135751e-22,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,5,-4,False,2.541098841762901e-21,-1.6940658945086007e-21,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,-5,4,False,-3.3881317890172014e-21,-1.6940658945086007e-21,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,4,-5,False,-0.0,2.117582368135751e-22,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,5,4,False,-3.3881317890172014e-21,4.235164736271502e-22,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,-5,-5,False,-8.470329472543003e-22,4.235164736271502e-22,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,-5,5,False,3.3881317890172014e-21,-1.0587911840678754e-22,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,5,-5,False,-0.0,0.0,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,x,5,5,False,-0.0,0.0,False,-3.219646771412954e-15
H1C1B_V2_009,451.0,y,0,0,True,0.15341783369120152,0.846582166308826,True,2.7533531010703882e-14
H1C1B_V2_009,451.0,y,0,-1,False,-3.744242980685652e-19,2.5951090599745104e-19,False,2.7533531010703882e-14
H1C1B_V2_009,451.0,y,0,1,False,6.969392786783335e-19,-5.730321375197749e-20,False,2.7533531010703882e-14
H1C1B_V2_009,451.0,y,-1,0,False,8.445462725361254e-18,8.410899312313297e-18,False,2.7533531010703882e-14
H1C1B_V2_009,451.0,y,1,0,False,-1.0116296126471528e-18,6.538125020864052e-18,False,2.7533531010703882e-14
H1C1B_V2_009,451.0,y,-1,1,False,5.204170427930421e-18,-1.734723475976807e-18,False,2.7533531010703882e-14
H1C1B_V2_009,451.0,y,1,-1,False,3.469446951953614e-18,-1.3010426069826053e-18,False,2.7533531010703882e-14
H1C1B_V2_009,451.0,y,-1,-1,False,-3.469446951953614e-18,-2.168404344971009e-18,False,2.7533531010703882e-14
H1C1B_V2_009,451.0,y,1,1,False,-3.469446951953614e-18,1.951563910473908e-18,False,2.7533531010703882e-14
H1C1B_V2_009,451.0,y,0,2,False,1.3994946919350256e-19,-9.689615158487317e-21,False,2.7533531010703882e-14
H1C1B_V2_009,451.0,y,0,-2,False,1.8245965414404685e-20,-5.601343495915234e-20,False,2.7533531010703882e-14
H1C1B_V2_009,451.0,y,-2,0,False,2.0487902212804776e-20,4.898803252050137e-20,False,2.7533531010703882e-14
H1C1B_V2_009,451.0,y,2,0,False,-7.590602848471658e-21,-8.619888712540827e-21,False,2.7533531010703882e-14
H1C1B_V2_009,451.0,y,-1,-2,False,-6.505213034913027e-19,-7.047314121155779e-19,False,2.7533531010703882e-14
H1C1B_V2_009,451.0,y,-2,-1,False,2.710505431213761e-20,-2.710505431213761e-20,False,2.7533531010703882e-14
H1C1B_V2_009,451.0,y,-2,1,False,5.421010862427522e-20,-1.4907779871675686e-19,False,2.7533531010703882e-14
H1C1B_V2_009,451.0,y,1,-2,False,2.168404344971009e-19,9.215718466126788e-19,False,2.7533531010703882e-14
H1C1B_V2_009,451.0,y,2,-1,False,-0.0,0.0,False,2.7533531010703882e-14
H1C1B_V2_009,451.0,y,2,1,False,-2.710505431213761e-20,-1.6940658945086007e-21,False,2.7533531010703882e-14
H1C1B_V2_009,451.0,y,1,2,False,-1.3010426069826053e-18,4.336808689942018e-19,False,2.7533531010703882e-14
H1C1B_V2_009,451.0,y,-1,2,False,4.336808689942018e-19,-2.168404344971009e-19,False,2.7533531010703882e-14
H1C1B_V2_009,451.0,y,-2,2,False,5.421010862427522e-20,-2.0328790734103208e-20,False,2.7533531010703882e-14
H1C1B_V2_009,451.0,y,2,2,False,-8.470329472543003e-22,6.776263578034403e-21,False,2.7533531010703882e-14
H1C1B_V2_009,451.0,y,2,-2,False,-0.0,0.0,False,2.7533531010703882e-14
H1C1B_V2_009,451.0,y,-2,-2,False,-6.776263578034403e-21,-3.3881317890172014e-21,False,2.7533531010703882e-14
H1C1B_V2_009,451.0,y,0,3,False,1.748907566291738e-20,6.921431061310437e-21,False,2.7533531010703882e-14
H1C1B_V2_009,451.0,y,0,-3,False,-2.5980870268488465e-20,-6.0347530124893785e-22,False,2.7533531010703882e-14
H1C1B_V2_009,451.0,y,-3,0,False,-1.090323120125491e-20,-4.0123852701282674e-20,False,2.7533531010703882e-14
H1C1B_V2_009,451.0,y,3,0,False,-3.5421446142301396e-20,-2.3291875160272264e-20,False,2.7533531010703882e-14
H1C1B_V2_009,451.0,y,-1,-3,False,1.3552527156068805e-20,-6.776263578034403e-21,False,2.7533531010703882e-14
H1C1B_V2_009,451.0,y,-3,1,False,-0.0,2.710505431213761e-20,False,2.7533531010703882e-14
H1C1B_V2_009,451.0,y,-3,-1,False,1.3552527156068805e-20,4.0657581468206416e-20,False,2.7533531010703882e-14
H1C1B_V2_009,451.0,y,3,-1,False,-8.809142651444724e-20,2.710505431213761e-20,False,2.7533531010703882e-14
H1C1B_V2_009,451.0,y,1,-3,False,-1.3552527156068805e-20,3.3881317890172014e-21,False,2.7533531010703882e-14
H1C1B_V2_009,451.0,y,1,3,False,-6.776263578034403e-21,4.0657581468206416e-20,False,2.7533531010703882e-14
H1C1B_V2_009,451.0,y,3,1,False,8.131516293641283e-20,3.3881317890172014e-21,False,2.7533531010703882e-14
H1C1B_V2_009,451.0,y,-1,3,False,6.776263578034403e-21,0.0,False,2.7533531010703882e-14
H1C1B_V2_009,451.0,y,2,-3,False,-0.0,-6.776263578034403e-21,False,2.7533531010703882e-14
H1C1B_V2_009,451.0,y,-3,2,False,-2.117582368135751e-22,0.0,False,2.7533531010703882e-14
H1C1B_V2_009,451.0,y,-3,-2,False,-1.3552527156068805e-20,6.776263578034403e-21,False,2.7533531010703882e-14
H1C1B_V2_009,451.0,y,-2,-3,False,-0.0,0.0,False,2.7533531010703882e-14
H1C1B_V2_009,451.0,y,-2,3,False,-1.3552527156068805e-20,0.0,False,2.7533531010703882e-14
H1C1B_V2_009,451.0,y,3,-2,False,1.0164395367051604e-20,-1.6940658945086007e-21,False,2.7533531010703882e-14
H1C1B_V2_009,451.0,y,3,2,False,-0.0,3.3881317890172014e-21,False,2.7533531010703882e-14
H1C1B_V2_009,451.0,y,2,3,False,5.082197683525802e-21,-3.3881317890172014e-21,False,2.7533531010703882e-14
H1C1B_V2_009,451.0,y,0,4,False,1.7806274365245714e-21,-1.1774901001484597e-20,False,2.7533531010703882e-14
H1C1B_V2_009,451.0,y,0,-4,False,-4.710575497883211e-21,7.977485518911363e-21,False,2.7533531010703882e-14
H1C1B_V2_009,451.0,y,4,0,False,-5.354615528039393e-21,1.436273514211437e-20,False,2.7533531010703882e-14
H1C1B_V2_009,451.0,y,-4,0,False,-2.079853557870711e-20,1.4643825567639184e-21,False,2.7533531010703882e-14
H1C1B_V2_009,451.0,y,1,-4,False,-4.404571325722362e-20,-2.0328790734103208e-20,False,2.7533531010703882e-14
H1C1B_V2_009,451.0,y,1,4,False,1.3552527156068805e-20,-2.710505431213761e-20,False,2.7533531010703882e-14
H1C1B_V2_009,451.0,y,4,-1,False,1.0164395367051604e-20,0.0,False,2.7533531010703882e-14
H1C1B_V2_009,451.0,y,-1,4,False,-3.3881317890172014e-20,6.776263578034403e-21,False,2.7533531010703882e-14
H1C1B_V2_009,451.0,y,-1,-4,False,1.6940658945086007e-20,2.1006417091906648e-19,False,2.7533531010703882e-14
H1C1B_V2_009,451.0,y,-4,-1,False,3.049318610115481e-20,-1.6940658945086007e-20,False,2.7533531010703882e-14
H1C1B_V2_009,451.0,y,4,1,False,8.470329472543003e-21,1.0164395367051604e-20,False,2.7533531010703882e-14
H1C1B_V2_009,451.0,y,-4,1,False,1.0164395367051604e-20,5.082197683525802e-21,False,2.7533531010703882e-14
H1C1B_V2_009,451.0,y,-3,3,False,4.235164736271502e-22,4.235164736271502e-22,False,2.7533531010703882e-14
H1C1B_V2_009,451.0,y,3,3,False,-1.6940658945086007e-21,-1.6940658945086007e-21,False,2.7533531010703882e-14
H1C1B_V2_009,451.0,y,-3,-3,False,-0.0,-1.6940658945086007e-21,False,2.7533531010703882e-14
