angle_minus_positive_target_deg,angle_deg,incoherent_intensity_proxy
-39.31205992769151,-3.240558360548653,2.0412180405280673e-06
-39.254645296467935,-3.183143729325083,2.213816983090051e-06
-39.19723386472337,-3.125732297580516,2.3952003592352745e-06
-39.13982557428907,-3.0683240071462197,2.5853736473374974e-06
-39.082420367024845,-3.010918799881995,2.7843014711856405e-06
-39.02501818481848,-2.9535166176756245,2.991892606516549e-06
-38.96761896958522,-2.8961174024423677,3.2079844633294608e-06
-38.910222663267234,-2.838721096124382,3.4323276845260293e-06
-38.85282920783306,-2.78132764069021,3.664571551947979e-06
-38.79543854527712,-2.723936978134268,3.904250911420994e-06
-38.73805061761912,-2.666549050476272,4.150775316800589e-06
-38.68066536690358,-2.609163799760731,4.403421048607078e-06
-38.623282735199254,-2.5517811680564026,4.661326586552547e-06
-38.56590266459865,-2.494401097455796,4.923492009570062e-06
-38.50852509721744,-2.43702353007459,5.1887826657706165e-06
-38.45114997519399,-2.3796484080511373,5.4559373032775626e-06
-38.39377724068877,-2.3222756735459202,5.723580687371991e-06
-38.336406835883906,-2.2649052687410527,5.990240556845608e-06
-38.27903870298256,-2.2075371358397056,6.254368600362711e-06
-38.221672784208465,-2.1501712170656115,6.514364969540718e-06
-38.16430902180537,-2.09280745466252,6.768605696671569e-06
-38.10694735803656,-2.035445790893706,7.015472258226275e-06
-38.04958773518425,-1.9780861680413928,7.253382426292271e-06
-37.992230095549104,-1.9207285284062543,7.480821483476408e-06
-37.93487438144977,-1.8633728143069102,7.6963728457352e-06
-37.87752053522221,-1.8060189680793564,7.8987471436714e-06
-37.82016849921933,-1.7486669320764736,8.086808856014589e-06
-37.762818215810334,-1.6913166486674833,8.259599667584013e-06
-37.70546962738032,-1.633968060237461,8.416357834740174e-06
-37.64812267632962,-1.576621109186764,8.556532979465631e-06
-37.590777305073395,-1.51927573793054,8.679795892868713e-06
-37.533433456041045,-1.461931888898191,8.786043103230812e-06
-37.47609107167573,-1.4045895045328811,8.875396145265006e-06
-37.418750094433825,-1.3472485272909696,8.948195648292382e-06
-37.36141046678438,-1.2899088996415213,9.004990533939748e-06
-37.30407213120862,-1.2325705640657685,9.046522771526908e-06
-37.246735030199474,-1.175233463056624,9.073708275126919e-06
-37.189399106260964,-1.1178975391181123,9.087614635002334e-06
-37.132064301907725,-1.060562734764875,9.089436453702022e-06
-37.07473055966452,-1.0032289925216726,9.080469100995402e-06
-37.017397822065675,-0.9458962549228209,9.062081711055911e-06
-36.960066031654556,-0.8885644645117007,9.035690220540474e-06
-36.902735130983075,-0.831233563840225,9.002731189665367e-06
-36.845405062611206,-0.7739034954683507,8.964637063719138e-06
-36.78807576910637,-0.7165742019635141,8.922813424593413e-06
-36.730747193042994,-0.659245625900143,8.878618656763102e-06
-36.673419277001976,-0.6019177098591244,8.833346316317805e-06
-36.61609196357017,-0.544590396427316,8.788210352108119e-06
-36.55876519533984,-0.4872636281969832,8.744333191816138e-06
-36.501438914908164,-0.42993734776531184,8.702736579455004e-06
-36.44411306487673,-0.3726114977338758,8.664334940460394e-06
-36.386787587851,-0.31528602070815004,8.629930961225107e-06
-36.3294624264398,-0.2579608592969469,8.6002130055292e-06
-36.27213752325478,-0.2006359561119229,8.57575395334025e-06
-36.214812820909934,-0.14331125376708362,8.55701103893192e-06
-36.157488262021076,-0.08598669487822125,8.544326284699102e-06
-36.10016378920528,-0.028662222062428116,8.53792717245941e-06
-36.04283934508042,0.028662222062435815,8.537927262077395e-06
-35.98551487226462,0.08598669487822895,8.544326553396777e-06
-35.928190313375765,0.14331125376709128,8.557011486233603e-06
-35.87086561103092,0.20063595611193055,8.57575457843084e-06
-35.813540707845895,0.2579608592969546,8.600213807221674e-06
-35.756215546434696,0.31528602070815775,8.629931937917214e-06
-35.69889006940897,0.3726114977338835,8.66433609008245e-06
-35.64156421937754,0.42993734776531184,8.702737899411183e-06
-35.58423793894586,0.48726362819699093,8.744334678922076e-06
-35.52691117071553,0.5445903964273238,8.788212002527924e-06
-35.46958385728372,0.6019177098591321,8.833348125503417e-06
-35.412255941242705,0.6592456259001508,8.878620619399381e-06
-35.35492736517933,0.7165742019635217,8.922815534551791e-06
-35.29759807167449,0.7739034954683583,8.96463931402272e-06
-35.24026800330262,0.8312335638402326,9.002733572468012e-06
-35.18293710263114,0.8885644645117083,9.035692727121719e-06
-35.125605312220024,0.9458962549228287,9.062084331833499e-06
-35.068272574621176,1.0032289925216804,9.080471825556232e-06
-35.010938832377974,1.0605627347648827,9.089439270851958e-06
-34.953604028024735,1.11789753911812,9.087617532834562e-06
-34.89626810408622,1.1752334630566317,9.073711241108238e-06
-34.83893100307708,1.2325705640657763,9.046525792600166e-06
-34.78159266750133,1.2899088996415213,9.004993596640887e-06
-34.724253039851874,1.3472485272909773,8.948198738879247e-06
-34.66691206260997,1.4045895045328889,8.875399249855579e-06
-34.609569678244654,1.4619318888981985,8.786046207947345e-06
-34.552225829212304,1.5192757379305475,8.679798983984843e-06
-34.49488045795608,1.5766211091867715,8.556536043552966e-06
-34.43753350690538,1.6339680602374687,8.41636085881105e-06
-34.380184918475365,1.691316648667491,8.259602639227298e-06
-34.32283463506637,1.7486669320764812,8.086811763521521e-06
-34.26548259906349,1.8060189680793644,7.898749976148924e-06
-34.20812875283593,1.8633728143069177,7.696375593204428e-06
-34.15077303873659,1.9207285284062618,7.4808241369545594e-06
-34.09341539910145,1.9780861680414004,7.253384977856648e-06
-34.03605577624914,2.0354457908937134,7.015474701059549e-06
-33.978694112480326,2.0928074546625277,6.768608025088101e-06
-33.92133035007724,2.1501712170656115,6.514367178994051e-06
-33.86396443130314,2.207537135839713,6.254370687435025e-06
-33.80659629840179,2.2649052687410602,5.99024251922011e-06
-33.74922589359693,2.322275673545928,5.723582523789905e-06
-33.69185315909171,2.3796484080511453,5.455939013481347e-06
-33.634478037068256,2.437023530074598,5.18878425043556e-06
-33.577100469687046,2.494401097455804,4.923493470226388e-06
-33.519720399086445,2.5517811680564106,4.661327925500373e-06
-33.46233776738212,2.6091637997607386,4.403422268826481e-06
-33.404952516666576,2.6665490504762794,4.150776421859057e-06
-33.34756458900858,2.7239369781342755,3.904251905380393e-06
-33.29017392645264,2.7813276406902174,3.664572439273057e-06
-33.232780471018465,2.83872109612439,3.4323284699961412e-06
-33.175384164700475,2.8961174024423757,3.207985151955077e-06
-33.11798494946722,2.953516617675632,2.9918932034618342e-06
-33.06058276726086,3.010918799881995,2.7843019816980535e-06
-33.00317755999663,3.068324007146227,2.5853740766851233e-06
-32.94576926956233,3.1257322975805235,2.3952007126523437e-06
-32.888357837817765,3.183143729325091,2.2138172657308655e-06
-32.83094320659419,3.2405583605486608,2.0412182574292434e-06
-32.773525317693846,3.2979762494490052,1.87737126032618e-06
-32.71610411288933,3.3553974542535205,1.7222292511194432e-06
-32.65867953392312,3.4128220332197308,1.5757410609325942e-06
-32.601251522507006,3.4702500446358466,1.4378596972959665e-06
-32.54382002032158,3.5276815468212717,1.3085484398594156e-06
-32.48638496901566,3.5851165981271915,1.1877847360507987e-06
-32.428946310205774,3.6425552569370816,1.0755620373036356e-06
-32.371503985475584,3.699997581667268,9.718898155339954e-07
-32.31405793637542,3.7574436307674355,8.767920785778503e-07
-32.25660810442163,3.8148934627212228,7.9030475879018e-07
-32.19915443109612,3.872347136046731,7.12472378762606e-07
-32.141696857845766,3.92980470929709,6.433444013622115e-07
-32.08423532608188,3.98726624106097,5.829716486972024e-07
-32.02676977717967,4.044731789963177,5.314031282334387e-07
-31.969300152477672,4.10220141466518,4.886835374481868e-07
-31.911826393277224,4.159675173865631,4.54851635526953e-07
-31.854348440841882,4.21715312630097,4.2993957694322476e-07
-31.796866236396916,4.274635330745936,4.1397320312735073e-07
-31.739379721128707,4.332121846014147,4.0697319089712216e-07
-31.68188883618425,4.389612730958604,4.0895686588174985e-07
-31.62439352267054,4.447108044472313,4.199404114220149e-07
-31.56689372165406,4.504607845488791,4.399411432778067e-07
-31.5093893741602,4.562112192982652,4.689794818686555e-07
-31.45188042117273,4.61962114597012,5.070802394895918e-07
-31.394366803633208,4.677134763509645,5.542728514334238e-07
-31.33684846244043,4.734653104702426,6.105902172472208e-07
-31.279325338449866,4.792176228692988,6.760658800632393e-07
-31.22179737247314,4.849704194669711,7.507293553115396e-07
-31.16426450527741,4.907237061865444,8.345995211427472e-07
-31.10672667758481,4.964774889558042,9.276760965198174e-07
-31.049183830071946,5.022317737070907,1.0299293533366316e-06
-30.99163590336925,5.079865663773602,1.1412883297450403e-06
-30.934082838060462,5.137418729082392,1.261627926593343e-06
-30.876524574682033,5.194976992460819,1.3907553711205166e-06
-30.818961053722603,5.252540513420248,1.5283966159115838e-06
-30.76139221562237,5.3101093515204845,1.6741833014849123e-06
-30.703818000772543,5.367683566370308,1.827640943693139e-06
-30.64623834951478,5.425263217628076,1.988179009593853e-06
-30.588653202140605,5.482848365002249,2.155083516239838e-06
-30.531062498890822,5.54043906825203,2.3275127261348095e-06
-30.47346617995495,5.598035387187902,2.5044964226254265e-06
-30.415864185470628,5.655637381672224,2.68493913146391e-06
-30.35825645552307,5.713245111619783,2.867627515736895e-06
-30.300642930144434,5.770858636998417,3.051242016024024e-06
-30.243023549313275,5.828478017829579,3.23437264262245e-06
-30.185398252953956,5.886103314188897,3.4155386591362523e-06
-30.127766980936048,5.943734586206806,3.5932117341182934e-06
-30.07012967307375,6.001371894069103,3.7658419871030936e-06
-30.0124862691253,6.0590152980175525,3.931886224172507e-06
-29.954836708792406,6.116664858350448,4.08983755226492e-06
-29.89718093171961,6.174320635423244,4.238255485816545e-06
-29.83951887749373,6.231982689649123,4.375795617738843e-06
-29.78185048564325,6.289651081499604,4.50123792141916e-06
-29.724175695637744,6.347325871505109,4.613512782001289e-06
-29.66649444688725,6.405007120255602,4.71172392262938e-06
-29.608806678741686,6.462694888401169,4.7951674919860406e-06
-29.551112330490234,6.520389236652617,4.863346709196257e-06
-29.49341134136079,6.578090225782061,4.915981615574407e-06
-29.435703650519287,6.635797916623567,4.953013653280643e-06
-29.37798919706912,6.693512370073735,4.9746049714892455e-06
-29.32026792005057,6.751233647092285,4.981132543503803e-06
-29.26253975844014,6.80896180870271,4.9731773556625375e-06
-29.204804651149995,6.866696915992858,4.951509093438537e-06
-29.147062537027296,6.924439030115558,4.9170668950616765e-06
-29.08931335485365,6.982188212289203,4.870936862426192e-06
-29.031557043344435,7.039944523798416,4.81432710836313e-06
-28.973793541148222,7.097708025994631,4.748541175329094e-06
-28.91602278684612,7.155478780296733,4.674950681523643e-06
-28.858244718951212,7.213256848191642,4.594968036344982e-06
-28.800459275907862,7.271042291234991,4.5100200194766e-06
-28.742666396091145,7.3288351710517095,4.421522939824535e-06
-28.68486601780618,7.386635549336675,4.330859986402678e-06
-28.627058079287547,7.444443487855305,4.239361258617238e-06
-28.569242518698616,7.502259048444236,4.148286824599461e-06
-28.511419274130922,7.560082293011931,4.058813010169206e-06
-28.453588283603565,7.617913283539289,3.972021974756965e-06
-28.39574948506252,7.675752082080334,3.8888944910823085e-06
-28.337902816380033,7.733598750762819,3.810305718999712e-06
-28.280048215353982,7.7914533517888716,3.7370236562903767e-06
-28.22218561970723,7.849315947435625,3.6697098648446265e-06
-28.164314967086963,7.9071866000558915,3.608922012906111e-06
-28.10643619506407,7.965065372078785,3.555117744676822e-06
-28.04854924113247,8.022952326010385,3.5086593879528004e-06
-27.990654042708506,8.080847524434347,3.4698190374251984e-06
-27.932750537130236,8.138751030012617,3.4387836032751137e-06
-27.87483866165681,8.196662905486045,3.41565948788284e-06
-27.8169183534678,8.254583213675053,3.4004766429796432e-06
-27.758989549662576,8.312512017480277,3.393191859719037e-06
-27.7010521872596,8.370449379883256,3.393691248776708e-06
-27.643106203195764,8.42839536394709,3.401791970384215e-06
-27.58515153432579,8.486350032817066,3.417243369017776e-06
-27.527188117421463,8.54431344972139,3.4397277486515942e-06
-27.46921588917105,8.602285677971803,3.4688610871937507e-06
-27.41123478617856,8.66026678096429,3.5041940291490055e-06
-27.35324474496314,8.718256822179715,3.545213511147592e-06
-27.295245701958315,8.77625586518454,3.591345364581577e-06
-27.237237593511374,8.834263973631478,3.6419582034947246e-06
-27.17922035588267,8.892281211260185,3.696368845817941e-06
-27.12119392524493,8.950307641897924,3.7538494351299215e-06
-27.063158237682565,9.00834332946029,3.8136363326584524e-06
-27.00511322919099,9.066388337951862,3.874940740515433e-06
-26.947058835675936,9.124442731466917,3.936960903189152e-06
-26.888994992952757,9.182506574190096,3.9988956215199165e-06
-26.830921636745714,9.240579930397141,4.05995870825327e-06
-26.772838702687288,9.298662864455567,4.119393923027774e-06
-26.714746126317504,9.35675544082535,4.176489852946877e-06
-26.656643843083195,9.41485772405966,4.230594157444213e-06
-26.59853178833729,9.472969778805563,4.281126576560385e-06
-26.540409897338133,9.53109166980472,4.3275901122264835e-06
-26.48227810524877,9.589223461894083,4.369579833415618e-06
-26.424136347136212,9.647365220006643,4.406788827234754e-06
-26.36598455797072,9.705517009172132,4.439010916791605e-06
-26.30782267262511,9.763678894517742,4.4661398891314736e-06
-26.249650625874025,9.82185094126883,4.488165117548298e-06
-26.19146835239318,9.880033214749675,4.505163615922876e-06
-26.133275786758666,9.938225780384188,4.5172887214394695e-06
-26.075072863446195,9.996428703696656,4.524755758646279e-06
-26.01685951683042,10.054642050312435,4.5278251848265804e-06
-25.958635681184113,10.112865885958742,4.526783846779562e-06
-25.900401290677483,10.17110027646537,4.52192508574519e-06
-25.842156279377452,10.229345287765401,4.513528504673088e-06
-25.78390058124685,10.287600985896002,4.501840255905822e-06
-25.725634130143707,10.345867436999146,4.487054714671788e-06
-25.667356859820487,10.404144707322365,4.469298373250977e-06
-25.609068703923363,10.462432863219492,4.448616722704527e-06
-25.550769595991408,10.520731971151445,4.424964785794116e-06
-25.49245946945588,10.57904209768697,4.3982018299636315e-06
-25.43413825763944,10.637363309503415,4.368090628317806e-06
-25.375805893755395,10.695695673387458,4.334301455988687e-06
-25.31746231090692,10.754039256235936,4.2964208166923895e-06
-25.259107442086275,10.812394125056578,4.2539646978545305e-06
-25.20074122017406,10.870760346968796,4.206395960908137e-06
-25.14236357793842,10.929137989204433,4.153145294617964e-06
-25.083974448034255,10.987527119108599,4.0936350014458784e-06
-25.025573763002427,11.045927804140424,4.027304757071833e-06
-24.96716145526903,11.104340111873823,3.953638387078869e-06
-24.90873745714451,11.162764109998344,3.8721906469011415e-06
-24.850301700822932,11.221199866319921,3.782612974173337e-06
-24.79185411838116,11.279647448761693,3.684677207575225e-06
-24.733394641778073,11.33810692536478,3.5782963322751137e-06
-24.674923202853726,11.396578364289129,3.4635414164851015e-06
-24.61643973332857,11.455061833814284,3.3406540421193474e-06
-24.55794416480262,11.513557402340235,3.2100536992853093e-06
-24.49943642875467,11.572065138388185,3.072339802311865e-06
-24.440916456541434,11.63058511060142,2.928288186304748e-06
-24.38238417939675,11.689117387746101,2.7788421493553937e-06
-24.323839528430735,11.747662038712118,2.6250983078920815e-06
-24.265282434628986,11.806219132513869,2.468287722857705e-06
-24.2067128288517,11.864788738291152,2.309752924632834e-06
-24.14813064183287,11.923370925309982,2.15092160804755e-06
-24.089535804179455,11.981965762963396,1.9932778798340835e-06
-24.03092824637049,12.040573320772364,1.8383320153389218e-06
-23.972307898756267,12.099193668386587,1.6875897167591515e-06
-23.91367469155748,12.157826875585375,1.5425218608541266e-06
-23.85502855486437,12.216473012278486,1.4045356810171488e-06
-23.796369418635834,12.275132148507018,1.2749482494554563e-06
-23.737697212698652,12.3338043544442,1.1549630142306414e-06
-23.679011866746492,12.392489700396359,1.0456500085749553e-06
-23.62031331033912,12.451188256803734,9.479301927761514e-07
-23.5616014729015,12.50990009424135,8.625642192846426e-07
-23.502876283722934,12.568625283419921,7.901457371790993e-07
-23.444137671956128,12.627363895186726,7.310991803769988e-07
-23.38538556661637,12.686116000526484,6.856818222964597e-07
-23.326619896580567,12.744881670562286,6.539897346911923e-07
-23.267840590586445,12.803660976556408,6.359671657494216e-07
-23.20904757723153,12.862453989911321,6.314187567188646e-07
-23.150240784972326,12.921260782170526,6.400239503542377e-07
-23.091420142123376,12.98008142501948,6.61352909946799e-07
-23.03258557685634,13.03891599028651,6.948832646231221e-07
-22.97373701719912,13.097764549943731,7.400170235410418e-07
-22.914874391034864,13.156627176107989,7.960970557381897e-07
-22.855997626101132,13.215503941041721,8.624226096802685e-07
-22.797106649988876,13.274394917153977,9.382634420267549e-07
-22.738201390141555,13.333300177001298,1.0228722331095014e-06
-22.679281773854182,13.392219793288671,1.1154950810507229e-06
-22.62034772827237,13.45115383887048,1.2153799812127653e-06
-22.561399180391412,13.510102386751441,1.3217833069028308e-06
-22.502436057055277,13.569065510087574,1.4339744056242952e-06
-22.44345828495569,13.628043282187164,1.5512385081477348e-06
-22.38446579063119,13.687035776511662,1.6728782117608801e-06
-22.325458500466087,13.746043066676766,1.7982138419098158e-06
-22.26643634068955,13.805065226453305,1.9265830169905624e-06
-22.207399237374602,13.864102329768249,2.0573397395031143e-06
-22.148347116437158,13.923154450705693,2.18985331459288e-06
-22.089279903635013,13.98222166350784,2.3235073567610323e-06
-22.030197524566848,14.041304042576005,2.4576990907699933e-06
-21.9710999046713,14.100401662471556,2.5918390877874763e-06
-21.911986969225836,14.159514597917015,2.725351507372393e-06
-21.85285864334586,14.218642923796992,2.857674844980871e-06
-21.79371485198363,14.277786715159225,2.988263118150284e-06
-21.734555519927262,14.33694604721559,3.1165873669261785e-06
-21.67538057179972,14.39612099534313,3.2421372993290585e-06
-21.61618993205777,14.45531163508508,3.3644228837643393e-06
-21.556983524990937,14.514518042151916,3.4829756792845107e-06
-21.497761274720517,14.573740292422336,3.597349702400128e-06
-21.438523105198463,14.632978461944392,3.7071216553922135e-06
-21.379268940206362,14.692232626936491,3.811890384304358e-06
-21.31999870335441,14.751502863788442,3.9112754923850686e-06
-21.26071231808031,14.810789249062543,4.004915103141048e-06
-21.201409707648217,14.870091859494636,4.0924628420143605e-06
-21.142090795147674,14.929410771995181,4.173584182147456e-06
-21.082755503492542,14.988746063650309,4.2479523726335386e-06
-21.0234037554199,15.048097811722954,4.315244231987875e-06
-20.96403547348895,15.107466093653905,4.375136140572906e-06
-20.904650580079924,15.166850987062928,4.42730059923387e-06
-20.845248997393025,15.226252569749828,4.471403734186089e-06
-20.785830647447252,15.285670919695601,4.507104118049234e-06
-20.726395452079345,15.34510611506351,4.534053242889286e-06
-20.666943332942616,15.40455823420024,4.551897923572618e-06
-20.607474211505895,15.464027355636956,4.560284830373792e-06
-20.547988009052336,15.523513558090517,4.558867251626456e-06
-20.488484646678284,15.58301692046457,4.547314074465215e-06
-20.42896404529217,15.642537521850686,4.525320849574661e-06
-20.369426125613316,15.702075441529535,4.4926226802986216e-06
-20.309870808170846,15.761630758972007,4.449008553897553e-06
-20.25029801330242,15.821203553840432,4.3943366197573664e-06
-20.190707661153212,15.88079390598964,4.328549822349752e-06
-20.131099671674576,15.940401895468275,4.2516912216026094e-06
-20.07147396462298,16.00002760251987,4.163918285108084e-06
-20.011830459558766,16.059671107584087,4.065515419199216e-06
-19.952169075844967,16.119332491297886,3.9569040219368195e-06
-19.892489732646123,16.17901183449673,3.83864939150648e-06
-19.832792348927033,16.23870921821582,3.711463907839633e-06
-19.77307684345158,16.298424723691273,3.576206021194506e-06
-19.713343134781528,16.358158432361325,3.4338747251104742e-06
-19.653591141275214,16.41791042586764,3.285599357265529e-06
-19.593820781086386,16.477680786056467,3.1326247537468893e-06
-19.534031972162925,16.537469594979928,2.976291972532333e-06
-19.474224632245623,16.59727693489723,2.818014992366573e-06
-19.414398678866906,16.657102888275947,2.6592539752091995e-06
-19.354554029349554,16.7169475377933,2.5014858456410133e-06
-19.29469060080552,16.776810966337333,2.346173081153615e-06
-19.234808310134515,16.83669325700834,2.194731716100176e-06
-19.174907074022833,16.89659449312002,2.0484996334611046e-06
-19.114986808942014,16.95651475820084,1.9087062482001266e-06
-19.055047431147546,17.016454135995307,1.776444671322496e-06
-18.99508885667756,17.07641271046529,1.6526473841639602e-06
-18.935111001351544,17.13639056579131,1.5380663492682487e-06
-18.87511378076894,17.19638778637391,1.4332583407281444e-06
-18.815097110307953,17.2564044568349,1.3385760981795626e-06
-18.755060905124058,17.316440662018795,1.254165701494673e-06
-18.695005080148746,17.376496486994107,1.1799703357269544e-06
-18.634929550088167,17.436572017054687,1.1157403771490558e-06
-18.57483422942173,17.496667337721124,1.0610494910569665e-06
-18.514719032400762,17.55678253474209,1.0153162003645993e-06
-18.454583873047117,17.616917694095736,9.778301706261657e-07
-18.39442866515184,17.677072901991014,9.47782271085314e-07
-18.33425332227367,17.737248244869182,9.242973206796629e-07
-18.27405775773774,17.797443809405113,9.064683192199381e-07
-18.2138418846341,17.857659682508753,8.933909020800853e-07
-18.153605615816335,17.917895951326518,8.841967445914254e-07
-18.093348863900122,17.97815270324273,8.780846807516183e-07
-18.033071541261798,18.038430025881055,8.743483885205637e-07
-17.9727735600369,18.098728007105954,8.723996274729229e-07
-17.91245483211876,18.15904673502409,8.717861885537028e-07
-17.852115269156997,18.219386297985857,8.722039230613868e-07
-17.791754782556023,18.27974678458683,8.735024502680679e-07
-17.731373283473644,18.34012828366921,8.756843907343614e-07
-17.670970682819494,18.40053088432336,8.788982252105384e-07
-17.610546891253588,18.460954675889266,8.834251266622506e-07
-17.55010181918476,18.521399747958093,8.896603453033512e-07
-17.48963537676924,18.581866190373614,8.980899341351684e-07
-17.429147473909026,18.642354093233827,9.09263777052788e-07
-17.368638020250394,18.70286354689246,9.237660162053105e-07
-17.30810692518236,18.763394641960492,9.421840648467439e-07
-17.24755409783512,18.823947469307733,9.65077433190211e-07
-17.186979447078475,18.88452212006438,9.929475866503433e-07
-17.126382881520264,18.94511868562259,1.026209999291245e-06
-17.065764309504786,19.005737257638067,1.065169463284529e-06
-17.005123639111222,19.06637792803163,1.1099995725934623e-06
-16.94446077815199,19.127040788990865,1.1607271224451782e-06
-16.883775634171144,19.18772593297171,1.2172219632771264e-06
-16.82306811444279,19.248433452700063,1.2791926275635204e-06
-16.762338125969407,19.309163441173446,1.3461878196329537e-06
-16.70158557548022,19.369915991662634,1.41760363182406e-06
-16.64081036942953,19.430691197713323,1.4926961343715282e-06
-16.580012413995114,19.49148915314774,1.5705987898832843e-06
-16.51919161507644,19.552309952066413,1.6503439737448194e-06
-16.458347878293083,19.61315368884977,1.7308877455122387e-06
-16.39748110898296,19.674020458159895,1.811136917990666e-06
-16.336591212200652,19.7349103549422,1.8899774131466847e-06
-16.275678092715694,19.79582347442716,1.966302878343957e-06
-16.214741655010815,19.856759912132038,2.039042561855999e-06
-16.153781803280214,19.91771976386264,2.107187510685353e-06
-16.092798441427846,19.978703125715008,2.169814252302363e-06
-16.031791473065574,20.03971009407728,2.2261052495525285e-06
-15.970760801511464,20.10074076563139,2.2753655681448137e-06
-15.909706329787962,20.16179523735489,2.3170353615637503e-06
-15.848627960620124,20.22287360652273,2.3506979513033666e-06
-15.787525596433781,20.283975970709072,2.3760834533409795e-06
-15.726399139353713,20.34510242778914,2.393068067428278e-06
-15.665248491201893,20.40625307594096,2.401669297412557e-06
-15.60407355349551,20.467428013647343,2.402037502695923e-06
-15.542874227445207,20.528627339697646,2.394444288554849e-06
-15.48165041395318,20.589851153189674,2.3792683231807244e-06
-15.420402013611305,20.651099553531548,2.3569792202053018e-06
-15.359128926699238,20.712372640443615,2.3281201468455687e-06
-15.297831053182499,20.773670513960354,2.2932898107493563e-06
-15.236508292710553,20.8349932744323,2.2531244455449972e-06
-15.17516054461493,20.896341022527924,2.2082803595000943e-06
-15.113787707907179,20.957713859235675,2.1594175379600695e-06
-15.052389681276996,21.019111885865858,2.107184703359658e-06
-14.990966363090202,21.08053520405265,2.052206141895121e-06
-14.929517651386789,21.141983915756065,1.995070508752957e-06
-14.868043443878904,21.20345812326395,1.9363217291933606e-06
-14.80654363794882,21.264957929194033,1.8764520253420504e-06
-14.745018130646987,21.326483436495867,1.8158970220648296e-06
-14.683466818689887,21.388034748452966,1.755032822673349e-06
-14.621889598458043,21.44961196868481,1.6941748982847547e-06
-14.56028636599395,21.511215201148904,1.6335786041797802e-06
-14.498657016999964,21.57284455014289,1.5734411221285526e-06
-14.437001446836248,21.634500120306605,1.5139046280155112e-06
-14.375319550518618,21.696182016624235,1.4550604969341703e-06
-14.313611222716446,21.757890344426407,1.3969543802624388e-06
-14.25187635775055,21.819625209392303,1.3395920175931261e-06
-14.190114849590959,21.881386717551894,1.2829456770479122e-06
-14.128326591854805,21.94317497528805,1.2269611467095349e-06
-14.066511477804134,22.00499008933872,1.1715652241801946e-06
-14.004669400343687,22.066832166799166,1.1166736676136702e-06
-13.942800252018714,22.12870131512414,1.062199577665677e-06
-13.880903925012692,22.19059764213016,1.0080621742076225e-06
-13.818980311145172,22.25252125599768,9.541959138645274e-07
-13.757029301869423,22.31447226527343,9.005598649988763e-07
-13.695050788270201,22.376450778872652,8.471472172073097e-07
-13.63304466106145,22.438456906081402,7.939947552020591e-07
-13.571010810583989,22.500490756558865,7.411920753955883e-07
-13.50894912680321,22.562552440339644,6.888902714987429e-07
-13.446859499306697,22.624642067836156,6.373097672798632e-07
-13.38474181730188,22.686759749840974,5.867469347530183e-07
-13.32259596961373,22.748905597529124,5.375791087704799e-07
-13.26042184468223,22.811079722460622,4.902675981780637e-07
-13.198219330560093,22.87328223658276,4.453583025670706e-07
-13.13598831491026,22.935513252232592,4.0347957452843876e-07
-13.073728685003491,22.997772882139362,3.6533702138591717e-07
-13.011440327715903,23.06006123942695,3.317050176166978e-07
-12.949123129526466,23.122378437616387,3.0341479820430776e-07
-12.886776976514565,23.18472459062829,2.8133912132954425e-07
-12.82440175435741,23.247099812785443,2.6637362215191396e-07
-12.761997348327547,23.309504218815306,2.594151229028606e-07
-12.699563643290308,23.371937923852546,2.613373121159092e-07
-12.637100523701239,23.434401043441614,2.7296435090420326e-07
-12.57460787360349,23.496893693539363,2.950430997462426e-07
-12.512085576625246,23.559415990517607,3.2821477821087946e-07
-12.449533515977052,23.6219680511658,3.729869657194664e-07
-12.386951574449245,23.684549992693608,4.297069177529925e-07
-12.32433963440921,23.747161932733643,4.985372038105741e-07
-12.261697577798724,23.80980398934413,5.794346671500724e-07
-12.19902528613127,23.872476281011583,6.721336596614509e-07
-12.13632264048929,23.935178926653563,7.761344176168792e-07
-12.073589521521459,23.997912045621394,8.906973167944718e-07
-12.010825809439904,24.06067575770295,1.0148435816966742e-06
-11.948031384017458,24.123470183125395,1.1473628281481523e-06
-11.885206124584798,24.186295442558055,1.2868275979342354e-06
-11.822349910027643,24.24915165711521,1.431614806172805e-06
-11.759462618783928,24.312038948358925,1.5799337757108107e-06
-11.696544128840909,24.374957438301944,1.7298602876182364e-06
-11.633594317732285,24.437907249410568,1.879375842735645e-06
-11.57061306253528,24.500888504607573,2.026411116008858e-06
-11.507600239867703,24.56390132727515,2.168892402247661e-06
-11.44455572588505,24.626945841257804,2.3047897072280814e-06
-11.381479396277427,24.690022170865426,2.432165038609894e-06
-11.318371126266616,24.753130440876237,2.5492194021586814e-06
-11.25523079060304,24.816270776539813,2.6543370134833344e-06
-11.192058263562718,24.879443303580135,2.746125295026891e-06
-11.128853418944175,24.94264814819868,2.823449341255248e-06
-11.065616130065372,25.00588543707748,2.885459698529861e-06
-11.002346269760615,25.06915529738224,2.9316125145695686e-06
-10.939043710377337,25.132457856765516,2.961681358331568e-06
-10.875708323773004,25.19579324336985,2.9757602855745825e-06
-10.812339981311887,25.259161585830967,2.9742580180442206e-06
-10.748938553861873,25.32256301328098,2.957883404031362e-06
-10.68550391179122,25.385997655351634,2.9276226235038132e-06
-10.622035924965274,25.44946564217758,2.8847088806993474e-06
