candidate_id,geometry_hash,topology,N,H_nm,L_nm,C_nm,M,effective_center_nm,spectral_peak_nm,spectral_FWHM_nm,T448,T450,T453,edge_stability,normal_to_40_60_ratio,FAB_pass,PERF_pass,combined_pass,layer_count,total_thickness_nm,pareto_view_name,candidate_role_suggestion
EX_N5_L78_H42_C159,c55cdec5512b34c1ffafc74d509a652bb2d701bc6fc76570ab83db8308b55a83,Explicit,5,42,78,159,,159.0,443.0,0.0,0.004236613534353378,0.0023352373387222785,0.001291732983573656,0.001291732983573656,0.24962006349408308,false,false,false,21,1359.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L78_H42_C160,43bd4e2c926ff20a57007f3220722690925c8c4a0aa251eef3b6e92497b5baa2,Explicit,5,42,78,160,,160.0,444.0,0.0,0.006906894302409412,0.0032697663542749834,0.001623262593663449,0.001623262593663449,0.3408248981628981,false,false,false,21,1360.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L79_H42_C154,a6a6d40a6f33d8d9a52f327e49ea6c70712d6e49d89f35bd610543d66d5a39ee,Explicit,5,42,79,154,,154.0,438.5,0.0,0.0011627586048349593,0.0008519845186642831,0.00060084836893498,0.00060084836893498,0.1285649692343099,false,false,false,21,1364.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L79_H42_C155,51f47c53741551350626f5e71f5cef2d0b464aa324728613b982793af8600a26,Explicit,5,42,79,155,,155.0,439.5,0.0,0.0014824780090538412,0.0010382323523173051,0.0007008077167330774,0.0007008077167330774,0.1555989809274889,false,false,false,21,1365.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L79_H42_C156,f560ca097d8e0281dc0eae9dc8b007de26d4af07e4f8609e3f0e6a45fa3b7f2d,Explicit,5,42,79,156,,156.0,440.5,0.0,0.0019564271918393245,0.0012940660478782296,0.0008286503461147768,0.0008286503461147768,0.19200952638993943,false,false,false,21,1366.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L79_H42_C159,55ea949c577617bfdf0eef55e3a425b2da0dc686697f1518bdb71bbbb372ee80,Explicit,5,42,79,159,,159.0,444.0,0.0,0.006420847186123013,0.0030751563620554445,0.0015310907157224012,0.0015310907157224012,0.4299347014584799,false,false,false,21,1369.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L79_H42_C160,18643b897ff2b106b087c7f91289fc38550b73a7e5c8c0defe70c42352a9c678,Explicit,5,42,79,160,,160.0,445.0,0.0,0.012069078542086522,0.0045869038102766945,0.00197967486016626,0.00197967486016626,0.6182244751777077,false,false,false,21,1370.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L80_H42_C154,bd5ad4b621a4ccf0029954f08483053d946f21849994e2f514d8e3cf7a5ab0d3,Explicit,5,42,80,154,,154.0,439.5,0.0,0.0014213783843475972,0.0009948056234866307,0.000668949912026304,0.000668949912026304,0.1972100212251033,false,false,false,21,1374.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L80_H42_C155,59c19f18ab1bc2e0bfd45902108a7a1ff93e93867508cc3db49ac0d3123fb9a8,Explicit,5,42,80,155,,155.0,440.5,0.0,0.0018695867467845941,0.0012375658523926286,0.0007902490501946334,0.0007902490501946334,0.24254692356887805,false,false,false,21,1375.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L80_H42_C156,06b338657718d15b7c6253125e13d5325f6ebbdd95831d9af8a1c5a16eb4b9d5,Explicit,5,42,80,156,,156.0,441.5,0.0,0.0025708750012824245,0.001582719975597473,0.0009485970443869709,0.0009485970443869709,0.3054779938167228,false,false,false,21,1376.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L80_H42_C159,e45ae5ca757252c3c21836c71e082405fbf7bf7012868af2e9dbff47dfdfa9cd,Explicit,5,42,80,159,,159.0,445.0,0.0,0.011115053697778793,0.004317329450673106,0.0018762882615382293,0.0018762882615382293,0.7653630645748596,false,false,false,21,1379.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L80_H42_C160,635548f1dfd2ee7486a9dbe0872be1de04886d71647f55b17a18581a19fd1a68,Explicit,5,42,80,160,,160.0,446.0,0.0,0.026977192425344104,0.007054939441865674,0.002514913528335443,0.002514913528335443,1.1864445167982967,false,false,false,21,1380.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L81_H42_C154,ef72560656b8d64d6a9f8f862653afb9bf161ddd774237add61cf3c7dbeddc0f,Explicit,5,42,81,154,,154.0,440.5,0.0,0.0018014617477498216,0.0011929924294451174,0.0007594681512498871,0.0007594681512498871,0.3031280444934637,false,false,false,21,1384.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L81_H42_C155,a4b2e42176586a8fd1e0857a5642651a713970c5ca10332127be9d676f174782,Explicit,5,42,81,155,,155.0,441.5,0.0,0.0024660682296032245,0.0015218860407524696,0.000910547945689767,0.000910547945689767,0.38035492469462445,false,false,false,21,1385.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L81_H42_C156,852770187e0cb44fef9de68bc0fd0e8c3e1c7536c21032563630bb4bf72c7801,Explicit,5,42,81,156,,156.0,442.5,0.0,0.0035824902625470377,0.0020098878189584593,0.0011125737596713045,0.0011125737596713045,0.49164018544338645,false,false,false,21,1386.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L81_H42_C159,9c0cdf762bc049136b2bdb97fac67e4e41f3626fa22a9609208335c9bbd6052d,Explicit,5,42,81,159,,159.0,446.0,0.0,0.024236095925511555,0.006625283776676299,0.002393461408208254,0.002393461408208254,1.439164433105681,false,false,false,21,1389.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L81_H42_C160,30e7a5e1c068478435d33b469011f9ab9521b6ceb7e34c4a4a3e90e81643c5d3,Explicit,5,42,81,160,,160.0,447.0,0.0,0.10560776665225902,0.012497173139998641,0.003362591666996315,0.003362591666996315,2.511980278148687,false,false,false,21,1390.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L82_H42_C154,edc50197aa2bc30e9ec4dde881c26f4d5cf95b6aeb62b1711c48813247aeed6d,Explicit,5,42,82,154,,154.0,441.5,0.0,0.002386647698997874,0.0014756480472201986,0.0008809835395830836,0.0008809835395830836,0.4691735915487778,false,false,false,21,1394.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L82_H42_C155,641a7e0bcf888846c142761eecc2d1b931aab0d057fde1c4f940f91e3e851d83,Explicit,5,42,82,155,,155.0,442.5,0.0,0.0034455516995781374,0.0019424108185527905,0.0010747911759695652,0.0010747911759695652,0.6038505426345904,false,false,false,21,1395.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L82_H42_C159,9cbd9ca91b2782002d29437a9b49cb00106355462a7ef790a1a0f06971ec71f2,Explicit,5,42,82,159,,159.0,447.0,0.0,0.08789391936785465,0.011639748995841123,0.003210429618186535,0.003210429618186535,2.974089687984429,false,false,false,21,1399.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L82_H42_C160,8df5cdd20a1fc57a075f440e84913b1c8c9f83b42dc29a99340cf64721fde72c,Explicit,5,42,82,160,,160.0,448.0,0.0,0.782621925554978,0.028448437567094587,0.004809704816072777,0.004809704816072777,6.438584310764802,false,false,false,21,1400.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L76_H43_C152,9d8c76ce324aaa1a873e46583fcefd324dc2d0fe0b2bd7a002103beae89ad859,Explicit,5,43,76,152,,152.0,436.5,0.0,0.0008163643463958326,0.0006394703879656024,0.00048422968999218055,0.00048422968999218055,0.07321289053923058,false,false,false,21,1342.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L76_H43_C153,073d3eb394b8f1ceab55a370f0588566d9b0ab6ee21c6c39468aaec1746325df,Explicit,5,43,76,153,,153.0,437.5,0.0,0.0009947208984273695,0.0007549827343938507,0.0005533114341152625,0.0005533114341152625,0.08633047066911734,false,false,false,21,1343.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L76_H43_C157,98da4caa618e91a7596cdd2825219f4de330378533ea83b5920cc10d33c71ddd,Explicit,5,43,76,157,,157.0,442.0,0.0,0.0029443612574858963,0.0017858672077230124,0.0010656064805207436,0.0010656064805207436,0.19768737764124847,false,false,false,21,1347.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L76_H43_C158,d74320d27b1406d991b6192a301d11af284f44cdda920c861600a67ea2ca3058,Explicit,5,43,76,158,,158.0,443.0,0.0,0.004390533060608431,0.002389842019390322,0.0013096997946557337,0.0013096997946557337,0.25957412940576186,false,false,false,21,1348.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L76_H43_C162,f5b8b432b11ab51e68a19497dbdc6f8c3feff032926996874ad46373eecf0b6a,Explicit,5,43,76,162,,162.0,447.5,0.0,0.2600707039415032,0.01735272005095836,0.00414236453944654,0.00414236453944654,1.5367164442211994,false,false,false,21,1352.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L77_H43_C152,d9cad564c7b25fc88c1c18ad9310cb6073cb231478c8c71a750200946bee345c,Explicit,5,43,77,152,,152.0,437.5,0.0,0.0009465986206703594,0.0007169080692264064,0.0005227825240411518,0.0005227825240411518,0.11078422763943999,false,false,false,21,1352.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L77_H43_C153,dff88c201a168227ef780dcb7d69b5d5528ffc719dd0f6b59e9b8376eb7ed899,Explicit,5,43,77,153,,153.0,438.5,0.0,0.0011773764231129634,0.0008589387062093619,0.0006032359197335653,0.0006032359197335653,0.132060002526309,false,false,false,21,1353.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L77_H43_C154,8886cfb823d6f95306a44d10e6f1cef034f671c3d4550f97ef8730ad04596f0f,Explicit,5,43,77,154,,154.0,439.5,0.0,0.001505407395086623,0.0010486669431000763,0.0007043866077815112,0.0007043866077815112,0.15999586063153276,false,false,false,21,1354.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L77_H43_C157,78d2518640d18188ebd732a7937c9ec3192cbcd0325c7d5931ee3d8ef7b04db3,Explicit,5,43,77,157,,157.0,443.0,0.0,0.004101783841139621,0.002247406565474719,0.0012322987821320542,0.0012322987821320542,0.3274427377725,false,false,false,21,1357.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L77_H43_C158,b62816d5d04595810c062c366964a3290ebc4cc9ce990c11cc831ce12d72feb8,Explicit,5,43,77,158,,158.0,444.0,0.0,0.006697878538783968,0.0031505991673845568,0.001550040051156569,0.001550040051156569,0.44653701433560217,false,false,false,21,1358.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L77_H43_C162,2a889c3b7f3621b40cda907b010c37b80b355d7233cb3671b1aed29c49da1214,Explicit,5,43,77,162,,162.0,448.5,0.0,0.29257024664261516,0.04490077596875611,0.005938182312293674,0.005938182312293674,4.622706404341025,false,false,false,21,1362.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L78_H43_C152,4b18205157f3eb950db7757752534f48976c2e4454fef2327e0c23f7f691c061,Explicit,5,43,78,152,,152.0,438.5,0.0,0.0011269540225376906,0.0008209240428450295,0.0005739775329633694,0.0005739775329633694,0.16705028361486027,false,false,false,21,1362.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L78_H43_C153,e2dc7b921f425506e3e0915d55962d7fdde9d4e890dddaf860a5957115c6837a,Explicit,5,43,78,153,,153.0,439.5,0.0,0.0014371455227669319,0.0010006641898949822,0.000669688176891977,0.000669688176891977,0.2017726804838777,false,false,false,21,1363.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L78_H43_C154,c7df153e9a1a5ab8e9e052109b817bfaaa4a62b16f81cf25f6b5107bc34a9f6a,Explicit,5,43,78,154,,154.0,440.5,0.0,0.0018971489009231442,0.0012476757521450827,0.0007921622411772775,0.0007921622411772775,0.2485094097518427,false,false,false,21,1364.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L78_H43_C157,67bdd7f83e481332e1ca06ffc0bef78c0101e270b2f065a4e3b79d60ec45372b,Explicit,5,43,78,157,,157.0,444.0,0.0,0.0062378341329307405,0.0029703143590376607,0.0014662100725907341,0.0014662100725907341,0.5536914192043463,false,false,false,21,1367.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L78_H43_C158,f90e6bc1472b018be68991651dda7f4577e0dd5411b7fc546410883887b3b620,Explicit,5,43,78,158,,158.0,445.0,0.0,0.011743773062385257,0.004435650520040711,0.0018974875621850487,0.0018974875621850487,0.795290525985551,false,false,false,21,1368.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L78_H43_C161,51e4eba5e7a274d6501d4e1333e884318512913bc95cad2281a948490963e1c1,Explicit,5,43,78,161,,161.0,448.5,0.0,0.3751574875180158,0.039327750448588744,0.005535995486460678,0.005535995486460678,5.355209607302791,false,false,false,21,1371.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L78_H43_C162,941581b9f45a98db0c5dc43d7a40a21eae954e4d8210291d33e54bd9ed85cc2a,Explicit,5,43,78,162,,162.0,449.5,0.0,0.04351206643800558,0.27377590375811645,0.009493227986623535,0.009493227986623535,28.823780445355233,false,false,false,21,1372.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L79_H43_C152,d50568d71f63c6a7e8f0524d599ee87f1266df7fd2176623b2cce013fbe66999,Explicit,5,43,79,152,,152.0,439.5,0.0,0.0013831693054307558,0.0009624228696282625,0.0006416323033497666,0.0006416323033497666,0.2517688312483588,false,false,false,21,1372.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L79_H43_C153,b89cd1f837c5f61d73144ab105794a66cc8324f9b915532705bff7696fb6170f,Explicit,5,43,79,153,,153.0,440.5,0.0,0.0018195199576299967,0.0011975209303876956,0.0007581858398387645,0.0007581858398387645,0.30905209689909047,false,false,false,21,1373.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L79_H43_C154,709be88b6138c2d67d2d6cc5d70bde507caaeec41dd4763128a820802162329b,Explicit,5,43,79,154,,154.0,441.5,0.0,0.002502388865631763,0.001531896307889663,0.0009104068865116207,0.0009104068865116207,0.3885144471904212,false,false,false,21,1374.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L79_H43_C157,d1893338a1e6ea986903a90ec92a776ca2328e8fa9a16f57afd0fcb44d9bd00a,Explicit,5,43,79,157,,157.0,445.0,0.0,0.010831515094775075,0.004184773652945765,0.001803490258079387,0.001803490258079387,0.9687130502283635,false,false,false,21,1377.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L79_H43_C158,412ff54fa109ba1d145c71fcd1e6977eba27b5d1387ac2272c2830f50fc814d4,Explicit,5,43,79,158,,158.0,446.0,0.0,0.026327087786730534,0.006845525629599957,0.002419349372315021,0.002419349372315021,1.500092422413512,false,false,false,21,1378.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L79_H43_C161,d4c76a1bd08503c52d928bd8f3e3fc96aa51b1f621cce5e4ed0dec092ada30f5,Explicit,5,43,79,161,,161.0,449.5,0.0,0.04888023688315138,0.2136207621347505,0.008812394376975964,0.008812394376975964,29.51805785909552,false,false,false,21,1381.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L79_H43_C162,e40584b6ac49a138490bfcebe09be59d8bce9eb779f17fd67ce5215d8535c8fc,Explicit,5,43,79,162,,162.0,450.5,0.0,0.015836531043614713,0.2821124991326806,0.018103196547901677,0.015836531043614713,110.22965167438018,false,false,false,21,1382.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L80_H43_C152,f68ff949a8d05ca3d9b45ed922fbe035a09682d5a056628a09c6505ff0122a22,Explicit,5,43,80,152,,152.0,440.5,0.0,0.0017601154097943664,0.0011588335804590946,0.0007314059923560572,0.0007314059923560572,0.38075605398316315,false,false,false,21,1382.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L80_H43_C153,9506c1ed30b0f3104e201eaadfb61bbe324ab29009ebad29f3483f064ce74f2a,Explicit,5,43,80,153,,153.0,441.5,0.0,0.0024093682133676524,0.0014784638181606462,0.0008770882314510685,0.0008770882314510685,0.47686468716026065,false,false,false,21,1383.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L80_H43_C154,bddcf4aa5abdad647de1df61afb229432dd93df4ca72f7d093e5017ab06036de,Explicit,5,43,80,154,,154.0,442.5,0.0,0.003499934445191983,0.0019528097086260225,0.001071964504137718,0.001071964504137718,0.6152616275794316,false,false,false,21,1384.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L80_H43_C157,a08f21d8f7defb0afb5b2bb534772f09860ddb198167ea0b8d983089c9262cfd,Explicit,5,43,80,157,,157.0,446.0,0.0,0.023672666972337567,0.006442990706954975,0.0023089988697447984,0.0023089988697447984,1.7922883036184725,false,false,false,21,1387.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L80_H43_C158,6d1ff9ee9f9ca7a078dd999c977d89da01c16236c9e527734e69d7e7c70bdf30,Explicit,5,43,80,158,,158.0,447.0,0.0,0.10325440875858986,0.012163295004090136,0.0032463233537174795,0.0032463233537174795,3.12492287692332,false,false,false,21,1388.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L80_H43_C161,0f7ff28730a9b4e4550093c69a9105db4e5660f2abc3ae51d5a87805e5198a6e,Explicit,5,43,80,161,,161.0,450.5,0.0,0.017081594602619675,0.36336943575989944,0.016591332798449807,0.016591332798449807,133.84226080096482,false,false,false,21,1391.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L80_H43_C162,4a5237f600ee5a087a52d3edcb9a3e49e8f56f0864109c808e487f110f9fd666,Explicit,5,43,80,162,,162.0,451.5,0.0,0.008091565741840504,0.04364928231516346,0.04861057746163314,0.008091565741840504,37.09766384203363,false,false,false,21,1392.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L81_H43_C152,7575ed05c55fc8e718e48848ab7c9b341511fa452de5d49213c92ee9b7ff3d36,Explicit,5,43,81,152,,152.0,441.5,0.0,0.0023413379067004757,0.0014392233981473353,0.0008518690121167808,0.0008518690121167808,0.5806515611816218,false,false,false,21,1392.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L81_H43_C153,24be45a091ad346f2cd56ed6bf2a1c042e35031c78de6aadb35e5f539f4cb859,Explicit,5,43,81,153,,153.0,442.5,0.0,0.003379348739725596,0.001894440871539057,0.001039416280475852,0.001039416280475852,0.7459449439624197,false,false,false,21,1393.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L81_H43_C154,92462ab72df7d86ddc0afb98087640455246db0f67c5af7e25b3dae946afbc46,Explicit,5,43,81,154,,154.0,443.5,0.0,0.00530163698029607,0.0026075831682563404,0.001297564844550891,0.001297564844550891,0.9955766118510762,false,false,false,21,1394.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L81_H43_C157,9e3b9f0a0e64c6cec93bfb38ae014db972cb370b0864c3480a5d8d1470126cc2,Explicit,5,43,81,157,,157.0,447.0,0.0,0.08586332586606835,0.011352223251196333,0.003108137337251621,0.003108137337251621,3.6481233577786103,false,false,false,21,1397.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L81_H43_C158,4b3fffa6416613e69c60ee56af72b9fa7c8f31abbaf25f4525914f0b312f814c,Explicit,5,43,81,158,,158.0,448.0,0.0,0.7861071833094826,0.027751973033541606,0.004659213285400653,0.004659213285400653,7.8862793102182485,false,false,false,21,1398.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L81_H43_C161,9585ee87dd794414408d4d60f7b36328bb595fc07dd647c62b2bb871ba177679,Explicit,5,43,81,161,,161.0,451.5,0.0,0.008603411482655431,0.049341886137102824,0.0429817956199533,0.008603411482655431,45.455748177128925,false,false,false,21,1401.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L81_H43_C162,4bc4006838ef5fec2b696b49e01aa6cc19285187454b00a9656f9f1694c3f865,Explicit,5,43,81,162,,162.0,452.5,0.0,0.004925054499255366,0.01617118309625304,0.3194131469480622,0.004925054499255366,89.7089738573525,false,false,false,21,1402.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L82_H43_C152,eea68b0163abce02d1a1705638667201900d8fc2095264cfdc4897577af082ec,Explicit,5,43,82,152,,152.0,442.5,0.0,0.0032962895551515263,0.0018547415670456496,0.0010163838743735526,0.0010163838743735526,0.8985292216706965,false,false,false,21,1402.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L82_H43_C153,5345e3ed3474a8450160cb6ed1a6de86c6262a4699c99ebc7f90ca46c2cfbf73,Explicit,5,43,82,153,,153.0,443.5,0.0,0.005124326542145227,0.0025414554323512245,0.0012661988526851758,0.0012661988526851758,1.1930967128866767,false,false,false,21,1403.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L82_H43_C157,2938ca18ac88fa4d88e20d515a9890d9f8503809d6702c15a2f82926416db5b0,Explicit,5,43,82,157,,157.0,448.0,0.0,0.829492780137717,0.02531351567870333,0.004468662053203593,0.004468662053203593,8.89636627676975,false,false,false,21,1407.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L82_H43_C158,895b6c2dd84bf9f4bcb5e75df6faf707033f717290b2e2261f2814509c711111,Explicit,5,43,82,158,,158.0,449.0,0.0,0.0778429619047378,0.11230406588697917,0.007352384814398122,0.007352384814398122,31.919839177214858,false,false,false,21,1408.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L82_H43_C161,0a377eae17207e3a842b77b966a4fc381e1e9f000d99cff8598a18806e099468,Explicit,5,43,82,161,,161.0,452.5,0.0,0.005210280177079758,0.01755342988316993,0.25175527184666724,0.005210280177079758,136.22380407770672,false,false,false,21,1411.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L82_H43_C162,70992d46fd04949f9e4744c2b88bd5f7def04b833a81edc2958b1d7843297b21,Explicit,5,43,82,162,,162.0,453.5,0.0,0.00334049415908046,0.008366280452609348,0.2533850694736737,0.00334049415908046,14.90868616473619,false,false,false,21,1412.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N5_L76_H44_C152,cee242db1a8e703881c81ce9fe358c9a40e8cb489e12775b0658f44107c4aee8,Explicit,5,44,76,152,,152.0,439.5,0.0,0.0014732129993804334,0.0010201480060986331,0.0006792474859653953,0.0006792474859653953,0.20683698524217667,false,false,false,21,1352.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
