topology_family,N,H_nm,L_nm,C_nm,M,total_thickness_nm,physical_layer_count,count,FWHM_min,FWHM_median,FWHM_max,T450_min,T450_median,T450_max,T448_min,T448_median,T448_max,T453_min,T453_median,T453_max,ratio_min,ratio_median,ratio_max
ZL-1,3,45,76,,1,802,12,1,4.0,4.0,4.0,0.16287325959824123,0.16287325959824123,0.16287325959824123,0.09517299809387461,0.09517299809387461,0.09517299809387461,0.05260959188411539,0.05260959188411539,0.05260959188411539,4.497809048297029,4.497809048297029,4.497809048297029
ZL-1,3,45,76,,3,954,12,1,2.5,2.5,2.5,0.04261928285895025,0.04261928285895025,0.04261928285895025,0.028457339336697585,0.028457339336697585,0.028457339336697585,0.017972950149701003,0.017972950149701003,0.017972950149701003,1.412323093677842,1.412323093677842,1.412323093677842
ZL-1,3,45,76,,5,1106,12,1,2.5,2.5,2.5,0.019110818536378436,0.019110818536378436,0.019110818536378436,0.013569777060396113,0.013569777060396113,0.013569777060396113,0.009151177925580156,0.009151177925580156,0.009151177925580156,0.1810396885194576,0.1810396885194576,0.1810396885194576
ZL-1,3,45,77,,1,809,12,1,4.0,4.0,4.0,0.5694275314880942,0.5694275314880942,0.5694275314880942,0.2544734327813163,0.2544734327813163,0.2544734327813163,0.10486828709753118,0.10486828709753118,0.10486828709753118,11.2306276781781,11.2306276781781,11.2306276781781
ZL-1,3,45,77,,3,963,12,1,3.0,3.0,3.0,0.15046323455207272,0.15046323455207272,0.15046323455207272,0.07389714506823836,0.07389714506823836,0.07389714506823836,0.035689340665576275,0.035689340665576275,0.035689340665576275,3.796116589124944,3.796116589124944,3.796116589124944
ZL-1,3,45,77,,5,1117,12,1,2.0,2.0,2.0,0.06241042056573455,0.06241042056573455,0.06241042056573455,0.033765014587472,0.033765014587472,0.033765014587472,0.017804442664010572,0.017804442664010572,0.017804442664010572,0.6369886261414747,0.6369886261414747,0.6369886261414747
ZL-1,3,45,78,,1,816,12,1,4.5,4.5,4.5,0.7694134099277381,0.7694134099277381,0.7694134099277381,0.9003088790987526,0.9003088790987526,0.9003088790987526,0.28792008898842447,0.28792008898842447,0.28792008898842447,38.69822484521607,38.69822484521607,38.69822484521607
ZL-1,3,45,78,,3,972,12,1,3.0,3.0,3.0,0.9924600987452985,0.9924600987452985,0.9924600987452985,0.4147748273009646,0.4147748273009646,0.4147748273009646,0.10467936011920842,0.10467936011920842,0.10467936011920842,19.76070869897842,19.76070869897842,19.76070869897842
ZL-1,3,45,78,,5,1128,12,1,2.0,2.0,2.0,0.7943972313204706,0.7943972313204706,0.7943972313204706,0.19249655586319728,0.19249655586319728,0.19249655586319728,0.0520412953666347,0.0520412953666347,0.0520412953666347,4.338979390920412,4.338979390920412,4.338979390920412
ZL-1,3,45,79,,1,823,12,1,4.0,4.0,4.0,0.20974627634805143,0.20974627634805143,0.20974627634805143,0.46581608868976443,0.46581608868976443,0.46581608868976443,0.9527929667781904,0.9527929667781904,0.9527929667781904,37.97784803323065,37.97784803323065,37.97784803323065
ZL-1,3,45,79,,3,981,12,1,3.0,3.0,3.0,0.14724322959507397,0.14724322959507397,0.14724322959507397,0.41564778493745436,0.41564778493745436,0.41564778493745436,0.7280914307775135,0.7280914307775135,0.7280914307775135,48.90729058473917,48.90729058473917,48.90729058473917
ZL-1,3,45,79,,5,1139,12,1,2.5,2.5,2.5,0.10817366523495892,0.10817366523495892,0.10817366523495892,0.3715470713109701,0.3715470713109701,0.3715470713109701,0.49599352336591745,0.49599352336591745,0.49599352336591745,24.634263504787803,24.634263504787803,24.634263504787803
ZL-1,3,45,80,,1,830,12,1,4.5,4.5,4.5,0.08331851570334428,0.08331851570334428,0.08331851570334428,0.14321043879565454,0.14321043879565454,0.14321043879565454,0.4249228448048897,0.4249228448048897,0.4249228448048897,11.234758872576926,11.234758872576926,11.234758872576926
ZL-1,3,45,80,,3,990,12,1,3.0,3.0,3.0,0.042546452108794305,0.042546452108794305,0.042546452108794305,0.07443937235986661,0.07443937235986661,0.07443937235986661,0.2521085338789428,0.2521085338789428,0.2521085338789428,9.822121548134017,9.822121548134017,9.822121548134017
ZL-1,3,45,80,,5,1150,12,1,2.0,2.0,2.0,0.02572289567915722,0.02572289567915722,0.02572289567915722,0.04513448166490766,0.04513448166490766,0.04513448166490766,0.1612175292423429,0.1612175292423429,0.1612175292423429,4.691278267077826,4.691278267077826,4.691278267077826
ZL-1,3,45,81,,1,837,12,1,4.5,4.5,4.5,0.04405795902094725,0.04405795902094725,0.04405795902094725,0.0648731482803252,0.0648731482803252,0.0648731482803252,0.13645413367393683,0.13645413367393683,0.13645413367393683,4.217732471499282,4.217732471499282,4.217732471499282
ZL-1,3,45,81,,3,999,12,1,3.0,3.0,3.0,0.02001930431506737,0.02001930431506737,0.02001930431506737,0.02881315253829433,0.02881315253829433,0.02881315253829433,0.05835812390046216,0.05835812390046216,0.05835812390046216,3.0654756931804807,3.0654756931804807,3.0654756931804807
ZL-1,3,45,81,,5,1161,12,1,2.5,2.5,2.5,0.01151115653883018,0.01151115653883018,0.01151115653883018,0.01627876330461138,0.01627876330461138,0.01627876330461138,0.03196965527229291,0.03196965527229291,0.03196965527229291,1.5086811371602276,1.5086811371602276,1.5086811371602276
ZL-1,3,45,82,,1,844,12,1,4.5,4.5,4.5,0.027461994231267297,0.027461994231267297,0.027461994231267297,0.03690136975970387,0.03690136975970387,0.03690136975970387,0.06338525755156138,0.06338525755156138,0.06338525755156138,2.0705163118547065,2.0705163118547065,2.0705163118547065
ZL-1,3,45,82,,3,1008,12,1,3.0,3.0,3.0,0.011857590914171663,0.011857590914171663,0.011857590914171663,0.015434541947480665,0.015434541947480665,0.015434541947480665,0.024989688543096508,0.024989688543096508,0.024989688543096508,1.4766515565793543,1.4766515565793543,1.4766515565793543
ZL-1,3,45,82,,5,1172,12,1,2.5,2.5,2.5,0.006749811103880447,0.006749811103880447,0.006749811103880447,0.008591615850543226,0.008591615850543226,0.008591615850543226,0.013390835793541103,0.013390835793541103,0.013390835793541103,0.8163196829290723,0.8163196829290723,0.8163196829290723
ZL-1,3,46,76,,1,808,12,1,4.0,4.0,4.0,0.5605941593099457,0.5605941593099457,0.5605941593099457,0.251191303600383,0.251191303600383,0.251191303600383,0.10370247236639915,0.10370247236639915,0.10370247236639915,11.531069318220746,11.531069318220746,11.531069318220746
ZL-1,3,46,76,,3,960,12,1,3.0,3.0,3.0,0.08133770570383561,0.08133770570383561,0.08133770570383561,0.046905292547696265,0.046905292547696265,0.046905292547696265,0.025829426673180472,0.025829426673180472,0.025829426673180472,2.648161020172554,2.648161020172554,2.648161020172554
ZL-1,3,46,76,,5,1112,12,1,2.0,2.0,2.0,0.028826153482726324,0.028826153482726324,0.028826153482726324,0.01876849290916471,0.01876849290916471,0.01876849290916471,0.011598925340599284,0.011598925340599284,0.011598925340599284,0.34578117880177534,0.34578117880177534,0.34578117880177534
ZL-1,3,46,77,,1,815,12,1,4.5,4.5,4.5,0.7844776500795896,0.7844776500795896,0.7844776500795896,0.8898592575630846,0.8898592575630846,0.8898592575630846,0.28313871054618356,0.28313871054618356,0.28313871054618356,39.448199653420495,39.448199653420495,39.448199653420495
ZL-1,3,46,77,,3,969,12,1,3.0,3.0,3.0,0.5064428333738376,0.5064428333738376,0.5064428333738376,0.17473988515115424,0.17473988515115424,0.17473988515115424,0.06205816668828153,0.06205816668828153,0.06205816668828153,9.551628947424984,9.551628947424984,9.551628947424984
ZL-1,3,46,77,,5,1123,12,1,2.0,2.0,2.0,0.1396594083066866,0.1396594083066866,0.1396594083066866,0.059089721218037586,0.059089721218037586,0.059089721218037586,0.02576089522138506,0.02576089522138506,0.02576089522138506,1.446943434929749,1.446943434929749,1.446943434929749
ZL-1,3,46,78,,1,822,12,1,4.0,4.0,4.0,0.2156314878801858,0.2156314878801858,0.2156314878801858,0.478342917661857,0.478342917661857,0.478342917661857,0.9445369535180148,0.9445369535180148,0.9445369535180148,39.53884112775058,39.53884112775058,39.53884112775058
ZL-1,3,46,78,,3,978,12,1,3.367307153062086,3.367307153062086,3.367307153062086,0.3398689873537695,0.3398689873537695,0.3398689873537695,0.9604979466115663,0.9604979466115663,0.9604979466115663,0.28492814222199636,0.28492814222199636,0.28492814222199636,69.33276935837053,69.33276935837053,69.33276935837053
ZL-1,3,46,78,,5,1134,12,1,2.0,2.0,2.0,0.5634008515634813,0.5634008515634813,0.5634008515634813,0.6848882520785087,0.6848882520785087,0.6848882520785087,0.10412663578842994,0.10412663578842994,0.10412663578842994,18.19526931435469,18.19526931435469,18.19526931435469
ZL-1,3,46,79,,1,829,12,1,4.5,4.5,4.5,0.08549360532685038,0.08549360532685038,0.08549360532685038,0.14689302463448087,0.14689302463448087,0.14689302463448087,0.43599360633786827,0.43599360633786827,0.43599360633786827,11.729000116247693,11.729000116247693,11.729000116247693
ZL-1,3,46,79,,3,987,12,1,3.0,3.0,3.0,0.06717163381692587,0.06717163381692587,0.06717163381692587,0.1357410378853144,0.1357410378853144,0.1357410378853144,0.6449088361754638,0.6449088361754638,0.6449088361754638,22.895960067612908,22.895960067612908,22.895960067612908
ZL-1,3,46,79,,5,1145,12,1,2.0,2.0,2.0,0.05410507702835009,0.05410507702835009,0.05410507702835009,0.12575916298351508,0.12575916298351508,0.12575916298351508,0.8906603860337814,0.8906603860337814,0.8906603860337814,20.8065436448693,20.8065436448693,20.8065436448693
ZL-1,3,46,80,,1,836,12,1,4.5,4.5,4.5,0.04518215532244634,0.04518215532244634,0.04518215532244634,0.06642335344538139,0.06642335344538139,0.06642335344538139,0.1396151511461814,0.1396151511461814,0.1396151511461814,4.372959896441002,4.372959896441002,4.372959896441002
ZL-1,3,46,80,,3,996,12,1,3.5,3.5,3.5,0.027175477936282937,0.027175477936282937,0.027175477936282937,0.041512142294262644,0.041512142294262644,0.041512142294262644,0.09795190682664726,0.09795190682664726,0.09795190682664726,4.99142608731256,4.99142608731256,4.99142608731256
ZL-1,3,46,80,,5,1156,12,1,2.5,2.5,2.5,0.018181575948136863,0.018181575948136863,0.018181575948136863,0.028373658942319264,0.028373658942319264,0.028373658942319264,0.0721789951492571,0.0721789951492571,0.0721789951492571,2.9966847501098313,2.9966847501098313,2.9966847501098313
ZL-1,3,46,81,,1,843,12,1,4.5,4.5,4.5,0.028172251988190372,0.028172251988190372,0.028172251988190372,0.0377700333669595,0.0377700333669595,0.0377700333669595,0.06471972023878102,0.06471972023878102,0.06471972023878102,2.132720466499752,2.132720466499752,2.132720466499752
ZL-1,3,46,81,,3,1005,12,1,3.5,3.5,3.5,0.014916121974680629,0.014916121974680629,0.014916121974680629,0.020022661550912035,0.020022661550912035,0.020022661550912035,0.0347367773022059,0.0347367773022059,0.0347367773022059,2.0948295782622535,2.0948295782622535,2.0948295782622535
ZL-1,3,46,81,,5,1167,12,1,2.5,2.5,2.5,0.009337193657626554,0.009337193657626554,0.009337193657626554,0.012481455173695267,0.012481455173695267,0.012481455173695267,0.02165955209087095,0.02165955209087095,0.02165955209087095,1.27559655124992,1.27559655124992,1.27559655124992
ZL-1,3,46,82,,1,850,12,1,4.5,4.5,4.5,0.019520269113323142,0.019520269113323142,0.019520269113323142,0.024633710730196823,0.024633710730196823,0.024633710730196823,0.037292636792311165,0.037292636792311165,0.037292636792311165,1.1943874665491874,1.1943874665491874,1.1943874665491874
ZL-1,3,46,82,,3,1014,12,1,3.5,3.5,3.5,0.009662979367535098,0.009662979367535098,0.009662979367535098,0.012032765351417556,0.012032765351417556,0.012032765351417556,0.01786543773602645,0.01786543773602645,0.01786543773602645,1.1319509758015303,1.1319509758015303,1.1319509758015303
ZL-1,3,46,82,,5,1178,12,1,2.0,2.0,2.0,0.005914071253861871,0.005914071253861871,0.005914071253861871,0.007263713276713563,0.007263713276713563,0.007263713276713563,0.010579431711639359,0.010579431711639359,0.010579431711639359,0.7535247353769636,0.7535247353769636,0.7535247353769636
ZL-1,3,47,76,,1,814,12,1,4.5,4.5,4.5,0.7979574788014127,0.7979574788014127,0.7979574788014127,0.8818211043519668,0.8818211043519668,0.8818211043519668,0.2806819467013488,0.2806819467013488,0.2806819467013488,40.08936225653415,40.08936225653415,40.08936225653415
ZL-1,3,47,76,,3,966,12,1,2.5,2.5,2.5,0.20666280335425663,0.20666280335425663,0.20666280335425663,0.09271749581660385,0.09271749581660385,0.09271749581660385,0.04132012884558676,0.04132012884558676,0.04132012884558676,5.659664338518966,5.659664338518966,5.659664338518966
ZL-1,3,47,76,,5,1118,12,1,2.5,2.5,2.5,0.04929670483072299,0.04929670483072299,0.04929670483072299,0.028320148182119587,0.028320148182119587,0.028320148182119587,0.015590773889153142,0.015590773889153142,0.015590773889153142,0.6958992397463896,0.6958992397463896,0.6958992397463896
ZL-1,3,47,77,,1,821,12,1,4.0,4.0,4.0,0.22233661447056244,0.22233661447056244,0.22233661447056244,0.49141342883860806,0.49141342883860806,0.49141342883860806,0.9371666101180021,0.9371666101180021,0.9371666101180021,40.837215810647095,40.837215810647095,40.837215810647095
ZL-1,3,47,77,,3,975,12,1,3.0,3.0,3.0,0.8600093981821451,0.8600093981821451,0.8600093981821451,0.6099853826837425,0.6099853826837425,0.6099853826837425,0.13445658352822204,0.13445658352822204,0.13445658352822204,33.83337378432052,33.83337378432052,33.83337378432052
ZL-1,3,47,77,,5,1129,12,1,2.0,2.0,2.0,0.45950813277446334,0.45950813277446334,0.45950813277446334,0.12880639249931986,0.12880639249931986,0.12880639249931986,0.04151930068990324,0.04151930068990324,0.04151930068990324,3.8324127852780068,3.8324127852780068,3.8324127852780068
ZL-1,3,47,78,,1,828,12,1,4.5,4.5,4.5,0.08818280448440655,0.08818280448440655,0.08818280448440655,0.15133654652833572,0.15133654652833572,0.15133654652833572,0.44811623833523073,0.44811623833523073,0.44811623833523073,12.193425831585683,12.193425831585683,12.193425831585683
ZL-1,3,47,78,,3,984,12,1,3.0,3.0,3.0,0.11948616229188924,0.11948616229188924,0.11948616229188924,0.2996809579923263,0.2996809579923263,0.2996809579923263,0.941335295211223,0.941335295211223,0.941335295211223,51.03115427686685,51.03115427686685,51.03115427686685
ZL-1,3,47,78,,5,1140,12,1,2.0,2.0,2.0,0.16962628386372472,0.16962628386372472,0.16962628386372472,0.6777899529250564,0.6777899529250564,0.6777899529250564,0.28675110957759964,0.28675110957759964,0.28675110957759964,37.70249559270424,37.70249559270424,37.70249559270424
ZL-1,3,47,79,,1,835,12,1,4.5,4.5,4.5,0.04662166907369963,0.04662166907369963,0.04662166907369963,0.06840881697341016,0.06840881697341016,0.06840881697341016,0.14356961268050517,0.14356961268050517,0.14356961268050517,4.524449501640246,4.524449501640246,4.524449501640246
ZL-1,3,47,79,,3,993,12,1,3.0,3.0,3.0,0.03901460599346736,0.03901460599346736,0.03901460599346736,0.06474706233359212,0.06474706233359212,0.06474706233359212,0.19180662750735566,0.19180662750735566,0.19180662750735566,9.036526524313057,9.036526524313057,9.036526524313057
ZL-1,3,47,79,,5,1151,12,1,2.5,2.5,2.5,0.03313091677914097,0.03313091677914097,0.03313091677914097,0.061367950080811216,0.061367950080811216,0.061367950080811216,0.26565962236737195,0.26565962236737195,0.26565962236737195,8.485780083806576,8.485780083806576,8.485780083806576
ZL-1,3,47,80,,1,842,12,1,4.5,4.5,4.5,0.029095068158126576,0.029095068158126576,0.029095068158126576,0.03891155945644256,0.03891155945644256,0.03891155945644256,0.06649065538716575,0.06649065538716575,0.06649065538716575,2.1939806548061984,2.1939806548061984,2.1939806548061984
ZL-1,3,47,80,,3,1002,12,1,3.0,3.0,3.0,0.01941867613267575,0.01941867613267575,0.01941867613267575,0.027118598282050883,0.027118598282050883,0.027118598282050883,0.051642610932295496,0.051642610932295496,0.051642610932295496,3.105848186716573,3.105848186716573,3.105848186716573
ZL-1,3,47,80,,5,1162,12,1,2.0,2.0,2.0,0.013938657148070611,0.013938657148070611,0.013938657148070611,0.02001409135519623,0.02001409135519623,0.02001409135519623,0.04124423087153273,0.04124423087153273,0.04124423087153273,2.2324059690799403,2.2324059690799403,2.2324059690799403
ZL-1,3,47,81,,1,849,12,1,5.0,5.0,5.0,0.020183815924723403,0.020183815924723403,0.020183815924723403,0.025399542489754446,0.025399542489754446,0.025399542489754446,0.0383144541519182,0.0383144541519182,0.0383144541519182,1.2210480300287272,1.2210480300287272,1.2210480300287272
ZL-1,3,47,81,,3,1011,12,1,3.0,3.0,3.0,0.01190474367094287,0.01190474367094287,0.01190474367094287,0.015157970050779998,0.015157970050779998,0.015157970050779998,0.023603973694899395,0.023603973694899395,0.023603973694899395,1.5397647403269028,1.5397647403269028,1.5397647403269028
ZL-1,3,47,81,,5,1173,12,1,2.5,2.5,2.5,0.007959042043566952,0.007959042043566952,0.007959042043566952,0.010162181361484585,0.010162181361484585,0.010162181361484585,0.016056847241365482,0.016056847241365482,0.016056847241365482,1.1225187283306748,1.1225187283306748,1.1225187283306748
ZL-1,3,47,82,,1,856,12,1,3.5,3.5,3.5,0.015074392128510469,0.015074392128510469,0.015074392128510469,0.018162378339502173,0.018162378339502173,0.018162378339502173,0.025201568128515792,0.025201568128515792,0.025201568128515792,0.7275757286439198,0.7275757286439198,0.7275757286439198
ZL-1,3,47,82,,3,1020,12,1,3.0,3.0,3.0,0.008277341873365828,0.008277341873365828,0.008277341873365828,0.009936759649145425,0.009936759649145425,0.009936759649145425,0.013785556278731709,0.013785556278731709,0.013785556278731709,0.8927795415253436,0.8927795415253436,0.8927795415253436
ZL-1,3,47,82,,5,1184,12,1,2.5,2.5,2.5,0.005379445435779211,0.005379445435779211,0.005379445435779211,0.006402513910633236,0.006402513910633236,0.006402513910633236,0.008807221342298815,0.008807221342298815,0.008807221342298815,0.7036381164327323,0.7036381164327323,0.7036381164327323
ZL-1,4,42,76,,1,1020,16,1,0.5,0.5,0.5,0.002658018679010916,0.002658018679010916,0.002658018679010916,0.002220486139667722,0.002220486139667722,0.002220486139667722,0.0017988846835108095,0.0017988846835108095,0.0017988846835108095,0.1424625735777794,0.1424625735777794,0.1424625735777794
ZL-1,4,42,76,,3,1172,16,1,0.5,0.5,0.5,0.001431511756103075,0.001431511756103075,0.001431511756103075,0.0012014226013678372,0.0012014226013678372,0.0012014226013678372,0.0009824005800751876,0.0009824005800751876,0.0009824005800751876,0.03154522440778209,0.03154522440778209,0.03154522440778209
ZL-1,4,42,76,,5,1324,16,1,0.0,0.0,0.0,0.000907367647748577,0.000907367647748577,0.000907367647748577,0.0007672234537097417,0.0007672234537097417,0.0007672234537097417,0.0006359804019711549,0.0006359804019711549,0.0006359804019711549,0.005882304554284795,0.005882304554284795,0.005882304554284795
ZL-1,4,42,77,,1,1029,16,1,1.0,1.0,1.0,0.004141291499407113,0.004141291499407113,0.004141291499407113,0.003221943569462096,0.003221943569462096,0.003221943569462096,0.0024104941329999782,0.0024104941329999782,0.0024104941329999782,0.2427674861658868,0.2427674861658868,0.2427674861658868
ZL-1,4,42,77,,3,1183,16,1,0.5,0.5,0.5,0.002507579151034965,0.002507579151034965,0.002507579151034965,0.00191599547355829,0.00191599547355829,0.00191599547355829,0.0014123026507629939,0.0014123026507629939,0.0014123026507629939,0.07165338061711175,0.07165338061711175,0.07165338061711175
ZL-1,4,42,77,,5,1337,16,1,0.5,0.5,0.5,0.0016895406713430083,0.0016895406713430083,0.0016895406713430083,0.0012802426541496728,0.0012802426541496728,0.0012802426541496728,0.0009403301186784491,0.0009403301186784491,0.0009403301186784491,0.009693589181303877,0.009693589181303877,0.009693589181303877
ZL-1,4,42,78,,1,1038,16,1,1.0,1.0,1.0,0.007640100011908341,0.007640100011908341,0.007640100011908341,0.005295747420028897,0.005295747420028897,0.005295747420028897,0.003521822934804871,0.003521822934804871,0.003521822934804871,0.4547086702574026,0.4547086702574026,0.4547086702574026
ZL-1,4,42,78,,3,1194,16,1,0.5,0.5,0.5,0.00590371782549496,0.00590371782549496,0.00590371782549496,0.003771106591372401,0.003771106591372401,0.003771106591372401,0.0023374468831926926,0.0023374468831926926,0.0023374468831926926,0.18912652996128848,0.18912652996128848,0.18912652996128848
ZL-1,4,42,78,,5,1350,16,1,0.0,0.0,0.0,0.004701381668191703,0.004701381668191703,0.004701381668191703,0.0028268406069573175,0.0028268406069573175,0.0028268406069573175,0.001672264259342068,0.001672264259342068,0.001672264259342068,0.021230884712883907,0.021230884712883907,0.021230884712883907
ZL-1,4,42,79,,1,1047,16,1,1.0,1.0,1.0,0.01947428469191432,0.01947428469191432,0.01947428469191432,0.010739225402993515,0.010739225402993515,0.010739225402993515,0.005852682564012361,0.005852682564012361,0.005852682564012361,1.0076885224376249,1.0076885224376249,1.0076885224376249
ZL-1,4,42,79,,3,1205,16,1,0.5,0.5,0.5,0.0304413962284055,0.0304413962284055,0.0304413962284055,0.011558311420429575,0.011558311420429575,0.011558311420429575,0.004933206772423926,0.004933206772423926,0.004933206772423926,0.7044208204282953,0.7044208204282953,0.7044208204282953
ZL-1,4,42,79,,5,1363,16,1,0.5,0.5,0.5,0.05390355580754658,0.05390355580754658,0.05390355580754658,0.01247494455573878,0.01247494455573878,0.01247494455573878,0.004216375640476996,0.004216375640476996,0.004216375640476996,0.12990566296065412,0.12990566296065412,0.12990566296065412
ZL-1,4,42,80,,1,1056,16,1,1.0,1.0,1.0,0.12349051041436235,0.12349051041436235,0.12349051041436235,0.034093018519098434,0.034093018519098434,0.034093018519098434,0.01211707161627601,0.01211707161627601,0.01211707161627601,3.231657827867955,3.231657827867955,3.231657827867955
ZL-1,4,42,80,,3,1216,16,1,1.0,1.0,1.0,0.2154234636489643,0.2154234636489643,0.2154234636489643,0.2089460530872294,0.2089460530872294,0.2089460530872294,0.018216510342381434,0.018216510342381434,0.018216510342381434,11.404993361053162,11.404993361053162,11.404993361053162
ZL-1,4,42,80,,5,1376,16,1,0.5,0.5,0.5,0.02333312733155501,0.02333312733155501,0.02333312733155501,0.325141069435277,0.325141069435277,0.325141069435277,0.03037942505714173,0.03037942505714173,0.03037942505714173,12.577144207398447,12.577144207398447,12.577144207398447
ZL-1,4,42,81,,1,1065,16,1,1.0,1.0,1.0,0.22797825363069046,0.22797825363069046,0.22797825363069046,0.5297747771559818,0.5297747771559818,0.5297747771559818,0.04056326382740063,0.04056326382740063,0.04056326382740063,40.47752342910457,40.47752342910457,40.47752342910457
ZL-1,4,42,81,,3,1227,16,1,0.5,0.5,0.5,0.010919227249776113,0.010919227249776113,0.010919227249776113,0.03188995603331524,0.03188995603331524,0.03188995603331524,0.9511831206662276,0.9511831206662276,0.9511831206662276,37.032323825254075,37.032323825254075,37.032323825254075
ZL-1,4,42,81,,5,1389,16,1,0.5,0.5,0.5,0.003407030383945564,0.003407030383945564,0.003407030383945564,0.006991543426395159,0.006991543426395159,0.006991543426395159,0.04817615128494611,0.04817615128494611,0.04817615128494611,0.9139919298442862,0.9139919298442862,0.9139919298442862
ZL-1,4,42,82,,1,1074,16,1,1.0,1.0,1.0,0.024241636514162584,0.024241636514162584,0.024241636514162584,0.07572987267691123,0.07572987267691123,0.07572987267691123,0.7369766025343707,0.7369766025343707,0.7369766025343707,56.61207814375994,56.61207814375994,56.61207814375994
ZL-1,4,42,82,,3,1238,16,1,0.5,0.5,0.5,0.0034356838079569064,0.0034356838079569064,0.0034356838079569064,0.005919034953160722,0.005919034953160722,0.005919034953160722,0.019727618214736297,0.019727618214736297,0.019727618214736297,1.5514563953320937,1.5514563953320937,1.5514563953320937
ZL-1,4,42,82,,5,1402,16,1,0.5,0.5,0.5,0.0013311866551633511,0.0013311866551633511,0.0013311866551633511,0.0020201558789273667,0.0020201558789273667,0.0020201558789273667,0.00465980976246072,0.00465980976246072,0.00465980976246072,0.2370233768829989,0.2370233768829989,0.2370233768829989
ZL-1,4,43,76,,1,1028,16,1,1.0,1.0,1.0,0.004013911681866851,0.004013911681866851,0.004013911681866851,0.003109887448021052,0.003109887448021052,0.003109887448021052,0.0023122622540955205,0.0023122622540955205,0.0023122622540955205,0.2783462646583323,0.2783462646583323,0.2783462646583323
ZL-1,4,43,76,,3,1180,16,1,0.5,0.5,0.5,0.0018576267448849129,0.0018576267448849129,0.0018576267448849129,0.0014742984935762933,0.0014742984935762933,0.0014742984935762933,0.0011290961638606243,0.0011290961638606243,0.0011290961638606243,0.06716113551264999,0.06716113551264999,0.06716113551264999
ZL-1,4,43,76,,5,1332,16,1,0.5,0.5,0.5,0.0010829159512921781,0.0010829159512921781,0.0010829159512921781,0.000874398110966584,0.000874398110966584,0.000874398110966584,0.0006858087152437529,0.0006858087152437529,0.0006858087152437529,0.007140815475329434,0.007140815475329434,0.007140815475329434
ZL-1,4,43,77,,1,1037,16,1,1.0,1.0,1.0,0.007425885281398334,0.007425885281398334,0.007425885281398334,0.005127265016510335,0.005127265016510335,0.005127265016510335,0.00338943210725885,0.00338943210725885,0.00338943210725885,0.5168210634802188,0.5168210634802188,0.5168210634802188
ZL-1,4,43,77,,3,1191,16,1,0.5,0.5,0.5,0.0037991413547755083,0.0037991413547755083,0.0037991413547755083,0.00263983018185377,0.00263983018185377,0.00263983018185377,0.001762418728381137,0.001762418728381137,0.001762418728381137,0.16195921579497408,0.16195921579497408,0.16195921579497408
ZL-1,4,43,77,,5,1345,16,1,0.0,0.0,0.0,0.0023139081535844632,0.0023139081535844632,0.0023139081535844632,0.0016185778754997946,0.0016185778754997946,0.0016185778754997946,0.0010927954957147788,0.0010927954957147788,0.0010927954957147788,0.012549309820471824,0.012549309820471824,0.012549309820471824
ZL-1,4,43,78,,1,1046,16,1,1.0,1.0,1.0,0.018969754363976413,0.018969754363976413,0.018969754363976413,0.010426820626178349,0.010426820626178349,0.010426820626178349,0.005650751913266406,0.005650751913266406,0.005650751913266406,1.1356012751116982,1.1356012751116982,1.1356012751116982
ZL-1,4,43,78,,3,1202,16,1,0.5,0.5,0.5,0.01268359279691466,0.01268359279691466,0.01268359279691466,0.0064666310287383,0.0064666310287383,0.0064666310287383,0.0033266628751574883,0.0033266628751574883,0.0033266628751574883,0.4936143852406894,0.4936143852406894,0.4936143852406894
ZL-1,4,43,78,,5,1358,16,1,0.5,0.5,0.5,0.009073527914070931,0.009073527914070931,0.009073527914070931,0.004405425604992848,0.004405425604992848,0.004405425604992848,0.00219961391123067,0.00219961391123067,0.00219961391123067,0.05106300321743129,0.05106300321743129,0.05106300321743129
ZL-1,4,43,79,,1,1055,16,1,1.0,1.0,1.0,0.12031597479259076,0.12031597479259076,0.12031597479259076,0.03317446288828722,0.03317446288828722,0.03317446288828722,0.011735448951034247,0.011735448951034247,0.011735448951034247,3.6109829051870648,3.6109829051870648,3.6109829051870648
ZL-1,4,43,79,,3,1213,16,1,0.5,0.5,0.5,0.4015853056354477,0.4015853056354477,0.4015853056354477,0.037910099503113664,0.037910099503113664,0.037910099503113664,0.009168289973200147,0.009168289973200147,0.009168289973200147,3.0439745772150295,3.0439745772150295,3.0439745772150295
ZL-1,4,43,79,,5,1371,16,1,0.5,0.5,0.5,0.9269491762408448,0.9269491762408448,0.9269491762408448,0.04372135170437044,0.04372135170437044,0.04372135170437044,0.007361690683328223,0.007361690683328223,0.007361690683328223,0.7559343259189858,0.7559343259189858,0.7559343259189858
ZL-1,4,43,80,,1,1064,16,1,1.0,1.0,1.0,0.22762369583365258,0.22762369583365258,0.22762369583365258,0.5192226131464371,0.5192226131464371,0.5192226131464371,0.0394081969235375,0.0394081969235375,0.0394081969235375,45.007828462575006,45.007828462575006,45.007828462575006
ZL-1,4,43,80,,3,1224,16,1,0.5,0.5,0.5,0.023364628800894294,0.023364628800894294,0.023364628800894294,0.13896493739920135,0.13896493739920135,0.13896493739920135,0.08920117989972236,0.08920117989972236,0.08920117989972236,34.932085241640074,34.932085241640074,34.932085241640074
