S0,S1,S2,S3,DoLP,psi_deg,P_LP_axisfree,total_power,circular_contamination,sigma1,sigma2,sigma2_over_sigma1,geometry_id,wavelength_nm,dominant_vector_overlap_adjacent,dominant_vector_drift_angle_deg
0.881156129091929,0.061839222322722875,0.01491797855983032,-0.019313990439088144,0.07219284837260748,6.78139531654006,0.4723846499560282,0.4405780645459645,0.021918919702677526,0.9734663299978042,0.9025937970895126,0.9271957018703959,BF03,461.0,0.9972466802003415,4.252708894313472
0.8575104217700105,0.06414377475890576,0.018811477895934403,-0.02198637684996342,0.07795276750134217,8.17242872722351,0.462177866154113,0.42875521088500523,0.025639778003608102,0.9632646117606223,0.8872103083653158,0.9210452637138854,BF03,462.0,0.9996660082525307,1.4808722213534895
0.801188642278585,0.09497859624111482,0.032504962444817265,-0.03755127179938111,0.12529731243315897,9.44636071954791,0.45078771295403164,0.4005943211392925,0.04686945098545716,0.9530838811913057,0.8330716655669467,0.8740801119473871,BF03,463.0,0.9995782127456279,1.6641774097856084
0.7778554330144709,0.08447572457298147,0.03977542417988417,-0.0183895533662065,0.1200370549546804,12.606708740192458,0.4356134541870128,0.38892771650723545,0.02364135106049248,0.9343557112511377,0.8262507312440468,0.8842999740833882,BF03,464.0,0.9952585405808889,5.581685951961726
0.8683072718117592,-0.08337138782459208,-0.02577056977935277,-0.03984958441806283,0.10049835790858037,98.58833813948247,0.47778536339446015,0.4341536359058796,0.04589341320949094,0.98195672925854,0.8788489776334661,0.8949976627759056,BF03,465.0,0.313480292460595,71.73090520774602
0.8623169939102752,0.09232147002880287,0.009421657645275283,-0.032050137442610746,0.10761817098574264,2.9135086733142326,0.4775589858024114,0.4311584969551376,0.037167465872701554,0.9800492785491236,0.8741495292201975,0.8919444647868102,BF04,435.0,nan,nan
0.8059072442636659,0.13408462112314834,0.003683569548841436,-0.02114848662825028,0.1664400090739822,0.786816252264361,0.4700212266558492,0.40295362213183294,0.026241837108156335,0.9704119805041965,0.8186055684035227,0.843564985644757,BF04,436.0,0.9954778295334027,5.4509838283482965
0.6751064009854028,0.03358989338745788,-0.006086250864800927,0.010048629409130302,0.050565115727801056,174.86491790611106,0.3546216171399045,0.3375532004927014,0.014884512122034487,0.8430251994522828,0.7997007659488916,0.9486083766754074,BF04,437.0,0.970423557111466,13.969692924324585
0.7601611913282924,0.19585974091010444,0.007695294281291509,-0.025659212641327426,0.25785433171240785,1.1249918366124418,0.4780860236559785,0.3800805956641462,0.033754962676391,0.9786952537236892,0.7499853218532405,0.766311391620359,BF04,438.0,0.9726031133116191,13.442646603929886
0.7550671167015979,0.2398045045150209,0.007707910816001039,-0.0432962010721976,0.31775764419224606,0.9204972297971806,0.49749773245586465,0.37753355835079894,0.057340864294727636,0.9994351762060617,0.7150269659006953,0.7154310583853938,BF04,439.0,0.9997013836209859,1.4002489336236654
0.6999242321076993,0.2670380593835921,0.008915472094151916,-0.04471542143395538,0.38173681375811974,0.9560982710177729,0.48355553917229555,0.34996211605384964,0.06388608849746881,0.9853055083314484,0.6549973430992712,0.6647657376933446,BF04,440.0,0.9999796079970178,0.36590497235661096
0.6709999253624473,0.30818546182832374,0.009222818584057775,-0.05485613467676675,0.45949846077375156,0.8570665730417466,0.48966167912289704,0.3354999626812237,0.08175281785185841,0.9920510433973361,0.5981927599187,0.6029858684187805,BF04,441.0,0.9999854028972763,0.30957899830049357
0.6182447172385653,0.3479399227971548,0.01271176525805846,-0.06084988145653819,0.5631621974462656,1.046167257904459,0.48320838537909044,0.30912235861928267,0.09842361731504731,0.9857454688482424,0.5145826514004235,0.522023856728115,BF04,442.0,0.9999935527626295,0.20574282258548265
0.5785125735822209,0.38720674355949947,0.013281226201797752,-0.07092379932036574,0.669707916344834,0.982240120783406,0.4829735119076287,0.28925628679111043,0.12259681562527998,0.9860959338361479,0.4296975173726948,0.43575630182457925,BF04,443.0,0.9999913300264865,0.238587029118232
0.5319642310488158,0.426953880603435,0.018786786525429776,-0.07984823896522991,0.803375458417571,1.2597492772271184,0.47966561951470443,0.2659821155244079,0.15010076675230935,0.9832225489771922,0.31177216245268735,0.31709216064766993,BF04,444.0,0.99998699084606,0.2922554559242503
0.5075627964763273,0.459781722415054,0.019271419404783104,-0.0912332217327091,0.9066571116095946,1.2000532198327456,0.4838741077450214,0.25378139823816365,0.1797476536225291,0.9882837116175027,0.19601249527565182,0.1983362600956383,BF04,445.0,0.9999843314280826,0.3207398375951578
0.4857699404517536,0.4728613760085929,0.02615992328292494,-0.09855571467998041,0.9749150807792659,1.5832619759128104,0.47967719059370706,0.2428849702258768,0.20288557704564042,0.9846322683079681,0.04515724870065043,0.04586204429218075,BF04,446.0,0.9999673293958992,0.46314544281463355
0.4912235437835554,0.4714254731431516,0.02415008961517303,-0.10675655917227454,0.9609548479326971,1.4662865962940066,0.48163359480052126,0.2456117718917777,0.217327855155318,0.9875163748217213,0.08519681347372488,0.08627382354961523,BF04,447.0,0.9999608613333116,0.5069230743693625
0.5156661963781596,0.4417083007105654,0.030932030569681634,-0.10798800594686517,0.8586757019008254,2.002889970541792,0.47922811474985233,0.2578330981890798,0.20941455287418734,0.9856135880031809,0.24474118554059254,0.24831352623336875,BF04,448.0,0.999923183774431,0.7101774730891348
0.5553028716924668,0.4050452439351732,0.027174655808594315,-0.11175242493799846,0.7310529455064884,1.9191230193711732,0.48062933584572815,0.2776514358462334,0.20124589775197174,0.9881090717886454,0.3663962412933783,0.37080546242748164,BF04,449.0,0.9998908279965982,0.8466369555321038
0.6100403463715613,0.3468862572250633,0.03043359479348242,-0.1063871520036382,0.5708126113442861,2.506964664725229,0.4791295347546425,0.3050201731857807,0.17439363254646156,0.9869894463932037,0.4959158451305623,0.5024530373073471,BF04,450.0,0.9998542849447045,0.9781267060101986
0.6735535362066205,0.28567054466210295,0.030286058165718187,-0.11521418407466295,0.42650133710461563,3.0258729158628648,0.4804125100051432,0.33677676810331025,0.17105423382309975,0.9914978651886295,0.603356491420811,0.6085302980516497,BF04,451.0,0.9990624552790004,2.4812330843782777
0.6474411206981077,0.3034768057208175,3.7125448138247696e-05,-0.10141230642142847,0.4687326743541386,0.003504603053913511,0.47545896434488616,0.32372056034905383,0.15663556604510998,0.9835720498142707,0.5722484287618178,0.5818063139043818,BF04,452.0,0.9983411814383758,3.3006321552626017
0.913360116103052,0.010624796491587873,0.045907863177268415,-0.11759031293095953,0.05159116633107405,38.48452046487919,0.48024071488654685,0.456680058051526,0.12874474247098844,1.0198237210324397,0.8869497224903183,0.8697088567349623,BF04,453.0,0.8287904528785627,34.02531198019932
0.5780962710849776,0.3695787493824788,-0.014716179549448101,0.061278365501825326,0.6398097377342622,178.85987793475306,0.47398394733650606,0.2890481355424888,0.10600027809696366,0.9762221412691231,0.4507581092624771,0.4617372319341945,BF04,454.0,0.677028187693097,47.38815064052738
0.6986262269313901,0.25641695569687856,-0.003273822607180352,-0.008382767278680604,0.36706015941996006,179.63425580335272,0.4775320405818957,0.34931311346569505,0.011998930122478567,0.9773438790256032,0.664869457859186,0.6802820093599509,BF04,455.0,0.9950691348054731,5.6921693238537205
0.7661924874003365,0.20319660719126847,0.008372254711578722,-0.031889917629597704,0.2654280970706563,1.1797039553789537,0.4847807506604203,0.38309624370016826,0.041621287279648284,0.9859242450567566,0.7485575180371495,0.7592444569552678,BF04,456.0,0.9977538024613146,3.8409878187236033
0.7939917310580269,0.17073365537664714,0.006679146109360878,-0.03406567469539375,0.21519651116600214,1.120141896766141,0.4824279907381845,0.39699586552901345,0.04290431923012576,0.9839810838340844,0.7872513504420009,0.8000675657040828,BF04,457.0,0.9997867801501649,1.183202732088489
0.8094263233887748,0.16041515271415346,0.006221907586231153,-0.03348108853531038,0.19833277602272945,1.1105884820456724,0.484981046546171,0.4047131616943874,0.041363972937199754,0.9866186258382801,0.8033905239212952,0.8142868002706667,BF04,458.0,0.9999902653593429,0.25281215165667353
0.832888242647046,0.13889111928963704,0.007404936756508919,-0.037562865893084545,0.16699524383060005,1.5259086359579759,0.4859883089057647,0.416444121323523,0.045099527127077724,0.9884126475270402,0.8299499524083843,0.8396796160843129,BF04,459.0,0.9995523518592487,1.7144397404137373
0.8351903645574226,0.1353078141673636,0.004866365877219801,-0.033040974605921127,0.16211309591587436,1.0298817668101763,0.48529283011746704,0.4175951822787113,0.039561010289468485,0.9871975041909049,0.834159347387592,0.8449771639883337,BF04,460.0,0.9998903281021823,0.8485731361030893
0.8462604300952302,0.1306038916617216,0.005497703967484363,-0.0359235959135497,0.15446728609411892,1.205206737677288,0.4884899910304411,0.4231302150476151,0.042449811708089896,0.9908714868321105,0.8430270201918697,0.8507934998584827,BF04,461.0,0.9998916596200668,0.8434060818590798
0.849993495729154,0.12451613137484424,0.004314215611494955,-0.0347207584222066,0.1465785899780259,0.9921907361720784,0.48729217191181323,0.424996747864577,0.040848263659267095,0.9896119705993878,0.8489140940664756,0.8578252075430187,BF04,462.0,0.999991970337172,0.22960776727704932
0.8477545918516205,0.13065196189964173,0.003293087566549665,-0.03350953976036971,0.15416425668931946,0.7219182775963182,0.48922402417969146,0.42387729592581025,0.039527405787540416,0.991299936640427,0.8442947467087111,0.8517046309617198,BF04,463.0,0.9999355829283553,0.6503399760894037
0.849819410808561,0.13140402875676432,0.0031746685756188185,-0.036048781926807,0.15467094637955098,0.6919869008451601,0.49063089166501683,0.4249097054042805,0.04241934400216673,0.993033461741411,0.8447031226880788,0.8506290625965252,BF04,464.0,0.9999650838245323,0.4787978896835664
0.8433262654457823,0.13660192981494124,0.0018650395694868177,-0.03420018620378251,0.16199502684017963,0.39110815305373614,0.48997046322585014,0.42166313272289113,0.040553920356914644,0.9920467352900189,0.8381502287131944,0.8448697010914171,BF04,465.0,0.9999245223019703,0.7039627595257898
