candidate_id,family,center_wavelength_nm,cavity_span_nm,top_pair_count,bottom_pair_count,bottom_reflectivity_proxy,termination,spectral_peak_wavelength_nm_at_theta0,spectral_FWHM_nm_at_theta0,angular_peak_angle_deg_at_453,angular_FWHM_deg_at_453,peak_abs_angle_deg_at_453,I_normal_0_5deg_at_453,I_offaxis_20_30deg_at_453,eta5,eta10,eta20,eta30,normal_offaxis_ratio_at_453,pass_level,failure_reason,score,cavity_validity_class,effective_bottom_reflector,top_mirror_extraction_risk,angular_lobe_quality_flag,normal_offaxis_same_basis,I_proxy_normal_abs_at_453,I_proxy_offaxis_abs_at_453,I_proxy_peak_estimate_at_453,ratio_artifact_warning,fwhm_artifact_warning,physical_audit_warning,conservative_score
R2_1_03670,R2D_all_dielectric_highR_mediumR_scan,453,200,6,2,0.4727,SiO2_25nm,450.805,4.650534,6.0,27.0,6.0,0.753271,0.439618,0.242308,0.448867,0.738331,0.972422,1.713467,Level C,angular too broad; cavity center shifted away from 453 nm,0.037424,weak_bottom_reflector,weak DBR proxy,low,broad_or_pedestal_proxy,yes_proxy_I_basis,0.753271,0.439618,0.753271,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,-0.330972
R2_1_03867,R2D_all_dielectric_highR_mediumR_scan,453,240,6,8,0.9227,none,451.02,3.993845,0.0,27.0,0.0,0.695534,0.346841,0.349194,0.523485,0.662601,0.962052,2.005338,Level C,angular too broad,0.036227,true_two_mirror_cavity,DBR proxy,low,broad_or_pedestal_proxy,yes_proxy_I_basis,0.695534,0.346841,0.695534,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.368025
R2_1_03203,R2C_C2_medium_bottomR_upgrade,453,230,10,6,0.8534,none,454.84,4.059721,0.0,28.0,0.0,0.765358,0.471439,0.325858,0.480661,0.610169,0.955976,1.623451,Level C,angular too broad,0.035278,true_two_mirror_cavity,DBR proxy,high,broad_or_pedestal_proxy,yes_proxy_I_basis,0.765358,0.471439,0.765358,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.084097
R2_1_04463,R2D_all_dielectric_highR_mediumR_scan,453,230,10,8,0.9227,none,451.12,3.809788,0.0,26.0,0.0,0.673535,0.344552,0.428521,0.498365,0.573161,0.951624,1.954811,Level C,angular too broad,0.034517,true_two_mirror_cavity,DBR proxy,high,broad_or_pedestal_proxy,yes_proxy_I_basis,0.673535,0.344552,0.673535,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.409134
R2_1_01331,R2B_Khaidarov_hybrid_scaled_control,453,200,6,4,0.722,none,451.06,4.328218,4.0,28.0,4.0,0.798016,0.527876,0.237691,0.427517,0.704516,0.966257,1.51175,Level C,angular too broad,0.034156,true_two_mirror_cavity,DBR proxy,low,broad_or_pedestal_proxy,yes_proxy_I_basis,0.798016,0.527876,0.798016,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.680495
R2_1_04473,R2D_all_dielectric_highR_mediumR_scan,453,260,10,8,0.9227,TiO2_25nm,451.145,3.809788,0.0,26.0,0.0,0.675061,0.350753,0.42648,0.493201,0.568527,0.951099,1.924605,Level C,angular too broad,0.033869,true_two_mirror_cavity,DBR proxy,high,broad_or_pedestal_proxy,yes_proxy_I_basis,0.675061,0.350753,0.675061,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.391239
R2_1_03824,R2D_all_dielectric_highR_mediumR_scan,453,290,6,6,0.8534,TiO2_50nm,450.89,4.082631,1.0,27.0,1.0,0.688563,0.323442,0.323976,0.523518,0.708357,0.967934,2.128859,Level C,angular too broad; cavity center shifted away from 453 nm,0.032684,true_two_mirror_cavity,DBR proxy,low,broad_or_pedestal_proxy,yes_proxy_I_basis,0.688563,0.323442,0.688563,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.353989
R2_1_03580,R2C_C2_medium_bottomR_upgrade,453,280,12,8,0.9227,TiO2_50nm,454.67,3.937478,0.0,28.0,0.0,0.783393,0.528459,0.360343,0.440746,0.526694,0.946358,1.482411,Level C,angular too broad,0.031328,true_two_mirror_cavity,DBR proxy,high,broad_or_pedestal_proxy,yes_proxy_I_basis,0.783393,0.528459,0.783393,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.011957
R2_1_02564,R2C_C2_medium_bottomR_upgrade,453,290,6,4,0.722,TiO2_50nm,454.61,4.466297,4.0,29.0,4.0,0.888444,0.714668,0.221359,0.397227,0.663145,0.961659,1.243157,Level C,angular too broad,0.031221,true_two_mirror_cavity,DBR proxy,low,broad_or_pedestal_proxy,yes_proxy_I_basis,0.888444,0.714668,0.888444,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.461857
R2_1_02462,R2C_C2_medium_bottomR_upgrade,453,180,6,2,0.4727,SiO2_25nm,453.805,4.894408,24.0,29.0,24.0,1.066618,1.15224,0.173046,0.335253,0.638055,0.94878,0.925691,Level C,angular too broad; peak too off-normal; off-axis resonance too strong,0.030495,weak_bottom_reflector,weak DBR proxy,low,broad_or_pedestal_proxy,yes_proxy_I_basis,1.066618,1.15224,1.15224,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,-2.336145
R2_1_01434,R2B_Khaidarov_hybrid_scaled_control,453,310,6,6,0.8534,SiO2_25nm,454.865,4.14304,5.0,28.0,5.0,0.786614,0.516841,0.239874,0.433226,0.704971,0.968057,1.521967,Level C,angular too broad,0.029888,true_two_mirror_cavity,DBR proxy,low,broad_or_pedestal_proxy,yes_proxy_I_basis,0.786614,0.516841,0.786614,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.619729
R2_1_03037,R2C_C2_medium_bottomR_upgrade,453,270,10,0,0.12,TiO2_25nm,455.525,5.299456,0.0,27.0,0.0,0.748966,0.405625,0.302485,0.48865,0.687381,0.965943,1.846448,Level C,angular too broad; cavity center shifted away from 453 nm,0.029806,top_filter_only,none in proxy,high,broad_or_pedestal_proxy,yes_proxy_I_basis,0.748966,0.405625,0.748966,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,"top-filter control, not true RCLED cavity",-2.823743
R2_1_04184,R2D_all_dielectric_highR_mediumR_scan,453,290,8,8,0.9227,TiO2_50nm,450.97,3.871385,0.0,26.0,0.0,0.663543,0.316045,0.392418,0.540422,0.636221,0.958787,2.099519,Level C,angular too broad; cavity center shifted away from 453 nm,0.028041,true_two_mirror_cavity,DBR proxy,medium,broad_or_pedestal_proxy,yes_proxy_I_basis,0.663543,0.316045,0.663543,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.089532
R2_1_02748,R2C_C2_medium_bottomR_upgrade,453,300,8,0,0.12,TiO2_50nm,455.35,5.419399,2.0,28.0,2.0,0.811831,0.52073,0.256402,0.441002,0.689347,0.965565,1.559024,Level C,angular too broad; cavity center shifted away from 453 nm,0.027931,top_filter_only,none in proxy,medium,broad_or_pedestal_proxy,yes_proxy_I_basis,0.811831,0.52073,0.811831,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,"top-filter control, not true RCLED cavity",-2.616363
R2_1_03284,R2C_C2_medium_bottomR_upgrade,453,290,10,8,0.9227,TiO2_50nm,454.77,3.971918,0.0,28.0,0.0,0.771767,0.502537,0.330933,0.46937,0.580731,0.95252,1.535742,Level C,angular too broad,0.023997,true_two_mirror_cavity,DBR proxy,high,broad_or_pedestal_proxy,yes_proxy_I_basis,0.771767,0.502537,0.771767,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.039457
R2_1_03048,R2C_C2_medium_bottomR_upgrade,453,300,10,0,0.12,TiO2_50nm,455.55,5.299456,1.0,27.0,1.0,0.745805,0.403576,0.299348,0.487727,0.691333,0.966473,1.847989,Level C,angular too broad; cavity center shifted away from 453 nm,0.023033,top_filter_only,none in proxy,high,broad_or_pedestal_proxy,yes_proxy_I_basis,0.745805,0.403576,0.745805,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,"top-filter control, not true RCLED cavity",-2.903292
R2_1_02414,R2C_C2_medium_bottomR_upgrade,453,210,6,0,0.12,SiO2_25nm,454.825,5.662448,24.0,29.0,24.0,0.949359,0.823232,0.204208,0.373499,0.657647,0.952697,1.15321,Level C,angular too broad; peak too off-normal,0.022986,top_filter_only,none in proxy,low,broad_or_pedestal_proxy,yes_proxy_I_basis,0.949359,0.823232,0.949359,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,"top-filter control, not true RCLED cavity",-4.278666
R2_1_03383,R2C_C2_medium_bottomR_upgrade,453,230,12,2,0.4727,none,455.28,4.574284,0.0,27.0,0.0,0.718118,0.376291,0.349702,0.51581,0.644273,0.959853,1.908414,Level C,angular too broad; cavity center shifted away from 453 nm,0.021946,weak_bottom_reflector,weak DBR proxy,high,broad_or_pedestal_proxy,yes_proxy_I_basis,0.718118,0.376291,0.718118,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,-0.733177
R2_1_03018,R2C_C2_medium_bottomR_upgrade,453,220,10,0,0.12,SiO2_25nm,455.525,5.299456,2.0,28.0,2.0,0.770375,0.427209,0.280416,0.477111,0.706,0.968548,1.803274,Level C,angular too broad; cavity center shifted away from 453 nm,0.021041,top_filter_only,none in proxy,high,broad_or_pedestal_proxy,yes_proxy_I_basis,0.770375,0.427209,0.770375,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,"top-filter control, not true RCLED cavity",-3.066436
R2_1_01266,R2B_Khaidarov_hybrid_scaled_control,453,190,6,2,0.4727,SiO2_25nm,451.505,4.729079,8.0,29.0,8.0,0.958968,0.877924,0.185717,0.358986,0.671412,0.952214,1.092314,Level C,angular too broad,0.020512,weak_bottom_reflector,weak DBR proxy,low,broad_or_pedestal_proxy,yes_proxy_I_basis,0.958968,0.877924,0.958968,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,-0.959093
R2_1_03153,R2C_C2_medium_bottomR_upgrade,453,260,10,4,0.722,TiO2_25nm,454.985,4.237366,0.0,28.0,0.0,0.745276,0.435467,0.319446,0.487684,0.638842,0.959504,1.711443,Level C,angular too broad,0.016586,true_two_mirror_cavity,DBR proxy,high,broad_or_pedestal_proxy,yes_proxy_I_basis,0.745276,0.435467,0.745276,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.119668
R2_1_03164,R2C_C2_medium_bottomR_upgrade,453,290,10,4,0.722,TiO2_50nm,455.01,4.237366,0.0,28.0,0.0,0.743392,0.429888,0.317098,0.48969,0.645477,0.960308,1.72927,Level C,angular too broad; cavity center shifted away from 453 nm,0.015897,true_two_mirror_cavity,DBR proxy,high,broad_or_pedestal_proxy,yes_proxy_I_basis,0.743392,0.429888,0.743392,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.130082
R2_1_02940,R2C_C2_medium_bottomR_upgrade,453,180,8,8,0.9227,TiO2_50nm,451.27,4.038915,1.0,29.0,1.0,0.794998,0.533732,0.293757,0.459012,0.618599,0.957284,1.489508,Level C,angular too broad,0.013264,true_two_mirror_cavity,DBR proxy,medium,broad_or_pedestal_proxy,yes_proxy_I_basis,0.794998,0.533732,0.794998,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.469841
R2_1_01674,R2B_Khaidarov_hybrid_scaled_control,453,310,8,4,0.722,SiO2_25nm,455.185,4.184762,3.0,27.0,3.0,0.700929,0.360252,0.284224,0.488048,0.725077,0.970853,1.945665,Level C,angular too broad; cavity center shifted away from 453 nm,0.013107,true_two_mirror_cavity,DBR proxy,medium,broad_or_pedestal_proxy,yes_proxy_I_basis,0.700929,0.360252,0.700929,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.677757
R2_1_03224,R2C_C2_medium_bottomR_upgrade,453,290,10,6,0.8534,TiO2_50nm,454.89,4.059721,0.0,28.0,0.0,0.749502,0.457207,0.324711,0.483282,0.615404,0.956586,1.639304,Level C,angular too broad,0.012797,true_two_mirror_cavity,DBR proxy,high,broad_or_pedestal_proxy,yes_proxy_I_basis,0.749502,0.457207,0.749502,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.09123
R2_1_01516,R2B_Khaidarov_hybrid_scaled_control,453,220,8,0,0.12,TiO2_50nm,450.35,5.217432,2.0,27.0,2.0,0.731341,0.376004,0.278823,0.477413,0.731064,0.970418,1.945038,Level C,angular too broad; cavity center shifted away from 453 nm,0.011679,top_filter_only,none in proxy,medium,broad_or_pedestal_proxy,yes_proxy_I_basis,0.731341,0.376004,0.731341,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,"top-filter control, not true RCLED cavity",-2.320671
R2_1_03273,R2C_C2_medium_bottomR_upgrade,453,260,10,8,0.9227,TiO2_25nm,454.745,3.971918,0.0,28.0,0.0,0.767784,0.510207,0.331347,0.462743,0.571529,0.951471,1.50485,Level C,angular too broad,0.010862,true_two_mirror_cavity,DBR proxy,high,broad_or_pedestal_proxy,yes_proxy_I_basis,0.767784,0.510207,0.767784,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.020324
R2_1_03213,R2C_C2_medium_bottomR_upgrade,453,260,10,6,0.8534,TiO2_25nm,454.865,4.059721,0.0,28.0,0.0,0.749273,0.463995,0.326321,0.47922,0.607481,0.955664,1.614831,Level C,angular too broad,0.008052,true_two_mirror_cavity,DBR proxy,high,broad_or_pedestal_proxy,yes_proxy_I_basis,0.749273,0.463995,0.749273,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.076512
R2_1_02658,R2C_C2_medium_bottomR_upgrade,453,220,6,8,0.9227,SiO2_25nm,454.645,4.172387,2.0,29.0,2.0,0.832118,0.623024,0.249509,0.424559,0.644069,0.961323,1.335612,Level C,angular too broad,0.006712,true_two_mirror_cavity,DBR proxy,low,broad_or_pedestal_proxy,yes_proxy_I_basis,0.832118,0.623024,0.832118,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.692394
R2_1_02644,R2C_C2_medium_bottomR_upgrade,453,190,6,8,0.9227,TiO2_50nm,451.37,4.172387,1.0,29.0,1.0,0.824152,0.608887,0.262986,0.429749,0.627741,0.959118,1.353539,Level C,angular too broad,0.006418,true_two_mirror_cavity,DBR proxy,low,broad_or_pedestal_proxy,yes_proxy_I_basis,0.824152,0.608887,0.824152,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.781955
R2_1_03813,R2D_all_dielectric_highR_mediumR_scan,453,260,6,6,0.8534,TiO2_25nm,450.865,4.082631,1.0,27.0,1.0,0.672201,0.316032,0.328331,0.524663,0.703737,0.967323,2.127004,Level C,angular too broad; cavity center shifted away from 453 nm,0.00487,true_two_mirror_cavity,DBR proxy,low,broad_or_pedestal_proxy,yes_proxy_I_basis,0.672201,0.316032,0.672201,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.350422
R2_1_03318,R2C_C2_medium_bottomR_upgrade,453,220,12,0,0.12,SiO2_25nm,455.725,5.238325,2.0,27.0,2.0,0.7158,0.347119,0.315655,0.519567,0.706378,0.967632,2.062117,Level C,angular too broad; cavity center shifted away from 453 nm,0.001981,top_filter_only,none in proxy,high,broad_or_pedestal_proxy,yes_proxy_I_basis,0.7158,0.347119,0.7158,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,"top-filter control, not true RCLED cavity",-2.854426
R2_1_01914,R2B_Khaidarov_hybrid_scaled_control,453,310,10,2,0.4727,SiO2_25nm,455.505,4.473188,3.0,26.0,3.0,0.661234,0.290526,0.308663,0.523307,0.743601,0.972643,2.275987,Level C,angular too broad; cavity center shifted away from 453 nm,0.001441,weak_bottom_reflector,weak DBR proxy,high,broad_or_pedestal_proxy,yes_proxy_I_basis,0.661234,0.290526,0.661234,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,-0.693078
R2_1_02427,R2C_C2_medium_bottomR_upgrade,453,240,6,0,0.12,none,455.1,5.662448,3.0,29.0,3.0,0.881215,0.681743,0.225351,0.398003,0.665817,0.957366,1.292592,Level C,angular too broad; cavity center shifted away from 453 nm,0.000687,top_filter_only,none in proxy,low,broad_or_pedestal_proxy,yes_proxy_I_basis,0.881215,0.681743,0.881215,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,"top-filter control, not true RCLED cavity",-2.525258
R2_1_02718,R2C_C2_medium_bottomR_upgrade,453,220,8,0,0.12,SiO2_25nm,455.325,5.419399,4.0,28.0,4.0,0.818065,0.562945,0.238206,0.423626,0.691109,0.965083,1.453188,Level C,angular too broad; cavity center shifted away from 453 nm,0.000686,top_filter_only,none in proxy,medium,broad_or_pedestal_proxy,yes_proxy_I_basis,0.818065,0.562945,0.818065,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,"top-filter control, not true RCLED cavity",-2.838929
R2_1_03794,R2D_all_dielectric_highR_mediumR_scan,453,210,6,6,0.8534,SiO2_25nm,450.865,4.082631,3.0,27.0,3.0,0.677111,0.331227,0.293764,0.506896,0.727422,0.970705,2.044249,Level C,angular too broad; cavity center shifted away from 453 nm,-0.000506,true_two_mirror_cavity,DBR proxy,low,broad_or_pedestal_proxy,yes_proxy_I_basis,0.677111,0.331227,0.677111,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.141506
R2_1_03404,R2C_C2_medium_bottomR_upgrade,453,290,12,2,0.4727,TiO2_50nm,455.33,4.574284,0.0,27.0,0.0,0.703826,0.365281,0.348118,0.518097,0.649377,0.960449,1.926806,Level C,angular too broad; cavity center shifted away from 453 nm,-0.00063,weak_bottom_reflector,weak DBR proxy,high,broad_or_pedestal_proxy,yes_proxy_I_basis,0.703826,0.365281,0.703826,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,-0.724285
R2_1_01254,R2B_Khaidarov_hybrid_scaled_control,453,310,6,0,0.12,SiO2_25nm,455.225,5.442327,5.0,29.0,5.0,0.869169,0.648601,0.215074,0.394786,0.689673,0.955272,1.340067,Level C,angular too broad; cavity center shifted away from 453 nm,-0.002763,top_filter_only,none in proxy,low,broad_or_pedestal_proxy,yes_proxy_I_basis,0.869169,0.648601,0.869169,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,"top-filter control, not true RCLED cavity",-2.640971
R2_1_03393,R2C_C2_medium_bottomR_upgrade,453,260,12,2,0.4727,TiO2_25nm,455.305,4.574284,0.0,27.0,0.0,0.703302,0.370473,0.350381,0.514531,0.641646,0.959547,1.898393,Level C,angular too broad; cavity center shifted away from 453 nm,-0.004368,weak_bottom_reflector,weak DBR proxy,high,broad_or_pedestal_proxy,yes_proxy_I_basis,0.703302,0.370473,0.703302,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,-0.741412
R2_1_02667,R2C_C2_medium_bottomR_upgrade,453,240,6,8,0.9227,none,454.62,4.172387,0.0,29.0,0.0,0.817054,0.606504,0.266596,0.429498,0.620148,0.958133,1.347153,Level C,angular too broad,-0.004396,true_two_mirror_cavity,DBR proxy,low,broad_or_pedestal_proxy,yes_proxy_I_basis,0.817054,0.606504,0.817054,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.857059
R2_1_01412,R2B_Khaidarov_hybrid_scaled_control,453,260,6,6,0.8534,TiO2_50nm,450.99,4.14304,2.0,28.0,2.0,0.731064,0.427771,0.271291,0.462385,0.700461,0.967716,1.709007,Level C,angular too broad; cavity center shifted away from 453 nm,-0.006643,true_two_mirror_cavity,DBR proxy,low,broad_or_pedestal_proxy,yes_proxy_I_basis,0.731064,0.427771,0.731064,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.963621
R2_1_03760,R2D_all_dielectric_highR_mediumR_scan,453,280,6,4,0.722,TiO2_50nm,450.71,4.262331,2.0,26.0,2.0,0.656225,0.31033,0.30088,0.508201,0.73111,0.971324,2.114605,Level C,angular too broad; cavity center shifted away from 453 nm,-0.00688,true_two_mirror_cavity,DBR proxy,low,broad_or_pedestal_proxy,yes_proxy_I_basis,0.656225,0.31033,0.656225,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.30621
R2_1_01505,R2B_Khaidarov_hybrid_scaled_control,453,190,8,0,0.12,TiO2_25nm,450.325,5.217432,2.0,27.0,2.0,0.722949,0.376752,0.274828,0.473727,0.731509,0.970368,1.918899,Level C,angular too broad; cavity center shifted away from 453 nm,-0.008353,top_filter_only,none in proxy,medium,broad_or_pedestal_proxy,yes_proxy_I_basis,0.722949,0.376752,0.722949,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,"top-filter control, not true RCLED cavity",-2.337613
R2_1_04090,R2D_all_dielectric_highR_mediumR_scan,453,200,8,6,0.8534,SiO2_25nm,450.765,3.954752,3.0,26.0,3.0,0.630554,0.26942,0.350536,0.560471,0.71005,0.967402,2.34041,Level C,angular too broad; cavity center shifted away from 453 nm,-0.011813,true_two_mirror_cavity,DBR proxy,medium,broad_or_pedestal_proxy,yes_proxy_I_basis,0.630554,0.26942,0.630554,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.982449
R2_1_03569,R2C_C2_medium_bottomR_upgrade,453,250,12,8,0.9227,TiO2_25nm,454.645,3.937478,0.0,28.0,0.0,0.764432,0.536348,0.35561,0.427338,0.514177,0.944939,1.425252,Level C,angular too broad,-0.011985,true_two_mirror_cavity,DBR proxy,high,broad_or_pedestal_proxy,yes_proxy_I_basis,0.764432,0.536348,0.764432,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,-0.025182
R2_1_03803,R2D_all_dielectric_highR_mediumR_scan,453,230,6,6,0.8534,none,450.84,4.082631,1.0,27.0,1.0,0.661851,0.310992,0.326921,0.524346,0.705318,0.96753,2.128194,Level C,angular too broad; cavity center shifted away from 453 nm,-0.01329,true_two_mirror_cavity,DBR proxy,low,broad_or_pedestal_proxy,yes_proxy_I_basis,0.661851,0.310992,0.661851,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.349584
R2_1_01614,R2B_Khaidarov_hybrid_scaled_control,453,310,8,2,0.4727,SiO2_25nm,455.305,4.558344,5.0,27.0,5.0,0.722807,0.418467,0.250552,0.452497,0.729938,0.970953,1.727273,Level C,angular too broad; cavity center shifted away from 453 nm,-0.013353,weak_bottom_reflector,weak DBR proxy,medium,broad_or_pedestal_proxy,yes_proxy_I_basis,0.722807,0.418467,0.722807,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,-0.639883
R2_1_02437,R2C_C2_medium_bottomR_upgrade,453,270,6,0,0.12,TiO2_25nm,455.125,5.662448,3.0,29.0,3.0,0.873076,0.678684,0.224342,0.396912,0.665615,0.957187,1.286424,Level C,angular too broad; cavity center shifted away from 453 nm,-0.015032,top_filter_only,none in proxy,low,broad_or_pedestal_proxy,yes_proxy_I_basis,0.873076,0.678684,0.873076,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,"top-filter control, not true RCLED cavity",-2.53018
R2_1_02047,R2B_Khaidarov_hybrid_scaled_control,453,190,10,8,0.9227,none,450.92,3.86234,1.0,27.0,1.0,0.663823,0.325263,0.37323,0.534977,0.644314,0.959738,2.040883,Level C,angular too broad; cavity center shifted away from 453 nm,-0.015616,true_two_mirror_cavity,DBR proxy,high,broad_or_pedestal_proxy,yes_proxy_I_basis,0.663823,0.325263,0.663823,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.315116
R2_1_03554,R2C_C2_medium_bottomR_upgrade,453,210,12,8,0.9227,SiO2_25nm,454.945,3.937478,2.0,28.0,2.0,0.73037,0.442406,0.352779,0.494283,0.583933,0.952846,1.650905,Level C,angular too broad,-0.016166,true_two_mirror_cavity,DBR proxy,high,broad_or_pedestal_proxy,yes_proxy_I_basis,0.73037,0.442406,0.73037,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,-0.0549
R2_1_02677,R2C_C2_medium_bottomR_upgrade,453,270,6,8,0.9227,TiO2_25nm,454.645,4.172387,0.0,29.0,0.0,0.808992,0.59971,0.265935,0.429643,0.621735,0.958337,1.348973,Level C,angular too broad,-0.016225,true_two_mirror_cavity,DBR proxy,low,broad_or_pedestal_proxy,yes_proxy_I_basis,0.808992,0.59971,0.808992,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.856942
R2_1_04450,R2D_all_dielectric_highR_mediumR_scan,453,200,10,8,0.9227,SiO2_25nm,450.845,3.809788,3.0,26.0,3.0,0.628243,0.278744,0.4163,0.565955,0.640352,0.95924,2.253838,Level C,angular too broad; cavity center shifted away from 453 nm,-0.017758,true_two_mirror_cavity,DBR proxy,high,broad_or_pedestal_proxy,yes_proxy_I_basis,0.628243,0.278744,0.628243,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.341756
R2_1_02057,R2B_Khaidarov_hybrid_scaled_control,453,220,10,8,0.9227,TiO2_25nm,450.945,3.86234,0.0,27.0,0.0,0.664385,0.331425,0.375432,0.529671,0.635671,0.958749,2.004629,Level C,angular too broad; cavity center shifted away from 453 nm,-0.018155,true_two_mirror_cavity,DBR proxy,high,broad_or_pedestal_proxy,yes_proxy_I_basis,0.664385,0.331425,0.664385,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.373448
R2_1_02094,R2B_Khaidarov_hybrid_scaled_control,453,310,10,8,0.9227,SiO2_25nm,455.145,3.86234,3.0,27.0,3.0,0.656931,0.310539,0.345339,0.546366,0.683146,0.964228,2.115457,Level C,angular too broad; cavity center shifted away from 453 nm,-0.021176,true_two_mirror_cavity,DBR proxy,high,broad_or_pedestal_proxy,yes_proxy_I_basis,0.656931,0.310539,0.656931,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.198827
R2_1_02688,R2C_C2_medium_bottomR_upgrade,453,300,6,8,0.9227,TiO2_50nm,454.67,4.172387,1.0,29.0,1.0,0.805036,0.595085,0.263768,0.429793,0.626291,0.958928,1.352808,Level C,angular too broad,-0.022013,true_two_mirror_cavity,DBR proxy,low,broad_or_pedestal_proxy,yes_proxy_I_basis,0.805036,0.595085,0.805036,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.778649
R2_1_03696,R2D_all_dielectric_highR_mediumR_scan,453,270,6,2,0.4727,TiO2_50nm,450.53,4.650534,3.0,26.0,3.0,0.66868,0.332844,0.278413,0.486244,0.741247,0.972762,2.00899,Level C,angular too broad; cavity center shifted away from 453 nm,-0.022484,weak_bottom_reflector,weak DBR proxy,low,broad_or_pedestal_proxy,yes_proxy_I_basis,0.66868,0.332844,0.66868,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.133653
