FWHM_nm,T448,T449,T450,T450_10deg,T450_20deg,T450_30deg,T450_40deg,T450_50deg,T450_60deg,T451,T452,T453,TE_TM_split_20deg,TE_TM_split_40deg,Tpeak,blue_448_453_mean,blue_448_453_min,candidate_id,compiled_layer_sequence,complex_index_reconstruction,defect_material_id,duplicate_group_id,energy_max,extrapolation_policy,geometry,high_index_material_id,interpolation_axis,interpolation_method,interpolation_source_quantity,logical_layer_sequence,low_index_material_id,material_model,material_policy_id,normal_to_40_60_ratio,peak_count,peak_error_nm,peak_wavelength_nm,physical_sequence_hash,propagation_direction,topology_id,total_layer_count_compiled,total_layer_count_logical,total_thickness_nm
1.5,0.12429850365398953,0.26158575035306164,0.6220014962523239,0.289042692977045,0.017653702898537543,0.004633735661711848,0.003072701676559957,0.004586069273842368,0.0142638966338321,0.7636538792262485,0.35587408436727574,0.16669469575476395,0.008638662252942223,0.0049444095188560955,0.8161563762453536,0.38235140160127723,0.12429850365398953,EX_N4_L76_H45_C159,L76 H45 L76 H45 L76 H45 L76 H45 L159 H45 L76 H45 L76 H45 L76 H45 L76,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_30833646a3fa522d,1.0000000000000009,forbidden,"{""N"": 4, ""L_nm"": 76, ""H_nm"": 45, ""C_nm"": 159}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L76 H45 L76 H45 L76 H45 L76 H45 L159 H45 L76 H45 L76 H45 L76 H45 L76,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,88.34094371874943,1,0.5,450.5,30833646a3fa522d,GaN -> reverse(stack) -> Air,Explicit,17,17,1127
1.5,0.0666539772406421,0.11708219682392598,0.24089451492050362,0.7196182972566597,0.023316018790315477,0.005166687700552515,0.003234220546595792,0.004691027740633896,0.014320721330696826,0.5704820129325519,0.8036564335774701,0.39929046935559803,0.010923848255613364,0.005188749842953171,0.8036564335774701,0.36634326747511525,0.0666539772406421,EX_N4_L76_H45_C160,L76 H45 L76 H45 L76 H45 L76 H45 L160 H45 L76 H45 L76 H45 L76 H45 L76,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_cf2f608326d6e2a1,1.0000000000000013,forbidden,"{""N"": 4, ""L_nm"": 76, ""H_nm"": 45, ""C_nm"": 160}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L76 H45 L76 H45 L76 H45 L76 H45 L160 H45 L76 H45 L76 H45 L76 H45 L76,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,67.46037837873129,1,2.0,452.0,cf2f608326d6e2a1,GaN -> reverse(stack) -> Air,Explicit,17,17,1128
2.0,0.04104668658486324,0.06398445149272808,0.11077871379091431,0.624027616004993,0.03219907751474285,0.005801518784538725,0.003411083499472409,0.004802378728746701,0.014384926384196948,0.22286550723308524,0.5194396113571318,0.8276428970351773,0.014158532390406316,0.005454892159026719,0.8276428970351773,0.29762631124898337,0.04104668658486324,EX_N4_L76_H45_C161,L76 H45 L76 H45 L76 H45 L76 H45 L161 H45 L76 H45 L76 H45 L76 H45 L76,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_c13ebbc854a03193,1.0000000000000009,forbidden,"{""N"": 4, ""L_nm"": 76, ""H_nm"": 45, ""C_nm"": 161}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L76 H45 L76 H45 L76 H45 L76 H45 L161 H45 L76 H45 L76 H45 L76 H45 L76,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,43.988669967487546,1,3.0,453.0,c13ebbc854a03193,GaN -> reverse(stack) -> Air,Explicit,17,17,1129
2.0,0.027693841798872916,0.03988049748618499,0.061624122168257814,0.2448772079328414,0.047246469728067245,0.006565950381942179,0.0036052670936833012,0.004920560311449756,0.014456641013645483,0.10518012711642487,0.20612483854954872,0.4733854117129319,0.01878509233717497,0.0057454123122801445,0.8343753901817748,0.15231480647203688,0.027693841798872916,EX_N4_L76_H45_C162,L76 H45 L76 H45 L76 H45 L76 H45 L162 H45 L76 H45 L76 H45 L76 H45 L76,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_ca567e61f46815a3,1.0000000000000009,forbidden,"{""N"": 4, ""L_nm"": 76, ""H_nm"": 45, ""C_nm"": 162}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L76 H45 L76 H45 L76 H45 L76 H45 L162 H45 L76 H45 L76 H45 L76 H45 L76,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,18.73508086499237,1,4.0,454.0,ca567e61f46815a3,GaN -> reverse(stack) -> Air,Explicit,17,17,1130
1.5,0.05483504122654964,0.03720637796813636,0.02697781963581343,0.015168479230280238,0.005405007023143362,0.0025830392163426483,0.0021976457301592675,0.003684821876712887,0.012114784946519396,0.020542402082863558,0.016248958246639147,0.013230157933823863,0.003026599633789842,0.0035893884459953763,0.798461422040563,0.028173459515637666,0.013230157933823863,EX_N4_L77_H45_C152,L77 H45 L77 H45 L77 H45 L77 H45 L152 H45 L77 H45 L77 H45 L77 H45 L77,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_c5468b7dcbefabca,1.0000000000000009,forbidden,"{""N"": 4, ""L_nm"": 77, ""H_nm"": 45, ""C_nm"": 152}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L77 H45 L77 H45 L77 H45 L77 H45 L152 H45 L77 H45 L77 H45 L77 H45 L77,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,4.0516061841341635,1,-6.0,444.0,c5468b7dcbefabca,GaN -> reverse(stack) -> Air,Explicit,17,17,1128
2.0,0.09648164622456491,0.058769961269675174,0.03952490573709508,0.02001734132634185,0.006270859563589868,0.002794773533616391,0.0022904576501065793,0.003753620262668776,0.012135747819411862,0.028491499146530794,0.021625028247456164,0.01704668193800867,0.0034832003900580515,0.0037339254136928455,0.8238092817414849,0.04365662042722179,0.01704668193800867,EX_N4_L77_H45_C153,L77 H45 L77 H45 L77 H45 L77 H45 L153 H45 L77 H45 L77 H45 L77 H45 L77,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_88b1676e12e0827a,1.0000000000000013,forbidden,"{""N"": 4, ""L_nm"": 77, ""H_nm"": 45, ""C_nm"": 153}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L77 H45 L77 H45 L77 H45 L77 H45 L153 H45 L77 H45 L77 H45 L77 H45 L77,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,5.664258782421275,1,-5.0,445.0,88b1676e12e0827a,GaN -> reverse(stack) -> Air,Explicit,17,17,1129
2.0,0.2036558957930375,0.10500558410292209,0.06308900207439838,0.027613900424119285,0.007367971308635205,0.0030358436644408295,0.002390830980000321,0.003826542537739264,0.012162732325983614,0.042056187813591314,0.03016919554052061,0.02278821048612818,0.004053442353652687,0.0038897839517076207,0.8280530695287053,0.07779401263509968,0.02278821048612818,EX_N4_L77_H45_C154,L77 H45 L77 H45 L77 H45 L77 H45 L154 H45 L77 H45 L77 H45 L77 H45 L77,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_dbd1ce98536402dc,1.0000000000000013,forbidden,"{""N"": 4, ""L_nm"": 77, ""H_nm"": 45, ""C_nm"": 154}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L77 H45 L77 H45 L77 H45 L77 H45 L154 H45 L77 H45 L77 H45 L77 H45 L77,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,8.519450980971305,1,-4.0,446.0,dbd1ce98536402dc,GaN -> reverse(stack) -> Air,Explicit,17,17,1130
1.5,0.5313563788856822,0.22663035970057735,0.11451035081058654,0.0404555172830907,0.008786307212472366,0.0033119027284929676,0.002499578805541315,0.0039038350294239373,0.012195792027010495,0.06785987608768485,0.04489534111840102,0.03198187907730696,0.0047777833712714405,0.004058116647624254,0.8117212586710212,0.1695390309467065,0.03198187907730696,EX_N4_L77_H45_C155,L77 H45 L77 H45 L77 H45 L77 H45 L155 H45 L77 H45 L77 H45 L77 H45 L77,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_0fe4b550841eb3b8,1.0000000000000013,forbidden,"{""N"": 4, ""L_nm"": 77, ""H_nm"": 45, ""C_nm"": 155}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L77 H45 L77 H45 L77 H45 L77 H45 L155 H45 L77 H45 L77 H45 L77 H45 L77,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,14.30612554537487,1,-3.0,447.0,0fe4b550841eb3b8,GaN -> reverse(stack) -> Air,Explicit,17,17,1131
1.5,0.7783856698768522,0.5913161488186247,0.2526256097729881,0.06456129881438885,0.010664040131559666,0.003630035947876467,0.002617628169857326,0.003985765824105157,0.012234992652745203,0.12518673162985539,0.07329925707199701,0.04798860683462333,0.005716003684974486,0.0042402274419399,0.8000840643367768,0.31146700400082344,0.04798860683462333,EX_N4_L77_H45_C156,L77 H45 L77 H45 L77 H45 L77 H45 L156 H45 L77 H45 L77 H45 L77 H45 L77,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_161f2534acd7f9fe,1.000000000000003,forbidden,"{""N"": 4, ""L_nm"": 77, ""H_nm"": 45, ""C_nm"": 156}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L77 H45 L77 H45 L77 H45 L77 H45 L156 H45 L77 H45 L77 H45 L77 H45 L77,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,28.54305830257683,1,-1.5,448.5,161f2534acd7f9fe,GaN -> reverse(stack) -> Air,Explicit,17,17,1132
2.0,0.3205743222678159,0.7333248501195873,0.6514782425836952,0.11709825884351144,0.013222040162686402,0.0039992192150284725,0.0027460397949244505,0.004072626966793605,0.012280412383490605,0.28218110992644385,0.13762750159600792,0.07929976063340088,0.006959021688466908,0.004437595742650331,0.8240074859291069,0.36741429785449187,0.07929976063340088,EX_N4_L77_H45_C157,L77 H45 L77 H45 L77 H45 L77 H45 L157 H45 L77 H45 L77 H45 L77 H45 L77,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_7d55cfa09a17d46b,1.0000000000000016,forbidden,"{""N"": 4, ""L_nm"": 77, ""H_nm"": 45, ""C_nm"": 157}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L77 H45 L77 H45 L77 H45 L77 H45 L157 H45 L77 H45 L77 H45 L77 H45 L77,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,68.51395069640684,1,-0.5,449.5,7d55cfa09a17d46b,GaN -> reverse(stack) -> Air,Explicit,17,17,1133
2.0,0.13544420969280668,0.2915008718864037,0.6819840759084295,0.25766682955173364,0.016830769580288164,0.0044309586823269385,0.0028860319216742333,0.004164736934761951,0.012332142184647515,0.7089512983162983,0.31706692837139383,0.15158686386544645,0.00864952229045863,0.0046519050735445815,0.8294614450428444,0.3810890413401297,0.13544420969280668,EX_N4_L77_H45_C158,L77 H45 L77 H45 L77 H45 L77 H45 L158 H45 L77 H45 L77 H45 L77 H45 L77,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_554c63e52693e000,1.0000000000000009,forbidden,"{""N"": 4, ""L_nm"": 77, ""H_nm"": 45, ""C_nm"": 158}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L77 H45 L77 H45 L77 H45 L77 H45 L158 H45 L77 H45 L77 H45 L77 H45 L77,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,101.212067684704,1,0.5,450.5,554c63e52693e000,GaN -> reverse(stack) -> Air,Explicit,17,17,1134
2.0,0.0710781378757687,0.1267674879458851,0.2664852144097667,0.6579600742151892,0.022149316513921317,0.004940197971668578,0.00303900928676869,0.004262443424511532,0.012390286198778832,0.6283114168156181,0.761659873844013,0.356228595162118,0.011018715384819931,0.004885077233281644,0.8163091123241722,0.36842178767552825,0.0710781378757687,EX_N4_L77_H45_C159,L77 H45 L77 H45 L77 H45 L77 H45 L159 H45 L77 H45 L77 H45 L77 H45 L77,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_df4dc028f32356ae,1.0000000000000016,forbidden,"{""N"": 4, ""L_nm"": 77, ""H_nm"": 45, ""C_nm"": 159}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L77 H45 L77 H45 L77 H45 L77 H45 L159 H45 L77 H45 L77 H45 L77 H45 L77,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,76.28046941208864,1,1.5,451.5,df4dc028f32356ae,GaN -> reverse(stack) -> Air,Explicit,17,17,1135
1.5,0.04316590588082364,0.0678870051586,0.11918844044019475,0.6815130722922949,0.03043998155991812,0.0055466292200023115,0.0032065985478822064,0.00436612649813574,0.01245496219768723,0.2446999528644087,0.5727624830850795,0.8017742702480517,0.014451105392254311,0.005139313176954673,0.8017742702480517,0.3082463429461931,0.04316590588082364,EX_N4_L77_H45_C160,L77 H45 L77 H45 L77 H45 L77 H45 L160 H45 L77 H45 L77 H45 L77 H45 L77,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_34f8bc96f1f2f996,1.0000000000000013,forbidden,"{""N"": 4, ""L_nm"": 77, ""H_nm"": 45, ""C_nm"": 160}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L77 H45 L77 H45 L77 H45 L77 H45 L160 H45 L77 H45 L77 H45 L77 H45 L77,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,53.77627098555032,1,3.0,453.0,34f8bc96f1f2f996,GaN -> reverse(stack) -> Air,Explicit,17,17,1136
2.0,0.028851054368764784,0.04176180258798108,0.0650553708890385,0.26909814429279766,0.04436006653919094,0.006276627579375561,0.0033906918612852293,0.004476202143035402,0.012526302097998194,0.11246310516507543,0.2246062967325475,0.5209794717512376,0.019583129934571814,0.0054171421268838105,0.8257991281696626,0.16561951691577415,0.028851054368764784,EX_N4_L77_H45_C161,L77 H45 L77 H45 L77 H45 L77 H45 L161 H45 L77 H45 L77 H45 L77 H45 L77,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_9de02f766d375627,1.0000000000000009,forbidden,"{""N"": 4, ""L_nm"": 77, ""H_nm"": 45, ""C_nm"": 161}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L77 H45 L77 H45 L77 H45 L77 H45 L161 H45 L77 H45 L77 H45 L77 H45 L77,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,22.774933316078382,1,4.0,454.0,9de02f766d375627,GaN -> reverse(stack) -> Air,Explicit,17,17,1137
2.0,0.02060425293720617,0.02815420081942622,0.04050908881935988,0.12105261176310919,0.07024478441304693,0.007166173187933941,0.003593500843181991,0.004593126308385326,0.012604452544277483,0.06250201750002704,0.10607153499168695,0.20734769128126418,0.02731417473651262,0.0057214807903016454,0.8323448805938574,0.07753146439149507,0.02060425293720617,EX_N4_L77_H45_C162,L77 H45 L77 H45 L77 H45 L77 H45 L162 H45 L77 H45 L77 H45 L77 H45 L77,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_dbb5d26da43047b5,1.0000000000000022,forbidden,"{""N"": 4, ""L_nm"": 77, ""H_nm"": 45, ""C_nm"": 162}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L77 H45 L77 H45 L77 H45 L77 H45 L162 H45 L77 H45 L77 H45 L77 H45 L77,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,11.262684762545264,1,5.0,455.0,dbb5d26da43047b5,GaN -> reverse(stack) -> Air,Explicit,17,17,1138
1.5,0.08950652569855297,0.05531654397885662,0.0375471157779535,0.019217318096058943,0.0060652115396335,0.002685920531970025,0.0021584672364391043,0.0034199494389852082,0.01052871728349312,0.02722900325095714,0.02074838107762338,0.016398500504985154,0.003450021722252699,0.003521569775762831,0.7957530375941606,0.0411243450481548,0.016398500504985154,EX_N4_L78_H45_C152,L78 H45 L78 H45 L78 H45 L78 H45 L152 H45 L78 H45 L78 H45 L78 H45 L78,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_d2f1635d9523455e,1.0000000000000007,forbidden,"{""N"": 4, ""L_nm"": 78, ""H_nm"": 45, ""C_nm"": 152}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L78 H45 L78 H45 L78 H45 L78 H45 L152 H45 L78 H45 L78 H45 L78 H45 L78,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,6.058384822449887,1,-5.0,445.0,d2f1635d9523455e,GaN -> reverse(stack) -> Air,Explicit,17,17,1136
2.0,0.18394284689579327,0.09708129914743258,0.05921713307830812,0.026355292442200626,0.0071170259363750946,0.002917406026369586,0.0022537445557484605,0.0034880370413604765,0.01055918351037913,0.039856595510076295,0.028769264176388566,0.021820588484504997,0.004020173188693303,0.0036703185481294347,0.8225612842216654,0.07178128788208397,0.021820588484504997,EX_N4_L78_H45_C153,L78 H45 L78 H45 L78 H45 L78 H45 L153 H45 L78 H45 L78 H45 L78 H45 L78,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_9afebae8e9b97dc9,1.0000000000000009,forbidden,"{""N"": 4, ""L_nm"": 78, ""H_nm"": 45, ""C_nm"": 153}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L78 H45 L78 H45 L78 H45 L78 H45 L153 H45 L78 H45 L78 H45 L78 H45 L78,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,9.01113740236494,1,-4.0,446.0,9afebae8e9b97dc9,GaN -> reverse(stack) -> Air,Explicit,17,17,1137
2.0,0.4717685907240466,0.20395817565863938,0.1055308278359276,0.03830039196812471,0.008473927224651037,0.0031824505460082506,0.0023570047043724725,0.0035602069472689324,0.0105949991166702,0.06352818670101015,0.042448200834436456,0.030434890131420405,0.004746437543643466,0.0038310763230811206,0.8288876689521314,0.15294481198091345,0.030434890131420405,EX_N4_L78_H45_C154,L78 H45 L78 H45 L78 H45 L78 H45 L154 H45 L78 H45 L78 H45 L78 H45 L78,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_2a910a3b89d0cfa0,1.0000000000000016,forbidden,"{""N"": 4, ""L_nm"": 78, ""H_nm"": 45, ""C_nm"": 154}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L78 H45 L78 H45 L78 H45 L78 H45 L154 H45 L78 H45 L78 H45 L78 H45 L78,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,14.881219391739311,1,-3.0,447.0,2a910a3b89d0cfa0,GaN -> reverse(stack) -> Air,Explicit,17,17,1138
1.5,0.8147875222722392,0.5281681565289029,0.2266722518753166,0.060408768856803095,0.010265781290115792,0.0034878387152378794,0.0024691354919155637,0.0036367135436708043,0.010636235826267718,0.11502730930331138,0.06844366327779211,0.04527401080552822,0.005690577176459371,0.0040051130366571975,0.8147875222722392,0.29972881901051507,0.04527401080552822,EX_N4_L78_H45_C155,L78 H45 L78 H45 L78 H45 L78 H45 L155 H45 L78 H45 L78 H45 L78 H45 L78,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_ebdf0d393f1b084d,1.0000000000000018,forbidden,"{""N"": 4, ""L_nm"": 78, ""H_nm"": 45, ""C_nm"": 155}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L78 H45 L78 H45 L78 H45 L78 H45 L155 H45 L78 H45 L78 H45 L78 H45 L78,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,28.95080394479834,1,-2.0,448.0,ebdf0d393f1b084d,GaN -> reverse(stack) -> Air,Explicit,17,17,1139
1.5,0.3622150346342634,0.783360837549252,0.5874432783672326,0.10762724217976469,0.012699267845498418,0.003842161625731867,0.0025911532413250343,0.0037178341017260557,0.010682976606574303,0.25260772710911766,0.12609264512708634,0.07387035490799088,0.006947539486820226,0.004193871775079674,0.7967118992605248,0.36426497961582377,0.07387035490799088,EX_N4_L78_H45_C156,L78 H45 L78 H45 L78 H45 L78 H45 L156 H45 L78 H45 L78 H45 L78 H45 L78,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_d9227435be12c8f6,1.0000000000000013,forbidden,"{""N"": 4, ""L_nm"": 78, ""H_nm"": 45, ""C_nm"": 156}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L78 H45 L78 H45 L78 H45 L78 H45 L156 H45 L78 H45 L78 H45 L78 H45 L78,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,68.8086057346656,1,-0.5,449.5,d9227435be12c8f6,GaN -> reverse(stack) -> Air,Explicit,17,17,1140
2.0,0.1488613452909739,0.32748315773553294,0.7395853592919182,0.23080559204829812,0.016119182289688762,0.004256426147566644,0.002724225780912716,0.0038038711650327873,0.010735316027280884,0.6477195947149661,0.2833676445170532,0.13852497696655353,0.008668654433096907,0.00439899751199886,0.8220198097141932,0.380923679752833,0.13852497696655353,EX_N4_L78_H45_C157,L78 H45 L78 H45 L78 H45 L78 H45 L157 H45 L78 H45 L78 H45 L78 H45 L78,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_7208ed92096b6b56,1.000000000000001,forbidden,"{""N"": 4, ""L_nm"": 78, ""H_nm"": 45, ""C_nm"": 157}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L78 H45 L78 H45 L78 H45 L78 H45 L157 H45 L78 H45 L78 H45 L78 H45 L78,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,113.87753832831731,1,0.5,450.5,7208ed92096b6b56,GaN -> reverse(stack) -> Air,Explicit,17,17,1141
2.0,0.07638491293083506,0.13847291114149768,0.2974718831786711,0.5936520227611553,0.02113481116626922,0.004744918207792367,0.002869700401188922,0.0038951552425855176,0.010793360672470078,0.6882725405529495,0.7080158137902302,0.3182010592647382,0.011105055755129378,0.004622371491665423,0.8289900037874243,0.3711365201431536,0.07638491293083506,EX_N4_L78_H45_C158,L78 H45 L78 H45 L78 H45 L78 H45 L158 H45 L78 H45 L78 H45 L78 H45 L78,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_29222af93e32907f,1.000000000000001,forbidden,"{""N"": 4, ""L_nm"": 78, ""H_nm"": 45, ""C_nm"": 158}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L78 H45 L78 H45 L78 H45 L78 H45 L158 H45 L78 H45 L78 H45 L78 H45 L78,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,86.29877295394354,1,1.5,451.5,29222af93e32907f,GaN -> reverse(stack) -> Air,Explicit,17,17,1142
2.0,0.045719761413134004,0.07260043833571993,0.12940352392597448,0.7378283554345009,0.02890293058998238,0.005326448654788327,0.0030291380456533637,0.0039920478515607025,0.010857229609209257,0.2713000868992762,0.6312160409924339,0.7605341505301528,0.014691699537680035,0.004866152536105074,0.8161536709670465,0.31846233368278193,0.045719761413134004,EX_N4_L78_H45_C159,L78 H45 L78 H45 L78 H45 L78 H45 L159 H45 L78 H45 L78 H45 L78 H45 L78,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_edd26d96fdce52b7,1.0000000000000016,forbidden,"{""N"": 4, ""L_nm"": 78, ""H_nm"": 45, ""C_nm"": 159}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L78 H45 L78 H45 L78 H45 L78 H45 L159 H45 L78 H45 L78 H45 L78 H45 L78,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,65.07466236131495,1,2.5,452.5,edd26d96fdce52b7,GaN -> reverse(stack) -> Air,Explicit,17,17,1143
2.0,0.030260869342530076,0.044052221442578976,0.06923533291544111,0.29878039900751935,0.041830481869478076,0.006026188566685938,0.003204355383642282,0.004094944962796378,0.010927054916286363,0.1213668836961444,0.24726452805041926,0.575251708409676,0.020209844110931317,0.005132826879434933,0.8005492541247256,0.18123859064279832,0.030260869342530076,EX_N4_L78_H45_C160,L78 H45 L78 H45 L78 H45 L78 H45 L160 H45 L78 H45 L78 H45 L78 H45 L78,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_ecd8d556bac71d7e,1.0000000000000013,forbidden,"{""N"": 4, ""L_nm"": 78, ""H_nm"": 45, ""C_nm"": 160}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L78 H45 L78 H45 L78 H45 L78 H45 L160 H45 L78 H45 L78 H45 L78 H45 L78,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,27.770273208062417,1,4.0,454.0,ecd8d556bac71d7e,GaN -> reverse(stack) -> Air,Explicit,17,17,1144
2.0,0.021461760315595275,0.02942358922437323,0.04255646187875458,0.13072061991888556,0.06556364518941127,0.00687843584500429,0.0033974769231472192,0.004204280911121512,0.011002982277266109,0.06619755794480522,0.11378433910468458,0.22662803376142904,0.029051268203471467,0.00542526854757289,0.8244614938381263,0.08334195703827364,0.021461760315595275,EX_N4_L78_H45_C161,L78 H45 L78 H45 L78 H45 L78 H45 L161 H45 L78 H45 L78 H45 L78 H45 L78,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_5811c5b28f3f7ced,1.000000000000002,forbidden,"{""N"": 4, ""L_nm"": 78, ""H_nm"": 45, ""C_nm"": 161}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L78 H45 L78 H45 L78 H45 L78 H45 L161 H45 L78 H45 L78 H45 L78 H45 L78,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,13.380181826342952,1,5.0,455.0,5811c5b28f3f7ced,GaN -> reverse(stack) -> Air,Explicit,17,17,1145
2.0,0.016000955604121667,0.02100220054358498,0.028671771700367728,0.0701304321691803,0.1156327262337265,0.007930895515167583,0.0036110000140829844,0.004320532843851256,0.011085171642623844,0.041193683330555425,0.06325231241304545,0.10714527108952845,0.043030846340617476,0.005746812832565949,0.8307585782450733,0.046211032446867285,0.016000955604121667,EX_N4_L78_H45_C162,L78 H45 L78 H45 L78 H45 L78 H45 L162 H45 L78 H45 L78 H45 L78 H45 L78,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_4f1f3c34819d0058,1.0000000000000009,forbidden,"{""N"": 4, ""L_nm"": 78, ""H_nm"": 45, ""C_nm"": 162}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L78 H45 L78 H45 L78 H45 L78 H45 L162 H45 L78 H45 L78 H45 L78 H45 L78,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,7.691493308707309,1,6.0,456.0,4f1f3c34819d0058,GaN -> reverse(stack) -> Air,Explicit,17,17,1146
