T_TE,T_TM,T_unpolarized,candidate_id,complex_index_reconstruction,defect_material_id,extrapolation_policy,high_index_material_id,interpolation_axis,interpolation_method,interpolation_source_quantity,low_index_material_id,material_model,material_policy_id,physical_sequence_hash,propagation_direction,theta_air_external,wavelength_nm
0.802921901922166,0.8029219019221667,0.8029219019221663,EX_N2_L77_H44_C158,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,6f75160ebc0fab31,GaN -> reverse(stack) -> Air,0,450.5
0.7917525365151384,0.7917525365151381,0.7917525365151383,EX_N2_L77_H44_C158,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,6f75160ebc0fab31,GaN -> reverse(stack) -> Air,0,451.0
0.7791201179590357,0.7791201179590356,0.7791201179590357,EX_N2_L77_H44_C158,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,6f75160ebc0fab31,GaN -> reverse(stack) -> Air,0,451.5
0.7651619152621526,0.7651619152621533,0.7651619152621529,EX_N2_L77_H44_C158,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,6f75160ebc0fab31,GaN -> reverse(stack) -> Air,0,452.0
0.7500713146812205,0.7500713146812196,0.75007131468122,EX_N2_L77_H44_C158,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,6f75160ebc0fab31,GaN -> reverse(stack) -> Air,0,452.5
0.7340399409285682,0.7340399409285686,0.7340399409285684,EX_N2_L77_H44_C158,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,6f75160ebc0fab31,GaN -> reverse(stack) -> Air,0,453.0
0.8223647649647787,0.822364764964778,0.8223647649647783,EX_N2_L77_H44_C159,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,2f7c90fcce41442a,GaN -> reverse(stack) -> Air,0,448.0
0.8273386296557582,0.8273386296557586,0.8273386296557583,EX_N2_L77_H44_C159,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,2f7c90fcce41442a,GaN -> reverse(stack) -> Air,0,448.5
0.8300224619991203,0.8300224619991197,0.83002246199912,EX_N2_L77_H44_C159,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,2f7c90fcce41442a,GaN -> reverse(stack) -> Air,0,449.0
0.8304065047068855,0.8304065047068854,0.8304065047068854,EX_N2_L77_H44_C159,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,2f7c90fcce41442a,GaN -> reverse(stack) -> Air,0,449.5
0.8285202132384589,0.828520213238459,0.828520213238459,EX_N2_L77_H44_C159,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,2f7c90fcce41442a,GaN -> reverse(stack) -> Air,0,450.0
0.8244305275414897,0.8244305275414906,0.8244305275414902,EX_N2_L77_H44_C159,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,2f7c90fcce41442a,GaN -> reverse(stack) -> Air,0,450.5
0.8182545038112737,0.8182545038112735,0.8182545038112736,EX_N2_L77_H44_C159,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,2f7c90fcce41442a,GaN -> reverse(stack) -> Air,0,451.0
0.8101620802110082,0.8101620802110084,0.8101620802110083,EX_N2_L77_H44_C159,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,2f7c90fcce41442a,GaN -> reverse(stack) -> Air,0,451.5
0.8002770113594367,0.8002770113594367,0.8002770113594367,EX_N2_L77_H44_C159,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,2f7c90fcce41442a,GaN -> reverse(stack) -> Air,0,452.0
0.7887685327345315,0.7887685327345307,0.7887685327345311,EX_N2_L77_H44_C159,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,2f7c90fcce41442a,GaN -> reverse(stack) -> Air,0,452.5
0.7758183151384094,0.7758183151384097,0.7758183151384095,EX_N2_L77_H44_C159,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,2f7c90fcce41442a,GaN -> reverse(stack) -> Air,0,453.0
0.799587521057606,0.7995875210576058,0.7995875210576059,EX_N2_L77_H44_C160,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,d8610d51e42e54f8,GaN -> reverse(stack) -> Air,0,448.0
0.8101848542238563,0.8101848542238558,0.8101848542238561,EX_N2_L77_H44_C160,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,d8610d51e42e54f8,GaN -> reverse(stack) -> Air,0,448.5
0.8187200424722619,0.818720042472262,0.818720042472262,EX_N2_L77_H44_C160,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,d8610d51e42e54f8,GaN -> reverse(stack) -> Air,0,449.0
0.8250867274647073,0.8250867274647076,0.8250867274647075,EX_N2_L77_H44_C160,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,d8610d51e42e54f8,GaN -> reverse(stack) -> Air,0,449.5
0.8292137317613414,0.8292137317613412,0.8292137317613413,EX_N2_L77_H44_C160,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,d8610d51e42e54f8,GaN -> reverse(stack) -> Air,0,450.0
0.8310675459917805,0.8310675459917813,0.8310675459917809,EX_N2_L77_H44_C160,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,d8610d51e42e54f8,GaN -> reverse(stack) -> Air,0,450.5
0.8306567244796286,0.8306567244796281,0.8306567244796284,EX_N2_L77_H44_C160,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,d8610d51e42e54f8,GaN -> reverse(stack) -> Air,0,451.0
0.8280503098878815,0.8280503098878819,0.8280503098878818,EX_N2_L77_H44_C160,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,d8610d51e42e54f8,GaN -> reverse(stack) -> Air,0,451.5
0.8233277558691141,0.8233277558691144,0.8233277558691143,EX_N2_L77_H44_C160,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,d8610d51e42e54f8,GaN -> reverse(stack) -> Air,0,452.0
0.81659579575088,0.8165957957508794,0.8165957957508797,EX_N2_L77_H44_C160,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,d8610d51e42e54f8,GaN -> reverse(stack) -> Air,0,452.5
0.8079878837130893,0.8079878837130904,0.8079878837130898,EX_N2_L77_H44_C160,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,d8610d51e42e54f8,GaN -> reverse(stack) -> Air,0,453.0
0.7641249873258417,0.7641249873258413,0.7641249873258416,EX_N2_L77_H44_C161,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,ae019926a5a909a1,GaN -> reverse(stack) -> Air,0,448.0
0.779316613074824,0.779316613074824,0.779316613074824,EX_N2_L77_H44_C161,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,ae019926a5a909a1,GaN -> reverse(stack) -> Air,0,448.5
0.7928714663820239,0.7928714663820237,0.7928714663820238,EX_N2_L77_H44_C161,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,ae019926a5a909a1,GaN -> reverse(stack) -> Air,0,449.0
0.8046156339160415,0.8046156339160417,0.8046156339160416,EX_N2_L77_H44_C161,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,ae019926a5a909a1,GaN -> reverse(stack) -> Air,0,449.5
0.8143976781464066,0.8143976781464066,0.8143976781464066,EX_N2_L77_H44_C161,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,ae019926a5a909a1,GaN -> reverse(stack) -> Air,0,450.0
0.8220939955602622,0.8220939955602641,0.8220939955602631,EX_N2_L77_H44_C161,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,ae019926a5a909a1,GaN -> reverse(stack) -> Air,0,450.5
0.8276029006286397,0.8276029006286394,0.8276029006286396,EX_N2_L77_H44_C161,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,ae019926a5a909a1,GaN -> reverse(stack) -> Air,0,451.0
0.8308776263959605,0.8308776263959604,0.8308776263959605,EX_N2_L77_H44_C161,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,ae019926a5a909a1,GaN -> reverse(stack) -> Air,0,451.5
0.8319361408050786,0.8319361408050784,0.8319361408050785,EX_N2_L77_H44_C161,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,ae019926a5a909a1,GaN -> reverse(stack) -> Air,0,452.0
0.8307957001854325,0.8307957001854323,0.8307957001854324,EX_N2_L77_H44_C161,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,ae019926a5a909a1,GaN -> reverse(stack) -> Air,0,452.5
0.8275089003370075,0.8275089003370083,0.827508900337008,EX_N2_L77_H44_C161,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,ae019926a5a909a1,GaN -> reverse(stack) -> Air,0,453.0
0.7194051499816205,0.7194051499816206,0.7194051499816205,EX_N2_L77_H44_C162,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,3e8d8de28905d8b4,GaN -> reverse(stack) -> Air,0,448.0
0.737852315277165,0.7378523152771645,0.7378523152771648,EX_N2_L77_H44_C162,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,3e8d8de28905d8b4,GaN -> reverse(stack) -> Air,0,448.5
0.7551829414134185,0.7551829414134187,0.7551829414134186,EX_N2_L77_H44_C162,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,3e8d8de28905d8b4,GaN -> reverse(stack) -> Air,0,449.0
0.7711958973949506,0.7711958973949501,0.7711958973949504,EX_N2_L77_H44_C162,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,3e8d8de28905d8b4,GaN -> reverse(stack) -> Air,0,449.5
0.7856969918873183,0.785696991887318,0.7856969918873182,EX_N2_L77_H44_C162,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,3e8d8de28905d8b4,GaN -> reverse(stack) -> Air,0,450.0
0.7985048419002813,0.7985048419002828,0.798504841900282,EX_N2_L77_H44_C162,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,3e8d8de28905d8b4,GaN -> reverse(stack) -> Air,0,450.5
0.8094326038184172,0.8094326038184166,0.809432603818417,EX_N2_L77_H44_C162,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,3e8d8de28905d8b4,GaN -> reverse(stack) -> Air,0,451.0
0.8183311914443177,0.8183311914443181,0.8183311914443179,EX_N2_L77_H44_C162,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,3e8d8de28905d8b4,GaN -> reverse(stack) -> Air,0,451.5
0.8251616874350335,0.8251616874350335,0.8251616874350335,EX_N2_L77_H44_C162,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,3e8d8de28905d8b4,GaN -> reverse(stack) -> Air,0,452.0
0.8298481533497698,0.8298481533497689,0.8298481533497694,EX_N2_L77_H44_C162,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,3e8d8de28905d8b4,GaN -> reverse(stack) -> Air,0,452.5
0.8323491165865954,0.8323491165865964,0.8323491165865959,EX_N2_L77_H44_C162,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,3e8d8de28905d8b4,GaN -> reverse(stack) -> Air,0,453.0
0.6409417027711758,0.6409417027711756,0.6409417027711757,EX_N2_L78_H44_C152,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,94b5196c457185d4,GaN -> reverse(stack) -> Air,0,448.0
0.6218055676204545,0.6218055676204549,0.6218055676204547,EX_N2_L78_H44_C152,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,94b5196c457185d4,GaN -> reverse(stack) -> Air,0,448.5
0.6027969074005881,0.6027969074005886,0.6027969074005883,EX_N2_L78_H44_C152,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,94b5196c457185d4,GaN -> reverse(stack) -> Air,0,449.0
0.5840159791703209,0.5840159791703212,0.584015979170321,EX_N2_L78_H44_C152,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,94b5196c457185d4,GaN -> reverse(stack) -> Air,0,449.5
0.5655466345117199,0.5655466345117205,0.5655466345117202,EX_N2_L78_H44_C152,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,94b5196c457185d4,GaN -> reverse(stack) -> Air,0,450.0
0.5474575740518894,0.5474575740518893,0.5474575740518894,EX_N2_L78_H44_C152,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,94b5196c457185d4,GaN -> reverse(stack) -> Air,0,450.5
0.5298331477249473,0.5298331477249465,0.5298331477249469,EX_N2_L78_H44_C152,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,94b5196c457185d4,GaN -> reverse(stack) -> Air,0,451.0
0.5127504713402881,0.5127504713402883,0.5127504713402882,EX_N2_L78_H44_C152,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,94b5196c457185d4,GaN -> reverse(stack) -> Air,0,451.5
0.4961684350802757,0.4961684350802755,0.49616843508027564,EX_N2_L78_H44_C152,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,94b5196c457185d4,GaN -> reverse(stack) -> Air,0,452.0
0.480109462642886,0.48010946264288545,0.48010946264288573,EX_N2_L78_H44_C152,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,94b5196c457185d4,GaN -> reverse(stack) -> Air,0,452.5
0.46458809024157216,0.4645880902415722,0.4645880902415722,EX_N2_L78_H44_C152,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,94b5196c457185d4,GaN -> reverse(stack) -> Air,0,453.0
0.6927771411716198,0.6927771411716198,0.6927771411716198,EX_N2_L78_H44_C153,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,15218d5e9e22f44c,GaN -> reverse(stack) -> Air,0,448.0
0.6741131528869378,0.6741131528869382,0.674113152886938,EX_N2_L78_H44_C153,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,15218d5e9e22f44c,GaN -> reverse(stack) -> Air,0,448.5
0.6552156258185149,0.655215625818515,0.6552156258185149,EX_N2_L78_H44_C153,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,15218d5e9e22f44c,GaN -> reverse(stack) -> Air,0,449.0
0.6362304425303568,0.6362304425303565,0.6362304425303567,EX_N2_L78_H44_C153,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,15218d5e9e22f44c,GaN -> reverse(stack) -> Air,0,449.5
0.6172857925460375,0.6172857925460379,0.6172857925460378,EX_N2_L78_H44_C153,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,15218d5e9e22f44c,GaN -> reverse(stack) -> Air,0,450.0
0.5984924304745821,0.5984924304745821,0.5984924304745821,EX_N2_L78_H44_C153,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,15218d5e9e22f44c,GaN -> reverse(stack) -> Air,0,450.5
0.579976950798103,0.5799769507981022,0.5799769507981025,EX_N2_L78_H44_C153,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,15218d5e9e22f44c,GaN -> reverse(stack) -> Air,0,451.0
0.5618572971986072,0.5618572971986072,0.5618572971986072,EX_N2_L78_H44_C153,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,15218d5e9e22f44c,GaN -> reverse(stack) -> Air,0,451.5
0.5441169153727156,0.5441169153727153,0.5441169153727154,EX_N2_L78_H44_C153,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,15218d5e9e22f44c,GaN -> reverse(stack) -> Air,0,452.0
0.526806153702721,0.5268061537027207,0.5268061537027209,EX_N2_L78_H44_C153,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,15218d5e9e22f44c,GaN -> reverse(stack) -> Air,0,452.5
0.5099640406438273,0.5099640406438274,0.5099640406438273,EX_N2_L78_H44_C153,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,15218d5e9e22f44c,GaN -> reverse(stack) -> Air,0,453.0
0.7408265625052741,0.7408265625052737,0.7408265625052739,EX_N2_L78_H44_C154,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,56db912f735245c9,GaN -> reverse(stack) -> Air,0,448.0
0.7238150349855824,0.7238150349855826,0.7238150349855825,EX_N2_L78_H44_C154,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,56db912f735245c9,GaN -> reverse(stack) -> Air,0,448.5
0.7061001001850394,0.7061001001850393,0.7061001001850393,EX_N2_L78_H44_C154,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,56db912f735245c9,GaN -> reverse(stack) -> Air,0,449.0
0.6878679030644963,0.687867903064497,0.6878679030644966,EX_N2_L78_H44_C154,physical_principal_square_root,APCD_SIO2_NATIVE_M1,forbidden,APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,56db912f735245c9,GaN -> reverse(stack) -> Air,0,449.5
