candidate_id,compiled_layer_sequence,complex_index_reconstruction,defect_material_id,duplicate_group_id,extrapolation_policy,geometry,high_index_material_id,interpolation_axis,interpolation_method,interpolation_source_quantity,logical_layer_sequence,low_index_material_id,material_model,material_policy_id,physical_sequence_hash,propagation_direction,topology_id,total_layer_count_compiled,total_layer_count_logical,total_thickness_nm
EX_N2_L78_H42_C154,L78 H42 L78 H42 L154 H42 L78 H42 L78,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_820ea15aa4c472c4,forbidden,"{""N"": 2, ""L_nm"": 78, ""H_nm"": 42, ""C_nm"": 154}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L78 H42 L78 H42 L154 H42 L78 H42 L78,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,820ea15aa4c472c4,GaN -> reverse(stack) -> Air,Explicit,9,9,634
EX_N2_L78_H42_C155,L78 H42 L78 H42 L155 H42 L78 H42 L78,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_30cf7ae17b6183a2,forbidden,"{""N"": 2, ""L_nm"": 78, ""H_nm"": 42, ""C_nm"": 155}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L78 H42 L78 H42 L155 H42 L78 H42 L78,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,30cf7ae17b6183a2,GaN -> reverse(stack) -> Air,Explicit,9,9,635
EX_N2_L78_H42_C156,L78 H42 L78 H42 L156 H42 L78 H42 L78,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_29bebd5edcb809bd,forbidden,"{""N"": 2, ""L_nm"": 78, ""H_nm"": 42, ""C_nm"": 156}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L78 H42 L78 H42 L156 H42 L78 H42 L78,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,29bebd5edcb809bd,GaN -> reverse(stack) -> Air,Explicit,9,9,636
EX_N2_L78_H42_C157,L78 H42 L78 H42 L157 H42 L78 H42 L78,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_e7d02f42c45929df,forbidden,"{""N"": 2, ""L_nm"": 78, ""H_nm"": 42, ""C_nm"": 157}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L78 H42 L78 H42 L157 H42 L78 H42 L78,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,e7d02f42c45929df,GaN -> reverse(stack) -> Air,Explicit,9,9,637
EX_N2_L78_H42_C158,L78 H42 L78 H42 L158 H42 L78 H42 L78,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_914fd8bf1ec3a4a7,forbidden,"{""N"": 2, ""L_nm"": 78, ""H_nm"": 42, ""C_nm"": 158}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L78 H42 L78 H42 L158 H42 L78 H42 L78,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,914fd8bf1ec3a4a7,GaN -> reverse(stack) -> Air,Explicit,9,9,638
EX_N2_L78_H42_C159,L78 H42 L78 H42 L159 H42 L78 H42 L78,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_060744cf40c7924f,forbidden,"{""N"": 2, ""L_nm"": 78, ""H_nm"": 42, ""C_nm"": 159}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L78 H42 L78 H42 L159 H42 L78 H42 L78,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,060744cf40c7924f,GaN -> reverse(stack) -> Air,Explicit,9,9,639
EX_N2_L78_H42_C160,L78 H42 L78 H42 L160 H42 L78 H42 L78,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_b12b5b34f626fb2c,forbidden,"{""N"": 2, ""L_nm"": 78, ""H_nm"": 42, ""C_nm"": 160}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L78 H42 L78 H42 L160 H42 L78 H42 L78,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,b12b5b34f626fb2c,GaN -> reverse(stack) -> Air,Explicit,9,9,640
EX_N2_L78_H42_C161,L78 H42 L78 H42 L161 H42 L78 H42 L78,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_94746f7fd6c8de9f,forbidden,"{""N"": 2, ""L_nm"": 78, ""H_nm"": 42, ""C_nm"": 161}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L78 H42 L78 H42 L161 H42 L78 H42 L78,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,94746f7fd6c8de9f,GaN -> reverse(stack) -> Air,Explicit,9,9,641
EX_N2_L78_H42_C162,L78 H42 L78 H42 L162 H42 L78 H42 L78,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_030a43e0b6a57dea,forbidden,"{""N"": 2, ""L_nm"": 78, ""H_nm"": 42, ""C_nm"": 162}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L78 H42 L78 H42 L162 H42 L78 H42 L78,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,030a43e0b6a57dea,GaN -> reverse(stack) -> Air,Explicit,9,9,642
EX_N2_L79_H42_C152,L79 H42 L79 H42 L152 H42 L79 H42 L79,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_0fd0372c9ce27f00,forbidden,"{""N"": 2, ""L_nm"": 79, ""H_nm"": 42, ""C_nm"": 152}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L79 H42 L79 H42 L152 H42 L79 H42 L79,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,0fd0372c9ce27f00,GaN -> reverse(stack) -> Air,Explicit,9,9,636
EX_N2_L79_H42_C153,L79 H42 L79 H42 L153 H42 L79 H42 L79,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_56abd29cd53d8ae9,forbidden,"{""N"": 2, ""L_nm"": 79, ""H_nm"": 42, ""C_nm"": 153}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L79 H42 L79 H42 L153 H42 L79 H42 L79,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,56abd29cd53d8ae9,GaN -> reverse(stack) -> Air,Explicit,9,9,637
EX_N2_L79_H42_C154,L79 H42 L79 H42 L154 H42 L79 H42 L79,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_4504140da257afbb,forbidden,"{""N"": 2, ""L_nm"": 79, ""H_nm"": 42, ""C_nm"": 154}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L79 H42 L79 H42 L154 H42 L79 H42 L79,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,4504140da257afbb,GaN -> reverse(stack) -> Air,Explicit,9,9,638
EX_N2_L79_H42_C155,L79 H42 L79 H42 L155 H42 L79 H42 L79,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_c456d3caf58381e6,forbidden,"{""N"": 2, ""L_nm"": 79, ""H_nm"": 42, ""C_nm"": 155}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L79 H42 L79 H42 L155 H42 L79 H42 L79,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,c456d3caf58381e6,GaN -> reverse(stack) -> Air,Explicit,9,9,639
EX_N2_L79_H42_C156,L79 H42 L79 H42 L156 H42 L79 H42 L79,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_8706c36cbae959df,forbidden,"{""N"": 2, ""L_nm"": 79, ""H_nm"": 42, ""C_nm"": 156}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L79 H42 L79 H42 L156 H42 L79 H42 L79,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,8706c36cbae959df,GaN -> reverse(stack) -> Air,Explicit,9,9,640
EX_N2_L79_H42_C157,L79 H42 L79 H42 L157 H42 L79 H42 L79,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_9b128bd3135cbc55,forbidden,"{""N"": 2, ""L_nm"": 79, ""H_nm"": 42, ""C_nm"": 157}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L79 H42 L79 H42 L157 H42 L79 H42 L79,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,9b128bd3135cbc55,GaN -> reverse(stack) -> Air,Explicit,9,9,641
EX_N2_L79_H42_C158,L79 H42 L79 H42 L158 H42 L79 H42 L79,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_a40dd14f6e35e0ce,forbidden,"{""N"": 2, ""L_nm"": 79, ""H_nm"": 42, ""C_nm"": 158}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L79 H42 L79 H42 L158 H42 L79 H42 L79,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,a40dd14f6e35e0ce,GaN -> reverse(stack) -> Air,Explicit,9,9,642
EX_N2_L79_H42_C159,L79 H42 L79 H42 L159 H42 L79 H42 L79,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_293af1a97207059a,forbidden,"{""N"": 2, ""L_nm"": 79, ""H_nm"": 42, ""C_nm"": 159}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L79 H42 L79 H42 L159 H42 L79 H42 L79,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,293af1a97207059a,GaN -> reverse(stack) -> Air,Explicit,9,9,643
EX_N2_L79_H42_C160,L79 H42 L79 H42 L160 H42 L79 H42 L79,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_43959b558d110dd6,forbidden,"{""N"": 2, ""L_nm"": 79, ""H_nm"": 42, ""C_nm"": 160}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L79 H42 L79 H42 L160 H42 L79 H42 L79,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,43959b558d110dd6,GaN -> reverse(stack) -> Air,Explicit,9,9,644
EX_N2_L79_H42_C161,L79 H42 L79 H42 L161 H42 L79 H42 L79,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_4c76065d44c849d6,forbidden,"{""N"": 2, ""L_nm"": 79, ""H_nm"": 42, ""C_nm"": 161}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L79 H42 L79 H42 L161 H42 L79 H42 L79,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,4c76065d44c849d6,GaN -> reverse(stack) -> Air,Explicit,9,9,645
EX_N2_L79_H42_C162,L79 H42 L79 H42 L162 H42 L79 H42 L79,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_a593783a6dde45f1,forbidden,"{""N"": 2, ""L_nm"": 79, ""H_nm"": 42, ""C_nm"": 162}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L79 H42 L79 H42 L162 H42 L79 H42 L79,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,a593783a6dde45f1,GaN -> reverse(stack) -> Air,Explicit,9,9,646
EX_N2_L80_H42_C152,L80 H42 L80 H42 L152 H42 L80 H42 L80,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_a3f0879c9401535c,forbidden,"{""N"": 2, ""L_nm"": 80, ""H_nm"": 42, ""C_nm"": 152}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L80 H42 L80 H42 L152 H42 L80 H42 L80,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,a3f0879c9401535c,GaN -> reverse(stack) -> Air,Explicit,9,9,640
EX_N2_L80_H42_C153,L80 H42 L80 H42 L153 H42 L80 H42 L80,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_0d5ca8ba87048640,forbidden,"{""N"": 2, ""L_nm"": 80, ""H_nm"": 42, ""C_nm"": 153}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L80 H42 L80 H42 L153 H42 L80 H42 L80,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,0d5ca8ba87048640,GaN -> reverse(stack) -> Air,Explicit,9,9,641
EX_N2_L80_H42_C154,L80 H42 L80 H42 L154 H42 L80 H42 L80,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_a1d21fdeeef45b03,forbidden,"{""N"": 2, ""L_nm"": 80, ""H_nm"": 42, ""C_nm"": 154}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L80 H42 L80 H42 L154 H42 L80 H42 L80,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,a1d21fdeeef45b03,GaN -> reverse(stack) -> Air,Explicit,9,9,642
EX_N2_L80_H42_C155,L80 H42 L80 H42 L155 H42 L80 H42 L80,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_ed5a9db8e831f63e,forbidden,"{""N"": 2, ""L_nm"": 80, ""H_nm"": 42, ""C_nm"": 155}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L80 H42 L80 H42 L155 H42 L80 H42 L80,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,ed5a9db8e831f63e,GaN -> reverse(stack) -> Air,Explicit,9,9,643
EX_N2_L80_H42_C156,L80 H42 L80 H42 L156 H42 L80 H42 L80,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_40debf2f137a44a9,forbidden,"{""N"": 2, ""L_nm"": 80, ""H_nm"": 42, ""C_nm"": 156}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L80 H42 L80 H42 L156 H42 L80 H42 L80,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,40debf2f137a44a9,GaN -> reverse(stack) -> Air,Explicit,9,9,644
EX_N2_L80_H42_C157,L80 H42 L80 H42 L157 H42 L80 H42 L80,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_2f2853ff508a96f6,forbidden,"{""N"": 2, ""L_nm"": 80, ""H_nm"": 42, ""C_nm"": 157}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L80 H42 L80 H42 L157 H42 L80 H42 L80,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,2f2853ff508a96f6,GaN -> reverse(stack) -> Air,Explicit,9,9,645
EX_N2_L80_H42_C158,L80 H42 L80 H42 L158 H42 L80 H42 L80,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_1e6c07924fc6e065,forbidden,"{""N"": 2, ""L_nm"": 80, ""H_nm"": 42, ""C_nm"": 158}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L80 H42 L80 H42 L158 H42 L80 H42 L80,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,1e6c07924fc6e065,GaN -> reverse(stack) -> Air,Explicit,9,9,646
EX_N2_L80_H42_C159,L80 H42 L80 H42 L159 H42 L80 H42 L80,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_023088f4a2bdcfde,forbidden,"{""N"": 2, ""L_nm"": 80, ""H_nm"": 42, ""C_nm"": 159}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L80 H42 L80 H42 L159 H42 L80 H42 L80,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,023088f4a2bdcfde,GaN -> reverse(stack) -> Air,Explicit,9,9,647
EX_N2_L80_H42_C160,L80 H42 L80 H42 L160 H42 L80 H42 L80,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_1ba67f0f3e6d9939,forbidden,"{""N"": 2, ""L_nm"": 80, ""H_nm"": 42, ""C_nm"": 160}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L80 H42 L80 H42 L160 H42 L80 H42 L80,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,1ba67f0f3e6d9939,GaN -> reverse(stack) -> Air,Explicit,9,9,648
EX_N2_L80_H42_C161,L80 H42 L80 H42 L161 H42 L80 H42 L80,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_13de36d3c631ca73,forbidden,"{""N"": 2, ""L_nm"": 80, ""H_nm"": 42, ""C_nm"": 161}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L80 H42 L80 H42 L161 H42 L80 H42 L80,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,13de36d3c631ca73,GaN -> reverse(stack) -> Air,Explicit,9,9,649
EX_N2_L80_H42_C162,L80 H42 L80 H42 L162 H42 L80 H42 L80,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_d7d13271690fc67f,forbidden,"{""N"": 2, ""L_nm"": 80, ""H_nm"": 42, ""C_nm"": 162}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L80 H42 L80 H42 L162 H42 L80 H42 L80,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,d7d13271690fc67f,GaN -> reverse(stack) -> Air,Explicit,9,9,650
EX_N2_L81_H42_C152,L81 H42 L81 H42 L152 H42 L81 H42 L81,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_bbbc7a8c2a5181ba,forbidden,"{""N"": 2, ""L_nm"": 81, ""H_nm"": 42, ""C_nm"": 152}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L81 H42 L81 H42 L152 H42 L81 H42 L81,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,bbbc7a8c2a5181ba,GaN -> reverse(stack) -> Air,Explicit,9,9,644
EX_N2_L81_H42_C153,L81 H42 L81 H42 L153 H42 L81 H42 L81,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_9d656bf464c202ef,forbidden,"{""N"": 2, ""L_nm"": 81, ""H_nm"": 42, ""C_nm"": 153}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L81 H42 L81 H42 L153 H42 L81 H42 L81,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,9d656bf464c202ef,GaN -> reverse(stack) -> Air,Explicit,9,9,645
EX_N2_L81_H42_C154,L81 H42 L81 H42 L154 H42 L81 H42 L81,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_3066048691678a7b,forbidden,"{""N"": 2, ""L_nm"": 81, ""H_nm"": 42, ""C_nm"": 154}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L81 H42 L81 H42 L154 H42 L81 H42 L81,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,3066048691678a7b,GaN -> reverse(stack) -> Air,Explicit,9,9,646
EX_N2_L81_H42_C155,L81 H42 L81 H42 L155 H42 L81 H42 L81,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_251bffbdf51141d7,forbidden,"{""N"": 2, ""L_nm"": 81, ""H_nm"": 42, ""C_nm"": 155}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L81 H42 L81 H42 L155 H42 L81 H42 L81,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,251bffbdf51141d7,GaN -> reverse(stack) -> Air,Explicit,9,9,647
EX_N2_L81_H42_C156,L81 H42 L81 H42 L156 H42 L81 H42 L81,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_20cf3443a88fe55b,forbidden,"{""N"": 2, ""L_nm"": 81, ""H_nm"": 42, ""C_nm"": 156}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L81 H42 L81 H42 L156 H42 L81 H42 L81,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,20cf3443a88fe55b,GaN -> reverse(stack) -> Air,Explicit,9,9,648
EX_N2_L81_H42_C157,L81 H42 L81 H42 L157 H42 L81 H42 L81,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_ce9d94669d515150,forbidden,"{""N"": 2, ""L_nm"": 81, ""H_nm"": 42, ""C_nm"": 157}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L81 H42 L81 H42 L157 H42 L81 H42 L81,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,ce9d94669d515150,GaN -> reverse(stack) -> Air,Explicit,9,9,649
EX_N2_L81_H42_C158,L81 H42 L81 H42 L158 H42 L81 H42 L81,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_e98e21607808a2ea,forbidden,"{""N"": 2, ""L_nm"": 81, ""H_nm"": 42, ""C_nm"": 158}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L81 H42 L81 H42 L158 H42 L81 H42 L81,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,e98e21607808a2ea,GaN -> reverse(stack) -> Air,Explicit,9,9,650
EX_N2_L81_H42_C159,L81 H42 L81 H42 L159 H42 L81 H42 L81,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_a93de1c04167e7e1,forbidden,"{""N"": 2, ""L_nm"": 81, ""H_nm"": 42, ""C_nm"": 159}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L81 H42 L81 H42 L159 H42 L81 H42 L81,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,a93de1c04167e7e1,GaN -> reverse(stack) -> Air,Explicit,9,9,651
EX_N2_L81_H42_C160,L81 H42 L81 H42 L160 H42 L81 H42 L81,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_e231dbb2a7f8c1ce,forbidden,"{""N"": 2, ""L_nm"": 81, ""H_nm"": 42, ""C_nm"": 160}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L81 H42 L81 H42 L160 H42 L81 H42 L81,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,e231dbb2a7f8c1ce,GaN -> reverse(stack) -> Air,Explicit,9,9,652
EX_N2_L81_H42_C161,L81 H42 L81 H42 L161 H42 L81 H42 L81,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_2643c6fa58ec818c,forbidden,"{""N"": 2, ""L_nm"": 81, ""H_nm"": 42, ""C_nm"": 161}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L81 H42 L81 H42 L161 H42 L81 H42 L81,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,2643c6fa58ec818c,GaN -> reverse(stack) -> Air,Explicit,9,9,653
EX_N2_L81_H42_C162,L81 H42 L81 H42 L162 H42 L81 H42 L81,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_bbd7703c166d1aff,forbidden,"{""N"": 2, ""L_nm"": 81, ""H_nm"": 42, ""C_nm"": 162}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L81 H42 L81 H42 L162 H42 L81 H42 L81,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,bbd7703c166d1aff,GaN -> reverse(stack) -> Air,Explicit,9,9,654
EX_N2_L82_H42_C152,L82 H42 L82 H42 L152 H42 L82 H42 L82,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_56ba2f9eb7ae70b0,forbidden,"{""N"": 2, ""L_nm"": 82, ""H_nm"": 42, ""C_nm"": 152}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L82 H42 L82 H42 L152 H42 L82 H42 L82,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,56ba2f9eb7ae70b0,GaN -> reverse(stack) -> Air,Explicit,9,9,648
EX_N2_L82_H42_C153,L82 H42 L82 H42 L153 H42 L82 H42 L82,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_db60f4fcb3b739b6,forbidden,"{""N"": 2, ""L_nm"": 82, ""H_nm"": 42, ""C_nm"": 153}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L82 H42 L82 H42 L153 H42 L82 H42 L82,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,db60f4fcb3b739b6,GaN -> reverse(stack) -> Air,Explicit,9,9,649
EX_N2_L82_H42_C154,L82 H42 L82 H42 L154 H42 L82 H42 L82,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_e41f86116ad2c81b,forbidden,"{""N"": 2, ""L_nm"": 82, ""H_nm"": 42, ""C_nm"": 154}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L82 H42 L82 H42 L154 H42 L82 H42 L82,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,e41f86116ad2c81b,GaN -> reverse(stack) -> Air,Explicit,9,9,650
EX_N2_L82_H42_C155,L82 H42 L82 H42 L155 H42 L82 H42 L82,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_2f8a0c40b2634a7e,forbidden,"{""N"": 2, ""L_nm"": 82, ""H_nm"": 42, ""C_nm"": 155}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L82 H42 L82 H42 L155 H42 L82 H42 L82,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,2f8a0c40b2634a7e,GaN -> reverse(stack) -> Air,Explicit,9,9,651
EX_N2_L82_H42_C156,L82 H42 L82 H42 L156 H42 L82 H42 L82,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_541a10d9a9a0cb84,forbidden,"{""N"": 2, ""L_nm"": 82, ""H_nm"": 42, ""C_nm"": 156}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L82 H42 L82 H42 L156 H42 L82 H42 L82,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,541a10d9a9a0cb84,GaN -> reverse(stack) -> Air,Explicit,9,9,652
EX_N2_L82_H42_C157,L82 H42 L82 H42 L157 H42 L82 H42 L82,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_1da3c5b8c39e4e6b,forbidden,"{""N"": 2, ""L_nm"": 82, ""H_nm"": 42, ""C_nm"": 157}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L82 H42 L82 H42 L157 H42 L82 H42 L82,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,1da3c5b8c39e4e6b,GaN -> reverse(stack) -> Air,Explicit,9,9,653
EX_N2_L82_H42_C158,L82 H42 L82 H42 L158 H42 L82 H42 L82,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_a74bddd8c8b6bd41,forbidden,"{""N"": 2, ""L_nm"": 82, ""H_nm"": 42, ""C_nm"": 158}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L82 H42 L82 H42 L158 H42 L82 H42 L82,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,a74bddd8c8b6bd41,GaN -> reverse(stack) -> Air,Explicit,9,9,654
EX_N2_L82_H42_C159,L82 H42 L82 H42 L159 H42 L82 H42 L82,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_3ef2d0b278b821bb,forbidden,"{""N"": 2, ""L_nm"": 82, ""H_nm"": 42, ""C_nm"": 159}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L82 H42 L82 H42 L159 H42 L82 H42 L82,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,3ef2d0b278b821bb,GaN -> reverse(stack) -> Air,Explicit,9,9,655
