geometry_id,geometry_hash,pilot_index,diameters,legacy_unentered_task_count,legacy_records,novelty_min_distance,novelty_mean_distance,novelty_max_distance,diameter_span_nm,adjacent_jump_min_nm,adjacent_jump_mean_nm,adjacent_jump_max_nm,gap_proxy_min_nm,design_boundary_distance_nm,design_boundary_distance_normalized,cnn_eta_uncertainty_mean,cnn_eta_uncertainty_max,cnn_T_uncertainty_mean,cnn_R_uncertainty_mean,cnn_all_order_uncertainty_mean,mlp_eta_uncertainty_mean,mlp_eta_uncertainty_max,mlp_T_uncertainty_mean,mlp_R_uncertainty_mean,cnn_mlp_eta_disagreement_mean,cnn_mlp_eta_disagreement_max,cnn_mlp_T_disagreement_mean,cnn_mlp_R_disagreement_mean,cnn_mlp_all_order_disagreement_mean,hf_model_lf_eta_residual_mean,hf_model_lf_eta_residual_max,hf_model_lf_spectrum_residual_mean,hf_model_lf_order_distribution_residual_mean,predicted_eta_plus1_mean,predicted_eta_plus1_min,predicted_eta_plus1_max,predicted_eta_plus1_450_p,predicted_eta_plus1_450_s,predicted_directionality_mean,predicted_directionality_450_p,predicted_directionality_450_s,lf_rank,lf_passing_status,lf_pareto_status,lf_authority_source,cnn_eta_uncertainty_mean_percentile,cnn_eta_uncertainty_max_percentile,cnn_T_uncertainty_mean_percentile,cnn_R_uncertainty_mean_percentile,cnn_all_order_uncertainty_mean_percentile,mlp_eta_uncertainty_mean_percentile,mlp_eta_uncertainty_max_percentile,mlp_T_uncertainty_mean_percentile,mlp_R_uncertainty_mean_percentile,cnn_mlp_eta_disagreement_mean_percentile,cnn_mlp_eta_disagreement_max_percentile,cnn_mlp_T_disagreement_mean_percentile,cnn_mlp_R_disagreement_mean_percentile,cnn_mlp_all_order_disagreement_mean_percentile,hf_model_lf_eta_residual_mean_percentile,hf_model_lf_spectrum_residual_mean_percentile,hf_model_lf_order_distribution_residual_mean_percentile,predicted_eta_plus1_mean_percentile,predicted_eta_plus1_min_percentile,predicted_eta_plus1_max_percentile,novelty_min_distance_percentile,novelty_mean_distance_percentile,novelty_max_distance_percentile,cnn_uncertainty_score,committee_uncertainty_score,disagreement_score,performance_score
K6X_D100_D110_D115_D220_D225_D230,3e20850f5b7402c4416f521873aca37e9073de4318f168d9617b996729a1f136,32,"[100.0, 110.0, 115.0, 220.0, 225.0, 230.0]",0,[],0.6020183016345588,0.6930721369041993,0.870285269152674,130.0,5.0,26.0,105.0,62.5,0.0,0.0,0.022881699725985527,0.03810415789484978,0.019323334097862244,0.018900608643889427,0.0030545899644494057,0.013307408429682255,0.014478575438261032,0.009381113573908806,0.009544413536787033,0.03528182953596115,0.06181913614273071,0.026045260950922966,0.024657828733325005,0.00408555893227458,0.5595147101247302,0.601260754825526,0.15368099825493958,0.06624426285513055,0.8643195033073425,0.8352803587913513,0.9060655236244202,0.8357748985290527,0.8886346220970154,0.9821270108222961,0.9781128168106079,0.9861777424812317,,not_in_authoritative_passing_set,not_in_authoritative_pareto_set,,0.6590909090909091,0.5454545454545454,0.7727272727272727,0.7727272727272727,0.45454545454545453,0.5227272727272727,0.4318181818181818,0.5909090909090909,0.5909090909090909,0.6363636363636364,0.5681818181818182,0.8409090909090909,0.7272727272727273,0.3409090909090909,0.8863636363636364,0.8636363636363636,0.8636363636363636,0.8409090909090909,0.8409090909090909,0.8409090909090909,0.8636363636363636,0.75,0.6818181818181818,0.6647727272727272,0.5923295454545454,0.6363636363636364,0.8409090909090909
K6X_D100_D120_D130_D150_D165_D180,a6e37e4082d76939c42119f938954aaac21bc4995367b568f15b7dd938b5d748,33,"[100.0, 120.0, 130.0, 150.0, 165.0, 180.0]",0,[],0.10175966581017656,0.3893594039097974,0.6177837847772696,80.0,10.0,16.0,20.0,117.5,0.0,0.0,0.007778243627399206,0.015890633687376976,0.008286405354738235,0.008024520240724087,0.0020360418129712343,0.006181296426802874,0.00976644642651081,0.0036756356712430716,0.004249511752277613,0.016066528856754303,0.034711480140686035,0.008512873202562332,0.009775752201676369,0.004079940728843212,0.405123119844328,0.44955340011793893,0.11007459144340488,0.048700829847326696,0.8468568921089172,0.815711259841919,0.8912872672080994,0.8166420459747314,0.8732302784919739,0.9670406579971313,0.9597139954566956,0.9739719033241272,,not_in_authoritative_passing_set,not_in_authoritative_pareto_set,,0.0,0.022727272727272728,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.11363636363636363,0.13636363636363635,0.06818181818181818,0.13636363636363635,0.18181818181818182,0.22727272727272727,0.06818181818181818,0.1590909090909091,0.3181818181818182,0.4772727272727273,0.45454545454545453,0.4318181818181818,0.7045454545454546,0.7045454545454546,0.7045454545454546,0.022727272727272728,0.1590909090909091,0.25,0.03409090909090909,0.08806818181818181,0.18181818181818182,0.7045454545454546
K6X_D100_D200_D205_D210_D215_D220,be59997cf141c53a03303d7cf05734da8b1ae25d0a64f2927ab681a0f9ecc96b,34,"[100.0, 200.0, 205.0, 210.0, 215.0, 220.0]",0,[],0.6804540774213128,0.8604273178006491,1.1383575836114417,120.0,5.0,24.0,100.0,72.5,0.0,0.0,0.029017306864261627,0.03917856514453888,0.02474401146173477,0.024513401091098785,0.005840788595378399,0.01814630813896656,0.024876456707715988,0.02825501561164856,0.0288807675242424,0.05777939781546593,0.08795914053916931,0.0882706493139267,0.08704154938459396,0.013609323650598526,0.4488142225654533,0.5454143459925841,0.14338924255574012,0.06327308445098215,0.5947521328926086,0.530234158039093,0.6913521885871887,0.5328646302223206,0.6489611268043518,0.812829852104187,0.7786368727684021,0.8447653651237488,,not_in_authoritative_passing_set,not_in_authoritative_pareto_set,,0.8409090909090909,0.6136363636363636,0.9318181818181818,0.9090909090909091,0.8409090909090909,0.6818181818181818,0.7045454545454546,1.0,1.0,0.9090909090909091,0.9090909090909091,1.0,1.0,0.9318181818181818,0.6363636363636364,0.7954545454545454,0.8181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.9090909090909091,0.8863636363636364,0.8636363636363636,0.8806818181818181,0.890625,0.9602272727272727,0.18181818181818182
K6X_D100_D115_D135_D165_D220_D230,33052007ba11aefdda4c765fd30d9f19e06ca4036972fcd0278c949057fc79d9,35,"[100.0, 115.0, 135.0, 165.0, 220.0, 230.0]",0,[],0.3959857746533462,0.4830913563659289,0.6284667168603151,130.0,10.0,26.0,55.0,65.0,0.0,0.0,0.024507898837327957,0.04040314629673958,0.01954728551208973,0.01893869787454605,0.003335102228447795,0.021680334582924843,0.0278595220297575,0.015528854914009571,0.015361551195383072,0.018729163333773613,0.03350001573562622,0.020527755841612816,0.020503148436546326,0.003311456646770239,0.4254130552286455,0.47110115877444114,0.1165302512404908,0.05166980712380952,0.8500334620475769,0.8183919787406921,0.8957214951515198,0.8190028667449951,0.8765856623649597,0.975662350654602,0.9702881574630737,0.9810957312583923,,not_in_authoritative_passing_set,not_in_authoritative_pareto_set,,0.7272727272727273,0.7045454545454546,0.7954545454545454,0.7954545454545454,0.5681818181818182,0.7727272727272727,0.75,0.7727272727272727,0.7954545454545454,0.25,0.20454545454545456,0.6590909090909091,0.6590909090909091,0.09090909090909091,0.5,0.5227272727272727,0.5454545454545454,0.7272727272727273,0.7272727272727273,0.75,0.6136363636363636,0.3409090909090909,0.2727272727272727,0.7215909090909092,0.765625,0.41477272727272724,0.7272727272727273
K6X_D105_D170_D175_D180_D185_D190,0c9c4c33774ed2a2bdaab5099aa9dc400318c39554bf93146b6f815dee25ad43,36,"[105.0, 170.0, 175.0, 180.0, 185.0, 190.0]",0,[],0.39970403251589476,0.4995915608744037,0.6538461538461539,85.0,5.0,17.0,65.0,102.5,5.0,0.038461538461538464,0.020377276465296745,0.042559780180454254,0.013531332835555077,0.012964751571416855,0.004102750681340694,0.014268141239881516,0.015245398506522179,0.019021373242139816,0.018931077793240547,0.03390843793749809,0.06995809078216553,0.026956385001540184,0.024462562054395676,0.006235179491341114,0.5115063074258152,0.5895590503405352,0.1525774480621897,0.06568587369067434,0.6930642127990723,0.6390992403030396,0.7711169123649597,0.641140878200531,0.7388783097267151,0.8752392530441284,0.850752055644989,0.8982515335083008,,not_in_authoritative_passing_set,not_in_authoritative_pareto_set,,0.5909090909090909,0.75,0.4772727272727273,0.4318181818181818,0.6590909090909091,0.5681818181818182,0.4772727272727273,0.8636363636363636,0.8863636363636364,0.6136363636363636,0.7272727272727273,0.8636363636363636,0.7045454545454546,0.5909090909090909,0.8181818181818182,0.8409090909090909,0.8409090909090909,0.3181818181818182,0.3181818181818182,0.29545454545454547,0.6363636363636364,0.38636363636363635,0.3181818181818182,0.5397727272727273,0.7144886363636364,0.6931818181818181,0.3181818181818182
K6X_D100_D160_D165_D170_D175_D185,009cb5da671e1b9f08466acdf92d0b09479e0a511946bdc6aa0d053927a7858a,37,"[100.0, 160.0, 165.0, 170.0, 175.0, 185.0]",0,[],0.3728984505704869,0.4489680161457765,0.5029498781008469,85.0,5.0,17.0,60.0,110.0,0.0,0.0,0.015921099111437798,0.03469210863113403,0.011710867285728455,0.011286633089184761,0.003433486446738243,0.013763993047177792,0.016896598041057587,0.015585728920996189,0.01565489172935486,0.03337177261710167,0.06888937950134277,0.019440509378910065,0.01632562093436718,0.00514749763533473,0.5312898146086449,0.6001541655777861,0.15487057895824863,0.06632538128867768,0.7396309971809387,0.6917229294776917,0.8084953427314758,0.6934475302696228,0.7803540825843811,0.9075143933296204,0.8886040449142456,0.9253239631652832,,not_in_authoritative_passing_set,not_in_authoritative_pareto_set,,0.45454545454545453,0.4772727272727273,0.38636363636363635,0.38636363636363635,0.5909090909090909,0.5454545454545454,0.5227272727272727,0.7954545454545454,0.8409090909090909,0.5909090909090909,0.6818181818181818,0.6136363636363636,0.5681818181818182,0.45454545454545453,0.8636363636363636,0.8863636363636364,0.8863636363636364,0.3409090909090909,0.3409090909090909,0.3409090909090909,0.5227272727272727,0.29545454545454547,0.13636363636363635,0.4545454545454545,0.6590909090909091,0.5568181818181819,0.3409090909090909
K6X_D105_D110_D115_D125_D165_D230,8562bc97d6c350f55a323b07984a1523cafda55a9534ed81b3eb0c333215b5ae,38,"[105.0, 110.0, 115.0, 125.0, 165.0, 230.0]",0,[],0.4070386632407062,0.5507340183993166,0.6605986168199104,125.0,5.0,25.0,65.0,92.5,0.0,0.0,0.023638343438506126,0.03849659860134125,0.018313830718398094,0.017761200666427612,0.0031372958328574896,0.008763536810874939,0.011674976907670498,0.006276317406445742,0.006082227453589439,0.019281696528196335,0.03997403383255005,0.011338036507368088,0.010450778529047966,0.002879728563129902,0.5889402420575514,0.6302483768517864,0.1612710963525776,0.06900737812091091,0.8668341040611267,0.8381405472755432,0.9081421494483948,0.8386855721473694,0.8908726572990417,0.9793992638587952,0.9748116135597229,0.9840602278709412,,not_in_authoritative_passing_set,not_in_authoritative_pareto_set,,0.6818181818181818,0.5681818181818182,0.7272727272727273,0.7272727272727273,0.5,0.3181818181818182,0.22727272727272727,0.36363636363636365,0.38636363636363635,0.29545454545454547,0.2727272727272727,0.22727272727272727,0.20454545454545456,0.06818181818181818,0.9090909090909091,0.9318181818181818,0.9545454545454546,0.8636363636363636,0.8636363636363636,0.8863636363636364,0.6590909090909091,0.5454545454545454,0.3409090909090909,0.6590909090909092,0.43181818181818177,0.19886363636363635,0.8636363636363636
K6X_D160_D165_D180_D185_D210_D215,77da29089febc651bd851682b2653712c85724c3d45a0fa5de7e2d5afd5afb23,39,"[160.0, 165.0, 180.0, 185.0, 210.0, 215.0]",0,[],0.3768445758127967,0.5831290116276299,0.9142203326157471,55.0,5.0,11.0,25.0,77.5,15.0,0.11538461538461539,0.03743689879775047,0.08108625560998917,0.016135890036821365,0.016707396134734154,0.006726893130689859,0.008605784736573696,0.010101638734340668,0.004963575396686792,0.005445709452033043,0.06736878305673599,0.10227048397064209,0.022054331377148628,0.010704461485147476,0.009237442165613174,0.0931780717962838,0.19531765448444205,0.06213263322175286,0.030543657523129455,0.520743191242218,0.452730655670166,0.6228827834129333,0.45597395300865173,0.577487051486969,0.7190759778022766,0.6744887232780457,0.7599536180496216,,not_in_authoritative_passing_set,not_in_authoritative_pareto_set,,0.9318181818181818,0.9318181818181818,0.6136363636363636,0.6818181818181818,0.9090909090909091,0.29545454545454547,0.1590909090909091,0.2727272727272727,0.36363636363636365,0.9318181818181818,0.9318181818181818,0.7045454545454546,0.2727272727272727,0.7954545454545454,0.022727272727272728,0.045454545454545456,0.045454545454545456,0.11363636363636363,0.11363636363636363,0.11363636363636363,0.5454545454545454,0.5909090909090909,0.7272727272727273,0.7840909090909091,0.4289772727272727,0.6761363636363635,0.11363636363636363
K6X_D125_D135_D145_D150_D155_D160,bbe83eb1d19ca94723907f2c4c2e23d543f4b2f5db5a699a068121238f388422,40,"[125.0, 135.0, 145.0, 150.0, 155.0, 160.0]",0,[],0.335299918733898,0.5052667133202214,0.6717018921758838,35.0,5.0,7.0,10.0,132.5,25.0,0.19230769230769232,0.019139248877763748,0.04035850986838341,0.01655622012913227,0.014604243449866772,0.003609991166740656,0.020886553451418877,0.028244996443390846,0.006332781631499529,0.004725294653326273,0.05153103917837143,0.0799175500869751,0.00962588470429182,0.014982104301452637,0.008643602021038532,0.33407550560360016,0.39758976262281653,0.09611098603855983,0.043136074623193875,0.7600948810577393,0.7155495285987854,0.8236091732978821,0.7173492908477783,0.7979183793067932,0.9137737154960632,0.8964025974273682,0.9302201271057129,,not_in_authoritative_passing_set,not_in_authoritative_pareto_set,,0.5227272727272727,0.6818181818181818,0.6590909090909091,0.5454545454545454,0.6136363636363636,0.75,0.7954545454545454,0.38636363636363635,0.22727272727272727,0.8409090909090909,0.8181818181818182,0.13636363636363635,0.5454545454545454,0.7727272727272727,0.29545454545454547,0.22727272727272727,0.22727272727272727,0.38636363636363635,0.38636363636363635,0.36363636363636365,0.4318181818181818,0.4318181818181818,0.38636363636363635,0.5852272727272727,0.4872159090909091,0.5738636363636364,0.38636363636363635
K6X_D105_D120_D125_D130_D165_D190,4191675fbcc4312feb77afe9a40a7c767fc01e54e6775d3a2439de9cc47fdf7b,41,"[105.0, 120.0, 125.0, 130.0, 165.0, 190.0]",0,[],0.15858098560067924,0.43781432307063356,0.6504436355879908,85.0,5.0,17.0,35.0,112.5,5.0,0.038461538461538464,0.009542394429445267,0.01830056495964527,0.007999145425856113,0.007804777938872576,0.002149259904399514,0.00897813681513071,0.01422287430614233,0.004192832391709089,0.0045620147138834,0.013312887400388718,0.026897907257080078,0.011342912912368774,0.01266838051378727,0.0038001874927431345,0.48518024760495065,0.5293001448187998,0.1327207622546835,0.05757326709248134,0.8504680395126343,0.819658100605011,0.8945879340171814,0.8205143809318542,0.8764980435371399,0.9693880081176758,0.9625483155250549,0.975908637046814,,not_in_authoritative_passing_set,not_in_authoritative_pareto_set,,0.25,0.13636363636363635,0.022727272727272728,0.022727272727272728,0.09090909090909091,0.3409090909090909,0.4090909090909091,0.18181818181818182,0.20454545454545456,0.06818181818181818,0.13636363636363635,0.25,0.4318181818181818,0.25,0.7272727272727273,0.6818181818181818,0.6818181818181818,0.75,0.75,0.7272727272727273,0.045454545454545456,0.2727272727272727,0.29545454545454547,0.09659090909090909,0.20596590909090912,0.25,0.75
K6X_D110_D125_D130_D135_D140_D175,714b47fc14f3ebf1b6ebfe7d011e9924fa714cc1c261035eb4ad86c2fc7aabdf,42,"[110.0, 125.0, 130.0, 135.0, 140.0, 175.0]",0,[],0.19230769230769232,0.5134607419964355,0.7497534111391511,65.0,5.0,13.0,35.0,132.5,10.0,0.07692307692307693,0.008343016728758812,0.020675737410783768,0.009729594923555851,0.00924863014370203,0.002295129233971238,0.011825967580080032,0.016763072460889816,0.0051603917963802814,0.004101425409317017,0.0429651141166687,0.07017183303833008,0.008905947208404541,0.006301304325461388,0.006408538669347763,0.5231589867102827,0.5724186466291545,0.14535453165174728,0.06234948154639779,0.8267636895179749,0.792225182056427,0.8760233521461487,0.7934162020683289,0.8560056686401367,0.9559163451194763,0.9463376998901367,0.9649370312690735,,not_in_authoritative_passing_set,not_in_authoritative_pareto_set,,0.045454545454545456,0.22727272727272727,0.22727272727272727,0.22727272727272727,0.1590909090909091,0.38636363636363635,0.5,0.29545454545454547,0.11363636363636363,0.75,0.75,0.09090909090909091,0.045454545454545456,0.6363636363636364,0.8409090909090909,0.8181818181818182,0.7954545454545454,0.6136363636363636,0.6136363636363636,0.6136363636363636,0.06818181818181818,0.5,0.5227272727272727,0.16477272727272727,0.2400568181818182,0.3806818181818182,0.6136363636363636
K6X_D150_D155_D160_D165_D195_D225,5bf51dafd6662aa3d6ab0915626262a3aa8cbf7eba4c42d374bf202838833ac1,43,"[150.0, 155.0, 160.0, 165.0, 195.0, 225.0]",0,[],0.2141447831857701,0.4076429115601287,0.7133552688842849,75.0,5.0,15.0,30.0,80.0,5.0,0.038461538461538464,0.01478489302098751,0.04775935411453247,0.013059204444289207,0.013059199787676334,0.004326554946601391,0.005232847295701504,0.0062454319559037685,0.0039923894219100475,0.004021035972982645,0.02850293554365635,0.06514227390289307,0.012180870398879051,0.010133345611393452,0.006319793406873941,0.3025825006022459,0.3927423909288325,0.09961498716671713,0.04537882525608593,0.6261494755744934,0.5648958683013916,0.7163093686103821,0.5674923062324524,0.6777498126029968,0.8238582015037537,0.791532576084137,0.8536230325698853,,not_in_authoritative_passing_set,not_in_authoritative_pareto_set,,0.36363636363636365,0.7954545454545454,0.4318181818181818,0.4772727272727273,0.7272727272727273,0.045454545454545456,0.045454545454545456,0.13636363636363635,0.09090909090909091,0.5227272727272727,0.6136363636363636,0.38636363636363635,0.18181818181818182,0.6136363636363636,0.22727272727272727,0.2727272727272727,0.2727272727272727,0.22727272727272727,0.22727272727272727,0.22727272727272727,0.1590909090909091,0.18181818181818182,0.45454545454545453,0.5,0.19318181818181818,0.42613636363636365,0.22727272727272727
K6X_D100_D105_D115_D120_D125_D165,c9a4fedab14cf5d95250a2e6504304d5c3debd627bee59b15bc02ad0c945a47e,44,"[100.0, 105.0, 115.0, 120.0, 125.0, 165.0]",0,[],0.3648781915578899,0.735394727206566,0.9977785977748345,65.0,5.0,13.0,40.0,145.0,0.0,0.0,0.008781596086919308,0.015975849702954292,0.007711399812251329,0.007489261217415333,0.0018670965218916535,0.01288143452256918,0.01900777965784073,0.006385278422385454,0.005138878710567951,0.045564744621515274,0.06575947999954224,0.007482469081878662,0.005203868728131056,0.0068849180825054646,0.5982301579483825,0.6341495072503276,0.16178851014767978,0.06887576671500438,0.8810173869132996,0.8558271527290344,0.9169368147850037,0.8565255999565125,0.9022388458251953,0.979042649269104,0.9742872714996338,0.9835733771324158,,not_in_authoritative_passing_set,not_in_authoritative_pareto_set,,0.13636363636363635,0.045454545454545456,0.0,0.0,0.0,0.5,0.5909090909090909,0.4090909090909091,0.29545454545454547,0.7727272727272727,0.6363636363636364,0.045454545454545456,0.022727272727272728,0.7045454545454546,0.9545454545454546,0.9545454545454546,0.9318181818181818,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.5,0.8181818181818182,0.75,0.03409090909090909,0.3096590909090909,0.38636363636363635,0.9545454545454546
K6X_D100_D105_D115_D165_D225_D230,3322805126afe49c88dd968c948ae5794d7e823781ba3e24fc5af9ddd665a869,45,"[100.0, 105.0, 115.0, 165.0, 225.0, 230.0]",0,[],0.5145803138561404,0.5811381556358528,0.6728021417129193,130.0,5.0,26.0,60.0,62.5,0.0,0.0,0.02477213926613331,0.039636220782995224,0.02059483714401722,0.020130930468440056,0.0031436062417924404,0.018365900963544846,0.023818397894501686,0.012900442816317081,0.012822112068533897,0.00943857990205288,0.020887374877929688,0.013907602988183498,0.014199037104845047,0.0025179546792060137,0.49569748979802686,0.5339465245712464,0.13365364081885947,0.05844263660989971,0.8781867623329163,0.8515182137489319,0.9164357781410217,0.8519510626792908,0.9004452228546143,0.9846729040145874,0.9812440872192383,0.9881996512413025,,not_in_authoritative_passing_set,not_in_authoritative_pareto_set,,0.75,0.6363636363636364,0.8181818181818182,0.8181818181818182,0.5227272727272727,0.7045454545454546,0.6818181818181818,0.6590909090909091,0.7045454545454546,0.022727272727272728,0.022727272727272728,0.5227272727272727,0.4772727272727273,0.022727272727272728,0.7727272727272727,0.7045454545454546,0.7045454545454546,0.9318181818181818,0.9318181818181818,0.9318181818181818,0.7954545454545454,0.5681818181818182,0.4090909090909091,0.7272727272727273,0.6988636363636364,0.26136363636363635,0.9318181818181818
K6X_D100_D140_D145_D155_D225_D230,b3675b12a5a697a0cb36ebd8799b9f4e45182e7384a43255e7f003887d9785d6,46,"[100.0, 140.0, 145.0, 155.0, 225.0, 230.0]",0,[],0.38844249762931077,0.4902570401676179,0.6826245903576481,130.0,5.0,26.0,70.0,62.5,0.0,0.0,0.0294751338660717,0.04717620834708214,0.022656889632344246,0.021779270842671394,0.004144392907619476,0.035217855125665665,0.044453565031290054,0.024645280092954636,0.023982400074601173,0.021859657019376755,0.04165518283843994,0.01931256242096424,0.018765149638056755,0.003666806034743786,0.44128085204896195,0.49796214367251096,0.12532033472814894,0.05522623137890938,0.8074259161949158,0.7685807347297668,0.8641071319580078,0.7694262862205505,0.8401702046394348,0.9593072533607483,0.9505733251571655,0.968144953250885,,not_in_authoritative_passing_set,not_in_authoritative_pareto_set,,0.8636363636363636,0.7727272727272727,0.8636363636363636,0.8636363636363636,0.6818181818181818,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9772727272727273,0.36363636363636365,0.38636363636363635,0.5909090909090909,0.6136363636363636,0.18181818181818182,0.6136363636363636,0.6363636363636364,0.6136363636363636,0.4772727272727273,0.4772727272727273,0.5,0.5681818181818182,0.36363636363636365,0.4318181818181818,0.8181818181818181,0.9261363636363638,0.43750000000000006,0.4772727272727273
K6X_D105_D110_D165_D200_D215_D220,4ef84012a8f7313d144dc0f2eb6c8fecfe26d2127a794fcb3ca59499c7714070,47,"[105.0, 110.0, 165.0, 200.0, 215.0, 220.0]",0,[],0.3922322702763681,0.5125652622276883,0.7348066605593385,115.0,5.0,23.0,55.0,72.5,5.0,0.038461538461538464,0.018315112218260765,0.03315353766083717,0.013913288712501526,0.013376287184655666,0.0029494811315089464,0.016833407804369926,0.02167348936200142,0.013565439730882645,0.013339657336473465,0.021509461104869843,0.03739279508590698,0.024542182683944702,0.024748004972934723,0.003896508365869522,0.4314123961275717,0.48176553034786845,0.12015021034015588,0.053008334198428486,0.829430341720581,0.7946187853813171,0.8797834515571594,0.7953928112983704,0.8588005900382996,0.9668099880218506,0.959518551826477,0.9739442467689514,,not_in_authoritative_passing_set,not_in_authoritative_pareto_set,,0.5,0.4318181818181818,0.5,0.5,0.4090909090909091,0.6590909090909091,0.6363636363636364,0.7272727272727273,0.7272727272727273,0.3181818181818182,0.25,0.7727272727272727,0.7727272727272727,0.29545454545454547,0.5681818181818182,0.5681818181818182,0.5681818181818182,0.6590909090909091,0.6363636363636364,0.6590909090909091,0.5909090909090909,0.4772727272727273,0.5,0.4772727272727273,0.6477272727272727,0.5397727272727273,0.6590909090909091
