candidate_id,category,target_bin,wavelength_nm,geometry_hash_sha256,source_polarization_x_status,source_polarization_y_status,physics_origin,model_fill,Jones_complete,txx_real,txx_imag,txy_real,txy_imag,tyx_real,tyx_imag,tyy_real,tyy_imag,Txx,Txy,Tyx,Tyy,cross_power_xy_yx,combined_leakage,target_transmission,orthogonal_rejection,sigma1,sigma2,sigma2_over_sigma1,determinant_real,determinant_imag,jones_frobenius_norm,projection_error_apcd_v1,phase_wrapped_deg,primitive_valid,manufacturing_pass,phase_unwrapped_deg,x_checkpoint_sha256,y_checkpoint_sha256
LPML_R3_002,B0_TARGETED_ACTIVE_LEARNING,0,450.5,382f254cc62e52ef1485292d4c6facb36dafff993d37ab8261ac35b251cf3ca0,ACCEPTED,ACCEPTED,FORMAL_WEIGHTED_G0_PROSPECTIVE_ROUND3_TARGETED_ACTIVE_LEARNING,NONE,True,0.33686456576953844,0.9375431746164087,-0.00019726266932772069,-0.0003048540723660618,-0.0001620937086239002,-0.0002752782274954074,-0.239170347508063,0.5926981771702383,0.9924649399409134,1.3184856614846967e-07,1.0205247290846311e-07,0.4084935843480509,2.339010390569328e-07,0.40849381824909,0.9924649399409134,2.4295715029296514,0.9962255979035651,0.639134818541196,0.6415563100227268,-0.6362480939271461,-0.024573616509014965,1.1836210365611128,0.2915816157049844,70.23635005966855,True,True,70.23635005966855,550bfa5e363631dfe8e220a9cc0d8f7b76726b317d3b4c23a74080e2c3755ca7,80afca817b54220a3e75b8d8d30eda544280c527d58d8fc2756db96185aef433
LPML_R3_002,B0_TARGETED_ACTIVE_LEARNING,0,451.0,382f254cc62e52ef1485292d4c6facb36dafff993d37ab8261ac35b251cf3ca0,ACCEPTED,ACCEPTED,FORMAL_WEIGHTED_G0_PROSPECTIVE_ROUND3_TARGETED_ACTIVE_LEARNING,NONE,True,0.36639039190174144,0.9339821632108769,0.0013722763435653944,6.509737216215796e-05,0.00134238771747796,9.963073511294607e-05,-0.1776060618715089,0.6552115488729748,1.0065646004739803,1.8873800309716272e-06,1.811931067414834e-06,0.460846086990029,3.699311098386461e-06,0.4608497863011274,1.0065646004739803,2.1841490012458706,1.0032780920695283,0.6788574642356343,0.6766393780564968,-0.6770308900315669,0.0741820981971858,1.211368807083585,0.314055654935974,68.5804975757656,True,True,68.5804975757656,550bfa5e363631dfe8e220a9cc0d8f7b76726b317d3b4c23a74080e2c3755ca7,80afca817b54220a3e75b8d8d30eda544280c527d58d8fc2756db96185aef433
LPML_R3_002,B0_TARGETED_ACTIVE_LEARNING,0,451.5,382f254cc62e52ef1485292d4c6facb36dafff993d37ab8261ac35b251cf3ca0,ACCEPTED,ACCEPTED,FORMAL_WEIGHTED_G0_PROSPECTIVE_ROUND3_TARGETED_ACTIVE_LEARNING,NONE,True,0.39190842279272564,0.9141689823230339,0.000873023043773054,0.0014006291333173132,0.0008457471152022846,0.001370672308251103,-0.1325990198595912,0.7157752303801834,0.9892971400974131,2.7239312040559753e-06,2.594030759479394e-06,0.5299166804935289,5.317961963535369e-06,0.5299219984554925,0.9892971400974131,1.8668731303490187,0.994642587370436,0.7279459196547161,0.7318668322650519,-0.7063050052188747,0.15929804936376374,1.2325660787774853,0.34881208708327405,66.79496495609658,True,True,66.79496495609658,550bfa5e363631dfe8e220a9cc0d8f7b76726b317d3b4c23a74080e2c3755ca7,80afca817b54220a3e75b8d8d30eda544280c527d58d8fc2756db96185aef433
LPML_R3_002,B0_TARGETED_ACTIVE_LEARNING,0,452.0,382f254cc62e52ef1485292d4c6facb36dafff993d37ab8261ac35b251cf3ca0,ACCEPTED,ACCEPTED,FORMAL_WEIGHTED_G0_PROSPECTIVE_ROUND3_TARGETED_ACTIVE_LEARNING,NONE,True,0.4319375845754551,0.8914057959758845,-0.0004233447042769025,0.0006691423377646115,-0.00038876341499949617,0.0006498705427220442,-0.08767696872300895,0.7443586054082977,0.9811743700682789,6.269722068283875e-07,5.734687151399147e-07,0.5617569842898413,1.2004409219683023e-06,0.5617581847307633,0.9811743700682789,1.7466133947626081,0.9905440228239082,0.7495032312451166,0.7566581736654,-0.7013962829636359,0.24336123524204095,1.2421483626358978,0.3640847313665819,64.14713217213955,True,True,64.14713217213955,550bfa5e363631dfe8e220a9cc0d8f7b76726b317d3b4c23a74080e2c3755ca7,80afca817b54220a3e75b8d8d30eda544280c527d58d8fc2756db96185aef433
LPML_R3_002,B0_TARGETED_ACTIVE_LEARNING,0,452.5,382f254cc62e52ef1485292d4c6facb36dafff993d37ab8261ac35b251cf3ca0,ACCEPTED,ACCEPTED,FORMAL_WEIGHTED_G0_PROSPECTIVE_ROUND3_TARGETED_ACTIVE_LEARNING,NONE,True,0.47143927362679033,0.8828774366934404,0.00034271804343353075,-0.0006322320737181009,0.00035785326288576854,-0.0005934497125811038,-0.01779162787031177,0.7631634744576882,1.0017275569401358,5.171730523327976e-07,4.802415191205857e-07,0.5827350307686061,9.974145714533833e-07,0.5827360281831776,1.0017275569401358,1.7190074210157678,1.0008646553342941,0.7633698493036506,0.7627103677156838,-0.6821672316719092,0.34407783688032045,1.258754775610926,0.36778126910239173,61.89865547673105,True,True,61.89865547673106,550bfa5e363631dfe8e220a9cc0d8f7b76726b317d3b4c23a74080e2c3755ca7,80afca817b54220a3e75b8d8d30eda544280c527d58d8fc2756db96185aef433
LPML_R3_002,B0_TARGETED_ACTIVE_LEARNING,0,453.0,382f254cc62e52ef1485292d4c6facb36dafff993d37ab8261ac35b251cf3ca0,ACCEPTED,ACCEPTED,FORMAL_WEIGHTED_G0_PROSPECTIVE_ROUND3_TARGETED_ACTIVE_LEARNING,NONE,True,0.494575462835664,0.8718900555804036,0.0014545205936357319,0.0001612847046518586,0.0014162114962229639,0.00017233464274792287,0.050364702585766,0.7962030577363399,1.0047971574591106,2.141642913265078e-06,2.0353542311251403e-06,0.6364759124152503,4.1769971443902186e-06,0.6364800894123946,1.0047971574591106,1.5786780673481087,1.002398277040687,0.7977937960760078,0.7958850432497557,-0.669294414284933,0.4376945000503754,1.281123431551974,0.3877955967680726,60.43613264047562,True,True,60.43613264047561,550bfa5e363631dfe8e220a9cc0d8f7b76726b317d3b4c23a74080e2c3755ca7,80afca817b54220a3e75b8d8d30eda544280c527d58d8fc2756db96185aef433
LPML_R3_002,B0_TARGETED_ACTIVE_LEARNING,0,453.5,382f254cc62e52ef1485292d4c6facb36dafff993d37ab8261ac35b251cf3ca0,ACCEPTED,ACCEPTED,FORMAL_WEIGHTED_G0_PROSPECTIVE_ROUND3_TARGETED_ACTIVE_LEARNING,NONE,True,0.5202087949005777,0.8444258882522347,0.0004652391760126109,0.0011139126872633256,0.00046193391430553486,0.0010773476472281341,0.09724891965296224,0.81600900299791,0.9836722710424869,1.4572489657430966e-06,1.3740608941736296e-06,0.6753280453473114,2.831309859916726e-06,0.6753308766571713,0.9836722710424869,1.4565782567377616,0.9918108289348848,0.8217751683442104,0.828560391124911,-0.6384683987188209,0.5066135496587081,1.2880229608588731,0.40707028048353744,58.36484285236622,True,True,58.364842852366216,550bfa5e363631dfe8e220a9cc0d8f7b76726b317d3b4c23a74080e2c3755ca7,80afca817b54220a3e75b8d8d30eda544280c527d58d8fc2756db96185aef433
LPML_R3_002,B0_TARGETED_ACTIVE_LEARNING,0,454.0,382f254cc62e52ef1485292d4c6facb36dafff993d37ab8261ac35b251cf3ca0,ACCEPTED,ACCEPTED,FORMAL_WEIGHTED_G0_PROSPECTIVE_ROUND3_TARGETED_ACTIVE_LEARNING,NONE,True,0.5603703931708973,0.8212938025221062,-0.000472187493349897,1.0976043199008303e-05,-0.0004357077972056958,1.5942711779759414e-05,0.15271350940527184,0.8096292011622662,0.9885384876037265,2.2308150240036556e-07,1.9009545460473223e-07,0.6788208593295234,4.131769570050978e-07,0.6788212725064804,0.9885384876037265,1.456257379727724,0.9942529815216571,0.8239058009539089,0.8286681722522572,-0.5793675215083379,0.5791149049241864,1.2912628547705562,0.407123458743908,55.69420419369453,True,True,55.69420419369453,550bfa5e363631dfe8e220a9cc0d8f7b76726b317d3b4c23a74080e2c3755ca7,80afca817b54220a3e75b8d8d30eda544280c527d58d8fc2756db96185aef433
LPML_R3_004,B0_TARGETED_ACTIVE_LEARNING,0,450.0,342cf4a6896932edf92841e0315a8ffd1369d2af0a773f4b11a9fdba34624576,ACCEPTED,ACCEPTED,FORMAL_WEIGHTED_G0_PROSPECTIVE_ROUND3_TARGETED_ACTIVE_LEARNING,NONE,True,0.27695963455930916,0.955516448006456,-6.709376512489239e-05,-0.001337934077030715,5.880107495958295e-06,-0.0012913423071048054,-0.29783685894763223,0.5374009556507012,0.9897183215861002,1.7945691677986653e-06,1.6675995297829255e-06,0.3775065816820787,3.4621686975815905e-06,0.3775100438507763,0.9897183215861002,2.6217006347447542,0.9948503647497584,0.6144111955312577,0.6175915668340783,-0.5959825117856653,-0.13574972403202087,1.169285408032135,0.27611337900391564,73.83559237974478,True,True,73.83559237974478,c7101d91c14e47cf9012874c3f4633741e3fe39c2963d52e92851278e49fda38,1d7b979e923044548691e7e8b36da69aff241c43f89a75936ba55c8fa93dab46
LPML_R3_004,B0_TARGETED_ACTIVE_LEARNING,0,450.5,342cf4a6896932edf92841e0315a8ffd1369d2af0a773f4b11a9fdba34624576,ACCEPTED,ACCEPTED,FORMAL_WEIGHTED_G0_PROSPECTIVE_ROUND3_TARGETED_ACTIVE_LEARNING,NONE,True,0.3125051007872168,0.9468850326421503,0.0032288395192640643,0.0011996654755167264,0.003180302223672398,0.0012751751438868102,-0.24590867787360243,0.5977673897860526,0.9942507030597546,1.1864601894308168e-05,1.174039388148235e-05,0.41779693014517366,2.360499577579052e-05,0.4178205351409494,0.9942507030597546,2.379611865473174,0.9971312138476954,0.6463749535457927,0.6482345999896878,-0.6428734494552284,-0.046049820717610206,1.188306037265108,0.2958919662391444,71.73530716989248,True,True,71.73530716989248,c7101d91c14e47cf9012874c3f4633741e3fe39c2963d52e92851278e49fda38,1d7b979e923044548691e7e8b36da69aff241c43f89a75936ba55c8fa93dab46
LPML_R3_004,B0_TARGETED_ACTIVE_LEARNING,0,451.0,342cf4a6896932edf92841e0315a8ffd1369d2af0a773f4b11a9fdba34624576,ACCEPTED,ACCEPTED,FORMAL_WEIGHTED_G0_PROSPECTIVE_ROUND3_TARGETED_ACTIVE_LEARNING,NONE,True,0.34624510575697964,0.9343636309870436,0.00035996323470323843,0.0037519182373528053,0.00029709245819985224,0.0037051274240396106,-0.19407048409431893,0.6690315509856184,0.9929210681719541,1.4206463990118602e-05,1.381623315708963e-05,0.48526656901082543,2.802269714720823e-05,0.4852945917079727,0.9929210681719541,2.0460171721209846,0.9965008655705185,0.6965642000541903,0.6990101304682681,-0.6923009101205697,0.05031404956372584,1.2158189256134841,0.32829755825167795,69.66691479610978,True,True,69.66691479610978,c7101d91c14e47cf9012874c3f4633741e3fe39c2963d52e92851278e49fda38,1d7b979e923044548691e7e8b36da69aff241c43f89a75936ba55c8fa93dab46
LPML_R3_004,B0_TARGETED_ACTIVE_LEARNING,0,451.5,342cf4a6896932edf92841e0315a8ffd1369d2af0a773f4b11a9fdba34624576,ACCEPTED,ACCEPTED,FORMAL_WEIGHTED_G0_PROSPECTIVE_ROUND3_TARGETED_ACTIVE_LEARNING,NONE,True,0.3809921903848105,0.920865723974925,-0.001766692866256393,0.00033116412212291454,-0.0017090165370517814,0.0002847968676521933,-0.15509086148778722,0.7203809342751296,0.9931487307260786,3.23087335946267e-06,3.0018467797409626e-06,0.5430018657841326,6.232720139203633e-06,0.5430080985042718,0.9931487307260786,1.828975909312825,0.9965703525598194,0.7368882965749611,0.7394242610992476,-0.7224654425987189,0.13164272072864738,1.239417939691995,0.35348480582957864,67.52352439656357,True,True,67.52352439656357,c7101d91c14e47cf9012874c3f4633741e3fe39c2963d52e92851278e49fda38,1d7b979e923044548691e7e8b36da69aff241c43f89a75936ba55c8fa93dab46
LPML_R3_004,B0_TARGETED_ACTIVE_LEARNING,0,452.0,342cf4a6896932edf92841e0315a8ffd1369d2af0a773f4b11a9fdba34624576,ACCEPTED,ACCEPTED,FORMAL_WEIGHTED_G0_PROSPECTIVE_ROUND3_TARGETED_ACTIVE_LEARNING,NONE,True,0.41405815464512513,0.9071142159535196,0.0017871062016959782,-0.0014537543333950642,0.0018259232848977056,-0.001384350903995769,-0.09949910053307771,0.7450980077875904,0.9943003562130951,5.307150238005154e-06,5.25042326772553e-06,0.5650711122159277,1.0557573505730684e-05,0.5650816697894334,0.9943003562130951,1.7595692965648693,0.9971536583074788,0.7517091244135196,0.7538548529114709,-0.7170886597110461,0.21826198599211932,1.2487521875866838,0.3623753899729232,65.4653661860379,True,True,65.4653661860379,c7101d91c14e47cf9012874c3f4633741e3fe39c2963d52e92851278e49fda38,1d7b979e923044548691e7e8b36da69aff241c43f89a75936ba55c8fa93dab46
LPML_R3_004,B0_TARGETED_ACTIVE_LEARNING,0,452.5,342cf4a6896932edf92841e0315a8ffd1369d2af0a773f4b11a9fdba34624576,ACCEPTED,ACCEPTED,FORMAL_WEIGHTED_G0_PROSPECTIVE_ROUND3_TARGETED_ACTIVE_LEARNING,NONE,True,0.4465890225891593,0.8905278305652846,0.0028088297539281973,0.002108949369409682,0.0027387545812074727,0.0021428232651812644,-0.02654442091793341,0.7751824005879687,0.992481572108453,1.2337192029285831e-05,1.2092468201887012e-05,0.6016123604631946,2.4429660231172843e-05,0.6016367901234257,0.992481572108453,1.6496357742764458,0.9962688685143152,0.7756073129239335,0.7785120437222504,-0.7021791220705109,0.3225376103127484,1.2625840020497165,0.37741036323117905,63.36678443315151,True,True,63.36678443315151,c7101d91c14e47cf9012874c3f4633741e3fe39c2963d52e92851278e49fda38,1d7b979e923044548691e7e8b36da69aff241c43f89a75936ba55c8fa93dab46
LPML_R3_004,B0_TARGETED_ACTIVE_LEARNING,0,453.0,342cf4a6896932edf92841e0315a8ffd1369d2af0a773f4b11a9fdba34624576,ACCEPTED,ACCEPTED,FORMAL_WEIGHTED_G0_PROSPECTIVE_ROUND3_TARGETED_ACTIVE_LEARNING,NONE,True,0.48018472720599387,0.87441349636784,-0.0010049579410964164,0.002339520643530908,-0.0010242904334031423,0.00227250903295188,0.031049052881221582,0.8101660165533675,0.9951763348721253,6.483297304880023e-06,6.213468196809085e-06,0.6573330180627723,1.2696765501689108e-05,0.6573457148282741,0.9951763348721253,1.513931425158992,0.9976070378388027,0.8107417885830783,0.8126865166663763,-0.6935065309720716,0.4161837386636372,1.2855045895291075,0.3977833245537934,61.226582422430596,True,True,61.2265824224306,c7101d91c14e47cf9012874c3f4633741e3fe39c2963d52e92851278e49fda38,1d7b979e923044548691e7e8b36da69aff241c43f89a75936ba55c8fa93dab46
LPML_R3_004,B0_TARGETED_ACTIVE_LEARNING,0,453.5,342cf4a6896932edf92841e0315a8ffd1369d2af0a773f4b11a9fdba34624576,ACCEPTED,ACCEPTED,FORMAL_WEIGHTED_G0_PROSPECTIVE_ROUND3_TARGETED_ACTIVE_LEARNING,NONE,True,0.5100554635571433,0.8592323644151527,-0.0006949776202324797,-0.0015111801760035815,-0.0006257842211196098,-0.0015128034794637893,0.07839327630721102,0.8203642715398052,0.9984368319629463,2.7666594169702164e-06,2.680180258880025e-06,0.679143043789214,5.446839675850242e-06,0.6791484906288898,0.9984368319629463,1.4701303849448244,0.9992335305489418,0.8240859627602772,0.8247180839773811,-0.6648967626176239,0.48578732192437735,1.2952163227012836,0.4048369292952675,59.30588598604291,True,True,59.3058859860429,c7101d91c14e47cf9012874c3f4633741e3fe39c2963d52e92851278e49fda38,1d7b979e923044548691e7e8b36da69aff241c43f89a75936ba55c8fa93dab46
LPML_R3_004,B0_TARGETED_ACTIVE_LEARNING,0,454.0,342cf4a6896932edf92841e0315a8ffd1369d2af0a773f4b11a9fdba34624576,ACCEPTED,ACCEPTED,FORMAL_WEIGHTED_G0_PROSPECTIVE_ROUND3_TARGETED_ACTIVE_LEARNING,NONE,True,0.5377892567735892,0.838495695809207,0.002801198962851023,-0.0004580288252611199,0.002791699504739332,-0.0003866527848572464,0.1437235323986476,0.8166983681282352,0.9922923165916556,8.056506034247729e-06,7.943086500799694e-06,0.6876526782684673,1.5999592535047423e-05,0.6876686778610023,0.9922923165916556,1.4429802440299986,0.996145205145991,0.8292500978096473,0.8324590566975782,-0.6075127377880214,0.5597255334768726,1.296133092877679,0.4093360977616324,57.324946965237615,True,True,57.32494696523762,c7101d91c14e47cf9012874c3f4633741e3fe39c2963d52e92851278e49fda38,1d7b979e923044548691e7e8b36da69aff241c43f89a75936ba55c8fa93dab46
LPML_R3_005,B0_TARGETED_ACTIVE_LEARNING,0,450.0,2d0baf524a1b749d6a67435fcf0d55dc75601377ed75f6001e5ed0e1a3324ee6,ACCEPTED,ACCEPTED,FORMAL_WEIGHTED_G0_PROSPECTIVE_ROUND3_TARGETED_ACTIVE_LEARNING,NONE,True,0.2790014841030223,0.9547930551249294,-0.010675683580063695,-9.81860147403846e-05,-0.010619178597563271,-8.267279998461856e-05,-0.2992245481134956,0.5530503029303091,0.9894716062464853,0.00011397986039513219,0.00011277378887880316,0.3953999677650323,0.00022675364927393535,0.3956267214143062,0.9894716062464853,2.5010231935529346,0.9947939721892841,0.6288746143363221,0.6321656864811231,-0.6116460402495939,-0.13139759040395818,1.1769020042725697,0.28563078412090503,73.71103171918799,True,True,73.71103171918799,35452a2c9081126fffc87c4c3553d448a74c84b849d1a4e86dd2e51951a2e188,fb5de79f63f8960f0e066c5b2f02ee3c9f74ab59c8ffa0af1d61beb3b6a08faa
