geometry_uid,exact_hash,J1_side_nm,J2_length_nm,J2_width_nm,D_nm,Psi_deg,H_global,wavelength_nm,Re_txx,Im_txx,Re_txy,Im_txy,Re_tyx,Im_tyx,Re_tyy,Im_tyy,phi_txx,projector_error,Txx,throughput,x_accepted,y_accepted,full_jones_accepted,broadband_status,source_stage,case_uid_x,case_uid_y,attempt_uid_x,attempt_uid_y,solver_entered,solver_replay,ml_eligible,ml_admitted,split,spectral_scope,history_preserved,Txy,Tyx,Tyy,full_jones_frobenius_norm,full_jones_finite,throughput_x,throughput_y,model_fill,strict_candidate
GLOBAL_008,919905dfcf294368d2b73bdb4d8aa298c3d7369e62eb4dbd9cd964ec472c0c8f,104.0,109.0,99.0,184.13310403075272,-2.1786800752766027,550.0,450.5,-0.022338947979393006,0.6491891987401697,0.0011669907705915438,0.0004913429357868245,0.001282468229344029,0.00038501263833736035,-0.19444329282003586,0.831072775853339,91.97080083606863,0.6332308158958261,0.4219456443577296,0.5752195967449161,True,True,True,INCOMPATIBLE,H1C1A_BROADBAND_GLOBAL,H1C1A_GLOBAL_008_Px,H1C1A_GLOBAL_008_Py,H1C1A_GLOBAL_008_Px_attempt_001,H1C1A_GLOBAL_008_Py_attempt_001,True,False,True,False,UNASSIGNED,BROADBAND_9NM_GRID,,1.6032853391934609e-06,1.7929594909563038e-06,0.7284901528872725,1.0725852849493285,True,0.4219474373172206,0.7284917561726116,NONE,False
GLOBAL_008,919905dfcf294368d2b73bdb4d8aa298c3d7369e62eb4dbd9cd964ec472c0c8f,104.0,109.0,99.0,184.13310403075272,-2.1786800752766027,550.0,451.0,0.09493333246735111,0.9809401809862887,0.015569123203198308,-0.006690214885648211,0.01572299341576508,-0.006757112063859547,-0.10401522552808092,0.8879027201153142,84.47224935490067,0.45158583181257206,0.9712559762867695,0.8855132057372644,True,True,True,INCOMPATIBLE,H1C1A_BROADBAND_GLOBAL,H1C1A_GLOBAL_008_Px,H1C1A_GLOBAL_008_Py,H1C1A_GLOBAL_008_Px_attempt_001,H1C1A_GLOBAL_008_Py_attempt_001,True,False,True,False,UNASSIGNED,BROADBAND_9NM_GRID,,0.0002871565725325169,0.0002928710853957482,0.7991904075298316,1.330799162711838,True,0.971548847372165,0.7994775641023639,NONE,False
GLOBAL_008,919905dfcf294368d2b73bdb4d8aa298c3d7369e62eb4dbd9cd964ec472c0c8f,104.0,109.0,99.0,184.13310403075272,-2.1786800752766027,550.0,451.5,0.11611972526383314,0.9622602823214386,0.01669108273575913,-0.0020627123824840856,0.016803085687698904,-0.002121425954366764,-0.025230720044845518,0.9204707874351966,83.11916469675634,0.4745635047336946,0.9394286415286828,0.8939506962231039,True,True,True,INCOMPATIBLE,H1C1A_BROADBAND_GLOBAL,H1C1A_GLOBAL_008_Px,H1C1A_GLOBAL_008_Py,H1C1A_GLOBAL_008_Px_attempt_001,H1C1A_GLOBAL_008_Py_attempt_001,True,False,True,False,UNASSIGNED,BROADBAND_9NM_GRID,,0.00028284702526480964,0.0002868441367080126,0.8479030597555522,1.3371242995496746,True,0.9397154856653906,0.8481859067808171,NONE,False
GLOBAL_008,919905dfcf294368d2b73bdb4d8aa298c3d7369e62eb4dbd9cd964ec472c0c8f,104.0,109.0,99.0,184.13310403075272,-2.1786800752766027,550.0,452.0,0.18414982343424752,0.9302500394439406,0.013200962883197524,-0.0025502843091077046,0.013298015125782799,-0.002640586205254101,0.05498815134271895,0.9310793302395719,78.80264601893646,0.49181178358579924,0.8992762933563176,0.8847866443083355,True,True,True,INCOMPATIBLE,H1C1A_BROADBAND_GLOBAL,H1C1A_GLOBAL_008_Px,H1C1A_GLOBAL_008_Py,H1C1A_GLOBAL_008_Px_attempt_001,H1C1A_GLOBAL_008_Py_attempt_001,True,False,True,False,UNASSIGNED,BROADBAND_9NM_GRID,,0.00018076937110083965,0.00018380990179292639,0.8699324159874594,1.3302530919402784,True,0.8994601032581108,0.8701131853585603,NONE,False
GLOBAL_008,919905dfcf294368d2b73bdb4d8aa298c3d7369e62eb4dbd9cd964ec472c0c8f,104.0,109.0,99.0,184.13310403075272,-2.1786800752766027,550.0,452.5,0.24487997643725004,0.9400180961881592,0.014659475513293697,-0.006711247686975968,0.014771114448539563,-0.006792987452442116,0.13611983541323483,0.9379625390928297,75.39865278610296,0.48784928188433074,0.9436002240211195,0.9212134149619675,True,True,True,INCOMPATIBLE,H1C1A_BROADBAND_GLOBAL,H1C1A_GLOBAL_008_Px,H1C1A_GLOBAL_008_Py,H1C1A_GLOBAL_008_Px_attempt_001,H1C1A_GLOBAL_008_Py_attempt_001,True,False,True,False,UNASSIGNED,BROADBAND_9NM_GRID,,0.0002599410678407978,0.0002643305005808903,0.8983023343343941,1.3573602432382994,True,0.9438645545217005,0.8985622754022345,NONE,False
GLOBAL_008,919905dfcf294368d2b73bdb4d8aa298c3d7369e62eb4dbd9cd964ec472c0c8f,104.0,109.0,99.0,184.13310403075272,-2.1786800752766027,550.0,453.0,0.26854622633342395,0.942679002873811,0.018671692627284006,-0.005803753157926775,0.018767196404840005,-0.0058578851807411505,0.20403151057541818,0.9412291243809868,74.09904156996657,0.4914109044582502,0.9607607781370852,0.944535369081873,True,True,True,INCOMPATIBLE,H1C1A_BROADBAND_GLOBAL,H1C1A_GLOBAL_008_Px,H1C1A_GLOBAL_008_Py,H1C1A_GLOBAL_008_Px_attempt_001,H1C1A_GLOBAL_008_Py_attempt_001,True,False,True,False,UNASSIGNED,BROADBAND_9NM_GRID,,0.00038231565628591693,0.0003865224796885863,0.927541121890686,1.3744346976716448,True,0.9611473006167741,0.9279234375469719,NONE,False
GLOBAL_008,919905dfcf294368d2b73bdb4d8aa298c3d7369e62eb4dbd9cd964ec472c0c8f,104.0,109.0,99.0,184.13310403075272,-2.1786800752766027,550.0,453.5,0.299889836223677,0.9178904682947017,0.017155801086049915,-0.003078022211025899,0.017223496419139315,-0.0031447197038223617,0.2637714403267593,0.9304688543757559,71.90693778490294,0.5009369359046307,0.9324568256565307,0.9342074105872332,True,True,True,INCOMPATIBLE,H1C1A_BROADBAND_GLOBAL,H1C1A_GLOBAL_008_Px,H1C1A_GLOBAL_008_Py,H1C1A_GLOBAL_008_Px_attempt_001,H1C1A_GLOBAL_008_Py_attempt_001,True,False,True,False,UNASSIGNED,BROADBAND_9NM_GRID,,0.00030379573163568014,0.00030653809091571335,0.9353476616953849,1.366899711454526,True,0.9327633637474462,0.9356514574270203,NONE,False
GLOBAL_008,919905dfcf294368d2b73bdb4d8aa298c3d7369e62eb4dbd9cd964ec472c0c8f,104.0,109.0,99.0,184.13310403075272,-2.1786800752766027,550.0,454.0,0.3496482885247527,0.904624170096171,0.014448661134425115,-0.005933960194110618,0.014520461999441826,-0.006017802668285434,0.32685266090112797,0.9141823614623142,68.86787419580338,0.500651466073436,0.9405988147904748,0.9418259500976152,True,True,True,INCOMPATIBLE,H1C1A_BROADBAND_GLOBAL,H1C1A_GLOBAL_008_Px,H1C1A_GLOBAL_008_Py,H1C1A_GLOBAL_008_Px_attempt_001,H1C1A_GLOBAL_008_Py_attempt_001,True,False,True,False,UNASSIGNED,BROADBAND_9NM_GRID,,0.00024397569216273618,0.00024705776563165743,0.9425620519469612,1.3724619849727098,True,0.9408458725561066,0.9428060276391238,NONE,False
GLOBAL_009,2da908fa179f4e52457eb00f44ec9f4a3bce90a6b7f16426986a78d3fbc5c976,104.0,104.0,105.0,193.00259065618783,0.2968666673246941,550.0,450.0,0.0005115455401898146,0.7738211871644947,-0.008471183342033492,-0.007212458295689379,-0.00875386144525168,-0.007376691073581591,-0.3534898571975661,0.1802873806245467,89.96212381271243,0.2084742207958562,0.5987994913835076,0.3782564681504013,True,True,True,INCOMPATIBLE,H1C1A_BROADBAND_GLOBAL,H1C1A_GLOBAL_009_Px,H1C1A_GLOBAL_009_Py,H1C1A_GLOBAL_009_Px_attempt_001,H1C1A_GLOBAL_009_Py_attempt_001,True,False,True,False,UNASSIGNED,BROADBAND_9NM_GRID,,0.00012378050188140426,0.00013104566139772214,0.15745861875401584,0.8697775211517038,True,0.5989305370449054,0.15758239925589726,NONE,False
GLOBAL_009,2da908fa179f4e52457eb00f44ec9f4a3bce90a6b7f16426986a78d3fbc5c976,104.0,104.0,105.0,193.00259065618783,0.2968666673246941,550.0,450.5,0.2583969103854379,0.9440293189364605,0.0032603793217707636,0.0019953567348394187,0.003293481024618166,0.0020231159159184746,-0.40153891895698723,0.36005006029274483,74.6921111506814,0.23293182276474733,0.9579603183083772,0.6244297095997112,True,True,True,INCOMPATIBLE,H1C1A_BROADBAND_GLOBAL,H1C1A_GLOBAL_009_Px,H1C1A_GLOBAL_009_Py,H1C1A_GLOBAL_009_Px_attempt_001,H1C1A_GLOBAL_009_Py_attempt_001,True,False,True,False,UNASSIGNED,BROADBAND_9NM_GRID,,1.4611521821099414e-05,1.4940015268762575e-05,0.29086954935395515,1.1175237890977634,True,0.9579752583236463,0.29088416087577623,NONE,False
GLOBAL_009,2da908fa179f4e52457eb00f44ec9f4a3bce90a6b7f16426986a78d3fbc5c976,104.0,104.0,105.0,193.00259065618783,0.2968666673246941,550.0,451.0,0.2828890397883081,0.966641103886277,0.002151477292614099,0.0028440692893887663,0.0021764151795940984,0.002870646030047817,-0.4100125128714033,0.5314315019190388,73.687802271711,0.307551252255187,1.014421232554831,0.7324883147371031,True,True,True,INCOMPATIBLE,H1C1A_BROADBAND_GLOBAL,H1C1A_GLOBAL_009_Px,H1C1A_GLOBAL_009_Py,H1C1A_GLOBAL_009_Px_attempt_001,H1C1A_GLOBAL_009_Py_attempt_001,True,False,True,False,UNASSIGNED,BROADBAND_9NM_GRID,,1.2717584663478415e-05,1.2977391663796903e-05,0.450529701943048,1.210362189377298,True,1.0144342099464947,0.4505424195277114,NONE,False
GLOBAL_009,2da908fa179f4e52457eb00f44ec9f4a3bce90a6b7f16426986a78d3fbc5c976,104.0,104.0,105.0,193.00259065618783,0.2968666673246941,550.0,451.5,0.308079433151145,0.9304106544477077,0.0016976701614321707,0.0004292814673943753,0.0017156835800783735,0.0004418532043556667,-0.37313690091626067,0.6562993766713677,71.67915698254313,0.37239474430128894,0.9605769230405423,0.765271573428058,True,True,True,INCOMPATIBLE,H1C1A_BROADBAND_GLOBAL,H1C1A_GLOBAL_009_Px,H1C1A_GLOBAL_009_Py,H1C1A_GLOBAL_009_Px_attempt_001,H1C1A_GLOBAL_009_Py_attempt_001,True,False,True,False,UNASSIGNED,BROADBAND_9NM_GRID,,3.0663665552654003e-06,3.138804401149915e-06,0.5699600186446172,1.2371512223071663,True,0.9605800618449436,0.5699630850111723,NONE,False
GLOBAL_009,2da908fa179f4e52457eb00f44ec9f4a3bce90a6b7f16426986a78d3fbc5c976,104.0,104.0,105.0,193.00259065618783,0.2968666673246941,550.0,452.0,0.3657603349266744,0.9048162152482244,0.0032977768279333092,-0.0006315140058265958,0.0033116533757939375,-0.0006256667987491385,-0.2943111474109305,0.7517607723430125,67.98961122485787,0.40628474810609216,0.9524730059817943,0.8021294744774334,True,True,True,INCOMPATIBLE,H1C1A_BROADBAND_GLOBAL,H1C1A_GLOBAL_009_Px,H1C1A_GLOBAL_009_Py,H1C1A_GLOBAL_009_Px_attempt_001,H1C1A_GLOBAL_009_Py_attempt_001,True,False,True,False,UNASSIGNED,BROADBAND_9NM_GRID,,1.1274141946409034e-05,1.1358507024464375e-05,0.6517633103241012,1.2665934426464027,True,0.9524843644888189,0.6517745844660479,NONE,False
GLOBAL_009,2da908fa179f4e52457eb00f44ec9f4a3bce90a6b7f16426986a78d3fbc5c976,104.0,104.0,105.0,193.00259065618783,0.2968666673246941,550.0,452.5,0.4093026308894652,0.9074102954206047,0.003629033042627056,0.0003020475011685503,0.0036405877792180324,0.00030266293451208104,-0.20668025723707942,0.8331759996182206,65.72144636263823,0.42649916115457054,0.990922087888347,0.8639238347787501,True,True,True,INCOMPATIBLE,H1C1A_BROADBAND_GLOBAL,H1C1A_GLOBAL_009_Px,H1C1A_GLOBAL_009_Py,H1C1A_GLOBAL_009_Px_attempt_001,H1C1A_GLOBAL_009_Py_attempt_001,True,False,True,False,UNASSIGNED,BROADBAND_9NM_GRID,,1.3261113517441151e-05,1.3345484230119149e-05,0.7368989750714064,1.3144761958884994,True,0.9909354333725764,0.736912236184924,NONE,False
GLOBAL_009,2da908fa179f4e52457eb00f44ec9f4a3bce90a6b7f16426986a78d3fbc5c976,104.0,104.0,105.0,193.00259065618783,0.2968666673246941,550.0,453.0,0.4281143263134819,0.8980522042059566,0.0023680788209934724,0.0002209661286572406,0.002382432338207238,0.00022110840619683024,-0.12944071653530198,0.8878843036570243,64.51219477150113,0.4485552342741145,0.9897796378740236,0.8974422275739102,True,True,True,INCOMPATIBLE,H1C1A_BROADBAND_GLOBAL,H1C1A_GLOBAL_009_Px,H1C1A_GLOBAL_009_Py,H1C1A_GLOBAL_009_Px_attempt_001,H1C1A_GLOBAL_009_Py_attempt_001,True,False,True,False,UNASSIGNED,BROADBAND_9NM_GRID,,5.656623332451604e-06,5.724872773426511e-06,0.8050934357776913,1.3397329790476238,True,0.9897853627467966,0.8050990924010238,NONE,False
GLOBAL_009,2da908fa179f4e52457eb00f44ec9f4a3bce90a6b7f16426986a78d3fbc5c976,104.0,104.0,105.0,193.00259065618783,0.2968666673246941,550.0,453.5,0.45730684935288013,0.8699919244520583,0.002200054033640542,-0.0010288349149851907,0.002211457563161382,-0.0010245023506802913,-0.050115866618027645,0.9135341301960015,62.271567038519095,0.46424251745467626,0.9660155030768537,0.9015417745426739,True,True,True,INCOMPATIBLE,H1C1A_BROADBAND_GLOBAL,H1C1A_GLOBAL_009_Px,H1C1A_GLOBAL_009_Py,H1C1A_GLOBAL_009_Px_attempt_001,H1C1A_GLOBAL_009_Py_attempt_001,True,False,True,False,UNASSIGNED,BROADBAND_9NM_GRID,,5.898739033230603e-06,5.940149620213121e-06,0.8370562071198409,1.3427894656592105,True,0.9660214432264738,0.8370621058588741,NONE,False
GLOBAL_009,2da908fa179f4e52457eb00f44ec9f4a3bce90a6b7f16426986a78d3fbc5c976,104.0,104.0,105.0,193.00259065618783,0.2968666673246941,550.0,454.0,0.4990556844127987,0.8533583362343541,0.003005936710370683,-0.0010702310187410528,0.0030097937476993427,-0.001067911781980044,0.034844644551575356,0.930539831835807,59.68031722550313,0.4701428197727566,0.9772770261653919,0.9222079671981238,True,True,True,INCOMPATIBLE,H1C1A_BROADBAND_GLOBAL,H1C1A_GLOBAL_009_Px,H1C1A_GLOBAL_009_Py,H1C1A_GLOBAL_009_Px_attempt_001,H1C1A_GLOBAL_009_Py_attempt_001,True,False,True,False,UNASSIGNED,BROADBAND_9NM_GRID,,1.0181049940229636e-05,1.019929397778185e-05,0.8671185278869377,1.3580927561828195,True,0.9772872254593697,0.867128708936878,NONE,False
GLOBAL_010,2deb92f8c7547d9fa52ef3e75ac85ab6d6058b4cb06a982c0ffb0a7ec86f77b3,110.0,111.0,99.0,208.24024587000469,-2.7524854002686845,550.0,450.0,0.0858313385179655,1.0066245518580663,0.02775867568457845,-0.012132044371266278,0.027818630889118533,-0.012182276213400506,0.349544945216109,0.700152211500979,85.12637840821537,0.3757029498145824,1.0206600070752387,0.8174474048628777,True,True,True,PARTIALLY_COMPATIBLE,H1C1A_BROADBAND_GLOBAL,H1C1A_GLOBAL_010_Px,H1C1A_GLOBAL_010_Py,H1C1A_GLOBAL_010_Px_attempt_001,H1C1A_GLOBAL_010_Py_attempt_001,True,False,True,False,UNASSIGNED,BROADBAND_9NM_GRID,,0.0009177305763879805,0.0009222840782846035,0.6123947879958441,1.2786300519406524,True,1.0215822911535233,0.613312518572232,NONE,False
GLOBAL_010,2deb92f8c7547d9fa52ef3e75ac85ab6d6058b4cb06a982c0ffb0a7ec86f77b3,110.0,111.0,99.0,208.24024587000469,-2.7524854002686845,550.0,450.5,0.27344148985875055,0.7299545174063724,0.042852567630551584,-0.04103121410728541,0.04270839107429469,-0.04127794996480536,0.377548064692533,0.5657742058551738,69.46401386975123,0.4359910132781287,0.6076038458581432,0.538647308963687,True,True,True,PARTIALLY_COMPATIBLE,H1C1A_BROADBAND_GLOBAL,H1C1A_GLOBAL_010_Px,H1C1A_GLOBAL_010_Py,H1C1A_GLOBAL_010_Px_attempt_001,H1C1A_GLOBAL_010_Py_attempt_001,True,False,True,False,UNASSIGNED,BROADBAND_9NM_GRID,,0.0035199030836488947,0.003527875821451869,0.4626429931641296,1.0379280408233382,True,0.6111317216795952,0.4661628962477787,NONE,False
GLOBAL_010,2deb92f8c7547d9fa52ef3e75ac85ab6d6058b4cb06a982c0ffb0a7ec86f77b3,110.0,111.0,99.0,208.24024587000469,-2.7524854002686845,550.0,451.0,-0.054801856617957175,1.0017892114690603,2.0117663659385874e-05,-0.014513937051441645,3.482762115780042e-06,-0.014357240549743773,0.4099481589994137,0.44753527909481644,93.13118625917178,0.2681229622522143,1.006584867704577,0.6876734859739234,True,True,True,PARTIALLY_COMPATIBLE,H1C1A_BROADBAND_GLOBAL,H1C1A_GLOBAL_010_Px,H1C1A_GLOBAL_010_Py,H1C1A_GLOBAL_010_Px_attempt_001,H1C1A_GLOBAL_010_Py_attempt_001,True,False,True,False,UNASSIGNED,BROADBAND_9NM_GRID,,0.00021065477345360176,0.00020613036833283885,0.36834531910148377,1.1727518799592038,True,1.0067909980729095,0.3685559738749374,NONE,False
GLOBAL_010,2deb92f8c7547d9fa52ef3e75ac85ab6d6058b4cb06a982c0ffb0a7ec86f77b3,110.0,111.0,99.0,208.24024587000469,-2.7524854002686845,550.0,451.5,0.15618555926209773,0.9464456647670827,0.011313930330230253,-0.018655886256010706,0.011277380725428955,-0.018634072265653556,0.4323662631485933,0.36213007028983907,80.6293169256382,0.257451355692904,0.9201533252784193,0.6195912768361822,True,True,True,PARTIALLY_COMPATIBLE,H1C1A_BROADBAND_GLOBAL,H1C1A_GLOBAL_010_Px,H1C1A_GLOBAL_010_Py,H1C1A_GLOBAL_010_Px_attempt_001,H1C1A_GLOBAL_010_Py_attempt_001,True,False,True,False,UNASSIGNED,BROADBAND_9NM_GRID,,0.0004760471115145132,0.0004744079652278755,0.3180787733172023,1.1131857678179164,True,0.9206277332436474,0.31855482042871697,NONE,False
GLOBAL_010,2deb92f8c7547d9fa52ef3e75ac85ab6d6058b4cb06a982c0ffb0a7ec86f77b3,110.0,111.0,99.0,208.24024587000469,-2.7524854002686845,550.0,452.0,0.28114851490615445,0.9563814104684244,0.012763056013090699,-0.018336856315450987,0.012752580855846813,-0.0183685990291046,0.4075605183973909,0.28277632856093365,73.61818690346547,0.1991229530933779,0.9937098897235089,0.620388543760682,True,True,True,PARTIALLY_COMPATIBLE,H1C1A_BROADBAND_GLOBAL,H1C1A_GLOBAL_010_Px,H1C1A_GLOBAL_010_Py,H1C1A_GLOBAL_010_Px_attempt_001,H1C1A_GLOBAL_010_Py_attempt_001,True,False,True,False,UNASSIGNED,BROADBAND_9NM_GRID,,0.0004991358983267854,0.000500033748776933,0.2460680281507511,1.1139017405145588,True,0.994209923472286,0.24656716404907797,NONE,False
GLOBAL_010,2deb92f8c7547d9fa52ef3e75ac85ab6d6058b4cb06a982c0ffb0a7ec86f77b3,110.0,111.0,99.0,208.24024587000469,-2.7524854002686845,550.0,452.5,0.37206613042858655,0.9446065690239869,0.009480290639850893,-0.017646932479371005,0.00948308624955773,-0.017668062129526433,0.3589104740779772,0.18558656455764475,68.50127556473939,0.1373163741925082,1.03071477565537,0.5973886282416669,True,True,True,PARTIALLY_COMPATIBLE,H1C1A_BROADBAND_GLOBAL,H1C1A_GLOBAL_010_Px,H1C1A_GLOBAL_010_Py,H1C1A_GLOBAL_010_Px_attempt_001,H1C1A_GLOBAL_010_Py_attempt_001,True,False,True,False,UNASSIGNED,BROADBAND_9NM_GRID,,0.0004012901365475237,0.000402089344229357,0.1632591013471872,1.0930586701926543,True,1.0311168649995992,0.16366039148373476,NONE,False
GLOBAL_010,2deb92f8c7547d9fa52ef3e75ac85ab6d6058b4cb06a982c0ffb0a7ec86f77b3,110.0,111.0,99.0,208.24024587000469,-2.7524854002686845,550.0,453.0,0.5023888206578712,0.8092209448871545,0.002978038774873596,-0.01761001152219629,0.002932471967259577,-0.017600219869778014,0.3061073818413206,0.09735899609360713,58.16673969075123,0.10268310922861179,0.9072330647660657,0.5055254582281142,True,True,True,PARTIALLY_COMPATIBLE,H1C1A_BROADBAND_GLOBAL,H1C1A_GLOBAL_010_Px,H1C1A_GLOBAL_010_Py,H1C1A_GLOBAL_010_Px_attempt_001,H1C1A_GLOBAL_010_Py_attempt_001,True,False,True,False,UNASSIGNED,BROADBAND_9NM_GRID,,0.0003189812207565368,0.00031836713130329203,0.10318050333810305,1.005510276653714,True,0.907551431897369,0.10349948455885957,NONE,False
GLOBAL_010,2deb92f8c7547d9fa52ef3e75ac85ab6d6058b4cb06a982c0ffb0a7ec86f77b3,110.0,111.0,99.0,208.24024587000469,-2.7524854002686845,550.0,453.5,0.43000826472052794,0.12824281596728013,-0.0029025272760070274,-0.006946411111477945,-0.003133260099224483,-0.007040557735626048,0.22677740110962857,0.04267454651301332,16.606336600283896,0.2095064591399889,0.2013533275751773,0.12735924910665092,True,True,True,PARTIALLY_COMPATIBLE,H1C1A_BROADBAND_GLOBAL,H1C1A_GLOBAL_010_Px,H1C1A_GLOBAL_010_Py,H1C1A_GLOBAL_010_Px_attempt_001,H1C1A_GLOBAL_010_Py_attempt_001,True,False,True,False,UNASSIGNED,BROADBAND_9NM_GRID,,5.667729191762904e-05,5.9386772078076e-05,0.05324910657412871,0.504696441649138,True,0.20141271434725547,0.05330578386604635,NONE,False
GLOBAL_010,2deb92f8c7547d9fa52ef3e75ac85ab6d6058b4cb06a982c0ffb0a7ec86f77b3,110.0,111.0,99.0,208.24024587000469,-2.7524854002686845,550.0,454.0,-0.31801010930364004,0.6567791504001009,0.014411556418083116,-0.009178337395699386,0.01426525009629835,-0.008976130970379633,0.10931128764153442,0.010722184460594461,115.8360992085943,0.02318702755875246,0.5324892820195914,0.2725646039941485,True,True,True,PARTIALLY_COMPATIBLE,H1C1A_BROADBAND_GLOBAL,H1C1A_GLOBAL_010_Px,H1C1A_GLOBAL_010_Py,H1C1A_GLOBAL_010_Px_attempt_001,H1C1A_GLOBAL_010_Py_attempt_001,True,False,True,False,UNASSIGNED,BROADBAND_9NM_GRID,,0.0002919348357408864,0.0002840682875073485,0.012063922845457285,0.738328658517531,True,0.5327733503070988,0.012355857681198174,NONE,False
GLOBAL_011,85c8b98377105bd8718acac057fc0537d2fbef1e3f2f8ea7f0659db6ff3d816a,113.0,101.0,102.0,186.04300578092153,-1.231977402639728,550.0,450.0,-0.4599272903854999,0.4522402230440754,-0.0065911622917238155,0.03633860316845888,-0.006538802356856537,0.036006582001065233,0.19614058529609896,0.5465272884309006,135.48283465817417,0.449605853064055,0.41605433178030304,0.37796035268224204,True,True,True,PARTIALLY_COMPATIBLE,H1C1A_BROADBAND_GLOBAL,H1C1A_GLOBAL_011_Px,H1C1A_GLOBAL_011_Py,H1C1A_GLOBAL_011_Px_attempt_001,H1C1A_GLOBAL_011_Py_attempt_001,True,False,True,False,UNASSIGNED,BROADBAND_9NM_GRID,,0.0013639375005905718,0.0013392298836614675,0.337163206199929,0.8694370048281153,True,0.4173935616639646,0.33852714370051956,NONE,False
GLOBAL_011,85c8b98377105bd8718acac057fc0537d2fbef1e3f2f8ea7f0659db6ff3d816a,113.0,101.0,102.0,186.04300578092153,-1.231977402639728,550.0,450.5,-0.4306956203753305,0.6166398916270077,-0.005890102701710459,0.010915009519838117,-0.005757527888170941,0.010715991727329134,0.2293617722592013,0.4810254019737501,124.93259162577135,0.3344488413841815,0.5657434733562586,0.425018772811443,True,True,True,PARTIALLY_COMPATIBLE,H1C1A_BROADBAND_GLOBAL,H1C1A_GLOBAL_011_Px,H1C1A_GLOBAL_011_Py,H1C1A_GLOBAL_011_Px_attempt_001,H1C1A_GLOBAL_011_Py_attempt_001,True,False,True,False,UNASSIGNED,BROADBAND_9NM_GRID,,0.00015383074265485356,0.00014798160608325256,0.2839922599178896,0.9219748074773444,True,0.5658914549623417,0.2841460906605443,NONE,False
GLOBAL_011,85c8b98377105bd8718acac057fc0537d2fbef1e3f2f8ea7f0659db6ff3d816a,113.0,101.0,102.0,186.04300578092153,-1.231977402639728,550.0,451.0,-0.3563059859943386,0.7516451374715034,0.007973135523975878,0.005133119559831611,0.008055553783288566,0.005059249307433028,0.26722248679218896,0.42849607667370765,115.36258194764366,0.26944499433089186,0.6919243683399531,0.47356076063446206,True,True,True,PARTIALLY_COMPATIBLE,H1C1A_BROADBAND_GLOBAL,H1C1A_GLOBAL_011_Px,H1C1A_GLOBAL_011_Py,H1C1A_GLOBAL_011_Px_attempt_001,H1C1A_GLOBAL_011_Py_attempt_001,True,False,True,False,UNASSIGNED,BROADBAND_9NM_GRID,,8.991980649921195e-05,9.048795031021629e-05,0.25501674517216155,0.9732016858128247,True,0.6920148562902634,0.2551066649786608,NONE,False
GLOBAL_011,85c8b98377105bd8718acac057fc0537d2fbef1e3f2f8ea7f0659db6ff3d816a,113.0,101.0,102.0,186.04300578092153,-1.231977402639728,550.0,451.5,-0.2336077143099295,0.8632460057313975,0.005643414612589694,0.01224316884964409,0.00558816153849464,0.012140302213802226,0.28698258020219586,0.3834214408203635,105.14243722909077,0.22314900241077262,0.7997662305963217,0.5147487955078942,True,True,True,PARTIALLY_COMPATIBLE,H1C1A_BROADBAND_GLOBAL,H1C1A_GLOBAL_011_Px,H1C1A_GLOBAL_011_Py,H1C1A_GLOBAL_011_Px_attempt_001,H1C1A_GLOBAL_011_Py_attempt_001,True,False,True,False,UNASSIGNED,BROADBAND_9NM_GRID,,0.00018174331197048625,0.00017861448722276204,0.22937100262027327,1.0146416071775237,True,0.7999448450835446,0.22955274593224378,NONE,False
GLOBAL_011,85c8b98377105bd8718acac057fc0537d2fbef1e3f2f8ea7f0659db6ff3d816a,113.0,101.0,102.0,186.04300578092153,-1.231977402639728,550.0,452.0,-0.05459167907162854,0.9523578803786337,-0.007406582543947537,0.007424691721457213,-0.0074580547775261056,0.0072480229182959365,0.2899984051692566,0.32811413864470323,93.28075575931348,0.17421617712708903,0.9099657837431436,0.5509709433259197,True,True,True,PARTIALLY_COMPATIBLE,H1C1A_BROADBAND_GLOBAL,H1C1A_GLOBAL_011_Px,H1C1A_GLOBAL_011_Py,H1C1A_GLOBAL_011_Px_attempt_001,H1C1A_GLOBAL_011_Py_attempt_001,True,False,True,False,UNASSIGNED,BROADBAND_9NM_GRID,,0.00010998351213898364,0.00010815641728872313,0.19175796297926787,1.0497341980958033,True,0.9100739401604325,0.19186794649140682,NONE,False
GLOBAL_011,85c8b98377105bd8718acac057fc0537d2fbef1e3f2f8ea7f0659db6ff3d816a,113.0,101.0,102.0,186.04300578092153,-1.231977402639728,550.0,452.5,0.20947636674249515,0.9733986647423872,-0.011748755574292656,-0.0011882910953911483,-0.01178341738037962,-0.0013194242917199104,0.2886771435283073,0.2660442089995352,77.85511262102102,0.13475024517952072,0.9913853087458986,0.5728896790913218,True,True,True,PARTIALLY_COMPATIBLE,H1C1A_BROADBAND_GLOBAL,H1C1A_GLOBAL_011_Px,H1C1A_GLOBAL_011_Py,H1C1A_GLOBAL_011_Px_attempt_001,H1C1A_GLOBAL_011_Py_attempt_001,True,False,True,False,UNASSIGNED,BROADBAND_9NM_GRID,,0.00013944529327185868,0.00014058980562181307,0.15411401433785132,1.0704108361664897,True,0.9915258985515204,0.15425345963112316,NONE,False
