geometry_id,wavelength_nm,S0,S1,S2,S3,DoLP,psi_deg,total_power,polarized_lp_excess_power,axis_free_useful_lp_power,useful_lp_power,circular_contamination,sigma1,sigma2,sigma2_over_sigma1,dominant_u1_overlap_adjacent,dominant_u1_drift_angle_deg
BF04R_I02,450.0,0.6107498860748167,0.3437167545088069,0.019527055853141056,-0.10208633466645323,0.5636857180644209,1.6257812861279026,0.30537494303740836,0.17213549404492318,0.47751043708233154,0.47751043708233154,0.1671491669405693,0.9848034343113077,0.501659214924123,0.5094003508171588,0.9999663535492949,0.47001149228000527
BF04R_I02,451.0,0.6917926553297425,0.2656765032514633,0.016426268781200258,-0.08309580215587387,0.3847739914291793,1.7689922708196746,0.3458963276648713,0.13309191061630776,0.47898823828117904,0.47898823828117904,0.1201166296225945,0.985213273993753,0.6426041669690564,0.6522487911314225,0.9999715122351387,0.4324818132965392
BF04R_I02,452.0,0.7575407498062874,0.20015786176884937,0.01396219259371096,-0.06732175671396562,0.2648626407910617,1.9951276151555624,0.3787703749031437,0.10032212175026713,0.4790924966534108,0.4790924966534108,0.08886882551358542,0.9844683913076747,0.7388528176359986,0.7505094365239867,0.9999371095494259,0.6425874797514559
BF04R_I02,453.0,0.8415018620920032,0.1223517195276751,0.008510540517096911,-0.04248187929728913,0.1457481628626169,1.989485368147476,0.4207509310460016,0.06132367522269034,0.4820746062686919,0.4820746062686919,0.050483404982227476,0.9855446079258954,0.8436264279716467,0.8560002471598731,0.9999881940333973,0.27841256577799345
BF04R_I02,454.0,0.9254651073350788,0.04152912695842775,0.0031601492557114205,-0.0149435341472205,0.04500352146018028,2.1757614525108315,0.4627325536675394,0.020824594409301133,0.4835571480768405,0.4835571480768405,0.016147053010189788,0.9847405729083838,0.938731174904842,0.9532776456364997,0.9999800432501945,0.36197890241401826
BF04R_I02,455.0,0.579164984112731,0.3590080271328845,0.031858150870678704,-0.15700587731098334,0.622307635069531,2.5355544257310147,0.2895824920563655,0.18020939578913805,0.4697918878455035,0.4697918878455035,0.2710900721173832,0.9860510666797802,0.43131573368604353,0.43741723756596596,0.9994328489997147,1.9297787039776901
BF04R_I02,456.0,0.6908101357974494,0.25512402052957756,0.022660041619579557,-0.11478160412907616,0.37076522114646265,2.5378376363500736,0.3454050678987247,0.12806418638457961,0.47346925428330433,0.47346925428330433,0.1661550666111404,0.9856377421976197,0.6404205748962769,0.6497524876313767,0.9999862839677295,0.3000905888798791
BF04R_I02,457.0,0.7938658555237242,0.16138235807300272,0.014039170336664488,-0.07583481335603783,0.20405445359777985,2.485913685254496,0.3969329277618621,0.0809959316894138,0.47792885945127594,0.47792885945127594,0.09552597939359485,0.9862706129471928,0.7842206252606578,0.7951373740288528,0.9999655089848697,0.47587387905132655
BF04R_I02,458.0,0.8217894104899126,0.13663717638494455,0.011307068384022905,-0.06607081711753571,0.16683619979260708,2.3652952524385564,0.4108947052449563,0.06855211113797192,0.47944681638292824,0.47944681638292824,0.08039872049233071,0.9869058237609065,0.8182882841680137,0.8291452583081087,0.9999824315420904,0.3396292509771557
BF04R_I02,459.0,0.8503962298063756,0.11011501967587428,0.008733809899510813,-0.05524976074921898,0.12989337830285802,2.267470155657059,0.4251981149031878,0.05523041959278187,0.4804285344959697,0.4804285344959697,0.06496943285108242,0.9868656713460575,0.8525776248128061,0.8639246956983657,0.9999717302733641,0.4308235726473931
BF04R_I02,460.0,0.8615145076248851,0.10251161533360326,0.006956518189569586,-0.051112437978411904,0.11926366959668323,1.9410921666086207,0.43075725381244256,0.051373690795061766,0.48213094460750433,0.48213094460750433,0.059328586490463305,0.9880652683846327,0.8641504733909332,0.8745884518375135,0.9999864162965274,0.2986394782090301
BF04R_I02,461.0,0.8681357074565574,0.096631477527934,0.00570264072658968,-0.048188863398620586,0.1115028435880102,1.688677108927463,0.4340678537282787,0.04839980000084755,0.48246765372912626,0.48246765372912626,0.05550844526347514,0.988062134297954,0.8717824463016487,0.8823154091630834,0.9999922114702949,0.22613388937946133
BF04R_I02,462.0,0.8765173680343283,0.09102164659535406,0.004171944032268576,-0.04425524497673663,0.10395368023988046,1.3121472519378017,0.43825868401716417,0.04555860310067109,0.4838172871178353,0.4838172871178353,0.050489866590987385,0.9888444419182619,0.8804665841223153,0.8903994873190527,0.999970695000922,0.4386413271315918
BF04R_I02,463.0,0.8736325279540307,0.09612675258206443,0.003018026406215877,-0.044281611449239304,0.11008532225903883,0.8991429908722189,0.43681626397701534,0.04808705918789911,0.48490332316491447,0.48490332316491447,0.050686770504004566,0.98970265068738,0.8762155665876038,0.8853321409001423,0.9999255008537523,0.6993844537816729
BF04R_I02,464.0,0.8738364480518055,0.09696248649962558,0.001812394773499353,-0.04253168346075648,0.11098120662769033,0.5354157267825277,0.43691822402590275,0.048489711700022205,0.48540793572592494,0.48540793572592494,0.04867236146487104,0.9898143260752795,0.8763221416806439,0.885339925474059,0.9999418698648218,0.6177893261418387
BF04R_I02,465.0,0.8698233175830428,0.10416591745080955,0.0004252762910225754,-0.04188194760544621,0.11975625793812424,0.11695956708966675,0.4349116587915214,0.052083392790534914,0.4869950515820563,0.4869950515820563,0.048149948108798205,0.9910068075758061,0.8703747138471422,0.8782731936789079,0.9998570832014424,0.9686891654083201
