geometry_id,wavelength_nm,S0,S1,S2,S3,DoLP,psi_deg,total_power,polarized_lp_excess_power,axis_free_useful_lp_power,useful_lp_power,circular_contamination,sigma1,sigma2,sigma2_over_sigma1,dominant_u1_overlap_adjacent,dominant_u1_drift_angle_deg
BF04R_I04,449.0,0.5076986015688089,0.46029976235211184,0.0007184586605093945,-0.0047681139361039964,0.9066409118172666,0.04471500850051309,0.25384930078440443,0.230150161527348,0.4839994623117524,0.4839994623117524,0.00939162314288504,0.9838819134921881,0.21765473447772313,0.22122038376046566,0.9999996821236203,0.0456842785422235
BF04R_I04,450.0,0.5488934989874451,0.427823601899965,0.0019174076419285063,-0.0050369956020718835,0.7794369934406387,0.12839243727372013,0.27444674949372255,0.21391394928494323,0.4883606987786658,0.4883606987786658,0.009176635561112914,0.988307162703414,0.3479022134508739,0.3520183062310534,0.9999986835634617,0.0929688891578136
BF04R_I04,451.0,0.5930565227525835,0.37453081103813574,0.0006027412890350872,-0.0049705851324219,0.6315271507383374,0.04610368649028696,0.29652826137629174,0.18726564802036252,0.48379390939665423,0.48379390939665423,0.008381300840182434,0.9836771832543233,0.467431540067642,0.4751879458271328,0.9999986883759903,0.09279879922992884
BF04R_I04,452.0,0.6499551729960888,0.33118793789292295,0.002471781856377848,-0.005300439262518921,0.5095692371567465,0.21380615441224324,0.3249775864980444,0.1655985808448491,0.49057616734289355,0.49057616734289355,0.00815508435464182,0.9905527475931462,0.5645490237595371,0.5699333277619827,0.9999947845281655,0.18504809612297554
BF04R_I04,453.0,0.6817482453144008,0.2778922360117668,-0.0018634258408143796,0.005839231067625587,0.40762625429213434,179.80790244907422,0.3408741226572004,0.13894924180387216,0.47982336446107254,0.47982336446107254,0.00856508411683952,0.9796469105802559,0.6354434838908665,0.6486454221700002,0.9998036837954744,1.1353318197945208
BF04R_I04,454.0,0.7299199846926425,0.24615601362993203,0.001280673128013006,-0.003519999716662372,0.33724154734973205,0.1490447095780659,0.36495999234632126,0.12307967253961974,0.48803966488594097,0.48803966488594097,0.00482244600844103,0.9879800078539912,0.6955109441742183,0.7039726903836343,0.9998264523332604,1.0674641560187956
BF04R_I04,455.0,0.7581265531382031,0.20904169245696935,-0.0002431429677890917,-0.0008331287869129046,0.27573474770831696,179.9666787533469,0.37906327656910155,0.1045209169302692,0.48358419349937076,0.48358419349937076,0.0010989310207698646,0.9834480399058756,0.7410013893925551,0.7534728418020695,0.9999816397210926,0.3471985732262617
BF04R_I04,456.0,0.7892607048756379,0.18807034955725432,0.0009524065067294476,-0.0028477947039617186,0.23828978171531962,0.14507445452639722,0.39463035243781897,0.09403638054064753,0.4886667329784665,0.4886667329784665,0.0036081800175398818,0.9886126771146909,0.7753492015855821,0.7842800517675663,0.9999795980118346,0.3659945465261681
BF04R_I04,457.0,0.806789442887327,0.1649526682828376,0.0001489701464664041,-0.0015547576063588077,0.20445574369514727,0.02587214391355805,0.4033947214436635,0.082476367775461,0.4858710892191245,0.4858710892191245,0.0019270921552898145,0.9857735568773804,0.8011425468267005,0.8127044403224482,0.9999937525984883,0.20252916189178685
BF04R_I04,458.0,0.825847857084034,0.1508736361940486,0.0004431454913315237,-0.0018564578778194935,0.18269017192587975,0.08414423483505074,0.412923928542017,0.07543714349765077,0.4883610720396677,0.4883610720396677,0.002247941750886677,0.9882983179157747,0.8215608005333009,0.8312882716080029,0.9999984469031953,0.10098036811639335
BF04R_I04,459.0,0.8370911534322674,0.14019565210325008,0.00042367202012084595,-0.0020952654737481933,0.16748031764106122,0.08657381449002842,0.4185455767161337,0.07009814613567923,0.4886437228518129,0.4886437228518129,0.002503031438281387,0.9885864160198408,0.8347929114011337,0.8444308943289986,0.999999127855903,0.07567140273709436
BF04R_I04,460.0,0.8458543677159587,0.1309439491994433,0.00013639057566857524,-0.0012397751705425474,0.15480681454052989,0.029839490762547178,0.42292718385797934,0.06547201011565079,0.48839919397363013,0.48839919397363013,0.0014657075944293863,0.9883340816232521,0.8455202413507561,0.8555004396509965,0.9999957609325294,0.16682953840652742
BF04R_I04,461.0,0.8535057145769018,0.12794492379197647,0.0004049761330095716,-0.002045928154246652,0.14990592626168422,0.0906770860778594,0.4267528572884509,0.06397278235664558,0.4907256396450965,0.4907256396450965,0.0023970878217972513,0.9906904844947658,0.8517885847352789,0.8597928395059488,0.9999941200358857,0.19648309061506875
BF04R_I04,462.0,0.8547923622543894,0.12515775346960106,0.00014028577655940673,-0.0014329016509816003,0.146418987367488,0.03211059376527519,0.4273961811271947,0.06257891604537534,0.48997509717257004,0.48997509717257004,0.0016763154588823566,0.9899284805217163,0.8541816715200251,0.8628721047300818,0.9999969000982003,0.14266311765898354
BF04R_I04,463.0,0.8573864049020122,0.12561599278601987,0.0001770375106748306,-0.001439166293823094,0.14651050777350816,0.040375016095713,0.4286932024510061,0.06280805877014824,0.49150126122115434,0.49150126122115434,0.001678550401073331,0.9914689941371289,0.8554309109850627,0.8627913893863525,0.999999989590372,0.00826713893895009
BF04R_I04,464.0,0.855455516760096,0.12984547366704002,0.00021182529771046613,-0.0018596864256788385,0.15178538673855516,0.046735109216765366,0.427727758380048,0.06492282322453086,0.49265058160457886,0.49265058160457886,0.0021739136509658736,0.9926300821586515,0.8518195545500825,0.8581440053656733,0.9999989678497239,0.08232071505458835
BF04R_I04,465.0,0.8505305917371759,0.13429387640768903,4.366176665583337e-05,-0.0012456078542165787,0.15789424249994177,0.009314031786996019,0.42526529586858797,0.06714694175268432,0.4924122376212723,0.4924122376212723,0.0014645068223501198,0.9923861404582034,0.8463042784370304,0.852797357736451,0.9999966035634064,0.14933084027513413
