sample_index,L1_nm,W1_nm,L2_nm,W2_nm,A1,A2,A_mean,Delta_A,delta_theta_deg,D_nm,theta1_deg,theta2_deg,j1_center_y_nm,j2_center_y_nm,pillar_1_area_nm2,pillar_2_area_nm2,total_footprint_nm2,cell_area_nm2,footprint_fill_fraction,direct_clearance_nm,periodic_image_clearance_nm,global_minimum_clearance_nm,cell_containment_pass,overlap_or_touching_pass,minimum_lateral_feature_nm,aspect_ratio_H_over_min_feature,geometry_hash_sha256,nearest_object_image_pair
10596,252,88,201,79,0.4823529411764706,0.4357142857142857,0.4590336134453782,0.046638655462184875,86.370781213,211,0.0,86.370781213,105.5,-105.5,22176,15879,38055,186624.0,0.20391268004115226,64.20121590762562,74.20121590762562,64.20121590762562,True,True,79,6.6455696202531644,dae49a769b75f2139ed9fb824b4c0182035fbee991e0cf9ff1ffb7b0c1e3e2f5,"{""distance_nm"": 64.20121590762562, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.059189178341924, 61.5], ""point_b_nm"": [-33.059189178341924, -2.7012159076256306], ""touch_or_overlap"": false}"
10597,263,92,195,77,0.48169014084507045,0.4338235294117647,0.4577568351284176,0.04786661143330573,78.984306603,218,0.0,78.984306603,109.0,-109.0,24196,15015,39211,186624.0,0.21010695301783264,68.93995132584597,64.93995132584595,64.93995132584595,True,True,77,6.818181818181818,11ca905ebc14cfc04ecdec69d799f1dec77d4fa60cb3f475c5fb29b70ef2105b,"{""distance_nm"": 64.93995132584595, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [19.160541935994473, 155.0], ""point_b_nm"": [19.160541935994484, 219.93995132584595], ""touch_or_overlap"": false}"
10601,259,92,197,79,0.4757834757834758,0.427536231884058,0.4516598538337669,0.04824724389941781,85.447471887,216,0.0,85.447471887,108.0,-108.0,23828,15563,39391,186624.0,0.21107145919067216,68.67553455026864,68.67553455026862,68.67553455026862,True,True,79,6.6455696202531644,d32dc799c0a79689d219275de6e955ca6bf66ddea69827008fe161baf42358ea,"{""distance_nm"": 68.67553455026862, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [31.55713392128939, 154.0], ""point_b_nm"": [31.557133921289395, 222.67553455026862], ""touch_or_overlap"": false}"
10602,264,90,200,78,0.4915254237288136,0.43884892086330934,0.46518717229606144,0.05267650286550424,89.140709192,219,0.0,89.140709192,109.5,-109.5,23760,15600,39360,186624.0,0.2109053497942387,73.42636719692581,67.42636719692581,67.42636719692581,True,True,78,6.730769230769231,aed9e52eb1f52fff924080e7ba63bbeff7b059ace39f3df7e77fcae071ddbb81,"{""distance_nm"": 67.42636719692581, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [37.495924909147135, 154.5], ""point_b_nm"": [37.49592490914715, 221.9263671969258], ""touch_or_overlap"": false}"
10603,253,94,194,80,0.45821325648414984,0.41605839416058393,0.4371358253223669,0.04215486232356591,81.754234582,212,0.0,81.754234582,106.0,-106.0,23782,15520,39302,186624.0,0.2105945644718793,63.266007877931806,71.26600787793183,63.266007877931806,True,True,80,6.5625,f4a668785cf36e13dd4c9c6c9ff05348b7b9d7fb9396e3e6d186499e927e1370,"{""distance_nm"": 63.266007877931806, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-25.674790104438358, 59.0], ""point_b_nm"": [-25.674790104438372, -4.266007877931807], ""touch_or_overlap"": false}"
10605,261,95,205,78,0.46629213483146065,0.44876325088339225,0.45752769285742645,0.017528883948068397,87.294090539,214,0.0,87.294090539,107.0,-107.0,24795,15990,40785,186624.0,0.21854102366255143,62.2731168161523,66.27311681615231,62.2731168161523,True,True,78,6.730769230769231,c6538a274fde2c2911f4867644abf08863661cca754db4b578a8441ae1046165,"{""distance_nm"": 62.2731168161523, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.11754419328223, 59.5], ""point_b_nm"": [-34.11754419328223, -2.7731168161523048], ""touch_or_overlap"": false}"
10606,256,88,195,80,0.4883720930232558,0.41818181818181815,0.453276955602537,0.07019027484143764,83.600853234,217,0.0,83.600853234,108.5,-108.5,22528,15600,38128,186624.0,0.20430384087791495,71.64930071552078,69.64930071552075,69.64930071552075,True,True,80,6.5625,69550bc64fc7073fcb69b5ec4eea4d2b3a2f57c68c5bbd47fcc2154ea5bdbf16,"{""distance_nm"": 69.64930071552075, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [28.884005168034832, 152.5], ""point_b_nm"": [28.884005168034836, 222.14930071552075], ""touch_or_overlap"": false}"
10608,245,88,198,80,0.47147147147147145,0.4244604316546763,0.44796595156307384,0.047011039816795164,88.679054528,214,0.0,88.679054528,107.0,-107.0,21560,15840,37400,186624.0,0.20040294924554183,70.10419715561467,74.10419715561466,70.10419715561467,True,True,80,6.5625,65670b88eaf17107b96b8c395a3267c565cea58705a46d7613c1dca9ed324c76,"{""distance_nm"": 70.10419715561467, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-37.7071422157089, 63.0], ""point_b_nm"": [-37.707142215708906, -7.10419715561467], ""touch_or_overlap"": false}"
10610,261,90,194,79,0.48717948717948717,0.42124542124542125,0.4542124542124542,0.06593406593406592,77.599342614,210,0.0,77.599342614,105.0,-105.0,23490,15326,38816,186624.0,0.2079903978052126,61.78053993862007,73.78053993862008,61.78053993862007,True,True,79,6.6455696202531644,f38b148a34db64130d71e3d2674edc35fcfa03727e178d8e15f8dde9920a237f,"{""distance_nm"": 61.78053993862007, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-17.74804396651058, 60.0], ""point_b_nm"": [-17.74804396651058, -1.7805399386200733], ""touch_or_overlap"": false}"
10611,250,95,201,77,0.4492753623188406,0.4460431654676259,0.44765926389323324,0.003232196851214675,84.985817224,217,0.0,84.985817224,108.5,-108.5,23750,15477,39227,186624.0,0.2101926868998628,66.01961424661926,64.01961424661928,64.01961424661928,True,True,77,6.818181818181818,88245335f802cd64367ca0379f340405a317ce8870c2ba25e917eb47932ed55f,"{""distance_nm"": 64.01961424661928, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [29.568729501476994, 156.0], ""point_b_nm"": [29.56872950147701, 220.01961424661928], ""touch_or_overlap"": false}"
10612,253,89,206,77,0.47953216374269003,0.4558303886925795,0.4676812762176348,0.023701775050110507,83.139198571,215,0.0,83.139198571,107.5,-107.5,22517,15862,38379,186624.0,0.20564879115226337,63.63843361385253,65.63843361385253,63.63843361385253,True,True,77,6.818181818181818,3c9a8843426ee3f5a32c13eb6435d3eb2e8ccf2a3367fd637479187c52b021db,"{""distance_nm"": 63.63843361385253, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-25.920178037563673, 63.0], ""point_b_nm"": [-25.920178037563677, -0.6384336138525262], ""touch_or_overlap"": false}"
10614,258,87,202,78,0.4956521739130435,0.44285714285714284,0.46925465838509317,0.052795031055900665,79.445961267,212,0.0,79.445961267,106.0,-106.0,22446,15756,38202,186624.0,0.20470036008230452,62.06530860037975,70.06530860037975,62.06530860037975,True,True,78,6.730769230769231,35e6ff8f0932fabcd1f4b56256e1c947c21562d4df1b93333d2f0afef6efb1a7,"{""distance_nm"": 62.06530860037975, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-19.840777874559308, 62.5], ""point_b_nm"": [-19.840777874559308, 0.43469139962024705], ""touch_or_overlap"": false}"
10615,248,92,196,80,0.4588235294117647,0.42028985507246375,0.43955669224211424,0.03853367433930094,86.832435876,218,0.0,86.832435876,109.0,-109.0,22816,15680,38496,186624.0,0.20627572016460904,71.93947322706723,67.93947322706723,67.93947322706723,True,True,80,6.5625,93cc88492adf1b11c5e74b794b3a479f2647a296c00ceb19d4d0c29bacfc1107,"{""distance_nm"": 67.93947322706723, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [34.52377415525717, 155.0], ""point_b_nm"": [34.52377415525717, 222.93947322706723], ""touch_or_overlap"": false}"
10616,246,90,203,80,0.4642857142857143,0.43462897526501765,0.449457344775366,0.029656739020696654,82.215889245,218,0.0,82.215889245,109.0,-109.0,22140,16240,38380,186624.0,0.20565414951989025,67.01764540945135,63.01764540945135,63.01764540945135,True,True,80,6.5625,209ad52658d983e13890994158bbac3287e0de327664533faa7faedaa7fc6352,"{""distance_nm"": 63.01764540945135, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [25.88417500024309, 154.0], ""point_b_nm"": [25.884175000243093, 217.01764540945135], ""touch_or_overlap"": false}"
10617,257,94,197,77,0.46438746438746437,0.43795620437956206,0.4511718343835132,0.026431260007902302,89.602363855,211,0.0,89.602363855,105.5,-105.5,24158,15169,39327,186624.0,0.21072852366255143,65.23518192534513,75.23518192534513,65.23518192534513,True,True,77,6.818181818181818,93ed5e7991a36bc64fba3554c83608cf37171d5374f5509511a830a66c3486b4,"{""distance_nm"": 65.23518192534513, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-37.81548242030411, 58.5], ""point_b_nm"": [-37.8154824203041, -6.735181925345138], ""touch_or_overlap"": false}"
10619,251,92,200,79,0.46355685131195334,0.4336917562724014,0.4486243037921774,0.029865095039551925,78.52265194,214,0.0,78.52265194,107.0,-107.0,23092,15800,38892,186624.0,0.20839763374485595,62.13992523083997,66.13992523083996,62.13992523083997,True,True,79,6.6455696202531644,a778eb7c3438f1a295faf27b5c7105f49a3a9b22a5b775d2ff0b4bfb0a517768,"{""distance_nm"": 62.13992523083997, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-18.812085739434877, 61.0], ""point_b_nm"": [-18.812085739434874, -1.1399252308399683], ""touch_or_overlap"": false}"
10620,249,87,195,78,0.48214285714285715,0.42857142857142855,0.45535714285714285,0.0535714285714286,76.676033288,219,0.0,76.676033288,109.5,-109.5,21663,15210,36873,186624.0,0.19757908950617284,71.63663552849246,65.63663552849249,65.63663552849249,True,True,78,6.730769230769231,d16bdc620962e1b2ce714583febaf3c31b8def304d4a79b9385227f7f1f4efff,"{""distance_nm"": 65.63663552849249, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [15.480682176790111, 153.0], ""point_b_nm"": [15.480682176790111, 218.6366355284925], ""touch_or_overlap"": false}"
10621,259,91,202,80,0.48,0.4326241134751773,0.4563120567375887,0.047375886524822663,84.062507898,213,0.0,84.062507898,106.5,-106.5,23569,16160,39729,186624.0,0.21288258744855967,62.90409421829351,68.90409421829352,62.90409421829351,True,True,80,6.5625,ab684ae06667e6a5338feb00b91ba098ecd63ca1594f753c1afc3c5816690d35,"{""distance_nm"": 62.90409421829351, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-29.3376293129554, 61.0], ""point_b_nm"": [-29.337629312955396, -1.90409421829351], ""touch_or_overlap"": false}"
10622,254,89,198,77,0.48104956268221577,0.44,0.46052478134110786,0.04104956268221577,87.755745202,209,0.0,87.755745202,104.5,-104.5,22606,15246,37852,186624.0,0.20282493141289437,64.06829080060899,78.06829080060899,64.06829080060899,True,True,77,6.818181818181818,830280c32b4843fd7ff09869f3c4c2a07c90b2e3f678bc78de7929aa8aeb214a,"{""distance_nm"": 64.06829080060899, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.593666866768515, 60.0], ""point_b_nm"": [-34.59366686676852, -4.068290800608988], ""touch_or_overlap"": false}"
10623,244,93,205,79,0.44807121661721067,0.44366197183098594,0.4458665942240983,0.004409244786224731,80.369270593,216,0.0,80.369270593,108.0,-108.0,22692,16195,38887,186624.0,0.20837084190672153,61.8363357585443,61.83633575854432,61.8363357585443,True,True,79,6.6455696202531644,359880434bb9aae3219b3c94cb8cf22131f78c2ee5d36d3ac3602328991865fa,"{""distance_nm"": 61.8363357585443, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.795306882516996, 61.5], ""point_b_nm"": [-21.795306882517004, -0.336335758544303], ""touch_or_overlap"": false}"
10625,254,93,202,79,0.46397694524495675,0.4377224199288256,0.4508496825868912,0.02625452531613115,79.157427102,217,0.0,79.157427102,108.5,-108.5,23622,15958,39580,186624.0,0.21208419067215364,63.87268744068611,61.87268744068612,61.87268744068612,True,True,79,6.6455696202531644,5d5e8b4e825d5a1efc4db8b15a665c6205234543755d4e0de75f9471ed77118f,"{""distance_nm"": 61.87268744068612, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [19.795611038267594, 155.0], ""point_b_nm"": [19.795611038267587, 216.87268744068612], ""touch_or_overlap"": false}"
10626,259,91,199,78,0.48,0.4368231046931408,0.4584115523465704,0.0431768953068592,75.464189797,214,0.0,75.464189797,107.0,-107.0,23569,15522,39091,186624.0,0.2094639489026063,62.39648217831501,66.39648217831501,62.39648217831501,True,True,78,6.730769230769231,1dd29b2c91a44b949f7a77e3f399a6c5ea53b5ca52e86123eb575b7055135334,"{""distance_nm"": 62.39648217831501, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-12.778634741762318, 61.5], ""point_b_nm"": [-12.7786347417623, -0.8964821783150114], ""touch_or_overlap"": false}"
10628,251,90,204,80,0.47214076246334313,0.43661971830985913,0.45438024038660113,0.035521044153484005,84.697283059,212,0.0,84.697283059,106.0,-106.0,22590,16320,38910,186624.0,0.20849408436213993,61.73981550999432,69.73981550999432,61.73981550999432,True,True,80,6.5625,4d15bbd32795cc23f11ef18a415a1e625409d6c0e218c53c5566d5bf0b284bec,"{""distance_nm"": 61.73981550999432, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-30.40219664974829, 61.0], ""point_b_nm"": [-30.402196649748294, -0.7398155099943224], ""touch_or_overlap"": false}"
10629,262,94,197,78,0.47191011235955055,0.43272727272727274,0.4523186925434116,0.03918283963227781,77.31080845,219,0.0,77.31080845,109.5,-109.5,24628,15366,39994,186624.0,0.2143025548696845,67.33893936117623,61.338939361176216,61.338939361176216,True,True,78,6.730769230769231,958f89f33e70ece32e3e9d0ce240b322e0b7b7679d1afb6d2ef3a40f1b280d11,"{""distance_nm"": 61.338939361176216, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [16.41073995761481, 156.5], ""point_b_nm"": [16.410739957614787, 217.83893936117622], ""touch_or_overlap"": false}"
10631,246,92,200,77,0.4556213017751479,0.44404332129963897,0.44983231153739345,0.011577980475508953,88.390520364,209,0.0,88.390520364,104.5,-104.5,22632,15400,38032,186624.0,0.2037894375857339,61.95810137932568,75.95810137932568,61.95810137932568,True,True,77,6.818181818181818,c077d90688d86aee71bce6517381a679761640897dde34a97473bc1301974b80,"{""distance_nm"": 61.95810137932568, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-35.67610857603971, 58.5], ""point_b_nm"": [-35.67610857603971, -3.4581013793256847], ""touch_or_overlap"": false}"
10634,263,88,203,77,0.4985754985754986,0.45,0.4742877492877493,0.04857549857549859,83.773973733,218,0.0,83.773973733,109.0,-109.0,23144,15631,38775,186624.0,0.20777070473251028,68.92330608978695,64.92330608978693,64.92330608978693,True,True,77,6.818181818181818,2e7fe52104a3b33b62400ffeb545595b925a0b925215a3a1406d77fbbbf5309e,"{""distance_nm"": 64.92330608978693, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [27.265149860204247, 153.0], ""point_b_nm"": [27.265149860204247, 217.92330608978693], ""touch_or_overlap"": false}"
10635,253,93,196,80,0.4624277456647399,0.42028985507246375,0.4413588003686018,0.04213789059227613,76.387499124,212,0.0,76.387499124,106.0,-106.0,23529,15680,39209,186624.0,0.21009623628257887,60.83868511332472,68.83868511332471,60.83868511332472,True,True,80,6.5625,50bd5d3052a6e9d94ffc7acc9050a312da77afb534c331bbc5eac59ca4270a85,"{""distance_nm"": 60.83868511332472, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-15.811678158633342, 59.5], ""point_b_nm"": [-15.811678158633342, -1.338685113324722], ""touch_or_overlap"": false}"
10636,250,87,198,79,0.4836795252225519,0.4296028880866426,0.4566412066545973,0.05407663713590932,78.234117776,210,0.0,78.234117776,105.0,-105.0,21750,15642,37392,186624.0,0.20036008230452676,61.52552167989569,73.52552167989569,61.52552167989569,True,True,79,6.6455696202531644,4e6a2e7ea17df808a5c1c16695dc68a2e3790c2e337f6b994a4a3280161f74af,"{""distance_nm"": 61.52552167989569, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-18.482664889618846, 61.5], ""point_b_nm"": [-18.48266488961885, -0.025521679895687654], ""touch_or_overlap"": false}"
10637,261,92,204,77,0.47875354107648727,0.45195729537366547,0.46535541822507637,0.026796245702821797,85.620592385,217,0.0,85.620592385,108.5,-108.5,24012,15708,39720,186624.0,0.2128343621399177,66.35792729090456,64.35792729090454,64.35792729090454,True,True,77,6.818181818181818,b150e796f46b9abd3d04dbf0020a5f7ab3a4e21c78ec14dbbd745ec8f4174b66,"{""distance_nm"": 64.35792729090454, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [30.598800942919013, 154.5], ""point_b_nm"": [30.598800942919027, 218.85792729090454], ""touch_or_overlap"": false}"
10638,255,89,194,80,0.48255813953488375,0.41605839416058393,0.44930826684773384,0.06649974537429981,89.31382969,220,0.0,89.31382969,110.0,-110.0,22695,15520,38215,186624.0,0.20477001886145405,78.02793013398633,70.02793013398633,70.02793013398633,True,True,80,6.5625,e8a54f19709214d1a477713e8084a173a18e9430cf53311d81ec429e9aa5798c,"{""distance_nm"": 70.02793013398633, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [38.835494023315164, 154.5], ""point_b_nm"": [38.835494023315164, 224.52793013398633], ""touch_or_overlap"": false}"
10639,245,94,201,78,0.44542772861356933,0.44086021505376344,0.4431439718336664,0.004567513559805891,81.927355081,213,0.0,81.927355081,106.5,-106.5,23030,15678,38708,186624.0,0.20741169410150892,61.01915980214336,67.01915980214335,61.01915980214336,True,True,78,6.730769230769231,81cd7a2789b816c00fb4811bd67f64b1091ca9e0f62faed0ccc6b9e20311d4d7,"{""distance_nm"": 61.01915980214336, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-24.500473288328266, 59.5], ""point_b_nm"": [-24.500473288328266, -1.5191598021433599], ""touch_or_overlap"": false}"
10640,245,89,199,79,0.46706586826347307,0.4316546762589928,0.44936027226123293,0.035411192004480285,83.31231907,216,0.0,83.31231907,108.0,-108.0,21805,15721,37526,186624.0,0.2010781035665295,68.07696749928667,68.07696749928667,68.07696749928667,True,True,79,6.6455696202531644,ca5ae9deb66451319dfc4f154f3aebef3ed0e6a429954bc162b1788e882a2d74,"{""distance_nm"": 68.07696749928667, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-27.643739767918376, 63.5], ""point_b_nm"": [-27.643739767918376, -4.576967499286665], ""touch_or_overlap"": false}"
10642,261,87,196,80,0.5,0.42028985507246375,0.4601449275362319,0.07971014492753625,79.619081765,213,0.0,79.619081765,106.5,-106.5,22707,15680,38387,186624.0,0.20569165809327847,65.89644676434104,71.89644676434105,65.89644676434104,True,True,80,6.5625,a1e78c42060da8ed5a42f3114d89a3c157ed15cbb91a0cea7e51230e8757defd,"{""distance_nm"": 65.89644676434104, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.68648788868265, 63.0], ""point_b_nm"": [-21.686487888682652, -2.896446764341042], ""touch_or_overlap"": false}"
