geometry_id,sample_index,L1_nm,W1_nm,L2_nm,W2_nm,A1,A2,A_mean,Delta_A,D_nm,delta_theta_deg,pillar_1_area_nm2,pillar_2_area_nm2,total_footprint_nm2,footprint_fill_fraction,direct_clearance_nm,periodic_clearance_nm,distance_from_bf04_local_6d,geometry_hash_sha256
POOL_06203,6203,252,91,201,80,0.46938775510204084,0.4306049822064057,0.44999636865422327,0.03878277289563514,210,86.763007343,22932,16080,39012,0.2090406378600823,61.90170100363425,73.90170100363426,1.283425935449772,c2b71ae1af4e1e41754eb1ce6df3f5a12de379e271b702ff44b8565a7ed8dcee
POOL_06204,6204,249,88,206,79,0.47774480712166173,0.4456140350877193,0.4616794211046905,0.032130772033942434,211,88.609625995,21912,16274,38186,0.20461462620027435,63.071888423159834,73.07188842315983,1.1262765373715902,4f90853e95a552df578a28a1dd91c9297404a7b106187bf4b1234c19a3e1098f
POOL_06205,6205,260,92,200,77,0.4772727272727273,0.44404332129963897,0.46065802428618313,0.03322940597308832,218,81.223151386,23920,15400,39320,0.21069101508916324,67.29640752777159,63.296407527771606,0.4081423004414563,08956f5aaf0256ddd9fabfad9cfe9a9f8ac37eed22e00d2dba11691819cb15c5
POOL_06206,6206,254,90,203,80,0.47674418604651164,0.43462897526501765,0.4556865806557646,0.042115210781493995,214,77.529914081,22860,16240,39100,0.2095121742112483,61.257304540599044,65.25730454059905,1.1415931941162614,85bb3d378343c0d2b8542a127801f772a11de8df4a982f961a0417773056efcc
POOL_06209,6209,254,94,197,79,0.45977011494252873,0.427536231884058,0.44365317341329336,0.03223388305847075,217,80.646083057,23876,15563,39439,0.2113286608367627,66.38970410153699,64.389704101537,0.9635981563188557,7c5bc776cc0af0f47de6c00551f496f9fbc753121db654d7a1175d83c744c20a
POOL_06212,6212,252,88,195,77,0.4823529411764706,0.4338235294117647,0.4580882352941177,0.048529411764705876,212,86.185939014,22176,15015,37191,0.19928305041152264,68.15497292103231,76.15497292103231,1.0023351339942665,4f09083ac63eebfa58288ad2c30ef25a467148f1d051e4bea47a2be00134bc51
POOL_06214,6214,257,90,199,78,0.4812680115273775,0.4368231046931408,0.45904555811025916,0.04444490683423674,215,82.492701709,23130,15522,38652,0.2071116255144033,66.2574446684987,68.25744466849872,0.6099928758485312,f4929cfc2f501570016c6ace4c96c68dbd46bea64a6892e0e1a7334521592123
POOL_06217,6217,258,92,204,77,0.4742857142857143,0.45195729537366547,0.4631215048296899,0.022328418912048842,215,87.10924834,23736,15708,39444,0.2113554526748971,65.18817223295575,67.18817223295576,0.45639109754852,40aefe440190ddaf96ad9a97afbde52ae687658a3eed5b444fd633f60c661b3a
POOL_06218,6218,264,90,194,80,0.4915254237288136,0.41605839416058393,0.4537919089446988,0.07546702956822965,218,83.416011035,23760,15520,39280,0.2104766803840878,72.05334788336323,68.05334788336322,1.3324537925864026,24afecb524716aa0dd37b67910d35bd592b3ce7bf540f4af6f52f241e339c27e
POOL_06221,6221,261,95,199,80,0.46629213483146065,0.4265232974910394,0.44640771616125,0.03976883734042125,216,85.262629688,24795,15920,40715,0.21816593792866942,66.03637738173576,66.03637738173578,1.2422328917952685,59feb3af52d87bc0be10bba5d5c2577be8ce29ca2bd98561e9bbdf111e6646bd
POOL_06222,6222,256,89,203,77,0.48405797101449277,0.45,0.46702898550724636,0.03405797101449276,219,88.955866992,22784,15631,38415,0.20584169238683128,72.3152853305205,66.31528533052051,0.4961799972412226,263fb7e0eba254ea52a55bca27474854eac6c6df880589fc6afcef1fb19863a0
POOL_06223,6223,245,93,196,79,0.44970414201183434,0.4254545454545455,0.4375793437331899,0.024249596557288866,213,81.569392383,22785,15484,38269,0.2050593707133059,63.76781945095309,69.76781945095311,1.1862972822389017,60667bd8cdf5c7407981f87e345e49c7379d43c0ef4b81276c89e749b759b36b
POOL_06224,6224,246,88,204,78,0.47305389221556887,0.44680851063829785,0.45993120142693333,0.02624538157727102,217,83.877665698,21648,15912,37560,0.20126028806584362,67.42234763112091,65.42234763112091,0.7290206265933079,a0b1a319db35d2529ab60811186b00de27d321a3c2bf9e24d8cff6d5b800827c
POOL_06226,6226,262,91,201,77,0.48441926345609065,0.4460431654676259,0.4652312144618583,0.03837609798846475,213,80.184428394,23842,15477,39319,0.21068565672153636,61.907782710046526,67.90778271004652,0.6212046432164455,a7e8981e90fc1c3e5509cc703166e69ebf2120bbc5897b6f0298c50d29c75865
POOL_06227,6227,251,95,194,79,0.4508670520231214,0.42124542124542125,0.4360562366342713,0.029621630777700136,220,87.570903003,23845,15326,39171,0.2098926183127572,73.91303065653764,65.91303065653764,1.2091679820423833,137bfeac31b67456356489245d045da360031543eaa1d570e5b9aeb4e7da9ee9
POOL_06228,6228,254,90,199,80,0.47674418604651164,0.4265232974910394,0.4516337417687755,0.05022088855547224,215,89.417521656,22860,15920,38780,0.20779749657064472,70.09850207099146,72.09850207099143,1.2138100472486582,63172b5089a8e11eb91b6ac1243c63d0d9c452309f3318d3759f9165af8fc969
POOL_06231,6231,248,92,202,79,0.4588235294117647,0.4377224199288256,0.44827297467029514,0.021101109482939084,218,85.724284351,22816,15958,38774,0.2077653463648834,68.33613605325208,64.33613605325206,0.8311547505238496,93498b9d9af9b2bbe0301d930600f6d8a377afecf810b164eb37db2fd918eed5
POOL_06232,6232,247,90,196,77,0.4658753709198813,0.4358974358974359,0.4508864034086586,0.02997793502244539,219,75.567881763,22230,15092,37322,0.19998499657064472,69.49706406958444,63.49706406958444,0.9119612731436988,6666c97e3d0aa2001be3c19da33b9217938e1aa61fb5dcee5c7f4abd18440069
POOL_06234,6234,263,88,200,78,0.4985754985754986,0.43884892086330934,0.46871220971940397,0.059726577712189255,209,86.647593677,23144,15600,38744,0.2076045953360768,62.890516457389424,76.89051645738942,1.063511493033534,6855984b4a460fed89041d3d90d72b57319a6fa2837e71f9a7299c854405535b
POOL_06236,6236,250,87,201,80,0.4836795252225519,0.4306049822064057,0.4571422537144788,0.053074543016146225,217,81.10773772,21750,16080,37830,0.2027070473251029,68.02485611727575,66.02485611727576,1.1953820194564535,2c314da980b722492207e9d790850fff2e5c063b28e24a46c295629c90c8963a
POOL_06237,6237,260,91,195,78,0.48148148148148145,0.42857142857142855,0.455026455026455,0.05291005291005291,211,88.494212329,23660,15210,38870,0.20827974965706447,67.0088299536682,77.0088299536682,1.0777295491653487,ac769d2418d33da7c883ee906f1f9decf64cff7ab118656ed1c380583d24be86
POOL_06239,6239,244,93,198,77,0.44807121661721067,0.44,0.44403560830860533,0.008071216617210664,214,77.414500415,22692,15246,37938,0.20328575102880658,62.48977249864511,66.4897724986451,0.955389206899406,826633ba7769ea9f62321cb33510507298ec42dbb3a60c5462c7319f37627475
POOL_06240,6240,244,87,194,79,0.4743202416918429,0.42124542124542125,0.44778283146863207,0.053074820446421644,216,89.648348987,21228,15326,36554,0.19586977023319616,75.25939845336234,75.25939845336234,1.3852501529577534,f51d0474270c4f1c4128bfc70b2db3b77d1ddae5e56c236a0a69108c45ecfaef
POOL_06242,6242,260,89,198,78,0.4899713467048711,0.43478260869565216,0.46237697770026165,0.05518873800921892,212,78.568637073,23140,15444,38584,0.20674725651577502,62.73431753514064,70.73431753514063,0.8920792595602016,2e6d398be8191daba417e7e5c1a6a6b3962ae618293a77d96c295ff0883675d4
POOL_06243,6243,249,94,204,80,0.4518950437317784,0.43661971830985913,0.4442573810208188,0.015275325421919284,219,85.955111682,23406,16320,39726,0.21286651234567902,67.43255275457489,61.432552754574886,1.1449333269641733,97b383d4c3968d18ed00e049be2fb446446d4d4028f574a3f37515a352c41a77
POOL_06244,6244,252,90,202,79,0.47368421052631576,0.4377224199288256,0.4557033152275707,0.03596179059749016,214,84.10849303,22680,15958,38638,0.20703660836762688,64.47899659387949,68.47899659387946,0.8248705950457718,cce3db027967ee8f032b88301683997c759a810a8f54fcaeb4b47e10a7c55a02
POOL_06247,6247,247,92,199,78,0.45722713864306785,0.4368231046931408,0.4470251216681043,0.02040403394992707,217,87.801730335,22724,15522,38246,0.2049361282578875,70.077276890597,68.077276890597,0.7866600089472542,81fa03b9d2bacf6d7e81b77fae8ca49c313fa87bec58b67ebc3782184ecf5fa9
POOL_06249,6249,259,94,200,79,0.46742209631728043,0.4336917562724014,0.4505569262948409,0.033730340044879015,213,88.725039661,24346,15800,40146,0.21511702674897118,65.14586555726338,71.14586555726336,1.039282049621328,b727f8a0ddc520a56d790e39d726ed32d32bb1830e7c141ddae409cc3f62adb8
POOL_06250,6250,264,87,203,78,0.5042735042735043,0.44483985765124556,0.4745566809623749,0.059433646622258696,210,85.031802356,22968,15834,38802,0.2079153806584362,62.00383488351444,74.00383488351446,1.0152131962284336,0e735a44be4ef000ddba6af82ada9818cae5c488821f0801895e7ea9e46cb7bd
POOL_06251,6251,253,92,197,80,0.4666666666666667,0.4223826714801444,0.44452466907340554,0.04428399518652226,216,77.645327747,23276,15760,39036,0.20916923868312756,65.22257354046518,65.22257354046519,1.224601273680642,b747700221114c84210536a2a404682edd7a267dc6836c4f249944a49f7b724f
POOL_06254,6254,256,91,195,79,0.4755043227665706,0.4233576642335766,0.44943099350007365,0.052146658532993995,208,86.878421009,23296,15405,38701,0.2073741855281207,62.99369951274099,78.99369951274099,1.3109836921036206,b06e6561200b309e6d879b2fe8e1a1b37202c3f27d5924a2fb9a5472e66540b8
POOL_06255,6255,245,95,202,77,0.4411764705882353,0.44802867383512546,0.44460257221168037,-0.006852203246890176,215,79.491946399,23275,15554,38829,0.20806005658436214,61.17245379354832,63.17245379354833,0.8478202113210426,23439391b0f9bacc159a9834c86d6ebf5371eb884385fb65d6e1c8888465a7f3
POOL_06256,6256,245,91,200,80,0.4583333333333333,0.42857142857142855,0.44345238095238093,0.029761904761904767,211,85.493457019,22295,16000,38295,0.20519868827160495,62.66624566271305,72.66624566271304,1.345711592878977,413cf151b930c4646f1dacbe22886b9f9bd7dd74a9dd0ab21984c1c1f4a3044f
POOL_06258,6258,261,88,196,79,0.49570200573065903,0.4254545454545455,0.4605782755926022,0.07024746027611356,214,81.800219715,22968,15484,38452,0.20603995198902605,67.36818281369386,71.36818281369386,1.0854182461608306,957f1b93832b558122914f727fdcb793f7e570173376edc211be4600cda76700
POOL_06260,6260,253,87,205,77,0.48823529411764705,0.45390070921985815,0.4710680016687526,0.0343345848977889,213,87.340075672,22011,15785,37796,0.20252486282578874,65.3237367312073,71.3237367312073,0.7674257121192695,1e1f9950863ee5b055568b85cffcbbdf01c21810713752917deee859b8cb5c70
POOL_06261,6261,263,92,198,80,0.48169014084507045,0.4244604316546763,0.45307528624987337,0.05722970919039416,219,79.953601062,24196,15840,40036,0.21452760631001372,68.54016079383585,62.54016079383587,1.1774499798263292,db94685183140ba92a1d2327890cc0c25ea889235ea795af2aecc14e3405e319
POOL_06262,6262,258,89,201,78,0.48703170028818443,0.44086021505376344,0.4639459576709739,0.046171485234420995,216,76.260363757,22962,15678,38640,0.20704732510288065,64.6129053542541,64.61290535425411,0.6940712398285624,7365fdc0101cace289be8da55602e3296f9a7eb9dd4d0712ab0c17f8d57cd4a4
POOL_06265,6265,257,92,194,77,0.47277936962750716,0.4317343173431734,0.4522568434853403,0.04104505228433375,214,84.570147693,23644,14938,38582,0.20673653978052126,67.79211882831896,71.79211882831896,0.8793949223509728,fbcb74af9f37764beb5c88e180f63f5d8f0c7a48c5af5e88936d4781ffc67ccd
POOL_06266,6266,262,90,204,80,0.48863636363636365,0.43661971830985913,0.4626280409731114,0.05201664532650452,217,88.263384998,23580,16320,39900,0.2137988683127572,68.83464846906033,66.83464846906034,1.1268273614590096,d5682c01fe2be338b7ec2080f4952501dd1dbf47376b2a7cdc3a1bdaa8ea8ad7
POOL_06268,6268,249,89,195,78,0.47337278106508873,0.42857142857142855,0.45097210481825867,0.044801352493660185,209,79.030291736,22161,15210,37371,0.20024755658436214,61.36021761883762,75.36021761883762,1.1957158026356927,6d8ca733416eeed92312ff8fc192f4250a74608a3362c5f0120cbfee60b00d92
POOL_06269,6269,259,93,202,80,0.4715909090909091,0.4326241134751773,0.4521075112830432,0.0389667956157318,215,86.416766345,24087,16160,40247,0.21565822187928668,65.19751029018654,67.19751029018653,1.1250440242533604,ef671eb5057d00bf6a493c1586a1350c79c72bdd7cc30d224d6b79e563b92d58
POOL_06270,6270,254,87,199,77,0.4897360703812317,0.4420289855072464,0.465882527944239,0.047707084873985284,218,82.723529041,22098,15323,37421,0.20051547496570646,70.92501455846406,66.92501455846406,0.6433087988489532,477ce1b1775adf8541fd1e4d09e563a5ac2bfa2158e24d9c6627a78c6dfcfb63
POOL_06274,6274,259,89,199,78,0.4885057471264368,0.4368231046931408,0.4626644259097888,0.05168264243329601,212,80.588376224,23051,15522,38573,0.2066883144718793,62.96185061053885,70.96185061053887,0.80928312881948,43417aceb03d84456db94983b9a1802a5d08264cc1426e822d7f813e6872254c
POOL_06275,6275,249,93,206,80,0.45614035087719296,0.4405594405594406,0.44834989571831674,0.015580910317752383,218,87.974850833,23157,16480,39637,0.21238961762688616,67.15080608453971,63.15080608453971,1.1579181346921739,f923837b1d3916b1d40684b2c63b2d9daa45ab8cc9424f4aad895889f4e7bcc5
POOL_06277,6277,262,92,194,78,0.480225988700565,0.4264705882352941,0.4533482884679295,0.053755400465270886,210,82.434994876,24104,15132,39236,0.2102409122085048,62.70988771559183,74.70988771559183,1.134959412041966,2355e1dfcca98d7f6a0146e70eaeea6325a420e581d69f57c4e6ee99426b40df
POOL_06278,6278,257,90,204,80,0.4812680115273775,0.43661971830985913,0.4589438649186183,0.0446482932175184,213,78.741757572,23130,16320,39450,0.21138760288065844,60.153508552285196,66.15350855228522,1.141892468994294,b72346c17353a0ae036fd8a1e92eb299e06ed60c350275d9c2b19071daf166d5
POOL_06279,6279,246,94,197,77,0.4470588235294118,0.43795620437956206,0.44250751395448695,0.009102619149849722,220,86.128232181,23124,15169,38293,0.20518797153635115,72.12514767952248,64.12514767952248,0.8599354663595562,005a0ff5f0e2730d933e4cba793dd5a3d00d84c268177be00ee9aa3bfd05c434
POOL_06281,6281,258,93,198,80,0.4700854700854701,0.4244604316546763,0.4472729508700732,0.045625038430793796,211,83.358304202,23994,15840,39834,0.2134452160493827,61.53800186704347,71.53800186704348,1.2907524394307737,2c32b8e3ea30e3e134abb554e7e077db90ec558074148c17d57579648857b0ac
POOL_06282,6282,263,90,201,77,0.49008498583569404,0.4460431654676259,0.46806407565165997,0.04404182036806814,208,87.051541507,23670,15477,39147,0.20976401748971193,60.65269328313621,76.65269328313622,0.9965173516889944,38f0ed698d2546a9c86e5e465e2e155d34f77535fa2deaa134e68071bffb0bfc
POOL_06283,6283,253,95,195,79,0.4540229885057471,0.4233576642335766,0.4386903263696619,0.030665324272170502,214,79.665066898,24035,15405,39440,0.21133401920438957,63.4954744790023,67.4954744790023,1.177762320457033,16cc8fcc2d39658e07846024b5f4f5dc7cc5dd2a1b9effecbb87b8026886e9f7
POOL_06284,6284,250,89,200,79,0.4749262536873156,0.4336917562724014,0.4543090049798585,0.041234497414914195,219,81.51168555,22250,15800,38050,0.20388588820301784,69.76489709824105,63.76489709824105,0.8356956949229176,01dde9f31e7e478636d4e4714ce4a4565d0a24b65008b003e6579c0047dea39b
POOL_06285,6285,261,94,206,77,0.4704225352112676,0.4558303886925795,0.46312646195192353,0.014592146518688065,212,88.89816016,24534,15862,40396,0.21645661865569274,61.278707611439614,69.27870761143964,0.8314043060914436,eeb05a0fc6db5ac329ad95ae5f4948329928f184071df0b0b95ab00bd3720d71
POOL_06286,6286,255,87,197,80,0.49122807017543857,0.4223826714801444,0.4568053708277915,0.06884539869529416,209,85.204922855,22185,15760,37945,0.2033232596021948,64.00105657720876,78.00105657720874,1.4704728076434366,52215db96928d18a3a3760baa56c7300b45bbfcda1610223e84ffb5620fa3ead
POOL_06287,6287,245,91,203,78,0.4583333333333333,0.44483985765124556,0.4515865954922894,0.013493475682087752,216,77.818448245,22295,15834,38129,0.20430919924554183,63.05599260859631,63.05599260859631,0.7636660416612742,1bedc0fabb2132f3a8a1e9bdd4e4bcd0fa9a810a432ab3a3578d7a71bdade159
POOL_06288,6288,245,87,199,80,0.4759036144578313,0.4265232974910394,0.45121345597443535,0.049380316966791904,212,87.51319617,21315,15920,37235,0.19951881858710563,67.35813343306988,75.35813343306987,1.4475265439345353,a695fd4fa9ee403666f32c8e9f219918ed768260332747a777d83329ddc92d5b
POOL_06293,6293,264,95,200,80,0.47075208913649025,0.42857142857142855,0.4496617588539594,0.0421806605650617,217,78.280102908,25080,16000,41080,0.22012174211248287,63.459673527924565,61.459673527924565,1.2723820258237708,b7b09a6fb04691bd7df425a6e18c38f7e6be78c18542c0eca9e18c95c7de05a2
POOL_06294,6294,259,88,204,77,0.49279538904899134,0.45195729537366547,0.4723763422113284,0.04083809367532587,214,81.973340213,22792,15708,38500,0.2062971536351166,63.623369617923565,67.62336961792354,0.5600508886402558,baca08c9a93121e4431b6529b9e31b2c3ab0526057f5265b74d8179fde792f3c
POOL_06295,6295,248,92,197,79,0.4588235294117647,0.427536231884058,0.44317988064791136,0.0312872975277067,207,89.359814823,22816,15563,38379,0.20564879115226337,62.064810765097114,80.06481076509709,1.4013081893074688,782ca71782f1b7ec2a8bf843fbafe0adecabd3108214a0e2e42186f871d6042c
POOL_06297,6297,257,94,196,78,0.46438746438746437,0.4306569343065693,0.44752219934701687,0.03373053008089505,216,86.589886844,24158,15288,39446,0.21136616941015088,68.85370403181832,68.85370403181832,0.8686545641941413,3f66f89efe2c76ba8504143ff83ca1451793d4d68f9f7c5852705ffdcad5d14c
POOL_06299,6299,252,92,199,77,0.46511627906976744,0.4420289855072464,0.4535726322885069,0.02308729356252104,213,75.51017493,23184,15323,38507,0.2063346622085048,61.03187641574563,67.03187641574561,0.8094585754309401,720dc5d626cec3d38964424ade1ccd62e6c080ed560dd07f64557da6f5bb6c57
POOL_06300,6300,249,88,194,77,0.47774480712166173,0.4317343173431734,0.45473956223241757,0.04601048977848832,208,77.356793582,21912,14938,36850,0.19745584705075445,60.92521172875091,76.92521172875092,1.304976565767787,f22cb626a789ddf518b5fedd1bdf89d9eecbf8954b5f3f8583b0afab4caacd20
POOL_06301,6301,260,93,201,79,0.4730878186968839,0.4357142857142857,0.4544010522055848,0.03737353298259816,214,84.743268192,24180,15879,40059,0.2146508487654321,63.803750532029454,67.80375053202945,0.8756453418792387,58e1f6bdc441e7cd6eeb86cefa2114c7f370c6d267438826f9d3f7e7fd08602d
POOL_06302,6302,255,91,198,78,0.47398843930635837,0.43478260869565216,0.4543855240010053,0.039205830610706205,218,88.436505496,23205,15444,38649,0.20709555041152264,72.47275260939651,68.47275260939651,0.694199603938189,df21c7e28cba580cfd625487cb9b2385d717788bacb36b15555850007468ce9e
POOL_06304,6304,244,88,201,79,0.46987951807228917,0.4357142857142857,0.4527969018932875,0.03416523235800345,213,85.897404849,21472,15879,37351,0.20014038923182442,65.9315932977479,71.9315932977479,1.1213371900675542,cefb0652e184526a623a15698f88645f0eb4f6661dbe7526484f3b9a349c99c3
POOL_06305,6305,255,93,195,77,0.46551724137931033,0.4338235294117647,0.4496703853955375,0.03169371196754561,220,78.51093024,23715,15015,38730,0.2075295781893004,70.28516661891771,62.285166618917714,0.7947686467052034,7be0861c7eac9df2335350ccdf6164d23fde834deaaa25db102e3953fb718133
POOL_06306,6306,260,91,205,80,0.48148148148148145,0.43859649122807015,0.4600389863547758,0.042884990253411304,216,82.204167545,23660,16400,40060,0.214656207133059,63.52159447493766,63.52159447493767,1.0490111430550557,f2dad46bc9227f1149d9aed60abfd962e03e7f78e7718f66b160f65f35b5cc75
POOL_06307,6307,250,95,198,78,0.4492753623188406,0.43478260869565216,0.44202898550724634,0.014492753623188415,210,89.590642154,23750,15444,39194,0.21001586076817558,63.22388808546985,75.22388808546984,1.165880329570955,b4100d9b6a481848dd8aa75eafb8162a4f02ba491d453b7b30eb00190b211227
POOL_06308,6308,252,90,196,79,0.47368421052631576,0.4254545454545455,0.4495693779904306,0.04822966507177029,211,87.744023502,22680,15484,38164,0.20449674211248287,66.52107654281146,76.52107654281147,1.1716644971653865,b1a450f7e5187a126d98bf76b86f0edc3be1c9de37119a771d0910530da36e56
POOL_06310,6310,258,87,200,78,0.4956521739130435,0.43884892086330934,0.4672505473881764,0.05680325304973416,215,76.664311588,22446,15600,38046,0.20386445473251028,65.20088215274981,67.20088215274981,0.8537470263469733,56d3e570ac5b484bbf6e6f1f15d09c5a9a74d7a82f462f7336c2054fd268ef7c
POOL_06313,6313,259,95,205,78,0.4632768361581921,0.44876325088339225,0.4560200435207922,0.014513585274799845,216,84.974095523,24605,15990,40595,0.21752293381344306,62.977453725182976,62.977453725182954,0.6825824118232336,771dc6cf5ac45f9cc10ddff3b35eb625a92bda4d43aacf0f72ed84d820112363
POOL_06314,6314,264,88,196,79,0.5,0.4254545454545455,0.46272727272727276,0.07454545454545453,219,88.667332828,23232,15484,38716,0.207454561042524,76.10784321190988,70.10784321190988,1.1337796915245728,2678e2baf5f8684349f1716b0e61649fc74a5d2a74460fa257256126e96c8617
POOL_06315,6315,254,92,202,77,0.4682080924855491,0.44802867383512546,0.45811838316033726,0.020179418650423664,212,81.280858219,23368,15554,38922,0.20855838477366256,60.330971355042486,68.3309713550425,0.5906080157046647,449c8ae661794c193d69ef1967099daf44fd0d8824477327edbd5111e20b9b97
POOL_06317,6317,262,91,197,79,0.48441926345609065,0.427536231884058,0.4559777476700743,0.05688303157203267,214,86.820714176,23842,15563,39405,0.21114647633744857,67.96091219656435,71.96091219656435,1.024256631341922,5b806f6514f4dc23683bda919d9a91400157392fafbfba08c10f7a94c02271e8
POOL_06318,6318,256,89,200,78,0.48405797101449277,0.43884892086330934,0.46145344593890103,0.04520905015118343,217,83.127476871,22784,15600,38384,0.20567558299039781,68.5517471958155,66.55174719581547,0.5410074000014298,fa8bd21be2ac3dcec4f07d657236062028afb10204a87e0c26ecb2acf3e4d36e
POOL_06319,6319,246,94,194,80,0.4470588235294118,0.41605839416058393,0.43155860884499786,0.031000429368827853,211,75.741002261,23124,15520,38644,0.2070687585733882,60.136132618139776,70.13613261813975,1.6076904375017198,ed4dd6a5fbc6c5cbfc6080fa868f259cc01ee0197460e062e870c12a008e85d8
POOL_06320,6320,245,89,206,77,0.46706586826347307,0.4558303886925795,0.4614481284780263,0.011235479570893547,214,89.128987491,21805,15862,37667,0.20183363340192043,65.92664567147199,69.92664567147199,0.8511136822868314,bc0b35ef927e169ea0227cca137331e38a5109fcc83de3bc475bf50a6dcc0991
POOL_06324,6324,253,88,198,80,0.4838709677419355,0.4244604316546763,0.4541656996983059,0.059410536087259214,216,83.589131534,22264,15840,38104,0.20417524005486967,69.15277354647534,69.15277354647534,1.196997300438075,28d89c218b13d1eddc3f855c7173a1e68dd5727ba067c3061530d3651f5d6c5b
POOL_06326,6326,258,90,194,79,0.4827586206896552,0.42124542124542125,0.4520020209675382,0.061513199444233946,213,79.895894229,23220,15326,38546,0.20654363854595337,65.57463841429146,71.57463841429146,1.145220869850761,d82329aa4dbf71d4550f7b5a7a2320a79c90558215c1971d82f6f0d07ceacb46
POOL_06327,6327,248,94,201,77,0.4502923976608187,0.4460431654676259,0.4481677815642223,0.004249232193192787,219,87.282368839,23312,15477,38789,0.20784572187928668,69.78759673140136,63.78759673140135,0.6700466142097576,d96ff42189792b4aed698437e0eda97db198bf4d0e5724b6d3253a88405102f0
POOL_06328,6328,246,87,195,78,0.4774774774774775,0.42857142857142855,0.45302445302445304,0.04890604890604894,218,80.819203555,21402,15210,36612,0.19618055555555555,72.02653219357205,68.02653219357205,1.054986516523942,4227aa54f0360752a7fc0e8474084a1cc7fbc7523e59fb2ae82f8f072e463773
POOL_06329,6329,257,92,202,80,0.47277936962750716,0.4326241134751773,0.45270174155134224,0.04015525615232984,212,88.205678165,23644,16160,39804,0.21328446502057613,63.797055290860015,71.79705529086002,1.2121337239138072,4031d12efb1a1d9ef9f8e8ddae2358d1600f86265521136d63079665956d8cfd
POOL_06330,6330,262,89,198,77,0.4928774928774929,0.44,0.46643874643874644,0.05287749287749288,209,84.51244086,23318,15246,38564,0.2066400891632373,62.27197814569649,76.2719781456965,0.9858193270428426,44ec4a7229261f70d2e36b3272bceb6f21cd372230fe03c11efc1e2d93f11d34
POOL_06333,6333,260,95,197,77,0.4647887323943662,0.43795620437956206,0.4513724683869641,0.026832528014804125,213,82.665822208,24700,15169,39869,0.21363275891632372,62.89111445146207,68.89111445146207,0.890491862922837,72633902926aad02200ce6587675855f684ee8d17c0752a1e8c75ce808bd1a28
POOL_06334,6334,254,88,207,80,0.4853801169590643,0.4425087108013937,0.463944413880229,0.0428714061576706,210,86.359059513,22352,16560,38912,0.2085048010973937,60.168758094723465,72.16875809472344,1.3204598578486944,6d3384619deb4510d78d7f30296e6f9503f403f5c43617b9b8f3b2a20ed3a5f6
POOL_06335,6335,244,93,200,78,0.44807121661721067,0.43884892086330934,0.44346006874026,0.009222295753901322,217,78.972584903,22692,15600,38292,0.20518261316872427,64.88655481237541,62.88655481237541,0.8464891050704624,503d448319ccca9232ae03fcf7e209c8b0969e6f46db825843714283ff07af05
POOL_06337,6337,254,92,200,78,0.4682080924855491,0.43884892086330934,0.45352850667442923,0.029359171622239777,212,86.012818515,23368,15600,38968,0.20880486968449932,63.53023846585781,71.53023846585782,0.7555271005438525,b063bbb5998677073463226b4eaef5f9fc98267f1fb0161062861daa76dc7edc
POOL_06338,6338,260,90,203,79,0.4857142857142857,0.4397163120567376,0.46271529888551166,0.0459979736575481,209,89.70605582,23400,16037,39437,0.21131794410150892,62.2986900182031,76.29869001820308,1.1492959644510157,1314f9eaf11ba6ff7b6a71087fac65f854ba6cddcf70f27717a936247140586d
POOL_06339,6339,249,94,197,77,0.4518950437317784,0.43795620437956206,0.44492562405567027,0.013938839352216348,216,82.31958121,23406,15169,38575,0.20669903120713307,66.23822129969405,66.23822129969406,0.779154054590137,6854e45d1d720376ac9d98ec3be749eff3f106f5835b297fea820ce47de6ae3d
POOL_06340,6340,252,91,198,77,0.46938775510204084,0.44,0.4546938775510204,0.029387755102040836,217,80.472962558,22932,15246,38178,0.20457175925925927,67.49319609221544,65.49319609221544,0.5476930712833609,d035e1c861c297acf70bb2e6f033bf59db85078b77a82a6e73129f4e658577e5
POOL_06342,6342,257,89,195,78,0.48554913294797686,0.42857142857142855,0.45706028075970273,0.05697770437654831,207,84.166199863,22873,15210,38083,0.20406271433470508,61.54087613216711,79.54087613216711,1.231650233257005,0d92f65917d04323b8d5d074c7ff4a170b6062b9084b4349a71beda8590145f7
POOL_06343,6343,246,93,202,80,0.45132743362831856,0.4326241134751773,0.44197577355174794,0.018703320153141245,214,76.779725253,22878,16160,39038,0.20917995541838136,60.02888351938624,64.02888351938626,1.2830315715235416,37f09fec5f4a16ca38de29224ecfb51617888e552bfd79be9c0aaa0ddf6bdcdd
POOL_06344,6344,248,89,194,80,0.47181008902077154,0.41605839416058393,0.44393424159067774,0.055751694860187606,216,85.089509189,22072,15520,37592,0.20143175582990397,71.43205087819581,71.43205087819578,1.3758794045192706,330769a455273244e11cbd4881128dcead3a9ff0ef7d04ffe92eb73504b85de6
POOL_06347,6347,253,91,204,79,0.47093023255813954,0.4416961130742049,0.45631317281617223,0.029234119483934617,220,88.782746494,23023,16116,39139,0.20972115054869683,71.68390056885501,63.68390056885502,0.8005587144149232,867a04d9488810d96f465ac1f7bfe83ac9e87004a137a367cf2fa321e256d47d
POOL_06348,6348,250,88,202,78,0.47928994082840237,0.44285714285714284,0.4610735418427726,0.036432797971259534,215,86.936127841,22000,15756,37756,0.20231052812071332,68.05985447577929,70.0598544757793,0.735702040675775,cc9e0991fd4f9d3db720707c7c62dd1287e67566f03b46c83764f79f1b296aa2
