geometry_id,sample_index,direct_clearance_nm,periodic_image_clearance_nm,global_minimum_clearance_nm,cell_containment_pass,overlap_or_touching_pass,nearest_object_image_pair,geometry_hash_sha256,validity
POOL_08475,8475,67.17956155051442,67.17956155051442,67.17956155051442,True,True,"{""distance_nm"": 67.17956155051442, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-37.33427800232002, 61.0], ""point_b_nm"": [-37.334278002320026, -6.17956155051442], ""touch_or_overlap"": false}",4aa121bef8f2e29117d9c22148cbea764ad5a89056473b1c68f757b47d60ae19,PASS
POOL_08476,8476,68.50403584251643,64.5040358425164,64.5040358425164,True,True,"{""distance_nm"": 64.5040358425164, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [34.479551026012416, 154.5], ""point_b_nm"": [34.479551026012416, 219.0040358425164], ""touch_or_overlap"": false}",6c694e8c195e7a4a7a6b132e6c8dc38eb2e25ebd8818234361b62d8fee7e13af,PASS
POOL_08479,8479,66.52311741039266,70.52311741039267,66.52311741039266,True,True,"{""distance_nm"": 66.52311741039266, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-27.801424108931087, 60.5], ""point_b_nm"": [-27.80142410893108, -6.023117410392663], ""touch_or_overlap"": false}",122f793058847bbe5b18bb55e3e95b1211f7f099a73256ab3cf8ebddcc740ed6,PASS
POOL_08480,8480,66.40475738019126,66.40475738019126,66.40475738019126,True,True,"{""distance_nm"": 66.40475738019126, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.152552184621868, 62.5], ""point_b_nm"": [-21.15255218462186, -3.9047573801912554], ""touch_or_overlap"": false}",b9a7e61e38fcdd26d8ffae94516998c388e735154943805c529cd8b0d5a0e8b3,PASS
POOL_08482,8482,67.42217870850291,73.42217870850291,67.42217870850291,True,True,"{""distance_nm"": 67.42217870850291, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-28.469703949359484, 62.0], ""point_b_nm"": [-28.46970394935949, -5.422178708502909], ""touch_or_overlap"": false}",a05a76fbb36600863271a8c3be0ee990b6f02a7bdefdc12cf6b5fde6197b5ac2,PASS
POOL_08486,8486,64.13823406717724,74.13823406717725,64.13823406717724,True,True,"{""distance_nm"": 64.13823406717724, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-38.557497857703765, 60.5], ""point_b_nm"": [-38.55749785770376, -3.638234067177243], ""touch_or_overlap"": false}",4bad84c52fc69644c8c840d8b25cc55346c7ac030698077dcf1bc6e555aeb5b0,PASS
POOL_08487,8487,68.13567034237462,64.13567034237465,64.13567034237465,True,True,"{""distance_nm"": 64.13567034237465, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [24.564805801947116, 156.0], ""point_b_nm"": [24.564805801947095, 220.13567034237465], ""touch_or_overlap"": false}",f2378659a6a24befd2223da0bbb7fcb5fa65c4b504a27057ba64ba2c13b62026,PASS
POOL_08488,8488,71.39393372646242,65.39393372646242,65.39393372646242,True,True,"{""distance_nm"": 65.39393372646242, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [33.589924550724135, 153.5], ""point_b_nm"": [33.58992455072413, 218.89393372646242], ""touch_or_overlap"": false}",57320239a554a912441492e118641e350fed6da90614c4fa53a755dd20d7bf48,PASS
POOL_08491,8491,63.869652842733075,65.86965284273307,63.869652842733075,True,True,"{""distance_nm"": 63.869652842733075, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-27.58624925690947, 60.0], ""point_b_nm"": [-27.586249256909475, -3.8696528427330747], ""touch_or_overlap"": false}",e5943b098600c6ee0887acf66af0149d6e352c51eddb80e16f046a17191359d7,PASS
POOL_08492,8492,72.34718834783725,70.34718834783723,70.34718834783723,True,True,"{""distance_nm"": 70.34718834783723, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [30.63762912117079, 153.0], ""point_b_nm"": [30.63762912117079, 223.34718834783723], ""touch_or_overlap"": false}",fc33777086d4f02417cd84e1066f436b1b2073270f9edb8398d293139a2c3fc8,PASS
POOL_08495,8495,65.04299251860574,69.04299251860576,65.04299251860574,True,True,"{""distance_nm"": 65.04299251860574, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-36.39855231291662, 61.0], ""point_b_nm"": [-36.39855231291662, -4.042992518605748], ""touch_or_overlap"": false}",eb7ecd346d11759c1b712a32cfe3a35a9a18544637b960cf3bf7f4034d4989e9,PASS
POOL_08496,8496,63.12738431953713,73.12738431953713,63.12738431953713,True,True,"{""distance_nm"": 63.12738431953713, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-16.45013969601453, 62.0], ""point_b_nm"": [-16.450139696014546, -1.127384319537125], ""touch_or_overlap"": false}",fddd7a58ba1d12e4c100942e1f1d1bd427b316a1747a7098c536d17a29b72d27,PASS
POOL_08497,8497,67.2204804698578,65.22048046985779,65.22048046985779,True,True,"{""distance_nm"": 65.22048046985779, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [28.443484430756584, 154.0], ""point_b_nm"": [28.443484430756584, 219.2204804698578], ""touch_or_overlap"": false}",5abed8770a2176b8d7556674583fe0fc791b797c6d10168861a42d526b974b66,PASS
POOL_08498,8498,68.71822739553792,72.71822739553792,68.71822739553792,True,True,"{""distance_nm"": 68.71822739553792, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-36.650843246813565, 62.5], ""point_b_nm"": [-36.65084324681356, -6.218227395537929], ""touch_or_overlap"": false}",6e16a683ca4701e3e5c5d7e4caa1e0d3f2984ce83aded3b9973a99ba2ed0f71d,PASS
POOL_08500,8500,63.7847364674933,69.7847364674933,63.7847364674933,True,True,"{""distance_nm"": 63.7847364674933, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-25.693945723655986, 61.5], ""point_b_nm"": [-25.693945723655993, -2.2847364674933033], ""touch_or_overlap"": false}",cf8e4677c5a547e32ac2e32fe77fb1086d1cf9a8efa5b469494a7fe5caf70de5,PASS
POOL_08501,8501,74.45160096718556,68.45160096718556,68.45160096718556,True,True,"{""distance_nm"": 68.45160096718556, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [39.88243028161169, 157.0], ""point_b_nm"": [39.882430281611704, 225.45160096718556], ""touch_or_overlap"": false}",b222dc1fa2242f7614798de919c74880d4935d7479620f5f3374711c377ad562,PASS
POOL_08502,8502,67.69335401443443,67.69335401443442,67.69335401443442,True,True,"{""distance_nm"": 67.69335401443442, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [31.72339205132228, 152.0], ""point_b_nm"": [31.723392051322268, 219.69335401443442], ""touch_or_overlap"": false}",915200b2a2ce3b31f7c1cfe0777a816703def9feba186fc1c3c0b9eca83e251d,PASS
POOL_08505,8505,62.5254961302245,64.5254961302245,62.5254961302245,True,True,"{""distance_nm"": 62.5254961302245, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-14.040264720606686, 60.5], ""point_b_nm"": [-14.040264720606682, -2.025496130224493], ""touch_or_overlap"": false}",7f541372eebcd8a405d9fb92a6f95cf2d1d3a9783b59aa85f9ef1d76b71a8091,PASS
POOL_08506,8506,68.58400183395487,64.58400183395486,64.58400183395486,True,True,"{""distance_nm"": 64.58400183395486, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [21.030961283077986, 152.5], ""point_b_nm"": [21.03096128307799, 217.08400183395486], ""touch_or_overlap"": false}",d667eb9eb06c3ba635e149f6db582b72acd9f6146c9806be623f1536fd2c5b9a,PASS
POOL_08507,8507,66.71256639372193,74.71256639372191,66.71256639372193,True,True,"{""distance_nm"": 66.71256639372193, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.62299106086371, 60.0], ""point_b_nm"": [-33.622991060863704, -6.712566393721922], ""touch_or_overlap"": false}",a509794c312c0a33c4d7f62e0289f0cd1e9a10fca1c26e9d74a7c2ceb5495833,PASS
POOL_08508,8508,65.34797150339057,77.34797150339057,65.34797150339057,True,True,"{""distance_nm"": 65.34797150339057, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-36.761653383896146, 61.0], ""point_b_nm"": [-36.761653383896146, -4.347971503390565], ""touch_or_overlap"": false}",0464a52d3373bd6cd58ef9bd7c72f6e4953fa8b75893ddfcc7f1da0b8cc896e9,PASS
POOL_08510,8510,70.51058932596521,62.510589325965185,62.510589325965185,True,True,"{""distance_nm"": 62.510589325965185, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [17.640931598612866, 155.5], ""point_b_nm"": [17.640931598612873, 218.01058932596519], ""touch_or_overlap"": false}",a98024a6b6a405d51532b0371eabb50d267337928ad9df37d589b8477e0d0969,PASS
POOL_08512,8512,63.89676019431978,77.8967601943198,63.89676019431978,True,True,"{""distance_nm"": 63.89676019431978, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.678399334549454, 59.5], ""point_b_nm"": [-34.678399334549454, -4.396760194319786], ""touch_or_overlap"": false}",04ebc9388957742872a8f0860ae34abbdf294f4c1763bce496339a4d06938854,PASS
POOL_08513,8513,61.64948120039104,61.64948120039105,61.64948120039104,True,True,"{""distance_nm"": 61.64948120039104, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.905846558734126, 61.0], ""point_b_nm"": [-21.90584655873414, -0.6494812003910377], ""touch_or_overlap"": false}",ab613643e2e78ec11d1248b093badeef900de25e8c978504b637f4f400a936bb,PASS
POOL_08514,8514,68.75753560414712,62.75753560414714,62.75753560414714,True,True,"{""distance_nm"": 62.75753560414714, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [13.956674356591236, 153.5], ""point_b_nm"": [13.956674356591243, 216.25753560414714], ""touch_or_overlap"": false}",a4c351885c84394c1d17f7045a872ef97f32c9c4200649bdbb08478b74d2ab75,PASS
POOL_08517,8517,64.21027495897964,68.21027495897965,64.21027495897964,True,True,"{""distance_nm"": 64.21027495897964, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-17.881071023582763, 60.5], ""point_b_nm"": [-17.88107102358275, -3.7102749589796398], ""touch_or_overlap"": false}",6262ecac36e4e5b4530381166e12848bae34e0a8462ed0807a8b620622ef1162,PASS
POOL_08519,8519,63.56628685353219,73.56628685353218,63.56628685353219,True,True,"{""distance_nm"": 63.56628685353219, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-37.87483302615982, 58.0], ""point_b_nm"": [-37.87483302615983, -5.566286853532194], ""touch_or_overlap"": false}",c018ad3144c4eb1357d4f1864364b0107b30ec9f19e1164d49204d3ae0117e54,PASS
POOL_08520,8520,62.091573377727464,68.09157337772746,62.091573377727464,True,True,"{""distance_nm"": 62.091573377727464, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-18.699729691305564, 63.0], ""point_b_nm"": [-18.699729691305567, 0.9084266222725352], ""touch_or_overlap"": false}",aa0fbcfe18a8460cb058ffeaf53dfd34a46bdc2dfedb2d32289dfc5216903d3c,PASS
POOL_08521,8521,73.32203911911586,65.32203911911583,65.32203911911583,True,True,"{""distance_nm"": 65.32203911911583, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [33.53013915846873, 155.5], ""point_b_nm"": [33.53013915846873, 220.82203911911583], ""touch_or_overlap"": false}",e09576673297c7899fc113212d983d15f2a5360c39b2b5526b535e2c17c3f4bb,PASS
POOL_08522,8522,66.94575254490037,66.94575254490036,66.94575254490036,True,True,"{""distance_nm"": 66.94575254490036, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [26.261365903124585, 152.5], ""point_b_nm"": [26.261365903124577, 219.44575254490036], ""touch_or_overlap"": false}",e3f273884a11d6dea90140cd3dc7355c7800eb96be212fb28352804e1cadd428,PASS
POOL_08525,8525,64.3568364471301,60.35683644713009,60.35683644713009,True,True,"{""distance_nm"": 60.35683644713009, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [29.387562522072386, 156.5], ""point_b_nm"": [29.38756252207238, 216.8568364471301], ""touch_or_overlap"": false}",ec8dba5b2b362beeec7d060e3979f739886267af94254e6f77c7c38f4d3db12d,PASS
POOL_08526,8526,71.95468341187345,73.95468341187348,71.95468341187345,True,True,"{""distance_nm"": 71.95468341187345, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-36.80047909956858, 63.5], ""point_b_nm"": [-36.80047909956857, -8.454683411873447], ""touch_or_overlap"": false}",0fca43a7ce4c9de808efa6179322b180d37993e0b4cf39fbf4bf337f0b1b5b10,PASS
POOL_08530,8530,60.76207292355665,76.76207292355664,60.76207292355665,True,True,"{""distance_nm"": 60.76207292355665, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-23.588265453649868, 59.0], ""point_b_nm"": [-23.58826545364989, -1.7620729235566532], ""touch_or_overlap"": false}",bb80548c3bd69b9f0285caff818348be0b6591fd7f3e23f00b6c16258161c8dd,PASS
POOL_08531,8531,64.69840520726216,68.69840520726217,64.69840520726216,True,True,"{""distance_nm"": 64.69840520726216, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.913253896696745, 59.5], ""point_b_nm"": [-34.91325389669675, -5.198405207262159], ""touch_or_overlap"": false}",463b0cfc5b557fd3cb775240311239088aedf1266d1244a9611692d21ae055ec,PASS
POOL_08532,8532,71.37633117296446,65.37633117296446,65.37633117296446,True,True,"{""distance_nm"": 65.37633117296446, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [38.16751141549443, 154.0], ""point_b_nm"": [38.16751141549444, 219.37633117296446], ""touch_or_overlap"": false}",e87e8c115b2c7dd3bb231bffc8af8a9da44907d068e1ef0c2e7aa26e836efbac,PASS
POOL_08533,8533,62.66295210924045,68.66295210924045,62.66295210924045,True,True,"{""distance_nm"": 62.66295210924045, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-26.0454887712269, 60.0], ""point_b_nm"": [-26.045488771226918, -2.6629521092404476], ""touch_or_overlap"": false}",05cfbd7e9024d1d66c66598a340f772efb326767aeac86b9380b69f64ffd5851,PASS
POOL_08535,8535,70.01905423804368,70.01905423804365,70.01905423804365,True,True,"{""distance_nm"": 70.01905423804365, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [33.280317588370295, 153.5], ""point_b_nm"": [33.280317588370316, 223.51905423804365], ""touch_or_overlap"": false}",471b1b70d6b82de46f191a128e8e5d6eb0b46dc831f1b924f7165e80f4f4bc64,PASS
POOL_08536,8536,60.45080036046221,64.45080036046221,60.45080036046221,True,True,"{""distance_nm"": 60.45080036046221, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-13.706584448917468, 61.5], ""point_b_nm"": [-13.706584448917475, 1.0491996395377896], ""touch_or_overlap"": false}",ce56642e1872115265d1f4cdc87bc80c43098bb11a60e9abef3043f75a4f4fbe,PASS
POOL_08538,8538,60.575694805719095,72.57569480571908,60.575694805719095,True,True,"{""distance_nm"": 60.575694805719095, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.611643623253656, 61.0], ""point_b_nm"": [-34.61164362325365, 0.42430519428090774], ""touch_or_overlap"": false}",636449c58718f0ba239932ffb2ce45fbec587df2ac0b4af604013e2a930e6ed3,PASS
POOL_08539,8539,65.12348630840162,63.123486308401624,63.123486308401624,True,True,"{""distance_nm"": 63.123486308401624, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [20.415444207863374, 155.0], ""point_b_nm"": [20.415444207863374, 218.12348630840162], ""touch_or_overlap"": false}",ea6758d09cc53b2936e2c3419069c5795f5fffa46f93a722ab0e0ca926c5b17a,PASS
POOL_08540,8540,69.30865276247663,71.30865276247661,69.30865276247663,True,True,"{""distance_nm"": 69.30865276247663, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-24.169785886100073, 64.0], ""point_b_nm"": [-24.169785886100076, -5.308652762476622], ""touch_or_overlap"": false}",b8d8f3ef5819f8ee4b4ae567235f18a76c2f7e146f8604d84ca9a685e7cafa37,PASS
POOL_08541,8541,61.2453024753153,75.24530247531527,61.2453024753153,True,True,"{""distance_nm"": 61.2453024753153, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-38.039210450007005, 58.5], ""point_b_nm"": [-38.03921045000701, -2.7453024753152975], ""touch_or_overlap"": false}",3892c30dd3486166eafdac0190a97be63854ed6daed9a96a198a92f7e035c2cf,PASS
POOL_08542,8542,65.62488084601934,73.62488084601932,65.62488084601934,True,True,"{""distance_nm"": 65.62488084601934, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-30.078399182174607, 61.5], ""point_b_nm"": [-30.07839918217461, -4.124880846019337], ""touch_or_overlap"": false}",e5ed1bb5ffe8c78de62ef17464fda49002cc6da3147a6f7be3372e297b79ca91,PASS
POOL_08544,8544,72.39931765497181,70.39931765497181,70.39931765497181,True,True,"{""distance_nm"": 70.39931765497181, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [38.456495281937805, 152.0], ""point_b_nm"": [38.45649528193781, 222.3993176549718], ""touch_or_overlap"": false}",10dc3e745f0299477b28c615f74872cb7c5c3b6908ca66a14e31b81d20af89da,PASS
POOL_08545,8545,62.40166294380847,74.40166294380845,62.40166294380847,True,True,"{""distance_nm"": 62.40166294380847, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-24.65315207872004, 59.0], ""point_b_nm"": [-24.65315207872006, -3.401662943808465], ""touch_or_overlap"": false}",bf07928db7e11eabac6940dad769b62866aebb4df4a6d979c30a8920fb164766,PASS
POOL_08547,8547,65.24688400898657,69.24688400898657,65.24688400898657,True,True,"{""distance_nm"": 65.24688400898657, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-30.488577961580404, 60.0], ""point_b_nm"": [-30.48857796158039, -5.246884008986571], ""touch_or_overlap"": false}",0ab61e14ac137e80552e16ed842102f2b6531b1ac1754dae3b0435e21dfcea07,PASS
POOL_08548,8548,71.75511441122248,65.75511441122248,65.75511441122248,True,True,"{""distance_nm"": 65.75511441122248, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [27.80248651697491, 155.0], ""point_b_nm"": [27.802486516974902, 220.75511441122248], ""touch_or_overlap"": false}",f88fdd747e9e9cce765a1b7392f9b4315afccf644c619d6ae527287a20190af7,PASS
POOL_08552,8552,65.47624521306192,67.4762452130619,65.47624521306192,True,True,"{""distance_nm"": 65.47624521306192, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-23.027395216417744, 63.0], ""point_b_nm"": [-23.02739521641776, -2.4762452130619117], ""touch_or_overlap"": false}",c4f3981e42784a8ebd62fea748fcfc1cf7ce3696db83d0ec0d25f9715e280e70,PASS
POOL_08557,8557,60.204841101964696,72.20484110196469,60.204841101964696,True,True,"{""distance_nm"": 60.204841101964696, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-26.95950647418462, 59.0], ""point_b_nm"": [-26.95950647418464, -1.2048411019646945], ""touch_or_overlap"": false}",f21390ee9fc61998c8c1c77aa224e6e856278c9dff7f85b8b658fefe6ac72625,PASS
POOL_08558,8558,64.75544216013064,70.75544216013063,64.75544216013064,True,True,"{""distance_nm"": 64.75544216013064, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-31.99705105865027, 61.5], ""point_b_nm"": [-31.997051058650264, -3.2554421601306474], ""touch_or_overlap"": false}",278037de94d3b9532e97643e36cc93af926db648d37255d5346ddbec24ded4ea,PASS
POOL_08559,8559,68.2425390137897,62.242539013789695,62.242539013789695,True,True,"{""distance_nm"": 62.242539013789695, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [20.109618362397043, 157.0], ""point_b_nm"": [20.10961836239705, 219.2425390137897], ""touch_or_overlap"": false}",4d5ebbfde147475973f84ad8c28f6ea25b6fd9d20fc97758656d3cc96a4dde79,PASS
POOL_08562,8562,70.21313279608475,62.21313279608475,62.21313279608475,True,True,"{""distance_nm"": 62.21313279608475, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [24.364702484972014, 154.0], ""point_b_nm"": [24.364702484972014, 216.21313279608475], ""touch_or_overlap"": false}",f4fdc54dfc727ed8e3ed9272d9d3e4cab8673bdbf75ae37caf7b59e733d4245f,PASS
POOL_08563,8563,68.71238943299856,74.71238943299858,68.71238943299856,True,True,"{""distance_nm"": 68.71238943299856, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-39.28798301045077, 60.5], ""point_b_nm"": [-39.287983010450766, -8.212389432998565], ""touch_or_overlap"": false}",5f528ba699c178684025255a61ecdce10b823453365ba1dd6348caeb2200193b,PASS
POOL_08564,8564,64.01793357859397,80.01793357859398,64.01793357859397,True,True,"{""distance_nm"": 64.01793357859397, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-35.561275675714256, 60.5], ""point_b_nm"": [-35.561275675714256, -3.5179335785939734], ""touch_or_overlap"": false}",176dcf131b7b5c01743d3d95f95fbda19325ba7edfe16fd380cc106eabdd0666,PASS
POOL_08565,8565,61.997089032882215,63.9970890328822,61.997089032882215,True,True,"{""distance_nm"": 61.997089032882215, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-20.775565782811967, 62.0], ""point_b_nm"": [-20.775565782811967, 0.0029109671177875995], ""touch_or_overlap"": false}",052144c458769f4c6fb59534aad565ca0833fcf767cf681c13e83d1a3aea9823,PASS
POOL_08566,8566,69.40100519872304,65.40100519872303,65.40100519872303,True,True,"{""distance_nm"": 65.40100519872303, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [16.421001229027155, 153.5], ""point_b_nm"": [16.421001229027148, 218.90100519872303], ""touch_or_overlap"": false}",26baab2c3c4f14d1c14a16aadd2d563797ac0ad507926e2cc2b38dd3281f8602,PASS
POOL_08567,8567,61.49592344043288,69.49592344043288,61.49592344043288,True,True,"{""distance_nm"": 61.49592344043288, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-28.36198263506452, 59.5], ""point_b_nm"": [-28.361982635064518, -1.9959234404328798], ""touch_or_overlap"": false}",6dcb1b9f97098267788be97139df5831774226b14de977abe2284ab8d0b27b3d,PASS
POOL_08568,8568,65.99001291881396,71.99001291881396,65.99001291881396,True,True,"{""distance_nm"": 65.99001291881396, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-16.738953418116807, 62.5], ""point_b_nm"": [-16.738953418116825, -3.490012918813962], ""touch_or_overlap"": false}",b780ce6d64047194cd560357d95aedfeb58f740ff0dcb809806a3b147ee1074a,PASS
POOL_08569,8569,68.92259698497672,62.922596984976735,62.922596984976735,True,True,"{""distance_nm"": 62.922596984976735, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [30.532303952755456, 156.0], ""point_b_nm"": [30.532303952755466, 218.92259698497674], ""touch_or_overlap"": false}",b0673fcc753e1734238bf68d1d89723c4392c60acd2d884dab87fe799921b07f,PASS
POOL_08570,8570,71.6155650188899,71.6155650188899,71.6155650188899,True,True,"{""distance_nm"": 71.6155650188899, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-36.68765573712085, 63.0], ""point_b_nm"": [-36.68765573712085, -8.615565018889889], ""touch_or_overlap"": false}",82917714f895a0bb0832b6ff085551734a8088b64f2209aef21f514d3baa8038,PASS
POOL_08573,8573,69.98418262788374,67.98418262788374,67.98418262788374,True,True,"{""distance_nm"": 67.98418262788374, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [33.493824436565745, 155.5], ""point_b_nm"": [33.493824436565745, 223.48418262788374], ""touch_or_overlap"": false}",da2c936ad2d48c201284f666b91fc467991dd2f8372152c210f594dbf3493460,PASS
POOL_08574,8574,63.510510635844106,67.5105106358441,63.510510635844106,True,True,"{""distance_nm"": 63.510510635844106, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-26.87934459017137, 63.5], ""point_b_nm"": [-26.87934459017137, -0.01051063584410361], ""touch_or_overlap"": false}",1da41d5a294f2ddc791b9a7de9378295389ee05390cf8ca2e26e8446be08c95f,PASS
POOL_08577,8577,61.21626284944226,67.21626284944224,61.21626284944226,True,True,"{""distance_nm"": 61.21626284944226, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-14.531075869094579, 59.0], ""point_b_nm"": [-14.531075869094568, -2.2162628494422556], ""touch_or_overlap"": false}",0f542d518c75988a6311cd94f2b766806ba827766c7687579ab62a87bafa33db,PASS
