spectral_peak_nm,spectral_FWHM_nm,T450,T448,T453,max_transmission_angle_450_deg,strict_normal,near_normal,angular_FWHM_450_deg,spectral_boundary_clipped,stopband_left_nm,stopband_right_nm,energy_residual_max,angle_symmetry_error_max,secondary_peak_ratio,sequence_json,candidate_id,scan_mode,sample_id,sample_index,spectral_target_pass,angular_target_pass,combined_pass,error_bound_nm,layer_errors_json
448.01999999999384,7.815145854463651,0.649579383350261,0.8148383893228632,0.3235774114364599,0.0,True,True,22.936249526270753,False,440.39999999999884,456.39999999999793,7.771561172376096e-16,0.0,0.0,"[[""L"",84],[""H"",40],[""L"",74],[""H"",48],[""L"",83],[""H"",50],[""L"",154],[""H"",41],[""L"",77],[""H"",40],[""L"",76],[""H"",47],[""L"",78]]",EX_N3_L79_H45_C156,independent_layer_5nm,independent_layer_5nm_EX_N3_L79_H45_C156_0095,95,True,True,True,5,"[5,-5,-5,3,4,5,-2,-4,-2,-5,-3,2,-1]"
452.7599999999936,7.837747341954298,0.5474755951629441,0.3254679602822719,0.8220587386270835,-11.0,False,False,34.21177212160102,False,444.9999999999986,460.99999999999767,8.881784197001252e-16,0.0,0.0,"[[""L"",82],[""H"",46],[""L"",78],[""H"",50],[""L"",79],[""H"",40],[""L"",161],[""H"",45],[""L"",80],[""H"",45],[""L"",83],[""H"",46],[""L"",82]]",EX_N3_L79_H45_C156,independent_layer_5nm,independent_layer_5nm_EX_N3_L79_H45_C156_0096,96,False,False,False,5,"[3,1,-1,5,0,-5,5,0,1,0,4,1,3]"
447.99999999999386,7.666283590474393,0.6518056160000069,0.8287073626737157,0.31448448309674715,0.0,True,True,22.366242847066935,False,440.39999999999884,455.99999999999795,1.3322676295501878e-15,0.0,0.0,"[[""L"",75],[""H"",42],[""L"",76],[""H"",47],[""L"",83],[""H"",49],[""L"",154],[""H"",41],[""L"",76],[""H"",41],[""L"",83],[""H"",49],[""L"",74]]",EX_N3_L79_H45_C156,independent_layer_5nm,independent_layer_5nm_EX_N3_L79_H45_C156_0097,97,False,True,False,5,"[-4,-3,-3,2,4,4,-2,-4,-3,-4,4,4,-5]"
461.05999999999307,8.194515721183791,0.09097649768451635,0.06659458590406508,0.15888714129439796,-22.0,False,False,8.19877934283003,False,453.1999999999981,469.79999999999717,5.551115123125783e-16,0.0,0.0,"[[""L"",79],[""H"",49],[""L"",78],[""H"",47],[""L"",76],[""H"",49],[""L"",161],[""H"",44],[""L"",83],[""H"",46],[""L"",83],[""H"",40],[""L"",82]]",EX_N3_L79_H45_C156,independent_layer_5nm,independent_layer_5nm_EX_N3_L79_H45_C156_0098,98,False,False,False,5,"[0,4,-1,2,-3,4,5,-1,4,1,4,-5,3]"
453.39999999999355,7.946753795914901,0.4641479972508878,0.27872530281429947,0.8035291571339322,-12.0,False,False,36.606732624120376,False,445.59999999999854,461.7999999999976,6.661338147750939e-16,0.0,0.0,"[[""L"",76],[""H"",48],[""L"",79],[""H"",49],[""L"",77],[""H"",50],[""L"",151],[""H"",47],[""L"",80],[""H"",43],[""L"",82],[""H"",44],[""L"",81]]",EX_N3_L79_H45_C156,independent_layer_5nm,independent_layer_5nm_EX_N3_L79_H45_C156_0099,99,False,False,False,5,"[-3,3,0,4,-2,5,-5,2,1,-2,3,-1,2]"
441.1399999999943,7.276663113624522,0.12840676990121314,0.19030695868052402,0.08009230160062791,0.0,True,True,28.158752887777357,False,433.7999999999992,448.79999999999836,8.881784197001252e-16,0.0,0.0,"[[""L"",84],[""H"",50],[""L"",83],[""H"",48],[""L"",79],[""H"",41],[""L"",154],[""H"",41],[""L"",83],[""H"",45],[""L"",75],[""H"",46],[""L"",80]]",EX_N3_L79_H45_C156,independent_layer_5nm,independent_layer_5nm_EX_N3_L79_H45_C156_0100,100,False,True,False,5,"[5,5,4,3,0,-4,-2,-4,4,0,-4,1,1]"
437.5599999999945,7.041565113493846,0.07174907248834156,0.09569425332420353,0.05040241302881694,0.0,True,True,32.88472179849496,False,430.5999999999994,444.9999999999986,8.881784197001252e-16,0.0,0.0,"[[""L"",75],[""H"",41],[""L"",84],[""H"",40],[""L"",75],[""H"",43],[""L"",151],[""H"",43],[""L"",84],[""H"",41],[""L"",81],[""H"",45],[""L"",81]]",EX_N3_L79_H45_C156,independent_layer_5nm,independent_layer_5nm_EX_N3_L79_H45_C156_0101,101,False,True,False,5,"[-4,-4,5,-5,-4,-2,-5,-2,5,-4,2,0,2]"
453.87999999999346,7.931109746716913,0.41825767853836915,0.2494207259258489,0.798599712808606,-13.0,False,False,37.19504835355231,False,446.1999999999985,462.3999999999976,1.1102230246251565e-15,0.0,0.0,"[[""L"",79],[""H"",44],[""L"",82],[""H"",48],[""L"",80],[""H"",47],[""L"",160],[""H"",40],[""L"",82],[""H"",46],[""L"",79],[""H"",40],[""L"",76]]",EX_N3_L79_H45_C156,independent_layer_5nm,independent_layer_5nm_EX_N3_L79_H45_C156_0102,102,False,False,False,5,"[0,-1,3,3,1,2,4,-5,3,1,0,-5,-3]"
445.039999999994,7.440435753793736,0.30719068770184976,0.5080127909509802,0.16167059078066603,0.0,True,True,23.969284847178745,False,437.799999999999,452.9999999999981,6.661338147750939e-16,0.0,0.0,"[[""L"",77],[""H"",46],[""L"",76],[""H"",45],[""L"",79],[""H"",50],[""L"",151],[""H"",43],[""L"",74],[""H"",44],[""L"",79],[""H"",40],[""L"",78]]",EX_N3_L79_H45_C156,independent_layer_5nm,independent_layer_5nm_EX_N3_L79_H45_C156_0103,103,False,True,False,5,"[-2,1,-3,0,0,5,-5,-2,-5,-1,0,-5,-1]"
435.7599999999946,6.807162312151888,0.057640217915952884,0.07351999847208956,0.042702260818987536,0.0,True,True,36.63711970194189,False,428.9999999999995,442.9999999999987,5.551115123125783e-16,0.0,0.0,"[[""L"",83],[""H"",49],[""L"",77],[""H"",40],[""L"",74],[""H"",40],[""L"",151],[""H"",46],[""L"",81],[""H"",41],[""L"",81],[""H"",47],[""L"",80]]",EX_N3_L79_H45_C156,independent_layer_5nm,independent_layer_5nm_EX_N3_L79_H45_C156_0104,104,False,False,False,5,"[4,4,-2,-5,-5,-5,-5,1,2,-4,2,2,1]"
462.21999999999304,8.21086677862678,0.07929357079890001,0.05996051217534672,0.13065475706664414,-23.0,False,False,7.991346572293143,False,454.19999999999806,470.9999999999971,5.551115123125783e-16,0.0,0.0,"[[""L"",83],[""H"",49],[""L"",75],[""H"",50],[""L"",79],[""H"",45],[""L"",161],[""H"",49],[""L"",74],[""H"",48],[""L"",83],[""H"",49],[""L"",79]]",EX_N3_L79_H45_C156,independent_layer_5nm,independent_layer_5nm_EX_N3_L79_H45_C156_0105,105,False,False,False,5,"[4,4,-4,5,0,0,5,4,-5,3,4,4,0]"
441.87999999999414,7.328931491237881,0.15072185509236896,0.23026518840060833,0.09058762779297821,0.0,True,True,27.124869982819988,False,434.59999999999917,449.5999999999983,1.2212453270876722e-15,0.0,0.0,"[[""L"",79],[""H"",43],[""L"",77],[""H"",47],[""L"",79],[""H"",43],[""L"",152],[""H"",44],[""L"",75],[""H"",47],[""L"",78],[""H"",47],[""L"",84]]",EX_N3_L79_H45_C156,independent_layer_5nm,independent_layer_5nm_EX_N3_L79_H45_C156_0106,106,False,True,False,5,"[0,-2,-2,2,0,-2,-4,-1,-4,2,-1,2,5]"
447.35999999999393,7.663840115732796,0.5638610868891971,0.8062805850224083,0.2699284288642674,0.0,True,True,22.18918482531794,False,439.7999999999989,455.399999999998,8.881784197001252e-16,0.0,0.0,"[[""L"",76],[""H"",44],[""L"",79],[""H"",50],[""L"",78],[""H"",40],[""L"",154],[""H"",48],[""L"",78],[""H"",48],[""L"",80],[""H"",40],[""L"",80]]",EX_N3_L79_H45_C156,independent_layer_5nm,independent_layer_5nm_EX_N3_L79_H45_C156_0107,107,False,True,False,5,"[-3,-1,0,5,-1,-5,-2,3,-1,3,1,-5,1]"
452.81999999999357,7.840584608893209,0.5485998244438095,0.3260928051101659,0.8394496665243846,-11.0,False,False,34.442029485077605,False,444.9999999999986,461.19999999999766,6.661338147750939e-16,0.0,0.0,"[[""L"",81],[""H"",43],[""L"",81],[""H"",41],[""L"",83],[""H"",45],[""L"",158],[""H"",43],[""L"",82],[""H"",48],[""L"",78],[""H"",50],[""L"",77]]",EX_N3_L79_H45_C156,independent_layer_5nm,independent_layer_5nm_EX_N3_L79_H45_C156_0108,108,False,False,False,5,"[2,-2,2,-4,4,0,2,-2,3,3,-1,5,-2]"
454.13999999999356,7.899346454092779,0.39088091283088955,0.2360872735686893,0.7706081952552104,-14.0,False,False,15.808541609894075,False,446.3999999999985,462.3999999999976,8.881784197001252e-16,0.0,0.0,"[[""L"",78],[""H"",50],[""L"",74],[""H"",48],[""L"",75],[""H"",43],[""L"",156],[""H"",49],[""L"",83],[""H"",46],[""L"",83],[""H"",45],[""L"",75]]",EX_N3_L79_H45_C156,independent_layer_5nm,independent_layer_5nm_EX_N3_L79_H45_C156_0109,109,False,False,False,5,"[-1,5,-5,3,-4,-2,0,4,4,1,4,0,-4]"
449.7399999999938,7.661706926087163,0.8629100685519249,0.7156792473425894,0.5058557986087198,0.0,True,True,25.16491520691854,False,441.99999999999875,457.59999999999786,1.1102230246251565e-15,0.0,0.0,"[[""L"",75],[""H"",40],[""L"",81],[""H"",44],[""L"",81],[""H"",41],[""L"",154],[""H"",48],[""L"",83],[""H"",45],[""L"",84],[""H"",49],[""L"",81]]",EX_N3_L79_H45_C156,independent_layer_5nm,independent_layer_5nm_EX_N3_L79_H45_C156_0110,110,True,True,True,5,"[-4,-5,2,-1,2,-4,-2,3,4,0,5,4,2]"
442.6799999999941,7.43055657663507,0.17874276168737369,0.2786396201759176,0.10484051261028837,0.0,True,True,26.1690777754482,False,435.3999999999991,450.59999999999826,6.661338147750939e-16,0.0,0.0,"[[""L"",82],[""H"",43],[""L"",84],[""H"",48],[""L"",81],[""H"",41],[""L"",156],[""H"",42],[""L"",76],[""H"",43],[""L"",84],[""H"",45],[""L"",75]]",EX_N3_L79_H45_C156,independent_layer_5nm,independent_layer_5nm_EX_N3_L79_H45_C156_0111,111,False,True,False,5,"[3,-2,5,3,2,-4,0,-3,-3,-2,5,0,-4]"
437.99999999999443,7.204209543265506,0.07848344100812303,0.10580241729859768,0.05444247467598984,0.0,True,True,32.42638874116272,False,430.7999999999994,445.59999999999854,6.661338147750939e-16,0.0,0.0,"[[""L"",76],[""H"",47],[""L"",84],[""H"",40],[""L"",74],[""H"",42],[""L"",153],[""H"",43],[""L"",80],[""H"",43],[""L"",81],[""H"",47],[""L"",79]]",EX_N3_L79_H45_C156,independent_layer_5nm,independent_layer_5nm_EX_N3_L79_H45_C156_0112,112,False,True,False,5,"[-3,2,5,-5,-5,-3,-3,-2,1,-2,2,2,0]"
442.99999999999415,7.2994269199934365,0.19537589067281141,0.3060227160658402,0.11441218423640048,0.0,True,True,26.388465156998475,False,435.9999999999991,450.79999999999825,6.661338147750939e-16,0.0,0.0,"[[""L"",82],[""H"",41],[""L"",78],[""H"",41],[""L"",75],[""H"",42],[""L"",154],[""H"",47],[""L"",76],[""H"",49],[""L"",75],[""H"",41],[""L"",81]]",EX_N3_L79_H45_C156,independent_layer_5nm,independent_layer_5nm_EX_N3_L79_H45_C156_0113,113,False,True,False,5,"[3,-4,-1,-4,-4,-3,-2,2,-3,4,-4,-4,2]"
443.1399999999942,7.377016200459764,0.201317512073536,0.3167951938382536,0.11694859021687548,0.0,True,True,26.152992106176832,False,435.9999999999991,450.99999999999824,6.661338147750939e-16,0.0,0.0,"[[""L"",79],[""H"",49],[""L"",80],[""H"",47],[""L"",75],[""H"",44],[""L"",153],[""H"",44],[""L"",81],[""H"",44],[""L"",75],[""H"",40],[""L"",75]]",EX_N3_L79_H45_C156,independent_layer_5nm,independent_layer_5nm_EX_N3_L79_H45_C156_0114,114,False,True,False,5,"[0,4,1,2,-4,-1,-3,-1,2,-1,-4,-5,-4]"
450.75999999999374,7.730728606243304,0.8322572015113407,0.5681428221965872,0.6488070987738002,-6.0,False,False,28.848114621542834,False,442.9999999999987,458.7999999999978,1.1102230246251565e-15,0.0,0.0,"[[""L"",83],[""H"",42],[""L"",81],[""H"",42],[""L"",81],[""H"",43],[""L"",152],[""H"",49],[""L"",82],[""H"",50],[""L"",79],[""H"",48],[""L"",76]]",EX_N3_L79_H45_C156,independent_layer_5nm,independent_layer_5nm_EX_N3_L79_H45_C156_0115,115,True,False,False,5,"[4,-3,2,-3,2,-2,-4,4,3,5,0,3,-3]"
444.89999999999395,7.400505603838269,0.301007715174708,0.4954361775092527,0.16075778962748094,0.0,True,True,24.059959035057833,False,437.799999999999,452.9999999999981,6.661338147750939e-16,0.0,0.0,"[[""L"",78],[""H"",41],[""L"",77],[""H"",40],[""L"",78],[""H"",47],[""L"",155],[""H"",43],[""L"",75],[""H"",47],[""L"",75],[""H"",40],[""L"",80]]",EX_N3_L79_H45_C156,independent_layer_5nm,independent_layer_5nm_EX_N3_L79_H45_C156_0116,116,False,True,False,5,"[-1,-4,-2,-5,-1,2,-1,-2,-4,2,-4,-5,1]"
448.5399999999939,7.690217781794388,0.7349186425817016,0.8230437949477506,0.36642140479087476,0.0,True,True,22.784164051838687,False,440.9999999999988,456.5999999999979,6.661338147750939e-16,0.0,0.0,"[[""L"",77],[""H"",44],[""L"",75],[""H"",40],[""L"",81],[""H"",47],[""L"",156],[""H"",41],[""L"",82],[""H"",46],[""L"",81],[""H"",49],[""L"",78]]",EX_N3_L79_H45_C156,independent_layer_5nm,independent_layer_5nm_EX_N3_L79_H45_C156_0117,117,True,True,True,5,"[-2,-1,-4,-5,2,2,0,-4,3,1,2,4,-1]"
448.4199999999938,7.688054958082887,0.704941752318305,0.8110842685075831,0.3556842991998568,0.0,True,True,23.12176653654505,False,440.9999999999988,456.7999999999979,6.661338147750939e-16,0.0,0.0,"[[""L"",78],[""H"",43],[""L"",74],[""H"",40],[""L"",75],[""H"",47],[""L"",155],[""H"",47],[""L"",80],[""H"",41],[""L"",78],[""H"",41],[""L"",84]]",EX_N3_L79_H45_C156,independent_layer_5nm,independent_layer_5nm_EX_N3_L79_H45_C156_0118,118,True,True,True,5,"[-1,-2,-5,-5,-4,2,-1,2,1,-4,-1,-4,5]"
450.27999999999366,7.800922294354734,0.8172216873789214,0.6094757553422429,0.5547801739444012,-3.0,False,True,27.232775950643305,False,442.3999999999987,458.3999999999978,6.661338147750939e-16,0.0,0.0,"[[""L"",75],[""H"",41],[""L"",83],[""H"",50],[""L"",80],[""H"",43],[""L"",153],[""H"",47],[""L"",84],[""H"",44],[""L"",75],[""H"",45],[""L"",82]]",EX_N3_L79_H45_C156,independent_layer_5nm,independent_layer_5nm_EX_N3_L79_H45_C156_0119,119,True,True,True,5,"[-4,-4,4,5,1,-2,-3,2,5,-1,-4,0,3]"
451.3799999999937,7.9149507013694915,0.7297562970926487,0.46829889814514103,0.7036721466039517,-8.0,False,False,30.79526980036307,False,443.59999999999866,459.59999999999775,4.440892098500626e-16,0.0,0.0,"[[""L"",81],[""H"",48],[""L"",82],[""H"",50],[""L"",80],[""H"",44],[""L"",155],[""H"",46],[""L"",81],[""H"",41],[""L"",82],[""H"",47],[""L"",83]]",EX_N3_L79_H45_C156,independent_layer_5nm,independent_layer_5nm_EX_N3_L79_H45_C156_0120,120,True,False,False,5,"[2,3,3,5,1,-1,-1,1,2,-4,3,2,4]"
456.5399999999934,7.960511909864806,0.21705437515441467,0.14125974996012813,0.45944813899018433,-17.0,False,False,10.90882725387608,False,448.79999999999836,464.99999999999744,8.881784197001252e-16,0.0,0.0,"[[""L"",78],[""H"",49],[""L"",75],[""H"",45],[""L"",75],[""H"",48],[""L"",154],[""H"",49],[""L"",81],[""H"",49],[""L"",79],[""H"",44],[""L"",80]]",EX_N3_L79_H45_C156,independent_layer_5nm,independent_layer_5nm_EX_N3_L79_H45_C156_0121,121,False,False,False,5,"[-1,4,-4,0,-4,3,-2,4,2,4,0,-1,1]"
452.3199999999937,7.657842827958746,0.6131654337560335,0.36298308499918397,0.816864985556635,-10.0,False,False,33.09329523046443,False,444.7999999999986,460.3999999999977,6.661338147750939e-16,0.0,0.0,"[[""L"",75],[""H"",44],[""L"",76],[""H"",45],[""L"",77],[""H"",47],[""L"",158],[""H"",44],[""L"",77],[""H"",44],[""L"",80],[""H"",50],[""L"",80]]",EX_N3_L79_H45_C156,independent_layer_5nm,independent_layer_5nm_EX_N3_L79_H45_C156_0122,122,True,False,False,5,"[-4,-1,-3,0,-2,2,2,-1,-2,-1,1,5,1]"
458.99999999999324,8.19865178890575,0.13168494425155947,0.09206999505063586,0.2505771394684548,-20.0,False,False,9.241113637500998,False,450.99999999999824,467.7999999999973,6.661338147750939e-16,0.0,0.0,"[[""L"",77],[""H"",48],[""L"",84],[""H"",48],[""L"",77],[""H"",50],[""L"",159],[""H"",44],[""L"",81],[""H"",42],[""L"",80],[""H"",44],[""L"",78]]",EX_N3_L79_H45_C156,independent_layer_5nm,independent_layer_5nm_EX_N3_L79_H45_C156_0123,123,False,False,False,5,"[-2,3,5,3,-2,5,3,-1,2,-3,1,-1,-1]"
456.1799999999934,8.208449871137873,0.24144387171773024,0.15667579757940375,0.5035795665743963,-17.0,False,False,11.71360515156081,False,448.1999999999984,464.79999999999745,6.661338147750939e-16,0.0,0.0,"[[""L"",81],[""H"",40],[""L"",84],[""H"",50],[""L"",80],[""H"",49],[""L"",157],[""H"",41],[""L"",84],[""H"",48],[""L"",75],[""H"",46],[""L"",74]]",EX_N3_L79_H45_C156,independent_layer_5nm,independent_layer_5nm_EX_N3_L79_H45_C156_0124,124,False,False,False,5,"[2,-5,5,5,1,4,1,-4,5,3,-4,1,-5]"
456.05999999999335,7.9078451474779285,0.23543379802985331,0.1493718831968738,0.5111535654072148,-16.0,False,False,11.221104105768589,False,448.3999999999984,464.59999999999746,8.881784197001252e-16,0.0,0.0,"[[""L"",82],[""H"",46],[""L"",77],[""H"",42],[""L"",82],[""H"",44],[""L"",158],[""H"",48],[""L"",81],[""H"",47],[""L"",78],[""H"",46],[""L"",77]]",EX_N3_L79_H45_C156,independent_layer_5nm,independent_layer_5nm_EX_N3_L79_H45_C156_0125,125,False,False,False,5,"[3,1,-2,-3,3,-1,2,3,2,2,-1,1,-2]"
441.4599999999942,7.092963993026444,0.13675257362193327,0.20402537808644047,0.08497751894950908,0.0,True,True,28.13224872629441,False,434.59999999999917,448.99999999999835,8.881784197001252e-16,0.0,0.0,"[[""L"",74],[""H"",42],[""L"",78],[""H"",45],[""L"",78],[""H"",41],[""L"",151],[""H"",48],[""L"",79],[""H"",44],[""L"",74],[""H"",41],[""L"",78]]",EX_N3_L79_H45_C156,independent_layer_5nm,independent_layer_5nm_EX_N3_L79_H45_C156_0126,126,False,True,False,5,"[-5,-3,-1,0,-1,-4,-5,3,0,-1,-5,-4,-1]"
450.0799999999937,7.641898002695029,0.8312218945483976,0.6339558504141958,0.5345988501715302,-2.0,False,True,26.700630572862664,False,442.7999999999987,458.3999999999978,6.661338147750939e-16,0.0,0.0,"[[""L"",79],[""H"",40],[""L"",80],[""H"",42],[""L"",75],[""H"",46],[""L"",155],[""H"",49],[""L"",78],[""H"",40],[""L"",82],[""H"",42],[""L"",81]]",EX_N3_L79_H45_C156,independent_layer_5nm,independent_layer_5nm_EX_N3_L79_H45_C156_0127,127,True,True,True,5,"[0,-5,1,-3,-4,1,-1,4,-1,-5,3,-3,2]"
452.83999999999355,7.735273684552453,0.5363935123841574,0.31192844444087564,0.8391440236219818,-11.0,False,False,34.59320096054621,False,445.39999999999856,461.19999999999766,6.661338147750939e-16,0.0,0.0,"[[""L"",83],[""H"",45],[""L"",76],[""H"",47],[""L"",74],[""H"",48],[""L"",161],[""H"",40],[""L"",80],[""H"",46],[""L"",84],[""H"",41],[""L"",74]]",EX_N3_L79_H45_C156,independent_layer_5nm,independent_layer_5nm_EX_N3_L79_H45_C156_0128,128,False,False,False,5,"[4,0,-3,2,-5,3,5,-5,1,1,5,-4,-5]"
451.21999999999366,7.8699330704451995,0.7688567432213568,0.5005198742250534,0.7019861193268893,-7.0,False,False,30.362537004173628,False,443.39999999999867,459.39999999999776,8.881784197001252e-16,0.0,0.0,"[[""L"",75],[""H"",49],[""L"",74],[""H"",41],[""L"",81],[""H"",47],[""L"",154],[""H"",45],[""L"",78],[""H"",49],[""L"",83],[""H"",48],[""L"",79]]",EX_N3_L79_H45_C156,independent_layer_5nm,independent_layer_5nm_EX_N3_L79_H45_C156_0129,129,True,False,False,5,"[-4,4,-5,-4,2,2,-2,0,-1,4,4,3,0]"
447.69999999999396,7.446175401253868,0.6071496709809817,0.8267681759220735,0.2910741593790117,0.0,True,True,22.13196756287504,False,440.59999999999883,455.79999999999797,6.661338147750939e-16,0.0,0.0,"[[""L"",76],[""H"",40],[""L"",82],[""H"",41],[""L"",75],[""H"",47],[""L"",158],[""H"",43],[""L"",78],[""H"",41],[""L"",76],[""H"",46],[""L"",76]]",EX_N3_L79_H45_C156,independent_layer_5nm,independent_layer_5nm_EX_N3_L79_H45_C156_0130,130,False,True,False,5,"[-3,-5,3,-4,-4,2,2,-2,-1,-4,-3,1,-3]"
454.0399999999935,8.110558651088468,0.40007281255376514,0.24153933821183826,0.7673164152842706,-14.0,False,False,17.208565099458514,False,446.1999999999985,462.79999999999757,6.661338147750939e-16,0.0,0.0,"[[""L"",80],[""H"",42],[""L"",76],[""H"",40],[""L"",74],[""H"",48],[""L"",154],[""H"",49],[""L"",82],[""H"",49],[""L"",74],[""H"",45],[""L"",82]]",EX_N3_L79_H45_C156,independent_layer_5nm,independent_layer_5nm_EX_N3_L79_H45_C156_0131,131,False,False,False,5,"[1,-3,-3,-5,-5,3,-2,4,3,4,-5,0,3]"
448.8199999999938,7.650177567429353,0.7769875997051614,0.8121899078340121,0.3918296770400139,0.0,True,True,23.07698549420961,False,441.1999999999988,456.7999999999979,8.881784197001252e-16,0.0,0.0,"[[""L"",76],[""H"",43],[""L"",75],[""H"",45],[""L"",84],[""H"",45],[""L"",152],[""H"",45],[""L"",79],[""H"",48],[""L"",84],[""H"",47],[""L"",78]]",EX_N3_L79_H45_C156,independent_layer_5nm,independent_layer_5nm_EX_N3_L79_H45_C156_0132,132,True,True,True,5,"[-3,-2,-4,0,5,0,-4,0,0,3,5,2,-1]"
455.5399999999935,7.867543502837179,0.2778994184684144,0.17596279599577053,0.5933016460829141,-16.0,False,False,12.059098213378716,False,447.7999999999984,463.7999999999975,8.881784197001252e-16,0.0,0.0,"[[""L"",79],[""H"",43],[""L"",78],[""H"",47],[""L"",80],[""H"",46],[""L"",153],[""H"",50],[""L"",76],[""H"",50],[""L"",79],[""H"",46],[""L"",83]]",EX_N3_L79_H45_C156,independent_layer_5nm,independent_layer_5nm_EX_N3_L79_H45_C156_0133,133,False,False,False,5,"[0,-2,-1,2,1,1,-3,5,-3,5,0,1,4]"
431.5799999999948,6.640436686205362,0.03670666722417201,0.04366670961851727,0.029529067453505295,-60.0,False,False,,False,424.9999999999997,438.59999999999894,1.3322676295501878e-15,0.0,0.0,"[[""L"",74],[""H"",40],[""L"",74],[""H"",40],[""L"",74],[""H"",42],[""L"",152],[""H"",40],[""L"",81],[""H"",42],[""L"",81],[""H"",40],[""L"",81]]",EX_N3_L79_H45_C156,independent_layer_5nm,independent_layer_5nm_EX_N3_L79_H45_C156_0134,134,False,False,False,5,"[-5,-5,-5,-5,-5,-3,-4,-5,2,-3,2,-5,2]"
452.4199999999936,7.610156207399939,0.5871738315622502,0.3412976512671719,0.8174774352419507,-10.0,False,False,33.37694844780344,False,444.9999999999986,460.5999999999977,6.661338147750939e-16,0.0,0.0,"[[""L"",84],[""H"",48],[""L"",75],[""H"",44],[""L"",83],[""H"",43],[""L"",158],[""H"",47],[""L"",76],[""H"",46],[""L"",82],[""H"",41],[""L"",82]]",EX_N3_L79_H45_C156,independent_layer_5nm,independent_layer_5nm_EX_N3_L79_H45_C156_0135,135,False,False,False,5,"[5,3,-4,-1,4,-2,2,2,-3,1,3,-4,3]"
445.25999999999397,7.4328335313310845,0.33050665829995596,0.5517509309642866,0.16946805444832244,0.0,True,True,23.317383680313608,False,437.999999999999,453.1999999999981,6.661338147750939e-16,0.0,0.0,"[[""L"",83],[""H"",42],[""L"",74],[""H"",48],[""L"",79],[""H"",43],[""L"",151],[""H"",46],[""L"",82],[""H"",48],[""L"",78],[""H"",41],[""L"",84]]",EX_N3_L79_H45_C156,independent_layer_5nm,independent_layer_5nm_EX_N3_L79_H45_C156_0136,136,False,True,False,5,"[4,-3,-5,3,0,-2,-5,1,3,3,-1,-4,5]"
446.6599999999939,7.452186797415891,0.469291344232709,0.7363012065393297,0.2290534118152588,0.0,True,True,22.44012295448512,False,439.3999999999989,454.799999999998,7.771561172376096e-16,0.0,0.0,"[[""L"",80],[""H"",49],[""L"",81],[""H"",40],[""L"",82],[""H"",46],[""L"",152],[""H"",47],[""L"",79],[""H"",40],[""L"",80],[""H"",42],[""L"",80]]",EX_N3_L79_H45_C156,independent_layer_5nm,independent_layer_5nm_EX_N3_L79_H45_C156_0137,137,False,True,False,5,"[1,4,2,-5,3,1,-4,2,0,-5,1,-3,1]"
449.5799999999938,7.872910059867877,0.8475433730724773,0.7376679236518195,0.49120179077256565,0.0,True,True,25.353414740459176,False,441.5999999999988,457.79999999999785,6.661338147750939e-16,0.0,0.0,"[[""L"",78],[""H"",49],[""L"",81],[""H"",41],[""L"",74],[""H"",48],[""L"",153],[""H"",46],[""L"",75],[""H"",49],[""L"",84],[""H"",49],[""L"",82]]",EX_N3_L79_H45_C156,independent_layer_5nm,independent_layer_5nm_EX_N3_L79_H45_C156_0138,138,True,True,True,5,"[-1,4,2,-4,-5,3,-3,1,-4,4,5,4,3]"
453.3199999999936,7.827192200096988,0.4808504027546088,0.28539377147212325,0.8317596775913503,-12.0,False,False,35.80255761283886,False,445.59999999999854,461.59999999999764,1.1102230246251565e-15,0.0,0.0,"[[""L"",77],[""H"",47],[""L"",76],[""H"",42],[""L"",82],[""H"",42],[""L"",157],[""H"",49],[""L"",80],[""H"",44],[""L"",84],[""H"",48],[""L"",78]]",EX_N3_L79_H45_C156,independent_layer_5nm,independent_layer_5nm_EX_N3_L79_H45_C156_0139,139,False,False,False,5,"[-2,2,-3,-3,3,-3,1,4,1,-1,5,3,-1]"
444.21999999999406,7.424810348471283,0.2549112731327996,0.4187885992529786,0.13827583434047547,0.0,True,True,24.367507101532127,False,436.79999999999905,451.9999999999982,6.661338147750939e-16,0.0,0.0,"[[""L"",78],[""H"",50],[""L"",80],[""H"",42],[""L"",78],[""H"",44],[""L"",156],[""H"",42],[""L"",76],[""H"",46],[""L"",84],[""H"",46],[""L"",74]]",EX_N3_L79_H45_C156,independent_layer_5nm,independent_layer_5nm_EX_N3_L79_H45_C156_0140,140,False,True,False,5,"[-1,5,1,-3,-1,-1,0,-3,-3,1,5,1,-5]"
441.9199999999943,7.337835817671419,0.1566547761300806,0.23524130064760004,0.09651263109892616,0.0,True,True,27.40407735956878,False,434.79999999999916,449.7999999999983,6.661338147750939e-16,0.0,0.0,"[[""L"",77],[""H"",48],[""L"",83],[""H"",40],[""L"",84],[""H"",42],[""L"",157],[""H"",40],[""L"",82],[""H"",41],[""L"",81],[""H"",40],[""L"",76]]",EX_N3_L79_H45_C156,independent_layer_5nm,independent_layer_5nm_EX_N3_L79_H45_C156_0141,141,False,True,False,5,"[-2,3,4,-5,5,-3,1,-5,3,-4,2,-5,-3]"
