spectral_peak_nm,spectral_FWHM_nm,T450,T448,T453,max_transmission_angle_450_deg,strict_normal,near_normal,angular_FWHM_450_deg,spectral_boundary_clipped,stopband_left_nm,stopband_right_nm,energy_residual_max,angle_symmetry_error_max,secondary_peak_ratio,sequence_json,candidate_id,scan_mode,sample_id,sample_index,spectral_target_pass,angular_target_pass,combined_pass
443.6999999999942,7.3559581138327985,0.2294533096165846,0.366337805395728,0.13065416153441936,0.0,True,True,25.020129698523455,False,436.59999999999906,451.7999999999982,8.881784197001252e-16,0.0,0.0,"[[""L"",83],[""H"",40],[""L"",83],[""H"",40],[""L"",83],[""H"",40],[""L"",161],[""H"",40],[""L"",83],[""H"",40],[""L"",83],[""H"",40],[""L"",83]]",EX_N3_L79_H45_C156,design_basin,design_basin_EX_N3_L79_H45_C156_0109,109,False,True,False
432.93999999999477,6.758203479326596,0.041991880475125566,0.05105676386515838,0.032872709486604576,0.0,True,True,40.02413367465966,False,426.19999999999965,440.19999999999885,6.661338147750939e-16,0.0,0.0,"[[""L"",84],[""H"",40],[""L"",84],[""H"",40],[""L"",84],[""H"",40],[""L"",151],[""H"",40],[""L"",84],[""H"",40],[""L"",84],[""H"",40],[""L"",84]]",EX_N3_L79_H45_C156,design_basin,design_basin_EX_N3_L79_H45_C156_0110,110,False,False,False
434.09999999999474,6.816882464765058,0.04785147369006865,0.059187524163016106,0.03671954215147111,0.0,True,True,38.225100801224876,False,427.3999999999996,441.3999999999988,6.661338147750939e-16,0.0,0.0,"[[""L"",84],[""H"",40],[""L"",84],[""H"",40],[""L"",84],[""H"",40],[""L"",152],[""H"",40],[""L"",84],[""H"",40],[""L"",84],[""H"",40],[""L"",84]]",EX_N3_L79_H45_C156,design_basin,design_basin_EX_N3_L79_H45_C156_0111,111,False,False,False
435.25999999999453,6.877793074640465,0.055039883281950974,0.06941482549729555,0.04130285945005683,0.0,True,True,36.48329837532982,False,428.5999999999995,442.5999999999987,6.661338147750939e-16,0.0,0.0,"[[""L"",84],[""H"",40],[""L"",84],[""H"",40],[""L"",84],[""H"",40],[""L"",153],[""H"",40],[""L"",84],[""H"",40],[""L"",84],[""H"",40],[""L"",84]]",EX_N3_L79_H45_C156,design_basin,design_basin_EX_N3_L79_H45_C156_0112,112,False,False,False
436.4399999999945,6.940818944372268,0.06397792273596689,0.08249393592568177,0.04681882422749584,0.0,True,True,34.78396741934898,False,429.59999999999945,443.79999999999865,1.1102230246251565e-15,0.0,0.0,"[[""L"",84],[""H"",40],[""L"",84],[""H"",40],[""L"",84],[""H"",40],[""L"",154],[""H"",40],[""L"",84],[""H"",40],[""L"",84],[""H"",40],[""L"",84]]",EX_N3_L79_H45_C156,design_basin,design_basin_EX_N3_L79_H45_C156_0113,113,False,True,False
437.61999999999443,7.006054325207401,0.07526000798739452,0.09953235819159473,0.05353172133581413,0.0,True,True,33.116125196404,False,430.7999999999994,445.19999999999857,1.1102230246251565e-15,0.0,0.0,"[[""L"",84],[""H"",40],[""L"",84],[""H"",40],[""L"",84],[""H"",40],[""L"",155],[""H"",40],[""L"",84],[""H"",40],[""L"",84],[""H"",40],[""L"",84]]",EX_N3_L79_H45_C156,design_basin,design_basin_EX_N3_L79_H45_C156_0114,114,False,True,False
438.7799999999944,7.070166192813986,0.08974250424812047,0.122188032483309,0.061803409602457435,0.0,True,True,31.472255306764684,False,431.9999999999993,446.3999999999985,6.661338147750939e-16,0.0,0.0,"[[""L"",84],[""H"",40],[""L"",84],[""H"",40],[""L"",84],[""H"",40],[""L"",156],[""H"",40],[""L"",84],[""H"",40],[""L"",84],[""H"",40],[""L"",84]]",EX_N3_L79_H45_C156,design_basin,design_basin_EX_N3_L79_H45_C156_0115,115,False,True,False
439.95999999999435,7.13311698676705,0.10868430979418506,0.15298811758232977,0.07213802103051468,0.0,True,True,29.8486941210209,False,432.99999999999926,447.59999999999843,1.5543122344752192e-15,0.0,0.0,"[[""L"",84],[""H"",40],[""L"",84],[""H"",40],[""L"",84],[""H"",40],[""L"",157],[""H"",40],[""L"",84],[""H"",40],[""L"",84],[""H"",40],[""L"",84]]",EX_N3_L79_H45_C156,design_basin,design_basin_EX_N3_L79_H45_C156_0116,116,False,True,False
441.1199999999943,7.200923856742463,0.13397186270273834,0.19582255341411148,0.08525094921289406,0.0,True,True,28.262207178580354,False,434.1999999999992,448.79999999999836,8.881784197001252e-16,0.0,0.0,"[[""L"",84],[""H"",40],[""L"",84],[""H"",40],[""L"",84],[""H"",40],[""L"",158],[""H"",40],[""L"",84],[""H"",40],[""L"",84],[""H"",40],[""L"",84]]",EX_N3_L79_H45_C156,design_basin,design_basin_EX_N3_L79_H45_C156_0117,117,False,True,False
442.2799999999941,7.2708053716062295,0.1684741812442833,0.25660620522020805,0.1021768658669926,0.0,True,True,26.71778800257387,False,435.19999999999914,450.1999999999983,1.1102230246251565e-15,0.0,0.0,"[[""L"",84],[""H"",40],[""L"",84],[""H"",40],[""L"",84],[""H"",40],[""L"",159],[""H"",40],[""L"",84],[""H"",40],[""L"",84],[""H"",40],[""L"",84]]",EX_N3_L79_H45_C156,design_basin,design_basin_EX_N3_L79_H45_C156_0118,118,False,True,False
443.45999999999407,7.342609661356278,0.2165671490771761,0.3437058459725041,0.12444024609210665,0.0,True,True,25.230322721598405,False,436.39999999999907,451.3999999999982,8.881784197001252e-16,0.0,0.0,"[[""L"",84],[""H"",40],[""L"",84],[""H"",40],[""L"",84],[""H"",40],[""L"",160],[""H"",40],[""L"",84],[""H"",40],[""L"",84],[""H"",40],[""L"",84]]",EX_N3_L79_H45_C156,design_basin,design_basin_EX_N3_L79_H45_C156_0119,119,False,True,False
444.61999999999404,7.4164187934148345,0.28473982138230336,0.4660760280539853,0.15432296463163198,0.0,True,True,23.850990319091036,False,437.399999999999,452.59999999999815,7.771561172376096e-16,0.0,0.0,"[[""L"",84],[""H"",40],[""L"",84],[""H"",40],[""L"",84],[""H"",40],[""L"",161],[""H"",40],[""L"",84],[""H"",40],[""L"",84],[""H"",40],[""L"",84]]",EX_N3_L79_H45_C156,design_basin,design_basin_EX_N3_L79_H45_C156_0120,120,False,True,False
427.17999999999506,6.292057298493717,0.026720182715338842,0.030087538627266437,0.023042229460790372,-60.0,False,False,,False,420.99999999999994,433.9999999999992,1.1102230246251565e-15,0.0,0.0,"[[""L"",74],[""H"",41],[""L"",74],[""H"",41],[""L"",74],[""H"",41],[""L"",151],[""H"",41],[""L"",74],[""H"",41],[""L"",74],[""H"",41],[""L"",74]]",EX_N3_L79_H45_C156,design_basin,design_basin_EX_N3_L79_H45_C156_0121,121,False,False,False
428.33999999999503,6.3594261323941055,0.029361155385576515,0.03339260425019781,0.025011250392287146,-60.0,False,False,,False,422.1999999999999,435.19999999999914,7.771561172376096e-16,0.0,0.0,"[[""L"",74],[""H"",41],[""L"",74],[""H"",41],[""L"",74],[""H"",41],[""L"",152],[""H"",41],[""L"",74],[""H"",41],[""L"",74],[""H"",41],[""L"",74]]",EX_N3_L79_H45_C156,design_basin,design_basin_EX_N3_L79_H45_C156_0122,122,False,False,False
429.4999999999948,6.428684328367069,0.03243435672178068,0.037294783007765786,0.02726249376003928,-60.0,False,False,,False,423.3999999999998,436.39999999999907,7.771561172376096e-16,0.0,0.0,"[[""L"",74],[""H"",41],[""L"",74],[""H"",41],[""L"",74],[""H"",41],[""L"",153],[""H"",41],[""L"",74],[""H"",41],[""L"",74],[""H"",41],[""L"",74]]",EX_N3_L79_H45_C156,design_basin,design_basin_EX_N3_L79_H45_C156_0123,123,False,False,False
430.6399999999948,6.49987184610427,0.036037713642265365,0.04194398936158095,0.029851626176909826,-60.0,False,False,,False,424.39999999999975,437.799999999999,6.661338147750939e-16,0.0,0.0,"[[""L"",74],[""H"",41],[""L"",74],[""H"",41],[""L"",74],[""H"",41],[""L"",154],[""H"",41],[""L"",74],[""H"",41],[""L"",74],[""H"",41],[""L"",74]]",EX_N3_L79_H45_C156,design_basin,design_basin_EX_N3_L79_H45_C156_0124,124,False,False,False
431.7999999999948,6.559752145294738,0.04029803323415124,0.04753923431701196,0.0328485625407952,-60.0,False,False,,False,425.5999999999997,438.9999999999989,6.661338147750939e-16,0.0,0.0,"[[""L"",74],[""H"",41],[""L"",74],[""H"",41],[""L"",74],[""H"",41],[""L"",155],[""H"",41],[""L"",74],[""H"",41],[""L"",74],[""H"",41],[""L"",74]]",EX_N3_L79_H45_C156,design_basin,design_basin_EX_N3_L79_H45_C156_0125,125,False,False,False
432.95999999999475,6.6307316932154095,0.045381620393984856,0.054348689006813486,0.036342000318364154,-60.0,False,False,,False,426.5999999999996,440.19999999999885,1.1102230246251565e-15,0.0,0.0,"[[""L"",74],[""H"",41],[""L"",74],[""H"",41],[""L"",74],[""H"",41],[""L"",156],[""H"",41],[""L"",74],[""H"",41],[""L"",74],[""H"",41],[""L"",74]]",EX_N3_L79_H45_C156,design_basin,design_basin_EX_N3_L79_H45_C156_0126,126,False,False,False
434.09999999999474,6.703535365679215,0.051509608735508604,0.0627396288180091,0.0404456951397648,-60.0,False,False,,False,427.59999999999957,441.3999999999988,8.881784197001252e-16,0.0,0.0,"[[""L"",74],[""H"",41],[""L"",74],[""H"",41],[""L"",74],[""H"",41],[""L"",157],[""H"",41],[""L"",74],[""H"",41],[""L"",74],[""H"",41],[""L"",74]]",EX_N3_L79_H45_C156,design_basin,design_basin_EX_N3_L79_H45_C156_0127,127,False,False,False
435.23999999999455,6.778262743912364,0.058980460284455416,0.073223920981215,0.04530726533750114,-60.0,False,False,,False,428.7999999999995,442.7999999999987,9.992007221626409e-16,0.0,0.0,"[[""L"",74],[""H"",41],[""L"",74],[""H"",41],[""L"",74],[""H"",41],[""L"",158],[""H"",41],[""L"",74],[""H"",41],[""L"",74],[""H"",41],[""L"",74]]",EX_N3_L79_H45_C156,design_basin,design_basin_EX_N3_L79_H45_C156_0128,128,False,False,False
436.3999999999945,6.8547611677427085,0.06820354385309634,0.086528319303988,0.05112072323665802,-60.0,False,False,,False,429.79999999999944,443.99999999999864,8.881784197001252e-16,0.0,0.0,"[[""L"",74],[""H"",41],[""L"",74],[""H"",41],[""L"",74],[""H"",41],[""L"",159],[""H"",41],[""L"",74],[""H"",41],[""L"",74],[""H"",41],[""L"",74]]",EX_N3_L79_H45_C156,design_basin,design_basin_EX_N3_L79_H45_C156_0129,129,False,False,False
437.5599999999945,6.933227641753717,0.07975008906561948,0.10370472821472848,0.05814458073578713,0.0,True,True,35.07229946406566,False,430.9999999999994,445.19999999999857,1.1102230246251565e-15,0.0,0.0,"[[""L"",74],[""H"",41],[""L"",74],[""H"",41],[""L"",74],[""H"",41],[""L"",160],[""H"",41],[""L"",74],[""H"",41],[""L"",74],[""H"",41],[""L"",74]]",EX_N3_L79_H45_C156,design_basin,design_basin_EX_N3_L79_H45_C156_0130,130,False,False,False
438.6999999999943,7.010036697769522,0.09443171144262118,0.12630475681404302,0.06672841681027555,0.0,True,True,33.21920278681309,False,431.9999999999993,446.3999999999985,1.3322676295501878e-15,0.0,0.0,"[[""L"",74],[""H"",41],[""L"",74],[""H"",41],[""L"",74],[""H"",41],[""L"",161],[""H"",41],[""L"",74],[""H"",41],[""L"",74],[""H"",41],[""L"",74]]",EX_N3_L79_H45_C156,design_basin,design_basin_EX_N3_L79_H45_C156_0131,131,False,True,False
428.05999999999494,6.349097309282399,0.028070179050909798,0.03191203859678442,0.023908904090703748,-60.0,False,False,,False,421.9999999999999,434.99999999999915,1.7763568394002505e-15,0.0,0.0,"[[""L"",75],[""H"",41],[""L"",75],[""H"",41],[""L"",75],[""H"",41],[""L"",151],[""H"",41],[""L"",75],[""H"",41],[""L"",75],[""H"",41],[""L"",75]]",EX_N3_L79_H45_C156,design_basin,design_basin_EX_N3_L79_H45_C156_0132,132,False,False,False
429.2199999999949,6.415910331983696,0.030985095630586983,0.035606612566270276,0.026047776089512586,-60.0,False,False,,False,422.99999999999983,436.1999999999991,1.7763568394002505e-15,0.0,0.0,"[[""L"",75],[""H"",41],[""L"",75],[""H"",41],[""L"",75],[""H"",41],[""L"",152],[""H"",41],[""L"",75],[""H"",41],[""L"",75],[""H"",41],[""L"",75]]",EX_N3_L79_H45_C156,design_basin,design_basin_EX_N3_L79_H45_C156_0133,133,False,False,False
430.3799999999949,6.48468003467093,0.03439941021920025,0.04000261715963721,0.02850604259864271,-60.0,False,False,,False,424.19999999999976,437.399999999999,1.2212453270876722e-15,0.0,0.0,"[[""L"",75],[""H"",41],[""L"",75],[""H"",41],[""L"",75],[""H"",41],[""L"",153],[""H"",41],[""L"",75],[""H"",41],[""L"",75],[""H"",41],[""L"",75]]",EX_N3_L79_H45_C156,design_basin,design_basin_EX_N3_L79_H45_C156_0134,134,False,False,False
431.53999999999485,6.544575938923117,0.038431784002791715,0.04528543358575883,0.03134946936408053,-60.0,False,False,,False,425.1999999999997,438.59999999999894,8.881784197001252e-16,0.0,0.0,"[[""L"",75],[""H"",41],[""L"",75],[""H"",41],[""L"",75],[""H"",41],[""L"",154],[""H"",41],[""L"",75],[""H"",41],[""L"",75],[""H"",41],[""L"",75]]",EX_N3_L79_H45_C156,design_basin,design_basin_EX_N3_L79_H45_C156_0135,135,False,False,False
432.67999999999466,6.6118886439346625,0.04323761581107699,0.051704404159281944,0.03466141187658547,-60.0,False,False,,False,426.39999999999964,439.99999999999886,5.551115123125783e-16,0.0,0.0,"[[""L"",75],[""H"",41],[""L"",75],[""H"",41],[""L"",75],[""H"",41],[""L"",155],[""H"",41],[""L"",75],[""H"",41],[""L"",75],[""H"",41],[""L"",75]]",EX_N3_L79_H45_C156,design_basin,design_basin_EX_N3_L79_H45_C156_0136,136,False,False,False
433.83999999999463,6.682261663851591,0.04902322919848001,0.059600364803391065,0.03854867023338326,-60.0,False,False,,False,427.3999999999996,441.1999999999988,8.881784197001252e-16,0.0,0.0,"[[""L"",75],[""H"",41],[""L"",75],[""H"",41],[""L"",75],[""H"",41],[""L"",156],[""H"",41],[""L"",75],[""H"",41],[""L"",75],[""H"",41],[""L"",75]]",EX_N3_L79_H45_C156,design_basin,design_basin_EX_N3_L79_H45_C156_0137,137,False,False,False
434.9999999999946,6.7545739511572265,0.056066670783383246,0.06944742429539943,0.04314969688988132,-60.0,False,False,,False,428.5999999999995,442.3999999999987,8.881784197001252e-16,0.0,0.0,"[[""L"",75],[""H"",41],[""L"",75],[""H"",41],[""L"",75],[""H"",41],[""L"",157],[""H"",41],[""L"",75],[""H"",41],[""L"",75],[""H"",41],[""L"",75]]",EX_N3_L79_H45_C156,design_basin,design_basin_EX_N3_L79_H45_C156_0138,138,False,False,False
436.1399999999946,6.828701481671544,0.06474872456227834,0.08191750223946903,0.048646270503602096,-60.0,False,False,,False,429.59999999999945,443.59999999999866,6.661338147750939e-16,0.0,0.0,"[[""L"",75],[""H"",41],[""L"",75],[""H"",41],[""L"",75],[""H"",41],[""L"",158],[""H"",41],[""L"",75],[""H"",41],[""L"",75],[""H"",41],[""L"",75]]",EX_N3_L79_H45_C156,design_basin,design_basin_EX_N3_L79_H45_C156_0139,139,False,False,False
437.29999999999455,6.904642188064997,0.07559996139897865,0.0979816496208869,0.05528035401550032,0.0,True,True,35.214404940396285,False,430.7999999999994,444.7999999999986,8.881784197001252e-16,0.0,0.0,"[[""L"",75],[""H"",41],[""L"",75],[""H"",41],[""L"",75],[""H"",41],[""L"",159],[""H"",41],[""L"",75],[""H"",41],[""L"",75],[""H"",41],[""L"",75]]",EX_N3_L79_H45_C156,design_basin,design_basin_EX_N3_L79_H45_C156_0140,140,False,False,False
438.45999999999435,6.981823856885683,0.08937329233611507,0.11907096882442686,0.06337882625859825,0.0,True,True,33.37379292109777,False,431.79999999999933,446.1999999999985,1.3322676295501878e-15,0.0,0.0,"[[""L"",75],[""H"",41],[""L"",75],[""H"",41],[""L"",75],[""H"",41],[""L"",160],[""H"",41],[""L"",75],[""H"",41],[""L"",75],[""H"",41],[""L"",75]]",EX_N3_L79_H45_C156,design_basin,design_basin_EX_N3_L79_H45_C156_0141,141,False,True,False
439.59999999999434,7.052101301479695,0.10715738961395382,0.14733233080025343,0.07339034824886928,0.0,True,True,31.588992376121592,False,432.99999999999926,447.39999999999844,1.3322676295501878e-15,0.0,0.0,"[[""L"",75],[""H"",41],[""L"",75],[""H"",41],[""L"",75],[""H"",41],[""L"",161],[""H"",41],[""L"",75],[""H"",41],[""L"",75],[""H"",41],[""L"",75]]",EX_N3_L79_H45_C156,design_basin,design_basin_EX_N3_L79_H45_C156_0142,142,False,True,False
428.939999999995,6.407774418943745,0.02966890667727273,0.034072952445653795,0.02494558046675064,-60.0,False,False,,False,422.79999999999984,435.7999999999991,8.881784197001252e-16,0.0,0.0,"[[""L"",76],[""H"",41],[""L"",76],[""H"",41],[""L"",76],[""H"",41],[""L"",151],[""H"",41],[""L"",76],[""H"",41],[""L"",76],[""H"",41],[""L"",76]]",EX_N3_L79_H45_C156,design_basin,design_basin_EX_N3_L79_H45_C156_0143,143,False,False,False
430.0999999999948,6.4740891642285305,0.03290899680789584,0.038235843642231294,0.02728317658942498,-60.0,False,False,,False,423.7999999999998,436.99999999999903,1.3322676295501878e-15,0.0,0.0,"[[""L"",76],[""H"",41],[""L"",76],[""H"",41],[""L"",76],[""H"",41],[""L"",152],[""H"",41],[""L"",76],[""H"",41],[""L"",76],[""H"",41],[""L"",76]]",EX_N3_L79_H45_C156,design_basin,design_basin_EX_N3_L79_H45_C156_0144,144,False,False,False
431.25999999999476,6.535299218989337,0.03673095816422721,0.04323060325915758,0.029984817639716548,-60.0,False,False,,False,424.9999999999997,438.39999999999895,6.661338147750939e-16,0.0,0.0,"[[""L"",76],[""H"",41],[""L"",76],[""H"",41],[""L"",76],[""H"",41],[""L"",153],[""H"",41],[""L"",76],[""H"",41],[""L"",76],[""H"",41],[""L"",76]]",EX_N3_L79_H45_C156,design_basin,design_basin_EX_N3_L79_H45_C156_0145,145,False,False,False
432.41999999999473,6.597637215915881,0.04127996698108864,0.04928900286635793,0.03312882752226151,-60.0,False,False,,False,425.99999999999966,439.5999999999989,6.661338147750939e-16,0.0,0.0,"[[""L"",76],[""H"",41],[""L"",76],[""H"",41],[""L"",76],[""H"",41],[""L"",154],[""H"",41],[""L"",76],[""H"",41],[""L"",76],[""H"",41],[""L"",76]]",EX_N3_L79_H45_C156,design_basin,design_basin_EX_N3_L79_H45_C156_0146,146,False,False,False
433.5799999999947,6.665670092441246,0.04674843707436037,0.05672715984474183,0.036815440038766786,-60.0,False,False,,False,427.1999999999996,440.7999999999988,7.771561172376096e-16,0.0,0.0,"[[""L"",76],[""H"",41],[""L"",76],[""H"",41],[""L"",76],[""H"",41],[""L"",155],[""H"",41],[""L"",76],[""H"",41],[""L"",76],[""H"",41],[""L"",76]]",EX_N3_L79_H45_C156,design_basin,design_basin_EX_N3_L79_H45_C156_0147,147,False,False,False
434.7199999999947,6.735584268353648,0.05339519587692018,0.06598379873651192,0.041174432825638915,-60.0,False,False,,False,428.19999999999953,441.99999999999875,8.881784197001252e-16,0.0,0.0,"[[""L"",76],[""H"",41],[""L"",76],[""H"",41],[""L"",76],[""H"",41],[""L"",156],[""H"",41],[""L"",76],[""H"",41],[""L"",76],[""H"",41],[""L"",76]]",EX_N3_L79_H45_C156,design_basin,design_basin_EX_N3_L79_H45_C156_0148,148,False,False,False
435.8799999999945,6.80733001306379,0.061574041249653225,0.0776792881681413,0.04637597325484933,0.0,True,True,37.26083067012661,False,429.39999999999947,443.39999999999867,1.1102230246251565e-15,0.0,0.0,"[[""L"",76],[""H"",41],[""L"",76],[""H"",41],[""L"",76],[""H"",41],[""L"",157],[""H"",41],[""L"",76],[""H"",41],[""L"",76],[""H"",41],[""L"",76]]",EX_N3_L79_H45_C156,design_basin,design_basin_EX_N3_L79_H45_C156_0149,149,False,False,False
437.05999999999443,6.880930630409182,0.07177702174001113,0.09270831439125052,0.05264626565126163,0.0,True,True,35.370051892602426,False,430.3999999999994,444.5999999999986,1.3322676295501878e-15,0.0,0.0,"[[""L"",76],[""H"",41],[""L"",76],[""H"",41],[""L"",76],[""H"",41],[""L"",158],[""H"",41],[""L"",76],[""H"",41],[""L"",76],[""H"",41],[""L"",76]]",EX_N3_L79_H45_C156,design_basin,design_basin_EX_N3_L79_H45_C156_0150,150,False,False,False
438.1999999999944,6.956358159839851,0.08470116332761603,0.11238734414513411,0.06029048909980465,0.0,True,True,33.542707355679006,False,431.59999999999934,445.79999999999853,1.4432899320127035e-15,0.0,0.0,"[[""L"",76],[""H"",41],[""L"",76],[""H"",41],[""L"",76],[""H"",41],[""L"",159],[""H"",41],[""L"",76],[""H"",41],[""L"",76],[""H"",41],[""L"",76]]",EX_N3_L79_H45_C156,design_basin,design_basin_EX_N3_L79_H45_C156_0151,151,False,True,False
439.3599999999944,7.0242765427314,0.10135290347326151,0.13869035183220918,0.06972697683954138,0.0,True,True,31.766723078460725,False,432.5999999999993,446.99999999999847,1.3322676295501878e-15,0.0,0.0,"[[""L"",76],[""H"",41],[""L"",76],[""H"",41],[""L"",76],[""H"",41],[""L"",160],[""H"",41],[""L"",76],[""H"",41],[""L"",76],[""H"",41],[""L"",76]]",EX_N3_L79_H45_C156,design_basin,design_basin_EX_N3_L79_H45_C156_0152,152,False,True,False
440.51999999999435,7.099935379174099,0.12321312677562146,0.17461931779401144,0.08153897182853548,0.0,True,True,30.038191789257002,False,433.7999999999992,448.3999999999984,1.6653345369377348e-15,0.0,0.0,"[[""L"",76],[""H"",41],[""L"",76],[""H"",41],[""L"",76],[""H"",41],[""L"",161],[""H"",41],[""L"",76],[""H"",41],[""L"",76],[""H"",41],[""L"",76]]",EX_N3_L79_H45_C156,design_basin,design_basin_EX_N3_L79_H45_C156_0153,153,False,True,False
429.8199999999949,6.468150984254464,0.031556772571455075,0.03663307459522451,0.026174060606903263,-60.0,False,False,,False,423.5999999999998,436.79999999999905,1.1102230246251565e-15,0.0,0.0,"[[""L"",77],[""H"",41],[""L"",77],[""H"",41],[""L"",77],[""H"",41],[""L"",151],[""H"",41],[""L"",77],[""H"",41],[""L"",77],[""H"",41],[""L"",77]]",EX_N3_L79_H45_C156,design_basin,design_basin_EX_N3_L79_H45_C156_0154,154,False,False,False
430.97999999999485,6.530597170192209,0.035185196704667465,0.04136331734368086,0.028745121892367775,-60.0,False,False,,False,424.59999999999974,437.999999999999,1.1102230246251565e-15,0.0,0.0,"[[""L"",77],[""H"",41],[""L"",77],[""H"",41],[""L"",77],[""H"",41],[""L"",152],[""H"",41],[""L"",77],[""H"",41],[""L"",77],[""H"",41],[""L"",77]]",EX_N3_L79_H45_C156,design_basin,design_basin_EX_N3_L79_H45_C156_0155,155,False,False,False
432.1399999999948,6.588006180143964,0.039497652160158624,0.04709022124819203,0.03173423435240171,-60.0,False,False,,False,425.79999999999967,439.1999999999989,8.881784197001252e-16,0.0,0.0,"[[""L"",77],[""H"",41],[""L"",77],[""H"",41],[""L"",77],[""H"",41],[""L"",153],[""H"",41],[""L"",77],[""H"",41],[""L"",77],[""H"",41],[""L"",77]]",EX_N3_L79_H45_C156,design_basin,design_basin_EX_N3_L79_H45_C156_0156,156,False,False,False
433.2999999999948,6.6536275689949775,0.0446735867764166,0.054106980455564974,0.035235475007268105,-60.0,False,False,,False,426.7999999999996,440.59999999999883,6.661338147750939e-16,0.0,0.0,"[[""L"",77],[""H"",41],[""L"",77],[""H"",41],[""L"",77],[""H"",41],[""L"",154],[""H"",41],[""L"",77],[""H"",41],[""L"",77],[""H"",41],[""L"",77]]",EX_N3_L79_H45_C156,design_basin,design_basin_EX_N3_L79_H45_C156_0157,157,False,False,False
434.4599999999946,6.721117514697653,0.05095388509387709,0.06281945831034395,0.03937047255883243,-60.0,False,False,,False,427.99999999999955,441.79999999999876,6.661338147750939e-16,0.0,0.0,"[[""L"",77],[""H"",41],[""L"",77],[""H"",41],[""L"",77],[""H"",41],[""L"",155],[""H"",41],[""L"",77],[""H"",41],[""L"",77],[""H"",41],[""L"",77]]",EX_N3_L79_H45_C156,design_basin,design_basin_EX_N3_L79_H45_C156_0158,158,False,False,False
435.61999999999455,6.790480307456164,0.058667103400921926,0.07380005056807917,0.044298464299432364,0.0,True,True,37.40703511182946,False,428.9999999999995,442.9999999999987,6.661338147750939e-16,0.0,0.0,"[[""L"",77],[""H"",41],[""L"",77],[""H"",41],[""L"",77],[""H"",41],[""L"",156],[""H"",41],[""L"",77],[""H"",41],[""L"",77],[""H"",41],[""L"",77]]",EX_N3_L79_H45_C156,design_basin,design_basin_EX_N3_L79_H45_C156_0159,159,False,False,False
436.7799999999945,6.861766066267933,0.0682691707715361,0.08787215691614544,0.050230785139063705,0.0,True,True,35.53474857212746,False,430.1999999999994,444.1999999999986,6.661338147750939e-16,0.0,0.0,"[[""L"",77],[""H"",41],[""L"",77],[""H"",41],[""L"",77],[""H"",41],[""L"",157],[""H"",41],[""L"",77],[""H"",41],[""L"",77],[""H"",41],[""L"",77]]",EX_N3_L79_H45_C156,design_basin,design_basin_EX_N3_L79_H45_C156_0160,160,False,False,False
437.95999999999447,6.934851078203394,0.08040453993921279,0.1062446831389034,0.05745208145170713,0.0,True,True,33.7215582578941,False,431.39999999999935,445.59999999999854,9.992007221626409e-16,0.0,0.0,"[[""L"",77],[""H"",41],[""L"",77],[""H"",41],[""L"",77],[""H"",41],[""L"",158],[""H"",41],[""L"",77],[""H"",41],[""L"",77],[""H"",41],[""L"",77]]",EX_N3_L79_H45_C156,design_basin,design_basin_EX_N3_L79_H45_C156_0161,161,False,True,False
439.11999999999443,7.001860032872571,0.09600191189657169,0.13072791633755132,0.06635189167394162,0.0,True,True,31.95560230720748,False,432.3999999999993,446.7999999999985,8.881784197001252e-16,0.0,0.0,"[[""L"",77],[""H"",41],[""L"",77],[""H"",41],[""L"",77],[""H"",41],[""L"",159],[""H"",41],[""L"",77],[""H"",41],[""L"",77],[""H"",41],[""L"",77]]",EX_N3_L79_H45_C156,design_basin,design_basin_EX_N3_L79_H45_C156_0162,162,False,True,False
440.25999999999425,7.074535436311123,0.11642586807810269,0.1640767265071334,0.07747244640031853,0.0,True,True,30.244640026242855,False,433.5999999999992,447.9999999999984,9.992007221626409e-16,0.0,0.0,"[[""L"",77],[""H"",41],[""L"",77],[""H"",41],[""L"",77],[""H"",41],[""L"",160],[""H"",41],[""L"",77],[""H"",41],[""L"",77],[""H"",41],[""L"",77]]",EX_N3_L79_H45_C156,design_basin,design_basin_EX_N3_L79_H45_C156_0163,163,False,True,False
441.4199999999942,7.149583029329449,0.14371742604918758,0.21050743686745593,0.09158214957372347,0.0,True,True,28.579400332089165,False,434.59999999999917,449.19999999999834,8.881784197001252e-16,0.0,0.0,"[[""L"",77],[""H"",41],[""L"",77],[""H"",41],[""L"",77],[""H"",41],[""L"",161],[""H"",41],[""L"",77],[""H"",41],[""L"",77],[""H"",41],[""L"",77]]",EX_N3_L79_H45_C156,design_basin,design_basin_EX_N3_L79_H45_C156_0164,164,False,True,False
430.69999999999493,6.530293294905107,0.03378507123669833,0.03967298101415831,0.027621895642459468,-60.0,False,False,,False,424.39999999999975,437.799999999999,5.551115123125783e-16,0.0,0.0,"[[""L"",78],[""H"",41],[""L"",78],[""H"",41],[""L"",78],[""H"",41],[""L"",151],[""H"",41],[""L"",78],[""H"",41],[""L"",78],[""H"",41],[""L"",78]]",EX_N3_L79_H45_C156,design_basin,design_basin_EX_N3_L79_H45_C156_0165,165,False,False,False
