model,geometry_id,wavelength_nm,true_delta_eta_plus1,pred_delta_eta_plus1,contrast_abs_error,true_delta_T,pred_delta_T
LF_paired_shared_contrast,K6X_D110_D125_D135_D150_D175_D195,450,-0.28239982943563535,-0.09143197120822588,0.19096785822740947,-0.17566296251957636,-0.07527759640115594
LF_paired_shared_contrast,K6X_D110_D125_D135_D150_D175_D195,451,-0.14171642617850233,-0.0848139733180241,0.056902452860478236,-0.08908318075881994,-0.07409204470210418
LF_paired_shared_contrast,K6X_D110_D125_D135_D150_D175_D195,452,-0.08974360759708289,-0.07807494390212766,0.011668663694955228,-0.06308708578246558,-0.07279698134824308
LF_paired_shared_contrast,K6X_D110_D125_D135_D150_D175_D195,453,-0.05404776183062143,-0.071251593076325,0.01720383124570357,-0.047907823511479486,-0.07143920894311873
LF_paired_shared_contrast,K6X_D110_D125_D135_D150_D175_D195,454,-0.022459923271234472,-0.06434063803207068,0.04188071476083621,-0.03643631897588351,-0.0699869014525667
LF_paired_shared_contrast,K6X_D110_D125_D135_D150_D175_D195,455,0.008157519608353647,-0.05735149803353523,0.06550901764188888,-0.02580832859981841,-0.06846662142344306
LF_paired_shared_contrast,K6X_D100_D105_D115_D165_D225_D230,445,0.013902353639186436,0.020660393709020605,0.00675804006983417,0.11130630117060791,0.11747070200467224
LF_paired_shared_contrast,K6X_D100_D105_D115_D165_D225_D230,446,0.01623665580802882,0.023769607667870823,0.007532951859842003,0.1186272190874963,0.10907441337217572
LF_paired_shared_contrast,K6X_D100_D105_D115_D165_D225_D230,447,0.015286567564578812,0.029497043269738576,0.014210475705159764,0.12537973129113644,0.1019246055633013
LF_paired_shared_contrast,K6X_D100_D105_D115_D165_D225_D230,448,0.01379250851269144,0.0388210121611278,0.02502850364843636,0.12880574681461476,0.09334441114324976
LF_paired_shared_contrast,K6X_D100_D105_D115_D165_D225_D230,449,0.012550140722593146,0.05039309841570824,0.0378429576931151,0.13005051350579266,0.0695171354333336
LF_paired_shared_contrast,K6X_D100_D105_D115_D165_D225_D230,450,0.008408168157859594,0.036920682939186086,0.028512514781326492,0.11927068617874292,-0.020860876334403144
LF_paired_shared_contrast,K6X_D100_D105_D115_D165_D225_D230,451,0.00643173882503581,-0.018420619707710098,0.024852358532745908,0.10468307246428321,-0.09381155243065786
LF_paired_shared_contrast,K6X_D100_D105_D115_D165_D225_D230,452,0.006446962344770386,-0.025708472833610403,0.03215543517838079,0.08376169926332655,-0.062042321787400434
LF_paired_shared_contrast,K6X_D100_D105_D115_D165_D225_D230,453,0.010106111465345916,-0.016806437440324007,0.026912548905669922,0.05359586128448135,-0.0357478757568348
LF_paired_shared_contrast,K6X_D100_D105_D115_D165_D225_D230,454,0.019092332784071908,-0.007901060368671387,0.026993393152743295,0.008313425674182806,-0.02208362984476786
LF_paired_shared_contrast,K6X_D100_D105_D115_D165_D225_D230,455,0.051603690390830514,-0.00022493515420762833,0.05182862554503814,-0.06827285281405182,-0.014705909068254086
LF_paired_shared_contrast,K6X_D100_D105_D110_D115_D190_D230,445,-0.036772253530208715,0.15887944493523437,0.19565169846544309,0.01802290757879077,-0.07250410317162603
LF_paired_shared_contrast,K6X_D100_D105_D110_D115_D190_D230,446,0.03895691890468957,0.17255977694666197,0.1336028580419724,-0.15654687185129335,-0.06917233937635059
LF_paired_shared_contrast,K6X_D100_D105_D110_D115_D190_D230,447,-0.0010451830637122975,0.1855015117589968,0.18654669482270908,-0.04630442169359117,-0.06575985832408482
LF_paired_shared_contrast,K6X_D100_D105_D110_D115_D190_D230,448,-0.011737232210958036,0.19778572108856957,0.2095229532995276,-0.04973292674485319,-0.06228496939931649
LF_paired_shared_contrast,K6X_D100_D105_D110_D115_D190_D230,449,-0.015028845854137753,0.2095335409575755,0.22456238681171325,-0.04966006500084574,-0.05872327834604363
LF_paired_shared_contrast,K6X_D100_D105_D110_D115_D190_D230,450,-0.019137805748665214,0.22080969810208162,0.23994750385074684,-0.061043287113194955,-0.05511795832177835
LF_paired_shared_contrast,K6X_D100_D105_D110_D115_D190_D230,451,-0.021224270250189844,0.23172730637223485,0.2529515766224247,-0.07515072743820606,-0.051436909145176735
LF_paired_shared_contrast,K6X_D100_D105_D110_D115_D190_D230,452,-0.01676169148173893,0.2423118462369871,0.25907353771872604,-0.09590626778987199,-0.04772457188962942
LF_paired_shared_contrast,K6X_D100_D105_D110_D115_D190_D230,453,-0.004119974025575554,0.25259228624730845,0.256712260272884,-0.1034670106555785,-0.04395776648391747
LF_paired_shared_contrast,K6X_D100_D105_D110_D115_D190_D230,454,-0.005851691987293434,0.262631998082432,0.2684836900697254,-0.08230083198936744,-0.04010254393774404
LF_paired_shared_contrast,K6X_D100_D105_D110_D115_D190_D230,455,-0.013746897423208115,0.27239909449513333,0.28614599191834145,-0.06805690700159706,-0.03617660343124185
corrected_residual_mlp,K6X_D200_D205_D215_D220_D225_D230,445,-0.024239119369170004,0.19949511935313544,0.22373423872230544,0.1477796911824899,0.1962958388030529
corrected_residual_mlp,K6X_D200_D205_D215_D220_D225_D230,446,-0.022382683367131,0.1637422020236651,0.1861248853907961,0.03502958851915883,0.20945743223031366
corrected_residual_mlp,K6X_D200_D205_D215_D220_D225_D230,447,-0.037899608821476,0.18002480765183768,0.21792441647331368,-0.015786607345776082,0.17563946545124032
corrected_residual_mlp,K6X_D200_D205_D215_D220_D225_D230,448,-0.039014915668150005,0.24564980203285816,0.28466471770100815,-0.042251531712955925,0.2005980658965807
corrected_residual_mlp,K6X_D200_D205_D215_D220_D225_D230,449,-0.04515537053781,0.2575312875560485,0.3026866580938585,-0.05733917112437714,0.20967959808573733
corrected_residual_mlp,K6X_D200_D205_D215_D220_D225_D230,450,-0.0398161529288,0.26539439599340164,0.3052105489222017,-0.07446868672478013,0.21416072656090057
corrected_residual_mlp,K6X_D200_D205_D215_D220_D225_D230,451,-0.043141242350000004,0.2716500349342823,0.3147912772842823,-0.028855550628409943,0.21804844836394
corrected_residual_mlp,K6X_D200_D205_D215_D220_D225_D230,452,-0.07361210259212,0.2712759642551343,0.34488806684725426,-0.24122805784097,0.21995612047612667
corrected_residual_mlp,K6X_D200_D205_D215_D220_D225_D230,453,-0.014917221755000001,0.27123184377948445,0.28614906553448444,0.4784733313676999,0.21405600414921833
corrected_residual_mlp,K6X_D200_D205_D215_D220_D225_D230,454,-0.000643715643799999,0.25019427450994647,0.25083799015374647,0.3694244175542999,0.20487236355741822
corrected_residual_mlp,K6X_D200_D205_D215_D220_D225_D230,455,-0.011804698510099996,0.10288268731286128,0.11468738582296127,0.19351797890990008,0.14752130676060915
corrected_residual_mlp,K6X_D100_D140_D145_D155_D225_D230,445,0.11482951317799997,-0.045193652311960875,0.16002316548996084,0.02801180812064985,0.041155657420555714
corrected_residual_mlp,K6X_D100_D140_D145_D155_D225_D230,446,0.10607995602800002,-0.046366194883982303,0.15244615091198233,0.034769428994260054,0.04334283247590076
corrected_residual_mlp,K6X_D100_D140_D145_D155_D225_D230,447,0.101393122592,-0.047613441944122314,0.14900656453612232,0.04244363422085995,0.04702145854632067
corrected_residual_mlp,K6X_D100_D140_D145_D155_D225_D230,448,0.114069083565,-0.048813869555791256,0.16288295312079126,0.05349002441504602,0.05232068896293618
corrected_residual_mlp,K6X_D100_D140_D145_D155_D225_D230,449,0.10454003501200004,-0.050136526425679506,0.15467656143767955,0.08815038650924412,0.059516840924819236
corrected_residual_mlp,K6X_D100_D140_D145_D155_D225_D230,450,0.10852712226699995,-0.05067858099937439,0.15920570326637434,0.09683233319774898,0.07001139596104633
corrected_residual_mlp,K6X_D100_D140_D145_D155_D225_D230,451,0.13611690844400004,-0.04826734463373816,0.1843842530777382,0.10835057833538442,0.08657237576941657
corrected_residual_mlp,K6X_D100_D140_D145_D155_D225_D230,452,0.17192465312599997,-0.03867489099502569,0.21059954412102566,0.11848832505188034,0.09938894522686803
corrected_residual_mlp,K6X_D100_D140_D145_D155_D225_D230,453,0.21517041048099997,-0.04566433032353723,0.26083474080453717,0.124509879764789,0.049316653360922835
corrected_residual_mlp,K6X_D100_D140_D145_D155_D225_D230,454,0.258673225184,-0.045797814925511715,0.3044710401095117,0.11900402028173307,0.024430394793550025
corrected_residual_mlp,K6X_D100_D140_D145_D155_D225_D230,455,0.28356771511400003,-0.047959208488464355,0.3315269236024644,0.09265327967651493,0.033603135496377945
corrected_residual_mlp,K6X_D100_D200_D205_D210_D215_D220,445,-0.01504830391078,0.06294358521699907,0.07799188912777907,-0.0823232833710601,-0.18291411393632495
corrected_residual_mlp,K6X_D100_D200_D205_D210_D215_D220,446,-0.021394224809200002,0.00468565647800763,0.026079881287207632,-0.14107825746674096,-0.18813685591643037
corrected_residual_mlp,K6X_D100_D200_D205_D210_D215_D220,447,-0.029099577420599997,0.01755506731569767,0.04665464473629767,-0.18435982934888395,-0.24615531554445635
corrected_residual_mlp,K6X_D100_D200_D205_D210_D215_D220,448,-0.0345216927392,0.17253010099132854,0.20705179373052854,-0.24715625029195004,-0.1663595736026765
corrected_residual_mlp,K6X_D100_D200_D205_D210_D215_D220,449,-0.014084312477400003,0.18169522533814111,0.1957795378155411,-0.35756940204693,-0.13655221151808905
corrected_residual_mlp,K6X_D100_D200_D205_D210_D215_D220,450,-0.004242197120399999,0.17754953354597092,0.18179173066637092,-0.3969936648106901,-0.1293510446945827
corrected_residual_mlp,K6X_D100_D200_D205_D210_D215_D220,451,-0.004348208372899998,0.16335328668355942,0.16770149505645943,-0.4033571107379698,-0.13084797173117602
corrected_residual_mlp,K6X_D100_D200_D205_D210_D215_D220,452,-0.019475301307000002,0.13514809558788934,0.15462339689488935,-0.46859771519047005,-0.1366208087032038
corrected_residual_mlp,K6X_D100_D200_D205_D210_D215_D220,453,-0.0192906722634,0.09977559000253677,0.11906626226593678,-0.37855964375803997,-0.13529975774387526
corrected_residual_mlp,K6X_D100_D200_D205_D210_D215_D220,454,-0.029541872631500002,0.06447810803850491,0.09401998067000492,-0.33049140436243996,-0.12078270533432567
corrected_residual_mlp,K6X_D100_D200_D205_D210_D215_D220,455,-0.0377347903963,-0.03547060427566369,0.002264186120636308,-0.287390814456035,-0.18957107801300777
corrected_residual_mlp,K6X_D100_D110_D115_D220_D225_D230,445,-0.03173940106459,-0.10463939420878887,0.07289999314419887,-0.019062892232389994,-0.0992573787613461
corrected_residual_mlp,K6X_D100_D110_D115_D220_D225_D230,446,-0.02740973311727,-0.0986549680431684,0.07124523492589839,-0.06806797924372898,-0.1066380979027598
corrected_residual_mlp,K6X_D100_D110_D115_D220_D225_D230,447,-0.0081213248378,-0.09201033599674702,0.08388901115894702,-0.08051088275143004,-0.11191819177474815
corrected_residual_mlp,K6X_D100_D110_D115_D220_D225_D230,448,0.017573153434700003,-0.08423621828357378,0.10180937171827378,-0.078258097600867,-0.11461009814714396
corrected_residual_mlp,K6X_D100_D110_D115_D220_D225_D230,449,0.024165330602899996,-0.07559108703086773,0.09975641763376772,-0.06833245594814619,-0.11415758146904398
corrected_residual_mlp,K6X_D100_D110_D115_D220_D225_D230,450,0.0384881912305,-0.06527884925405184,0.10376704048455183,-0.050307307866809925,-0.10929895704612147
corrected_residual_mlp,K6X_D100_D110_D115_D220_D225_D230,451,0.04265260686740001,-0.05348505452275276,0.09613766139015277,-0.015826366231489808,-0.09908595557014133
corrected_residual_mlp,K6X_D100_D110_D115_D220_D225_D230,452,0.0329606833769,-0.03961320407688618,0.07257388745378618,0.008265381614362854,-0.0819458390275637
corrected_residual_mlp,K6X_D100_D110_D115_D220_D225_D230,453,0.0224187826343,-0.0262098250289758,0.0486286076632758,0.01692941681416804,-0.06292631942778815
corrected_residual_mlp,K6X_D100_D110_D115_D220_D225_D230,454,0.0167949318539,-0.019557151943445206,0.036352083797345204,0.014390947888489825,-0.053832024956742996
corrected_residual_mlp,K6X_D100_D110_D115_D220_D225_D230,455,0.018829220182799998,-0.02282068505883217,0.04164990524163217,0.0008445768193900971,-0.060457612077395084
corrected_residual_mlp,K6X_D100_D130_D135_D155_D160_D225,445,-0.011188844990000057,-0.05025768280029297,0.03906883781029291,0.014217414267670092,-0.01584005169570435
corrected_residual_mlp,K6X_D100_D130_D135_D155_D160_D225,446,-0.03014639113000006,-0.1040946443875631,0.07394825325756305,-0.0035871034069999697,-0.06298653843502211
corrected_residual_mlp,K6X_D100_D130_D135_D155_D160_D225,447,-0.07706040698399996,-0.13183778524398804,0.054777378259988074,-0.03663123450640016,-0.08971813693642616
corrected_residual_mlp,K6X_D100_D130_D135_D155_D160_D225,448,-0.235939379053,-0.14164221286773682,0.09429716618526318,-0.1326217162248,-0.103275604856511
corrected_residual_mlp,K6X_D100_D130_D135_D155_D160_D225,449,-0.07207590797699992,-0.14343436559041345,0.07135845761341353,-0.04163956084658782,-0.11064233444631111
corrected_residual_mlp,K6X_D100_D130_D135_D155_D160_D225,450,-0.036619354308999985,-0.14114904403686523,0.10452968972786525,-0.027232914101090078,-0.1146920000513395
corrected_residual_mlp,K6X_D100_D130_D135_D155_D160_D225,451,-0.02598189155399999,-0.13612991571426392,0.11014802416026392,-0.031181686186440016,-0.11641002531784295
corrected_residual_mlp,K6X_D100_D130_D135_D155_D160_D225,452,-0.018926647232000104,-0.12910962104797363,0.11018297381597353,-0.04172604899303012,-0.11635165816793835
corrected_residual_mlp,K6X_D100_D130_D135_D155_D160_D225,453,-0.012677232390999937,-0.11999386548995972,0.10731663309895978,-0.05523575781298995,-0.11419486130277312
corrected_residual_mlp,K6X_D100_D130_D135_D155_D160_D225,454,-0.008914920594999987,-0.1091394225756328,0.10022450198063282,-0.07135234939973989,-0.11010344761113333
corrected_residual_mlp,K6X_D100_D130_D135_D155_D160_D225,455,-0.008714737723999999,-0.09601598978042603,0.08730125205642603,-0.08932551794079002,-0.10326126349779452
corrected_residual_mlp,K6X_D100_D105_D115_D120_D125_D130,445,-0.0016850975300000126,-0.06837462385495507,0.06668952632495506,-0.010867716562119933,-0.016027573496103287
corrected_residual_mlp,K6X_D100_D105_D115_D120_D125_D130,446,-0.0018718825769999947,-0.0643570025761922,0.06248511999919221,-0.011154830745229827,-0.021719517186283954
corrected_residual_mlp,K6X_D100_D105_D115_D120_D125_D130,447,-0.0020360951610000066,-0.060476710398991884,0.05844061523799188,-0.01224542147719021,-0.026705795899033546
corrected_residual_mlp,K6X_D100_D105_D115_D120_D125_D130,448,-0.0019030725999999998,-0.05643665790557861,0.054533585305578614,-0.012818763607870043,-0.03091738683482026
corrected_residual_mlp,K6X_D100_D105_D115_D120_D125_D130,449,-0.0019115757889999752,-0.052484363317489624,0.05057278752848965,-0.01271517280995993,-0.034357455248634095
corrected_residual_mlp,K6X_D100_D105_D115_D120_D125_D130,450,-0.0020671192649999726,-0.04832006494204205,0.04625294567704208,-0.013339123140110098,-0.036942463368177636
corrected_residual_mlp,K6X_D100_D105_D115_D120_D125_D130,451,-0.002000505396999974,-0.04410232106844586,0.042101815671445886,-0.014109925547859947,-0.038760143021742466
corrected_residual_mlp,K6X_D100_D105_D115_D120_D125_D130,452,-0.0019332358820000062,-0.03966384132703149,0.037730605445031484,-0.01413837654431005,-0.03979820851236582
corrected_residual_mlp,K6X_D100_D105_D115_D120_D125_D130,453,-0.0020856345289999856,-0.03500880797704059,0.032923173448040605,-0.014494360630020076,-0.04015188540021564
corrected_residual_mlp,K6X_D100_D105_D115_D120_D125_D130,454,-0.0021538708499999892,-0.030129700899124146,0.027975830049124156,-0.015429991841069968,-0.039876830764114746
corrected_residual_mlp,K6X_D100_D105_D115_D120_D125_D130,455,-0.0020974817509999966,-0.024910072485605894,0.022812590734605898,-0.015799016441050084,-0.039059562608599774
corrected_residual_mlp,K6X_D110_D125_D135_D150_D175_D190,445,-0.13520397594400002,-0.20574615399042762,0.0705421780464276,-0.10673573162934913,-0.11499259450162447
corrected_residual_mlp,K6X_D110_D125_D135_D150_D175_D190,446,-0.14219426695000004,-0.19718748331069946,0.054993216360699426,-0.1162973011575611,-0.11231030415122711
corrected_residual_mlp,K6X_D110_D125_D135_D150_D175_D190,447,-0.15953291227599997,-0.18731202681859338,0.02777911454259341,-0.13485123595214288,-0.10764841882822429
corrected_residual_mlp,K6X_D110_D125_D135_D150_D175_D190,448,-0.233370776793,-0.17617066701253248,0.05720010978046752,-0.19810696724598897,-0.10130483424291004
corrected_residual_mlp,K6X_D110_D125_D135_D150_D175_D190,449,-0.501273205047,-0.1637675166130066,0.3375056884339934,-0.3861496846394611,-0.09342125966213644
corrected_residual_mlp,K6X_D110_D125_D135_D150_D175_D190,450,-0.19830966961700003,-0.15025136868158984,0.04805830093541019,-0.14562830828970497,-0.08415548728468514
corrected_residual_mlp,K6X_D110_D125_D135_D150_D175_D190,451,-0.080724190295,-0.13566901286443078,0.054944822569430785,-0.07267756554180316,-0.07359715504571807
corrected_residual_mlp,K6X_D110_D125_D135_D150_D175_D190,452,-0.03420824799400002,-0.1202900608380636,0.08608181284406358,-0.050948954923891954,-0.06197994838779175
corrected_residual_mlp,K6X_D110_D125_D135_D150_D175_D190,453,-0.0032689600829999277,-0.10425488154093432,0.10098592145793439,-0.041732557506954926,-0.04944003823523713
corrected_residual_mlp,K6X_D110_D125_D135_D150_D175_D190,454,-0.011127285986999969,-0.0878353317578634,0.07670804577086343,-0.06171075962590311,-0.03623479131298757
corrected_residual_mlp,K6X_D110_D125_D135_D150_D175_D190,455,-0.322838665805,-0.07124698162078857,0.2515916841842114,-0.24513415591852594,-0.022553773441662317
corrected_residual_mlp,K6X_D120_D125_D180_D185_D190_D195,445,-0.21795129345000003,-0.059171855449676514,0.15877943800032351,-0.13187194451625084,-0.024193123138199324
corrected_residual_mlp,K6X_D120_D125_D180_D185_D190_D195,446,-0.17682906055599998,-0.049369821945826176,0.1274592386101738,-0.1483828480651237,-0.018219812617947695
corrected_residual_mlp,K6X_D120_D125_D180_D185_D190_D195,447,-0.166655742166,-0.03864924112955731,0.12800650103644268,-0.14777562347274487,-0.011976511993756045
corrected_residual_mlp,K6X_D120_D125_D180_D185_D190_D195,448,-0.161499169356,-0.026764800151189205,0.1347343692048108,-0.14444502043837792,-0.00483702650914597
corrected_residual_mlp,K6X_D120_D125_D180_D185_D190_D195,449,-0.15956487938500002,-0.014749606450398745,0.14481527293460128,-0.14067072882546006,0.0026138670121629293
corrected_residual_mlp,K6X_D120_D125_D180_D185_D190_D195,450,-0.160013086907,-0.0028952956199645996,0.1571177912870354,-0.13730082175522018,0.010239676417162058
corrected_residual_mlp,K6X_D120_D125_D180_D185_D190_D195,451,-0.16159783983800002,0.008151382207870483,0.1697492220458705,-0.13369579659078012,0.017767913173884153
corrected_residual_mlp,K6X_D120_D125_D180_D185_D190_D195,452,-0.16393136584399998,0.018953581651051876,0.18288494749505185,-0.13010325263126998,0.025803448011477936
corrected_residual_mlp,K6X_D120_D125_D180_D185_D190_D195,453,-0.166418497499,0.028862794240315737,0.19528129173931574,-0.12617777595461988,0.03406584511200583
corrected_residual_mlp,K6X_D120_D125_D180_D185_D190_D195,454,-0.16915681662000004,0.037913888692855835,0.20707070531285587,-0.12218232378167004,0.042408925636361006
corrected_residual_mlp,K6X_D120_D125_D180_D185_D190_D195,455,-0.17203411931899998,0.04576997955640155,0.21780409887540153,-0.11845301291596988,0.050498419751723644
corrected_residual_mlp,K6X_D120_D145_D200_D215_D220_D230,445,-0.23806877227380002,-0.030804802974065154,0.20726396929973487,-0.31154060067090006,0.054064358584582806
corrected_residual_mlp,K6X_D120_D145_D200_D215_D220_D230,446,-0.22707805099779999,-0.03880200783411658,0.1882760431636834,-0.28962385120199996,0.04582622088491928
corrected_residual_mlp,K6X_D120_D145_D200_D215_D220_D230,447,-0.188651535421,-0.11138036847114563,0.07727116694985436,-0.24574004137143002,0.0031997996071975177
corrected_residual_mlp,K6X_D120_D145_D200_D215_D220_D230,448,-0.15367536706200002,-0.07583486040433247,0.07784050665766755,-0.20016025540741011,0.04345293963948882
corrected_residual_mlp,K6X_D120_D145_D200_D215_D220_D230,449,-0.08368074158899999,-0.09155738602081934,0.007876644431819346,-0.07256202058350003,0.043811608105898014
corrected_residual_mlp,K6X_D120_D145_D200_D215_D220_D230,450,-0.04898153152899999,-0.11837458610534668,0.06939305457634669,-0.013467869999479909,0.050113825748364094
corrected_residual_mlp,K6X_D120_D145_D200_D215_D220_D230,451,-0.06568821796100001,-0.1442388022939364,0.0785505843329364,-0.10805829360473007,0.07092067878693342
corrected_residual_mlp,K6X_D120_D145_D200_D215_D220_D230,452,-0.033135087561000004,-0.16364023834466934,0.13050515078366934,-0.12922993765192803,0.10616108092168963
corrected_residual_mlp,K6X_D120_D145_D200_D215_D220_D230,453,0.01492643414299999,-0.17083692053953808,0.18576335468253807,-0.12634305904423604,0.12043169466778636
corrected_residual_mlp,K6X_D120_D145_D200_D215_D220_D230,454,0.058873959922999985,-0.1619815776745478,0.22085553759754778,-0.12205493051689997,0.09702387506452714
corrected_residual_mlp,K6X_D120_D145_D200_D215_D220_D230,455,0.096438466423,-0.14515722294648492,0.24159568936948492,-0.11947043596544982,0.04877881674716866
corrected_residual_mlp,K6X_D140_D160_D165_D170_D180_D190,445,-0.07834248321500001,-0.19325696428616845,0.11491448107116845,-0.004180132369096867,-0.10428270262976491
corrected_residual_mlp,K6X_D140_D160_D165_D170_D180_D190,446,-0.017173414785999985,-0.1712320844332377,0.15405866964723772,-0.012653992148089932,-0.10551359884751332
corrected_residual_mlp,K6X_D140_D160_D165_D170_D180_D190,447,0.06826394688099999,-0.15735672911008197,0.22562067599108196,-0.020739289011830087,-0.10278232589674485
corrected_residual_mlp,K6X_D140_D160_D165_D170_D180_D190,448,0.1461783571992,-0.14303094148635864,0.28920929868555867,-0.021133890161269875,-0.09504736820235848
corrected_residual_mlp,K6X_D140_D160_D165_D170_D180_D190,449,0.2034531042211,-0.11870490014553067,0.32215800436663067,-0.011645607321840057,-0.0711889943728844
corrected_residual_mlp,K6X_D140_D160_D165_D170_D180_D190,450,0.24156997531279997,-0.06967303156852725,0.3112430068813272,-0.0010451838999399055,-0.004424961283803097
corrected_residual_mlp,K6X_D140_D160_D165_D170_D180_D190,451,0.2628472554885,-0.03846109410127002,0.30130834958977004,0.004822718528809999,0.05647115968167782
corrected_residual_mlp,K6X_D140_D160_D165_D170_D180_D190,452,0.27016700033350005,-0.04878869901100796,0.318955699344508,0.004886971115910188,0.01852908730506908
corrected_residual_mlp,K6X_D140_D160_D165_D170_D180_D190,453,0.2669774855109,0.007325341304143279,0.25965214420675675,9.549481908988078e-05,-0.06327316196014476
corrected_residual_mlp,K6X_D140_D160_D165_D170_D180_D190,454,0.25812902835400003,0.03735126554965973,0.2207777628043403,-0.007369438239000048,-0.10115800782417239
corrected_residual_mlp,K6X_D140_D160_D165_D170_D180_D190,455,0.249011541421,0.02442881961663565,0.22458272180436434,-0.01348931221687999,-0.04007951426319778
corrected_residual_mlp,K6X_D125_D135_D150_D175_D190_D210,445,-0.159434664244,-0.09686587254206347,0.06256879170193652,-0.12023898112865905,-0.08662783331237756
corrected_residual_mlp,K6X_D125_D135_D150_D175_D190_D210,446,-0.14605581543200008,-0.0837849577267964,0.062270857705203686,-0.10944819633966607,-0.08165643837613368
corrected_residual_mlp,K6X_D125_D135_D150_D175_D190_D210,447,-0.13089681298900002,-0.07303023338317871,0.05786657960582131,-0.09743968778365308,-0.07660548567461478
corrected_residual_mlp,K6X_D125_D135_D150_D175_D190_D210,448,-0.11652621598199997,-0.06309088071187341,0.05343533527012656,-0.08671596007833904,-0.07129843207076192
corrected_residual_mlp,K6X_D125_D135_D150_D175_D190_D210,449,-0.096590289236,-0.053116460641225216,0.04347382859477478,-0.07157481793854237,-0.06521281669847667
corrected_residual_mlp,K6X_D125_D135_D150_D175_D190_D210,450,-0.070484034142,-0.04324271281560266,0.02724132132639734,-0.05108061416705245,-0.05860586666191614
corrected_residual_mlp,K6X_D125_D135_D150_D175_D190_D210,451,-0.040522584064,-0.03308864434560144,0.007433939718398563,-0.025187107583599655,-0.05090380544424977
corrected_residual_mlp,K6X_D125_D135_D150_D175_D190_D210,452,-0.005858227078999967,-0.023134390513102177,0.01727616343410221,0.0037309074021049105,-0.04263156126641365
corrected_residual_mlp,K6X_D125_D135_D150_D175_D190_D210,453,-0.011659169303000039,-0.013174215952555302,0.0015150466495552628,0.0008238250657650603,-0.03337974808528077
corrected_residual_mlp,K6X_D125_D135_D150_D175_D190_D210,454,0.009323899330999974,-0.0036373535792032508,0.012961252910203225,0.015871433912044264,-0.023591021075844765
corrected_residual_mlp,K6X_D125_D135_D150_D175_D190_D210,455,0.02390797317100002,0.00545324881871545,0.01845472435228457,0.019981109749156678,-0.013379607194413667
corrected_residual_mlp,K6X_D100_D115_D130_D145_D155_D185,445,-0.23267006901600007,-0.18863815069198608,0.044031918324013986,-0.13600734619348798,-0.1216439496492967
corrected_residual_mlp,K6X_D100_D115_D130_D145_D155_D185,446,-0.191259103935,-0.18632960319519043,0.004929500739809578,-0.10907502970400995,-0.12137723306659609
corrected_residual_mlp,K6X_D100_D115_D130_D145_D155_D185,447,-0.159622498725,-0.18265567223230994,0.023033173507309934,-0.08692605189148572,-0.11935314085955417
corrected_residual_mlp,K6X_D100_D115_D130_D145_D155_D185,448,-0.12804053628400003,-0.17760016520818078,0.049559628924180754,-0.07267440253294599,-0.11556984150471783
corrected_residual_mlp,K6X_D100_D115_D130_D145_D155_D185,449,-0.29903107314199995,-0.17128680149714148,0.12774427164485846,-0.23189368407242694,-0.1103107789531349
corrected_residual_mlp,K6X_D100_D115_D130_D145_D155_D185,450,-0.16352115437500003,-0.16370797157287598,0.00018681719787594364,-0.09241786738647406,-0.10360406506030517
corrected_residual_mlp,K6X_D100_D115_D130_D145_D155_D185,451,-0.11772493872599998,-0.15506754318873084,0.037342604462730855,-0.06016657832434691,-0.09579250076785673
corrected_residual_mlp,K6X_D100_D115_D130_D145_D155_D185,452,-0.07673565707300001,-0.14543364445368456,0.06869798738068456,-0.03058545905386001,-0.08697851475638652
corrected_residual_mlp,K6X_D100_D115_D130_D145_D155_D185,453,-0.03742880771500001,-0.13504630327224731,0.0976174955572473,-0.005585873345869907,-0.07749506328642985
corrected_residual_mlp,K6X_D100_D115_D130_D145_D155_D185,454,0.0026666946560000016,-0.12407402197519934,0.12674071663119935,0.02028108224094982,-0.06752118080233538
corrected_residual_mlp,K6X_D100_D115_D130_D145_D155_D185,455,0.026821436490000017,-0.11274870236714685,0.13957013885714686,0.033324389314270064,-0.057317289368559954
corrected_residual_mlp,K6X_D130_D145_D155_D180_D195_D230,445,0.07995845899800003,-0.1312070290247599,0.21116548802275992,0.03409675308732796,-0.09331320026346168
corrected_residual_mlp,K6X_D130_D145_D155_D180_D195_D230,446,0.07892165262499995,-0.1250768701235453,0.20399852274854524,0.035006128041819906,-0.09503999936471996
corrected_residual_mlp,K6X_D130_D145_D155_D180_D195_D230,447,0.091377064176,-0.11739349365234375,0.20877055782834375,0.044831842178735704,-0.09530278776461876
corrected_residual_mlp,K6X_D130_D145_D155_D180_D195_D230,448,0.10914779682100006,-0.10832657416661584,0.2174743709876159,0.058717444235876104,-0.09420600572290527
corrected_residual_mlp,K6X_D130_D145_D155_D180_D195_D230,449,0.12965030172199998,-0.09788922468821215,0.22753952641021213,0.0756045400775669,-0.09149694050817458
corrected_residual_mlp,K6X_D130_D145_D155_D180_D195_D230,450,0.147113048121,-0.08622938394546509,0.2333424320664651,0.09139276849390399,-0.08715848322026443
corrected_residual_mlp,K6X_D130_D145_D155_D180_D195_D230,451,0.15515635674499995,-0.07354942957560218,0.22870578632060212,0.10130049732829682,-0.0810541646399845
corrected_residual_mlp,K6X_D130_D145_D155_D180_D195_D230,452,0.15082408628199995,-0.0599820613861084,0.21080614766810835,0.10282266140633989,-0.07309803521881497
