model,geometry_id,polarization,order_n,mean_hf_minus_model,mae_hf_minus_model,p90_abs_hf_minus_model,max_abs_hf_minus_model
LF_global_bias,K6X_D130_D145_D155_D180_D195_D230,p,-1,0.006550859535743068,0.006550859535743068,0.009414232065348551,0.012466601915842857
LF_global_bias,K6X_D130_D145_D155_D180_D195_D230,p,0,0.03150488925064963,0.03150488925064963,0.03369561466157263,0.03440943904326405
LF_global_bias,K6X_D130_D145_D155_D180_D195_D230,p,1,0.0036169386893688134,0.036379349670911165,0.061039520693150884,0.07539619166605938
LF_global_bias,K6X_D130_D145_D155_D180_D195_D230,p,2,0.04339267306828971,0.04339267306828971,0.04666710854855374,0.04938973503949837
LF_global_bias,K6X_D130_D145_D155_D180_D195_D230,p,3,0.017350325379700802,0.017350325379700802,0.022796351513246486,0.023275313920723184
LF_global_bias,K6X_D130_D145_D155_D180_D195_D230,s,-3,0.028810150251741072,0.028810150251741072,0.0356855971167713,0.037786008351248
LF_global_bias,K6X_D130_D145_D155_D180_D195_D230,s,-2,0.02768910401977005,0.02768910401977005,0.036418356157566535,0.043208145153736756
LF_global_bias,K6X_D130_D145_D155_D180_D195_D230,s,-1,0.011060624347475796,0.011060624347475796,0.013779369902304262,0.014019376190126172
LF_global_bias,K6X_D130_D145_D155_D180_D195_D230,s,0,0.04206149589240799,0.04206149589240799,0.04823937331137462,0.05152747357951405
LF_global_bias,K6X_D130_D145_D155_D180_D195_D230,s,1,-0.11908145418317663,0.11908145418317663,0.19132806880015085,0.21486100454205936
LF_global_bias,K6X_D130_D145_D155_D180_D195_D230,s,2,0.04798638250768153,0.04798638250768153,0.051439144815041714,0.05161175551187589
LF_global_bias,K6X_D130_D145_D155_D180_D195_D230,s,3,0.021389919490046257,0.021389919490046257,0.02735728556072318,0.031276687721025834
LF_global_bias,K6X_D135_D155_D190_D220_D225_D230,p,-3,0.03030242281155756,0.03030242281155756,0.04806288573271389,0.052222744021275115
LF_global_bias,K6X_D135_D155_D190_D220_D225_D230,p,-2,-0.01317788055566957,0.01931890894832904,0.04625623059740608,0.05050337000748803
LF_global_bias,K6X_D135_D155_D190_D220_D225_D230,p,-1,0.049187177606385586,0.05178271619829249,0.11493197097916598,0.12417217069338536
LF_global_bias,K6X_D135_D155_D190_D220_D225_D230,p,0,0.0953063341094677,0.0953063341094677,0.15309742150023392,0.15841411634058927
LF_global_bias,K6X_D135_D155_D190_D220_D225_D230,p,1,-0.3956984328885001,0.3956984328885001,0.5001720287353666,0.5861499713850415
LF_global_bias,K6X_D135_D155_D190_D220_D225_D230,p,2,0.04541558870714519,0.06119080404165864,0.10572977014363683,0.11654278408096874
LF_global_bias,K6X_D135_D155_D190_D220_D225_D230,p,3,0.017198405528993075,0.01975901605458864,0.04653022440080261,0.04766010175701531
LF_global_bias,K6X_D135_D155_D190_D220_D225_D230,s,-3,0.020532673752855717,0.020532673752855717,0.030154566602650455,0.030765186550372758
LF_global_bias,K6X_D135_D155_D190_D220_D225_D230,s,-2,-0.008316825641077307,0.018064346270779106,0.03296154145077628,0.03563518821583564
LF_global_bias,K6X_D135_D155_D190_D220_D225_D230,s,-1,0.01994304940592294,0.02472008768626225,0.034226247004588005,0.03510249093183682
LF_global_bias,K6X_D135_D155_D190_D220_D225_D230,s,0,0.0273487345668856,0.0273487345668856,0.0435151599112798,0.04768791679213727
LF_global_bias,K6X_D135_D155_D190_D220_D225_D230,s,1,-0.11438969412474022,0.13370180055617745,0.18988654984719944,0.2267874022810863
LF_global_bias,K6X_D135_D155_D190_D220_D225_D230,s,2,-0.02669726936967168,0.09786577498476508,0.21752909945254895,0.27511273682814696
LF_global_bias,K6X_D135_D155_D190_D220_D225_D230,s,3,0.004972074422419091,0.010459724289999939,0.015838526996265846,0.023492880583350546
LF_global_bias,K6X_D140_D160_D165_D170_D180_D190,p,-3,-0.04182072841999773,0.0620947429708032,0.0889573267412756,0.10850858229809766
LF_global_bias,K6X_D140_D160_D165_D170_D180_D190,p,-2,-0.009426756934624626,0.026622398248450776,0.041197970229921485,0.07820949060725885
LF_global_bias,K6X_D140_D160_D165_D170_D180_D190,p,-1,0.0005196304304231985,0.00955845124719326,0.015485269246044712,0.01952710910262133
LF_global_bias,K6X_D140_D160_D165_D170_D180_D190,p,0,-0.09532144152261977,0.15135070680922652,0.3690626271478563,0.41591525948076064
LF_global_bias,K6X_D140_D160_D165_D170_D180_D190,p,1,0.16360151012240912,0.1728838524232643,0.36065199519728847,0.38108225048385275
LF_global_bias,K6X_D140_D160_D165_D170_D180_D190,p,2,-0.05989328678796604,0.06054783905360405,0.12401175625405826,0.16331769580161032
LF_global_bias,K6X_D140_D160_D165_D170_D180_D190,p,3,-0.06015921118791996,0.07223636732005217,0.1106909874133433,0.12920008259506535
LF_global_bias,K6X_D140_D160_D165_D170_D180_D190,s,-3,-0.050518513076385,0.06502755506879047,0.1075982414175756,0.12571661836739767
LF_global_bias,K6X_D140_D160_D165_D170_D180_D190,s,-2,-0.020780620458554628,0.027114085022488656,0.05152619907092148,0.07593289312055884
LF_global_bias,K6X_D140_D160_D165_D170_D180_D190,s,-1,0.01026074644900747,0.011433293236517149,0.021446984368250675,0.02355147590696794
LF_global_bias,K6X_D140_D160_D165_D170_D180_D190,s,0,0.07068115789519842,0.13319093247417924,0.20176739129782484,0.25277680029058164
LF_global_bias,K6X_D140_D160_D165_D170_D180_D190,s,1,-0.006496835034045447,0.062408349833393745,0.10807782251944895,0.13207070906285273
LF_global_bias,K6X_D140_D160_D165_D170_D180_D190,s,2,-0.04073997752032967,0.06564674894345965,0.13641028538973582,0.14749992119811034
LF_global_bias,K6X_D140_D160_D165_D170_D180_D190,s,3,-0.057410637018447244,0.07887126220919762,0.1215614098659833,0.13376982428806536
LF_global_bias,K6X_D150_D205_D215_D220_D225_D230,p,-3,-0.05860982128983197,0.0816354396645636,0.13473819993567288,0.1416551736549752
LF_global_bias,K6X_D150_D205_D215_D220_D225_D230,p,-2,0.0016173022319489144,0.04256095982082425,0.0608215042722204,0.07481878241776097
LF_global_bias,K6X_D150_D205_D215_D220_D225_D230,p,-1,-0.002704565351758689,0.03439535209838839,0.07562543840385423,0.12441817747372505
LF_global_bias,K6X_D150_D205_D215_D220_D225_D230,p,0,0.09787248903761353,0.09787248903761353,0.1883403849280107,0.24895778790758571
LF_global_bias,K6X_D150_D205_D215_D220_D225_D230,p,1,0.02304137753750214,0.02741643248131663,0.044093957959138494,0.05521072404297484
LF_global_bias,K6X_D150_D205_D215_D220_D225_D230,p,2,-0.08072389648266273,0.11361833387631451,0.283478208915261,0.31509484431828044
LF_global_bias,K6X_D150_D205_D215_D220_D225_D230,p,3,-0.06867776164988573,0.0829944834454805,0.13635032808408648,0.1409313903357191
LF_global_bias,K6X_D150_D205_D215_D220_D225_D230,s,-3,-0.048585925852089984,0.08456226980384834,0.16257461681277277,0.1657414806217312
LF_global_bias,K6X_D150_D205_D215_D220_D225_D230,s,-2,-0.017972904552679993,0.04083191833657585,0.06015889059791833,0.06496554324567455
LF_global_bias,K6X_D150_D205_D215_D220_D225_D230,s,-1,-0.010914107695315683,0.02173355860349253,0.024374363033094763,0.14338040722733242
LF_global_bias,K6X_D150_D205_D215_D220_D225_D230,s,0,-0.0002243718616261666,0.07977242350216845,0.12208776938627738,0.19222227080913604
LF_global_bias,K6X_D150_D205_D215_D220_D225_D230,s,1,0.12021178582090512,0.12021178582090512,0.17043961719343784,0.1865475688278281
LF_global_bias,K6X_D150_D205_D215_D220_D225_D230,s,2,-0.22666340820524597,0.22666340820524597,0.3668440612437654,0.37783907203164446
LF_global_bias,K6X_D150_D205_D215_D220_D225_D230,s,3,-0.057010104037478075,0.06565740691646028,0.10777245135337858,0.10999028592516776
LF_global_bias,K6X_D200_D205_D215_D220_D225_D230,p,-3,-0.007925006425833965,0.034770631467935194,0.060803713290925654,0.09713297718987376
LF_global_bias,K6X_D200_D205_D215_D220_D225_D230,p,-2,-0.0032826917188841856,0.018341086544803858,0.02783499571789565,0.029928872087163248
LF_global_bias,K6X_D200_D205_D215_D220_D225_D230,p,-1,-0.035849400664575114,0.04203423942007412,0.09881505177352809,0.11170150370843822
LF_global_bias,K6X_D200_D205_D215_D220_D225_D230,p,0,-0.05518624559315306,0.18012411760501254,0.21811676735227564,0.5807934780628099
LF_global_bias,K6X_D200_D205_D215_D220_D225_D230,p,1,0.08181142756329106,0.08181142756329106,0.10829701625710705,0.11362493991174509
LF_global_bias,K6X_D200_D205_D215_D220_D225_D230,p,2,-0.022517504806848974,0.03226425365937405,0.07338037525724396,0.09777514281284427
LF_global_bias,K6X_D200_D205_D215_D220_D225_D230,p,3,-0.023130609031227645,0.03150499073449583,0.07420038694362388,0.10956538754101199
LF_global_bias,K6X_D200_D205_D215_D220_D225_D230,s,-3,-0.004153258157370329,0.026218132486076517,0.04412659833898565,0.10436522665136376
LF_global_bias,K6X_D200_D205_D215_D220_D225_D230,s,-2,0.004193024590767634,0.018815561920073855,0.046718340377796035,0.050238708454840894
LF_global_bias,K6X_D200_D205_D215_D220_D225_D230,s,-1,-0.026229813965623294,0.035853594549494876,0.0742374939885781,0.08294528426794823
LF_global_bias,K6X_D200_D205_D215_D220_D225_D230,s,0,-0.12760891758133489,0.16618222099060329,0.3730779646229449,0.5808183120838648
LF_global_bias,K6X_D200_D205_D215_D220_D225_D230,s,1,0.11386841224906896,0.11386841224906896,0.15143825860710705,0.156047983862527
LF_global_bias,K6X_D200_D205_D215_D220_D225_D230,s,2,-0.07042393524398262,0.074539033991161,0.11407232329727184,0.16438694589919428
LF_global_bias,K6X_D200_D205_D215_D220_D225_D230,s,3,-0.025206942764782823,0.025910380341483807,0.07318867991458387,0.11243287381531199
LF_affine,K6X_D100_D105_D110_D115_D190_D230,p,-3,-0.04968730512772455,0.05245017963183519,0.0633800250799751,0.06353532200721743
LF_affine,K6X_D100_D105_D110_D115_D190_D230,p,-2,-0.026258149857816448,0.026258149857816448,0.03826642139643645,0.04435226135298335
LF_affine,K6X_D100_D105_D110_D115_D190_D230,p,-1,0.0006115775920451313,0.0009253874490689866,0.001882412267197207,0.0022055560207323533
LF_affine,K6X_D100_D105_D110_D115_D190_D230,p,0,0.048777810535327065,0.07705389918752328,0.09768377185420463,0.15551848758707926
LF_affine,K6X_D100_D105_D110_D115_D190_D230,p,1,0.13461504756375567,0.13461504756375567,0.15038298264033167,0.19459837857994342
LF_affine,K6X_D100_D105_D110_D115_D190_D230,p,2,0.0023273269102229,0.011684671936374137,0.01897912021009437,0.01907118093241531
LF_affine,K6X_D100_D105_D110_D115_D190_D230,p,3,-0.03472396215523667,0.03472396215523667,0.05063158401592349,0.05293558576413585
LF_affine,K6X_D100_D105_D110_D115_D190_D230,s,-3,-0.029831198564707007,0.029831198564707007,0.03164942653466223,0.03332130345424145
LF_affine,K6X_D100_D105_D110_D115_D190_D230,s,-2,0.0025118026886541693,0.01695692015244066,0.02668465938654551,0.03661741365815253
LF_affine,K6X_D100_D105_D110_D115_D190_D230,s,-1,0.007792143941628003,0.007792143941628003,0.010836323307830055,0.010940195452869339
LF_affine,K6X_D100_D105_D110_D115_D190_D230,s,0,0.002708030619931008,0.008483162357223724,0.01146661703890961,0.02582048443108309
LF_affine,K6X_D100_D105_D110_D115_D190_D230,s,1,0.10102719985759255,0.10102719985759255,0.11237461863536359,0.12000859566137566
LF_affine,K6X_D100_D105_D110_D115_D190_D230,s,2,0.030339654701154607,0.030339654701154607,0.04650739290740587,0.050663631988048026
LF_affine,K6X_D100_D105_D110_D115_D190_D230,s,3,-0.012433952605243258,0.012433952605243258,0.019346189247106786,0.021304738505640908
LF_affine,K6X_D100_D105_D115_D120_D125_D130,p,-3,0.01754346933911054,0.01754346933911054,0.03131046795237916,0.034536588840684015
LF_affine,K6X_D100_D105_D115_D120_D125_D130,p,-2,0.0013863418409492427,0.002574516743486195,0.004883816311989114,0.005816196853499576
LF_affine,K6X_D100_D105_D115_D120_D125_D130,p,-1,-0.005927627785023409,0.005927627785023409,0.0071512831155317105,0.007310508885836363
LF_affine,K6X_D100_D105_D115_D120_D125_D130,p,0,0.01597110580953599,0.01951102641862055,0.038462741524501576,0.04366248555661245
LF_affine,K6X_D100_D105_D115_D120_D125_D130,p,1,0.1398407987318184,0.1398407987318184,0.1535133741570463,0.15674080663817785
LF_affine,K6X_D100_D105_D115_D120_D125_D130,p,2,0.02728927622146499,0.027883323048250953,0.05144155456457997,0.057411677327350544
LF_affine,K6X_D100_D105_D115_D120_D125_D130,p,3,0.003976358475534364,0.010271762894091338,0.01838146054310482,0.02182569751786149
LF_affine,K6X_D100_D105_D115_D120_D125_D130,s,-3,0.015337331638314673,0.015547529548130191,0.028352170171710562,0.03139642492501542
LF_affine,K6X_D100_D105_D115_D120_D125_D130,s,-2,0.005722926463205703,0.005749486087795166,0.010044867124754664,0.011022645790065129
LF_affine,K6X_D100_D105_D115_D120_D125_D130,s,-1,-0.009055272152637244,0.009055272152637244,0.012453412543836452,0.013070968113841105
LF_affine,K6X_D100_D105_D115_D120_D125_D130,s,0,-0.005798383320021209,0.015555513149667714,0.027954295802069318,0.03211333005779793
LF_affine,K6X_D100_D105_D115_D120_D125_D130,s,1,0.0981454529118441,0.0981454529118441,0.11171304079307198,0.11475368822720355
LF_affine,K6X_D100_D105_D115_D120_D125_D130,s,2,0.06406418786197049,0.06406418786197049,0.08670509737768545,0.09212529131485603
LF_affine,K6X_D100_D105_D115_D120_D125_D130,s,3,-0.0015056363066572427,0.010002125085501346,0.016471870553472615,0.01964764335831639
LF_affine,K6X_D100_D105_D115_D165_D225_D230,p,-3,-0.01887827653288672,0.023546429854541716,0.03459264163703995,0.03467941734603948
LF_affine,K6X_D100_D105_D115_D165_D225_D230,p,-2,0.026897673534796586,0.026897673534796586,0.050432650747084244,0.05947449052094866
LF_affine,K6X_D100_D105_D115_D165_D225_D230,p,-1,-0.022512443748958184,0.03584220476834152,0.07048505230757873,0.07646704745501898
LF_affine,K6X_D100_D105_D115_D165_D225_D230,p,0,0.016411158635894266,0.12301197919741473,0.17883055191703368,0.22236125720135375
LF_affine,K6X_D100_D105_D115_D165_D225_D230,p,1,0.112517661935534,0.112517661935534,0.13314310027692225,0.14520221949924023
LF_affine,K6X_D100_D105_D115_D165_D225_D230,p,2,-0.022954484472114744,0.04396016830080254,0.07626319390851852,0.08582385728040973
LF_affine,K6X_D100_D105_D115_D165_D225_D230,p,3,-0.020902028035073503,0.02398373289112118,0.036924981079230194,0.037187599885848736
LF_affine,K6X_D100_D105_D115_D165_D225_D230,s,-3,-0.028150355396443016,0.029954534092885655,0.06080545952224012,0.06118202049930206
LF_affine,K6X_D100_D105_D115_D165_D225_D230,s,-2,0.001121059110770584,0.016638340671103126,0.028795618131300004,0.0308306395409107
LF_affine,K6X_D100_D105_D115_D165_D225_D230,s,-1,-0.036879521095038725,0.055145194634983866,0.10594451397840889,0.11339307760862676
LF_affine,K6X_D100_D105_D115_D165_D225_D230,s,0,-0.029333095029541765,0.16864016265447448,0.2131970791342786,0.29591460320427193
LF_affine,K6X_D100_D105_D115_D165_D225_D230,s,1,0.05210434468694673,0.05210434468694673,0.08208802343038213,0.09416236617243467
LF_affine,K6X_D100_D105_D115_D165_D225_D230,s,2,-0.02279172161717822,0.05570273779788406,0.09728320555070423,0.11006706705133397
LF_affine,K6X_D100_D105_D115_D165_D225_D230,s,3,-0.0003480388157575228,0.03269475306750556,0.05332639897008537,0.057240851620327306
LF_affine,K6X_D100_D110_D115_D220_D225_D230,p,-3,0.027747482717026806,0.03043271413998335,0.04379256181917935,0.045693227368522084
LF_affine,K6X_D100_D110_D115_D220_D225_D230,p,-2,-0.00978538054923276,0.015385456524415616,0.020340047268258585,0.022748543625017933
LF_affine,K6X_D100_D110_D115_D220_D225_D230,p,-1,0.0018601813477576597,0.003487104443755598,0.005330746530338096,0.008265294369677233
LF_affine,K6X_D100_D110_D115_D220_D225_D230,p,0,-0.10679460719325135,0.10873224045619381,0.19132628978991018,0.20196827736442613
LF_affine,K6X_D100_D110_D115_D220_D225_D230,p,1,0.11796976113008978,0.11796976113008978,0.1486488805654328,0.15519656475927218
LF_affine,K6X_D100_D110_D115_D220_D225_D230,p,2,-0.008591552664231556,0.01399279760126052,0.023233945019676447,0.02832789059754334
LF_affine,K6X_D100_D110_D115_D220_D225_D230,p,3,0.011329273206194358,0.02089483802108035,0.028473110767152934,0.0325426687563126
LF_affine,K6X_D100_D110_D115_D220_D225_D230,s,-3,0.021837514253789683,0.026030900417552016,0.05612328673604314,0.05833863497918909
LF_affine,K6X_D100_D110_D115_D220_D225_D230,s,-2,-0.01003001332600964,0.022509456100645538,0.030052082649392204,0.031123857628525438
LF_affine,K6X_D100_D110_D115_D220_D225_D230,s,-1,0.0015942896512265074,0.003983877844774114,0.005660773804432334,0.006375343937025501
LF_affine,K6X_D100_D110_D115_D220_D225_D230,s,0,-0.061490313153450764,0.061490313153450764,0.09753558995613398,0.1340433829148513
LF_affine,K6X_D100_D110_D115_D220_D225_D230,s,1,0.06016360072695308,0.06016360072695308,0.10256339195536396,0.1040992942140558
LF_affine,K6X_D100_D110_D115_D220_D225_D230,s,2,0.0036567349786080297,0.017035703234080223,0.03687495666057205,0.06404591398873204
LF_affine,K6X_D100_D110_D115_D220_D225_D230,s,3,0.0032861871513519244,0.019350170392593322,0.030391825820675678,0.03580472396850635
LF_affine,K6X_D100_D115_D130_D145_D155_D185,p,-3,0.020101961449413213,0.020101961449413213,0.032973136984221676,0.03630634507827202
LF_affine,K6X_D100_D115_D130_D145_D155_D185,p,-2,0.01330116009063606,0.01330116009063606,0.016789186879137233,0.01749539815573538
LF_affine,K6X_D100_D115_D130_D145_D155_D185,p,-1,0.007126907185241577,0.007285116837112761,0.0102213618742094,0.010902668350352673
LF_affine,K6X_D100_D115_D130_D145_D155_D185,p,0,0.06386596199067335,0.06386596199067335,0.07732022695747118,0.08561752186247584
LF_affine,K6X_D100_D115_D130_D145_D155_D185,p,1,-0.10103117583147285,0.10103117583147285,0.1533212539883937,0.24371384950502617
LF_affine,K6X_D100_D115_D130_D145_D155_D185,p,2,0.053604326043158436,0.053604326043158436,0.06928006208333348,0.07274065620581326
LF_affine,K6X_D100_D115_D130_D145_D155_D185,p,3,0.031014969526247202,0.031014969526247202,0.05494217413464555,0.06079573141715471
LF_affine,K6X_D100_D115_D130_D145_D155_D185,s,-3,0.01734847282442127,0.01734847282442127,0.03162510750057428,0.035397563984694624
LF_affine,K6X_D100_D115_D130_D145_D155_D185,s,-2,0.012099114019078755,0.012099114019078755,0.01969530099567905,0.021364775934367197
LF_affine,K6X_D100_D115_D130_D145_D155_D185,s,-1,0.00041036304942110286,0.0042543150701979315,0.00791978681944347,0.012486196131816741
LF_affine,K6X_D100_D115_D130_D145_D155_D185,s,0,0.03036886719592623,0.03036886719592623,0.05050969463558515,0.054386421106290606
LF_affine,K6X_D100_D115_D130_D145_D155_D185,s,1,-0.013080575651091835,0.0431116887024017,0.09227800203169867,0.10911581304641038
LF_affine,K6X_D100_D115_D130_D145_D155_D185,s,2,0.05776803232570891,0.05776803232570891,0.0832637504015703,0.0907351448950501
LF_affine,K6X_D100_D115_D130_D145_D155_D185,s,3,0.009672407395102344,0.0101013003619657,0.022270496856720695,0.02672121883280986
LF_affine,K6X_D100_D130_D135_D155_D160_D225,p,-3,0.008062620869759108,0.008062620869759108,0.015332184970046334,0.018290273279571615
LF_affine,K6X_D100_D130_D135_D155_D160_D225,p,-2,-0.007295277915453375,0.029659731054979557,0.04142626656891109,0.061533408187958966
LF_affine,K6X_D100_D130_D135_D155_D160_D225,p,-1,-0.009531387357960934,0.01011842883314524,0.013969334200649724,0.0430845951696066
LF_affine,K6X_D100_D130_D135_D155_D160_D225,p,0,0.05437879987687461,0.05437879987687461,0.07209173059076522,0.08205898388800584
LF_affine,K6X_D100_D130_D135_D155_D160_D225,p,1,-0.09956462563560012,0.09956462563560012,0.1189953811011053,0.2659438449640983
LF_affine,K6X_D100_D130_D135_D155_D160_D225,p,2,0.05372660345309745,0.05700338085026715,0.07694803721662684,0.08220613329221885
LF_affine,K6X_D100_D130_D135_D155_D160_D225,p,3,0.052917467550470554,0.052917467550470554,0.08467048905802309,0.10157707393424073
LF_affine,K6X_D100_D130_D135_D155_D160_D225,s,-3,0.010533483032929626,0.010533483032929626,0.01574772116626171,0.016331396266363336
LF_affine,K6X_D100_D130_D135_D155_D160_D225,s,-2,-0.008907723878739364,0.013047535317401427,0.021009208865402723,0.021785583632787764
LF_affine,K6X_D100_D130_D135_D155_D160_D225,s,-1,-0.006785661454660755,0.008005892500375119,0.01308244750944591,0.03909568147657278
LF_affine,K6X_D100_D130_D135_D155_D160_D225,s,0,0.0408940077124254,0.0408940077124254,0.06273445301242893,0.06839028120116954
LF_affine,K6X_D100_D130_D135_D155_D160_D225,s,1,-0.0918341205178626,0.0918341205178626,0.1371164858201006,0.15148156679927705
LF_affine,K6X_D100_D130_D135_D155_D160_D225,s,2,0.07720605822032035,0.07720605822032035,0.1026101401779644,0.10780535837892244
LF_affine,K6X_D100_D130_D135_D155_D160_D225,s,3,0.033749547029938966,0.033749547029938966,0.03856805800132949,0.04115352310442821
LF_affine,K6X_D100_D140_D145_D155_D225_D230,p,-3,-0.02324890201919898,0.02574523152930406,0.03806220596639133,0.05628925749884312
LF_affine,K6X_D100_D140_D145_D155_D225_D230,p,-2,0.026108025316185654,0.026108025316185654,0.047689234120147535,0.05524532086667165
LF_affine,K6X_D100_D140_D145_D155_D225_D230,p,-1,-0.01928602127418611,0.052635041097220066,0.12332904923025367,0.15641583688565197
LF_affine,K6X_D100_D140_D145_D155_D225_D230,p,0,0.031500678836387845,0.0316375243862212,0.07558101192653473,0.087292368097734
LF_affine,K6X_D100_D140_D145_D155_D225_D230,p,1,0.07417111747550056,0.07417111747550056,0.11634655548224154,0.14857890813606872
LF_affine,K6X_D100_D140_D145_D155_D225_D230,p,2,-0.022134826144234482,0.036422949315221435,0.05340527213139013,0.06440824151533678
LF_affine,K6X_D100_D140_D145_D155_D225_D230,p,3,-0.015258352272606744,0.019914129497715587,0.03472576784142283,0.05491823283666918
LF_affine,K6X_D100_D140_D145_D155_D225_D230,s,-3,-0.03953258914485278,0.03953258914485278,0.047532379482891546,0.051509569141056005
LF_affine,K6X_D100_D140_D145_D155_D225_D230,s,-2,0.038680403081650376,0.038680403081650376,0.05680885499679407,0.06215210578851819
LF_affine,K6X_D100_D140_D145_D155_D225_D230,s,-1,-0.015224642396262273,0.058825316167894194,0.14951181854596618,0.15740601622736441
LF_affine,K6X_D100_D140_D145_D155_D225_D230,s,0,0.005503856345343551,0.016488670281924602,0.04617991765144479,0.05623740855276205
LF_affine,K6X_D100_D140_D145_D155_D225_D230,s,1,-0.13370961736680304,0.13370961736680304,0.20479832123443842,0.22593443845882336
LF_affine,K6X_D100_D140_D145_D155_D225_D230,s,2,0.034987396556647024,0.034987396556647024,0.09474984559025733,0.12325183948889759
LF_affine,K6X_D100_D140_D145_D155_D225_D230,s,3,0.027134122923449945,0.04052962039788071,0.0781515988465822,0.09763751481902073
LF_affine,K6X_D100_D200_D205_D210_D215_D220,p,-3,0.01920600377595008,0.021896285868409922,0.03341303741738476,0.03380038760642583
LF_affine,K6X_D100_D200_D205_D210_D215_D220,p,-2,-0.01997624682891394,0.03551916167795972,0.0843943484062107,0.11175545256635441
LF_affine,K6X_D100_D200_D205_D210_D215_D220,p,-1,0.008863577830706498,0.022848712968750726,0.04222254968474831,0.06011265241058938
LF_affine,K6X_D100_D200_D205_D210_D215_D220,p,0,-0.29799513546167467,0.29799513546167467,0.4630347790600543,0.4682896985162416
LF_affine,K6X_D100_D200_D205_D210_D215_D220,p,1,0.055365716456803195,0.05631218491579438,0.0867222368553286,0.11728877792521736
LF_affine,K6X_D100_D200_D205_D210_D215_D220,p,2,-0.030629325374566387,0.04122515247995145,0.08743446179020394,0.1445156754418118
LF_affine,K6X_D100_D200_D205_D210_D215_D220,p,3,0.005339827678292949,0.015679746014806064,0.022573935551044706,0.026750117068004047
LF_affine,K6X_D100_D200_D205_D210_D215_D220,s,-3,0.013802567455052117,0.017707778025917623,0.031689606740506894,0.03364021833352585
LF_affine,K6X_D100_D200_D205_D210_D215_D220,s,-2,-0.02965067788378726,0.03640933560693638,0.08630747080242482,0.12979586002536456
LF_affine,K6X_D100_D200_D205_D210_D215_D220,s,-1,0.0033246974555328716,0.02675355332257552,0.04063378684192937,0.04860618138936103
LF_affine,K6X_D100_D200_D205_D210_D215_D220,s,0,-0.012247920068646207,0.11750427579466405,0.22301589389395393,0.2372525990153026
LF_affine,K6X_D100_D200_D205_D210_D215_D220,s,1,0.0334823880525088,0.03849368907674849,0.07856231451308146,0.10370674026437023
LF_affine,K6X_D100_D200_D205_D210_D215_D220,s,2,-0.01036967480613647,0.03306303672712899,0.05367568109861856,0.11392433048002643
LF_affine,K6X_D100_D200_D205_D210_D215_D220,s,3,0.008258628040153024,0.019537417236953934,0.029231389106162797,0.03436729153432129
LF_affine,K6X_D105_D120_D125_D130_D165_D190,p,-3,0.027057775300778283,0.027057775300778283,0.04065113330183698,0.040814134936257185
LF_affine,K6X_D105_D120_D125_D130_D165_D190,p,-2,0.004818055071840122,0.007402050339150562,0.013060414976026362,0.015757663831157297
LF_affine,K6X_D105_D120_D125_D130_D165_D190,p,-1,-0.010678432284973595,0.0235645709250654,0.04206265505230587,0.0513915914260831
LF_affine,K6X_D105_D120_D125_D130_D165_D190,p,0,0.045338509193503074,0.06268601336455522,0.08996708272520598,0.0951059735860908
LF_affine,K6X_D105_D120_D125_D130_D165_D190,p,1,0.022419321309905708,0.05291851146475612,0.10056820774033948,0.1226763298557293
LF_affine,K6X_D105_D120_D125_D130_D165_D190,p,2,0.003507841847500337,0.03464882754807198,0.040868281767532794,0.04572136769941702
LF_affine,K6X_D105_D120_D125_D130_D165_D190,p,3,0.05856059473089325,0.05856059473089325,0.08017402579575636,0.08518704240336977
LF_affine,K6X_D105_D120_D125_D130_D165_D190,s,-3,0.015827735862280003,0.01736001582252576,0.02896574953343497,0.029236709297369066
LF_affine,K6X_D105_D120_D125_D130_D165_D190,s,-2,0.008033518730074853,0.008122126061549363,0.015579695479693635,0.01853126527804156
LF_affine,K6X_D105_D120_D125_D130_D165_D190,s,-1,0.030453644075010524,0.03482911949222879,0.06679389060561168,0.06683851222642055
LF_affine,K6X_D105_D120_D125_D130_D165_D190,s,0,-0.03532472477322028,0.04197474833166903,0.13739093375673908,0.1412080403848245
LF_affine,K6X_D105_D120_D125_D130_D165_D190,s,1,0.026883470056280667,0.05547002912756846,0.09040349205195075,0.13537891059266738
LF_affine,K6X_D105_D120_D125_D130_D165_D190,s,2,0.007258193818046025,0.038558582792242876,0.04858078913436242,0.05191648828473901
LF_affine,K6X_D105_D120_D125_D130_D165_D190,s,3,0.03443143987099845,0.03443143987099845,0.052281359928033275,0.05362464447078687
LF_affine,K6X_D110_D125_D135_D150_D175_D190,p,-3,0.024557196069100163,0.024557196069100163,0.04210507568937723,0.04329774731711669
LF_affine,K6X_D110_D125_D135_D150_D175_D190,p,-2,0.008780654972489227,0.008780654972489227,0.012312567473485365,0.01618638447109854
LF_affine,K6X_D110_D125_D135_D150_D175_D190,p,-1,0.004787760149112708,0.004787760149112708,0.007388327060697787,0.010083875216736211
LF_affine,K6X_D110_D125_D135_D150_D175_D190,p,0,0.08269292207366415,0.08269292207366415,0.12677483013994803,0.18458835170200016
LF_affine,K6X_D110_D125_D135_D150_D175_D190,p,1,-0.1729645631305658,0.1729645631305658,0.42222312670795314,0.48438928608744225
LF_affine,K6X_D110_D125_D135_D150_D175_D190,p,2,0.04645067882933795,0.04645067882933795,0.056247361653729414,0.09421817419417815
