model,geometry_id,M7_order_profile_mae,M8_order_profile_mae,delta_order,M7_eta_plus1_mae,M8_eta_plus1_mae,delta_eta_plus1,M7_R_mae,M8_R_mae,delta_R,M7_T_mae,M8_T_mae,delta_T,M7_PS_contrast_mae,M8_PS_contrast_mae,delta_PS_contrast
LF_ridge_residual,K6X_D200_D205_D215_D220_D225_D230,0.055348832753185986,0.04047150754299945,-0.014877325210186539,0.09232372236616965,0.03798795610106195,-0.0543357662651077,0.16648474868973615,0.14424499378831143,-0.022239754901424713,0.11464541340171323,0.10427836014591349,-0.010367053255799744,0.01637134256610922,0.0165121222593744,0.00014077969326518197
circular_cnn,K6X_D100_D105_D115_D120_D125_D130,0.08890707656706495,0.04975854525855021,-0.03914853130851474,0.027696791311824454,0.12932521663922533,0.10162842532740088,0.028497532149537156,0.014313933776564786,-0.01418359837297237,0.5766849931853701,0.33236790952116413,-0.24431708366420601,0.028628922878267585,0.07070837610922216,0.04207945323095458
circular_cnn,K6X_D100_D110_D115_D220_D225_D230,0.1518269834619305,0.02722054933139353,-0.12460643413053696,0.2818549261037478,0.02639007291486637,-0.2554648531888814,0.12500066547945685,0.0214467114358419,-0.10355395404361495,0.4990790320259823,0.1898665602879049,-0.3092124717380774,0.0401617326219269,0.024865040406112374,-0.015296692215814523
circular_cnn,K6X_D100_D115_D130_D145_D155_D185,0.019223098788421482,0.02076611327725333,0.0015430144888318488,0.06173668401966981,0.06716617041709458,0.005429486397424771,0.03804962890478457,0.0322844122328781,-0.0057652166719064715,0.03917606124435462,0.04929608562610938,0.010120024381754765,0.12092928903970215,0.0784149448583591,-0.04251434418134305
circular_cnn,K6X_D100_D130_D135_D155_D160_D225,0.0683887331789438,0.07461953159273671,0.006230798413792912,0.24081741738010198,0.13329207329587425,-0.10752534408422773,0.09749434585244897,0.07733413240095512,-0.020160213451493852,0.018114432891884583,0.19929111590116227,0.1811766830092777,0.03646266150832098,0.04214423941382903,0.005681577905508044
circular_cnn,K6X_D100_D140_D145_D155_D225_D230,0.1215931847474695,0.13853045650046686,0.016937271752997363,0.4142227435373405,0.2027071127892034,-0.21151563074813712,0.1557848398176936,0.08089686877967094,-0.07488797103802265,0.06604142010802608,0.2890862302741948,0.2230448101661687,0.20173374932280594,0.179070018081941,-0.02266373124086493
circular_cnn,K6X_D100_D200_D205_D210_D215_D220,0.028935510081790145,0.025641971100169504,-0.003293538981620641,0.010308821856294415,0.013118262395610904,0.002809440539316489,0.13889760588752476,0.14605926588541523,0.007161659997890479,0.13607001485638268,0.1074116734955843,-0.02865834136079838,0.017774661918323956,0.025827475682421067,0.008052813764097111
circular_cnn,K6X_D105_D120_D125_D130_D165_D190,0.02665435643227824,0.022780244016829165,-0.003874112415449077,0.015552413785874712,0.015876169659424986,0.000323755873550274,0.029247916880580482,0.036419689658086424,0.0071717727775059414,0.15954580763633258,0.14768768522531997,-0.011858122411012612,0.025140586319432955,0.024455853736489116,-0.0006847325829438394
circular_cnn,K6X_D110_D125_D135_D150_D175_D190,0.021836061179781572,0.018410897713957475,-0.0034251634658240965,0.08340996296151817,0.06767699829964657,-0.0157329646618716,0.0567107251074688,0.04913741281332348,-0.007573312294145318,0.062082689899166474,0.055952881420958084,-0.00612980847820839,0.15645435271262798,0.12031926209339726,-0.03613509061923072
circular_cnn,K6X_D110_D190_D210_D215_D220_D225,0.03827174637014301,0.032397965161045816,-0.0058737812090971925,0.05641028008959501,0.0401246822630997,-0.016285597826495316,0.06547977759909954,0.06508153586147107,-0.0003982417376284658,0.08116071645084678,0.08208532040819944,0.0009246039573526516,0.009393775459905692,0.01300841924912144,0.003614643789215749
circular_cnn,K6X_D120_D125_D180_D185_D190_D195,0.07738720642663538,0.0682680041189986,-0.009119202307636784,0.11128161689871575,0.09770042854610134,-0.013581188352614418,0.05682924041241579,0.059177486314090415,0.0023482459016746227,0.3191472111890257,0.3255154444399525,0.00636823325092678,0.1632002623491098,0.19540085709220267,0.032200594743092864
circular_cnn,K6X_D120_D145_D200_D215_D220_D230,0.07129758915302388,0.05593053611215314,-0.015367053040870743,0.08141427347405558,0.05766463671966808,-0.0237496367543875,0.08679587952057823,0.08510098509658769,-0.0016948944239905395,0.2082978254265835,0.24086247966753724,0.03256465424095373,0.10514505956600528,0.09551414399827486,-0.009630915567730422
circular_cnn,K6X_D125_D135_D150_D175_D190_D210,0.018070105007224717,0.019196050057232135,0.001125945050007418,0.07249779630093918,0.0743536557232351,0.0018558594222959218,0.04657034850631299,0.03984461606176178,-0.0067257324445512065,0.06910496070837757,0.07536320300974021,0.00625824230136264,0.06667874445247168,0.058603570275364086,-0.008075174177107597
circular_cnn,K6X_D130_D145_D155_D180_D195_D230,0.055060699037078026,0.04620558612343813,-0.008855112913639898,0.2582922377175183,0.2095660218471706,-0.0487262158703477,0.08031480371632883,0.0643877836124746,-0.01592702010385423,0.06414369032062567,0.04846392775925604,-0.01567976256136963,0.17157309258073267,0.34417132269702777,0.1725982301162951
circular_cnn,K6X_D140_D160_D165_D170_D180_D190,0.06909712847537959,0.05829706792081806,-0.010800060554561529,0.17125438119445302,0.1142368802321175,-0.057017500962335516,0.07451175730949909,0.06582200879110439,-0.0086897485183947,0.15972114658746844,0.24075020411578557,0.08102905752831713,0.2240517793261924,0.18898076583932638,-0.03507101348686603
circular_cnn,K6X_D150_D205_D215_D220_D225_D230,0.06784032805548018,0.04821738701572789,-0.01962294103975229,0.05378533047922876,0.029553003583375925,-0.024232326895852835,0.1270159530555612,0.11555851014589277,-0.011457442909668436,0.12841487634117807,0.0857191201518843,-0.04269575618929376,0.09201971857476968,0.055121040371902956,-0.03689867820286672
circular_cnn,K6X_D200_D205_D215_D220_D225_D230,0.04350233738170565,0.04070239034081554,-0.002799947040890108,0.01618048875458675,0.015679625080963235,-0.0005008636736235153,0.16408741558912282,0.16408336738389082,-4.048205232004554e-06,0.21870803860010216,0.1627923190671798,-0.05591571953292235,0.02885839538992163,0.02562869502236254,-0.003229700367559093
corrected_residual_mlp,K6X_D100_D105_D115_D120_D125_D130,0.10721484865304612,0.07645423362915289,-0.030760615023893226,0.36626057772383264,0.17460476894631247,-0.19165580877752017,0.008237967963505663,0.005592353810133562,-0.0026456141533721007,0.13761603752895993,0.029600131706253672,-0.10801590582270626,0.07927385163706219,0.045683508674681586,-0.0335903429623806
corrected_residual_mlp,K6X_D100_D110_D115_D220_D225_D230,0.06309179090358394,0.08452193067950657,0.021430139775922633,0.08021412855055889,0.05599953381190164,-0.024214594738657245,0.10071027250263044,0.0640303016608282,-0.036679970841802245,0.09617805583157284,0.1015340048239175,0.005355948992344664,0.05885267285944102,0.07533720132834816,0.01648452846890714
corrected_residual_mlp,K6X_D100_D115_D130_D145_D155_D185,0.011963779707688527,0.018005063900756065,0.006041284193067539,0.04049105775679062,0.040337971354591134,-0.00015308640219948572,0.027282719046575213,0.027945189051146423,0.0006624700045712098,0.032442093388504296,0.028603372461213385,-0.003838720927290911,0.0759114901828467,0.06540493211155068,-0.01050655807129601
corrected_residual_mlp,K6X_D100_D130_D135_D155_D160_D225,0.06646390243561656,0.07941548965223819,0.012951587216621624,0.2271578516423488,0.22078710310800168,-0.0063707485343471315,0.0369758829873338,0.04593456560000551,0.008958682612671708,0.08752673569545304,0.08680842477974121,-0.0007183109157118256,0.07448162768859194,0.08665028799696746,0.012168660308375517
corrected_residual_mlp,K6X_D100_D140_D145_D155_D225_D230,0.0907559222731064,0.1086228816321646,0.0178669593590582,0.2210902608424835,0.11636089974633937,-0.10472936109614414,0.14750994575108708,0.11357364648033436,-0.03393629927075273,0.3300846147060881,0.2135452931943582,-0.11653932151172988,0.24015186350813922,0.20273250913438073,-0.037419354373758484
corrected_residual_mlp,K6X_D100_D200_D205_D210_D215_D220,0.0331318175677477,0.03943197340203356,0.006300155834285864,0.04679593355217148,0.06628448963693077,0.019488556084759294,0.09338966623312488,0.09948963187511427,0.006099965641989391,0.09631903057872822,0.10753443366210141,0.011215403083373196,0.06798136604510276,0.1157295271246956,0.047748161079592844
corrected_residual_mlp,K6X_D105_D120_D125_D130_D165_D190,0.02725145615653908,0.02838717889041677,0.00113572273387769,0.06734691813007077,0.05831031216245171,-0.009036605967619057,0.03509648291628707,0.037198621312475526,0.0021021383961884535,0.04039521988612868,0.03713583943289276,-0.0032593804532359202,0.06469580860678437,0.04766135497755209,-0.017034453629232275
corrected_residual_mlp,K6X_D110_D125_D135_D150_D175_D190,0.016599938454954777,0.017040266332753188,0.0004403278777984111,0.06194748998326471,0.06897234272188163,0.007024852738616923,0.04858433992904045,0.045365646720202844,-0.0032186932088376086,0.05471631654543269,0.04654417073516479,-0.0081721458102679,0.09940771434131031,0.1060355359023723,0.0066278215610619945
corrected_residual_mlp,K6X_D110_D190_D210_D215_D220_D225,0.030653390251184114,0.030409629342606367,-0.00024376090857774688,0.03774598752464586,0.026816116165089075,-0.010929871359556788,0.05912667110567271,0.058923942388056566,-0.0002027287176161463,0.06338049845629179,0.05672984720128602,-0.006650651255005767,0.048359258447419354,0.03855589207981014,-0.009803366367609215
corrected_residual_mlp,K6X_D120_D125_D180_D185_D190_D195,0.0396974375605881,0.03138960074635416,-0.008307836814233936,0.09581076257984732,0.08289558529735833,-0.01291517728248899,0.04856678080339358,0.057192537852384435,0.008625757048990858,0.06757014738866922,0.0729650349911339,0.005394887602464676,0.1880286755682727,0.16579117059471665,-0.02223750497355606
corrected_residual_mlp,K6X_D120_D145_D200_D215_D220_D230,0.05014403301058024,0.045316590201318965,-0.004827442809261277,0.07968043384057007,0.07710633064721807,-0.0025741031933519953,0.11725833217812197,0.11886375619212676,0.0016054240140047915,0.11690515055961609,0.11413276918915226,-0.0027723813704638306,0.10815187863333381,0.13501742744048026,0.02686554880714645
corrected_residual_mlp,K6X_D125_D135_D150_D175_D190_D210,0.01338905726695492,0.011040928127821866,-0.002348129139133053,0.03219983152012654,0.02415646400617027,-0.008043367513956266,0.044668281824000164,0.04478730644608774,0.00011902462208757819,0.035728508086246696,0.026287818230605352,-0.009440689855641345,0.05393397349737139,0.033136167388073096,-0.020797806109298295
corrected_residual_mlp,K6X_D130_D145_D155_D180_D195_D230,0.025779991665256012,0.02568751080779317,-9.248085746284274e-05,0.09689484836373757,0.10421005507206765,0.00731520670833008,0.040144609278820464,0.03823052991272649,-0.0019140793660939737,0.04709370607102874,0.042686457139437514,-0.004407248931591223,0.18507353559135187,0.20396053704798822,0.018887001456636354
corrected_residual_mlp,K6X_D140_D160_D165_D170_D180_D190,0.05313666043540445,0.0518799022993296,-0.0012567581360748495,0.12449517800240226,0.12465821883603381,0.00016304083363155586,0.07207405927123497,0.07716370395255862,0.005089644681323641,0.07453686329663652,0.09999418333476694,0.02545732003813042,0.24841955800267587,0.24931643767206763,0.0008968796693917536
corrected_residual_mlp,K6X_D150_D205_D215_D220_D225_D230,0.048330316881742524,0.047612876540502544,-0.0007174403412399805,0.07428874316328019,0.08103821132801829,0.006749468164738107,0.09935637825890611,0.08671197535034972,-0.012644402908556396,0.10888022875911597,0.0896538934097193,-0.019226335349396675,0.12024239354870109,0.12231411977304925,0.002071726224348161
corrected_residual_mlp,K6X_D200_D205_D215_D220_D225_D230,0.0687875221573013,0.06708433420971305,-0.0017031879475882528,0.12460917131076985,0.13229634012567315,0.007687168814903306,0.11539028484045016,0.1013804928158721,-0.014009792024578069,0.12447091812446733,0.1274184716070574,0.0029475534825900845,0.163266829486732,0.2574272046314738,0.09416037514474179
direct_mlp,K6X_D100_D105_D115_D120_D125_D130,0.12704825600075287,0.15140708909300535,0.02435883309225248,0.20118704364516235,0.3836172217979547,0.18243017815279236,0.0061846112950069785,0.011221712499137062,0.005037101204130083,0.48696370471496775,0.2926151800551503,-0.19434852465981745,0.121872890732883,0.2409796074632609,0.11910671673037788
direct_mlp,K6X_D100_D110_D115_D220_D225_D230,0.2293303024091009,0.10256967334129304,-0.12676062906780788,0.8270300698188549,0.12561965477271203,-0.7014104150461429,0.021879074924161388,0.040470031336933415,0.018590956412772027,0.04874802277403896,0.46674840384359156,0.4180003810695526,0.02904775608863624,0.01584638889256832,-0.013201367196067921
direct_mlp,K6X_D100_D115_D130_D145_D155_D185,0.055009262020937984,0.0428817862445141,-0.012127475776423882,0.2780926085582267,0.16710870850971069,-0.11098390004851602,0.02643033460144968,0.028080438029627567,0.0016501034281778855,0.25149488257940456,0.11501527294661988,-0.13647960963278466,0.0705044638630539,0.0547266360316122,-0.015777827831441694
direct_mlp,K6X_D100_D130_D135_D155_D160_D225,0.08338583740869362,0.05191085091724213,-0.031474986491451494,0.34062279502964043,0.07839840047431533,-0.2622243945553251,0.053396553946792984,0.03933267539758211,-0.014063878549210873,0.09761453331019349,0.10229862626037974,0.00468409295018625,0.03407889929027257,0.04911859054043252,0.01503969125015995
direct_mlp,K6X_D100_D140_D145_D155_D225_D230,0.09578407847276058,0.1524968265459871,0.056712748073226515,0.18453409912816088,0.26504083372296217,0.08050673459480129,0.1022412074080497,0.0662504422591066,-0.0359907651489431,0.1842042322839748,0.31751094015527426,0.13330670787129945,0.1355910963488217,0.13371429791864625,-0.001876798430175436
direct_mlp,K6X_D100_D200_D205_D210_D215_D220,0.02669698467147401,0.021116768519039993,-0.005580216152434016,0.014500067209166238,0.008408683788200935,-0.006091383420965303,0.11110430642924336,0.11504871444789061,0.003944408018647247,0.08407902645088067,0.07992931854850861,-0.0041497079023720546,0.01793461524408505,0.014205023054337618,-0.00372959218974743
direct_mlp,K6X_D105_D120_D125_D130_D165_D190,0.07346093690617476,0.053285512588873374,-0.02017542431730139,0.2597663228916621,0.16087245559405608,-0.09889386729760605,0.04077053888781596,0.049841821555148796,0.009071282667332835,0.028225043214137543,0.06075945766076434,0.0325344144466268,0.02992864309664818,0.07203355101998567,0.04210490792333749
direct_mlp,K6X_D110_D125_D135_D150_D175_D190,0.032253734482797516,0.02330586110498529,-0.008947873377812228,0.14346819324603796,0.08165167654854671,-0.06181651669749125,0.055279307107965844,0.04561769421741755,-0.009661612890548295,0.13676976877252378,0.06970797986822169,-0.06706178890430209,0.12842499449983766,0.11169738700958952,-0.01672760749024814
direct_mlp,K6X_D110_D190_D210_D215_D220_D225,0.03809999138424201,0.03604507587508622,-0.0020549155091557914,0.026679994769276905,0.028913524684237624,0.0022335299149607198,0.047406341660150536,0.047751934042282417,0.0003455923821318804,0.1873680230688035,0.16822511053641256,-0.01914291253239095,0.010844600842206899,0.018249727038209332,0.007405126196002433
direct_mlp,K6X_D120_D125_D180_D185_D190_D195,0.1082020166246036,0.10012605485491187,-0.008075961769691734,0.35596570440636827,0.2922674871336098,-0.06369821727275848,0.06723153961375504,0.06160541287280113,-0.0056261267409539115,0.05770470367006506,0.11505593130116228,0.057351227631097214,0.16210666341979124,0.13743000182002513,-0.024676661599766114
direct_mlp,K6X_D120_D145_D200_D215_D220_D230,0.06730838325159669,0.06492145787471303,-0.0023869253768836612,0.0687513093775385,0.08423748344944008,0.015486174071901587,0.0831898322927014,0.0594392284711956,-0.023750603821505796,0.2288943837090779,0.24377092797508712,0.014876544266009234,0.0941047434051241,0.10671165452109749,0.012606911115973382
direct_mlp,K6X_D125_D135_D150_D175_D190_D210,0.016020763777907007,0.015339771157774806,-0.0006809926201322009,0.038793864031405896,0.03803940939384083,-0.0007544546375650649,0.04556163133243319,0.04737248862481078,0.0018108572923775865,0.06600758279974887,0.020460447552486518,-0.04554713524726235,0.04782640407003933,0.032897295452431,-0.014929108617608329
direct_mlp,K6X_D130_D145_D155_D180_D195_D230,0.033917799807767414,0.024036871585078126,-0.009880928222689288,0.18537968377134115,0.11582987226895494,-0.0695498115023862,0.059367657722912595,0.06541302502739231,0.006045367304479715,0.11417202546523689,0.05651167330628242,-0.057660352158954466,0.17083762545024506,0.19237927328906881,0.021541647838823758
direct_mlp,K6X_D140_D160_D165_D170_D180_D190,0.11098123901240543,0.10597516732163567,-0.005006071690769762,0.41976176943837723,0.3539510628590533,-0.06581070657932392,0.11803387713461512,0.11968461603136073,0.0016507388967456071,0.08213664456987525,0.0912304142268685,0.009093769656993253,0.31463108978807736,0.39435352858588346,0.0797224387978061
direct_mlp,K6X_D150_D205_D215_D220_D225_D230,0.08872171758771852,0.08645888206653267,-0.002262835521185849,0.0822586263800237,0.05444695823000966,-0.027811668150014034,0.11369946430441563,0.1142525805067701,0.0005531162023544728,0.17356572762732406,0.15576587016145163,-0.017799857465872426,0.10683021554420043,0.07047822877856469,-0.03635198676563574
direct_mlp,K6X_D200_D205_D215_D220_D225_D230,0.07924058815173776,0.07565729387086273,-0.0035832942808750323,0.02529798826078677,0.03933503248370597,0.014037044222919199,0.095341868668464,0.09244099515077663,-0.0029008735176873773,0.5108688504808473,0.4387662836830522,-0.07210256679779509,0.04656594280150011,0.04442363158655096,-0.0021423112149491497
resmlp,K6X_D100_D105_D115_D120_D125_D130,0.06269947181805802,0.0459538987072609,-0.016745573110797114,0.12021328028001399,0.12846097169816775,0.008247691418153763,0.020108770803224072,0.002052609818507309,-0.01805616098471676,0.19894314595396034,0.21491647935243696,0.01597333339847662,0.011117265017199139,0.0016191996782281546,-0.009498065338970985
resmlp,K6X_D100_D110_D115_D220_D225_D230,0.21879759525616016,0.12054091569357196,-0.0982566795625882,0.7790951619634453,0.05492726253725954,-0.7241678994261858,0.07584886262061105,0.06704302735363808,-0.00880583526697297,0.03476129540420731,0.10527550646679255,0.07051421106258524,0.0336901668004449,0.016839877305483166,-0.016850289494961732
resmlp,K6X_D100_D115_D130_D145_D155_D185,0.05299247320530307,0.035330891991803906,-0.017661581213499165,0.20070563597913765,0.12860559507792654,-0.07210004090121111,0.03132881841295687,0.02877463383195242,-0.0025541845810044504,0.05267864253245145,0.032799549567271505,-0.019879092965179944,0.07232795055717002,0.06437063836338618,-0.007957312193783844
resmlp,K6X_D100_D130_D135_D155_D160_D225,0.07603359465222381,0.052465911357154435,-0.023567683295069378,0.3106945370585415,0.14156194586155657,-0.16913259119698493,0.0610145237464669,0.03319637781628548,-0.02781814593018142,0.100669535035371,0.04768055052743279,-0.052988984507938215,0.03319791899072217,0.08704116454898668,0.05384324555826451
resmlp,K6X_D100_D140_D145_D155_D225_D230,0.0757503353801095,0.10221547194763297,0.026465136567523473,0.1217706804645291,0.1835383535163462,0.0617676730518171,0.07163860980475754,0.05987827819936375,-0.011760331605393796,0.045213270429741985,0.09676022711923617,0.05154695668949418,0.04230466908747182,0.10024754462276947,0.05794287553529765
resmlp,K6X_D100_D200_D205_D210_D215_D220,0.02823148646734725,0.02651278108255898,-0.0017187053847882716,0.021740361909015526,0.023009084029670522,0.0012687221206549963,0.11143141806037934,0.11541015385590613,0.0039787357955267805,0.1374351212999843,0.11057158810037122,-0.026863533199613085,0.02501247382983646,0.02566841425853721,0.0006559404287007492
resmlp,K6X_D105_D120_D125_D130_D165_D190,0.06329445803375933,0.04531864779154159,-0.017975810242217734,0.22256243930876665,0.14506247799759972,-0.07749996131116693,0.04004192917011093,0.04355096879383019,0.0035090396237192623,0.0280013932603581,0.035956378909209254,0.007954985648851155,0.03780218809916674,0.0953884552381392,0.05758626713897246
resmlp,K6X_D110_D125_D135_D150_D175_D190,0.032716145577527785,0.025054082900607108,-0.0076620626769206765,0.11957478409312777,0.08912452218959617,-0.030450261903531603,0.05387686072146092,0.048507050114499385,-0.005369810606961532,0.05965940069767348,0.058330714576405235,-0.001328686121268248,0.11595389917729876,0.10361407628478968,-0.01233982289250908
resmlp,K6X_D110_D190_D210_D215_D220_D225,0.03526546566015242,0.034659867353746494,-0.0006055983064059273,0.011992657459642566,0.013390495979040478,0.001397838519397912,0.05613047995169194,0.050356144867280704,-0.0057743350844112334,0.08832124634867927,0.09006737868708649,0.0017461323384072164,0.014669135039733272,0.015736296599791862,0.0010671615600585903
resmlp,K6X_D120_D125_D180_D185_D190_D195,0.09288991354354705,0.08588123721610363,-0.007008676327443411,0.31788045010203153,0.2621937838951514,-0.05568666620688012,0.05517293320844557,0.060981013105899866,0.005808079897454299,0.08928331352620425,0.08768957391123498,-0.0015937396149692667,0.15031250427781223,0.14300094464447824,-0.007311559633333992
resmlp,K6X_D120_D145_D200_D215_D220_D230,0.06000072070989423,0.049915127165545456,-0.010085593544348771,0.06022204115246472,0.06484572854659595,0.004623687394131236,0.07770770586020599,0.0670147726894179,-0.010692933170788094,0.12633915470343252,0.10771641853454444,-0.01862273616888807,0.0869577351163693,0.10003988103853385,0.013082145922164556
resmlp,K6X_D125_D135_D150_D175_D190_D210,0.018817427686936825,0.013420023317206462,-0.005397404369730362,0.0390919729518803,0.02667204268294189,-0.012419930268938409,0.01799971265339553,0.022366726706365348,0.004367014052969818,0.12296538008397727,0.08727036047902864,-0.03569501960494863,0.06946497628607323,0.027539320142885647,-0.041925656143187585
resmlp,K6X_D130_D145_D155_D180_D195_D230,0.033975003051114804,0.030580341122097173,-0.0033946619290176304,0.10961927057791118,0.11489938047695732,0.005280109899046134,0.06277783934885771,0.05457298018894561,-0.0082048591599121,0.13618294069212353,0.12372529894389182,-0.012457641748231704,0.17119377403998615,0.2131280926547147,0.041934318614728544
resmlp,K6X_D140_D160_D165_D170_D180_D190,0.10769772488152586,0.11358559865856409,0.005887873777038227,0.4005730257892701,0.4192636981254729,0.01869067233620275,0.12383631231416657,0.12776086545561596,0.003924553141449391,0.11961460732337302,0.12720270205343015,0.007588094730057129,0.34964742420617184,0.3541902454906683,0.004542821284496457
resmlp,K6X_D150_D205_D215_D220_D225_D230,0.07460974621435836,0.06348126178286298,-0.011128484431495375,0.07941666941599601,0.0631883642963028,-0.016228305119693212,0.10901744221388783,0.10889685844354612,-0.00012058377034171452,0.07774846996742087,0.09851851203180892,0.020770042064388053,0.10555115241649125,0.08345160817875656,-0.022099544237734692
resmlp,K6X_D200_D205_D215_D220_D225_D230,0.07026139040590966,0.04549223450737959,-0.02476915589853007,0.02185255258352783,0.015205891834570722,-0.0066466607489571086,0.13650713373141318,0.10007145033261938,-0.0364356833987938,0.14356550366825307,0.2176783383663894,0.07411283469813632,0.01821855926898353,0.02871065044723937,0.010492091178255843
