geometry_id,polarization,wavelength_nm,eta_plus1_disagreement,order_profile_disagreement,ensemble_eta_plus1_abs_error,ensemble_order_profile_abs_error,ensemble_R_abs_error
K6X_D110_D125_D135_D150_D175_D190,p,446,0.10070795246766874,0.009057277275275962,0.004433900972345417,0.007166106282800296,0.022158469545173847
K6X_D110_D125_D135_D150_D175_D190,p,447,0.09879044617008394,0.011508802880442464,0.03274776474944918,0.011445971058112967,0.02768661497471518
K6X_D110_D125_D135_D150_D175_D190,p,448,0.09671303410247661,0.017281970223534244,0.11750520060842173,0.024795115809914395,0.0711060055658328
K6X_D110_D125_D135_D150_D175_D190,p,449,0.09464613351245228,0.01990077642299754,0.3984106158524906,0.07509512767232539,0.26456330763281566
K6X_D110_D125_D135_D150_D175_D190,p,450,0.09267652264980716,0.01986289699813185,0.11090135433425585,0.02759434193475891,0.042816803931376254
K6X_D110_D125_D135_D150_D175_D190,p,451,0.09078978256178152,0.011374220214161547,0.010750768393263166,0.008287057653165038,0.033212236523740626
K6X_D110_D125_D135_D150_D175_D190,p,452,0.08903709345163056,0.007158308501945491,0.01542715908202097,0.006845206772466107,0.04413917093342613
K6X_D110_D125_D135_D150_D175_D190,p,453,0.08739702653749547,0.005739145274642658,0.024900834315132236,0.006758497421680923,0.04278131625097073
K6X_D110_D125_D135_D150_D175_D190,p,454,0.08590158778327793,0.008927996069499957,0.004643673628646816,0.0053543682992654084,0.03185635439005902
K6X_D110_D125_D135_D150_D175_D190,p,455,0.08455054235723043,0.0203716755475261,0.33656777677237193,0.06996274817611255,0.17949400190026454
K6X_D110_D125_D135_D150_D175_D190,s,445,0.054768245204443934,0.008496897422638034,0.06539799057119522,0.013515021835547073,0.07640411490294871
K6X_D110_D125_D135_D150_D175_D190,s,446,0.05647419930224316,0.007813754903983535,0.057670506569843405,0.012576403148675948,0.07686565833747089
K6X_D110_D125_D135_D150_D175_D190,s,447,0.057360122495908654,0.007249797056409532,0.05122936650347587,0.011800330072187481,0.07618590731446326
K6X_D110_D125_D135_D150_D175_D190,s,448,0.0581042858268058,0.006705731615858508,0.04496377069525004,0.011054910684781911,0.0734756040792102
K6X_D110_D125_D135_D150_D175_D190,s,449,0.058961875176727005,0.006441656193396024,0.03673928869766019,0.010166382937818795,0.06964880157873143
K6X_D110_D125_D135_D150_D175_D190,s,450,0.060058635571794784,0.0067465663386252405,0.0261703330908446,0.009052231289579249,0.06413432071824808
K6X_D110_D125_D135_D150_D175_D190,s,451,0.06142247975870021,0.007746902285528952,0.013740370963992055,0.00783012789619004,0.05707417365927175
K6X_D110_D125_D135_D150_D175_D190,s,452,0.06310717973302268,0.009375478126072664,0.001509820779165949,0.006830933913461276,0.049334052068334355
K6X_D110_D125_D135_D150_D175_D190,s,453,0.06511573495595142,0.01136366614072569,0.017810654487912636,0.010012453129299385,0.04061569339179784
K6X_D110_D125_D135_D150_D175_D190,s,454,0.0674724114746776,0.013329602225705242,0.034297109515918245,0.01361638810776818,0.03691065612787672
K6X_D110_D125_D135_D150_D175_D190,s,455,0.07018770759867086,0.01519757656151639,0.04930614160732849,0.01712523396704603,0.03771795797711904
K6X_D120_D125_D180_D185_D190_D195,p,445,0.11401811427129381,0.03196875418410874,0.18509658770563364,0.04884857033812774,0.042721303201604166
