trace,source_x_um,angle_deg,intensity_proxy
case,-1.05,68.11962906245795,1.3420207498278277e-07
case,-1.05,68.27396782396886,1.297367662559361e-07
case,-1.05,68.42935705590723,1.2480337939592065e-07
case,-1.05,68.5858196709698,1.1943151867041292e-07
case,-1.05,68.74337941671942,1.136653072708562e-07
case,-1.05,68.90206091876232,1.0756270727952035e-07
case,-1.05,69.06188972683799,1.0119437040933504e-07
case,-1.05,69.22289236406617,9.464203917812023e-08
case,-1.05,69.38509637961836,8.799653743333859e-08
case,-1.05,69.54853040510999,8.135540717192237e-08
case,-1.05,69.71322421503963,7.482026455828557e-08
case,-1.05,69.87920879163549,6.849396118206251e-08
case,-1.05,70.04651639450873,6.247764629390209e-08
case,-1.05,70.21518063555624,5.6867831548977597e-08
case,-1.05,70.38523655960437,5.1753561388603076e-08
case,-1.05,70.55672073134139,4.72137895067246e-08
case,-1.05,70.72967132914734,4.331505498103438e-08
case,-1.05,70.90412824650303,4.0109540888001217e-08
case,-1.05,71.08013320173983,3.763358403163287e-08
case,-1.05,71.25772985698381,3.590668741353016e-08
case,-1.05,71.43696394725389,3.493106799539964e-08
case,-1.05,71.61788342079338,3.4691751980831463e-08
case,-1.05,71.80053859185355,3.5157209145943035e-08
case,-1.05,71.98498230730613,3.6280497562163605e-08
case,-1.05,72.17127012864601,3.800087123095825e-08
case,-1.05,72.35946053115805,4.024578647160193e-08
case,-1.05,72.5496151222685,4.293322904652283e-08
case,-1.05,72.74179888138862,4.597427351767281e-08
case,-1.05,72.93608042389384,4.927577958879129e-08
case,-1.05,73.13253229227463,5.274312741770476e-08
case,-1.05,73.33123127795714,5.628289511688146e-08
case,-1.05,73.53225877783653,5.98053867594057e-08
case,-1.05,73.73570119021147,6.322692786401846e-08
case,-1.05,73.94165035557546,6.64718570895705e-08
case,-1.05,74.15020404863628,6.947415714250483e-08
case,-1.05,74.36146652903314,7.217868401020274e-08
case,-1.05,74.57554915954205,7.45419708336561e-08
case,-1.05,74.7925711021624,7.653260025199587e-08
case,-1.05,75.0126601044192,7.813115612345175e-08
case,-1.05,75.23595339059713,7.932978142924247e-08
case,-1.05,75.46259867554339,8.013138325006482e-08
case,-1.05,75.6927553222919,8.054853742287563e-08
case,-1.05,75.92659566925778,8.060215441679719e-08
case,-1.05,76.16430655838359,8.031997383005534e-08
case,-1.05,76.40609110272078,7.973495757317574e-08
case,-1.05,76.65217074095708,7.888365128652259e-08
case,-1.05,76.90278763795689,7.780458000734248e-08
case,-1.05,77.15820750531545,7.65367378502154e-08
case,-1.05,77.41872293538925,7.511822290687602e-08
case,-1.05,77.68465736788467,7.358505820879687e-08
case,-1.05,77.95636984216826,7.197022799352804e-08
case,-1.05,78.23426073431975,7.030294627079494e-08
case,-1.05,78.51877874041672,6.860816239484984e-08
case,-1.05,78.81042945378644,6.690629658287608e-08
case,-1.05,79.10978600479767,6.521318758114169e-08
case,-1.05,79.41750240380577,6.354022538618525e-08
case,-1.05,79.73433047718744,6.189463437360741e-08
case,-1.05,80.06114165487263,6.027986652013409e-08
case,-1.05,80.3989554243684,5.869606059100522e-08
case,-1.05,80.748977127837,5.7140520937289484e-08
case,-1.05,81.11264914981507,5.5608168319134544e-08
case,-1.05,81.49172179461122,5.4091913862173636e-08
case,-1.05,81.8883539858024,5.25829039324815e-08
case,-1.05,82.30526072729027,5.1070574787498625e-08
case,-1.05,82.74593696669073,4.954243417160967e-08
case,-1.05,83.21501265029953,4.7983437064038606e-08
case,-1.05,83.71884730024732,4.6374707523205355e-08
case,-1.05,84.26659730796273,4.4691079255583326e-08
case,-1.05,84.87231698093376,4.2896182678556666e-08
case,-1.05,85.55966694730681,4.0931495280920575e-08
case,-1.05,86.37478578672392,3.868668363938429e-08
case,-1.05,87.43680027996089,3.5884064187467555e-08
case,-1.05,89.99999914622636,2.9665810447672326e-08
case,-0.7,-89.99999914622636,1.2981219027361578e-07
case,-0.7,-87.43680027996089,1.691406603918027e-07
case,-0.7,-86.37478578672372,1.8666629033405926e-07
case,-0.7,-85.55966694730674,2.000521940141584e-07
case,-0.7,-84.87231698093369,2.1093835061548162e-07
case,-0.7,-84.26659730796267,2.1993509584034363e-07
case,-0.7,-83.7188473002472,2.2734133898481933e-07
case,-0.7,-83.21501265029943,2.3332924684035928e-07
case,-0.7,-82.74593696669073,2.3801289278356096e-07
case,-0.7,-82.30526072729027,2.414796324280441e-07
case,-0.7,-81.88835398580235,2.4380648890633645e-07
case,-0.7,-81.49172179461118,2.450694591263848e-07
case,-0.7,-81.11264914981503,2.4534900225593904e-07
case,-0.7,-80.74897712783695,2.447332079350789e-07
case,-0.7,-80.39895542436832,2.4331939429915447e-07
case,-0.7,-80.06114165487263,2.412145442315104e-07
case,-0.7,-79.73433047718744,2.3853482501092655e-07
case,-0.7,-79.41750240380574,2.3540435777512732e-07
case,-0.7,-79.10978600479763,2.31953366710289e-07
case,-0.7,-78.8104294537864,2.283158230592827e-07
case,-0.7,-78.51877874041668,2.2462669522250555e-07
case,-0.7,-78.23426073431965,2.210189174614454e-07
case,-0.7,-77.95636984216819,2.176201925092698e-07
case,-0.7,-77.68465736788467,2.1454974559579233e-07
case,-0.7,-77.41872293538925,2.1191514766112974e-07
case,-0.7,-77.15820750531542,2.0980932304285966e-07
case,-0.7,-76.90278763795686,2.0830785122931477e-07
case,-0.7,-76.65217074095705,2.0746666321962446e-07
case,-0.7,-76.40609110272075,2.0732022069709081e-07
case,-0.7,-76.1643065583835,2.0788025088059976e-07
case,-0.7,-75.92659566925778,2.091350920064993e-07
case,-0.7,-75.6927553222919,2.1104968448040254e-07
case,-0.7,-75.46259867554336,2.1356622149486082e-07
case,-0.7,-75.2359533905971,2.166054510729768e-07
case,-0.7,-75.01266010441917,2.2006859984230135e-07
case,-0.7,-74.79257110216234,2.2383986814132498e-07
case,-0.7,-74.57554915954199,2.2778942705429337e-07
case,-0.7,-74.36146652903307,2.3177683133823018e-07
case,-0.7,-74.15020404863628,2.356547485383414e-07
case,-0.7,-73.94165035557546,2.392728943600578e-07
case,-0.7,-73.73570119021143,2.424820579219007e-07
case,-0.7,-73.5322587778365,2.451380980521093e-07
case,-0.7,-73.33123127795712,2.471057933615477e-07
case,-0.7,-73.13253229227459,2.482624343221149e-07
case,-0.7,-72.9360804238938,2.4850105475457697e-07
case,-0.7,-72.74179888138862,2.477332125997414e-07
case,-0.7,-72.5496151222685,2.458912451133026e-07
case,-0.7,-72.35946053115805,2.4292994109401316e-07
case,-0.7,-72.17127012864599,2.3882759176455684e-07
case,-0.7,-71.9849823073061,2.3358640177037783e-07
case,-0.7,-71.80053859185354,2.2723226172672936e-07
case,-0.7,-71.6178834207933,2.1981390312719942e-07
case,-0.7,-71.43696394725384,2.1140147456963048e-07
case,-0.7,-71.25772985698381,2.0208459456735316e-07
case,-0.7,-71.08013320173983,1.9196995019339143e-07
case,-0.7,-70.90412824650302,1.811785220571888e-07
case,-0.7,-70.7296713291473,1.6984252435934898e-07
case,-0.7,-70.55672073134137,1.5810215385610927e-07
case,-0.7,-70.38523655960435,1.4610224346304906e-07
case,-0.7,-70.21518063555617,1.339889150291078e-07
case,-0.7,-70.04651639450873,1.2190632172092012e-07
case,-0.7,-69.87920879163549,1.0999356377510139e-07
case,-0.7,-69.7132242150396,9.838185248387742e-08
case,-0.7,-69.54853040510996,8.719198661897844e-08
case,-0.7,-69.38509637961832,7.653219354962433e-08
case,-0.7,-69.22289236406615,6.649637456815756e-08
case,-0.7,-69.06188972683796,5.7162780890339045e-08
case,-0.7,-68.90206091876227,4.8593133908479467e-08
case,-0.7,-68.74337941671942,4.083219096117016e-08
case,-0.7,-68.5858196709698,3.3907746499873026e-08
case,-0.7,-68.4293570559072,2.7831048365014785e-08
case,-0.7,-68.27396782396883,2.2597600138813787e-08
case,-0.7,-68.11962906245793,1.8188313343811134e-08
case,-0.7,-67.9663186530576,1.457096765004779e-08
case,-0.7,-67.8140152338336,1.1701933210814862e-08
case,-0.7,-67.66269816354124,9.528106672519939e-09
case,-0.7,-67.51234748806844,7.989011150973071e-09
case,-0.7,-67.36294390886036,7.019010347949385e-09
case,-0.7,-67.21446875318475,6.549587788516837e-09
case,-0.7,-67.06690394610837,6.511643674174418e-09
case,-0.7,-66.9202319840658,6.837763860074015e-09
case,-0.7,-66.77443590991125,7.46441778911985e-09
case,-0.7,-66.62949928935345,8.33404469780674e-09
case,-0.7,-66.48540618868022,9.3969899371181e-09
case,-0.7,-66.34214115368837,1.0613255763720172e-08
case,-0.7,-66.19968918973962,1.195403343939695e-08
case,-0.7,-66.05803574287006,1.3402985966144073e-08
case,-0.7,-65.91716668188604,1.49572533599884e-08
case,-0.7,-65.77706828138395,1.6628155142860466e-08
case,-0.7,-65.6377272056365,1.844156784701889e-08
case,-0.7,-65.49913049329244,2.0437958929582373e-08
case,-0.7,-65.36126554283915,2.2672062730815864e-08
case,-0.7,-65.22412009878309,2.5212189105416895e-08
case,-0.7,-65.0876822385048,2.8139161204546807e-08
case,-0.7,-64.95194035974859,3.154488563510692e-08
case,-0.7,-64.81688316871022,3.553056586231905e-08
case,-0.7,-64.68249966868754,4.020457817796858e-08
case,-0.7,-64.5487791492625,4.568003868678272e-08
case,-0.7,-64.4157111759837,5.207209935519265e-08
case,-0.7,-64.28328558052225,5.949502094264938e-08
case,-0.7,-64.15149245127412,6.805908026071677e-08
case,-0.7,-64.02032212438473,7.786737829875426e-08
case,-0.7,-63.88976517517275,8.90126239061422e-08
case,-0.7,-63.75981240993156,1.0157397450647839e-07
case,-0.7,-63.630454858088555,1.1561402032356017e-07
case,-0.7,-63.501683764702946,1.3117600143582734e-07
case,-0.7,-63.37349058328467,1.4828134730898398e-07
case,-0.7,-63.24586696891765,1.66927626019772e-07
case,-0.7,-63.118804771672075,1.8708698499982468e-07
case,-0.7,-62.99229603029031,2.0870515672317132e-07
case,-0.7,-62.866332966133506,2.317010913749136e-07
case,-0.7,-62.74090797737537,2.5596726433381045e-07
case,-0.7,-62.616013633430946,2.813706895624549e-07
case,-0.7,-62.49164266960896,3.077546511286905e-07
case,-0.7,-62.367787981976925,3.349411445934092e-07
case,-0.7,-62.2444426224285,3.6273399849999054e-07
case,-0.7,-62.12159979394388,3.909226243717788e-07
case,-0.7,-61.999252846033514,4.1928632220008e-07
case,-0.7,-61.87739527035707,4.475990481452482e-07
case,-0.7,-61.756020696509225,4.7563453283244763e-07
case,-0.7,-61.63512288796456,5.031716229230749e-07
case,-0.7,-61.51469573817442,5.299997062404988e-07
case,-0.7,-61.39473326680869,5.559240721915789e-07
case,-0.7,-61.275229616136194,5.807710550036395e-07
case,-0.7,-61.15617904753717,6.043928077027127e-07
case,-0.7,-61.03757593814228,6.266715599513045e-07
case,-0.7,-60.91941477759251,6.475232228362634e-07
case,-0.7,-60.801690164914675,6.669002182736042e-07
case,-0.7,-60.684396805507426,6.847934295344687e-07
case,-0.7,-60.56752950823321,7.012331919930413e-07
case,-0.7,-60.45108318261152,7.162892689082856e-07
case,-0.7,-60.33505283610929,7.300697851088229e-07
case,-0.7,-60.219433571524206,7.427191209898546e-07
case,-0.7,-60.104220584457096,7.54414799321321e-07
case,-0.7,-59.98940916086991,7.653634270425032e-07
case,-0.7,-59.87499467472562,7.75795782515722e-07
case,-0.7,-59.76097258570651,7.8596116470184e-07
case,-0.7,-59.64733843700814,7.961211435437411e-07
case,-0.7,-59.534087853205754,8.06542869741862e-07
case,-0.7,-59.42121653818987,8.174921164479294e-07
case,-0.7,-59.30872027316898,8.29226234709693e-07
case,-0.7,-59.19659491473636,8.419872084597126e-07
case,-0.7,-59.084836392998334,8.559949933230762e-07
case,-0.7,-58.97344070976207,8.714413165736893e-07
case,-0.7,-58.86240393678012,8.884841034283298e-07
case,-0.7,-58.751722214049956,9.072426779351567e-07
case,-0.7,-58.64139174816628,9.277938655472461e-07
case,-0.7,-58.531408810723825,9.501690997647776e-07
case,-0.7,-58.42176973676931,9.743526077826223e-07
case,-0.7,-58.312470923300324,1.000280720772699e-06
case,-0.7,-58.20350882780943,1.0278423241884612e-06
case,-0.7,-58.09487996687213,1.0568804332415006e-06
case,-0.7,-57.98658091477663,1.087194849386572e-06
case,-0.7,-57.87860830219438,1.1185458261294694e-06
case,-0.7,-57.770958814889624,1.1506586475293624e-06
case,-0.7,-57.663629192466495,1.1832290010850946e-06
case,-0.7,-57.55661622715268,1.2159290088290698e-06
case,-0.7,-57.44991676261811,1.2484137668160599e-06
case,-0.7,-57.34352769282732,1.2803282340498722e-06
case,-0.7,-57.237445960924745,1.3113143073454168e-06
case,-0.7,-57.13166855815133,1.3410179186313785e-06
case,-0.7,-57.026192522791696,1.3690959955689814e-06
case,-0.7,-56.92101493915078,1.3952231347720062e-06
case,-0.7,-56.816132936558745,1.4190978489250717e-06
case,-0.7,-56.71154368840345,1.4404482641798947e-06
case,-0.7,-56.607244411189534,1.4590371617612052e-06
case,-0.7,-56.503232363622914,1.4746662770888787e-06
case,-0.7,-56.399504845720315,1.4871797902539967e-06
case,-0.7,-56.29605919794279,1.4964669627132121e-06
case,-0.7,-56.192892800352176,1.5024638959552946e-06
case,-0.7,-56.09000307179042,1.5051544080630006e-06
case,-0.7,-55.987387469080225,1.5045700430264793e-06
case,-0.7,-55.885043486246964,1.5007892449262484e-06
case,-0.7,-55.78296865376096,1.4939357443501362e-06
case,-0.7,-55.681160537799265,1.4841762173915979e-06
case,-0.7,-55.57961673952677,1.4717172881458411e-06
case,-0.7,-55.47833489439563,1.4568019537196588e-06
case,-0.7,-55.37731267146262,1.439705516432486e-06
case,-0.7,-55.276547772724015,1.4207311112209639e-06
case,-0.7,-55.176037932467004,1.4002049174432037e-06
case,-0.7,-55.075780916637626,1.3784711435409843e-06
case,-0.7,-54.97577452222446,1.355886870623349e-06
case,-0.7,-54.87601657665749,1.3328168372709018e-06
case,-0.7,-54.77650493722212,1.3096282430199114e-06
case,-0.7,-54.67723749048727,1.286685642356189e-06
case,-0.7,-54.5782121517477,1.2643459948981263e-06
case,-0.7,-54.47942686447983,1.2429539310152102e-06
case,-0.7,-54.38087959981064,1.2228372856155528e-06
case,-0.7,-54.282568355999494,1.20430294640534e-06
case,-0.7,-54.18449115793227,1.187633056693791e-06
case,-0.7,-54.08664605662754,1.173081606866219e-06
case,-0.7,-53.98903112875451,1.1608714430129389e-06
case,-0.7,-53.891644476162206,1.1511917158866612e-06
case,-0.7,-53.79448422541982,1.1441957883414936e-06
case,-0.7,-53.69754852736772,1.139999614638573e-06
case,-0.7,-53.60083555667886,1.1386806004300218e-06
case,-0.7,-53.504343511430285,1.140276947794212e-06
case,-0.7,-53.40807061268459,1.144787485333924e-06
case,-0.7,-53.31201510408083,1.1521719790183593e-06
case,-0.7,-53.216175251434755,1.1623519151184296e-06
case,-0.7,-53.12054934234811,1.1752117422400176e-06
case,-0.7,-53.02513568582671,1.1906005551107782e-06
case,-0.7,-52.92993261190705,1.2083341984524362e-06
case,-0.7,-52.83493847129136,1.2281977650222441e-06
case,-0.7,-52.740151634990475,1.2499484578006926e-06
case,-0.7,-52.645570493974915,1.2733187824163755e-06
case,-0.7,-52.55119345883336,1.298020032318646e-06
case,-0.7,-52.45701895943875,1.323746026021053e-06
case,-0.7,-52.36304544462159,1.3501770530250873e-06
case,-0.7,-52.26927138185027,1.3769839828650784e-06
case,-0.7,-52.17569525691843,1.4038324901462118e-06
case,-0.7,-52.08231557363882,1.430387347512897e-06
case,-0.7,-51.9891308535438,1.4563167381961536e-06
case,-0.7,-51.8961396355923,1.4812965401336299e-06
case,-0.7,-51.80334047588273,1.5050145345979066e-06
case,-0.7,-51.71073194737209,1.5271744937493684e-06
case,-0.7,-51.61831263960105,1.5475001034719609e-06
case,-0.7,-51.526081158424454,1.565738680162476e-06
case,-0.7,-51.43403612574782,1.581664642727348e-06
case,-0.7,-51.342176179268826,1.5950827037944398e-06
case,-0.7,-51.25049997222457,1.6058307469748552e-06
case,-0.7,-51.15900617314364,1.613782359827516e-06
case,-0.7,-51.067693465603426,1.618848994920389e-06
case,-0.7,-50.97656054799229,1.620981734003412e-06
case,-0.7,-50.88560613327656,1.6201726327924112e-06
case,-0.7,-50.7948289487722,1.6164556262223738e-06
case,-0.7,-50.70422773592103,1.6099069763034857e-06
case,-0.7,-50.613801250071404,1.6006452469727945e-06
case,-0.7,-50.5235482602633,1.5888307926709228e-06
case,-0.7,-50.43346754901757,1.5746647498982285e-06
case,-0.7,-50.34355791212937,1.5583875238414151e-06
case,-0.7,-50.253818158465634,1.540276765436669e-06
case,-0.7,-50.16424710976652,1.5206448380706346e-06
case,-0.7,-50.07484360045067,1.4998357776225018e-06
case,-0.7,-49.985606477424184,1.478221754802227e-06
case,-0.7,-49.89653459989347,1.4561990547911922e-06
case,-0.7,-49.80762683918137,1.4341835960525349e-06
case,-0.7,-49.71888207854712,1.4126060178124447e-06
case,-0.7,-49.63029921300947,1.3919063740346718e-06
case,-0.7,-49.54187714917329,1.3725284805805326e-06
case,-0.7,-49.45361480505946,1.354913971477142e-06
case,-0.7,-49.36551110993778,1.3394961295721276e-06
case,-0.7,-49.277565004163215,1.3266935660573142e-06
case,-0.7,-49.18977543901511,1.316903832088332e-06
case,-0.7,-49.10214137653926,1.3104970536816898e-06
case,-0.7,-49.01466178939312,1.307809687896596e-06
case,-0.7,-48.92733566069365,1.3091385036708189e-06
case,-0.7,-48.840161983868065,1.3147348942625498e-06
case,-0.7,-48.753139762507345,1.3247996297702393e-06
case,-0.7,-48.666268010222204,1.3394781574234956e-06
case,-0.7,-48.57954575050194,1.3588565540824006e-06
case,-0.7,-48.49297201657554,1.3829582295416508e-06
case,-0.7,-48.406545851275546,1.411741470777972e-06
case,-0.7,-48.320266306904145,1.44509790625573e-06
case,-0.7,-48.23413244510175,1.482851955951379e-06
case,-0.7,-48.14814333671792,1.524761317091483e-06
case,-0.7,-48.06229806168447,1.5705185180186382e-06
case,-0.7,-47.9765957088909,1.6197535534732575e-06
case,-0.7,-47.89103537606197,1.6720375943359922e-06
case,-0.7,-47.805616169637425,1.7268877439919688e-06
case,-0.7,-47.72033720465376,1.7837727924627321e-06
case,-0.7,-47.63519760462815,1.8421198988296612e-06
case,-0.7,-47.55019650144421,1.901322112766838e-06
case,-0.7,-47.465333035239944,1.960746627716675e-06
case,-0.7,-47.38060635429738,2.019743641847606e-06
case,-0.7,-47.29601561493421,2.0776556888490533e-06
case,-0.7,-47.211559981397315,2.1338272892001573e-06
case,-0.7,-47.12723862575797,2.18761476407671e-06
case,-0.7,-47.04305072780886,2.238396048733999e-06
case,-0.7,-46.958995474962926,2.285580340133972e-06
case,-0.7,-46.875072062153805,2.328617414796349e-06
case,-0.7,-46.791279691737856,2.367006457282099e-06
case,-0.7,-46.70761757339803,2.4003042472191083e-06
case,-0.7,-46.624084924049136,2.428132563135173e-06
case,-0.7,-46.540680967744755,2.4501846742907465e-06
case,-0.7,-46.45740493558569,2.46623080686878e-06
case,-0.7,-46.37425606562987,2.476122487910245e-06
case,-0.7,-46.29123360280377,2.479795688884641e-06
case,-0.7,-46.20833679881527,2.477272710349214e-06
case,-0.7,-46.12556491206784,2.4686627693753293e-06
case,-0.7,-46.04291720757627,2.454161271917629e-06
case,-0.7,-45.96039295688358,2.4340477727094146e-06
case,-0.7,-45.87799143797939,2.408682645257891e-06
case,-0.7,-45.79571193521955,2.3785025037975447e-06
case,-0.7,-45.71355373924702,2.3440144373943685e-06
case,-0.7,-45.63151614691408,2.305789133576734e-06
case,-0.7,-45.54959846120565,2.2644529847429053e-06
case,-0.7,-45.46779999116394,2.220679285040014e-06
case,-0.7,-45.386120051814274,2.17517863833921e-06
case,-0.7,-45.3045579640919,2.128688709285428e-06
case,-0.7,-45.223113054770195,2.0819634591367275e-06
case,-0.7,-45.14178465638981,2.0357620161959445e-06
case,-0.7,-45.06057210718896,1.9908373370484917e-06
case,-0.7,-44.979474751034836,1.947924819523518e-06
case,-0.7,-44.898491937355956,1.9077310312509157e-06
case,-0.7,-44.81762302107569,1.8709227188424842e-06
case,-0.7,-44.73686736254672,1.8381162620167638e-06
case,-0.7,-44.656224327486456,1.809867734336962e-06
case,-0.7,-44.575693286913555,1.7866637275547456e-06
case,-0.7,-44.495273617085324,1.768913089761209e-06
case,-0.7,-44.41496469943605,1.756939718556899e-06
case,-0.7,-44.334765920516254,1.7509765391960968e-06
case,-0.7,-44.25467667193294,1.7511607840920444e-06
case,-0.7,-44.17469635029065,1.7575306741799083e-06
case,-0.7,-44.094824357133405,1.7700235844597405e-06
case,-0.7,-44.01506009888752,1.788475755675323e-06
case,-0.7,-43.93540298680525,1.8126235916834986e-06
case,-0.7,-43.855852436909366,1.8421065578607291e-06
case,-0.7,-43.776407869938346,1.8764716701814036e-06
case,-0.7,-43.69706871129252,1.9151795377638845e-06
case,-0.7,-43.617834390981024,1.9576118941653326e-06
case,-0.7,-43.53870434356931,2.003080525031073e-06
case,-0.7,-43.45967800812773,2.0508374724409072e-06
case,-0.7,-43.38075482818059,2.100086370057954e-06
case,-0.7,-43.30193425165608,2.1499947386166526e-06
case,-0.7,-43.22321573083688,2.1997070490340354e-06
case,-0.7,-43.144598722311514,2.2483583411275906e-06
case,-0.7,-43.066082686926286,2.2950881701742465e-06
case,-0.7,-42.987667089738075,2.3390546418910984e-06
case,-0.7,-42.9093513999676,2.3794482893238315e-06
case,-0.7,-42.83113509095352,2.4155055429590835e-06
case,-0.7,-42.75301764010706,2.4465215483820475e-06
case,-0.7,-42.674998528867306,2.4718620941004402e-06
case,-0.7,-42.59707724265723,2.49097442572977e-06
case,-0.7,-42.51925327084009,2.5033967414167893e-06
case,-0.7,-42.44152610667673,2.508766186854718e-06
case,-0.7,-42.36389524728319,2.5068251960607947e-06
case,-0.7,-42.286360193589125,2.497426055655568e-06
case,-0.7,-42.208920450296645,2.4805336049982628e-06
case,-0.7,-42.13157552583987,2.4562260213878366e-06
case,-0.7,-42.05432493234481,2.4246936777524563e-06
case,-0.7,-41.97716818559011,2.3862360988876147e-06
case,-0.7,-41.90010480496797,2.341257080408973e-06
case,-0.7,-41.82313431344589,2.29025807120969e-06
case,-0.7,-41.74625623752882,2.2338299544398665e-06
case,-0.7,-41.66947010722175,2.1726433930069375e-06
case,-0.7,-41.59277545599291,2.107437932571557e-06
case,-0.7,-41.516171820737455,2.0390100773377136e-06
case,-0.7,-41.43965874174155,1.968200571097736e-06
case,-0.7,-41.36323576264706,1.8958811276295396e-06
case,-0.7,-41.28690243041654,1.8229408604520817e-06
case,-0.7,-41.21065829529886,1.7502726620862986e-06
case,-0.7,-41.13450291079522,1.6787597774664016e-06
case,-0.7,-41.058435833625545,1.609262805281176e-06
case,-0.7,-40.9824566236954,1.542607345222375e-06
case,-0.7,-40.90656484406337,1.4795724889326785e-06
case,-0.7,-40.830760060908744,1.420880328542326e-06
case,-0.7,-40.755041843499725,1.3671866298108256e-06
case,-0.7,-40.67940976416201,1.3190727878562307e-06
case,-0.7,-40.60386339824775,1.2770391531005545e-06
case,-0.7,-40.52840232410505,1.2414997842313446e-06
case,-0.7,-40.45302612304761,1.2127786544999726e-06
case,-0.7,-40.37773437932496,1.1911073083231617e-06
case,-0.7,-40.30252668009314,1.1766239376319014e-06
case,-0.7,-40.22740261538536,1.1693738223380545e-06
case,-0.7,-40.15236177808361,1.169311057175111e-06
case,-0.7,-40.07740376389007,1.1763014684104979e-06
case,-0.7,-40.00252817129928,1.1901266087939153e-06
case,-0.7,-39.92773460157049,1.210488707744344e-06
case,-0.7,-39.85302265870036,1.2370164462089572e-06
case,-0.7,-39.778391949396,1.2692714217536974e-06
case,-0.7,-39.70384208304849,1.3067551690633827e-06
case,-0.7,-39.62937267170645,1.3489166038403078e-06
case,-0.7,-39.55498333005027,1.395159763716728e-06
case,-0.7,-39.48067367536635,1.4448517277996934e-06
case,-0.7,-39.40644332752186,1.4973306063647833e-06
case,-0.7,-39.3322919089398,1.5519135035036995e-06
case,-0.7,-39.25821904457424,1.6079043676987109e-06
case,-0.7,-39.18422436188597,1.664601657847493e-06
case,-0.7,-39.11030749081844,1.7213057647250819e-06
case,-0.7,-39.03646806377397,1.7773261398188172e-06
case,-0.7,-38.96270571559022,1.8319880945336187e-06
case,-0.7,-38.889020083517025,1.884639242627975e-06
case,-0.7,-38.815410807193416,1.934655567163106e-06
case,-0.7,-38.74187752862501,1.981447100058597e-06
case,-0.7,-38.66841989216162,2.0244632074493276e-06
case,-0.7,-38.59503754447513,2.063197477403852e-06
case,-0.7,-38.52173013453765,2.0971922082338083e-06
case,-0.7,-38.44849731359993,2.126042495699534e-06
case,-0.7,-38.37533873517005,2.1493999160552433e-06
case,-0.7,-38.302254054992304,2.166975799282279e-06
case,-0.7,-38.22924293102639,2.178544083272627e-06
case,-0.7,-38.15630502342689,2.1839437354193316e-06
case,-0.7,-38.08343999452283,2.1830807233380893e-06
case,-0.7,-38.010647508797625,2.1759295115898833e-06
case,-0.7,-37.93792723286927,2.162534056606766e-06
case,-0.7,-37.8652788354706,2.1430082678466942e-06
case,-0.7,-37.79270198743,2.117535899812478e-06
case,-0.7,-37.720196361652135,2.0863698372407244e-06
case,-0.7,-37.647761633099066,2.049830734751553e-06
case,-0.7,-37.57539747877144,2.0083049727717806e-06
case,-0.7,-37.50310357769009,1.962241893791359e-06
case,-0.7,-37.43087961087758,1.9121502871336362e-06
case,-0.7,-37.35872526134026,1.8585940965177307e-06
case,-0.7,-37.28664021405025,1.8021873328214425e-06
case,-0.7,-37.21462415592782,1.7435881846162102e-06
case,-0.7,-37.14267677582391,1.6834923311866063e-06
case,-0.7,-37.07079776450282,1.6226254767494408e-06
case,-0.7,-36.99898681462517,1.5617351402726972e-06
case,-0.7,-36.92724362073092,1.501581752418924e-06
case,-0.7,-36.85556787922277,1.4429291293930977e-06
case,-0.7,-36.783959288349536,1.3865344124894024e-06
case,-0.7,-36.71241754818993,1.3331375814726531e-06
case,-0.7,-36.640942360636316,1.2834506691102593e-06
case,-0.7,-36.569533429378794,1.2381468226539961e-06
case,-0.7,-36.49819045988941,1.1978493752833908e-06
case,-0.7,-36.426913159406524,1.163121105864462e-06
case,-0.7,-36.35570123691935,1.1344538782379693e-06
case,-0.7,-36.28455440315275,1.1122588610248347e-06
case,-0.7,-36.21347237055206,1.096857535042813e-06
case,-0.7,-36.142454853268184,1.088473697331791e-06
case,-0.7,-36.071501567142846,1.087226668015854e-06
case,-0.7,-36.000612229693914,1.09312589840598e-06
case,-0.7,-35.92978656010103,1.1060671655936715e-06
case,-0.7,-35.85902427919125,1.1258305201556807e-06
case,-0.7,-35.788325109424925,1.1520801294803187e-06
case,-0.7,-35.717688774881736,1.184366129791215e-06
case,-0.7,-35.647115001246846,1.2221285655068589e-06
case,-0.7,-35.57660351579718,1.2647034556279992e-06
case,-0.7,-35.506154047387966,1.3113309840556973e-06
case,-0.7,-35.43576632643925,1.3611657649412384e-06
case,-0.7,-35.36544008492272,1.4132890863385276e-06
case,-0.7,-35.295175056348555,1.466722986686665e-06
case,-0.7,-35.22497097575249,1.5204459702210531e-06
case,-0.7,-35.154827579682944,1.573410120599464e-06
case,-0.7,-35.084744606188366,1.6245593281831005e-06
case,-0.7,-35.014721794804665,1.6728483068833497e-06
case,-0.7,-34.94475888654274,1.7172620425875887e-06
case,-0.7,-34.874855623876265,1.7568352881457718e-06
case,-0.7,-34.80501175072943,1.7906717008436953e-06
case,-0.7,-34.73522701246498,1.8179622081532769e-06
case,-0.7,-34.665501155872256,1.838002187075101e-06
case,-0.7,-34.59583392915542,1.850207052076179e-06
case,-0.7,-34.526225081921766,1.8541258667124455e-06
case,-0.7,-34.456674365170215,1.8494526244607562e-06
case,-0.7,-34.38718153127986,1.8360348847202308e-06
case,-0.7,-34.31774633399865,1.8138794997270075e-06
