wavelength_nm,dot_sx_sy,Poincare_separation_deg,DoLP_x,DoLP_y,psi_x_raw_deg,psi_y_raw_deg,individual_axis_confidence,axis_confidence_definition
400.00000000000006,-0.2644369627070156,105.33349972280004,0.5867104293925933,0.45056772854313365,0.237976497453762,89.9616407850547,True,DoLP>=0.10 diagnostic only; raw psi retained
419.0000000000001,-0.16324541062117937,99.39532194716435,0.45933758539927255,0.3561951798553403,177.51718039128514,89.52828748592441,True,DoLP>=0.10 diagnostic only; raw psi retained
420.00000000000017,-0.16614740111412277,99.56389581236952,0.44482739875009747,0.37375763747049573,177.85561810056555,89.02680496282858,True,DoLP>=0.10 diagnostic only; raw psi retained
421.00000000000006,-0.17755835075619,100.22757282683652,0.4367555984767152,0.4064706318885481,178.22782678269238,88.67833450557293,True,DoLP>=0.10 diagnostic only; raw psi retained
422.00000000000006,-0.17880241282084697,100.30001151316776,0.43306644074768946,0.412750590150416,178.31460914907123,88.68913852513188,True,DoLP>=0.10 diagnostic only; raw psi retained
423.0,-0.17669290403343374,100.17718973565171,0.42678084389973875,0.41396656374399415,178.3108638410307,88.83884977639613,True,DoLP>=0.10 diagnostic only; raw psi retained
424.00000000000006,-0.19295407479271748,101.12523105617042,0.44158814507194794,0.43693963844298983,178.22319830479566,88.74571419111182,True,DoLP>=0.10 diagnostic only; raw psi retained
425.0,-0.2098280366831783,102.11227494882306,0.46076319740618193,0.45528859701730534,178.09043403604474,88.41253034187405,True,DoLP>=0.10 diagnostic only; raw psi retained
426.00000000000006,-0.19615294075717743,101.31208305132489,0.43650410132301626,0.44913666990668444,177.98065862886853,88.00648629925787,True,DoLP>=0.10 diagnostic only; raw psi retained
427.00000000000017,-0.16916443561527864,99.73924114197821,0.38868486980121003,0.4348865906653212,177.73604210522018,88.26715116322515,True,DoLP>=0.10 diagnostic only; raw psi retained
428.0,-0.15334516242871274,98.8208336978266,0.3614763593844685,0.42385555469379826,177.58712891731327,88.20783691016689,True,DoLP>=0.10 diagnostic only; raw psi retained
429.0000000000001,-0.16244006942839825,99.34855505157009,0.36713398046218193,0.44206624078118706,177.58693412833475,88.12926068495057,True,DoLP>=0.10 diagnostic only; raw psi retained
430.00000000000006,-0.18168503238312705,100.46792358019952,0.40284148165156924,0.45081469424326687,177.7692031775758,88.64696875286313,True,DoLP>=0.10 diagnostic only; raw psi retained
431.0000000000001,-0.20991913548371072,102.11761342124419,0.4423663405815379,0.4742901553506897,178.16878727423313,88.84782700870805,True,DoLP>=0.10 diagnostic only; raw psi retained
432.0000000000001,-0.24138439126687522,103.9682626605593,0.473651093090061,0.5093886373395642,178.72617365216465,89.08591593134499,True,DoLP>=0.10 diagnostic only; raw psi retained
433.0000000000001,-0.252079995465154,104.60062980575134,0.48573157954630597,0.5186583865518053,178.94222902134516,89.0447248487727,True,DoLP>=0.10 diagnostic only; raw psi retained
434.0000000000001,-0.24328662804620796,104.08060135522287,0.4760932930821602,0.5106925402059079,179.09077006202853,88.81703392334654,True,DoLP>=0.10 diagnostic only; raw psi retained
435.0,-0.2202275702046584,102.7223996341874,0.4582793275277511,0.48012190613959527,179.07832161597187,88.52592449073038,True,DoLP>=0.10 diagnostic only; raw psi retained
436.0000000000001,-0.2149023383783422,102.40979777729557,0.4461922049856932,0.4811087084336439,179.0164814514568,88.56964713361441,True,DoLP>=0.10 diagnostic only; raw psi retained
437.0000000000001,-0.2174225364536821,102.55769111748614,0.440796275356043,0.4927482221358884,179.17794339647855,88.6050259615588,True,DoLP>=0.10 diagnostic only; raw psi retained
438.00000000000006,-0.20430172996716023,101.78862604616228,0.404256135117036,0.5049903868296229,179.35759602238127,88.55919845905179,True,DoLP>=0.10 diagnostic only; raw psi retained
439.00000000000006,-0.19692251633048777,101.35705357830251,0.381150684953581,0.5163368481100781,179.43823042457745,88.54482854296273,True,DoLP>=0.10 diagnostic only; raw psi retained
440.00000000000006,-0.18120722254870797,100.4400849971708,0.35349279826992575,0.5123489856741329,179.432355490902,88.45060816835178,True,DoLP>=0.10 diagnostic only; raw psi retained
441.0000000000001,-0.17667537589927584,100.1761693951399,0.3529611768439145,0.5006365181677939,179.64249841537554,88.26379288567739,True,DoLP>=0.10 diagnostic only; raw psi retained
442.0000000000001,-0.1791782498913376,100.32189885355393,0.3667029347357061,0.48922370278808885,179.99924488908425,88.19177012254549,True,DoLP>=0.10 diagnostic only; raw psi retained
443.0000000000001,-0.184266393779259,100.61836457049174,0.3843623843800066,0.48022293608841105,0.22485577599564632,88.18455956997234,True,DoLP>=0.10 diagnostic only; raw psi retained
444.00000000000006,-0.1922155328350879,101.08210847761089,0.3990596200624316,0.4826066798330376,0.368065677217682,88.10890191877704,True,DoLP>=0.10 diagnostic only; raw psi retained
445.00000000000006,-0.2007408912532199,101.58028767165688,0.41434364494530174,0.48552744186529034,0.43904284767430163,88.02190057480954,True,DoLP>=0.10 diagnostic only; raw psi retained
446.00000000000006,-0.20552110217871947,101.86000556881483,0.4281073320650423,0.48123997051329775,0.4200105143863775,87.84507153642996,True,DoLP>=0.10 diagnostic only; raw psi retained
447.00000000000006,-0.20314336548887746,101.72083497670116,0.43695437563052114,0.4662575727308142,0.41870066863489586,87.65321549720949,True,DoLP>=0.10 diagnostic only; raw psi retained
448.0000000000001,-0.19884842947302034,101.46962640403176,0.4495871660752873,0.4442079315900449,0.5421310106026428,87.41999316451923,True,DoLP>=0.10 diagnostic only; raw psi retained
449.00000000000006,-0.1894331063751058,100.9197027915692,0.4519128742637164,0.4214239750079077,0.5169968714584398,87.24912619069973,True,DoLP>=0.10 diagnostic only; raw psi retained
450.0000000000001,-0.1813817139677086,100.45025108271777,0.44150840091861504,0.4130095348741003,0.3715268834740885,87.24928008401992,True,DoLP>=0.10 diagnostic only; raw psi retained
451.00000000000006,-0.17010697824798107,99.79403905412495,0.4312284460286702,0.39634808465656673,0.03432633946501808,87.24277127158872,True,DoLP>=0.10 diagnostic only; raw psi retained
452.00000000000006,-0.15462046301553012,98.89478502303803,0.4204646183089687,0.3692659219374818,179.69889813243887,87.14509021056189,True,DoLP>=0.10 diagnostic only; raw psi retained
453.0000000000001,-0.14424125960813866,98.29334468996136,0.39642707635953495,0.3650918031643145,179.46592806677785,87.12820498533968,True,DoLP>=0.10 diagnostic only; raw psi retained
454.0000000000001,-0.13485618871275182,97.75030406382214,0.35928391485399525,0.37645733474456344,179.27855495001194,87.18429280548659,True,DoLP>=0.10 diagnostic only; raw psi retained
455.00000000000017,-0.12553562838916546,97.2116886875655,0.3327919561861049,0.37827469226265475,179.17478260289664,87.4238761850601,True,DoLP>=0.10 diagnostic only; raw psi retained
456.0000000000001,-0.11466616991684646,96.58437062193367,0.3113865274178909,0.3692447756406004,179.13368146431998,87.76097417594629,True,DoLP>=0.10 diagnostic only; raw psi retained
457.00000000000006,-0.11135712986836489,96.3935540667222,0.3001412094013568,0.3717266614254479,179.05135133348358,88.20498349197977,True,DoLP>=0.10 diagnostic only; raw psi retained
458.0000000000001,-0.10897098728098116,96.25600090434605,0.29369871089481536,0.3712391020411505,178.94376992447704,88.38728757038267,True,DoLP>=0.10 diagnostic only; raw psi retained
459.00000000000006,-0.11005236635663736,96.31833426803976,0.2911544603221279,0.3776524188194912,178.9526189650638,88.59186191976511,True,DoLP>=0.10 diagnostic only; raw psi retained
460.0000000000001,-0.11549508911334502,96.6321818452884,0.3045736785936444,0.37859561126380153,179.21088301857515,88.69598891413138,True,DoLP>=0.10 diagnostic only; raw psi retained
461.00000000000006,-0.11736453199065411,96.74002650859951,0.317564683620857,0.36902694157486404,179.56405765592945,88.73713491029,True,DoLP>=0.10 diagnostic only; raw psi retained
462.00000000000017,-0.11628574335520851,96.67779030721512,0.3196618918122662,0.36352658964806356,179.8710462959716,88.69295582263136,True,DoLP>=0.10 diagnostic only; raw psi retained
463.0000000000001,-0.12052699522299985,96.92251793628596,0.3280862299713375,0.36730705766281463,179.97072286926044,88.57368692850501,True,DoLP>=0.10 diagnostic only; raw psi retained
464.00000000000006,-0.1293104382541277,97.42974700908732,0.34786895813176943,0.37180165237710167,0.12938423965815987,88.6909573455835,True,DoLP>=0.10 diagnostic only; raw psi retained
465.00000000000017,-0.13251542652265152,97.61497347760319,0.35053391858222227,0.3781317324106655,0.2520780849042109,88.82309267796403,True,DoLP>=0.10 diagnostic only; raw psi retained
466.0000000000001,-0.1318046190317496,97.57388681134647,0.3425861524912972,0.3848466800102457,0.35125334431006144,88.96199255056436,True,DoLP>=0.10 diagnostic only; raw psi retained
467.0000000000001,-0.13431849266279475,97.7192134787065,0.34076424633053154,0.3942840355414249,0.40699133277459043,89.06696165734586,True,DoLP>=0.10 diagnostic only; raw psi retained
468.00000000000006,-0.13518898987533587,97.7695483955234,0.3359458963656492,0.40239054558992005,0.34028996264660133,89.30790951710733,True,DoLP>=0.10 diagnostic only; raw psi retained
469.00000000000006,-0.13802919488290227,97.93382025762227,0.3341173517242052,0.4129488500146231,0.1662167915311033,89.57499534541908,True,DoLP>=0.10 diagnostic only; raw psi retained
470.00000000000006,-0.1435379570345176,98.25262467704205,0.33886380356236084,0.42339147956249534,179.97874686300148,89.79076338757538,True,DoLP>=0.10 diagnostic only; raw psi retained
471.0,-0.14647338518050182,98.42260898055954,0.3435351990952506,0.4262380416094588,179.86783571740276,89.93544855200406,True,DoLP>=0.10 diagnostic only; raw psi retained
472.0000000000001,-0.13891611003581944,97.9851310696048,0.3329457197094978,0.41714178887052306,179.83077086458044,89.9549335729058,True,DoLP>=0.10 diagnostic only; raw psi retained
473.0,-0.12150999130036495,96.97925647915008,0.30232547961241535,0.40181664858570504,179.82845911932284,89.80024902117289,True,DoLP>=0.10 diagnostic only; raw psi retained
474.00000000000006,-0.09886241392139104,95.67366698591005,0.26013685282942184,0.3799028559359492,179.7921507897378,89.61263143447819,True,DoLP>=0.10 diagnostic only; raw psi retained
475.0,-0.08242975669802187,94.72824197931027,0.22601759922678735,0.3645354844613151,179.7153796007219,89.53253625143331,True,DoLP>=0.10 diagnostic only; raw psi retained
476.00000000000006,-0.07305853830613332,94.18967865760604,0.1997948243778137,0.3654995781076824,179.5920360238591,89.37948477639787,True,DoLP>=0.10 diagnostic only; raw psi retained
476.99999999999994,-0.06202454715181023,93.55602730067616,0.1732798666565617,0.3577896065520438,179.6671401834081,89.20904888141355,True,DoLP>=0.10 diagnostic only; raw psi retained
478.0000000000001,-0.06142961962019843,93.52187533792845,0.17223292810316332,0.35645459571201166,179.54437785498337,89.11215399834593,True,DoLP>=0.10 diagnostic only; raw psi retained
479.0000000000001,-0.06159059920409117,93.5311162867853,0.17122021472628166,0.35947786442134144,179.40452148258828,89.03086344408129,True,DoLP>=0.10 diagnostic only; raw psi retained
480.00000000000006,-0.0622537983857414,93.56918786171683,0.17240052211278548,0.36086759195708473,179.2390564805671,88.92099920695492,True,DoLP>=0.10 diagnostic only; raw psi retained
481.00000000000006,-0.06240124527999175,93.57765240365347,0.17536245325188957,0.3556463149213011,179.1128063723964,88.72191441626049,True,DoLP>=0.10 diagnostic only; raw psi retained
482.0000000000001,-0.062026225203453474,93.55612363143105,0.17921667199445093,0.34597363800717534,179.08597898923708,88.4840346646829,True,DoLP>=0.10 diagnostic only; raw psi retained
483.00000000000006,-0.061404652186098065,93.52044210364915,0.18187484809889173,0.3376133257041352,179.14088809367874,88.24065724274499,True,DoLP>=0.10 diagnostic only; raw psi retained
484.00000000000006,-0.06077533275667847,93.48431728408241,0.18283923671868232,0.3325491677385789,179.25655261014893,87.99530090857473,True,DoLP>=0.10 diagnostic only; raw psi retained
485.0000000000001,-0.05843040896051733,93.3497237314095,0.17881739543669065,0.32721660761135213,179.5384404221623,87.7644040215713,True,DoLP>=0.10 diagnostic only; raw psi retained
486.0000000000001,-0.0617283131152523,93.53902175484636,0.1856524724891787,0.33324126207038945,179.68926761516514,87.61384808799556,True,DoLP>=0.10 diagnostic only; raw psi retained
487.00000000000006,-0.06768972637067971,93.88130345111637,0.19780778061529686,0.34307167646725556,179.73528668658997,87.5902966705772,True,DoLP>=0.10 diagnostic only; raw psi retained
488.00000000000006,-0.06463152635379583,93.7056966707505,0.19385707260414933,0.33498100967932254,0.07047350258645235,87.26332101371639,True,DoLP>=0.10 diagnostic only; raw psi retained
489.0000000000001,-0.06780606741072169,93.8879846519453,0.19931145800114142,0.34230279110554135,0.32947254955008953,87.1880487790841,True,DoLP>=0.10 diagnostic only; raw psi retained
490.00000000000006,-0.06875647477686261,93.94256637263675,0.20435930360975865,0.33933370809416297,0.6923711338814647,87.04383364179252,True,DoLP>=0.10 diagnostic only; raw psi retained
491.00000000000006,-0.06557158163193393,93.75967237440979,0.19816428042467915,0.33429784601097284,1.0679878385728736,87.05351470118244,True,DoLP>=0.10 diagnostic only; raw psi retained
492.0000000000001,-0.06746719904780203,93.86852436118618,0.20351824703932658,0.33493250629246774,1.2132058379248352,87.18298008230941,True,DoLP>=0.10 diagnostic only; raw psi retained
493.0000000000001,-0.07021374184430004,94.02626393068392,0.21010057275720795,0.33729426483706876,1.1059725277978738,87.28131553982392,True,DoLP>=0.10 diagnostic only; raw psi retained
494.00000000000006,-0.07245669351737227,94.15510385551599,0.21610627908225183,0.337805622144108,0.846133928799118,87.38545780113941,True,DoLP>=0.10 diagnostic only; raw psi retained
495.0000000000001,-0.07323154468813532,94.19961781702567,0.21990356863578167,0.3349517674844917,0.588346928808802,87.50095988937898,True,DoLP>=0.10 diagnostic only; raw psi retained
496.0000000000002,-0.07254213215875868,94.16001204519803,0.21983092202797422,0.3315697057359922,0.4960189295217619,87.6220858535858,True,DoLP>=0.10 diagnostic only; raw psi retained
497.00000000000017,-0.07371255120352725,94.22725214849814,0.22166233270556454,0.3339810350156003,0.499460404382871,87.71938287208813,True,DoLP>=0.10 diagnostic only; raw psi retained
498.00000000000006,-0.07395014669530756,94.24090262311468,0.22817816083943535,0.3256374805082404,0.547686101427902,87.65764097534084,True,DoLP>=0.10 diagnostic only; raw psi retained
499.0000000000001,-0.07074104870736707,94.05655170308263,0.2128659302598332,0.3344214808496175,1.0553034325898025,87.73830852747555,True,DoLP>=0.10 diagnostic only; raw psi retained
500.00000000000006,-0.07261152034242867,94.16399820747954,0.21448747230905205,0.3409507969855499,1.237971435959307,87.74523161878389,True,DoLP>=0.10 diagnostic only; raw psi retained
