wavelength_nm,S0_x_over_S0_y,linear_Stokes_magnitude_x,linear_Stokes_magnitude_y,linear_Stokes_angle_deg,C_linear,source_linear_cancellation_fraction
419.0000000000001,1.0033381943071613,1.702334126715121,1.315689823746713,175.97778581072146,0.132755190174187,0.867244809825813
420.00000000000017,0.9330735226403511,1.5317143011266945,1.379305436386883,177.6576262754738,0.05619401336945679,0.9438059866305432
421.00000000000006,0.9044001242503382,1.3874048456759518,1.4276879226389978,179.09898455423885,0.016327195481441077,0.9836728045185589
422.00000000000006,0.902220119664812,1.2693252641203525,1.3408913485533345,179.2509412478791,0.028185560707697958,0.971814439292302
423.0,0.9250202294897238,1.1779499121220585,1.2351961806814253,178.94402812926953,0.025448631044701565,0.9745513689552985
424.00000000000006,0.9549474056833993,1.1998100770996944,1.2431888067407726,178.95496822736712,0.019960630194546955,0.980039369805453
425.0,0.9786667504353636,1.3034387647674737,1.3160269687309631,179.35580738834074,0.007395670456251277,0.9926043295437488
426.00000000000006,1.0084564421921036,1.3400467082403307,1.3672658845229466,179.94834465922233,0.010064046041357246,0.9899359539586428
427.00000000000017,1.058789873376739,1.3216993741498142,1.3966940624568134,178.93778188399074,0.029102376258645164,0.9708976237413548
428.0,1.099004848651124,1.3210222884483522,1.4094462422379153,178.75858401429238,0.0341462916865439,0.9658537083134561
429.0000000000001,1.1278548483287225,1.3971298967542483,1.491579283453787,178.91534688676833,0.03403713980079059,0.9659628601992094
430.00000000000006,1.1111141348143598,1.5081931622353602,1.5190153894039589,178.24446884942512,0.0157308130284007,0.9842691869715993
431.0000000000001,1.0551703422234409,1.5902251166152337,1.6158389349013231,178.64192053105037,0.014292270335015865,0.9857077296649841
432.0000000000001,0.9766074527621369,1.6089402066298344,1.771783201216692,179.28051544163944,0.04857463302950915,0.9514253669704908
433.0000000000001,0.929779424748471,1.6115878901683403,1.8507984575299539,179.79500834514369,0.06911139742807425,0.9308886025719257
434.0000000000001,0.9088775698527997,1.590851613836886,1.8775509795756207,179.452527722636,0.08279735773790921,0.9172026422620908
435.0,0.930327469560681,1.6082033755247296,1.8110330643089614,178.8952057495168,0.06009579374077718,0.9399042062592228
436.0000000000001,0.9328520279569218,1.6549315561357554,1.9128834790783422,179.10633136431508,0.07271689139229696,0.927283108607703
437.0000000000001,0.9271593552976587,1.7313157028028514,2.087416120425986,178.85416513016062,0.09378088901054565,0.9062191109894544
438.00000000000006,0.9386329897829943,1.6681413911989913,2.2200539865561604,178.40320487334137,0.1426142720780773,0.8573857279219227
439.00000000000006,0.934949105642593,1.5945592768620485,2.310410304271819,178.21319623677067,0.18395765126010827,0.8160423487398918
440.00000000000006,0.9455626465998168,1.5025139684273559,2.3031038487130013,178.0365053548993,0.2110363535059755,0.7889636464940245
441.0000000000001,0.9491400422444825,1.4892218035248665,2.2254850278461853,177.24258894060395,0.19960035239364277,0.8003996476063573
442.0000000000001,0.9485434275765113,1.5197160511086185,2.1374616725329982,176.3850504669226,0.17175020125845614,0.8282497987415438
443.0000000000001,0.9734101170456548,1.5963638366614765,2.048981536774465,175.91940758795323,0.129090992449939,0.870909007550061
444.00000000000006,0.9691659383231415,1.634348556336498,2.039398452673614,175.48167248311879,0.11700956288225788,0.8829904371177422
445.00000000000006,0.9862922996631643,1.711211307528011,2.0330642228301166,175.16571545427047,0.09567885913800314,0.9043211408619969
446.00000000000006,0.9992525440506308,1.779122254090278,2.0014260817338023,174.85012204408724,0.07395299820045219,0.9260470017995478
447.00000000000006,0.9999982626603166,1.7888521078525816,1.908820090510358,174.46902965714924,0.05812101709622077,0.9418789829037792
448.0000000000001,1.0094979597231506,1.7998139262783492,1.7615483415271675,173.75572430783313,0.05551126043512901,0.944488739564871
449.00000000000006,1.0401115644937857,1.7669112930802409,1.584161107330274,173.46425863848265,0.07882804989298633,0.9211719501070137
450.0000000000001,1.0760813542862904,1.669604769314925,1.451408548898352,173.75550640109162,0.08854257161559786,0.9114574283844021
451.00000000000006,1.1131864456569291,1.5776270535395007,1.302584175455855,174.4168898642473,0.10709534034141152,0.8929046596585885
452.00000000000006,1.0913623762037643,1.4535843538524815,1.169717630629698,174.89238415624604,0.1169250681914967,0.8830749318085033
453.0000000000001,1.0512953923473387,1.3003852972100918,1.1391635032100271,175.3245538371236,0.07761432868621546,0.9223856713137846
454.0000000000001,1.0298899335571907,1.1333686196810582,1.153077132823215,175.81147571094917,0.037545136459712206,0.9624548635402878
455.00000000000017,1.0359921986186065,1.0467760571893856,1.1485020151969274,176.49818716432685,0.05548712953156251,0.9445128704684375
456.0000000000001,1.0329336715835606,0.9891523686289007,1.135547489640722,177.25458542325282,0.07292865061677241,0.9270713493832275
457.00000000000006,1.0228261143177917,0.960698804522361,1.1632780290476772,178.30726431699213,0.09650410456493372,0.9034958954350663
458.0000000000001,1.006906860491206,0.956272451464676,1.2004498398065353,178.88703529181115,0.11362738911925323,0.8863726108807468
459.00000000000006,0.9845328229007643,0.9623439633852796,1.2678531381940537,179.27848590940184,0.1371294329520389,0.8628705670479611
460.0000000000001,0.9838825461892067,1.0330230543797927,1.3051185550763784,178.9702117911129,0.1167143240277668,0.8832856759722332
461.00000000000006,1.0026998096238224,1.1127427467430162,1.2895842339264179,178.34615450872113,0.0750064437070644,0.9249935562929356
462.00000000000017,1.0122927308638838,1.1415179224532752,1.2823953457875032,177.64381905331928,0.061637688387413195,0.9383623116125868
463.0000000000001,1.0497171171109445,1.204311255693784,1.2844220022187427,177.20592811848928,0.04037259322460799,0.959627406775392
464.00000000000006,1.0791546527696791,1.2933221394413081,1.2809101397097586,177.1231462118507,0.025561229034386682,0.9744387709656133
465.00000000000017,1.1053651392679074,1.3070649939935717,1.2755705866268061,177.14202918611963,0.027758192735627962,0.972241807264372
466.0000000000001,1.1269188442461753,1.277420097457114,1.2733829868805417,177.22147841250847,0.0242963720984769,0.9757036279015231
467.0000000000001,1.1152421792630642,1.2714848894153732,1.319159132524884,177.31994064914232,0.029755018929009197,0.9702449810709908
468.00000000000006,1.1219252603121825,1.2505427461349825,1.3350976846463334,177.93523910892145,0.03733209804791448,0.9626679019520855
469.00000000000006,1.1398317747818876,1.2507496310749988,1.3562097257950014,178.81755710777594,0.041746471056438854,0.9582535289435612
470.00000000000006,1.1534129426324269,1.2754484122844962,1.3816403554880936,179.6240330491496,0.04009975474260934,0.9599002452573907
471.0,1.1567155227790946,1.2948417205017708,1.388900345977445,179.86477433079645,0.03506740200534068,0.9649325979946594
472.0000000000001,1.1672726006702823,1.2500146181950167,1.341692720817687,179.75167458334832,0.03543986570076865,0.9645601342992314
473.0,1.1818543884388069,1.1242156079983374,1.2642670371998506,179.9435798037046,0.0586382110553586,0.9413617889446414
474.00000000000006,1.1928161964163981,0.958175202083324,1.173119019910879,179.64096128947966,0.10089947547069934,0.8991005245293007
475.0,1.1996317412528434,0.8265961909223679,1.1113299112497652,179.6343133014224,0.14696093085350992,0.8530390691464901
476.00000000000006,1.192411898901548,0.7199682928348653,1.1045610272599276,179.5748975050776,0.21082130007730907,0.789178699922691
476.99999999999994,1.1623688503124439,0.623424433555504,1.1074381281536276,179.0838173960111,0.27974261453989124,0.7202573854601088
478.0000000000001,1.1548521343968772,0.627415839925059,1.1243904048479139,179.13555228672425,0.28378486469043956,0.7162151353095605
479.0000000000001,1.121172789620776,0.6320541708341254,1.1835834070822047,179.25268392298568,0.3038296882221001,0.6961703117778999
480.00000000000006,1.084523741329423,0.6504384972246067,1.2553836813857095,179.3638854527751,0.3174631781743354,0.6825368218256647
481.00000000000006,1.0591206768845336,0.6836359367345853,1.3090647789854337,179.21821608772802,0.313926733557957,0.686073266442043
482.0000000000001,1.0510494187460075,0.7290065444170117,1.338976302021593,178.7961113508915,0.2951295764183278,0.7048704235816722
483.00000000000006,1.0579493079216284,0.7747534229102392,1.3593947279081642,178.19953829813258,0.27436238990461237,0.7256376100953876
484.00000000000006,1.0716860160164363,0.8122875499643408,1.3785696043392182,177.47749659685135,0.25934824060131245,0.7406517593986875
485.0000000000001,1.0882248082530999,0.8221432645881458,1.3824659829672308,176.4519271988181,0.2559171870994345,0.7440828129005654
486.0000000000001,1.0889529631141386,0.8801830907682316,1.4508480594915216,175.84916094566103,0.2473175217631258,0.7526824782368742
487.00000000000006,1.0355961402712572,0.9420347420341292,1.5776766255584198,175.7100199679744,0.2548543597236091,0.745145640276391
488.00000000000006,1.030749702891501,0.9474599845709063,1.58834995684062,174.38569502225994,0.2571394183952327,0.7428605816047673
489.0000000000001,1.0101031567507555,0.9896190297625002,1.6825984472646573,173.71715245906807,0.26467319037894105,0.735326809621059
490.00000000000006,1.0131974008039166,1.0331583564781972,1.6931889072455648,172.70292501582207,0.24984272560190987,0.7501572743980901
491.00000000000006,1.01418337174457,1.0188254313739875,1.6946947928756317,171.97105372521912,0.25813824384166895,0.741861756158331
492.0000000000001,1.010685775099354,1.069762075759475,1.741907104038003,171.9395484887691,0.24860593518671925,0.7513940648132807
493.0000000000001,1.01089699809095,1.1402839737015482,1.8108723351540144,172.35068602405227,0.23633160056650956,0.7636683994334904
494.00000000000006,1.0140140295028175,1.2239415443312336,1.8867580001662956,173.07864774468052,0.22108785918740725,0.7789121408125927
495.0000000000001,1.020168548468512,1.3036653026927751,1.9464541282681251,173.82522592114043,0.2046994079184775,0.7953005920815225
496.0000000000002,1.0276956826698675,1.3522494761186485,1.9846245174523531,174.25213384812812,0.19580115222593045,0.8041988477740696
497.00000000000017,1.0367420703262813,1.400620338939499,2.0355398699693787,174.43984493541043,0.19082530455942867,0.8091746954405713
498.00000000000006,1.051252340916742,1.470813167715056,1.9966909247782403,174.21990974782582,0.15963727968035163,0.8403627203196484
499.0000000000001,1.034535754672798,1.3537002081482112,2.0557249143057432,173.3660101897715,0.21354993719240345,0.7864500628075966
500.00000000000006,1.0400897025932896,1.378333772746224,2.106557799450256,173.0145203656492,0.21729297818543722,0.7827070218145628
