candidate_id,family_id,top_pair_count,bottom_pair_count,top_termination_nm,bottom_termination_nm,cavity_physical_thickness_nm,spacer_cap_total_nm,target_wavelength_nm,te_tm_angle_grid_deg,wavelength_grid_nm,negative_reference_distance_flags,source_position_stability_status,normal_angle_resonance_strength_proxy,normal_cone_energy_lower_bound_proxy,normal_offaxis_proxy,offaxis_20_60_penalty,offaxis_30_40_lobe_penalty,faroffaxis_45_55_lobe_penalty,broad_40_60_faroffaxis_penalty,te_tm_mismatch_proxy,te_tm_offaxis_risk_guard,angular_fwhm_deg_proxy,spectral_center_nm_proxy,spectral_fwhm_nm_proxy,broad_fwhm_risk_guard,center_only_false_positive_risk,d5_like_risk_flag,e1_0236_like_risk_flag,hard_pass,hard_fail_reasons,v3_proxy_score
E4_0235,E0A_lower_Q_angle_stable_cavity,5,3,0,20,270,20,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.814416,0.728715,1.6459,0.343716,0.190777,0.296384,0.299483,0.275943,0.260784,13.258735,453.02,8.921069,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.304345
E4_0105,E0A_lower_Q_angle_stable_cavity,3,6,25,70,270,95,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.820246,0.703148,1.714543,0.303668,0.187523,0.302732,0.296852,0.485546,0.356196,13.242053,452.67,8.727334,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.30731
E4_0163,E0A_lower_Q_angle_stable_cavity,4,5,0,20,220,20,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.841916,0.775406,1.681139,0.329456,0.185427,0.315788,0.311361,0.238158,0.248264,13.587894,452.42,8.753449,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.340223
E4_0244,E0A_lower_Q_angle_stable_cavity,5,4,0,20,220,20,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.841916,0.775406,1.681139,0.329456,0.185427,0.315788,0.311361,0.238158,0.248264,13.587894,452.42,8.753449,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.340223
E4_0298,E0A_lower_Q_angle_stable_cavity,5,6,25,45,220,70,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.866651,0.788568,1.704156,0.305378,0.186469,0.339939,0.330008,0.242988,0.257944,14.139537,452.42,8.409014,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.374446
E4_0207,E0A_lower_Q_angle_stable_cavity,4,6,50,70,245,120,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.923173,0.819874,1.731387,0.306068,0.183151,0.372183,0.336829,0.291103,0.288439,14.337389,452.72,8.610292,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.40117
E4_0083,E0A_lower_Q_angle_stable_cavity,3,6,0,45,220,45,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.827445,0.709672,1.709626,0.354525,0.179445,0.282474,0.304762,0.481495,0.346276,13.129786,452.07,8.741572,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.411705
E4_0055,E0A_lower_Q_angle_stable_cavity,3,5,0,20,220,20,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.814416,0.728715,1.6459,0.343716,0.190777,0.296384,0.299483,0.275943,0.260784,13.258735,452.42,8.921069,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.416345
E4_0217,E0A_lower_Q_angle_stable_cavity,5,3,0,20,220,20,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.814416,0.728715,1.6459,0.343716,0.190777,0.296384,0.299483,0.275943,0.260784,13.258735,452.42,8.921069,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.416345
E4_0203,E0A_lower_Q_angle_stable_cavity,4,6,25,45,245,70,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.909206,0.80678,1.708508,0.324456,0.198825,0.350581,0.333264,0.286783,0.283933,14.083533,452.72,8.603874,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.423353
E4_0288,E0A_lower_Q_angle_stable_cavity,5,5,0,45,270,45,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.909945,0.864345,1.719915,0.323189,0.134595,0.383627,0.34771,0.376725,0.318263,14.793482,452.67,8.629879,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.424574
E4_0191,E0A_lower_Q_angle_stable_cavity,4,6,0,45,220,45,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.854945,0.755911,1.720114,0.343889,0.174095,0.308426,0.3208,0.445019,0.33631,13.629043,452.07,8.58144,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.431873
E4_0475,E0C_MQW_lateral_extent_robust_cavity,5,5,15,95,285,110,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.766187,0.708587,1.664477,0.264998,0.226029,0.282631,0.292537,0.58986,0.406733,13.230256,452.3,8.110566,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.443639
E4_0302,E0A_lower_Q_angle_stable_cavity,5,6,50,70,220,120,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.880618,0.802098,1.702433,0.293064,0.170795,0.36735,0.33822,0.24847,0.264715,14.565347,452.42,8.423797,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.448913
E4_0107,E0A_lower_Q_angle_stable_cavity,3,6,50,45,270,95,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.772107,0.659522,1.595417,0.296977,0.242335,0.283018,0.285741,0.214937,0.242211,13.049866,453.37,8.707333,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.478065
E4_0175,E0A_lower_Q_angle_stable_cavity,4,5,25,20,245,45,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.866181,0.798913,1.62192,0.318521,0.243819,0.331335,0.314696,0.141267,0.223925,13.702238,453.07,8.759453,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.480061
E4_0256,E0A_lower_Q_angle_stable_cavity,5,4,25,20,245,45,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.866181,0.798913,1.62192,0.318521,0.243819,0.331335,0.314696,0.141267,0.223925,13.702238,453.07,8.759453,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.480061
E4_0289,E0A_lower_Q_angle_stable_cavity,5,5,0,70,270,70,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.869416,0.823816,1.717316,0.279562,0.180077,0.356811,0.321037,0.538029,0.394175,14.128054,452.32,8.581867,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.500585
E4_0192,E0A_lower_Q_angle_stable_cavity,4,6,0,70,220,70,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.814416,0.717915,1.717348,0.300262,0.219577,0.28161,0.294127,0.606322,0.412222,12.963614,451.72,8.533428,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.505683
E4_0287,E0A_lower_Q_angle_stable_cavity,5,5,0,20,270,20,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.869416,0.823816,1.620182,0.33053,0.180077,0.362895,0.340839,0.205912,0.246549,14.636698,453.02,8.617509,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.5388
E4_0285,E0A_lower_Q_angle_stable_cavity,5,5,50,20,245,70,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.852366,0.806766,1.633204,0.260265,0.284833,0.329489,0.302282,0.265898,0.289709,13.489869,453.42,8.548108,0.0,high,low,low,False,30_40_penalty_high;45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.554661
E4_0093,E0A_lower_Q_angle_stable_cavity,3,6,0,70,245,70,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.856971,0.73643,1.721375,0.31934,0.231933,0.292251,0.297383,0.650117,0.438211,12.90761,452.02,8.728289,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.554939
E4_0431,E0C_MQW_lateral_extent_robust_cavity,4,5,15,25,225,40,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.830146,0.752004,1.590932,0.368131,0.198347,0.310596,0.328724,0.170453,0.219469,13.978198,452.56,8.364702,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.560013
E4_0455,E0C_MQW_lateral_extent_robust_cavity,5,4,15,25,225,40,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.830146,0.752004,1.590932,0.368131,0.198347,0.310596,0.328724,0.170453,0.219469,13.978198,452.56,8.364702,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.560013
E4_0213,E0A_lower_Q_angle_stable_cavity,4,6,25,70,270,95,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.847746,0.749162,1.658224,0.303208,0.182173,0.347069,0.32457,0.452747,0.3534,14.218892,452.67,8.588226,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.591405
E4_0441,E0C_MQW_lateral_extent_robust_cavity,4,5,60,25,285,85,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.6981,0.624084,1.538188,0.278012,0.275657,0.238492,0.268378,0.322698,0.285676,12.577633,453.91,8.256081,0.0,medium,low,low,False,spectral_FWHM_proxy_above_8nm,-0.596912
E4_0465,E0C_MQW_lateral_extent_robust_cavity,5,4,60,25,285,85,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.6981,0.624084,1.538188,0.278012,0.275657,0.238492,0.268378,0.322698,0.285676,12.577633,453.91,8.256081,0.0,medium,low,low,False,spectral_FWHM_proxy_above_8nm,-0.596912
E4_0092,E0A_lower_Q_angle_stable_cavity,3,6,0,45,245,45,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.8975,0.773159,1.693069,0.370445,0.18645,0.326221,0.329778,0.490244,0.365089,13.78478,452.37,8.786601,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.603501
E4_0104,E0A_lower_Q_angle_stable_cavity,3,6,25,45,270,70,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.811651,0.695358,1.577621,0.343098,0.197169,0.317753,0.316812,0.321884,0.289466,13.913005,453.02,8.763262,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.64424
E4_0079,E0A_lower_Q_angle_stable_cavity,3,5,50,20,270,70,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.727311,0.647054,1.535218,0.279367,0.293797,0.252324,0.258113,0.333798,0.299355,12.342501,453.72,8.846603,0.0,medium,low,low,False,30_40_penalty_high;45_55_faroffaxis_penalty_high;spectral_FWHM_proxy_above_8nm,-0.665737
E4_0241,E0A_lower_Q_angle_stable_cavity,5,3,50,20,270,70,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.727311,0.647054,1.535218,0.279367,0.293797,0.252324,0.258113,0.333798,0.299355,12.342501,453.72,8.846603,0.0,medium,low,low,False,30_40_penalty_high;45_55_faroffaxis_penalty_high;spectral_FWHM_proxy_above_8nm,-0.665737
E4_0467,E0C_MQW_lateral_extent_robust_cavity,5,5,15,25,225,40,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.857646,0.800046,1.581368,0.361419,0.193746,0.343062,0.349401,0.135279,0.21223,14.657676,452.56,8.212921,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.668576
E4_0307,E0A_lower_Q_angle_stable_cavity,5,6,25,45,245,70,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.936706,0.856434,1.657898,0.323996,0.193475,0.394918,0.360981,0.253984,0.281137,15.060372,452.72,8.464766,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.69239
E4_0295,E0A_lower_Q_angle_stable_cavity,5,6,0,45,220,45,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.882445,0.803869,1.665429,0.343429,0.168745,0.352764,0.348518,0.412219,0.333514,14.605883,452.07,8.442332,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.710755
E4_0076,E0A_lower_Q_angle_stable_cavity,3,5,25,20,270,45,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.768626,0.685787,1.5148,0.329685,0.243301,0.291354,0.292522,0.174937,0.226953,13.319969,453.37,8.908539,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.710997
E4_0238,E0A_lower_Q_angle_stable_cavity,5,3,25,20,270,45,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.768626,0.685787,1.5148,0.329685,0.243301,0.291354,0.292522,0.174937,0.226953,13.319969,453.37,8.908539,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.710997
E4_0108,E0A_lower_Q_angle_stable_cavity,3,6,50,70,270,120,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.825618,0.708016,1.578026,0.330784,0.181495,0.345165,0.325025,0.327366,0.296238,14.338814,453.02,8.778045,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.715325
E4_0283,E0A_lower_Q_angle_stable_cavity,5,5,25,20,245,45,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.893681,0.848081,1.576493,0.318061,0.238469,0.375672,0.342414,0.108468,0.221129,14.679078,453.07,8.620345,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.739216
E4_0215,E0A_lower_Q_angle_stable_cavity,4,6,50,45,270,95,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.799607,0.704032,1.548335,0.296517,0.236195,0.327355,0.313459,0.182138,0.239217,14.026706,453.37,8.568225,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.743217
E4_0088,E0A_lower_Q_angle_stable_cavity,3,6,50,20,220,70,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.699811,0.594004,1.462989,0.299607,0.330697,0.224658,0.260359,0.369932,0.316541,12.224935,453.12,8.661647,0.0,medium,low,low,False,30_40_penalty_high;TE_TM_offaxis_risk_high;spectral_FWHM_proxy_above_8nm,-0.765282
E4_0296,E0A_lower_Q_angle_stable_cavity,5,6,0,70,220,70,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.841916,0.764606,1.660383,0.299802,0.214227,0.325947,0.321845,0.573523,0.409426,13.940454,451.72,8.394321,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.790391
E4_0476,E0C_MQW_lateral_extent_robust_cavity,5,5,60,25,285,85,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.7256,0.668,1.506427,0.277512,0.268691,0.277503,0.293941,0.288834,0.280399,13.44313,453.91,8.113093,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.800047
E4_0435,E0C_MQW_lateral_extent_robust_cavity,4,5,15,25,250,40,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.900201,0.81987,1.561605,0.391403,0.204371,0.360988,0.358944,0.180531,0.240628,14.827422,452.86,8.4191,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.825381
E4_0459,E0C_MQW_lateral_extent_robust_cavity,5,4,15,25,250,40,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.900201,0.81987,1.561605,0.391403,0.204371,0.360988,0.358944,0.180531,0.240628,14.827422,452.86,8.4191,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.825381
E4_0201,E0A_lower_Q_angle_stable_cavity,4,6,0,70,245,70,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.884471,0.783591,1.666696,0.31888,0.226583,0.336589,0.3251,0.617318,0.435415,13.884449,452.02,8.589181,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.834606
E4_0091,E0A_lower_Q_angle_stable_cavity,3,6,0,20,245,20,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.856971,0.73643,1.555106,0.385916,0.231933,0.317177,0.330887,0.321769,0.297932,13.943821,452.72,8.788597,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.869023
E4_0200,E0A_lower_Q_angle_stable_cavity,4,6,0,45,245,45,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.925,0.821588,1.643175,0.369985,0.1811,0.370559,0.357496,0.457445,0.362293,14.76162,452.37,8.647493,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.872332
E4_0439,E0C_MQW_lateral_extent_robust_cavity,4,5,15,25,285,40,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.775754,0.699311,1.464261,0.378592,0.194034,0.316476,0.334581,0.171629,0.220684,14.503977,453.28,8.375246,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.900527
E4_0463,E0C_MQW_lateral_extent_robust_cavity,5,4,15,25,285,40,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.775754,0.699311,1.464261,0.378592,0.194034,0.316476,0.334581,0.171629,0.220684,14.503977,453.28,8.375246,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.900527
E4_0212,E0A_lower_Q_angle_stable_cavity,4,6,25,45,270,70,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.839151,0.741104,1.533227,0.342638,0.191819,0.362091,0.34453,0.289085,0.28667,14.889844,453.02,8.624154,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.904752
E4_0434,E0C_MQW_lateral_extent_robust_cavity,4,5,60,95,225,155,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.868606,0.789262,1.58019,0.3785,0.161228,0.359852,0.354537,0.34697,0.3044,14.906416,452.21,8.411167,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.906673
E4_0458,E0C_MQW_lateral_extent_robust_cavity,5,4,60,95,225,155,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.868606,0.789262,1.58019,0.3785,0.161228,0.359852,0.354537,0.34697,0.3044,14.906416,452.21,8.411167,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.906673
E4_0187,E0A_lower_Q_angle_stable_cavity,4,5,50,20,270,70,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.754811,0.691023,1.493653,0.278907,0.285697,0.296661,0.285831,0.300999,0.295872,13.319341,453.72,8.707495,0.0,high,low,low,False,30_40_penalty_high;45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.915494
E4_0268,E0A_lower_Q_angle_stable_cavity,5,4,50,20,270,70,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.754811,0.691023,1.493653,0.278907,0.285697,0.296661,0.285831,0.300999,0.295872,13.319341,453.72,8.707495,0.0,high,low,low,False,30_40_penalty_high;45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.915494
E4_0184,E0A_lower_Q_angle_stable_cavity,4,5,25,20,270,45,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.796126,0.731047,1.475041,0.329225,0.236814,0.335691,0.32024,0.142138,0.223873,14.296808,453.37,8.769431,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.959881
E4_0265,E0A_lower_Q_angle_stable_cavity,5,4,25,20,270,45,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.796126,0.731047,1.475041,0.329225,0.236814,0.335691,0.32024,0.142138,0.223873,14.296808,453.37,8.769431,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.959881
E4_0101,E0A_lower_Q_angle_stable_cavity,3,6,0,45,270,45,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.827445,0.709672,1.544355,0.381149,0.179445,0.330578,0.335322,0.491116,0.365036,14.37935,452.67,8.79658,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.962615
