source_pool_sample_index,L1_nm,W1_nm,L2_nm,W2_nm,D_nm,delta_theta_deg,delta_theta_reduction_vs_IAR4_deg,delta_L1_nm,delta_W1_nm,delta_L2_nm,delta_W2_nm,delta_D_nm,direct_clearance_nm,periodic_image_clearance_nm,minimum_clearance_nm,minimum_headroom_over_60_nm,normalized_6d_distance_from_IAR4,geometry_hash_sha256,recomputed_current_rule_pass,stored_vs_recomputed_clearance_match,source,geometry_distance_rank
10018,260,88,202,80,210,81.527013928,1.293895393,1,1,-1,1,0,60.208646604211,72.208646604211,60.208646604211,0.208646604211,0.056943092047,4782031e361370078232f79befe11fe8b0f76a43dad818c87f1a1146a9d21005,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,1
7834,263,88,199,77,217,82.557621896,0.263287425,4,1,-4,-2,7,69.351356926684,67.351356926684,67.351356926684,7.351356926684,0.187227787975,c42837cfe0f89fd19b89d20da43287a47cddb79387a0ffe0ecbfb48bab403976,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,341
4141,262,91,203,77,215,82.510735094,0.310174227,3,4,0,-2,5,63.847759519660,65.847759519660,63.847759519660,3.847759519660,0.187528618971,96db981ad7d76ba7e87b4eb7742307c1b7952e4a0808cd4a52ea4182fe891f6a,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,342
13482,264,90,202,79,217,82.776727527,0.044181794,5,3,-1,0,7,66.834985177891,64.834985177891,64.834985177891,4.834985177891,0.187601103966,ef6dcfd09db3502d2a1302e72a74d92f5a1f8b1d628cab7d81cfe30182f32086,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,343
5012,253,87,195,78,213,80.303448737,2.517460584,-6,0,-8,-1,3,66.824151252819,72.824151252819,66.824151252819,6.824151252819,0.187785711118,f25bee2dd383d567bd8bc0e6c2e7303ce758170716ff145de1c884a32bd75b73,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,344
13876,253,89,200,77,216,81.261923164,1.558986157,-6,2,-3,-2,6,66.811853733274,66.811853733274,66.811853733274,6.811853733274,0.187827908934,60a80611152e8068c14ab9d96dc2e693caf6b0c180014b5930575722e8767e81,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,345
15306,264,90,199,79,216,81.539637297,1.281272024,5,3,-4,0,6,66.771326451136,66.771326451136,66.771326451136,6.771326451136,0.187991063529,1555467525ac855dafa749b13640acc4602a40b4df275e712bb89d4cd213fc68,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,346
1890,260,89,194,80,208,82.519751787,0.301157534,1,2,-9,1,-2,62.118113473756,78.118113473756,62.118113473756,2.118113473756,0.188189269785,b7a8e41575dc151aef7b3a031875b05616844c2f7890452ad39dd5d10d6b8cfb,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,347
11236,252,89,196,78,212,80.037456304,2.783453017,-7,2,-7,-1,2,64.230566741909,72.230566741909,64.230566741909,4.230566741909,0.188330767678,253dbe8ea9a2c5f330e0d5bbc1abcd1aad5a348697d82e833538d1f583d4a893,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,348
11498,264,87,195,78,214,80.722724944,2.098184377,5,0,-8,-1,4,67.988042376121,71.988042376121,67.988042376121,7.988042376121,0.188451895769,aa117008fcb5868b375cc372f5af8606cc7f9a548ff4092517a993399ae7235e,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,349
9220,251,89,201,78,216,80.531571060,2.289338261,-8,2,-2,-1,6,65.953511553352,65.953511553352,65.953511553352,5.953511553352,0.188884960739,a3d442c99557f10a01aef9a1ed473cc18413a7e4ef35c6f634fa878b6f136159,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,350
6722,260,89,194,78,208,81.266431510,1.554477811,1,2,-9,-1,-2,61.702948237153,77.702948237153,61.702948237153,1.702948237153,0.188950589801,9d3a13b5167c6d734ed6cd0c62fad8a99db27175850be6a5f9ad02f03802cad2,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,351
7668,253,90,197,77,209,82.600902021,0.220007300,-6,3,-6,-2,-1,61.362161391656,75.362161391656,61.362161391656,1.362161391656,0.189209037417,eca472db27822ca2f2d58785032631e55161eeb4eb040c4e210e033e95a6cd13,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,352
9126,258,89,194,78,212,81.029292494,1.791616827,-1,2,-9,-1,2,65.605235644345,73.605235644345,65.605235644345,5.605235644345,0.189209637873,3a9832c256d83eb802fa3707494a6d8dc9faa26898e4b3ac1018c32889760fec,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,353
7754,264,91,201,78,215,82.038260400,0.782648921,5,4,-2,-1,5,64.566781102111,66.566781102111,64.566781102111,4.566781102111,0.189335368678,5b3d8c59836cf5214b440a3953ec7eb23c28d94b5ba838fc1c96d6e8afb9b3d7,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,354
4158,254,88,194,78,209,82.049080431,0.771828890,-5,1,-9,-1,-1,63.537802366337,77.537802366337,63.537802366337,3.537802366337,0.189697586568,378d0b124de4f60b014ea130b05f75b078530903e150dd7cf46b6806d656c5ba,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,355
7002,263,87,196,80,216,82.103180587,0.717728734,4,0,-7,1,6,69.933742595680,69.933742595680,69.933742595680,9.933742595680,0.189736180967,0509aa4723f50e35b7462b8d4d90b3a7b08bf48362f148336abd438d9c70d163,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,356
13562,262,89,194,80,211,81.507177204,1.313732117,3,2,-9,1,1,64.656245203312,74.656245203312,64.656245203312,4.656245203312,0.189993148820,e034a09ea8633a5fdb62641a7c88160fa642008bdbc6dcd06e70ca48282005a4,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,357
8990,255,91,200,77,214,82.587376982,0.233532339,-4,4,-3,-2,4,64.368681944363,68.368681944363,64.368681944363,4.368681944363,0.190048776657,05fa268f02ca315bf01c844f4521010621a201e900aa2e00037cca95a5832d1b,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,358
11204,252,91,202,80,214,82.114902288,0.706007033,-7,4,-1,1,4,62.967460365017,66.967460365017,62.967460365017,2.967460365017,0.190383684765,d31f1d5de593e68a1ade2e4bb7d7ef01d4fd338c923500884f50284d5ec049b6,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,359
10084,252,90,203,80,216,81.411600262,1.409309059,-7,3,0,1,6,64.664750272590,64.664750272590,64.664750272590,4.664750272590,0.190548947878,f29c82e543a0b4e8324648524ed61b10fd3acfac5ae2ad097f9623d854625eeb,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,360
1534,254,90,202,77,216,80.081638098,2.739271223,-5,3,-1,-2,6,64.878103568425,64.878103568425,64.878103568425,4.878103568425,0.190806899460,433725abcc72d739c049e405f53f116125be21dcbb5721f633c33f64d00d8271,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,361
7332,252,88,197,77,214,80.206068456,2.614840865,-7,1,-6,-2,4,66.386499345452,70.386499345452,66.386499345452,6.386499345452,0.190996954443,a4d64bc88f03ea1d0b396898bd571995ebcff09d3fbee881777611774d0b793c,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,362
4987,251,91,202,78,213,82.784842551,0.036066770,-8,4,-1,-1,3,62.401535557436,68.401535557436,62.401535557436,2.401535557436,0.191141753936,e235cccf19f7ec0dc2c27dbbd0c50d68f20c51ac4bf20d7df4d3237240863223,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,363
1938,261,88,198,77,217,80.038357973,2.782551348,2,1,-5,-2,7,68.832475066584,66.832475066584,66.832475066584,6.832475066584,0.191226313436,a7db88498fa0be1d961351aa2d89e51d14352bdbb084f7cb0d5915c3ab1c7650,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,364
9350,257,89,202,77,218,82.435896546,0.385012775,-2,2,-1,-2,8,68.310920021627,64.310920021627,64.310920021627,4.310920021627,0.191658051357,248247c041f7bd6dcb11292ddd8c44c33510e54545d17eb035f7590b57a02cec,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,365
532,253,90,196,80,211,80.608212948,2.212696373,-6,3,-7,1,1,62.786253121335,72.786253121335,62.786253121335,2.786253121335,0.191680638625,4017aba78c01d348b6ffbb2d03c0ef069dd6ae9863634d397672a510efca73ac,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,366
12222,254,89,197,79,216,80.996832400,1.824076921,-5,2,-6,0,6,68.032232242644,68.032232242643,68.032232242643,8.032232242643,0.191968470244,d72a745f8b468a05d2a17afe9c08dcec40bf96654a29491588861545109f71ed,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,367
9302,259,87,200,78,219,82.031948715,0.788960606,0,0,-3,-1,9,71.059233153758,65.059233153758,65.059233153758,5.059233153758,0.192184829359,40aebda5b06d9269061ae854a3e2af305bdb8311c09117282a489e1f95325a04,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,368
2668,251,87,200,79,217,80.222298503,2.598610818,-8,0,-3,0,7,68.244467034481,66.244467034481,66.244467034481,6.244467034481,0.192256729810,b098d460da8add6c4bef4335d99ddc4c5adb1413bf25dbb875fba266cd59bafd,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,369
1905,255,91,203,80,216,82.058097124,0.762812197,-4,4,0,1,6,64.446762597371,64.446762597371,64.446762597371,4.446762597371,0.192307035105,1d6e5881b8adaafc40c892f005b957aa22deca1183e804e225052dbe7077b7a6,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,370
14550,259,87,196,77,216,81.207823008,1.613086313,0,0,-7,-2,6,69.766812633288,69.766812633288,69.766812633288,9.766812633288,0.192385159911,76278d6e2390d73f980cd6ba24330fd51e11a8c17a4df9141fa330d43f275fcd,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,371
6698,264,89,202,78,218,82.305154502,0.515754819,5,2,-1,-1,8,68.187495511766,64.187495511766,64.187495511766,4.187495511766,0.192465476528,b9a7c98ed516e5e4e3ed1569c318a83faf62632a8db639158dd5ef38163cbdea,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,372
10110,254,88,199,77,217,81.873254925,0.947654396,-5,1,-4,-2,7,69.056712077192,67.056712077192,67.056712077192,7.056712077192,0.192475754134,a42a48cf74cb54ca892f864c6fe5863582d115f196776cfafb891dce07e76ffa,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,373
218,263,90,198,79,216,80.362958908,2.457950413,4,3,-5,0,6,66.784543506712,66.784543506712,66.784543506712,6.784543506712,0.192561401687,7ce729aa7dc9bd39e9d848910fa81dd34724c1e3215c0188a9ee0cd9bd75a61a,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,374
4212,253,89,199,79,217,82.626148760,0.194760561,-6,2,-4,0,7,68.753332417294,66.753332417294,66.753332417294,6.753332417294,0.192607197400,a3a204b32f1d26241bf443b61e80d5dc3bd753aface8b7d02303afd323320ece,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,375
372,253,89,195,78,212,81.545948982,1.274960339,-6,2,-8,-1,2,65.325794688155,73.325794688155,65.325794688155,5.325794688155,0.192681548126,0d4db3bd8a7c6e4abc374102beb97b57556aac2e776b327e2fba008b1ac3ced5,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,376
9950,255,90,197,80,215,82.132935673,0.687973648,-4,3,-6,1,5,66.952045979615,68.952045979615,66.952045979615,6.952045979615,0.192708309890,6bc5c87291995094e02c64483f78053f3125fa1a6573863da748065242f001f3,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,377
10028,251,90,201,77,214,80.603704601,2.217204720,-8,3,-2,-2,4,63.562843014951,67.562843014951,63.562843014951,3.562843014951,0.193153249595,76556a1605c9448baaf064fcc552577940ce00526e832e2ffaca05c6cc972070,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,378
6857,258,91,200,80,216,80.747070014,2.073839307,-1,4,-3,1,6,65.369463944086,65.369463944086,65.369463944086,5.369463944086,0.193331176180,6fd384694e452e2718c83606ee3e074cc9cd9ec8462546e697a930f34999306e,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,379
1300,253,87,194,79,208,80.831826925,1.989082396,-6,0,-9,0,-2,62.445535792404,78.445535792404,62.445535792404,2.445535792404,0.193462308777,6e130df2620d3d92131832eb70387b544d83ecb126e42fb063ed9f6bdd5b290f,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,380
1029,262,91,198,77,213,81.610869169,1.210040152,3,4,-5,-2,3,63.942325984175,69.942325984175,63.942325984175,3.942325984175,0.193673071648,430d4c1c92757bc6ca0d81f56dc5229d5d26f2b7edacb1d4dc6bf62db71d7f3b,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,381
10806,258,89,196,77,215,80.643378049,2.177531272,-1,2,-7,-2,5,67.544546751249,69.544546751249,67.544546751249,7.544546751249,0.193728370755,54662d0f1adaeedb0962d7ba86e90b13bdca56d27025d0c395480fac9122240a,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,382
11180,251,87,195,80,211,81.076179296,1.744730025,-8,0,-8,1,1,64.975348012103,74.975348012103,64.975348012103,4.975348012103,0.193747213390,28dadc1a94552717be531a484d7f7983bd26dc620fda946b5fbaa7bb30dab7cf,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,383
16354,260,87,199,77,218,80.291727036,2.529182285,1,0,-4,-2,8,69.932605906358,65.932605906358,65.932605906358,5.932605906358,0.193839368134,7d18e49a9665f37725e5fd80094c6e7af68a3acc1f653a04e49920aff82d5c5b,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,384
16364,251,91,200,80,212,81.215036362,1.605872959,-8,4,-3,1,2,61.564090938860,69.564090938860,61.564090938860,1.564090938860,0.193899116942,02acf2c195e98a1a6453e6a31a46dddd540c2515527a8b70a00f585e3181690e,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,385
1694,255,91,202,80,216,81.048227548,1.772681773,-4,4,-1,1,6,64.506091982482,64.506091982482,64.506091982482,4.506091982482,0.194013001213,bc2f639b6a1df25bbb4018ba0dbeffd16670e53e8df16592caab5eed9cc6173d,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,386
7956,253,90,202,79,217,81.663165986,1.157743335,-6,3,-1,0,7,66.340092717997,64.340092717997,64.340092717997,4.340092717997,0.194087222488,597e89c6a193cc2e5cfa9f7538fad0ac8e00819f0bea2dfe9544cecd8620147d,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,387
14290,262,90,195,79,213,81.348483413,1.472425908,3,3,-8,0,3,65.667640772749,71.667640772749,65.667640772749,5.667640772749,0.194180050435,468345f29efee46e17cc4df61f350c326424af0238eca37273d52c0df2a22cdd,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,388
12958,255,88,197,80,217,81.990471929,0.830437392,-4,1,-6,1,7,69.887365183180,67.887365183180,67.887365183180,7.887365183180,0.194613231313,75a907a01b877a63acd1b01c1e5483ffdcd3979e4060cfe4a02e5663b16cd47d,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,389
15660,251,87,195,80,209,80.046472996,2.774436325,-8,0,-8,1,-1,62.553569609301,76.553569609301,62.553569609301,2.553569609301,0.195224174372,126d47edcfef283ef95529920fd49d3938cab41640027ce922b3b6de2ccef042,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,390
8945,255,91,199,78,215,81.519800573,1.301108748,-4,4,-4,-1,5,65.336608028093,67.336608028093,65.336608028093,5.336608028093,0.195463871043,09c4d74b2cb9ca4e78c55c4bb28a4c38d0ce4d7b936e3eded79e230c19f5db80,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,391
6398,254,90,196,77,211,81.165444553,1.655464768,-5,3,-7,-2,1,63.249778484453,73.249778484453,63.249778484453,3.249778484453,0.195653132360,64e56074f508f4921edd28e7e4451f3cfcfd8eb3a64e458e22dab471e67b1287,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,392
1514,264,91,197,78,212,82.389911413,0.430997908,5,4,-6,-1,2,63.702758725696,71.702758725696,63.702758725696,3.702758725696,0.195880396738,894d4ad9776b32883d509193b5a827c7ae44cfa2b1c0071abaf3dab068d56819,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,393
6610,262,90,199,78,217,82.002193630,0.818715691,3,3,-4,-1,7,68.041524749385,66.041524749385,66.041524749385,6.041524749385,0.196040358720,c2f88a4a4408e0314a5644bc149e9ae70f577636f6504d5957d8ce43ef41d7f7,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,394
4964,252,87,198,79,217,82.323187888,0.497721433,-7,0,-5,0,7,70.110690814714,68.110690814714,68.110690814714,8.110690814714,0.196203789995,7de7896d80d245512ce708052121449337354d76a39bc32ea8bc5beb70e62a0b,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,395
3886,256,89,197,77,216,82.249251008,0.571658313,-3,2,-6,-2,6,68.707623249193,68.707623249193,68.707623249193,8.707623249193,0.196488666131,a4019bf059d70d3ad65eadfadb79ec1d29ffa6c0b298b909a5099c677c814509,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,396
11414,259,91,198,77,214,81.068965942,1.751943379,0,4,-5,-2,4,64.723332361274,68.723332361274,64.723332361274,4.723332361274,0.196512241472,7649818c9407f4b1e7db9dd743acf27b7d768837672f1470434e8354b696d806,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,397
13782,259,89,198,79,218,82.574753612,0.246155709,0,2,-5,0,8,70.225497262319,66.225497262319,66.225497262319,6.225497262319,0.196533236933,c7235691b21f42e25db7e2850fa3a61afc5690d954c9eacc64c93db495be1bf8,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,398
2150,257,89,197,78,217,81.910223365,0.910685956,-2,2,-6,-1,7,69.491936301058,67.491936301058,67.491936301058,7.491936301058,0.196734374104,001d12a39fce23efbbfb3a116cc71bb275c52ae083425dc30a3e5e57cb7fdc32,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,399
11022,255,90,203,77,217,81.133886129,1.687023192,-4,3,0,-2,7,65.778950821789,63.778950821789,63.778950821789,3.778950821789,0.196974543607,9afd09c27dfac2749989a8d91ad5b6b20c3fc9614f6909a54daed80d39ed00b7,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,400
11922,261,90,195,77,209,81.718167811,1.102741510,2,3,-8,-2,-1,61.971144051759,75.971144051759,61.971144051759,1.971144051759,0.197040935167,47c48048b2cf4de092d3f7e6a9b06308e482d7de760e893910209d4821306621,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,401
15442,262,89,203,79,219,81.575704068,1.245205253,3,2,0,0,9,68.308305551803,62.308305551803,62.308305551803,2.308305551803,0.197297308206,3efa245369e6f929379feb1d74b0eba9696128c643e03c1898fcb1696a2ddaaf,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,402
7950,255,87,198,78,218,82.124820649,0.696088672,-4,0,-5,-1,8,71.090075501556,67.090075501556,67.090075501556,7.090075501556,0.197397032705,e9ecc9a178bd7ef3b1fe1bc187a8b60dc344cb6405326a9eaa207f9e1353124a,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,403
10476,251,89,201,79,217,81.783087998,1.037821323,-8,2,-2,0,7,67.386341502549,65.386341502549,65.386341502549,5.386341502549,0.197463193101,ed134b4368c1e5ea393932c7b4eac0e698166d217f4d404381a8c45dc29467e0,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,404
5294,256,91,198,79,215,80.281808674,2.539100647,-3,4,-5,0,5,65.252965442893,67.252965442893,65.252965442893,5.252965442893,0.197578984301,9debd37bfbaec53918b68a09aff774888eda5b8eb5e485241b6ceac4de720b12,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,405
11230,255,87,198,78,218,81.653247624,1.167661697,-4,0,-5,-1,8,70.887260951181,66.887260951181,66.887260951181,6.887260951181,0.197671682347,d655bf8c3666cdb0a865b545b1bdac11f7a09815dc70e859a94f0bc7c39f55c5,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,406
15844,252,90,200,78,216,82.758694142,0.062215179,-7,3,-3,-1,6,66.881702074289,66.881702074289,66.881702074289,6.881702074289,0.197865093447,0b8089479afabebbe79fb0baabdc989a5d8896e771a9ea9a12cc3d5c216e861a,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,407
166,258,88,195,77,215,80.940027237,1.880882084,-1,1,-8,-2,5,68.653878271027,70.653878271027,68.653878271027,8.653878271027,0.197971585094,2f7eb0efbbabac1023e94e9f02e4fcf36347f05030918e4c85005c3abca70f14,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,408
12322,260,88,199,79,219,82.351139635,0.469769686,1,1,-4,0,9,71.127797503777,65.127797503777,65.127797503777,5.127797503777,0.198079187075,5c624828d0181c6dae8feaf50c195930dca92292cbd8cc4ebecd3e51231c7c13,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,409
6402,259,87,201,77,219,82.406141460,0.414767861,0,0,-2,-2,9,70.793633567586,64.793633567586,64.793633567586,4.793633567586,0.198191697928,eed8ec2ae8aca86df4213a70a8240fbd200e2481a3e9c5a2cc397e5e053e63e4,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,410
3429,263,91,196,80,210,82.321384549,0.499524772,4,4,-7,1,0,62.034100004720,74.034100004720,62.034100004720,2.034100004720,0.198355249098,603cc5ec8c70316d4180b10ad754bacab94854379eeedf2106b98f1ca34415d5,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,411
9172,254,89,198,80,217,81.606360823,1.214548498,-5,2,-5,1,7,68.721506030956,66.721506030956,66.721506030956,6.721506030956,0.198551471977,52a935df56e9581644a8c48bde395244fe955d091420886c78a7c4db9dca9c14,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,412
16212,254,89,195,80,214,82.426879853,0.394029468,-5,2,-8,1,4,67.578791679030,71.578791679030,67.578791679030,7.578791679030,0.198580527372,28b2a20a020ffbaf6d350e0675625dfcf58c8a50cbd13eacba65facc1b5309ab,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,413
11818,264,90,200,78,217,81.429633647,1.391275674,5,3,-3,-1,7,67.304707655548,65.304707655548,65.304707655548,5.304707655548,0.198867112525,07e6c87192ebfc2c7486f1610866d4d76af3f62826c93283144bf2c474b6f41a,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,414
14882,260,88,196,80,217,80.760595053,2.060314268,1,1,-7,1,7,69.849042794658,67.849042794658,67.849042794658,7.849042794658,0.199049730233,87096e5e03fd573e9483049c346600a3cdfc928555b212cfe104d775138c51bd,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,415
3364,252,90,200,80,216,80.590179562,2.230729759,-7,3,-3,1,6,65.805782386690,65.805782386690,65.805782386690,5.805782386690,0.199410274290,f9840d5c663cb426643025e0ba297ca72d52cdf8d63c08e8c425a9ab8a5e38a2,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,416
7434,263,88,194,77,212,80.927403867,1.893505454,4,1,-9,-2,2,66.142631549928,74.142631549928,66.142631549928,6.142631549928,0.199447068807,7e2ca85edf90565f620732c9e2f09ab6cf4322f96e78ae40c161b7bf0eb4e260,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,417
13441,254,91,196,79,210,82.084245533,0.736663788,-5,4,-7,0,0,61.993962468957,73.993962468957,61.993962468957,1.993962468957,0.199748875036,7b4b80a59ed4401a93625588850fa99ae1a88a913b4e83c75fd5cab62094fc7e,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,418
1668,251,87,199,78,217,82.433191538,0.387717783,-8,0,-4,-1,7,69.730842910631,67.730842910631,67.730842910631,7.730842910631,0.199799457706,4568b40ed38c97ce499db8b436241903c5afd330fbfe6d015c4699464c0a6c87,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,419
13125,262,91,197,78,214,81.442257017,1.378652304,3,4,-6,-1,4,65.293223016152,69.293223016152,65.293223016152,5.293223016152,0.200050519098,f420d9996276e5104db042e0b513afdf40a44c9830bb1ef402777179a754d811,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,420
3436,251,90,198,78,214,81.398075223,1.422834098,-8,3,-5,-1,4,65.280441838339,69.280441838339,65.280441838339,5.280441838339,0.200094021269,bec95359ed726160a257e9e00840dd232d90c1b1abf4ee6dbc4a063c13b5c246,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,421
7801,257,91,201,79,217,80.422469079,2.398440242,-2,4,-2,0,7,65.828741582935,63.828741582935,63.828741582935,3.828741582935,0.200748266819,5444348b24e95da6df3522d07ab13a38581ae14763405f52933ca2e35ecf83bb,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,422
6132,253,89,194,79,210,80.498209297,2.322700024,-6,2,-9,0,0,63.310199039499,75.310199039499,63.310199039499,3.310199039499,0.201121108546,1f59cb971ea4ec6227ad6f6078d1f86bf5420405cb74124d6015cbab9ad02496,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,423
9722,262,89,200,77,218,82.695577294,0.125332027,3,2,-3,-2,8,69.416601684943,65.416601684943,65.416601684943,5.416601684943,0.201271287295,5cb2b83c9ed5f2b3287f819c3f71deeae31a09e3cc8aa1e0cae7d990fa0c664b,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,424
10372,251,88,195,79,213,80.975192338,1.845716983,-8,1,-8,0,3,66.510946958395,72.510946958395,66.510946958395,6.510946958395,0.201301057337,062caea9dafcf966ec92cd8e5971e60ab0b988ace5b7f50a61e347bf2d7347c0,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,425
4622,255,89,196,80,216,81.659559309,1.161350012,-4,2,-7,1,6,68.734298231521,68.734298231521,68.734298231521,8.734298231521,0.201363294341,e7a6b6dd4e7adff98dc4beeb103f2b253b47141c97342110a660abd964f7a31e,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,426
2010,263,87,200,80,219,81.077080965,1.743828356,4,0,-3,1,9,70.505987124692,64.505987124692,64.505987124692,4.505987124692,0.201480085242,bc857ab5b9e15a3dbc9fceef9c6a045d7b534569016f80f9ce0c59d392d8cee7,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,427
15386,263,90,201,77,217,80.306153744,2.514755577,4,3,-2,-2,7,66.452218078581,64.452218078581,64.452218078581,4.452218078581,0.201494638347,eccb6739305d670879efa8afb47f3640e1377fc95da4a2edee3516baaea9ba15,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,428
14942,255,89,199,80,218,81.106836051,1.714073270,-4,2,-4,1,8,69.012457005523,65.012457005523,65.012457005523,5.012457005523,0.201560202921,2ceac9da0561cc899b23683c6163c5c44be30cfdb932cc100144982cca20f8ba,True,True,integrated_feasible_pool.csv; current inherited geometry-only pool; no optical metric,429
