case_id,wavelength_nm,T_total,R_signed_monitor,R_total,closure,signed_closure_residual,sourcepower_W,raw_transmitted_power_W,raw_reflected_power_W,normalization_path,transmitted_order_sum,transmitted_order_sum_mismatch,eta_plus1,eta_0,eta_minus1,non_target_efficiency,directionality,eta_plus1_over_minus1,plus1_transmitted_fraction,plus1_air_side_angle_deg,transmitted_order_count,raw_power_origin,transmission_power_normalization_mismatch,reflection_power_normalization_mismatch,source_case_id,frequency_hz,geometry_id,geometry_hash,polarization,generator_id,interface_stack_id,quality_gate_pass,training_label,provisional_hf_label,diagnostic_only,pilot_scope_only,bulk_mdc_compatible,candidate_performance_label
RUN3A_S_PILOT_HF_V1,447,0.888726667937773,-0.11101440183554295,0.11101440183554295,0.999741069773316,0.00025893022668405097,9.407457805215036e-16,8.360658628993954e-16,-1.044363301039057e-16,,0.888726667937773,0.0,0.852646457816649,0.006413425648463068,0.006917104030841089,0.036080210121123946,0.9919527719207013,123.26639212233607,0.9594023546015048,14.885993861861795,7,,,,,670676639821029.1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,s,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,false,false,true,false,true
RUN3A_S_PILOT_HF_V1,448,0.8863393569183645,-0.11368490250050058,0.11368490250050058,1.000024259418865,-2.4259418865094085e-05,9.408090576289273e-16,8.338760951217959e-16,-1.0695578598813243e-16,,0.8863393569183645,0.0,0.8476709266262804,0.005949403960475615,0.00745398655198149,0.03866843029208411,0.9912831605802747,113.7204797345582,0.9563728836023632,14.92006866327333,7,,,,,669179593750000.0,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,s,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,false,false,true,false,true
RUN3A_S_PILOT_HF_V1,449,0.8796516567998122,-0.12046930083658827,0.12046930083658827,1.0001209576364005,-0.00012095763640043722,9.408719138137385e-16,8.276395378226651e-16,-1.1334618163392382e-16,,0.8796516567998123,1.1102230246251565e-16,0.8370945396647673,0.005727831650475791,0.007823359526663243,0.04255711713504484,0.9907406867174313,106.99936987579532,0.9516204888536579,14.95414886521045,7,,,,,667689216035634.8,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,s,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,false,false,true,false,true
RUN3A_S_PILOT_HF_V1,450,0.8669431007992114,-0.13283772251596662,0.13283772251596662,0.999780823315178,0.00021917668482193675,9.409343527979162e-16,8.157365454631247e-16,-1.2499157646271025e-16,,0.8669431007992113,-1.1102230246251565e-16,0.8197346556838616,0.005452596334564655,0.008093003582479972,0.04720844511534983,0.9902238062573889,101.28929850697867,0.9455460859290193,14.988234482305128,7,,,,,666205462222222.2,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,s,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,false,false,true,false,true
RUN3A_S_PILOT_HF_V1,451,0.8488256406238274,-0.15132108884186868,0.15132108884186868,1.000146729465696,-0.0001467294656960494,9.409963782624261e-16,7.987418536033052e-16,-1.4239259655492524e-16,,0.8488256406238274,0.0,0.7982073275426479,0.004907141811861718,0.008308904630406651,0.05061831308117948,0.9896977837531932,96.06649288301945,0.9403666540469034,15.022325529208606,7,,,,,664728288248337.1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,s,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,false,false,true,false,true
RUN3A_S_PILOT_HF_V1,452,0.832074714008312,-0.1681874033530158,0.1681874033530158,1.0002621173613278,-0.00026211736132780716,9.410579938477605e-16,7.830305610961112e-16,-1.5827410038985317e-16,,0.8320747140083121,1.1102230246251565e-16,0.7792860194492092,0.003747364658661923,0.008793643751835976,0.052788694559102844,0.9888416816694422,88.6192392415836,0.936557746954229,15.056422020591514,7,,,,,663257650442477.9,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,s,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,false,false,true,false,true
RUN3A_S_PILOT_HF_V1,453,0.8234097508896207,-0.17615643303766282,0.17615643303766282,0.9995661839272835,0.0004338160727165308,9.411192031544697e-16,7.749267286268602e-16,-1.6578420189093892e-16,,0.8234097508896208,1.1102230246251565e-16,0.7670152118083562,0.0022888074069390765,0.00980543946689675,0.05639453908126446,0.987377473229117,78.2234406114898,0.9315109652025189,15.0905239711439,7,,,,,661793505518763.8,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,s,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,false,false,true,false,true
RUN3A_S_PILOT_HF_V1,454,0.8173611341534888,-0.18303673688334646,0.18303673688334646,1.0003978710368353,-0.0003978710368352234,9.411800097436879e-16,7.692839602066922e-16,-1.7227051780332086e-16,,0.8173611341534889,1.1102230246251565e-16,0.7547576674124226,0.0011213596570941236,0.010567505216033352,0.0626034667410662,0.9861921368929497,71.42250247175468,0.9234078253477243,15.124631395575323,7,,,,,660335810572687.4,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,s,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,false,false,true,false,true
RUN3A_S_PILOT_HF_V1,455,0.8193876646739199,-0.1811112254178311,0.1811112254178311,1.0004988900917509,-0.0004988900917509698,9.412404171376484e-16,7.712407872951239e-16,-1.7046920536059e-16,,0.8193876646739199,0.0,0.7465980776261275,0.0002757619274233002,0.01112769172954867,0.07278958704779237,0.9853143549030793,67.09370602382862,0.911165873998409,15.158744308614912,7,,,,,658884523076923.0,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,s,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,false,false,true,false,true
RUN3B_P_PILOT_HF_V1,445,0.8213784020837435,-0.1780573403474975,0.1780573403474975,0.999435742431241,0.0005642575687590246,9.406179484425252e-16,7.726032674630103e-16,-1.6748393018279558e-16,,0.8213784020837435,0.0,0.7115703424642538,0.028558292270044243,0.010275330173506687,0.1098080596194897,0.9857651980707196,69.25036280575443,0.8663124580084902,14.817860402183731,7,,,,,673690916853932.6,K6X_D100_D115_D130_D145_D155_D185,42d96454a34a0ccbde1bba64746f5920389e2a2924569a69ee7f2aac08a6bcde,p,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,false,false,true,false,true
RUN3B_P_PILOT_HF_V1,446,0.8457526545706168,-0.15307802019041636,0.15307802019041636,0.9988306747610332,0.001169325238966873,9.406820787279247e-16,7.955843651911481e-16,-1.4399775024027607e-16,,0.8457526545706167,-1.1102230246251565e-16,0.7524238203048712,0.018301261534436487,0.011584099771071707,0.09332883426574556,0.984837722925804,64.95315433866126,0.8896499659074343,14.85192444636312,7,,,,,672180399103139.1,K6X_D100_D115_D130_D145_D155_D185,42d96454a34a0ccbde1bba64746f5920389e2a2924569a69ee7f2aac08a6bcde,p,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,false,false,true,false,true
RUN3B_P_PILOT_HF_V1,447,0.8643777074809357,-0.1360297493788301,0.1360297493788301,1.0004074568597658,-0.00040745685976578683,9.407457805215036e-16,8.131596810895409e-16,-1.2796941275353205e-16,,0.8643777074809357,0.0,0.7819928022300415,0.011753147589002581,0.01234409363711478,0.08238490525089415,0.9844598762800272,63.34955203829926,0.904688766799656,14.885993861861795,7,,,,,670676639821029.1,K6X_D100_D115_D130_D145_D155_D185,42d96454a34a0ccbde1bba64746f5920389e2a2924569a69ee7f2aac08a6bcde,p,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,false,false,true,false,true
RUN3B_P_PILOT_HF_V1,448,0.8737596269278101,-0.12329709440124197,0.12329709440124197,0.997056721329052,0.0029432786709479714,9.408090576289273e-16,8.220409712041561e-16,-1.1599902319201735e-16,,0.8737596269278101,0.0,0.8094071518188521,0.006480756479267294,0.012278154308352952,0.06435247510895792,0.9850573519852475,65.92254271215701,0.9263499100602474,14.92006866327333,7,,,,,669179593750000.0,K6X_D100_D115_D130_D145_D155_D185,42d96454a34a0ccbde1bba64746f5920389e2a2924569a69ee7f2aac08a6bcde,p,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,false,false,true,false,true
RUN3B_P_PILOT_HF_V1,449,0.7088210133351307,-0.286385374260617,0.286385374260617,0.9952063875957478,0.004793612404252301,9.408719138137385e-16,6.669097833680177e-16,-2.6945195516885046e-16,,0.7088210133351308,1.1102230246251565e-16,0.6324226096006061,0.03950534471736689,0.002895913062095951,0.07639840373452456,0.995441793433066,218.38452883073873,0.8922176370377957,14.95414886521045,7,,,,,667689216035634.8,K6X_D100_D115_D130_D145_D155_D185,42d96454a34a0ccbde1bba64746f5920389e2a2924569a69ee7f2aac08a6bcde,p,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,false,false,true,false,true
RUN3B_P_PILOT_HF_V1,450,0.8403045897813614,-0.1613387440842232,0.1613387440842232,1.0016433338655846,-0.0016433338655845453,9.409343527979162e-16,7.906714553390438e-16,-1.5180916674611718e-16,,0.8403045897813612,-1.1102230246251565e-16,0.7582482042225922,0.014665127415892685,0.009943423457506696,0.08205638555876915,0.987056063748657,76.25625193002917,0.9023492355550273,14.988234482305128,7,,,,,666205462222222.2,K6X_D100_D115_D130_D145_D155_D185,42d96454a34a0ccbde1bba64746f5920389e2a2924569a69ee7f2aac08a6bcde,p,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,false,false,true,false,true
RUN3B_P_PILOT_HF_V1,451,0.8614882934913696,-0.13672356116883047,0.13672356116883047,0.9982118546602,0.001788145339799957,9.409963782624261e-16,8.106573640908569e-16,-1.2865637588301076e-16,,0.8614882934913694,-2.220446049250313e-16,0.7892709243015691,0.009300621232750439,0.010402026846793117,0.07221736918980048,0.9869921486879663,75.87664749633834,0.9161713865000721,15.022325529208606,7,,,,,664728288248337.1,K6X_D100_D115_D130_D145_D155_D185,42d96454a34a0ccbde1bba64746f5920389e2a2924569a69ee7f2aac08a6bcde,p,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,false,false,true,false,true
RUN3B_P_PILOT_HF_V1,452,0.8768294731957287,-0.12345003606341147,0.12345003606341147,1.00027950925914,-0.000279509259140151,9.410579938477605e-16,8.251473849921612e-16,-1.161736432782677e-16,,0.8768294731957286,-1.1102230246251565e-16,0.8096271837204816,0.0066266587527612,0.010562673531358372,0.06720228947524709,0.9871216725762129,76.64983503625929,0.9233576293571442,15.056422020591514,7,,,,,663257650442477.9,K6X_D100_D115_D130_D145_D155_D185,42d96454a34a0ccbde1bba64746f5920389e2a2924569a69ee7f2aac08a6bcde,p,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,false,false,true,false,true
RUN3B_P_PILOT_HF_V1,453,0.8839416836036637,-0.1149802869897281,0.1149802869897281,0.9989219705933917,0.0010780294066082413,9.411192031544697e-16,8.318944929081004e-16,-1.0821015607024517e-16,,0.8839416836036635,-1.1102230246251565e-16,0.8215703787506541,0.005296025456567576,0.010314692794101021,0.06237130485300957,0.9876008199366442,79.65049421738577,0.929439570494364,15.0905239711439,7,,,,,661793505518763.8,K6X_D100_D115_D130_D145_D155_D185,42d96454a34a0ccbde1bba64746f5920389e2a2924569a69ee7f2aac08a6bcde,p,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,false,false,true,false,true
RUN3B_P_PILOT_HF_V1,454,0.8929264271534084,-0.10706728326809947,0.10706728326809947,0.9999937104215079,6.289578492107983e-06,9.411800097436879e-16,8.404045034086413e-16,-1.0076958670950005e-16,,0.8929264271534086,2.220446049250313e-16,0.8340223295302537,0.004259086889155372,0.010202348707200389,0.05890409762315474,0.9879151261859573,81.74807129868398,0.9340325296329988,15.124631395575323,7,,,,,660335810572687.4,K6X_D100_D115_D130_D145_D155_D185,42d96454a34a0ccbde1bba64746f5920389e2a2924569a69ee7f2aac08a6bcde,p,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,false,false,true,false,true
RUN3B_P_PILOT_HF_V1,455,0.8983105313606167,-0.10087188307910494,0.10087188307910494,0.9991824144397217,0.0008175855602783888,9.412404171376484e-16,8.455261792570093e-16,-9.494469330683683e-17,,0.8983105313606166,-1.1102230246251565e-16,0.8427633120161492,0.003750394581786903,0.009973657107862844,0.05554721934446749,0.9883039466224757,84.49892581044793,0.9381647911214694,15.158744308614912,7,,,,,658884523076923.0,K6X_D100_D115_D130_D145_D155_D185,42d96454a34a0ccbde1bba64746f5920389e2a2924569a69ee7f2aac08a6bcde,p,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,false,false,true,false,true
RUN3B_S_PILOT_HF_V1,445,0.9573857482774019,-0.04227274237329936,0.04227274237329936,0.9996584906507012,0.00034150934929878113,9.406179484425252e-16,9.005342184128015e-16,-3.9762500206212244e-17,,0.957385748277402,1.1102230246251565e-16,0.9442404114804946,0.0012280257304548914,0.0020519353739371507,0.013145336796907214,0.9978316052319793,460.1706386438153,0.9862695503661306,14.817860402183731,7,,,,,673690916853932.6,K6X_D100_D115_D130_D145_D155_D185,42d96454a34a0ccbde1bba64746f5920389e2a2924569a69ee7f2aac08a6bcde,s,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,false,false,true,false,true
RUN3B_S_PILOT_HF_V1,446,0.9548276842747699,-0.045110965211696066,0.045110965211696066,0.999938649486466,6.135051353399479e-05,9.406820787279247e-16,8.98189290870561e-16,-4.243507652876135e-17,,0.9548276842747699,0.0,0.94368292424,0.0007686945554979178,0.002084881690142871,0.01114476003476994,0.9977955670756921,452.6314028760702,0.9883279881613038,14.85192444636312,7,,,,,672180399103139.1,K6X_D100_D115_D130_D145_D155_D185,42d96454a34a0ccbde1bba64746f5920389e2a2924569a69ee7f2aac08a6bcde,s,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,false,false,true,false,true
RUN3B_S_PILOT_HF_V1,447,0.9513037593728811,-0.048654803149691145,0.048654803149691145,0.9999585625225723,4.1437477427713754e-05,9.407457805215036e-16,8.949349976242817e-16,-4.577180076517631e-17,,0.9513037593728811,0.0,0.9416153009554966,0.0004417365340464643,0.0020967274896711197,0.009688458417384527,0.9977782126046166,449.088069667648,0.9898155995685634,14.885993861861795,7,,,,,670676639821029.1,K6X_D100_D115_D130_D145_D155_D185,42d96454a34a0ccbde1bba64746f5920389e2a2924569a69ee7f2aac08a6bcde,s,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,false,false,true,false,true
RUN3B_S_PILOT_HF_V1,448,0.9464340294605939,-0.05323406754218614,0.05323406754218614,0.99966809700278,0.00033190299722000993,9.408090576289273e-16,8.904137073647696e-16,-5.008309291811881e-17,,0.9464340294605939,0.0,0.9374476881026258,0.0002683886679101383,0.0021418917193941284,0.008986341357968053,0.9977203964737456,437.67277291113453,0.9905050525675945,14.92006866327333,7,,,,,669179593750000.0,K6X_D100_D115_D130_D145_D155_D185,42d96454a34a0ccbde1bba64746f5920389e2a2924569a69ee7f2aac08a6bcde,s,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,false,false,true,false,true
RUN3B_S_PILOT_HF_V1,449,0.940714697408479,-0.05928728541889239,0.05928728541889239,1.0000019828273714,-1.9828273714050937e-06,9.408719138137385e-16,8.850920377034275e-16,-5.578174169689463e-17,,0.9407146974084789,-1.1102230246251565e-16,0.9314536827434439,0.00026554897577788395,0.002201910819541935,0.00926101466503515,0.9976416241334355,423.0206212153564,0.9901553417943317,14.95414886521045,7,,,,,667689216035634.8,K6X_D100_D115_D130_D145_D155_D185,42d96454a34a0ccbde1bba64746f5920389e2a2924569a69ee7f2aac08a6bcde,s,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,false,false,true,false,true
RUN3B_S_PILOT_HF_V1,450,0.9327224571677596,-0.06725426346176541,0.06725426346176541,0.999976720629525,2.327937047499895e-05,9.409343527979162e-16,8.77630601575228e-16,-6.328184686329678e-17,,0.9327224571677595,-1.1102230246251565e-16,0.9217693585975268,0.00045305149665859397,0.00237220264609574,0.010953098570232744,0.997433074384293,388.5710860809507,0.9882568512357983,14.988234482305128,7,,,,,666205462222222.2,K6X_D100_D115_D130_D145_D155_D185,42d96454a34a0ccbde1bba64746f5920389e2a2924569a69ee7f2aac08a6bcde,s,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,false,false,true,false,true
RUN3B_S_PILOT_HF_V1,451,0.9216548718164382,-0.07808747364225581,0.07808747364225581,0.999742345458694,0.00025765454130595444,9.409963782624261e-16,8.672738963871891e-16,-7.348002988502538e-17,,0.9216548718164382,0.0,0.9069958630282804,0.0008383638419667364,0.0028122549704282245,0.014659008788157846,0.996908958147555,322.5155160416238,0.9840949044632431,15.022325529208606,7,,,,,664728288248337.1,K6X_D100_D115_D130_D145_D155_D185,42d96454a34a0ccbde1bba64746f5920389e2a2924569a69ee7f2aac08a6bcde,s,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,false,false,true,false,true
RUN3B_S_PILOT_HF_V1,452,0.9074149322488781,-0.09268942822379193,0.09268942822379193,1.00010436047267,-0.00010436047267008142,9.410579938477605e-16,8.539300757296308e-16,-8.722612737517764e-17,,0.9074149322488783,1.1102230246251565e-16,0.8863628407927241,0.0013812633118365748,0.0037428383679087985,0.021052091456154054,0.9957950629284398,236.81568736508208,0.976799928337106,15.056422020591514,7,,,,,663257650442477.9,K6X_D100_D115_D130_D145_D155_D185,42d96454a34a0ccbde1bba64746f5920389e2a2924569a69ee7f2aac08a6bcde,s,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,false,false,true,false,true
RUN3B_S_PILOT_HF_V1,453,0.8895275569498203,-0.11054941882944752,0.11054941882944752,1.0000769757792678,-7.69757792678516e-05,9.411192031544697e-16,8.371514655805572e-16,-1.0404018095795938e-16,,0.8895275569498204,1.1102230246251565e-16,0.8589991864659381,0.0019043651175875682,0.005647304859646317,0.03052837048388224,0.9934686546278718,152.10781210060898,0.9656802420055837,15.0905239711439,7,,,,,661793505518763.8,K6X_D100_D115_D130_D145_D155_D185,42d96454a34a0ccbde1bba64746f5920389e2a2924569a69ee7f2aac08a6bcde,s,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,false,false,true,false,true
RUN3B_S_PILOT_HF_V1,454,0.8726453449122856,-0.1271691204956646,0.1271691204956646,0.9998144654079502,0.00018553459204978529,9.411800097436879e-16,8.213163542273289e-16,-1.196890340672058e-16,,0.8726453449122856,0.0,0.8313556348740422,0.002100141263236267,0.008758049049708812,0.04128971003824344,0.9895751620080697,94.92475209438146,0.9526844321361805,15.124631395575323,7,,,,,660335810572687.4,K6X_D100_D115_D130_D145_D155_D185,42d96454a34a0ccbde1bba64746f5920389e2a2924569a69ee7f2aac08a6bcde,s,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,false,false,true,false,true
RUN3B_S_PILOT_HF_V1,455,0.8649861420457394,-0.13508410216639227,0.13508410216639227,1.0000702442121316,-7.024421213169818e-05,9.412404171376484e-16,8.14159917157417e-16,-1.2714661667175977e-16,,0.8649861420457395,1.1102230246251565e-16,0.8159418755256098,0.001860338135488804,0.012414460286557436,0.04904426652012961,0.9850131401791167,65.72511866739175,0.9433005176196959,15.158744308614912,7,,,,,658884523076923.0,K6X_D100_D115_D130_D145_D155_D185,42d96454a34a0ccbde1bba64746f5920389e2a2924569a69ee7f2aac08a6bcde,s,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,false,false,true,false,true
