wavelength_nm,order_n,u_x,reflected_fraction,absolute_efficiency,case_id,geometry_id,geometry_hash,polarization,angle_deg
455,0,0.0,0.21141563600179938,0.0493362363619608,RUN3C_P_PILOT_HF_V1,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,p,
455,1,0.1833526658267758,0.06057389650534244,0.014135605728457522,RUN3C_P_PILOT_HF_V1,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,p,
455,2,0.3667053316535516,0.14862878724992204,0.03468421312930388,RUN3C_P_PILOT_HF_V1,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,p,
455,3,0.5500579974803275,0.004026844261151396,0.0009397097774701953,RUN3C_P_PILOT_HF_V1,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,p,
455,4,0.7334106633071032,0.014909958246717538,0.003479407853261914,RUN3C_P_PILOT_HF_V1,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,p,
455,5,0.9167633291338791,0.12808358789860688,0.02988975785404949,RUN3C_P_PILOT_HF_V1,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,p,
445,-5,-0.89661468453753,0.46290098179087147,0.03572569476554838,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,-63.716590054151155
445,-4,-0.7172917476300239,0.09745854555256638,0.007521639373576158,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,-45.83133239900734
445,-3,-0.537968810722518,0.1017688899265257,0.007854302412748624,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,-32.5454737498507
445,-2,-0.35864587381501195,0.12880007920334008,0.009940511030231143,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,-21.017057767514277
445,-1,-0.17932293690750598,0.00044618213324975367,3.443537026137342e-05,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,-10.3303252881226
445,0,0.0,0.024118647205156173,0.0018614249312580483,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,0.0
445,1,0.17932293690750598,0.0008433291215437039,6.508631428390407e-05,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,10.3303252881226
445,2,0.35864587381501195,0.0075086077333006785,0.0005794980752823845,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,21.017057767514277
445,3,0.537968810722518,0.05769698893485224,0.004452928588751596,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,32.5454737498507
445,4,0.7172917476300239,0.008268015542167818,0.0006381075244937457,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,45.83133239900734
445,5,0.89661468453753,0.11018973285642593,0.00850420482388275,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,63.716590054151155
446,-5,-0.8986295489971649,0.4780593202131825,0.03908260364173616,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,-63.97850821485912
446,-4,-0.7189036391977318,0.052862862894666005,0.004321677730199605,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,-45.9640368900906
446,-3,-0.5391777293982989,0.05910606427500566,0.004832075822416585,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,-32.62768085136686
446,-2,-0.3594518195988659,0.0969719934827754,0.00792771487845124,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,-21.066534211690957
446,-1,-0.17972590979943295,0.004782899954579663,0.0003910146194818613,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,-10.353795238423753
446,0,0.0,0.037525500944322054,0.0030678081523659692,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,0.0
446,1,0.17972590979943295,0.0025906610882623325,0.0002117933407039841,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,10.353795238423753
446,2,0.3594518195988659,0.009541946205265972,0.0007800791360889673,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,21.066534211690957
446,3,0.5391777293982989,0.12642432743994542,0.01033552044923024,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,32.62768085136686
446,4,0.7189036391977318,0.006302333596561119,0.0005152323060296309,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,45.9640368900906
446,5,0.8986295489971649,0.12583208990543376,0.010287103477016925,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,63.97850821485912
447,-5,-0.9006444134567998,0.48905902896661096,0.0466458330751734,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,-64.24290221514806
447,-4,-0.7205155307654397,0.026066691244731623,0.002486208119279702,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,-46.09706002807847
447,-3,-0.5403866480740799,0.039167368782144926,0.0037357342120155853,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,-32.709963534562064
447,-2,-0.36025776538271986,0.07523813163013637,0.007176118057411161,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,-21.116027118597202
447,-1,-0.18012888269135993,0.016354408945769824,0.0015598628888202862,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,-10.377266945332993
447,0,0.0,0.03195969650809305,0.0030482755253486782,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,0.0
447,1,0.18012888269135993,0.0073523991362990275,0.0007012625521678447,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,10.377266945332993
447,2,0.36025776538271986,0.02479754595089779,0.002365158642595045,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,21.116027118597202
447,3,0.5403866480740799,0.15852822017323914,0.015120221605008132,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,32.709963534562064
447,4,0.7205155307654397,0.01039045168716405,0.0009910281709740146,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,46.09706002807847
447,5,0.9006444134567998,0.1210860569749134,0.011549035324667029,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,64.24290221514806
448,-5,-0.9026592779164347,0.49173287340993554,0.056009398089850025,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,-64.50984941675019
448,-4,-0.7221274223331478,0.011096197669697029,0.0012638800173272486,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,-46.23040484167946
448,-3,-0.5415955667498609,0.02805335062920661,0.003195335044918781,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,-32.792322178460594
448,-2,-0.3610637111665739,0.058074703140025954,0.006614829601615678,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,-21.165536541644645
448,-1,-0.18053185558328694,0.02850592975882041,0.003246884750070515,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,-10.40074041318471
448,0,0.0,0.022447370645460717,0.0025568022528847665,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,0.0
448,1,0.18053185558328694,0.014572755551452115,0.0016598671983984175,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,10.40074041318471
448,2,0.3610637111665739,0.045431892755379615,0.005174787175943189,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,21.165536541644645
448,3,0.5415955667498609,0.17116319998957746,0.01949584484777128,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,32.792322178460594
448,4,0.7221274223331478,0.013790186986092733,0.0015707310094634215,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,46.23040484167946
448,5,0.9026592779164347,0.11513153946435181,0.013113722053681732,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,64.50984941675019
449,-5,-0.9046741423760697,0.4831986755136355,0.0657289532587839,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,-64.77943121585106
449,-4,-0.7237393139008557,0.004751455544214275,0.0006463349657257838,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,-46.36407440339546
449,-3,-0.5428044854256417,0.021560450882313058,0.0029328430314413604,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,-32.87475716446815
449,-2,-0.36186965695042783,0.043392419657678274,0.005902620325755809,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,-21.215062534383435
449,-1,-0.18093482847521392,0.03911568233813617,0.005320860727434338,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,-10.4242156463161
449,0,0.0,0.016305360621216642,0.0022179992215424042,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,0.0
449,1,0.18093482847521392,0.023017102191489575,0.0031309896131004153,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,10.4242156463161
449,2,0.36186965695042783,0.06713789361773272,0.0091326895025163,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,21.215062534383435
449,3,0.5428044854256417,0.17499122621255653,0.023803852765523218,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,32.87475716446815
449,4,0.7237393139008557,0.016420772499116654,0.0022336985649231257,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,46.36407440339546
449,5,0.9046741423760697,0.11010896092191053,0.014977993758191267,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,64.77943121585106
450,-5,-0.9066890068357044,0.4624100878978434,0.07365263113757889,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,-65.05173334363094
450,-4,-0.7253512054685635,0.004592571424552545,0.000731504303124723,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,-46.498071830422276
450,-3,-0.5440134041014226,0.01866812252721457,0.0029734566319232635,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,-32.95726887639448
450,-2,-0.36267560273428173,0.031286797301026376,0.004983357849229659,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,-21.26460515050296
450,-1,-0.18133780136714087,0.04785546687802393,0.0076224138316428785,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,-10.44769264906718
450,0,0.0,0.01734079048166398,0.002762039320522343,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,0.0
450,1,0.18133780136714087,0.031047530287112813,0.004945247423915887,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,10.44769264906718
450,2,0.36267560273428173,0.08823330273700443,0.01405379136532723,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,21.26460515050296
450,3,0.5440134041014226,0.17481889894809496,0.027845136205043784,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,32.95726887639448
450,4,0.7253512054685635,0.01873444170184075,0.0029840199432218913,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,46.498071830422276
450,5,0.9066890068357044,0.10501198981562214,0.016726298913751013,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,65.05173334363094
451,-5,-0.9087038712953394,0.430587452489768,0.07742015137546508,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,-65.32684619620018
451,-4,-0.7269630970362714,0.0076764789110925135,0.001380240310977177,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,-46.632400285573944
451,-3,-0.5452223227772036,0.019561359731971623,0.00351715644011981,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,-33.039857700476176
451,-2,-0.3634815485181357,0.022986854249822698,0.004133064550247933,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,-21.314164443832503
451,-1,-0.18174077425906784,0.055516196492898594,0.009981880130082072,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,-10.471171425780788
451,0,0.0,0.027302679211177135,0.004909055164665596,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,0.0
451,1,0.18174077425906784,0.03681345557176449,0.0066191044038555495,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,10.471171425780788
451,2,0.3634815485181357,0.10896789836663165,0.01959256159888075,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,21.314164443832503
451,3,0.5452223227772036,0.17146189744649898,0.030829059181068135,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,33.039857700476176
451,4,0.7269630970362714,0.021099912552816374,0.003793790121849725,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,46.632400285573944
451,5,0.9087038712953394,0.09802581497555807,0.01762516160243053,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,65.32684619620018
452,-5,-0.9107187357549742,0.39141399563663687,0.07641696265872541,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,-65.60486519751846
452,-4,-0.7285749886039793,0.010761211730838192,0.002100944585950641,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,-46.767062978231664
452,-3,-0.5464312414529845,0.024896597808815226,0.004860639645731307,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,-33.12252402539982
452,-2,-0.36428749430198964,0.01979407981304941,0.0038644593060025104,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,-21.36374046834195
452,-1,-0.18214374715099482,0.06333457815723295,0.012365005206764205,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,-10.494651980802601
452,0,0.0,0.04642362724395367,0.009063428056050175,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,0.0
452,1,0.18214374715099482,0.038538974060046464,0.007524082875120623,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,10.494651980802601
452,2,0.36428749430198964,0.1303254268679662,0.025443835400554185,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,21.36374046834195
452,3,0.5464312414529845,0.16404828367786242,0.03202765283762841,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,33.12252402539982
452,4,0.7285749886039793,0.023479108132810636,0.004583898760510307,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,46.767062978231664
452,5,0.9107187357549742,0.08698411687078786,0.016982177655670495,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,65.60486519751846
453,-5,-0.9127336002146094,0.3505077157507184,0.07288717048855996,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,-65.8858911994201
453,-4,-0.7301868801716874,0.011909345398621282,0.0024765174901137032,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,-46.90206316531827
453,-3,-0.5476401601287656,0.03526799658484826,0.007333888426290704,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,-33.20526824232539
453,-2,-0.3650934400858437,0.02138435149275137,0.0044468204350399275,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,-21.413333278142478
453,-1,-0.18254672004292186,0.07165686411933296,0.01490085905970728,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,-10.518134318481131
453,0,0.0,0.07312576048178282,0.015206312248863471,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,0.0
453,1,0.18254672004292186,0.03547047902319953,0.007375994124230731,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,10.518134318481131
453,2,0.3650934400858437,0.1510952254052683,0.03141986027478373,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,21.413333278142478
453,3,0.5476401601287656,0.15465098730792468,0.032159271740978004,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,33.20526824232539
453,4,0.7301868801716874,0.024754458702815202,0.005147625489383854,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,46.90206316531827
453,5,0.9127336002146094,0.07017681573273733,0.01459308683605148,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,65.8858911994201
454,-5,-0.914748464674244,0.3131097646097024,0.06967086363123785,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,-66.17003092348743
454,-4,-0.7317987717393951,0.012898650939690184,0.00287011218499139,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,-47.037404152298826
454,-3,-0.5488490788045464,0.050136901214476066,0.011156091576258572,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,-33.28809074490987
454,-2,-0.36589938586969756,0.024127526751725754,0.005368678387190864,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,-21.462942927487234
454,-1,-0.18294969293484878,0.07823945482855106,0.017409263472626505,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s,-10.541618443167732
