wavelength_nm,pair_DoLP,pair_DoLP__IAR4,pair_DoLP__IAR4_OC1,pair_DoLP__sign,C_source,C_source__IAR4,C_source__IAR4_OC1,C_source__sign,C_angular,C_angular__IAR4,C_angular__IAR4_OC1,C_angular__sign,full_angle_DoLP,full_angle_DoLP__IAR4,full_angle_DoLP__IAR4_OC1,full_angle_DoLP__sign,upward_source_normalized_power,upward_source_normalized_power__IAR4,upward_source_normalized_power__IAR4_OC1,upward_source_normalized_power__sign,useful_LP,useful_LP__IAR4,useful_LP__IAR4_OC1,useful_LP__sign,P_LP_over_S0,P_LP_over_S0__IAR4,P_LP_over_S0__IAR4_OC1,P_LP_over_S0__sign,cone_5deg_DoLP,cone_5deg_DoLP__IAR4,cone_5deg_DoLP__IAR4_OC1,cone_5deg_DoLP__sign,cone_10deg_DoLP,cone_10deg_DoLP__IAR4,cone_10deg_DoLP__IAR4_OC1,cone_10deg_DoLP__sign,cone_20deg_DoLP,cone_20deg_DoLP__IAR4,cone_20deg_DoLP__IAR4_OC1,cone_20deg_DoLP__sign
474.0,0.002263151848415676,0.040484818947735354,0.04274797079615103,+,0.006628239515688417,0.1298813840130985,0.13650962352878693,+,0.003054484320480555,0.050741212064987586,0.05379569638546814,+,0.0017221729268639477,0.028630368946212167,0.030352541873076115,+,-7.1475800299154735e-06,0.008205242984004522,0.008198095403974606,-,0.0017091311824619648,1.757381350104628,1.75909048128709,+,0.0011315759242078727,0.5202424094738677,0.5213739853980756,+,-0.008468772017720172,0.27306267225627895,0.2645939002385588,-,0.0003094182978922652,0.06235058567396177,0.06266000397185403,+,0.0010933639090394687,0.1337387588280562,0.13483212273709566,+
475.0,0.0022026780972085255,0.04728540444870442,0.04948808254591294,+,0.0067723895991580185,0.16258955937549777,0.16936194897465578,+,0.002890468986746497,0.06336391213921375,0.06625438112596024,+,0.001636543306653311,0.03596499933450624,0.03760154264115955,+,-8.546342226616738e-06,0.008109830004761544,0.008101283662534927,-,0.0009859661304043588,1.7456692346451022,1.7466552007755065,+,0.0011013390486043217,0.5236427022243522,0.5247440412729565,+,-0.019110588581969762,0.19623676423907363,0.17712617565710387,-,0.0005248727242954526,0.09478540615796334,0.09531027888225879,+,0.0009862167252572829,0.13298236063738852,0.1339685773626458,+
476.0,0.0023770915025206826,0.059900207287309326,0.06227729878983001,+,0.007406285391638817,0.21222645653018235,0.21963274192182117,+,0.0031950221290796,0.08964816423538688,0.09284318636446648,+,0.0018119429713977092,0.05114838014543129,0.052960323116829,+,-1.0908761411040566e-05,0.008023852831700352,0.008012944070289312,-,0.0006166114950332258,1.741026209802087,1.7416428212971202,+,0.0011885457512602615,0.5299501036436547,0.531138649394915,+,-0.027613509878908482,0.21204369640704773,0.18443018652813925,-,0.0006603173224791758,0.09370974004607714,0.09437005736855632,+,0.0008053540277011689,0.1171322643525964,0.11793761838029757,+
477.0,0.0028329246706529504,0.06962117812214332,0.07245410279279627,+,0.009398868477208555,0.26050276409137807,0.2699016325685866,+,0.003911373995609632,0.11070358705110465,0.11461496104671429,+,0.002197234224258271,0.06299635611153598,0.06519359033579425,+,-1.226923198170693e-05,0.008051543675297475,0.008039274443315769,-,0.0007870323893295339,1.7669028046542479,1.7676898370435774,+,0.0014164623353264405,0.5348105890610717,0.5362270513963981,+,-0.043154466447046014,0.17867685758731613,0.13552239114027012,-,-0.00019606167783529915,0.11719052733213874,0.11699446565430344,-,0.00014343147791906485,0.10876694143947968,0.10891037291739875,+
478.0,0.003218358303981275,0.06976722596255307,0.07298558426653434,+,0.01083754139631693,0.2598858757512349,0.2707234171475518,+,0.004414727900053872,0.11756310606568236,0.12197783396573623,+,0.002529056000920127,0.0677300378230277,0.07025909382394782,+,-1.217664720799469e-05,0.008165437603285187,0.008153260956077192,-,0.0015038255639117093,1.7924304320555196,1.7939342576194313,+,0.0016091791519906584,0.5348836129812765,0.5364927921332672,+,-0.05823714689862328,0.15527564981941067,0.09703850292078739,-,9.021795614469474e-05,0.1704775252809164,0.1705677432370611,+,-0.00030861711354777943,0.09827680703105285,0.09796818991750507,-
479.0,0.003559960757465161,0.07467148309835424,0.0782314438558194,+,0.012219502242441227,0.27486349632293605,0.2870829985653773,+,0.00495519080861298,0.1295143000660967,0.1344694908747097,+,0.0028455650421089357,0.07551228592064356,0.0783578509627525,+,-1.086864936867063e-05,0.008365224009248298,0.008354355359879627,-,0.002658492570291493,1.8491457291960862,1.8518042217663777,+,0.0017799803787326152,0.5373357415491771,0.5391157219279097,+,-0.057786852039754644,0.13860948339471618,0.08082263135496154,-,9.272832552945087e-05,0.20078617312837235,0.2008789014539018,+,-0.0006155352455122914,0.07456365995653438,0.07394812471102209,-
480.0,0.0036274981610708024,0.0776601091875137,0.0812876073485845,+,0.012806885956548497,0.28334633551545385,0.29615322147200235,+,0.005147459002770388,0.13662673561840089,0.14177419462117127,+,0.0029534175887997866,0.0806989504113087,0.08365236800010849,+,-8.719981549155237e-06,0.008609745732473442,0.008601025750924286,-,0.0035797001808974827,1.923430556589037,1.9270102567699345,+,0.0018137490805353318,0.5388300545937569,0.5406438036742922,+,-0.04546902006868725,0.11919666896844013,0.07372764889975288,-,0.00023017470700914533,0.18814097211936212,0.18837114682637127,+,-0.0009816857894114142,0.042167885288547674,0.04118619949913626,-
481.0,0.0034373987717012944,0.0757419730505712,0.0791793718222725,+,0.012530699527770306,0.27735093725771637,0.2898816367854867,+,0.005025703255722602,0.13411768295024978,0.13914338620597239,+,0.0028864883609362457,0.08016312348280383,0.08304961184374007,+,-6.080056896465291e-06,0.008876955538429931,0.008870875481533466,-,0.004060944812330103,2.0049356401799434,2.0089965849922735,+,0.001718699385850564,0.5378709865252856,0.5395896859111362,+,-0.021710038302165502,0.12924485648668407,0.10753481818451857,-,0.0005186276075993812,0.14146680074598741,0.1419854283535868,+,-0.004547143001139311,0.016446476956749338,0.011899333955610027,-
482.0,0.0030129441663209744,0.0704439272814392,0.07345687144776017,+,0.011291350521600851,0.2615404733123505,0.2728318238339513,+,0.004651683534312029,0.12530811880292125,0.12995980233723328,+,0.002676006260500338,0.07563131930904383,0.07830732556954417,+,-3.7448158080669036e-06,0.009154074759066589,0.009150329943258522,-,0.0039986314346354135,2.090398806297689,2.0943974377323245,+,0.0015064720831604594,0.5352219636407196,0.5367284357238801,+,-0.008937498605342875,0.15215931315206777,0.1432218145467249,-,0.0009224805709967948,0.08318440523892641,0.0841068858099232,+,-0.003890027325197675,0.029787835992480676,0.025897808667283,-
483.0,0.0023434334318234162,0.06576041211224255,0.06810384554406597,+,0.00893020224644378,0.24786333897334487,0.25679354121978865,+,0.003989120205670521,0.11664015488983379,0.1206292750955043,+,0.002303178851349119,0.0709766346125585,0.07327981346390762,+,-2.433158461314852e-06,0.009399219702983557,0.009396786544522242,-,0.003211356963893408,2.176287005260235,2.1794983622241286,+,0.0011717167159116526,0.5328802060561213,0.534051922772033,+,-0.003944187536697452,0.1677681982184706,0.16382401068177316,-,-0.00042299901418540314,0.025402244388909694,0.02497924537472429,-,-0.0024159137638187986,0.06006286963520653,0.05764695587138773,-
484.0,0.0015156139184940992,0.06386292580379735,0.06537853972229145,+,0.005821947165309621,0.24322846559043576,0.24905041275574538,+,0.00309680970531942,0.11146746338762102,0.11456427309294044,+,0.001809205125710825,0.06815787762499009,0.06996708275070092,+,-2.0162082842185153e-06,0.009561340232541972,0.009559324024257753,-,0.0018844524497088067,2.2558044167181603,2.257688869167869,+,0.0007578069592470982,0.5319314629018986,0.5326892698611457,+,-0.0010673531834624883,0.18264401779227862,0.18157666460881614,-,-0.004653981895948872,0.04036030289610217,0.0357063210001533,-,-0.001995248642180064,0.08901150687832791,0.08701625823614785,-
485.0,0.0008417691140942263,0.06600761075211047,0.06684937986620469,+,0.003528702973699227,0.25629930609525037,0.2598280090689496,+,0.002637164859083732,0.11756384665337408,0.12020101151245781,+,0.0015410235251862442,0.07187761733930706,0.0734186408644933,+,-1.3832849728879354e-06,0.009618817707766392,0.009617434422793504,-,0.001156738576410632,2.3261597144709447,2.3273164530473553,+,0.0004208845570471409,0.5330038053760552,0.5334246899331023,+,0.0029610112922146825,0.21743376404696982,0.2203947753391845,+,-0.002581531927110539,0.09620388179449799,0.09362234986738745,-,-0.0014671275721746951,0.11338873902792546,0.11192161145575076,-
486.0,0.000556158200932147,0.07009178849414133,0.07064794669507347,+,0.002512573101167981,0.26776230817672,0.27027488127788796,+,0.0025130196448362035,0.12465217886523104,0.12716519851006725,+,0.0014956925125499398,0.07621193202013386,0.0777076245326838,+,5.431482611867322e-07,0.009789963512841528,0.009790506661102715,+,0.0016606966864514128,2.410862520871306,2.4125232175577573,+,0.00027807910046617756,0.5350458942470706,0.5353239733475368,+,0.005623711888816496,0.27478998379493963,0.2804136956837561,+,-0.0020348587463652756,0.11881598162665727,0.116781122880292,-,-0.0011662892061400504,0.1193318147696179,0.11816552556347786,-
487.0,-4.260851801246579e-07,0.0755294555187011,0.07552902943352098,-,0.00023886122543859134,0.2766215077538366,0.2768603689792752,+,0.0020321768976163668,0.13504419546649613,0.1370763723641125,+,0.0011741602379171656,0.08151408791852795,0.08268824815644511,+,1.546043585430243e-06,0.010038931906403366,0.010040477949988797,+,0.0006759400010447614,2.4955667044515066,2.4962426444525514,+,-2.13042590124779e-07,0.5377647277593506,0.5377645147167605,-,0.005974844147966729,0.3465225268392932,0.3524973709872599,+,-0.0012911574455258257,0.190393381573374,0.18910222412784816,-,-0.0014523031397737363,0.13258492047479095,0.13113261733501722,-
488.0,-0.0008046059449696441,0.07741596467727059,0.07661135873230095,-,-0.002650876463846541,0.2919149520610729,0.28926407559722633,-,0.0018702652735627379,0.1419494479328071,0.14381971320636983,+,0.0010863740879129835,0.08534709680043004,0.08643347088834302,+,2.008759359014428e-06,0.010267691701903555,0.01026970046126257,+,-0.0006606719471919931,2.5743508697231827,2.5736901977759907,-,-0.0004023029724847804,0.5387079823386353,0.5383056793661505,-,0.006829924804485632,0.3155102839962118,0.3223402088006974,+,0.00016208678991286307,0.21122988173504678,0.21139196852495964,+,-0.001830161306323519,0.1366590819160303,0.13482892060970678,-
489.0,-0.0013144436990138175,0.08379699895161645,0.08248255525260263,-,-0.004874626311795804,0.30846936881800335,0.30359474250620755,-,0.001918659358493835,0.15861702113397952,0.16053568049247335,+,0.0011096291362691496,0.0934902371850091,0.09459986632127824,+,9.851790752357648e-07,0.010572668362339277,0.010573653541414513,+,-0.0022191787211554015,2.6704189168086687,2.6681997380875133,-,-0.0006572218495068949,0.5418984994758083,0.5412412776263014,-,0.0055620470174163605,0.27617382443817806,0.2817358714555944,+,-0.0007107927817803783,0.23331593905873077,0.2326051462769504,-,-0.003117395595335276,0.15421564585745684,0.15109825026212156,-
490.0,-0.002018752515579328,0.0844469491472325,0.08242819663165317,-,-0.007575781190413355,0.3069192409304383,0.29934345974002496,-,0.002210721530301857,0.16477434732278118,0.16698506885308304,+,0.0013507017987539338,0.0962508316012827,0.09760153340003663,+,1.1707567262979335e-06,0.010799266953497408,0.010800437710223706,+,-0.003390100160609144,2.735502260454354,2.732112160293745,-,-0.0010093762577897403,0.5422234745736163,0.5412140983158266,-,0.006134113889156911,0.2939621048179661,0.300096218707123,+,0.0005169152181830061,0.21054213996955537,0.21105905518773838,+,-0.004892704323611025,0.12144924504744317,0.11655654072383215,-
491.0,-0.0023124590126232525,0.08646422472367724,0.08415176571105398,-,-0.009085151826852655,0.3200094595730878,0.31092430774623514,-,0.0024626704105255304,0.17214794295141678,0.1746106133619423,+,0.0015720420481086517,0.10079498831454152,0.10236703036265017,+,-1.0518174514521916e-07,0.010993966548527948,0.010993861366782803,-,-0.004096861723656975,2.794932194335902,2.790835332612245,-,-0.0011562295063116679,0.5432321123618387,0.542075882855527,-,0.0063305700816156385,0.48602874219809405,0.4923593122797097,+,0.00287549472534665,0.2832579301426777,0.28613342486802434,+,-0.0037804089298915655,0.14758802517760106,0.1438076162477095,-
492.0,-0.0026563254366140793,0.08452320856613735,0.08186688312952327,-,-0.010750807522031725,0.3083685770008309,0.2976177694787992,-,0.0024096402612020507,0.17182642491731137,0.17423606517851342,+,0.0015419882721842137,0.10059659807933642,0.10213858635152064,+,-2.9551781965814206e-06,0.01122187461014525,0.011218919431948669,-,-0.005201408670794994,2.859478390322991,2.854276981652196,-,-0.0013281627183070466,0.5422616042830687,0.5409334415647616,-,0.006008075402497481,0.528352429554956,0.5343605049574535,+,0.0009997601049259175,0.3000514979262814,0.3010512580312073,+,-0.004933372164045408,0.168194490704317,0.1632611185402716,-
493.0,-0.002710001662332609,0.08107396590786661,0.078363964245534,-,-0.011327510685397113,0.29018444664667514,0.27885693596127803,-,0.002431191308703562,0.16795346524741703,0.1703846565561206,+,0.0015506452421613776,0.0988065396007188,0.10035718484288018,+,-4.307157635857761e-06,0.011518269515048127,0.011513962357412269,-,-0.005328647776534634,2.94072777391227,2.9353991261357355,-,-0.001355000831166242,0.5405369829539333,0.539181982122767,-,0.006119387237864982,0.5064305396429656,0.5125499268808306,+,-0.0001256615424924945,0.28986904331301716,0.28974338177052467,-,-0.005614091518841208,0.1673236129316194,0.1617095214127782,-
494.0,-0.002585250725759297,0.07533506050668726,0.07274980978092796,-,-0.011201253154427382,0.26678221131701707,0.2555809581625897,-,0.002404436570181495,0.15908376278809583,0.16148819935827732,+,0.0015304400375878435,0.09452824107366944,0.09605868111125729,+,-4.25699890132733e-06,0.011919900386271096,0.011915643387369768,-,-0.004958126670747021,3.041887950618888,3.036929823948141,-,-0.0012926253628795514,0.5376675302533436,0.536374904890464,-,0.004875827178180581,0.4303454966118263,0.4352213237900069,+,-0.0002266645975991799,0.26030422045472573,0.26007755585712655,-,-0.005746043349893426,0.15069691156639808,0.14495086821650466,-
495.0,-0.0024115117633866784,0.0680722474668818,0.06566073570349512,-,-0.0108195832667492,0.24192349838383612,0.23110391511708692,-,0.0023901367842688037,0.14706765371872618,0.14945779050299499,+,0.0015395338451338475,0.08837940200074254,0.08991893584587639,+,-3.1611988558152837e-06,0.012366414309319517,0.012363253110463702,-,-0.004349677738284985,3.1460208173963453,3.1416711396580603,-,-0.00120575588169336,0.5340361237334409,0.5328303678517475,-,0.0008350849618048994,0.31502766370962754,0.31586274867143244,+,0.00043023375066475467,0.21825435090488468,0.21868458465554944,+,-0.005336419331651646,0.12702749510480452,0.12169107577315287,-
496.0,-0.002171027372202816,0.06176191970729395,0.059590892335091135,-,-0.010207074841903335,0.22283814394069093,0.2126310690987876,-,0.00272603693374604,0.13745603481075266,0.1401820717444987,+,0.0017414351125679822,0.08323270877621342,0.0849741438887814,+,-9.87967430435277e-07,0.012733246391654733,0.012732258424224298,-,-0.0030371387844776443,3.2288349883503473,3.2257978495658697,-,-0.0010855136861014358,0.530880959853647,0.5297954461675456,-,-0.004979364644036727,0.1982196835664604,0.19324031892242366,-,0.0014503036552508952,0.18120965209458634,0.18265995574983723,+,-0.004113332146206614,0.10707321029869238,0.10295987815248576,-
497.0,-0.001897583581602455,0.056649844465737294,0.05475226088413484,-,-0.009481285190599181,0.20586766394968636,0.19638637875908718,-,0.003337597682423199,0.13089990763007273,0.13423750531249592,+,0.002099006656278282,0.0794808788642956,0.08157988552057388,+,1.8153719068408902e-06,0.012989454766920473,0.012991270138827313,+,-0.0009307136558303064,3.2843889478453367,3.2834582341895064,-,-0.0009487917908012067,0.5283249222328686,0.5273761304420674,-,-0.017529495102383427,0.10117723946223527,0.08364774435985184,-,0.0008360761566898745,0.1546149775012709,0.15545105365796077,+,-0.00313074631834874,0.09213433629737533,0.08900358997902659,-
498.0,-0.0026765266138983612,0.04823906257478081,0.04556253596088245,-,-0.01239583528976404,0.178082642876192,0.16568680758642795,-,0.0031253964568808967,0.11037034191972801,0.11349573837660891,+,0.001945211130263469,0.06676251268634463,0.0687077238166081,+,5.999537741252156e-06,0.013134678033257699,0.013140677570998951,+,-0.0013178961156272706,3.2986163048544594,3.297298408738832,-,-0.0013382633069491945,0.5241195312873904,0.5227812679804412,-,-0.015989281928356677,0.1062363404893318,0.09024705856097512,-,-0.0021446589601410437,0.10575008101880602,0.10360542205866498,-,-0.00275961302056231,0.05391418726072625,0.05115457424016394,-
499.0,-0.0012852818161416812,0.06205826392799198,0.060772982111850296,-,-0.008767876404503439,0.23234104326555707,0.22357316686105363,-,0.004375822355537573,0.13710156986441363,0.1414773922199512,+,0.002741432250602263,0.08233788162677556,0.08507931387737783,+,1.3003722100472445e-05,0.013057529298696842,0.013070533020797314,+,0.006016811874295147,3.3239555436531085,3.3299723555274037,+,-0.0006426409080708684,0.531029131963996,0.5303864910559252,-,-0.00011249808475061185,0.19619338850583706,0.19608089042108645,-,0.0005403591368123017,0.11513838810913013,0.11567874724594243,+,0.0008603062333218114,0.06127182239615294,0.06213212862947475,+
500.0,-0.0009043044472086259,0.0639550016121251,0.06305069716491647,-,-0.007657013087194714,0.2355792420322071,0.22792222894501238,-,0.005239327745116706,0.14902736624757812,0.15426669399269483,+,0.0033571269973833584,0.0902483853281217,0.09360551232550506,+,1.906646294116965e-05,0.013044801785035847,0.013063868247977017,+,0.00958327389007474,3.3685627305996437,3.3781460044897185,+,-0.0004521522236042852,0.5319775008060625,0.5315253485824583,-,0.0022814222846533894,0.1736177150301645,0.17589913731481788,+,0.0013397410601816706,0.170386731510033,0.17172647257021467,+,0.0013456694965058996,0.09331535853432756,0.09466102803083346,+
