wavelength_nm,IAR4_S0_x_sourcepower_normalized,IAR4_OC1_S0_x_sourcepower_normalized,OC1_minus_IAR4_S0_x_sourcepower_normalized,IAR4_S0_y_sourcepower_normalized,IAR4_OC1_S0_y_sourcepower_normalized,OC1_minus_IAR4_S0_y_sourcepower_normalized,IAR4_S0_pair_sourcepower_normalized,IAR4_OC1_S0_pair_sourcepower_normalized,OC1_minus_IAR4_S0_pair_sourcepower_normalized,IAR4_upward_source_normalized_power_pair,IAR4_OC1_upward_source_normalized_power_pair,OC1_minus_IAR4_upward_source_normalized_power_pair,IAR4_useful_LP_axisfree_pair,IAR4_OC1_useful_LP_axisfree_pair,OC1_minus_IAR4_useful_LP_axisfree_pair,IAR4_useful_LP_over_S0_pair,IAR4_OC1_useful_LP_over_S0_pair,OC1_minus_IAR4_useful_LP_over_S0_pair,IAR4_DoLP_pair,IAR4_OC1_DoLP_pair,OC1_minus_IAR4_DoLP_pair,IAR4_DoCP_pair,IAR4_OC1_DoCP_pair,OC1_minus_IAR4_DoCP_pair,IAR4_x_y_S0_ratio,IAR4_OC1_x_y_S0_ratio,OC1_minus_IAR4_x_y_S0_ratio,IAR4_C_source,IAR4_OC1_C_source,OC1_minus_IAR4_C_source,IAR4_Poincare_separation_deg,IAR4_OC1_Poincare_separation_deg,OC1_minus_IAR4_Poincare_separation_deg,IAR4_angular_local_DoLP_powerweighted,IAR4_OC1_angular_local_DoLP_powerweighted,OC1_minus_IAR4_angular_local_DoLP_powerweighted,IAR4_C_angular,IAR4_OC1_C_angular,OC1_minus_IAR4_C_angular,IAR4_full_angle_pair_DoLP,IAR4_OC1_full_angle_pair_DoLP,OC1_minus_IAR4_full_angle_pair_DoLP,IAR4_full_angle_pair_DoCP,IAR4_OC1_full_angle_pair_DoCP,OC1_minus_IAR4_full_angle_pair_DoCP,IAR4_full_angle_pair_useful_LP_axisfree,IAR4_OC1_full_angle_pair_useful_LP_axisfree,OC1_minus_IAR4_full_angle_pair_useful_LP_axisfree,IAR4_full_angle_upward_source_normalized_power,IAR4_OC1_full_angle_upward_source_normalized_power,OC1_minus_IAR4_full_angle_upward_source_normalized_power,IAR4_normal_5deg_DoLP,IAR4_OC1_normal_5deg_DoLP,OC1_minus_IAR4_normal_5deg_DoLP,IAR4_normal_10deg_DoLP,IAR4_OC1_normal_10deg_DoLP,OC1_minus_IAR4_normal_10deg_DoLP,IAR4_normal_20deg_DoLP,IAR4_OC1_normal_20deg_DoLP,OC1_minus_IAR4_normal_20deg_DoLP
410.0,3.2600644957918434,3.2699407903225133,0.009876294530669849,3.573935113446662,3.5834943570587288,0.009559243612066837,3.4169998046192527,3.4267175736906212,0.009717769071368565,0.007191615726065864,0.007199073010784148,7.4572847182843155e-06,1.8100712505692669,1.8129253256659517,0.0028540750966847828,0.5297253011610746,0.5290559512651656,-0.0006693498959090549,0.059450602322149354,0.05811190253033107,-0.0013386997918182833,-0.009231439204702012,-0.005152738957217069,0.0040787002474849425,0.9121778634217773,0.912500610997592,0.00032274757581474134,0.17105967729864902,0.1661341203551309,-0.004925556943518122,96.75713340430808,96.85163365698668,0.09450025267859985,0.6136030697472319,0.6141376386330178,0.0005345688857859576,0.09474269895492586,0.09303134119906703,-0.0017113577558588305,0.05813441091488036,0.057134048202857605,-0.001000362712022758,0.007920036835799482,0.004931613510478553,-0.0029884233253209287,1.12097973675305,1.122601693583046,0.0016219568299959963,5.20830843717881,5.214434957976833,0.006126520798022561,0.20754237951109433,0.20063277690503978,-0.0069096026060545546,0.4159671462120688,0.4117696711551912,-0.00419747505687762,0.2726329515663777,0.27440042755156235,0.0017674759851846744
411.0,3.2437552743436666,3.248304632376081,0.004549358032414297,3.5322351360735764,3.53694888791662,0.004713751843043568,3.3879952052086217,3.3926267601463502,0.004631554937728488,0.007195992560519219,0.007195206815838235,-7.857446809840865e-07,1.7558082921259295,1.7576988544337737,0.0018905623078442346,0.5182440309911278,0.5180937894736026,-0.00015024151752518478,0.03648806198225567,0.03618757894720521,-0.00030048303505045976,-0.011135772019134904,-0.005662986459344543,0.005472785559790361,0.9183293720217666,0.9183917368648886,6.236484312205359e-05,0.1080126392896983,0.10616446292851986,-0.0018481763611784413,96.51725148253193,96.62155162915394,0.10430014662200904,0.6160364176490692,0.6165320236258192,0.0004956059767499132,0.07293862362335746,0.07264381312754727,-0.00029481049581019103,0.0449328484051869,0.044787237111422566,-0.00014561129376433612,0.0075236835348069615,0.0039879351419310274,-0.003535748392875934,1.1047705511838586,1.1061812940744415,0.001410742890582961,5.201258818422003,5.201067136366205,-0.0001916820557985588,0.2266584453653277,0.21441553992549783,-0.012242905439829865,0.4187609642660299,0.4124672054678332,-0.006293758798196658,0.25871575196890867,0.2599349257078597,0.0012191737389510293
412.0,3.1861951666473196,3.192399048078616,0.006203881431296576,3.538977702194248,3.538095998940992,-0.0008817032532562052,3.362586434420784,3.365247523509804,0.0026610890890199634,0.007242298682419761,0.007238113279583416,-4.185402836344443e-06,1.751337518392916,1.75445050836803,0.003112989975113889,0.5208304834830482,0.5213436741610661,0.0005131906780179163,0.0416609669660963,0.042687348322132196,0.001026381356035895,-0.00896509468729147,-0.003930512457112937,0.0050345822301785335,0.9003151290475226,0.9022929420327068,0.0019778129851841797,0.12449902691259543,0.12632537469318192,0.0018263477805864903,96.3703151115295,96.47969557851086,0.10938046698136361,0.6018218780031838,0.601642263164255,-0.00017961483892880992,0.081412530699271,0.0825604058058627,0.0011478751065917003,0.048995842118427134,0.04967182939679853,0.0006759872783713983,0.002814814624748422,0.0002570420501043739,-0.002557772574644048,1.1041661154044389,1.1055761798706925,0.00141006446625358,5.213666962865099,5.210703592147581,-0.0029633707175173996,0.3284517865920758,0.30837300816647456,-0.02007877842560124,0.3831420211492547,0.3770568113993006,-0.006085209749954135,0.24101440113652864,0.24046169371170953,-0.00055270742481911
413.0,3.081730149084148,3.0871934427015515,0.005463293617403497,3.5922494057654206,3.589262578212201,-0.002986827553219662,3.336989777424784,3.3382280104568762,0.0012382330320921398,0.0072376516076935946,0.00723146782334742,-6.183784346174698e-06,1.7239462261989293,1.7266426480143757,0.0026964218154463815,0.5166171733164043,0.5172332874224682,0.0006161141060638808,0.03323434663280869,0.034466574844936405,0.001232228212127713,-0.009826139527972877,-0.004223131499650699,0.0056030080283221775,0.8578831258592711,0.8601191401937698,0.002236014334498715,0.0936872007085955,0.09652470861385877,0.00283750790526327,97.22286363270628,97.30524779702709,0.08238416432081408,0.5871762667900559,0.5861111591564043,-0.0010651076336515297,0.06862900742197636,0.06926907332510057,0.0006400659031242095,0.04029732437154311,0.04059937686026466,0.00030205248872154644,0.004465993595633417,0.0009583454424612231,-0.003507648153172194,1.076626556378429,1.0762570653121606,-0.00036949106626837924,5.192002656413034,5.187438426523634,-0.004564229889399307,0.3986443473732784,0.3779748822110715,-0.020669465162206913,0.3420212146052087,0.3364172564183108,-0.005603958186897906,0.20618653996227887,0.20200428605341916,-0.004182253908859707
414.0,3.073831213312336,3.081069349947298,0.007238136634962089,3.7389276537891716,3.749770253266544,0.010842599477372428,3.406379433550754,3.4154198016069213,0.00904036805616748,0.007326687747676093,0.007327589266472775,9.015187966820298e-07,1.7138438066713242,1.722067503646018,0.008223696974693828,0.5031276873594911,0.5042037593258089,0.0010760719663177598,0.006255374718982274,0.008407518651617691,0.0021521439326354173,-0.011191331004508712,-0.005094398931618046,0.006096932072890666,0.8221157235276265,0.8216688335140748,-0.0004468900135516929,0.017102372839647103,0.022870725297810923,0.00576835245816382,97.77853492936482,97.84495407547878,0.06641914611395805,0.5825184728293138,0.5825444582501249,2.5985420811114324e-05,0.028703254730681787,0.03305147836104496,0.004348223630363173,0.01672017611094753,0.019253955556200665,0.0025337794452531363,0.006747063451441484,0.0025398367737359453,-0.004207226677705539,1.0600572855034913,1.0629704208215325,0.00291313531804116,5.247344611291968,5.247591210595676,0.00024659930370773964,0.36034308443512264,0.35534513030296205,-0.004997954132160587,0.3009045157283415,0.3043556415778318,0.0034511258494903108,0.166147039583712,0.16731333862565673,0.001166299041944735
415.0,3.207497713609004,3.2188289596046045,0.011331245995600536,3.959374393591907,3.976595995013313,0.017221601421406163,3.5834360536004555,3.597712477308959,0.014276423708503572,0.007555022639787511,0.007564494554372443,9.471914584931705e-06,1.8483176102410108,1.8535062877471042,0.00518867750609342,0.5157947798130553,0.5151902214079938,-0.0006045584050615727,0.03158955962611067,0.030380442815987493,-0.00120911681012318,-0.013939173031920526,-0.007652620239994914,0.006286552791925612,0.8101021511883831,0.809443293621239,-0.0006588575671441221,0.08444157431013023,0.08084477013729927,-0.003596804172830967,98.09949172126048,98.16309236666932,0.06360064540884025,0.5807047493452582,0.5824172373273905,0.0017124879821323047,0.011801623606867888,0.006729661218301445,-0.005071962388566443,0.006853258878493299,0.003919470694912408,-0.0029337881835808906,0.008781047784202765,0.004446580666240494,-0.004334467117962272,1.0841773952885507,1.0823944613302265,-0.0017829339583241843,5.409832259227746,5.416666332453819,0.006834073226073656,0.3921125759725321,0.4155959083189861,0.023483332346454,0.2583537293130839,0.28087846225737717,0.022524732944293246,0.12733593534291182,0.13856524495323178,0.011229309610319954
416.0,3.3391011584209367,3.34677010779321,0.00766894937227347,3.950036048675721,3.9584137144781657,0.00837766580244459,3.644568603548329,3.652591911135688,0.008023307587358808,0.007500053946236625,0.00749584085904338,-4.213087193245119e-06,1.8947922623658056,1.8942269696203191,-0.0005652927454864454,0.5198947992146581,0.5185980300305033,-0.001296769184154778,0.039789598429316286,0.037196060061006654,-0.002593538368309632,-0.019257853765972697,-0.01134432483174418,0.007913528934228517,0.8453343506929247,0.845482647645488,0.0001482969525632427,0.10548864769474105,0.09797165770865733,-0.007516989986083716,98.16181258804373,98.2717116382364,0.10989905019266644,0.579561881827849,0.5810664741556469,0.0015045923277979822,0.02216346119926548,0.01371274802294424,-0.008450713176321241,0.012845097280464818,0.007968018144677028,-0.00487707913578779,0.011964910439601613,0.0066514104465530376,-0.005313499993048575,1.089876067543763,1.0839578848861937,-0.005918182657569382,5.372328854384865,5.371421594308218,-0.0009072600766462102,0.2669214341470462,0.2911702839328589,0.024248849785812654,0.1944771004120212,0.22404596702868454,0.02956886661666333,0.09688490642101477,0.11123443633350548,0.014349529912490708
417.0,3.4801105098089993,3.474183249554124,-0.005927260254875222,3.8805192962138757,3.8804446314085514,-7.466480532425379e-05,3.6803149030114373,3.677313940481338,-0.0030009625300992937,0.007478048067911551,0.007464099562686295,-1.3948505225255467e-05,1.9620355724329246,1.9538473619419652,-0.008188210490959413,0.5331162207960733,0.5313246009358175,-0.0017916198602558886,0.06623244159214664,0.0626492018716349,-0.0035832397205117356,-0.02377049147390728,-0.014628569311686728,0.009141922162220551,0.8968156692854111,0.8953054558320138,-0.0015102134533973022,0.16977914489550117,0.15914687261205768,-0.010632272283443489,98.51026249901187,98.70868418162564,0.1984216826137697,0.5704546975389222,0.5700100943138461,-0.0004446032250761123,0.06035837079626485,0.04937598971515254,-0.010982381081112304,0.03443171615652538,0.02814481255437359,-0.006286903602151787,0.01752167091792666,0.010548694004021432,-0.00697297691390523,1.1097449410742484,1.100534828774983,-0.009210112299265383,5.359832094167805,5.352635973927841,-0.007196120239964188,0.05147489513774794,0.05603755821413797,0.004562663076390035,0.12544801503634237,0.14791104904455935,0.022463034008216975,0.05166168466153632,0.062373907213169065,0.010712222551632747
418.0,3.663701047689361,3.658461704672906,-0.005239343016454789,3.9157346012361427,3.9023826680824762,-0.013351933153666451,3.789717824462752,3.7804221863776912,-0.00929563808506062,0.007693191378579944,0.007682640995712472,-1.0550382867471897e-05,2.0356633990364448,2.0217713488731417,-0.013892050163303082,0.5371543458713921,0.5348004136041625,-0.002353932267229575,0.07430869174278429,0.06960082720832513,-0.0047078645344591635,-0.021420475899161257,-0.013253725042676117,0.00816675085648514,0.9356356905630892,0.9374943504632194,0.0018586599001302329,0.190206089791253,0.17622473851279105,-0.013981351278461951,98.41532942810893,98.68201891152677,0.26668948341783505,0.5785600106765252,0.5771605932382056,-0.0013994174383196167,0.08268489844926256,0.07697347022770798,-0.005711428221554585,0.04783817572959276,0.04442605374022728,-0.0034121219893654756,0.016013583254428785,0.009785370134936269,-0.006228213119492516,1.1571569562453723,1.1516674934672608,-0.005489462778111465,5.519334018100325,5.5145505943328565,-0.004783423767468875,0.032894215168784956,0.020347298625799808,-0.012546916542985148,0.09771021452970487,0.10246542107217584,0.004755206542470969,0.01705225100242951,0.009173193608544896,-0.007879057393884613
419.0,3.6008634639773964,3.572820330789724,-0.028043133187672264,3.8639650008491913,3.8473862500803193,-0.01657875076887194,3.732414232413294,3.710103290435022,-0.02231094197827188,0.0077155615840554075,0.007695018227774702,-2.0543356280705062e-05,1.9425094499049957,1.9157744748863248,-0.026734975018670948,0.5204431579527585,0.5163668838615256,-0.004076274091232901,0.04088631590551695,0.032733767723051164,-0.008152548182465788,-0.011449070573423039,-0.006155639921108989,0.00529343065231405,0.9319089233950172,0.9286357278828287,-0.0032731955121885203,0.10446496725359877,0.08275064884832145,-0.021714318405277322,98.69028842639501,98.93931933445128,0.2490309080562696,0.5826753625247045,0.5818365853699711,-0.000838777154733461,0.05581060613629886,0.05635280075690965,0.0005421946206107878,0.03251946516319144,0.03278812116843463,0.00026865600524319383,0.007163453875832826,0.00369690567850691,-0.003466548197325916,1.1447288768342958,1.142171609320555,-0.0025572675137408574,5.529263594677685,5.515671325892184,-0.01359226878550146,0.14371318780804215,0.1393446692673327,-0.004368518540709465,0.13232117088950948,0.1209959627769493,-0.011325208112560187,0.0122503381728233,0.00418739422647216,-0.00806294394635114
