geometry_uid,exact_hash,parent_uid,role,mode,Psi_position_deg,theta_J2_deg,delta_theta_J2_deg,wavelength_nm,Re_txx,Im_txx,Re_txy,Im_txy,Re_tyx,Im_tyx,Re_tyy,Im_tyy,phi_txx,projector_error,Txx,Txy,Tyx,Tyy,full_jones_frobenius_norm,full_jones_finite,throughput,x_source_T,y_source_T,x_accepted,y_accepted,full_jones_accepted,ml_admitted,solver_replay,broadband_status,projector_pass_count,failed_wavelengths,worst_projector_error,median_projector_error,min_Txx,median_Txx,max_Txx,min_throughput,median_throughput,max_throughput
H1E3C_A_DECOUPLED_MINUS_H1C1B_V2_010,f141c4d78883582d7e2ab90e4cb4cf1723d9ab15070148c2ee68c929a42eda0f,H1C1B_V2_010,A,DECOUPLED_MINUS,1.997042580283685,2.997042580283685,1.0,453.0,0.4757009196672872,0.7458819349920549,-0.01344871635903569,0.02312787732705346,-0.013399430660232086,0.0228943709177648,0.17867541987353927,0.07268559450354246,57.4715021946061,0.04703458323668264,0.7826312259197947,0.0007157666813610276,0.0007036969617385622,0.03720810131531896,0.9062332982616637,True,0.4106293954391067,0.7833349228815334,0.03792386799667998,True,True,True,False,False,BROADBAND_PROJECTOR_COMPATIBLE_STRICT,9,[],0.1452122591469175,0.09193090702384643,0.36161045326845126,0.8892316577526137,1.0061726564626974,0.18528174828921035,0.48672279888035325,0.5809132367243284
H1E3C_A_DECOUPLED_MINUS_H1C1B_V2_010,f141c4d78883582d7e2ab90e4cb4cf1723d9ab15070148c2ee68c929a42eda0f,H1C1B_V2_010,A,DECOUPLED_MINUS,1.997042580283685,2.997042580283685,1.0,453.5,0.5691388673167938,0.5500554442402955,-0.013797711721265841,0.037061681057265705,-0.01324755197560338,0.036173289793210245,0.13131862040286804,0.04061475280705907,44.023142233728265,0.03383920255093309,0.6264800420290317,0.0015639450515336445,0.0014840045278098812,0.018894138210091067,0.8052466267041832,True,0.3242110649092332,0.6279640465568417,0.0204580832616247,True,True,True,False,False,BROADBAND_PROJECTOR_COMPATIBLE_STRICT,9,[],0.1452122591469175,0.09193090702384643,0.36161045326845126,0.8892316577526137,1.0061726564626974,0.18528174828921035,0.48672279888035325,0.5809132367243284
H1E3C_A_DECOUPLED_MINUS_H1C1B_V2_010,f141c4d78883582d7e2ab90e4cb4cf1723d9ab15070148c2ee68c929a42eda0f,H1C1B_V2_010,A,DECOUPLED_MINUS,1.997042580283685,2.997042580283685,1.0,454.0,0.5334888346161053,0.2774889486239066,-0.014290508878427768,0.03319856477954495,-0.013754602482411348,0.0325665560371296,0.07888849301394134,0.013172546107880507,27.480750940651546,0.02416061860554808,0.36161045326845126,0.0013063633474260652,0.0012497696615686588,0.006396910300974909,0.6087392681422982,True,0.18528174828921035,0.36286022293001974,0.007703273648400974,True,True,True,False,False,BROADBAND_PROJECTOR_COMPATIBLE_STRICT,9,[],0.1452122591469175,0.09193090702384643,0.36161045326845126,0.8892316577526137,1.0061726564626974,0.18528174828921035,0.48672279888035325,0.5809132367243284
H1E3C_B_DECOUPLED_PLUS_GLOBAL_006,75aced147fc4fb9acd8e196389e8e24621c3267223dc967e4547dbda0bdce2c9,GLOBAL_006,B,DECOUPLED_PLUS,3.398421334092505,2.398421334092505,-1.0,450.0,-0.24333199913948378,0.9388617894767437,0.023469491885736514,0.042337182830307865,0.023218539229826574,0.04154786981753427,0.2455880719790462,0.3154687702735618,104.53007401574041,0.14880143112023148,0.9406719215446913,0.002343254099381567,0.002265326050341771,0.15983404611629845,1.051244285506805,True,0.5525572739053566,0.9429372475950331,0.16217730021568003,True,True,True,False,False,CENTER_ONLY_COMPATIBLE,8,[453.0],0.24844312949104008,0.08947528853406028,0.09639403514663701,0.9806115090943566,1.0710761074893789,0.06412956818647554,0.5428536432104368,0.5903577418371937
H1E3C_B_DECOUPLED_PLUS_GLOBAL_006,75aced147fc4fb9acd8e196389e8e24621c3267223dc967e4547dbda0bdce2c9,GLOBAL_006,B,DECOUPLED_PLUS,3.398421334092505,2.398421334092505,-1.0,450.5,-0.16967087502395115,1.0000753188856546,0.013742002184899349,0.021295791961791804,0.013466646352850562,0.020767487935768655,0.25153321696744246,0.29538565073861434,99.62900485561113,0.12854632339233896,1.028938849275637,0.0006423533793296948,0.0006126391191550398,0.15052164190026515,1.0866073272688652,True,0.5903577418371937,1.0295514883947925,0.1511639952795948,True,True,True,False,False,CENTER_ONLY_COMPATIBLE,8,[453.0],0.24844312949104008,0.08947528853406028,0.09639403514663701,0.9806115090943566,1.0710761074893789,0.06412956818647554,0.5428536432104368,0.5903577418371937
H1E3C_B_DECOUPLED_PLUS_GLOBAL_006,75aced147fc4fb9acd8e196389e8e24621c3267223dc967e4547dbda0bdce2c9,GLOBAL_006,B,DECOUPLED_PLUS,3.398421334092505,2.398421334092505,-1.0,451.0,-0.12822854140071788,1.006292661171326,0.02449685222876048,0.015055972726924327,0.02403131302003141,0.014594193663426526,0.23712116837183994,0.24287653409583232,97.26187515640925,0.10195716066519878,1.0290674787570246,0.0008267780838716163,0.00079049449415233,0.11521545930443046,1.0704672861136295,True,0.5729501053197396,1.029857973251177,0.11604223738830206,True,True,True,False,False,CENTER_ONLY_COMPATIBLE,8,[453.0],0.24844312949104008,0.08947528853406028,0.09639403514663701,0.9806115090943566,1.0710761074893789,0.06412956818647554,0.5428536432104368,0.5903577418371937
H1E3C_B_DECOUPLED_PLUS_GLOBAL_006,75aced147fc4fb9acd8e196389e8e24621c3267223dc967e4547dbda0bdce2c9,GLOBAL_006,B,DECOUPLED_PLUS,3.398421334092505,2.398421334092505,-1.0,451.5,-0.020726933388500568,0.9681150783962438,0.02824605587619591,0.02248346218813239,0.02775756992669076,0.021936665110148783,0.23729952597071116,0.18242071264341736,91.22649097574703,0.08947528853406028,0.9376764107858566,0.0013033457445263603,0.0012516999643899462,0.08958838142725646,1.0148003931424294,True,0.5149099189610147,0.9389281107502465,0.09089172717178282,True,True,True,False,False,CENTER_ONLY_COMPATIBLE,8,[453.0],0.24844312949104008,0.08947528853406028,0.09639403514663701,0.9806115090943566,1.0710761074893789,0.06412956818647554,0.5428536432104368,0.5903577418371937
H1E3C_B_DECOUPLED_PLUS_GLOBAL_006,75aced147fc4fb9acd8e196389e8e24621c3267223dc967e4547dbda0bdce2c9,GLOBAL_006,B,DECOUPLED_PLUS,3.398421334092505,2.398421334092505,-1.0,452.0,0.14850072849106208,0.9790602855452674,0.025864751993633764,0.02136978844548741,0.02527104056511549,0.02073314269023499,0.2323962060624974,0.14523651616948863,81.37529825659186,0.07306479940560151,0.9806115090943566,0.001125653253897069,0.0010684886970573574,0.07510164222129287,1.028546203758783,True,0.5289536466333019,0.9816799977914138,0.07622729547518996,True,True,True,False,False,CENTER_ONLY_COMPATIBLE,8,[453.0],0.24844312949104008,0.08947528853406028,0.09639403514663701,0.9806115090943566,1.0710761074893789,0.06412956818647554,0.5428536432104368,0.5903577418371937
H1E3C_B_DECOUPLED_PLUS_GLOBAL_006,75aced147fc4fb9acd8e196389e8e24621c3267223dc967e4547dbda0bdce2c9,GLOBAL_006,B,DECOUPLED_PLUS,3.398421334092505,2.398421334092505,-1.0,452.5,0.2950084068336367,0.9831142396153432,0.03557582858639175,0.010031501689831836,0.03459209383176157,0.00945795129152398,0.1976298071124025,0.11130501784438683,73.29679201717448,0.04884129686138605,1.0535435682369751,0.0013662706057614275,0.0012860657982982364,0.051446347656624675,1.0524458429285848,True,0.5538211261488293,1.0548296340352725,0.05281261826238611,True,True,True,False,False,CENTER_ONLY_COMPATIBLE,8,[453.0],0.24844312949104008,0.08947528853406028,0.09639403514663701,0.9806115090943566,1.0710761074893789,0.06412956818647554,0.5428536432104368,0.5903577418371937
H1E3C_B_DECOUPLED_PLUS_GLOBAL_006,75aced147fc4fb9acd8e196389e8e24621c3267223dc967e4547dbda0bdce2c9,GLOBAL_006,B,DECOUPLED_PLUS,3.398421334092505,2.398421334092505,-1.0,453.0,0.1506449776881533,0.27147767098598147,0.023144759638315703,-0.049241383085550254,0.022299965889106165,-0.04947384055807669,0.15023206370086803,0.05822443797391071,60.97378018803204,0.24844312949104008,0.09639403514663701,0.0029603937068933225,0.002944949378221292,0.025959758141199444,0.35813284738062084,True,0.06412956818647554,0.0993389845248583,0.02892015184809277,True,True,True,False,False,CENTER_ONLY_COMPATIBLE,8,[453.0],0.24844312949104008,0.08947528853406028,0.09639403514663701,0.9806115090943566,1.0710761074893789,0.06412956818647554,0.5428536432104368,0.5903577418371937
H1E3C_B_DECOUPLED_PLUS_GLOBAL_006,75aced147fc4fb9acd8e196389e8e24621c3267223dc967e4547dbda0bdce2c9,GLOBAL_006,B,DECOUPLED_PLUS,3.398421334092505,2.398421334092505,-1.0,453.5,-0.1665306258502498,1.021441950452057,-0.0074213651024522985,0.027610157427431788,-0.007043923852297498,0.027626693768785807,0.11077612111193277,0.02701076448208976,99.25973945946663,0.013476172735036318,1.0710761074893789,0.0008173974531514634,0.0008128510718312342,0.013000930406512517,1.0419727858350591,True,0.5428536432104368,1.0718889585612097,0.013818327859663984,True,True,True,False,False,CENTER_ONLY_COMPATIBLE,8,[453.0],0.24844312949104008,0.08947528853406028,0.09639403514663701,0.9806115090943566,1.0710761074893789,0.06412956818647554,0.5428536432104368,0.5903577418371937
H1E3C_B_DECOUPLED_PLUS_GLOBAL_006,75aced147fc4fb9acd8e196389e8e24621c3267223dc967e4547dbda0bdce2c9,GLOBAL_006,B,DECOUPLED_PLUS,3.398421334092505,2.398421334092505,-1.0,454.0,0.19958250600040936,0.9370552872368236,0.01337791749201394,0.014769164892912167,0.012926626589538855,0.014362267041899994,0.06336352145755209,0.013824570348230966,77.97629404299698,0.005392371085766845,0.9179057880398893,0.0003970969080571618,0.00037337238956821977,0.00420605459681485,0.9606676386421735,True,0.46144115596716473,0.9182791604294575,0.00460315150487201,True,True,True,False,False,CENTER_ONLY_COMPATIBLE,8,[453.0],0.24844312949104008,0.08947528853406028,0.09639403514663701,0.9806115090943566,1.0710761074893789,0.06412956818647554,0.5428536432104368,0.5903577418371937
H1E3C_B_DECOUPLED_MINUS_GLOBAL_006,ef02123b092693b6bc97a2775d52c2484c8f0b3494ea3d16aa6867ea5e56f660,GLOBAL_006,B,DECOUPLED_MINUS,1.3984213340925051,2.398421334092505,1.0,450.0,-0.18071746408658623,0.9959990021412998,-0.019121706487595785,0.005300685323424726,-0.01900014528024474,0.005076020570086881,0.23253933179345906,0.39203214359637384,100.28405987515555,0.16910587503016006,1.0246728140923516,0.00039373692389573303,0.0003867715054983517,0.20776374244371631,1.1105030684178507,True,0.6166085324827308,1.0250595855978497,0.20815747936761206,True,True,True,False,False,BROADBAND_PROJECTOR_COMPATIBLE_STRICT,9,[],0.16910587503016006,0.11738665110312252,0.621170668085931,0.9733493429676702,1.0268901522918177,0.3518928582160539,0.5489694049864464,0.6166085324827308
H1E3C_B_DECOUPLED_MINUS_GLOBAL_006,ef02123b092693b6bc97a2775d52c2484c8f0b3494ea3d16aa6867ea5e56f660,GLOBAL_006,B,DECOUPLED_MINUS,1.3984213340925051,2.398421334092505,1.0,450.5,-0.11176088780260851,0.9859795343721153,-0.01687696330261737,0.013929327795562057,-0.016785287423453317,0.013627534519217256,0.2401096859893045,0.32482138452599085,96.46688108915976,0.14285730483004522,0.9846461382430806,0.00047885806315411115,0.00046745557096039797,0.163161593151264,1.071799442539722,True,0.5743770225142296,0.9851135938140411,0.16364045121441814,True,True,True,False,False,BROADBAND_PROJECTOR_COMPATIBLE_STRICT,9,[],0.16910587503016006,0.11738665110312252,0.621170668085931,0.9733493429676702,1.0268901522918177,0.3518928582160539,0.5489694049864464,0.6166085324827308
H1E3C_B_DECOUPLED_MINUS_GLOBAL_006,ef02123b092693b6bc97a2775d52c2484c8f0b3494ea3d16aa6867ea5e56f660,GLOBAL_006,B,DECOUPLED_MINUS,1.3984213340925051,2.398421334092505,1.0,451.0,-0.007778089960297401,0.9865540250205458,-0.023687807872890185,0.02108507670034636,-0.023546454561699175,0.020624007015457847,0.27553886917679393,0.27112833889739224,90.45171625950701,0.1346214048423494,0.9733493429676702,0.0010056927012824471,0.0009797851877998184,0.14943224458048554,1.0605503596893633,True,0.562383532718619,0.9743291281554699,0.150437937281768,True,True,True,False,False,BROADBAND_PROJECTOR_COMPATIBLE_STRICT,9,[],0.16910587503016006,0.11738665110312252,0.621170668085931,0.9733493429676702,1.0268901522918177,0.3518928582160539,0.5489694049864464,0.6166085324827308
H1E3C_B_DECOUPLED_MINUS_GLOBAL_006,ef02123b092693b6bc97a2775d52c2484c8f0b3494ea3d16aa6867ea5e56f660,GLOBAL_006,B,DECOUPLED_MINUS,1.3984213340925051,2.398421334092505,1.0,451.5,0.08379606247482696,1.0098853262650827,-0.027911607650663518,0.022493717644301112,-0.02761729603156619,0.02199406530532033,0.2812996887758109,0.24534715739866778,85.25670167901023,0.12137468387741202,1.0268901522918177,0.0012850251751061214,0.0012464539487498573,0.13932474254897476,1.0810857384891581,True,0.5843731869823241,1.0281366062405672,0.1406097677240809,True,True,True,False,False,BROADBAND_PROJECTOR_COMPATIBLE_STRICT,9,[],0.16910587503016006,0.11738665110312252,0.621170668085931,0.9733493429676702,1.0268901522918177,0.3518928582160539,0.5489694049864464,0.6166085324827308
H1E3C_B_DECOUPLED_MINUS_GLOBAL_006,ef02123b092693b6bc97a2775d52c2484c8f0b3494ea3d16aa6867ea5e56f660,GLOBAL_006,B,DECOUPLED_MINUS,1.3984213340925051,2.398421334092505,1.0,452.0,0.14796426765216303,0.9844455585814086,-0.02754758915020158,0.01958236453674091,-0.02725644990253235,0.01922851901063366,0.2547733682354696,0.19936867814397163,81.45230509925705,0.09737548822327369,0.9910264823125025,0.0011423386688381122,0.0011126500046315555,0.10465733898692073,1.047825753631248,True,0.5489694049864464,0.9921391323171341,0.10579967765575882,True,True,True,False,False,BROADBAND_PROJECTOR_COMPATIBLE_STRICT,9,[],0.16910587503016006,0.11738665110312252,0.621170668085931,0.9733493429676702,1.0268901522918177,0.3518928582160539,0.5489694049864464,0.6166085324827308
H1E3C_B_DECOUPLED_MINUS_GLOBAL_006,ef02123b092693b6bc97a2775d52c2484c8f0b3494ea3d16aa6867ea5e56f660,GLOBAL_006,B,DECOUPLED_MINUS,1.3984213340925051,2.398421334092505,1.0,452.5,0.31671290155265797,0.721708809753648,0.017574586054686064,-0.021851993984306626,0.01578235385539257,-0.022203947694320093,0.25308524941022376,0.13051601884301087,66.30633153277626,0.11738665110312252,0.621170668085931,0.0007863757160837387,0.0007420979864289274,0.08108657464366434,0.8389193742142972,True,0.3518928582160539,0.6219127660723598,0.08187295035974806,True,True,True,False,False,BROADBAND_PROJECTOR_COMPATIBLE_STRICT,9,[],0.16910587503016006,0.11738665110312252,0.621170668085931,0.9733493429676702,1.0268901522918177,0.3518928582160539,0.5489694049864464,0.6166085324827308
H1E3C_B_DECOUPLED_MINUS_GLOBAL_006,ef02123b092693b6bc97a2775d52c2484c8f0b3494ea3d16aa6867ea5e56f660,GLOBAL_006,B,DECOUPLED_MINUS,1.3984213340925051,2.398421334092505,1.0,453.0,0.16306300734539075,0.9542138262233718,-0.09565799755586639,0.020534933967321454,-0.09437355011723829,0.02173037516818879,0.20243010741634918,0.08338223485233932,80.30255235363234,0.06661514160916793,0.9371135705203701,0.009572136009440391,0.009378576166681123,0.04793054547756533,1.001995423230095,True,0.5019974140870286,0.9464921466870514,0.05750268148700574,True,True,True,False,False,BROADBAND_PROJECTOR_COMPATIBLE_STRICT,9,[],0.16910587503016006,0.11738665110312252,0.621170668085931,0.9733493429676702,1.0268901522918177,0.3518928582160539,0.5489694049864464,0.6166085324827308
H1E3C_B_DECOUPLED_MINUS_GLOBAL_006,ef02123b092693b6bc97a2775d52c2484c8f0b3494ea3d16aa6867ea5e56f660,GLOBAL_006,B,DECOUPLED_MINUS,1.3984213340925051,2.398421334092505,1.0,453.5,0.4385004622835698,0.7780297311134572,-0.044018024577611385,0.028865965242593432,-0.04344204065013497,0.028757984259138957,0.17069006093792627,0.06277937844678366,60.59422972768829,0.04611647231152183,0.797612917919383,0.002770830437101812,0.002714232554496863,0.03307634726115747,0.9144256821481661,True,0.4180871640860696,0.8003271504738799,0.03584717769825928,True,True,True,False,False,BROADBAND_PROJECTOR_COMPATIBLE_STRICT,9,[],0.16910587503016006,0.11738665110312252,0.621170668085931,0.9733493429676702,1.0268901522918177,0.3518928582160539,0.5489694049864464,0.6166085324827308
H1E3C_B_DECOUPLED_MINUS_GLOBAL_006,ef02123b092693b6bc97a2775d52c2484c8f0b3494ea3d16aa6867ea5e56f660,GLOBAL_006,B,DECOUPLED_MINUS,1.3984213340925051,2.398421334092505,1.0,454.0,0.5748312915803668,0.602739638277313,-0.031612131915548666,0.0533687448383933,-0.030638086010044648,0.0521466074608197,0.11178169434282287,0.030939138079310296,46.357651717255635,0.029324693184556216,0.6937260853306189,0.003847549809871582,0.00365796098403171,0.013452377455242906,0.8453898352711399,True,0.3573419867898826,0.6973840463146507,0.017299927265114496,True,True,True,False,False,BROADBAND_PROJECTOR_COMPATIBLE_STRICT,9,[],0.16910587503016006,0.11738665110312252,0.621170668085931,0.9733493429676702,1.0268901522918177,0.3518928582160539,0.5489694049864464,0.6166085324827308
H1E3C_C_DECOUPLED_PLUS_H1C1B_V2_009,ff875b9d4a3c1678385840fdb300a6fc47aba09d8adb23d8c2a1e421ef73250c,H1C1B_V2_009,C,DECOUPLED_PLUS,3.398421334092505,2.398421334092505,-1.0,450.0,0.18986605678708532,0.6943736830627324,-0.29249678752642705,0.14420093855411417,-0.2884719647145638,0.14446409622445044,0.41596573281693694,0.35702452918360705,74.707146451884,0.4964651308909791,0.5182039312499808,0.10634828139316722,0.10408594952422782,0.3004940053167077,1.014461516019254,True,0.5145660837420418,0.6222898807742085,0.40684228670987505,True,True,True,False,False,PARTIALLY_COMPATIBLE,7,"[450.0, 450.5]",0.4964651308909791,0.08083945751884991,0.5182039312499808,0.9331164737667959,1.0350694759545767,0.31225724582631254,0.5145660837420418,0.5699666382223807
H1E3C_C_DECOUPLED_PLUS_H1C1B_V2_009,ff875b9d4a3c1678385840fdb300a6fc47aba09d8adb23d8c2a1e421ef73250c,H1C1B_V2_009,C,DECOUPLED_PLUS,3.398421334092505,2.398421334092505,-1.0,450.5,-0.4351775662269086,0.642736885082115,0.13408717587202257,0.2738540395516109,0.13398788898800604,0.2698562863761063,0.16593741263826883,0.17631757334530201,124.10073225643532,0.28687897029783016,0.6024902175922353,0.09297540571206998,0.09077516969216534,0.05862311158345906,0.919164786412061,True,0.42243195228996483,0.6932653872844006,0.15159851729552906,True,True,True,False,False,PARTIALLY_COMPATIBLE,7,"[450.0, 450.5]",0.4964651308909791,0.08083945751884991,0.5182039312499808,0.9331164737667959,1.0350694759545767,0.31225724582631254,0.5145660837420418,0.5699666382223807
H1E3C_C_DECOUPLED_PLUS_H1C1B_V2_009,ff875b9d4a3c1678385840fdb300a6fc47aba09d8adb23d8c2a1e421ef73250c,H1C1B_V2_009,C,DECOUPLED_PLUS,3.398421334092505,2.398421334092505,-1.0,451.0,-0.20006985064435664,0.9354864207157322,0.07621746750678088,0.07376890650003377,0.07549438374090162,0.07221935433830023,0.18891253651335085,0.24443033361029276,102.07182811902106,0.1138694311038676,0.915162788480387,0.011250953919357922,0.010915037117459477,0.09543413444074712,1.016249434911504,True,0.5163814569789758,0.9260778255978463,0.10668508836010505,True,True,True,False,False,PARTIALLY_COMPATIBLE,7,"[450.0, 450.5]",0.4964651308909791,0.08083945751884991,0.5182039312499808,0.9331164737667959,1.0350694759545767,0.31225724582631254,0.5145660837420418,0.5699666382223807
H1E3C_C_DECOUPLED_PLUS_H1C1B_V2_009,ff875b9d4a3c1678385840fdb300a6fc47aba09d8adb23d8c2a1e421ef73250c,H1C1B_V2_009,C,DECOUPLED_PLUS,3.398421334092505,2.398421334092505,-1.0,451.5,-0.10259781383898339,1.012197196474105,0.07225793321799834,0.02828874030968711,0.07161060389215611,0.027576637045789543,0.2017122890909722,0.22861745707199319,95.78781783726242,0.09199117409506241,1.0350694759545767,0.006021461741245624,0.005888549500554494,0.09295378924838457,1.0676765785783453,True,0.5699666382223807,1.0409580254551312,0.09897525098963017,True,True,True,False,False,PARTIALLY_COMPATIBLE,7,"[450.0, 450.5]",0.4964651308909791,0.08083945751884991,0.5182039312499808,0.9331164737667959,1.0350694759545767,0.31225724582631254,0.5145660837420418,0.5699666382223807
H1E3C_C_DECOUPLED_PLUS_H1C1B_V2_009,ff875b9d4a3c1678385840fdb300a6fc47aba09d8adb23d8c2a1e421ef73250c,H1C1B_V2_009,C,DECOUPLED_PLUS,3.398421334092505,2.398421334092505,-1.0,452.0,-0.01868876983495913,0.9907557388166298,0.06809513221779938,0.03253184622016486,0.0672854893797308,0.031829125489682454,0.19518644636327181,0.19242650702747702,91.080650476259,0.08083945751884991,0.9819462041160302,0.005695268050252035,0.005540430310507821,0.07512570945071805,1.0335896729009573,True,0.534153805963754,0.9874866344265377,0.08082097750097009,True,True,True,False,False,PARTIALLY_COMPATIBLE,7,"[450.0, 450.5]",0.4964651308909791,0.08083945751884991,0.5182039312499808,0.9331164737667959,1.0350694759545767,0.31225724582631254,0.5145660837420418,0.5699666382223807
H1E3C_C_DECOUPLED_PLUS_H1C1B_V2_009,ff875b9d4a3c1678385840fdb300a6fc47aba09d8adb23d8c2a1e421ef73250c,H1C1B_V2_009,C,DECOUPLED_PLUS,3.398421334092505,2.398421334092505,-1.0,452.5,0.13166663966633516,0.956964142361547,0.04379450283463607,0.02688790789598174,0.04298282597439553,0.026098650323006355,0.18470810690246006,0.146528896535676,82.16598346533385,0.06113188589796559,0.9331164737667959,0.0026409180695557435,0.0025286628774277313,0.05558780227545345,0.9969322228663454,True,0.4969369284946164,0.9356451366442236,0.058228720345009206,True,True,True,False,False,PARTIALLY_COMPATIBLE,7,"[450.0, 450.5]",0.4964651308909791,0.08083945751884991,0.5182039312499808,0.9331164737667959,1.0350694759545767,0.31225724582631254,0.5145660837420418,0.5699666382223807
H1E3C_C_DECOUPLED_PLUS_H1C1B_V2_009,ff875b9d4a3c1678385840fdb300a6fc47aba09d8adb23d8c2a1e421ef73250c,H1C1B_V2_009,C,DECOUPLED_PLUS,3.398421334092505,2.398421334092505,-1.0,453.0,0.2916104555186253,0.9732997484491932,0.03641117118245777,-0.004490434476836358,0.035852522751898666,-0.004809412175520942,0.16823351609214118,0.10722190971639269,73.3212519226264,0.03949890495809427,1.0323490580990429,0.0013459373886690036,0.0013085338331494608,0.039799053859955,1.0367268604511104,True,0.5374012915904083,1.0336575919321926,0.04114499124862399,True,True,True,False,False,PARTIALLY_COMPATIBLE,7,"[450.0, 450.5]",0.4964651308909791,0.08083945751884991,0.5182039312499808,0.9331164737667959,1.0350694759545767,0.31225724582631254,0.5145660837420418,0.5699666382223807
H1E3C_C_DECOUPLED_PLUS_H1C1B_V2_009,ff875b9d4a3c1678385840fdb300a6fc47aba09d8adb23d8c2a1e421ef73250c,H1C1B_V2_009,C,DECOUPLED_PLUS,3.398421334092505,2.398421334092505,-1.0,453.5,0.20495754839298422,0.7351728917478384,0.05876125791534975,0.06980593780739049,0.05734629164251802,0.06851615922981444,0.1515119287176813,0.052564570568153106,74.42215561478105,0.067296619710565,0.5824867774041415,0.008325754384963522,0.007983061240754019,0.025718898622766086,0.7902622929462249,True,0.31225724582631254,0.5904698386448954,0.0340446530077296,True,True,True,False,False,PARTIALLY_COMPATIBLE,7,"[450.0, 450.5]",0.4964651308909791,0.08083945751884991,0.5182039312499808,0.9331164737667959,1.0350694759545767,0.31225724582631254,0.5145660837420418,0.5699666382223807
H1E3C_C_DECOUPLED_PLUS_H1C1B_V2_009,ff875b9d4a3c1678385840fdb300a6fc47aba09d8adb23d8c2a1e421ef73250c,H1C1B_V2_009,C,DECOUPLED_PLUS,3.398421334092505,2.398421334092505,-1.0,454.0,0.4058705442452921,0.8919515836178339,0.09172706908268964,-0.01592768367590621,0.09015778452871,-0.015736181996515768,0.08283797899566031,0.034336651488109764,65.53273137998627,0.025456573735751276,0.9603085262043313,0.008667546309780245,0.008376053534952764,0.00804113639950137,0.992669765052087,True,0.49269663122428276,0.9686845797392839,0.016708682709281625,True,True,True,False,False,PARTIALLY_COMPATIBLE,7,"[450.0, 450.5]",0.4964651308909791,0.08083945751884991,0.5182039312499808,0.9331164737667959,1.0350694759545767,0.31225724582631254,0.5145660837420418,0.5699666382223807
H1E3C_C_DECOUPLED_MINUS_H1C1B_V2_009,bd70f94d96206b42515849a63fb91303f4efd7d3c67b2268a618bd74c2296f93,H1C1B_V2_009,C,DECOUPLED_MINUS,1.3984213340925051,2.398421334092505,1.0,450.0,-0.17633330427628668,0.8549622307232164,-0.045775695790320856,0.2590860732726543,-0.04272570898220713,0.2501396838789141,0.3456736107319827,0.011703599941637048,101.65366986729089,0.24942796912635157,0.7620538501602119,0.06922100768893122,0.06439534765907533,0.1196272194080802,1.007619682676107,True,0.5076487124581494,0.8264491978192873,0.18884822709701143,True,True,True,False,False,PARTIALLY_COMPATIBLE,8,[450.0],0.24942796912635157,0.1082702433985232,0.652275379226296,0.8951657776229293,1.0234418019242881,0.3444683376017686,0.5076487124581494,0.5834129001651057
H1E3C_C_DECOUPLED_MINUS_H1C1B_V2_009,bd70f94d96206b42515849a63fb91303f4efd7d3c67b2268a618bd74c2296f93,H1C1B_V2_009,C,DECOUPLED_MINUS,1.3984213340925051,2.398421334092505,1.0,450.5,-0.11024561661362751,1.0056280156905777,0.022997817515581824,0.0044620984861886695,0.022541363922193643,0.004065734145721735,0.15266203973170323,0.3449707912503359,96.25627380972162,0.12288380867593596,1.0234418019242881,0.0005488099333804494,0.0005246432816164608,0.14231054519092698,1.0801971117949778,True,0.5834129001651057,1.023966445205904,0.1428593551243074,True,True,True,False,False,PARTIALLY_COMPATIBLE,8,[450.0],0.24942796912635157,0.1082702433985232,0.652275379226296,0.8951657776229293,1.0234418019242881,0.3444683376017686,0.5076487124581494,0.5834129001651057
H1E3C_C_DECOUPLED_MINUS_H1C1B_V2_009,bd70f94d96206b42515849a63fb91303f4efd7d3c67b2268a618bd74c2296f93,H1C1B_V2_009,C,DECOUPLED_MINUS,1.3984213340925051,2.398421334092505,1.0,451.0,-0.020409853434151696,0.9946012631990797,0.018421807597023852,0.015428211898577281,0.017989750881384062,0.014731616858606921,0.18690419444792844,0.3026149383440798,91.17558101294622,0.11423060009461172,0.9896482348744086,0.0005773927175291672,0.0005406516720430502,0.12650897881122028,1.0570124209654308,True,0.5586376290376006,0.9901888865464518,0.12708637152874946,True,True,True,False,False,PARTIALLY_COMPATIBLE,8,[450.0],0.24942796912635157,0.1082702433985232,0.652275379226296,0.8951657776229293,1.0234418019242881,0.3444683376017686,0.5076487124581494,0.5834129001651057
H1E3C_C_DECOUPLED_MINUS_H1C1B_V2_009,bd70f94d96206b42515849a63fb91303f4efd7d3c67b2268a618bd74c2296f93,H1C1B_V2_009,C,DECOUPLED_MINUS,1.3984213340925051,2.398421334092505,1.0,451.5,0.08477796341802273,0.9840188179172085,-0.00611308726424048,0.03269811902451163,-0.005929814036191196,0.03173419665219222,0.22983082395096704,0.25984603247460974,85.07585186289776,0.11156114098161896,0.9754803370964877,0.0011065368236413485,0.001042221931663818,0.12034216823077634,1.047841239922618,True,0.5489856320412847,0.9765225590281518,0.1214487050544177,True,True,True,False,False,PARTIALLY_COMPATIBLE,8,[450.0],0.24942796912635157,0.1082702433985232,0.652275379226296,0.8951657776229293,1.0234418019242881,0.3444683376017686,0.5076487124581494,0.5834129001651057
